,Name,RushesGame,RushYardGame,YardAttempt,RushTdGame,TargetsGame,RecGame,RecYardsGame,RecTdGame,PointsGame,Score,RZattemptsGame,RZyardsGame,RZYardAtt,RZTDGame,RZTarGame,RZRecGame,RZRecYarGame,RZRecTDGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,OpponentTacklesForLossPercentage,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentRushingYards,OpponentRushingYardsPerAttempt,TacklesForLossPercentage,OpponentRushingTouchdowns
0,Devonta Freeman,14.5,66.9,4.54,0.3,3.9,3.1,25.2,0.2,15.610000000000003,21.7,2.9,4.8,1.25,0.3,1.1,0.7,4.6,0.2,4.639999999999999,40.2,62.94000000000001,36.58,9.6,44.209999999999994,46.209999999999994,16.7,True,-4.0,49.0,26.5,33.8,62.1875,415.8125,6.7,23.6875,11.125,42.1,3.9375,61.9,18.8,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
1,Tevin Coleman,8.428571428571429,33.42857142857143,3.957142857142857,0.7142857142857143,3.4285714285714284,2.7142857142857144,47.142857142857146,0.14285714285714285,16.342857142857145,9.3,1.7142857142857142,8.142857142857142,2.1142857142857143,0.5714285714285714,0.7142857142857143,0.42857142857142855,1.1428571428571428,0.0,4.785714285714286,27.0,41.17142857142858,33.32857142857143,12.442857142857141,43.285714285714285,45.800000000000004,16.7,True,-4.0,49.0,26.5,33.8,62.1875,415.8125,6.7,23.6875,11.125,42.1,3.9375,61.9,18.8,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
2,Patrick DiMarco,0.0,0.0,0.0,0.0,0.7,0.6,4.6,0.1,1.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.71,18.9,29.059999999999995,0.0,3.5199999999999996,3.12,3.5199999999999996,16.7,True,-4.0,49.0,26.5,33.8,62.1875,415.8125,6.7,23.6875,11.125,42.1,3.9375,61.9,18.8,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
6,Jonathan Stewart,13.0,52.666666666666664,3.5333333333333337,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,10.166666666666666,24.0,2.3333333333333335,3.6666666666666665,1.4333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,4.366666666666666,36.0,46.0,39.800000000000004,8.033333333333333,46.46666666666667,47.866666666666674,17.47142857142857,True,-2.5,45.5,24.0,23.1,65.75,343.6875,5.2,19.875,13.9375,37.2,3.0625,59.2,16.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
7,Fozzy Whittaker,5.5,30.833333333333332,4.15,0.0,3.8333333333333335,3.3333333333333335,28.0,0.0,9.549999999999999,2.0,0.8333333333333334,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,29.166666666666668,39.53333333333334,18.216666666666665,11.9,28.36666666666667,30.099999999999998,17.47142857142857,True,-2.5,45.5,24.0,23.1,65.75,343.6875,5.2,19.875,13.9375,37.2,3.0625,59.2,16.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
8,Mike Tolbert,3.0,8.5,2.5500000000000003,0.0,1.0,0.6666666666666666,2.1666666666666665,0.0,1.7333333333333332,0.2,0.8333333333333334,1.8333333333333333,0.7000000000000001,0.0,0.16666666666666666,0.16666666666666666,-0.3333333333333333,0.0,0.3166666666666667,20.333333333333332,27.566666666666666,13.18333333333333,5.283333333333334,16.933333333333334,18.5,17.47142857142857,True,-2.5,45.5,24.0,23.1,65.75,343.6875,5.2,19.875,13.9375,37.2,3.0625,59.2,16.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
9,Todd Gurley,21.0,61.0,2.866666666666667,0.6666666666666666,2.0,1.0,3.0,0.0,11.4,13.2,2.6666666666666665,6.333333333333333,-0.2333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,4.633333333333334,44.333333333333336,70.56666666666666,47.0,4.733333333333333,49.300000000000004,51.800000000000004,21.53333333333333,False,9.5,43.5,17.0,14.0,60.0,262.6875,4.4,15.3125,13.3125,31.5,2.125,47.1,28.0,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
10,Benjamin Cunningham,1.3333333333333333,10.666666666666666,5.833333333333333,0.0,1.3333333333333333,1.0,8.0,0.0,2.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,19.666666666666668,10.733333333333334,10.733333333333334,18.9,21.46666666666667,21.53333333333333,False,9.5,43.5,17.0,14.0,60.0,262.6875,4.4,15.3125,13.3125,31.5,2.125,47.1,28.0,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
11,Chase Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.53333333333333,False,9.5,43.5,17.0,14.0,60.0,262.6875,4.4,15.3125,13.3125,31.5,2.125,47.1,28.0,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
12,Malcolm Brown,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.766666666666667,3.033333333333333,3.033333333333333,6.066666666666666,6.066666666666666,21.53333333333333,False,9.5,43.5,17.0,14.0,60.0,262.6875,4.4,15.3125,13.3125,31.5,2.125,47.1,28.0,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
13,Damien Williams,2.272727272727273,9.363636363636363,4.345454545454545,0.2727272727272727,1.9090909090909092,1.4545454545454546,15.818181818181818,0.18181818181818182,6.7,8.8,0.5454545454545454,1.9090909090909092,1.2727272727272727,0.2727272727272727,0.45454545454545453,0.45454545454545453,3.8181818181818183,0.18181818181818182,3.7545454545454544,10.090909090909092,17.62727272727273,23.6,19.599999999999998,37.81818181818182,43.20000000000001,17.483333333333334,True,2.0,44.0,21.0,22.7,57.0,332.75,5.8,17.375,11.75,36.7,2.9375,55.3,19.5,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
14,Jay Ajayi,15.727272727272727,82.54545454545455,4.7727272727272725,0.6363636363636364,2.5454545454545454,2.0,10.272727272727273,0.0,15.827272727272726,7.3,2.090909090909091,6.0,1.9636363636363638,0.5454545454545454,0.45454545454545453,0.2727272727272727,1.0909090909090908,0.0,4.254545454545454,37.54545454545455,62.52727272727273,41.28181818181818,6.918181818181818,46.8909090909091,48.2,17.483333333333334,True,2.0,44.0,21.0,22.7,57.0,332.75,5.8,17.375,11.75,36.7,2.9375,55.3,19.5,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
15,Kenyan Drake,1.5833333333333333,7.416666666666667,3.3833333333333333,0.08333333333333333,0.75,0.6666666666666666,3.5833333333333335,0.0,2.766666666666667,2.1,0.08333333333333333,0.5833333333333334,0.5833333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.5583333333333333,6.916666666666667,11.558333333333332,20.40833333333333,8.725,27.933333333333334,29.125,17.483333333333334,True,2.0,44.0,21.0,22.7,57.0,332.75,5.8,17.375,11.75,36.7,2.9375,55.3,19.5,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
16,Matt Asiata,8.88888888888889,26.666666666666668,2.7666666666666666,0.3333333333333333,2.5555555555555554,2.0,16.666666666666668,0.0,8.333333333333334,9.7,2.5555555555555554,5.111111111111111,1.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,2.511111111111111,28.22222222222222,41.67777777777778,34.75555555555556,7.366666666666666,40.96666666666667,42.13333333333333,16.811111111111114,True,-2.0,40.0,21.0,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,22.4,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
17,Jerick McKinnon,10.125,30.125,3.0,0.125,2.25,1.375,5.75,0.0,5.9624999999999995,5.1,1.5,2.25,1.25,0.125,0.25,0.25,1.125,0.0,1.5875,28.0,41.8125,33.87500000000001,7.925000000000001,39.125,41.8,16.811111111111114,True,-2.0,40.0,21.0,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,22.4,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
18,Ronnie Hillman,4.0,10.25,0.6499999999999999,0.0,1.75,1.0,10.75,0.0,3.1,0.9,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.075,12.75,19.275,30.45,14.75,41.025,45.2,16.811111111111114,True,-2.0,40.0,21.0,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,22.4,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
19,Zach Line,0.6666666666666666,1.4444444444444444,0.8888888888888888,0.0,0.2222222222222222,0.0,0.0,0.0,0.14444444444444446,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,15.222222222222221,22.799999999999997,3.877777777777778,1.4222222222222223,3.877777777777778,5.300000000000001,16.811111111111114,True,-2.0,40.0,21.0,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,22.4,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
20,Tim Hightower,8.538461538461538,34.84615384615385,3.792307692307692,0.07692307692307693,1.6923076923076923,1.3846153846153846,13.692307692307692,0.07692307692307693,7.3923076923076945,19.8,1.6153846153846154,3.4615384615384617,1.830769230769231,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.0,0.9923076923076924,18.076923076923077,25.11538461538462,46.11538461538461,7.046153846153847,52.24615384615384,53.16153846153846,17.53846153846154,False,3.0,48.0,22.5,29.3,69.0625,426.0,6.2,24.6875,13.75,48.6,4.25,66.2,14.6,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
21,Travaris Cadet,0.25,0.25,0.25,0.0,3.5,2.5,18.083333333333332,0.08333333333333333,4.833333333333334,15.6,0.08333333333333333,0.25,0.25,0.0,0.5,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.7333333333333334,17.0,24.58333333333333,1.0916666666666666,17.90833333333333,13.449999999999998,18.999999999999996,17.53846153846154,False,3.0,48.0,22.5,29.3,69.0625,426.0,6.2,24.6875,13.75,48.6,4.25,66.2,14.6,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
22,Mark Ingram,11.538461538461538,59.38461538461539,4.753846153846154,0.23076923076923078,3.3076923076923075,2.769230769230769,21.0,0.3076923076923077,14.500000000000002,11.2,1.9230769230769231,6.769230769230769,2.1692307692307695,0.15384615384615385,0.6923076923076923,0.6153846153846154,2.076923076923077,0.23076923076923078,3.8076923076923084,30.46153846153846,43.184615384615384,38.86153846153846,10.607692307692307,47.8,49.46153846153846,17.53846153846154,False,3.0,48.0,22.5,29.3,69.0625,426.0,6.2,24.6875,13.75,48.6,4.25,66.2,14.6,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
23,John Kuhn,1.2307692307692308,2.5384615384615383,1.669230769230769,0.3076923076923077,1.3076923076923077,1.0,4.769230769230769,0.07692307692307693,4.038461538461538,2.2,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.9230769230769231,0.07692307692307693,2.7,16.53846153846154,23.461538461538467,7.661538461538461,7.653846153846152,13.507692307692308,15.315384615384612,17.53846153846154,False,3.0,48.0,22.5,29.3,69.0625,426.0,6.2,24.6875,13.75,48.6,4.25,66.2,14.6,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
24,Bilal Powell,3.4,21.8,5.74,0.0,5.8,4.2,28.8,0.0,9.059999999999999,5.2,0.4,1.0,1.0,0.0,1.0,0.6,1.6,0.0,0.8600000000000001,25.2,37.3,13.86,22.12,29.360000000000003,35.980000000000004,20.3,False,7.0,45.5,19.25,17.2,62.6875,329.25,5.3,18.1875,13.125,36.2,3.375,35.2,17.2,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
25,Matt Forte,18.6,68.2,3.6599999999999993,0.6,3.8,2.6,18.0,0.0,15.419999999999998,3.2,3.6,12.8,2.7600000000000002,0.6,0.2,0.2,-1.0,0.0,4.9799999999999995,45.4,65.88,40.02,8.379999999999999,45.78,48.38000000000001,20.3,False,7.0,45.5,19.25,17.2,62.6875,329.25,5.3,18.1875,13.125,36.2,3.375,35.2,17.2,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
26,Christine Michael,16.2,70.8,4.5,0.8,4.0,3.0,17.4,0.2,18.22,8.5,3.2,4.4,1.1800000000000002,0.6,0.6,0.4,2.2,0.2,5.859999999999999,47.4,69.05999999999999,34.480000000000004,8.5,40.96,43.019999999999996,18.316666666666666,False,1.5,43.0,20.75,22.1,63.25,357.1875,5.6,19.5625,12.9375,38.2,3.5,46.4,21.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
27,CJ Prosise,1.0,-2.0,-2.0,0.0,1.0,1.0,13.0,0.0,2.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.1,11.1,22.2,22.2,18.316666666666666,False,1.5,43.0,20.75,22.1,63.25,357.1875,5.6,19.5625,12.9375,38.2,3.5,46.4,21.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
28,Alex Collins,2.0,3.75,1.5,0.25,0.75,0.75,7.0,0.0,3.3249999999999997,0.2,0.75,2.25,1.375,0.25,0.0,0.0,0.0,0.0,1.725,7.5,11.175,34.725,15.275,50.0,50.0,18.316666666666666,False,1.5,43.0,20.75,22.1,63.25,357.1875,5.6,19.5625,12.9375,38.2,3.5,46.4,21.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
29,Alex Collins,1.8888888888888888,4.666666666666667,1.4777777777777779,0.1111111111111111,0.6666666666666666,0.6666666666666666,6.777777777777778,0.0,2.3666666666666663,8.7,0.3333333333333333,1.0,0.6111111111111112,0.1111111111111111,0.0,0.0,0.0,0.0,0.7666666666666667,7.555555555555555,11.077777777777776,34.87777777777777,7.977777777777778,42.855555555555554,42.855555555555554,19.771428571428572,True,-8.0,43.5,25.75,22.1,63.25,357.1875,5.6,19.5625,12.9375,38.2,3.5,46.4,21.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
30,Marcel Reece,0.5,0.0,0.0,0.0,1.5,1.5,23.5,0.0,3.8499999999999996,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.65,5.0,13.35,18.35,18.35,19.771428571428572,True,-8.0,43.5,25.75,22.1,63.25,357.1875,5.6,19.5625,12.9375,38.2,3.5,46.4,21.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
31,Thomas Rawls,13.285714285714286,46.714285714285715,3.3285714285714287,0.2857142857142857,2.2857142857142856,1.8571428571428572,13.714285714285714,0.0,10.042857142857143,0.8,2.2857142857142856,4.0,1.4285714285714286,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.5714285714285714,0.0,1.557142857142857,35.285714285714285,52.07142857142857,39.471428571428575,8.257142857142858,46.61428571428571,47.74285714285714,19.771428571428572,True,-8.0,43.5,25.75,22.1,63.25,357.1875,5.6,19.5625,12.9375,38.2,3.5,46.4,21.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
32,Terrence Magee,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.1,60.0,0.0,60.0,60.0,19.771428571428572,True,-8.0,43.5,25.75,22.1,63.25,357.1875,5.6,19.5625,12.9375,38.2,3.5,46.4,21.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
33,Carlos Hyde,18.25,74.75,4.0,1.25,2.0,1.75,7.5,0.0,18.475,23.4,5.0,17.75,3.425,1.25,0.25,0.25,0.5,0.0,10.075,45.0,70.9,40.725,4.45,44.725,45.15,19.45,True,3.5,42.5,19.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,19.2,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
34,Mike Davis,0.75,0.25,0.075,0.0,0.25,0.25,2.5,0.0,0.525,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.475,25.0,6.25,31.25,31.25,19.45,True,3.5,42.5,19.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,19.2,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
35,Shaun Draughn,5.75,13.5,2.3499999999999996,0.25,1.5,1.0,5.75,0.0,4.175,-0.1,0.75,-0.75,-1.0,0.25,0.5,0.5,2.25,0.0,2.15,19.25,30.4,28.849999999999998,7.925000000000001,34.175,36.800000000000004,19.45,True,3.5,42.5,19.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,19.2,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
36,DuJuan Harris,10.5,49.0,4.7,0.0,4.0,3.5,50.5,0.5,15.95,1.4,0.3333333333333333,-1.3333333333333333,-1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,39.5,62.7,30.599999999999998,9.5,39.15,40.1,18.5625,False,13.5,46.5,16.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,19.2,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
37,Carlos Hyde,18.166666666666668,71.5,3.8666666666666667,1.0,2.3333333333333335,2.1666666666666665,11.0,0.0,17.083333333333336,1.4,4.0,13.5,2.6999999999999997,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,7.883333333333333,46.0,69.7,40.18333333333333,4.533333333333333,44.41666666666668,44.70000000000001,18.5625,False,13.5,46.5,16.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,19.2,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
38,Shaun Draughn,3.375,8.875,3.3625000000000003,0.125,1.75,1.125,7.5,0.125,4.1375,0.0,0.5,-0.125,-0.25,0.125,0.375,0.375,3.25,0.125,2.1875,14.25,21.775,20.237499999999997,10.2625,25.624999999999996,30.524999999999995,18.5625,False,13.5,46.5,16.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,19.2,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
39,Charles Sims,4.0,9.0,2.2,0.0,3.0,3.0,32.0,1.0,13.1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.2,20.0,15.0,35.0,35.0,21.8,False,7.0,49.5,21.25,22.1,66.625,346.375,5.2,21.25,13.375,43.9,3.375,51.9,18.1,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
40,Doug Martin,18.0,62.0,3.4,0.0,5.0,5.0,34.0,0.0,14.6,2.3,2.0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.4,44.0,68.8,40.9,11.4,52.3,52.3,21.8,False,7.0,49.5,21.25,22.1,66.625,346.375,5.2,21.25,13.375,43.9,3.375,51.9,18.1,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
41,Rob Kelley,9.8,46.1,4.42,0.4,0.8,0.4,0.4,0.1,8.350000000000001,6.3,1.9,3.8,1.2,0.4,0.2,0.2,-0.1,0.1,3.5700000000000003,19.2,26.52,53.65999999999999,2.82,55.52,56.48,18.0,False,2.5,48.5,23.0,24.8,63.0625,403.375,6.4,21.5625,12.4375,45.2,3.8125,45.9,15.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
42,Chris Thompson,5.0,23.545454545454547,4.7,0.09090909090909091,3.909090909090909,3.272727272727273,22.545454545454547,0.09090909090909091,8.881818181818183,5.5,0.5454545454545454,1.0909090909090908,1.0909090909090908,0.09090909090909091,0.45454545454545453,0.36363636363636365,1.3636363636363635,0.09090909090909091,1.7,32.54545454545455,46.23636363636364,14.845454545454544,12.690909090909093,25.109090909090913,27.54545454545455,18.0,False,2.5,48.5,23.0,24.8,63.0625,403.375,6.4,21.5625,12.4375,45.2,3.8125,45.9,15.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
43,Mack Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.725,0.0,0.0,0.0,0.0,18.0,False,2.5,48.5,23.0,24.8,63.0625,403.375,6.4,21.5625,12.4375,45.2,3.8125,45.9,15.3,22.6,63.6875,305.1875,4.8,18.3125,13.6875,38.8,2.8125,55.6,94.875,3.6,25.9,1.0
44,David Johnson,19.7,86.3,4.289999999999999,1.0,7.3,4.7,51.0,0.2,26.73,33.1,4.0,10.0,2.08,0.8,0.9,0.5,3.9,0.2,7.890000000000001,63.5,84.23,31.139999999999993,11.469999999999999,38.56,42.61,30.580000000000002,False,4.0,49.0,22.5,26.1,67.875,366.75,5.4,23.0,13.375,40.7,3.375,64.8,19.0,25.4,66.1875,371.1875,5.6,22.375,13.3125,41.8,3.4375,72.7,104.6875,4.5,19.0,0.9375
45,Andre Ellington,2.2,7.3,1.7399999999999998,0.0,0.8,0.6,3.9,0.0,1.7199999999999995,3.9,0.3,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.08,9.1,12.370000000000001,21.089999999999996,9.01,28.399999999999995,30.07,30.580000000000002,False,4.0,49.0,22.5,26.1,67.875,366.75,5.4,23.0,13.375,40.7,3.375,64.8,19.0,25.4,66.1875,371.1875,5.6,22.375,13.3125,41.8,3.4375,72.7,104.6875,4.5,19.0,0.9375
46,Kerwynn Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.580000000000002,False,4.0,49.0,22.5,26.1,67.875,366.75,5.4,23.0,13.375,40.7,3.375,64.8,19.0,25.4,66.1875,371.1875,5.6,22.375,13.3125,41.8,3.4375,72.7,104.6875,4.5,19.0,0.9375
47,Stepfan Taylor,0.4444444444444444,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.5222222222222224,10.0,0.0,10.0,10.0,30.580000000000002,False,4.0,49.0,22.5,26.1,67.875,366.75,5.4,23.0,13.375,40.7,3.375,64.8,19.0,25.4,66.1875,371.1875,5.6,22.375,13.3125,41.8,3.4375,72.7,104.6875,4.5,19.0,0.9375
48,Fozzy Whittaker,8.0,45.0,4.966666666666668,0.0,3.6666666666666665,3.0,23.0,0.0,10.466666666666667,18.2,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,32.333333333333336,40.766666666666666,23.366666666666664,11.0,32.733333333333334,34.33333333333333,35.23333333333333,False,-3.0,48.5,25.75,23.1,65.75,343.6875,5.2,19.875,13.9375,37.2,3.0625,59.2,16.3,25.4,66.1875,371.1875,5.6,22.375,13.3125,41.8,3.4375,72.7,104.6875,4.5,19.0,0.9375
49,Cameron Artis-Payne,12.0,47.0,3.9,0.0,1.0,1.0,11.0,0.0,6.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,40.3,38.7,3.2,41.9,41.9,35.23333333333333,False,-3.0,48.5,25.75,23.1,65.75,343.6875,5.2,19.875,13.9375,37.2,3.0625,59.2,16.3,25.4,66.1875,371.1875,5.6,22.375,13.3125,41.8,3.4375,72.7,104.6875,4.5,19.0,0.9375
50,Mike Tolbert,4.333333333333333,12.0,2.766666666666667,0.0,1.6666666666666667,1.0,5.0,0.0,2.6999999999999997,0.9,1.3333333333333333,3.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.3,24.666666666666668,31.8,16.633333333333333,8.200000000000001,21.733333333333334,24.866666666666664,35.23333333333333,False,-3.0,48.5,25.75,23.1,65.75,343.6875,5.2,19.875,13.9375,37.2,3.0625,59.2,16.3,25.4,66.1875,371.1875,5.6,22.375,13.3125,41.8,3.4375,72.7,104.6875,4.5,19.0,0.9375
54,Devontae Booker,5.75,23.0,3.5249999999999995,0.0,0.75,0.5,5.5,0.0,3.1,9.9,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,13.5,19.724999999999998,44.55,4.725,47.875,49.25,31.5,True,-4.0,44.5,24.25,20.8,63.75,323.0625,5.1,18.125,13.6875,34.2,2.9375,46.8,18.8,25.4,66.1875,371.1875,5.6,22.375,13.3125,41.8,3.4375,72.7,104.6875,4.5,19.0,0.9375
