Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
1106,Charles Sims,TB,RB,16,CAR,24,35.8,4.2,4.2,8.3,8.3,2.9,12.1
1110,Tommy Bohanon,JAX,FB,4,NYJ,18,23.1,0,11.1,11.1,11.1,3.4,18.9
1111,Ty Montgomery,GB,RB,3,CIN,65,92.9,18.5,18.5,30.8,36.9,13,20
1111,Andre Ellington,ARI,RB,2,IND,30,45.5,6.7,16.7,16.7,23.3,5.3,17.7
1111,Matt Breida,SF,RB,4,ARI,26,31,34.6,11.5,38.5,46.2,3,11.5
1111,Keith Smith,DAL,FB,5,GB,13,17.6,0,15.4,15.4,15.4,3,23.1
1111,Aaron Ripkowski,GB,FB,4,CHI,13,23.6,7.7,15.4,15.4,23.1,2,15.4
1111,Alfred Blue,HOU,RB,10,LAR,13,18.6,30.8,0,30.8,30.8,1,7.7
1117,Carlos Hyde,SF,RB,15,TEN,51,72.9,31.4,3.9,35.3,35.3,5.9,11.6
1117,Rod Smith,DAL,RB,10,ATL,38,60.3,7.9,15.8,18.4,23.7,6.9,18.2
1117,DeMarco Murray,TEN,RB,2,JAX,37,54.4,24.3,5.4,27,29.7,3.8,10.3
1117,Jay Ajayi,MIA,RB,3,NYJ,33,52.4,33.3,9.1,39.4,42.4,4.5,13.6
1117,James White,NE,RB,11,OAK,17,28.3,29.4,5.9,29.4,35.3,1.3,7.6
1122,Isaiah Crowell,CLE,RB,11,JAX,24,43.6,45.8,0,45.8,45.8,1.8,7.5
1122,JD McKissic,SEA,RB,8,HOU,16,23.2,25,12.5,31.2,37.5,2.2,13.8
1122,Raheem Mostert,SF,RB,5,IND,4,5.6,25,0,25,25,0.3,7.5
1125,Corey Clement,PHI,RB,16,OAK,27,39.7,7.4,7.4,11.1,14.8,3,11.1
1125,Shane Vereen,NYG,RB,9,LAR,19,27.9,0,21.1,15.8,21.1,4.4,23.2
1127,Kenjon Barner,PHI,RB,6,CAR,22,35.5,22.7,9.1,27.3,31.8,2.6,11.8
1127,Derrick Coleman,ATL,FB,4,BUF,15,20,0,13.3,6.7,13.3,2.1,14
1127,Marlon Mack,IND,RB,2,ARI,11,15.5,54.5,9.1,63.6,63.6,1.8,16.4
1127,Devontae Booker,DEN,RB,13,MIA,11,15.3,18.2,9.1,27.3,27.3,1.8,16.4
1131,Jonathan Stewart,CAR,RB,16,TB,25,37.9,28,4,32,32,2.8,11.2
1131,Bilal Powell,NYJ,RB,2,OAK,18,32.1,33.3,11.1,33.3,44.4,1.3,7.2
1133,Zach Zenner,DET,RB,3,ATL,7,10,42.9,0,42.9,42.9,0.5,7.1
1134,Jamaal Williams,GB,RB,15,CAR,43,61.4,23.3,0,23.3,23.3,3,7
1134,Paul Perkins,NYG,RB,4,TB,27,33.8,33.3,7.4,37,40.7,2.9,10.7
1136,Melvin Gordon,LAC,RB,4,PHI,42,73.7,23.8,7.1,26.2,31,3.9,9.3
1136,CJ Prosise,SEA,RB,1,GB,16,32.7,25,0,25,25,1.1,6.9
1136,Jalen Richard,OAK,RB,13,NYG,13,20,7.7,23.1,15.4,30.8,1.9,14.6
1139,Kareem Hunt,KC,RB,12,BUF,38,65.5,28.9,2.6,31.6,31.6,3.6,9.5
1139,Chris Johnson,ARI,RB,3,DAL,31,38.3,38.7,6.5,41.9,45.2,3.1,10
1139,Robert Turbin,IND,RB,2,ARI,28,39.4,10.7,3.6,14.3,14.3,2.9,10.4
1139,Tarik Cohen,CHI,RB,15,DET,25,36.2,8,24,24,32,5.7,22.8
1139,Aaron Ripkowski,GB,FB,10,CHI,22,33.3,9.1,4.5,13.6,13.6,2.5,11.4
1144,DJ Foster,ARI,RB,15,WAS,33,38.8,0,27.3,12.1,27.3,6.2,18.8
1144,Tommy Bohanon,JAX,FB,7,IND,21,30.9,4.8,4.8,9.5,9.5,2.4,11.4
1144,Theo Riddick,DET,RB,4,MIN,18,25.7,22.2,11.1,27.8,33.3,2.2,12.2
1144,Jamaal Charles,DEN,RB,12,OAK,15,25.4,6.7,20,20,26.7,3,20
1144,Adrian Peterson,NO,RB,4,MIA,6,8.1,66.7,0,66.7,66.7,0.4,6.7
1144,Deandre Washington,OAK,RB,4,DEN,6,11.1,16.7,16.7,16.7,33.3,0.4,6.7
1144,Anthony Sherman,KC,FB,12,BUF,6,10.3,0,16.7,16.7,16.7,1.4,23.3
1144,Elijah McGuire,NYJ,RB,8,ATL,3,4.9,33.3,0,33.3,33.3,0.2,6.7
1144,Byron Marshall,WAS,RB,11,NO,3,4.3,33.3,0,33.3,33.3,0.2,6.7
1153,Derrick Coleman,ATL,FB,9,CAR,14,23.3,0,7.1,7.1,7.1,1.9,13.6
1153,Dan Vitale,CLE,FB,6,HOU,11,16.4,0,9.1,9.1,9.1,1.7,15.5
1155,Mike Tolbert,BUF,FB,8,OAK,19,27.5,21.1,5.3,26.3,26.3,2.2,11.6
1155,CJ Anderson,DEN,RB,12,OAK,19,32.2,26.3,0,26.3,26.3,1.2,6.3
1157,Latavius Murray,MIN,RB,14,CAR,32,43.2,28.1,6.2,34.4,34.4,4,12.5
1157,Charles Sims,TB,RB,7,BUF,24,33.3,8.3,12.5,16.7,20.8,3.5,14.6
1157,DJ Foster,ARI,RB,14,TEN,21,32.3,9.5,9.5,19,19,3.3,15.7
1157,Zach Line,NO,FB,15,NYJ,21,30.9,9.5,9.5,14.3,19,2.3,11
1157,Latavius Murray,MIN,RB,3,TB,8,10.8,25,0,25,25,0.5,6.2
1162,Adrian Peterson,ARI,RB,10,SEA,36,45,58.3,5.6,61.1,63.9,4.2,11.7
1162,Charles Sims,TB,RB,9,NO,18,30.5,0,11.1,11.1,11.1,3.1,17.2
1164,Jacquizz Rodgers,TB,RB,3,MIN,25,47.2,20,0,20,20,1.5,6
1164,Kyle Juszczyk,SF,FB,8,PHI,20,30.3,5,0,5,5,1.2,6
1164,Terron Ward,ATL,RB,12,TB,20,31.2,35,5,40,40,3.2,16
1164,Wendell Smallwood,PHI,RB,1,WAS,15,22.1,26.7,6.7,33.3,33.3,1.9,12.7
1164,Terrance West,BAL,RB,3,JAX,10,17.2,60,10,60,70,1.6,16
1164,Aaron Ripkowski,GB,FB,11,BAL,10,14.9,0,10,10,10,1.6,16
1164,Andy Janovich,DEN,FB,10,NE,5,7.9,20,0,20,20,0.3,6
1164,Matt Jones,IND,RB,3,CLE,5,7.6,20,0,20,20,0.3,6
1164,Akeem Hunt,KC,RB,6,PIT,5,9.3,20,0,20,20,0.3,6
1164,Branden Oliver,LAC,RB,8,NE,5,8.9,60,0,60,60,0.3,6
1174,Tyler Ervin,HOU,RB,2,CIN,27,40.9,0,18.5,11.1,18.5,4.6,17
1175,Kyle Juszczyk,SF,FB,13,CHI,40,53.3,2.5,7.5,10,10,5.3,13.2
1175,Marlon Mack,IND,RB,15,DEN,24,44.4,25,4.2,25,29.2,1.4,5.8
1177,CJ Anderson,DEN,RB,9,PHI,23,35.9,39.1,4.3,39.1,43.5,1.3,5.7
1178,Carlos Hyde,SF,RB,5,IND,33,45.8,24.2,3,27.3,27.3,2.8,8.5
1178,CJ Ham,MIN,RB,3,TB,22,29.7,0,4.5,4.5,4.5,2.2,10
1178,Aaron Jones,GB,RB,9,DET,20,33.9,25,25,35,50,3.1,15.5
1181,Todd Gurley,LAR,RB,5,SEA,56,75.7,25,7.1,28.6,32.1,6,10.7
1181,Mike Tolbert,BUF,FB,2,CAR,13,24.1,23.1,7.7,30.8,30.8,1.7,13.1
1183,Derrick Coleman,ATL,FB,10,DAL,15,23.1,13.3,0,13.3,13.3,0.8,5.3
1183,Michael Burton,CHI,FB,6,BAL,15,18.8,0,6.7,6.7,6.7,1.8,12
1183,Mike Tolbert,BUF,FB,16,NE,15,21.4,20,13.3,26.7,33.3,1.8,12
1186,Tyler Ervin,HOU,RB,1,JAX,50,63.3,6,10,14,16,6.6,13.2
1186,CJ Ham,MIN,RB,13,ATL,25,37.9,4,4,8,8,2.3,9.2
1186,Marshawn Lynch,OAK,RB,4,DEN,23,42.6,39.1,4.3,39.1,43.5,1.2,5.2
1189,Kyle Juszczyk,SF,FB,15,TEN,32,45.7,0,12.5,6.2,12.5,3.6,11.2
1189,Charles Sims,TB,RB,3,MIN,26,49.1,7.7,3.8,11.5,11.5,2.3,8.8
1189,Kyle Juszczyk,SF,FB,12,SEA,16,22.5,0,12.5,12.5,12.5,2.8,17.5
1189,Alfred Morris,DAL,RB,8,WAS,6,8.8,50,0,50,50,0.3,5
1189,Peyton Barber,TB,RB,4,NYG,4,6.2,50,0,50,50,0.2,5
1189,Travaris Cadet,BUF,RB,14,IND,4,6,100,0,100,100,0.2,5
1189,Leshun Daniels Jr.,WAS,RB,15,ARI,4,7.5,25,0,25,25,0.2,5
1189,Jamaal Williams,GB,RB,5,DAL,2,3.3,50,0,50,50,0.1,5
1197,Bilal Powell,NYJ,RB,10,TB,33,47.8,30.3,6.1,33.3,36.4,3.6,10.9
1198,Zach Line,NO,FB,10,BUF,19,24.7,5.3,0,5.3,5.3,0.9,4.7
1199,LeSean McCoy,BUF,RB,9,NYJ,55,73.3,21.8,1.8,21.8,23.6,2.5,4.5
1199,CJ Anderson,DEN,RB,6,NYG,38,46.9,23.7,0,23.7,23.7,1.7,4.5
1199,Shane Vereen,NYG,RB,13,OAK,22,35.5,4.5,13.6,18.2,18.2,4,18.2
1199,Branden Oliver,LAC,RB,16,NYJ,20,27.4,40,5,40,45,0.9,4.5
1203,Charcandrick West,KC,RB,12,BUF,16,27.6,0,25,18.8,25,3.7,23.1
1204,Benjamin Cunningham,CHI,RB,10,GB,28,46.7,3.6,14.3,14.3,17.9,5.2,18.6
1204,Eddie Lacy,SEA,RB,1,GB,7,14.3,71.4,0,71.4,71.4,0.3,4.3
1204,Fozzy Whittaker,CAR,RB,15,GB,7,9.3,14.3,0,14.3,14.3,0.3,4.3
1204,Jay Prosch,HOU,FB,15,JAX,7,11.3,0,14.3,14.3,14.3,1.3,18.6
1208,CJ Ham,MIN,RB,11,LAR,19,24.4,15.8,0,15.8,15.8,0.8,4.2
1209,Tarik Cohen,CHI,RB,5,MIN,17,27.9,35.3,5.9,41.2,41.2,1.7,10
1209,Doug Martin,TB,RB,16,CAR,17,25.4,35.3,0,35.3,35.3,0.7,4.1
1211,Duke Johnson,CLE,RB,1,PIT,50,75.8,0,10,4,10,4,8
1211,James White,NE,RB,15,PIT,20,33.3,0,15,10,15,2.8,14
1211,Deandre Washington,OAK,RB,6,LAC,5,8.6,60,20,80,80,1.2,24
1211,Andre Williams,LAC,RB,11,BUF,5,6.8,40,0,40,40,0.2,4
1215,Derrick Henry,TEN,RB,4,HOU,18,43.9,33.3,0,33.3,33.3,0.7,3.9
1215,Doug Martin,TB,RB,9,NO,18,30.5,44.4,0,44.4,44.4,0.7,3.9
1217,Alan Cross,TB,FB,2,CHI,16,22.5,0,6.2,6.2,6.2,1.6,10
1217,Shane Vereen,NYG,RB,7,SEA,16,27.1,12.5,25,31.2,37.5,3.6,22.5
1217,Lawrence Thomas,NYJ,RB,6,NE,13,17.1,0,7.7,7.7,7.7,1.5,11.5
1217,Josh Ferguson,IND,RB,7,JAX,13,19.4,7.7,0,7.7,7.7,0.5,3.8
1221,Kenyan Drake,MIA,RB,11,TB,38,59.4,18.4,5.3,21.1,23.7,2.4,6.3
1221,Rod Smith,DAL,RB,11,PHI,30,47.6,26.7,0,26.7,26.7,1.1,3.7
1223,James Develin,NE,RB,10,DEN,45,64.3,0,4.4,4.4,4.4,3.6,8
1223,Giovani Bernard,CIN,RB,8,IND,14,25,14.3,14.3,14.3,28.6,0.5,3.6
1225,Ezekiel Elliott,DAL,RB,2,DEN,63,88.7,14.3,7.9,20.6,22.2,6.2,9.8
1225,Duke Johnson,CLE,RB,13,LAC,34,54,20.6,11.8,26.5,32.4,3.2,9.4
1225,Benjamin Cunningham,CHI,RB,12,PHI,23,41.8,4.3,8.7,8.7,13,1.8,7.8
1225,Shane Vereen,NYG,RB,11,KC,23,33.3,8.7,13,26.1,26.1,4.8,20.9
1225,Charcandrick West,KC,RB,15,LAC,17,25.8,29.4,5.9,29.4,35.3,0.6,3.5
1230,Matt Breida,SF,RB,7,DAL,15,22.7,20,6.7,20,26.7,0.5,3.3
1230,Shane Vereen,NYG,RB,6,DEN,12,22.2,8.3,0,8.3,8.3,0.4,3.3
1230,Charcandrick West,KC,RB,8,DEN,12,19.4,0,16.7,8.3,16.7,1.4,11.7
1230,Aaron Ripkowski,GB,FB,12,PIT,12,21.8,8.3,0,8.3,8.3,0.4,3.3
1230,Aaron Ripkowski,GB,FB,16,MIN,12,17.9,0,8.3,8.3,8.3,1.4,11.7
1230,Keith Smith,DAL,FB,14,NYG,9,14.3,0,11.1,11.1,11.1,1.3,14.4
1230,Eddie Lacy,SEA,RB,11,ATL,6,8.1,50,0,50,50,0.2,3.3
1230,Brandon Bolden,NE,RB,10,DEN,3,4.3,66.7,0,66.7,66.7,0.1,3.3
1238,Andy Janovich,DEN,FB,12,OAK,13,22,7.7,0,7.7,7.7,0.4,3.1
1239,Giovani Bernard,CIN,RB,7,PIT,23,45.1,13,13,17.4,26.1,1.7,7.4
1239,CJ Ham,MIN,RB,15,CIN,20,29.9,0,5,5,5,1.6,8
1241,Jerick McKinnon,MIN,RB,3,TB,14,18.9,14.3,14.3,28.6,28.6,2.4,17.1
1241,Aaron Ripkowski,GB,FB,5,DAL,7,11.7,14.3,0,14.3,14.3,0.2,2.9
1243,Chris Thompson,WAS,RB,4,KC,26,52,23.1,7.7,26.9,30.8,2.7,10.4
1243,Tommy Bohanon,JAX,FB,9,CIN,22,27.5,0,4.5,4.5,4.5,1.6,7.3
1245,James Develin,NE,RB,2,NO,24,31.6,0,4.2,4.2,4.2,1.6,6.7
1245,Patrick DiMarco,BUF,FB,15,MIA,24,38.1,0,8.3,4.2,8.3,1.6,6.7
1245,Patrick DiMarco,BUF,FB,1,NYJ,20,26,0,5,5,5,1.5,7.5
1245,Thomas Rawls,SEA,RB,2,SF,16,19.5,31.2,0,31.2,31.2,0.4,2.5
1245,Zach Line,NO,FB,9,TB,16,26.7,12.5,0,12.5,12.5,0.4,2.5
1245,Branden Oliver,LAC,RB,4,PHI,12,21.1,16.7,8.3,25,25,1.3,10.8
1245,CJ Ham,MIN,RB,10,WAS,12,19.7,8.3,0,8.3,8.3,0.3,2.5
1245,John Kuhn,NO,FB,1,MIN,8,12.9,12.5,0,12.5,12.5,0.2,2.5
1245,Matt Dayes,CLE,RB,4,CIN,8,12.3,12.5,0,12.5,12.5,0.2,2.5
1245,Andy Janovich,DEN,FB,3,BUF,8,11.4,12.5,0,12.5,12.5,0.2,2.5
1245,Aaron Ripkowski,GB,FB,2,ATL,8,10.5,0,12.5,12.5,12.5,1.2,15
1245,Elijhaa Penny,ARI,RB,4,SF,4,4.7,25,0,25,25,0.1,2.5
1245,James Conner,PIT,RB,8,DET,4,6.2,25,0,25,25,0.1,2.5
1245,Akeem Hunt,KC,RB,7,OAK,4,6.5,0,50,25,50,1.1,27.5
1259,Jordan Howard,CHI,RB,2,TB,31,48.4,29,3.2,29,32.3,0.7,2.3
1259,CJ Prosise,SEA,RB,10,ARI,13,20.6,23.1,0,23.1,23.1,0.3,2.3
1261,Tommy Bohanon,JAX,FB,3,BAL,36,49.3,0,8.3,2.8,8.3,1.8,5
1261,Matt Forte,NYJ,RB,16,LAC,27,41.5,29.6,3.7,33.3,33.3,2.6,9.6
1261,Lawrence Thomas,NYJ,RB,12,CAR,23,32.9,0,4.3,4.3,4.3,1.5,6.5
1264,Charles Sims,TB,RB,15,ATL,28,45.9,0,14.3,14.3,14.3,4.6,16.4
1264,Robert Turbin,IND,RB,1,LAR,14,28,14.3,7.1,21.4,21.4,1.3,9.3
1266,Giovani Bernard,CIN,RB,11,DEN,20,36.4,15,10,20,25,1.4,7
1266,Corey Clement,PHI,RB,6,CAR,10,16.1,20,0,20,20,0.2,2
1266,Derek Watt,LAC,FB,14,WAS,10,13.9,10,0,10,10,0.2,2
1266,Zach Line,NO,FB,11,WAS,10,14.1,10,0,10,10,0.2,2
1266,Justin Davis,LAR,RB,1,IND,5,7.7,20,0,20,20,0.1,2
1266,Jay Prosch,HOU,FB,9,IND,5,7,0,20,20,20,1.1,22
1272,Kyle Juszczyk,SF,FB,10,NYG,38,62.3,2.6,15.8,15.8,18.4,6.7,17.6
1272,James Develin,NE,RB,14,MIA,11,18,0,9.1,9.1,9.1,1.2,10.9
1272,Michael Burton,CHI,FB,15,DET,11,15.9,9.1,0,9.1,9.1,0.2,1.8
1275,Jalston Fowler,TEN,RB,10,CIN,6,6.7,16.7,0,16.7,16.7,0.1,1.7
1275,Keith Smith,DAL,FB,10,ATL,6,9.5,0,16.7,16.7,16.7,1.1,18.3
1277,Alfred Morris,DAL,RB,1,NYG,8,10.8,50,0,50,50,0.1,1.2
1278,Tommy Bohanon,JAX,FB,11,CLE,29,37.2,3.4,0,3.4,3.4,0.3,1
1278,Kenyan Drake,MIA,RB,3,NYJ,20,31.7,5,10,10,15,1.2,6
1280,Damien Williams,MIA,RB,4,NO,11,21.2,9.1,18.2,9.1,27.3,0.1,0.9
1280,Dwayne Washington,DET,RB,9,GB,11,16.2,45.5,0,45.5,45.5,0.1,0.9
1282,Lawrence Thomas,NYJ,RB,15,NO,12,16.2,8.3,0,8.3,8.3,0.1,0.8
1283,Wendell Smallwood,PHI,RB,2,KC,14,19.4,21.4,14.3,28.6,35.7,1.1,7.9
1283,Bobby Rainey,BAL,RB,9,TEN,14,18.7,7.1,21.4,14.3,28.6,1.1,7.9
1285,Patrick Ricard,BAL,FB,8,MIA,18,27.7,0,5.6,5.6,5.6,1.1,6.1
1285,Dan Vitale,CLE,FB,14,GB,17,29.3,0,5.9,5.9,5.9,1.1,6.5
1287,Corey Grant,JAX,RB,10,LAC,0,0,0,0,0,0,11.6,0
1287,Nick Bellore,DET,RB,4,MIN,0,0,0,0,0,0,0,0
1287,Nick Bellore,DET,RB,3,ATL,0,0,0,0,0,0,0,0
1287,Nick Bellore,DET,RB,12,MIN,0,0,0,0,0,0,0,0
1287,Nick Bellore,DET,RB,11,CHI,0,0,0,0,0,0,0,0
1287,Nick Bellore,DET,RB,10,CLE,0,0,0,0,0,0,0,0
1287,De'Angelo Henderson,DEN,RB,3,BUF,0,0,0,0,0,0,0.1,0
1287,Anthony Sherman,KC,FB,1,NE,12,17.4,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,1,KC,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,1,KC,19,23.5,0,0,0,0,0,0
1287,Taiwan Jones,BUF,RB,1,NYJ,0,0,0,0,0,0,0,0
1287,Joe Banyard,BUF,RB,1,NYJ,0,0,0,0,0,0,0,0
1287,Elijah McGuire,NYJ,RB,1,BUF,0,0,0,0,0,0,0,0
1287,Benjamin Cunningham,CHI,RB,1,ATL,4,6,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,1,CHI,13,22,0,7.7,0,7.7,0,0
1287,Terron Ward,ATL,RB,1,CHI,0,0,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,1,CLE,10,16.7,0,0,0,0,0,0
1287,Terrell Watson,PIT,RB,1,CLE,0,0,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,1,PIT,4,6.1,0,0,0,0,0,0
1287,Elijhaa Penny,ARI,RB,1,DET,1,1.3,0,0,0,0,0,0
1287,Corey Grant,JAX,RB,1,HOU,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,1,JAX,0,0,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,1,JAX,0,0,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,1,OAK,0,0,0,0,0,0,0,0
1287,Jalston Fowler,TEN,RB,1,OAK,3,4.7,0,0,0,0,0,0
1287,Samaje Perine,WAS,RB,1,PHI,0,0,0,0,0,0,0,0
1287,Corey Clement,PHI,RB,1,WAS,0,0,0,0,0,0,0,0
1287,Devante Mays,GB,RB,1,SEA,1,1.2,0,0,0,0,0,0
1287,Aaron Ripkowski,GB,FB,1,SEA,22,26.8,0,0,0,0,0,0
1287,Tre Madden,SEA,RB,1,GB,5,10.2,0,0,0,0,0,0
1287,Raheem Mostert,SF,RB,1,CAR,1,1.8,0,0,0,0,0,0
1287,Keith Smith,DAL,FB,1,NYG,2,2.7,0,0,0,0,0,0
1287,Rod Smith,DAL,RB,1,NYG,2,2.7,0,0,0,0,0,0
1287,Shane Smith,NYG,FB,1,DAL,8,14.3,0,0,0,0,0,0
1287,CJ Ham,MIN,RB,1,NO,9,13.8,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,1,MIN,0,0,0,0,0,0,0,0
1287,Andy Janovich,DEN,FB,1,LAC,17,24.6,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,1,DEN,8,13.6,0,0,0,0,0,0
1287,De'Angelo Henderson,DEN,RB,1,LAC,0,0,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,5,TB,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,5,TB,13,17.6,0,7.7,0,7.7,0,0
1287,Peyton Barber,TB,RB,5,NE,0,0,0,0,0,0,0,0
1287,Taiwan Jones,BUF,RB,5,CIN,0,0,0,0,0,0,0,0
1287,Joe Banyard,BUF,RB,5,CIN,0,0,0,0,0,0,0,0
1287,Patrick DiMarco,BUF,FB,5,CIN,16,22.9,0,0,0,0,0,0
1287,Travaris Cadet,NYJ,RB,5,CLE,0,0,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,5,NYJ,14,18.4,0,0,0,0,0,0
1287,Lawrence Thomas,NYJ,RB,5,CLE,9,17,0,0,0,0,0,0
1287,Matt Dayes,CLE,RB,5,NYJ,0,0,0,0,0,0,0,0
1287,Nick Bellore,DET,RB,5,CAR,3,4.9,0,0,0,0,0,0
1287,Fozzy Whittaker,CAR,RB,5,DET,3,4.5,0,0,0,0,0,0
1287,Cameron Artis-Payne,CAR,RB,5,DET,0,0,0,0,0,0,0,0
1287,Alex Armah,CAR,RB,5,DET,1,1.5,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,5,MIA,2,3.4,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,5,TEN,0,0,0,0,0,0,0,0
1287,Jalston Fowler,TEN,RB,5,MIA,6,10.2,0,16.7,0,16.7,0,0
1287,Kenyan Drake,MIA,RB,5,TEN,2,3.4,50,0,50,50,0,0
1287,Andre Williams,LAC,RB,5,NYG,0,0,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,5,NYG,6,7.7,0,0,0,0,0,0
1287,Tommy Bohanon,JAX,FB,5,PIT,12,22.2,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,5,JAX,13,16.5,0,0,0,0,0,0
1287,Terrell Watson,PIT,RB,5,JAX,0,0,0,0,0,0,0,0
1287,Corey Grant,JAX,RB,5,PIT,1,1.9,0,100,0,100,0,0
1287,Tre Madden,SEA,RB,5,LAR,9,13.2,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,5,OAK,10,15.2,0,0,0,0,0,0
1287,Devante Mays,GB,RB,5,DAL,0,0,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,5,KC,0,0,0,0,0,0,0,0
1287,Anthony Sherman,KC,FB,5,HOU,25,32.5,0,4,0,4,0,0
1287,Alfred Blue,HOU,RB,5,KC,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,5,KC,2,3.1,0,0,0,0,0,0
1287,Akeem Hunt,KC,RB,5,HOU,0,0,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,5,MIN,6,9.8,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,4,GB,13,19.1,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,4,NO,0,0,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,4,MIA,0,0,0,0,0,0,0,0
1287,Taiwan Jones,BUF,RB,4,ATL,0,0,0,0,0,0,0,0
1287,Brian Hill,ATL,RB,4,BUF,0,0,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,4,BAL,13,17.1,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,4,PIT,1,1.4,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,4,CIN,5,7.7,0,0,0,0,0,0
1287,Keith Smith,DAL,FB,4,LAR,7,9.9,0,0,0,0,0,0
1287,Rod Smith,DAL,RB,4,LAR,1,1.4,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,4,TEN,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,4,TEN,4,4.8,0,0,0,0,0,0
1287,Jalston Fowler,TEN,RB,4,HOU,10,24.4,0,0,0,0,0,0
1287,Tyler Ervin,HOU,RB,4,TEN,1,1.2,0,0,0,0,0,0
1287,Zach Zenner,DET,RB,4,MIN,19,27.1,15.8,0,15.8,15.8,0,0
1287,CJ Ham,MIN,RB,4,DET,7,12.5,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,4,CAR,0,0,0,0,0,0,0,0
1287,Cameron Artis-Payne,CAR,RB,4,NE,0,0,0,0,0,0,0,0
1287,Alex Armah,CAR,RB,4,NE,0,0,0,0,0,0,0,0
1287,Travaris Cadet,NYJ,RB,4,JAX,5,7.1,0,0,0,0,0,0
1287,Lawrence Thomas,NYJ,RB,4,JAX,12,17.1,0,0,0,0,0,0
1287,Raheem Mostert,SF,RB,4,ARI,0,0,0,0,0,0,0,0
1287,Kenjon Barner,PHI,RB,4,LAC,0,0,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,4,PHI,6,10.5,0,0,0,0,0,0
1287,Alan Cross,TB,FB,4,NYG,7,10.9,0,0,0,0,0,0
1287,Andy Janovich,DEN,FB,4,OAK,11,17.2,0,0,0,0,0,0
1287,Tre Madden,SEA,RB,4,IND,8,11.8,0,0,0,0,0,0
1287,Anthony Sherman,KC,FB,4,WAS,12,15.8,0,0,0,0,0,0
1287,Akeem Hunt,KC,RB,4,WAS,3,3.9,0,33.3,0,33.3,0,0
1287,Kerwynn Williams,ARI,RB,10,SEA,1,1.2,0,0,0,0,0,0
1287,Elijhaa Penny,ARI,RB,10,SEA,0,0,0,0,0,0,0,0
1287,Daniel Lasco,NO,RB,10,BUF,6,7.8,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,10,GB,7,11.7,0,0,0,0,0,0
1287,Taquan Mizzell,CHI,RB,10,GB,0,0,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,10,DET,13,16,0,7.7,0,7.7,0,0
1287,Matt Dayes,CLE,RB,10,DET,0,0,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,10,IND,9,13.6,0,0,0,0,0,0
1287,Terrell Watson,PIT,RB,10,IND,0,0,0,0,0,0,0,0
1287,Josh Ferguson,IND,RB,10,PIT,0,0,0,0,0,0,0,0
1287,Tommy Bohanon,JAX,FB,10,LAC,9,10.7,0,11.1,0,11.1,0,0
1287,Andre Williams,LAC,RB,10,JAX,0,0,0,0,0,0,0,0
1287,Lawrence Thomas,NYJ,RB,10,TB,12,17.4,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,10,CIN,0,0,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,10,LAR,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,10,LAR,15,21.4,0,0,0,0,0,0
1287,Raheem Mostert,SF,RB,10,NYG,0,0,0,0,0,0,0,0
1287,Paul Perkins,NYG,RB,10,SF,0,0,0,0,0,0,0,0
