Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
70,Torrey Smith,CAR,WR,7,PHI,9,25,3600,6.65
71,Damion Ratley,CLE,WR,7,TB,32,31,3600,6.29
72,Cody Latimer,NYG,WR,7,ATL,31,29,3000,6.18
72,Laquon Treadwell,MIN,WR,7,NYJ,19,26,3500,6.18
74,Tajae Sharpe,TEN,WR,7,LAC,13,21,null,5.88
75,Jakeem Grant,MIA,WR,7,DET,22,5,3500,5.75
76,Zach Pascal,IND,WR,7,BUF,6,2,3600,5.62
77,Allen Hurns,DAL,WR,7,WAS,7,16,3400,5.55
78,Jordan Matthews,PHI,WR,7,CAR,14,15,3300,5.29
79,Kendrick Bourne,SF,WR,7,LAR,8,22,3500,5.19
79,Chad Williams,ARI,WR,7,DEN,24,10,3000,5.19
81,Michael Gallup,DAL,WR,7,WAS,7,16,3500,5.14
81,Jarius Wright,CAR,WR,7,PHI,9,25,3300,5.14
83,Chris Conley,KC,WR,7,CIN,25,18,3200,5.01
84,Deonte Thompson,DAL,WR,7,WAS,7,16,3400,4.16
85,Curtis Samuel,CAR,WR,7,PHI,9,25,3700,4.1
86,Andre Holmes,BUF,WR,7,IND,24,14,3100,3.96
87,John Ross,CIN,WR,7,KC,31,17,3400,3.92
88,Trent Taylor,SF,WR,7,LAR,8,22,4100,3.9
89,Travis Benjamin,LAC,WR,7,TEN,4,13,null,3.84
90,Cordarrelle Patterson,NE,WR,7,CHI,10,27,3300,3.73
91,Deontay Burnett,NYJ,WR,7,MIN,20,12,null,3.51
92,Alex Erickson,CIN,WR,7,KC,31,17,3000,3.38
93,Charone Peake,NYJ,WR,7,MIN,20,12,3000,3.27
94,Justin Hardy,ATL,WR,7,NYG,18,8,3000,3.23
95,Chris Moore,BAL,WR,7,NO,27,32,3000,3.14
96,Brice Butler,DAL,WR,7,WAS,7,16,3000,2.96
97,D.J. Chark,JAX,WR,7,HOU,12,7,3400,2.93
98,Phillip Dorsett,NE,WR,7,CHI,10,27,3700,2.91
98,Andre Roberts,NYJ,WR,7,MIN,20,12,3100,2.91
100,Brian Quick,WAS,WR,7,DAL,2,3,3000,2.86
101,Austin Carr,NO,WR,7,BAL,1,6,3000,2.82
102,Aldrick Robinson,MIN,WR,7,NYJ,19,26,3100,2.69
103,Jehu Chesson,WAS,WR,7,DAL,2,3,null,2.67
104,Josh Bellamy,CHI,WR,7,NE,23,19,3000,2.3
105,Demarcus Robinson,KC,WR,7,CIN,25,18,3000,2.26
106,Bennie Fowler,NYG,WR,7,ATL,31,29,null,2.09
107,Victor Bolden Jr.,SF,WR,7,LAR,8,22,3000,1.91
108,Khadarel Hodge,LAR,WR,7,SF,29,24,3000,1.87
109,Noah Brown,DAL,WR,7,WAS,7,16,3000,1.86
110,JJ Nelson,ARI,WR,7,DEN,24,10,3000,1.78
111,TJ Jones,DET,WR,7,MIA,16,11,3000,1.72
112,Daesean Hamilton,DEN,WR,7,ARI,15,2,3000,1.66
113,Richie James,SF,WR,7,LAR,8,22,3000,1.5
114,Damiere Byrd,CAR,WR,7,PHI,9,25,3000,1.49
115,Breshad Perriman,CLE,WR,7,TB,32,31,3000,1.4
116,Michael Floyd,WAS,WR,7,DAL,2,3,3200,1.3
117,Marcus Johnson,IND,WR,7,BUF,6,2,3000,1.17
118,Geremy Davis,LAC,WR,7,TEN,4,13,null,1.16
118,Kendall Wright,ARI,WR,7,DEN,24,10,3000,1.16
120,Sammie Coates,HOU,WR,7,JAX,3,1,3000,1.14
121,Marvin Hall,ATL,WR,7,NYG,18,8,3000,0.86
122,Andy Jones,DET,WR,7,MIA,16,11,null,0.82
123,Cam Phillips,BUF,WR,7,IND,24,14,null,0.81
124,Jojo Natson,LAR,WR,7,SF,29,24,3000,0.8
124,Russell Gage,ATL,WR,7,NYG,18,8,3000,0.8
126,Terrelle Pryor,NYJ,WR,7,MIN,20,12,3800,0.78
127,Darius Jennings,TEN,WR,7,LAC,13,21,null,0.77
128,Tim Patrick,DEN,WR,7,ARI,15,2,3000,0.76
129,Cody Core,CIN,WR,7,KC,31,17,3000,0.67
130,Shelton Gibson,PHI,WR,7,CAR,14,15,3000,0.66
131,Justin Watson,TB,WR,7,CLE,21,23,3000,0.64
132,Jordan Taylor,DEN,WR,7,ARI,15,2,3000,0.62
133,Deandre Carter,PHI,WR,7,CAR,14,15,3000,0.59
134,Marcus Kemp,KC,WR,7,CIN,25,18,3000,0.55
135,Braxton Miller,PHI,WR,7,CAR,14,15,null,0.53
136,Brandon Zylstra,MIN,WR,7,NYJ,19,26,3000,0.52
137,Tim White,BAL,WR,7,NO,27,32,null,0.47
137,Tommylee Lewis,NO,WR,7,BAL,1,6,null,0.47
139,Nick Williams,LAR,WR,7,SF,29,24,null,0.43
140,Kamar Aiken,PHI,WR,7,CAR,14,15,3000,0.42
141,Kevin White,CHI,WR,7,NE,23,19,3000,0.37
142,Stacy Coley,NYG,WR,7,ATL,31,29,null,0.31
143,Rashad Greene,JAX,WR,7,HOU,12,7,3000,0.27
144,Matthew Slater,NE,WR,7,CHI,10,27,3000,0.22
144,Khalif Raymond,NYG,WR,7,ATL,31,29,null,0.22
146,Isaiah McKenzie,DEN,WR,7,ARI,15,2,null,0.21
147,Cameron Batson,TEN,WR,7,LAC,13,21,null,0.16
148,Trent Sherfield,ARI,WR,7,DEN,24,10,null,0
148,JJ Jones,LAC,WR,7,TEN,4,13,null,0
148,Dylan Cantrell,LAC,WR,7,TEN,4,13,null,0
148,Michael Campanaro,TEN,WR,7,LAC,13,21,null,0
148,Artavis Scott,LAC,WR,7,TEN,4,13,null,0
148,Marlon Brown,CHI,WR,7,NE,23,19,null,0
148,Daniel Brown,CHI,WR,7,NE,23,19,2500,0
148,Javon Wims,CHI,WR,7,NE,23,19,3000,0
148,Braxton Berrios,NE,WR,7,CHI,10,27,3000,0
148,Tanner Gentry,CHI,WR,7,NE,23,19,null,0
148,Riley McCarron,NE,WR,7,CHI,10,27,null,0
148,Ray-Ray McCloud,BUF,WR,7,IND,24,14,3000,0
148,James Wright,IND,WR,7,BUF,6,2,null,0
148,Ryan Grant,IND,WR,7,BUF,6,2,4300,0
148,Robert Foster,BUF,WR,7,IND,24,14,3000,0
148,KJ Brent,IND,WR,7,BUF,6,2,null,0
148,De'Anthony Thomas,KC,WR,7,CIN,25,18,null,0
148,Auden Tate,CIN,WR,7,KC,31,17,3000,0
148,Brandon Powell,DET,WR,7,MIA,16,11,3000,0
148,Leonte Carroo,MIA,WR,7,DET,22,5,null,0
148,Devante Parker,MIA,WR,7,DET,22,5,3100,0
148,Quincy Enunwa,NYJ,WR,7,MIN,20,12,4200,0
148,Neal Sterling,NYJ,WR,7,MIN,20,12,2500,0
148,Tavarres King,MIN,WR,7,NYJ,19,26,null,0
148,Ardarius Stewart,NYJ,WR,7,MIN,20,12,3000,0
148,Mose Frazier,CAR,WR,7,PHI,9,25,null,0
148,Mike Wallace,PHI,WR,7,CAR,14,15,3000,0
148,Mack Hollins,PHI,WR,7,CAR,14,15,3000,0
148,Freddie Martino,TB,WR,7,CLE,21,23,3000,0
148,Ricardo Louis,CLE,WR,7,TB,32,31,null,0
148,Rashard Higgins,CLE,WR,7,TB,32,31,3900,0
148,Derrick Willies,CLE,WR,7,TB,32,31,null,0
148,Rod Streater,CLE,WR,7,TB,32,31,3000,0
148,Tevaun Smith,JAX,WR,7,HOU,12,7,null,0
148,Bruce Ellington,HOU,WR,7,JAX,3,1,3000,0
148,Jaydon Mickens,JAX,WR,7,HOU,12,7,3000,0
148,Vyncint Smith,HOU,WR,7,JAX,3,1,3000,0
148,Ted Ginn,NO,WR,7,BAL,1,6,4400,0
148,Jaleel Scott,BAL,WR,7,NO,27,32,3000,0
148,Jordan Lasley,BAL,WR,7,NO,27,32,3000,0
148,Brandon Tate,NO,WR,7,BAL,1,6,null,0
148,Tanner McEvoy,NO,WR,7,BAL,1,6,null,0
148,Justin Hardee,NO,WR,7,BAL,1,6,null,0
148,Dan Arnold,NO,WR,7,BAL,1,6,2500,0
148,Terrance Williams,DAL,WR,7,WAS,7,16,3000,0
148,Tavon Austin,DAL,WR,7,WAS,7,16,3000,0
148,Paul Richardson,WAS,WR,7,DAL,2,3,4200,0
148,Jamison Crowder,WAS,WR,7,DAL,2,3,4500,0
148,Robert Davis,WAS,WR,7,DAL,2,3,null,0
148,Trey Quinn,WAS,WR,7,DAL,2,3,null,0
148,Dante Pettis,SF,WR,7,LAR,8,22,3500,0
148,Pharoh Cooper,LAR,WR,7,SF,29,24,null,0
148,Mike Thomas,LAR,WR,7,SF,29,24,null,0
148,Cooper Kupp,LAR,WR,7,SF,29,24,6200,0
148,Jawill Davis,NYG,WR,7,ATL,31,29,3000,0
148,Kaelin Clay,NYG,WR,7,ATL,31,29,null,0
148,Russell Shepard,NYG,WR,7,ATL,31,29,3000,0
