Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
19,Cooper Kupp,LAR,WR,7,48,35,72.9,527,6,70,11,15.1,4,25,6.2,0,0,0,18.5,129.2
20,Keenan Allen,LAC,WR,8,66,47,71.2,630,1,54,9.5,13.4,7,74,10.6,0,3,1,16,128.4
21,Calvin Ridley,ATL,WR,8,44,33,75,463,7,75,10.5,14,4,19,4.8,0,1,0,15.8,126.2
22,John Brown,BAL,WR,9,67,34,50.7,601,4,71,9,17.7,2,4,2,0,0,0,13.8,124.5
23,Golden Tate,DET,WR,7,69,44,63.8,517,3,67,7.5,11.8,3,42,14,0,1,0,17.7,123.9
24,Sammy Watkins,KC,WR,9,54,39,72.2,515,3,50,9.5,13.2,5,52,10.4,0,1,0,13.3,119.7
25,Will Fuller,HOU,WR,7,45,32,71.1,503,4,73,11.2,15.7,0,0,0,0,0,0,16.5,115.3
26,Sterling Shepard,NYG,WR,8,59,40,67.8,542,2,58,9.2,13.6,0,0,0,0,1,0,13.9,111.2
27,Marvin Jones,DET,WR,8,55,32,58.2,453,5,39,8.2,14.2,0,0,0,0,0,0,13.8,110.3
28,Tyler Lockett,SEA,WR,8,38,28,73.7,416,6,52,10.9,14.9,5,31,6.2,0,1,0,13.6,108.7
29,Kenny Golladay,DET,WR,8,48,33,68.8,523,3,60,10.9,15.8,1,8,8,0,0,0,13.4,107.1
30,Demaryius Thomas,HOU,WR,9,59,39,66.1,463,3,45,7.8,11.9,0,0,0,0,0,0,11.8,106.3
31,Tyrell Williams,LAC,WR,8,30,22,73.3,451,5,75,15,20.5,2,15,7.5,0,1,0,13.1,104.6
32,Taylor Gabriel,CHI,WR,8,49,37,75.5,426,2,54,8.7,11.5,6,36,6,0,0,0,12.6,101.2
33,Michael Crabtree,BAL,WR,9,76,41,53.9,472,2,27,6.2,11.5,0,0,0,0,0,0,11.1,100.2
34,Albert Wilson,MIA,WR,7,35,26,74.3,391,4,75,11.2,15,8,16,2,0,0,0,14.3,99.78
35,Devin Funchess,CAR,WR,8,55,36,65.5,445,3,27,8.1,12.4,0,0,0,0,0,0,12.3,98.5
36,Dede Westbrook,JAX,WR,8,48,33,68.8,435,3,61,9.1,13.2,3,14,4.7,0,2,1,12.2,97.9
37,Willie Snead,BAL,WR,9,69,45,65.2,448,1,26,6.5,10,1,13,13,0,0,0,10.8,97.1
38,Chris Godwin,TB,WR,8,47,30,63.8,380,4,25,8.1,12.7,0,0,0,0,2,1,11.6,93
39,Corey Davis,TEN,WR,8,66,36,54.5,451,1,51,6.8,12.5,1,4,4,0,1,0,11.3,90.5
40,Alshon Jeffery,PHI,WR,5,44,29,65.9,341,4,31,7.8,11.8,0,0,0,0,1,0,18,90.1
41,Danny Amendola,MIA,WR,9,51,40,78.4,384,1,26,7.5,9.6,0,0,0,0,0,0,9.9,89.52
42,T.Y. Hilton,IND,WR,6,47,26,55.3,353,4,42,7.5,13.6,0,0,0,0,0,0,14.7,88.3
42,Josh Gordon,NE,WR,7,41,23,56.1,413,3,55,10.1,18,0,0,0,0,0,0,12.6,88.3
44,Nelson Agholor,PHI,WR,8,61,41,67.2,372,1,58,6.1,9.1,3,32,10.7,0,1,0,11,88
45,Cole Beasley,DAL,WR,8,47,36,76.6,366,2,21,7.8,10.2,0,0,0,0,0,0,11,87.6
46,Mohamed Sanu,ATL,WR,8,40,28,70,369,3,43,9.2,13.2,1,-4,-4,0,0,0,10.9,87.5
47,Larry Fitzgerald,ARI,WR,8,55,34,61.8,357,2,37,6.5,10.5,0,0,0,0,0,0,10.8,86.7
48,Adam Humphries,TB,WR,8,50,35,70,378,2,51,7.6,10.8,2,11,5.5,0,0,0,10.7,85.9
49,Christian Kirk,ARI,WR,8,44,31,70.5,410,2,75,9.3,13.2,2,12,6,0,0,0,10.6,85.2
50,Julian Edelman,NE,WR,5,44,31,70.5,322,2,33,7.3,10.4,5,48,9.6,0,1,0,16.9,84.48
51,Mike Williams,LAC,WR,8,32,18,56.2,338,5,55,10.6,18.8,3,16,5.3,0,0,0,10.4,83.4
52,Jordy Nelson,OAK,WR,8,38,25,65.8,353,3,66,9.3,14.1,0,0,0,0,1,0,10.4,83.3
53,Donte Moncrief,JAX,WR,8,56,29,51.8,379,2,67,6.8,13.1,0,0,0,0,1,1,10.1,80.9
54,Amari Cooper,DAL,WR,7,39,27,69.2,338,2,36,8.7,12.5,1,9,9,0,0,0,11.4,79.7
55,Kenny Stills,MIA,WR,8,30,17,56.7,300,4,75,10,17.6,0,0,0,0,0,0,9.5,76
56,Robby Anderson,NYJ,WR,8,42,21,50,346,3,76,8.2,16.5,2,-8,-4,0,2,2,9.2,73.8
57,Keelan Cole,JAX,WR,8,49,29,59.2,375,1,32,7.7,12.9,0,0,0,0,2,2,9.2,73.5
58,Jakeem Grant,MIA,WR,9,33,21,63.6,268,2,52,8.1,12.8,1,5,5,0,0,0,8,72.3
59,Chester Rogers,IND,WR,8,47,32,68.1,295,1,29,6.3,9.2,0,0,0,0,0,0,8.9,71.5
60,Marquez Valdes-Scantling,GB,WR,8,32,17,53.1,358,2,60,11.2,21.1,0,0,0,0,0,0,8.8,70.8
61,Courtland Sutton,DEN,WR,9,42,20,47.6,381,2,42,9.1,19,0,0,0,0,0,0,7.8,70.1
62,Chris Hogan,NE,WR,9,33,23,69.7,333,2,42,10.1,14.5,0,0,0,0,0,0,7.6,68.3
63,Marquise Goodwin,SF,WR,7,27,13,48.1,270,4,67,10,20.8,4,9,2.2,0,0,0,9.7,67.9
64,Antonio Callaway,CLE,WR,9,49,24,49,287,2,59,5.9,12,2,7,3.5,0,0,0,7.5,67.4
65,Allen Robinson,CHI,WR,6,43,25,58.1,285,2,39,6.6,11.4,0,0,0,0,0,0,10.9,65.5
66,Zay Jones,BUF,WR,9,48,29,60.4,299,1,57,6.2,10.3,1,0,0,0,0,0,7.2,64.9
67,D.J. Moore,CAR,WR,8,26,19,73.1,297,1,51,11.4,15.6,7,117,16.7,0,3,2,8,64.4
68,Quincy Enunwa,NYJ,WR,7,47,25,53.2,327,1,42,7,13.1,1,0,0,0,2,1,9,62.7
69,Geronimo Allison,GB,WR,5,30,20,66.7,303,2,64,10.1,15.2,0,0,0,0,1,0,12.5,62.3
70,David Moore,SEA,WR,8,21,13,61.9,237,4,45,11.3,18.2,1,5,5,0,1,0,7.6,61.2
71,Cordarrelle Patterson,NE,WR,9,16,12,75,121,2,55,7.6,10.1,28,135,4.8,1,1,1,6.7,60.6
72,Randall Cobb,GB,WR,5,38,26,68.4,258,1,75,6.8,9.9,0,0,0,0,2,1,12,59.8
73,Anthony Miller,CHI,WR,7,35,19,54.3,210,3,29,6,11.1,2,16,8,0,0,0,8.5,59.6
74,Paul Richardson,WAS,WR,7,35,20,57.1,262,2,46,7.5,13.1,2,9,4.5,0,0,0,8.4,59.1
75,Ryan Grant,IND,WR,6,36,26,72.2,270,1,23,7.5,10.4,0,0,0,0,0,0,9.8,59
76,Pierre Garcon,SF,WR,8,45,24,53.3,286,1,25,6.4,11.9,0,0,0,0,0,0,7.3,58.6
77,Laquon Treadwell,MIN,WR,9,39,27,69.2,253,1,22,6.5,9.4,0,0,0,0,0,0,6.5,58.3
78,Phillip Dorsett,NE,WR,9,33,23,69.7,228,2,20,6.9,9.9,0,0,0,0,0,0,6.4,57.8
79,Kendrick Bourne,SF,WR,9,31,19,61.3,197,3,27,6.4,10.4,0,0,0,0,0,0,6.3,56.7
80,Kelvin Benjamin,BUF,WR,9,53,20,37.7,302,1,40,5.7,15.1,0,0,0,0,0,0,6.2,56.2
81,Tre'Quan Smith,NO,WR,8,20,12,60,214,3,62,10.7,17.8,0,0,0,0,0,0,6.8,54.4
82,Terrelle Pryor,BUF,WR,7,27,16,59.3,252,2,44,9.3,15.8,1,-1,-1,0,0,0,7.6,53.1
83,Rashard Higgins,CLE,WR,6,27,19,70.4,263,1,38,9.7,13.8,0,0,0,0,1,0,8.6,51.3
84,Tajae Sharpe,TEN,WR,8,25,17,68,222,1,19,8.9,13.1,1,16,16,0,0,0,6.2,49.8
85,Keke Coutee,HOU,WR,4,30,21,70,196,1,22,6.5,9.3,3,0,0,0,0,0,12.4,49.6
86,Seth Roberts,OAK,WR,7,27,18,66.7,188,2,31,7,10.4,0,0,0,0,0,0,7,48.8
87,Taywan Taylor,TEN,WR,8,30,21,70,214,1,19,7.1,10.2,0,0,0,0,1,1,5.9,47.4
88,Maurice Harris,WAS,WR,6,29,21,72.4,226,0,42,7.8,10.8,1,6,6,0,0,0,7.9,47.2
89,Torrey Smith,CAR,WR,6,27,16,59.3,171,2,35,6.3,10.7,0,0,0,0,0,0,7.8,47.1
90,Curtis Samuel,CAR,WR,5,12,8,66.7,106,2,25,8.8,13.2,3,42,14,2,0,0,9.4,46.8
91,Jarius Wright,CAR,WR,8,27,18,66.7,170,1,28,6.3,9.4,1,34,34,0,1,0,5.8,46.4
92,Allen Hurns,DAL,WR,8,29,14,48.3,181,2,33,6.2,12.9,0,0,0,0,1,0,5.5,44.1
93,Josh Doctson,WAS,WR,7,36,19,52.8,190,1,24,5.3,10,0,0,0,0,0,0,6.3,44
94,Jermaine Kearse,NYJ,WR,8,48,22,45.8,215,0,22,4.5,9.8,0,0,0,0,0,0,5.4,43.5
95,Michael Gallup,DAL,WR,8,28,13,46.4,241,1,49,8.6,18.5,0,0,0,0,0,0,5.4,43.1
96,Martavis Bryant,OAK,WR,7,24,16,66.7,249,0,47,10.4,15.6,2,21,10.5,0,1,1,6,42
97,Doug Baldwin,SEA,WR,6,24,18,75,236,0,42,9.8,13.1,0,0,0,0,0,0,6.9,41.6
98,Ted Ginn,NO,WR,4,22,12,54.5,135,2,42,6.1,11.2,3,26,8.7,0,1,1,10.3,41.1
99,Trent Taylor,SF,WR,7,28,18,64.3,138,1,16,4.9,7.7,0,0,0,0,1,0,5.4,37.8
100,Chris Conley,KC,WR,9,21,14,66.7,127,2,23,6,9.1,0,0,0,0,1,1,4.2,37.7
101,Tavon Austin,DAL,WR,6,10,7,70,130,2,64,13,18.6,6,55,9.2,0,0,0,6.2,37.5
102,Aldrick Robinson,MIN,WR,7,13,7,53.8,115,3,34,8.8,16.4,0,0,0,0,0,0,5.2,36.5
103,Jordan Matthews,PHI,WR,6,14,10,71.4,200,1,56,14.3,20,0,0,0,0,0,0,6,36
104,Jamison Crowder,WAS,WR,4,20,13,65,134,1,24,6.7,10.3,3,35,11.7,0,0,0,9,35.9
105,Jaron Brown,SEA,WR,8,12,8,66.7,83,3,19,6.9,10.4,0,0,0,0,0,0,4.3,34.3
106,Zach Pascal,IND,WR,8,28,15,53.6,120,1,18,4.3,8,1,8,8,0,0,0,4.2,33.8
107,Ryan Switzer,PIT,WR,8,20,16,80,88,1,14,4.4,5.5,4,14,3.5,0,0,0,4,32.2
108,Brandon Marshall,SEA,WR,7,23,11,47.8,136,1,27,5.9,12.4,0,0,0,0,0,0,4.4,30.6
109,Devante Parker,MIA,WR,4,15,9,60,182,0,46,12.1,20.2,0,0,0,0,0,0,7.6,30.2
110,Josh Reynolds,LAR,WR,9,12,7,58.3,98,2,22,8.2,14,2,8,4,0,0,0,3.3,29.6
111,Chad Williams,ARI,WR,8,31,11,35.5,113,1,22,3.6,10.3,0,0,0,0,0,0,3.5,28.3
112,D.J. Chark,JAX,WR,8,23,12,52.2,159,0,38,6.9,13.2,0,0,0,0,1,1,3.4,26.9
113,Marvin Hall,ATL,WR,8,10,8,80,127,1,47,12.7,15.9,0,0,0,0,0,0,3.3,26.7
114,John Ross,CIN,WR,5,16,7,43.8,79,2,39,4.9,11.3,1,-3,-3,0,0,0,5.3,26.6
115,Deonte Thompson,DAL,WR,8,20,14,70,124,0,15,6.2,8.9,0,0,0,0,0,0,3.3,26.4
116,Chris Moore,BAL,WR,9,15,12,80,128,0,30,8.5,10.7,3,14,4.7,0,0,0,2.9,26.2
116,Damion Ratley,CLE,WR,6,19,12,63.2,142,0,27,7.5,11.8,0,0,0,0,0,0,4.4,26.2
118,Cameron Meredith,NO,WR,6,10,9,90,114,1,46,11.4,12.7,0,0,0,0,1,1,4.2,25.4
119,Andre Holmes,BUF,WR,9,22,11,50,135,0,24,6.1,12.3,0,0,0,0,0,0,2.7,24.5
120,Bruce Ellington,HOU,WR,3,12,8,66.7,92,1,23,7.7,11.5,0,0,0,0,0,0,7.7,23.2
121,Marcus Johnson,IND,WR,5,8,6,75,102,1,34,12.8,17,1,-2,-2,0,0,0,4.4,22
122,Equanimeous St. Brown,GB,WR,5,12,7,58.3,143,0,54,11.9,20.4,0,0,0,0,0,0,4.3,21.3
123,James Washington,PIT,WR,7,19,7,36.8,66,1,14,3.5,9.4,0,0,0,0,0,0,2.8,19.6
124,Josh Bellamy,CHI,WR,8,13,7,53.8,65,1,20,5,9.3,0,0,0,0,0,0,2.4,19.5
125,Dante Pettis,SF,WR,6,8,3,37.5,96,1,39,12,32,0,0,0,0,2,0,3.1,18.6
125,Tim Patrick,DEN,WR,9,10,4,40,73,1,26,7.3,18.2,1,13,13,0,0,0,2.1,18.6
127,Demarcus Robinson,KC,WR,9,11,7,63.6,51,1,23,4.6,7.3,0,0,0,0,0,0,2,18.1
128,Brandon LaFell,OAK,WR,4,7,6,85.7,59,1,18,8.4,9.8,0,0,0,0,0,0,4.5,17.9
129,Cody Latimer,NYG,WR,4,9,6,66.7,108,0,39,12,18,0,0,0,0,0,0,4.2,16.8
130,Darius Jennings,TEN,WR,8,5,4,80,55,0,36,11,13.8,0,0,0,0,0,0,1.9,15.5
131,Alex Erickson,CIN,WR,8,14,8,57.1,44,0,10,3.1,5.5,1,8,8,0,0,0,1.6,13.2
132,De'Anthony Thomas,KC,WR,5,5,3,60,29,1,15,5.8,9.7,1,6,6,0,1,0,2.5,12.5
133,Justin Hardy,ATL,WR,8,10,6,60,61,0,17,6.1,10.2,0,0,0,0,1,0,1.5,12.1
134,Deontay Burnett,NYJ,WR,3,8,5,62.5,70,0,29,8.8,14,0,0,0,0,0,0,4,12
135,Andre Roberts,NYJ,WR,9,9,3,33.3,25,0,20,2.8,8.3,1,2,2,0,2,0,1.3,11.7
136,Kamar Aiken,PHI,WR,5,7,6,85.7,53,0,18,7.6,8.8,0,0,0,0,0,0,2.3,11.3
137,Austin Carr,NO,WR,8,8,5,62.5,62,0,25,7.8,12.4,0,0,0,0,0,0,1.4,11.2
137,Dontrelle Inman,IND,WR,2,7,6,85.7,52,0,16,7.4,8.7,0,0,0,0,0,0,5.6,11.2
139,Bennie Fowler,NYG,WR,2,8,5,62.5,59,0,21,7.4,11.8,0,0,0,0,0,0,5.4,10.9
140,Neal Sterling,NYJ,WR,5,8,6,75,47,0,12,5.9,7.8,0,0,0,0,0,0,2.1,10.7
141,Russell Shepard,NYG,WR,6,8,4,50,61,0,40,7.6,15.2,0,0,0,0,0,0,1.7,10.1
142,Kevin White,CHI,WR,7,5,3,60,70,0,54,14,23.3,0,0,0,0,0,0,1.4,10
143,TJ Jones,DET,WR,7,8,5,62.5,49,0,26,6.1,9.8,0,0,0,0,0,0,1.4,9.9
144,Richie James,SF,WR,6,4,3,75,67,0,53,16.8,22.3,0,0,0,0,0,0,1.6,9.7
145,Derrick Willies,CLE,WR,5,5,3,60,61,0,39,12.2,20.3,0,0,0,0,1,0,1.8,9.1
146,Dwayne Harris,OAK,WR,7,4,4,100,31,0,13,7.8,7.8,2,12,6,0,1,0,1.2,8.3
147,Breshad Perriman,CLE,WR,3,8,3,37.5,42,0,18,5.2,14,2,9,4.5,0,0,0,2.7,8.1
148,JJ Nelson,ARI,WR,8,10,4,40,21,0,9,2.1,5.2,2,15,7.5,0,0,0,1,7.6
149,Daesean Hamilton,DEN,WR,7,4,3,75,44,0,24,11,14.7,0,0,0,0,0,0,1.1,7.4
150,Travis Benjamin,LAC,WR,4,8,3,37.5,16,0,13,2,5.3,2,17,8.5,0,0,0,1.6,6.3
151,Cody Core,CIN,WR,6,6,3,50,30,0,18,5,10,0,0,0,0,0,0,1,6
152,Shelton Gibson,PHI,WR,8,3,1,33.3,48,0,48,16,48,0,0,0,0,0,0,0.7,5.8
152,Ray-Ray McCloud,BUF,WR,6,5,4,80,31,0,16,6.2,7.8,1,-3,-3,0,2,1,1,5.8
154,Dan Arnold,NO,WR,4,4,2,50,35,0,25,8.8,17.5,0,0,0,0,0,0,1.4,5.5
155,Justin Hunter,PIT,WR,4,10,3,30,21,0,12,2.1,7,0,0,0,0,0,0,1.3,5.1
155,Cameron Batson,TEN,WR,3,4,3,75,21,0,12,5.2,7,0,0,0,0,0,0,1.7,5.1
155,Chad Beebe,MIN,WR,1,3,3,100,21,0,13,7,7,0,0,0,0,0,0,5.1,5.1
158,Robert Foster,BUF,WR,6,9,2,22.2,30,0,19,3.3,15,0,0,0,0,0,0,0.8,5
159,Brian Quick,WAS,WR,5,3,3,100,18,0,6,6,6,0,0,0,0,0,0,1,4.8
160,Jawill Davis,NYG,WR,3,6,2,33.3,27,0,22,4.5,13.5,0,0,0,0,0,0,1.6,4.7
161,Deandre Carter,PHI,WR,7,2,2,100,21,0,11,10.5,10.5,0,0,0,0,1,0,0.6,4.1
161,Rishard Matthews,NYJ,WR,5,6,3,50,11,0,4,1.8,3.7,0,0,0,0,0,0,0.8,4.1
163,Vyncint Smith,HOU,WR,5,4,1,25,28,0,28,7,28,0,0,0,0,0,0,0.8,3.8
163,Terrance Williams,DAL,WR,3,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,1.3,3.8
165,Nick Williams,LAR,WR,4,4,2,50,17,0,11,4.2,8.5,0,0,0,0,0,0,0.9,3.7
165,Rashad Greene,JAX,WR,2,3,2,66.7,17,0,9,5.7,8.5,0,0,0,0,0,0,1.8,3.7
167,Brandon Zylstra,MIN,WR,9,1,1,100,23,0,23,23,23,0,0,0,0,0,0,0.4,3.3
168,Michael Floyd,WAS,WR,5,5,1,20,20,0,20,4,20,0,0,0,0,0,0,0.6,3
169,Jeremy Kerley,BUF,WR,1,4,2,50,7,0,4,1.8,3.5,0,0,0,0,0,0,2.7,2.7
170,Charone Peake,NYJ,WR,6,2,1,50,14,0,14,7,14,0,0,0,0,0,0,0.4,2.4
170,Tim White,BAL,WR,3,1,1,100,14,0,14,14,14,0,0,0,0,1,0,0.8,2.4
170,Khadarel Hodge,LAR,WR,6,1,1,100,14,0,14,14,14,0,0,0,0,0,0,0.4,2.4
173,Sammie Coates,HOU,WR,7,2,1,50,12,0,12,6,12,0,0,0,0,0,0,0.3,2.2
173,Josh Malone,CIN,WR,7,4,1,25,12,0,12,3,12,0,0,0,0,0,0,0.3,2.2
175,Justin Hardee,NO,WR,8,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
175,J'mon Moore,GB,WR,4,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.5,2
175,Victor Bolden Jr.,SF,WR,4,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,0.5,2
178,Russell Gage,ATL,WR,7,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.3,1.9
178,Cam Phillips,BUF,WR,2,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1,1.9
180,Damiere Byrd,CAR,WR,5,2,1,50,8,0,8,4,8,0,0,0,0,0,0,0.4,1.8
181,Marcus Kemp,KC,WR,9,1,1,100,7,0,7,7,7,0,0,0,0,0,0,0.2,1.7
182,Justin Watson,TB,WR,5,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.3,1.5
183,Mike Wallace,PHI,WR,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Markus Wheaton,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Deante Burton,GB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Matthew Slater,NE,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Darrius Heyward-Bey,PIT,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Tommylee Lewis,NO,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,Stacy Coley,NYG,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,Trey Quinn,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Trent Sherfield,ARI,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Cam Sims,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Janarion Grant,BAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
183,Robert Tonyan Jr.,GB,WR,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Bradley Marquez,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Pharoh Cooper,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Mike Thomas,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Keon Hatcher,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Jehu Chesson,WAS,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Geremy Davis,LAC,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Jojo Natson,LAR,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Daniel Brown,CHI,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Javon Wims,CHI,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Brice Butler,DAL,WR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,Cayleb Jones,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Quadree Henderson,NYG,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Leonte Carroo,MIA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Brandon Powell,DET,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Isaiah McKenzie,DEN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Andy Jones,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,River Cracraft,DEN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Malik Turner,SEA,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Kaelin Clay,NYG,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5,-1
218,Riley McCarron,NE,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1
218,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,-0.3,-1
221,Rod Streater,CLE,WR,3,0,0,0,0,0,0,0,0,1,-11,-11,0,0,0,-0.4,-1.1
