Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
34,Andre Roberts,NYJ,WR,15,HOU,4,3,75,16,1,13,4,5.3,0,0,0,0,0,0,10.6,10.6
35,Trent Sherfield,ARI,WR,15,ATL,5,3,60,15,1,7,3,5,0,0,0,0,0,0,10.5,10.5
36,Breshad Perriman,CLE,WR,15,DEN,2,1,50,31,1,31,15.5,31,0,0,0,0,0,0,10.1,10.1
37,James Washington,PIT,WR,15,NE,4,3,75,65,0,32,16.2,21.7,0,0,0,0,0,0,9.5,9.5
38,Golden Tate,PHI,WR,15,LAR,5,5,100,43,0,11,8.6,8.6,0,0,0,0,0,0,9.3,9.3
39,Courtland Sutton,DEN,WR,15,CLE,6,5,83.3,42,0,13,7,8.4,0,0,0,0,0,0,9.2,9.2
39,Calvin Ridley,ATL,WR,15,ARI,7,5,71.4,42,0,14,6,8.4,0,0,0,0,0,0,9.2,9.2
41,Andy Jones,DET,WR,15,BUF,2,2,100,9,1,5,4.5,4.5,0,0,0,0,0,0,8.9,8.9
42,Demarcus Robinson,KC,WR,15,LAC,3,2,66.7,7,1,5,2.3,3.5,0,0,0,0,0,0,8.7,8.7
43,Jamison Crowder,WAS,WR,15,JAX,4,4,100,46,0,33,11.5,11.5,0,0,0,0,0,0,8.6,8.6
44,Travis Benjamin,LAC,WR,15,KC,3,2,66.7,57,0,31,19,28.5,1,8,8,0,0,0,8.5,8.5
45,Allen Robinson,CHI,WR,15,GB,7,3,42.9,54,0,30,7.7,18,0,0,0,0,0,0,8.4,8.4
46,Amari Cooper,DAL,WR,15,IND,7,4,57.1,32,0,11,4.6,8,1,11,11,0,0,0,8.3,8.3
47,Deandre Carter,HOU,WR,15,NYJ,3,2,66.7,55,0,50,18.3,27.5,1,7,7,0,0,0,8.2,8.2
47,Cole Beasley,DAL,WR,15,IND,7,4,57.1,42,0,14,6,10.5,0,0,0,0,0,0,8.2,8.2
49,Tyreek Hill,KC,WR,15,LAC,7,4,57.1,46,0,33,6.6,11.5,3,-5,-1.7,0,0,0,8.1,8.1
50,JuJu Smith-Schuster,PIT,WR,15,NE,10,4,40,40,0,22,4,10,0,0,0,0,0,0,8,8
51,Tyler Lockett,SEA,WR,15,SF,2,2,100,45,0,28,22.5,22.5,1,11,11,0,0,0,7.6,7.6
52,Darren Waller,OAK,WR,15,CIN,1,1,100,44,0,44,44,44,1,21,21,0,0,0,7.5,7.5
53,Mohamed Sanu,ATL,WR,15,ARI,6,3,50,30,0,16,5,10,1,11,11,0,0,0,7.1,7.1
54,Chris Moore,BAL,WR,15,TB,1,1,100,5,1,5,5,5,1,-5,-5,0,0,0,7,7
55,Jarvis Landry,CLE,WR,15,DEN,8,3,37.5,37,0,19,4.6,12.3,0,0,0,0,0,0,6.7,6.7
56,Bennie Fowler,NYG,WR,15,TEN,4,2,50,43,0,25,10.8,21.5,0,0,0,0,0,0,6.3,6.3
56,Taylor Gabriel,CHI,WR,15,GB,3,3,100,33,0,14,11,11,0,0,0,0,0,0,6.3,6.3
56,Corey Davis,TEN,WR,15,NYG,6,3,50,33,0,17,5.5,11,0,0,0,0,0,0,6.3,6.3
56,Adam Humphries,TB,WR,15,BAL,6,4,66.7,23,0,8,3.8,5.8,0,0,0,0,0,0,6.3,6.3
60,Keith Kirkwood,NO,WR,15,CAR,2,2,100,40,0,21,20,20,0,0,0,0,0,0,6,6
60,Randall Cobb,GB,WR,15,CHI,7,3,42.9,30,0,16,4.3,10,0,0,0,0,0,0,6,6
60,Danny Amendola,MIA,WR,15,MIN,8,3,37.5,30,0,18,3.8,10,0,0,0,0,1,0,6,6
60,Eli Rogers,PIT,WR,15,NE,4,4,100,20,0,6,5,5,0,0,0,0,0,0,6,6
60,Richie James,SF,WR,15,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
65,Sterling Shepard,NYG,WR,15,TEN,9,2,22.2,37,0,38,4.1,18.5,0,0,0,0,0,0,5.7,5.7
65,Seth Roberts,OAK,WR,15,CIN,4,3,75,29,0,20,7.2,9.7,1,-2,-2,0,0,0,5.7,5.7
67,Russell Gage,ATL,WR,15,ARI,4,2,50,33,0,22,8.2,16.5,0,0,0,0,0,0,5.3,5.3
67,Alex Erickson,CIN,WR,15,OAK,5,3,60,23,0,11,4.6,7.7,0,0,0,0,0,0,5.3,5.3
69,Jarius Wright,CAR,WR,15,NO,4,3,75,21,0,9,5.2,7,0,0,0,0,0,0,5.1,5.1
70,Rashard Higgins,CLE,WR,15,DEN,3,2,66.7,30,0,19,10,15,0,0,0,0,0,0,5,5
70,Cordarrelle Patterson,NE,WR,15,PIT,3,3,100,20,0,8,6.7,6.7,0,0,0,0,0,0,5,5
72,Russell Shepard,NYG,WR,15,TEN,4,2,50,28,0,22,7,14,0,0,0,0,0,0,4.8,4.8
73,Brandon Powell,DET,WR,15,BUF,3,3,100,11,0,5,3.7,3.7,1,4,4,0,0,0,4.5,4.5
74,D.J. Moore,CAR,WR,15,NO,3,2,66.7,12,0,7,4,6,1,22,22,0,1,1,4.4,4.4
75,Marcell Ateman,OAK,WR,15,CIN,5,2,40,20,0,12,4,10,0,0,0,0,0,0,4,4
76,Chris Conley,KC,WR,15,LAC,3,2,66.7,19,0,16,6.3,9.5,0,0,0,0,0,0,3.9,3.9
76,Adam Thielen,MIN,WR,15,MIA,2,2,100,19,0,14,9.5,9.5,0,0,0,0,0,0,3.9,3.9
78,Taywan Taylor,TEN,WR,15,NYG,5,2,40,17,0,14,3.4,8.5,0,0,0,0,0,0,3.7,3.7
79,Ryan Grant,IND,WR,15,DAL,2,2,100,16,0,10,8,8,0,0,0,0,0,0,3.6,3.6
79,Michael Floyd,WAS,WR,15,JAX,3,2,66.7,16,0,11,5.3,8,0,0,0,0,0,0,3.6,3.6
79,Kendrick Bourne,SF,WR,15,SEA,4,2,50,16,0,12,4,8,0,0,0,0,0,0,3.6,3.6
82,Curtis Samuel,CAR,WR,15,NO,4,1,25,17,0,17,4.2,17,2,8,4,0,0,0,3.5,3.5
82,Tre'Quan Smith,NO,WR,15,CAR,4,2,50,15,0,9,3.8,7.5,0,0,0,0,0,0,3.5,3.5
84,Jawill Davis,NYG,WR,15,TEN,2,2,100,13,0,11,6.5,6.5,0,0,0,0,0,0,3.3,3.3
85,Ryan Switzer,PIT,WR,15,NE,2,2,100,9,0,8,4.5,4.5,1,3,3,0,0,0,3.2,3.2
86,Josh Gordon,NE,WR,15,PIT,2,1,50,19,0,19,9.5,19,0,0,0,0,0,0,2.9,2.9
86,Jermaine Kearse,NYJ,WR,15,HOU,5,2,40,9,0,5,1.8,4.5,0,0,0,0,0,0,2.9,2.9
88,Josh Bellamy,CHI,WR,15,GB,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
89,Kelvin Benjamin,KC,WR,15,LAC,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
89,Kenny Stills,MIA,WR,15,MIN,3,1,33.3,17,0,17,5.7,17,0,0,0,0,0,0,2.7,2.7
91,Noah Brown,DAL,WR,15,IND,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
92,Maurice Harris,WAS,WR,15,JAX,2,1,50,13,0,13,6.5,13,0,0,0,0,1,0,2.3,2.3
93,Marquez Valdes-Scantling,GB,WR,15,CHI,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
93,Zach Pascal,IND,WR,15,DAL,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
93,Brice Butler,MIA,WR,15,MIN,3,1,33.3,12,0,12,4,12,0,0,0,0,0,0,2.2,2.2
96,Zay Jones,BUF,WR,15,DET,6,1,16.7,11,0,11,1.8,11,0,0,0,0,0,0,2.1,2.1
97,Marvin Hall,ATL,WR,15,ARI,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
97,Cody Core,CIN,WR,15,OAK,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,2,2
97,Chester Rogers,IND,WR,15,DAL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
100,John Ross,CIN,WR,15,OAK,5,1,20,6,0,6,1.2,6,1,3,3,0,0,0,1.9,1.9
100,Allen Hurns,DAL,WR,15,IND,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
100,John Brown,BAL,WR,15,TB,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
100,David Moore,SEA,WR,15,SF,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
104,Corey Coleman,NYG,WR,15,TEN,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
104,Trent Taylor,SF,WR,15,SEA,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
104,Nelson Agholor,PHI,WR,15,LAR,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
107,Rishard Matthews,NYJ,WR,15,HOU,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
107,Equanimeous St. Brown,GB,WR,15,CHI,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
107,Marquise Goodwin,SF,WR,15,SEA,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
110,Tajae Sharpe,TEN,WR,15,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
111,Andre Holmes,DEN,WR,15,CLE,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
111,TJ Jones,DET,WR,15,BUF,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
111,Jake Kumerow,GB,WR,15,CHI,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
114,Ray-Ray McCloud,BUF,WR,15,DET,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0.7,0.7
115,Keenan Allen,LAC,WR,15,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Geremy Davis,LAC,WR,15,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Marcus Kemp,KC,WR,15,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Damion Ratley,CLE,WR,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,River Cracraft,DEN,WR,15,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Sammie Coates,HOU,WR,15,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Charone Peake,NYJ,WR,15,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Jalen Tolliver,ARI,WR,15,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,JJ Nelson,ARI,WR,15,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Deonte Thompson,BUF,WR,15,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Da'mari Scott,BUF,WR,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,J'mon Moore,GB,WR,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Anthony Miller,CHI,WR,15,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Daniel Brown,CHI,WR,15,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Dwayne Harris,OAK,WR,15,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Michael Gallup,DAL,WR,15,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Lance Lenoir,DAL,WR,15,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Dontrelle Inman,IND,WR,15,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Devante Parker,MIA,WR,15,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Leonte Carroo,MIA,WR,15,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Laquon Treadwell,MIN,WR,15,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Brandon Zylstra,MIN,WR,15,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Cameron Batson,TEN,WR,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Darius Jennings,TEN,WR,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Donte Moncrief,JAX,WR,15,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Rashad Greene,JAX,WR,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Josh Doctson,WAS,WR,15,JAX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Keelan Cole,JAX,WR,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Justin Watson,TB,WR,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Jesus Wilson,TB,WR,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Chris Godwin,TB,WR,15,BAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Michael Crabtree,BAL,WR,15,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Jaron Brown,SEA,WR,15,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Malik Turner,SEA,WR,15,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Phillip Dorsett,NE,WR,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Darrius Heyward-Bey,PIT,WR,15,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Matthew Slater,NE,WR,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Jordan Matthews,PHI,WR,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Pharoh Cooper,LAR,WR,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Shelton Gibson,PHI,WR,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Khadarel Hodge,LAR,WR,15,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Justin Hardee,NO,WR,15,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Devin Funchess,CAR,WR,15,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Tommylee Lewis,NO,WR,15,CAR,0,0,0,0,0,0,0,0,1,4,4,0,1,1,-0.6,-0.6
159,Jojo Natson,LAR,WR,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1
