Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
17,Greg Olsen,CAR,TE,10,PIT,6,4,66.7,40,0,14,6.7,10,0,0,0,0,0,0,8,8
18,Jesse James,PIT,TE,10,CAR,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
18,Nick Vannett,SEA,TE,10,LAR,2,1,50,8,1,8,4,8,0,0,0,0,0,0,7.8,7.8
20,Jack Doyle,IND,TE,10,JAX,3,3,100,36,0,20,12,12,0,0,0,0,0,0,6.6,6.6
21,Chris Herndon IV,NYJ,TE,10,BUF,4,3,75,34,0,22,8.5,11.3,0,0,0,0,0,0,6.4,6.4
22,Jason Croom,BUF,TE,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6
23,CJ Uzomah,CIN,TE,10,NO,4,3,75,23,0,10,5.8,7.7,0,0,0,0,0,0,5.3,5.3
24,Virgil Green,LAC,TE,10,OAK,3,2,66.7,30,0,23,10,15,0,0,0,0,0,0,5,5
25,Blake Bell,JAX,TE,10,IND,3,2,66.7,27,0,16,9,13.5,0,0,0,0,0,0,4.7,4.7
26,Lance Kendricks,GB,TE,10,MIA,2,2,100,24,0,18,12,12,0,0,0,0,0,0,4.4,4.4
27,Geoff Swaim,DAL,TE,10,PHI,3,3,100,13,0,7,4.3,4.3,0,0,0,0,0,0,4.3,4.3
28,Dalton Schultz,DAL,TE,10,PHI,2,2,100,21,0,17,10.5,10.5,0,0,0,0,0,0,4.1,4.1
29,Marcedes Lewis,GB,TE,10,MIA,1,1,100,30,0,30,30,30,0,0,0,0,0,0,4,4
30,Ed Dickson,SEA,TE,10,LAR,1,1,100,24,0,24,24,24,0,0,0,0,0,0,3.4,3.4
31,Logan Paulsen,ATL,TE,10,CLE,2,2,100,13,0,8,6.5,6.5,0,0,0,0,0,0,3.3,3.3
32,Ben Braunecker,CHI,TE,10,DET,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
33,David Njoku,CLE,TE,10,ATL,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
33,Antonio Gates,LAC,TE,10,OAK,2,1,50,18,0,18,9,18,0,0,0,0,0,0,2.8,2.8
35,Eric Saubert,ATL,TE,10,CLE,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
35,Jacob Hollister,NE,TE,10,TEN,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
37,Levine Toilolo,DET,TE,10,CHI,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
38,OJ Howard,TB,TE,10,WAS,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
39,Jimmy Graham,GB,TE,10,MIA,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
39,Cameron Brate,TB,TE,10,WAS,3,1,33.3,14,0,14,4.7,14,0,0,0,0,0,0,2.4,2.4
41,AJ Derby,MIA,TE,10,GB,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
42,Anthony Firkser,TEN,TE,10,NE,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
43,Dwayne Allen,NE,TE,10,TEN,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
44,Michael Roberts,DET,TE,10,CHI,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
45,Logan Thomas,BUF,TE,10,NYJ,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.7,1.7
46,Orson Charles,CLE,TE,10,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
46,Jordan Leggett,NYJ,TE,10,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
46,Rhett Ellison,NYG,TE,10,SF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
49,Nick O'Leary,MIA,TE,10,GB,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
49,Mike Gesicki,MIA,TE,10,GB,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
49,Derek Carrier,OAK,TE,10,LAC,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
52,Benjamin Watson,NO,TE,10,CIN,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
53,Xavier Grimble,PIT,TE,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Chris Manhertz,CAR,TE,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Ian Thomas,CAR,TE,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Josh Hill,NO,TE,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Darren Fells,CLE,TE,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Seth DeValve,CLE,TE,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Luke Stocker,TEN,TE,10,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,MyCole Pruitt,TEN,TE,10,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Nick Deluca,JAX,TE,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,John Phillips,ARI,TE,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Jermaine Gresham,ARI,TE,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Demetrius Harris,KC,TE,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Deon Yelder,KC,TE,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Eric Tomlinson,NYJ,TE,10,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Vernon Davis,WAS,TE,10,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Jeremy Sprinkle,WAS,TE,10,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Antony Auclair,TB,TE,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Lee Smith,OAK,TE,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Sean Culkin,LAC,TE,10,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Darrell Daniels,SEA,TE,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Rico Gathers,DAL,TE,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Joshua Perkins,PHI,TE,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Blake Jarwin,DAL,TE,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Dallas Goedert,PHI,TE,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Garrett Celek,SF,TE,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Scott Simonson,NYG,TE,10,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Ross Dwelley,SF,TE,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
