Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
52,Seth Roberts,OAK,WR,10,LAC,3,3,100,39,0,15,13,13,0,0,0,0,0,0,6.9,6.9
53,Keith Kirkwood,NO,WR,10,CIN,2,2,100,45,0,42,22.5,22.5,0,0,0,0,0,0,6.5,6.5
53,D.J. Moore,CAR,WR,10,PIT,5,4,80,20,0,11,4,5,1,5,5,0,0,0,6.5,6.5
55,Devin Funchess,CAR,WR,10,PIT,5,3,60,32,0,15,6.4,10.7,0,0,0,0,0,0,6.2,6.2
56,Allen Hurns,DAL,WR,10,PHI,2,2,100,40,0,23,20,20,0,0,0,0,0,0,6,6
56,Demarcus Robinson,KC,WR,10,ARI,4,3,75,30,0,17,7.5,10,0,0,0,0,0,0,6,6
58,Antonio Callaway,CLE,WR,10,ATL,2,2,100,39,0,25,19.5,19.5,0,0,0,0,0,0,5.9,5.9
59,Quincy Enunwa,NYJ,WR,10,BUF,8,4,50,18,0,7,2.2,4.5,0,0,0,0,0,0,5.8,5.8
60,Isaiah McKenzie,BUF,WR,10,NYJ,1,1,100,14,0,14,14,14,3,32,10.7,0,0,0,5.6,5.6
60,Cameron Batson,TEN,WR,10,NE,3,2,66.7,36,0,26,12,18,0,0,0,0,0,0,5.6,5.6
62,Michael Gallup,DAL,WR,10,PHI,3,2,66.7,34,0,25,11.3,17,0,0,0,0,0,0,5.4,5.4
63,Breshad Perriman,CLE,WR,10,ATL,2,2,100,33,0,17,16.5,16.5,0,0,0,0,0,0,5.3,5.3
64,Jarius Wright,CAR,WR,10,PIT,3,3,100,22,0,9,7.3,7.3,0,0,0,0,0,0,5.2,5.2
64,Dante Pettis,SF,WR,10,NYG,6,4,66.7,12,0,8,2,3,0,0,0,0,0,0,5.2,5.2
66,Ryan Switzer,PIT,WR,10,CAR,2,2,100,31,0,18,15.5,15.5,0,0,0,0,0,0,5.1,5.1
67,Martavis Bryant,OAK,WR,10,LAC,3,3,100,17,0,8,5.7,5.7,1,2,2,0,0,0,4.9,4.9
67,Curtis Samuel,CAR,WR,10,PIT,4,4,100,18,0,11,4.5,4.5,1,1,1,0,1,1,4.9,4.9
69,Kenny Stills,MIA,WR,10,GB,3,2,66.7,26,0,18,8.7,13,0,0,0,0,0,0,4.6,4.6
70,Dan Arnold,NO,WR,10,CIN,3,2,66.7,25,0,23,8.3,12.5,0,0,0,0,0,0,4.5,4.5
71,Leonte Carroo,MIA,WR,10,GB,1,1,100,20,0,20,20,20,1,14,14,0,0,0,4.4,4.4
72,Jarvis Landry,CLE,WR,10,ATL,5,2,40,22,0,12,4.4,11,0,0,0,0,0,0,4.2,4.2
73,Austin Carr,NO,WR,10,CIN,2,2,100,20,0,12,10,10,0,0,0,0,0,0,4,4
74,Golden Tate,PHI,WR,10,DAL,4,2,50,19,0,7,4.8,9.5,0,0,0,0,0,0,3.9,3.9
75,Phillip Dorsett,NE,WR,10,TEN,2,2,100,18,0,11,9,9,0,0,0,0,0,0,3.8,3.8
76,Cody Core,CIN,WR,10,NO,2,2,100,17,0,11,8.5,8.5,0,0,0,0,0,0,3.7,3.7
77,Jermaine Kearse,NYJ,WR,10,BUF,5,2,40,16,0,8,3.2,8,0,0,0,0,0,0,3.6,3.6
78,Michael Floyd,WAS,WR,10,TB,3,2,66.7,15,0,9,5,7.5,0,0,0,0,0,0,3.5,3.5
79,Chris Conley,KC,WR,10,ARI,2,1,50,22,0,22,11,22,0,0,0,0,0,0,3.2,3.2
79,Andre Holmes,BUF,WR,10,NYJ,1,1,100,22,0,22,22,22,0,0,0,0,0,0,3.2,3.2
81,Christian Kirk,ARI,WR,10,KC,6,2,33.3,8,0,6,1.3,4,0,0,0,0,0,0,2.8,2.8
82,David Moore,SEA,WR,10,LAR,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,2.6,2.6
83,Equanimeous St. Brown,GB,WR,10,MIA,3,2,66.7,3,0,2,1,1.5,0,0,0,0,0,0,2.3,2.3
84,TJ Jones,DET,WR,10,CHI,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
84,Marvin Hall,ATL,WR,10,CLE,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
84,Trent Taylor,SF,WR,10,NYG,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
87,Charone Peake,NYJ,WR,10,BUF,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
87,Corey Coleman,NYG,WR,10,SF,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
89,Darrius Heyward-Bey,PIT,WR,10,CAR,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
90,Darius Jennings,TEN,WR,10,NE,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1.8,1.84
91,Justin Hardy,ATL,WR,10,CLE,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
92,Brandon Powell,DET,WR,10,CHI,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
92,Ryan Grant,IND,WR,10,JAX,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
94,Cordarrelle Patterson,NE,WR,10,TEN,0,0,0,0,0,0,0,0,4,11,2.8,0,0,0,1.1,1.1
94,Rashad Greene,JAX,WR,10,IND,1,1,100,11,0,11,11,11,0,0,0,0,1,1,1.1,1.1
96,Dwayne Harris,OAK,WR,10,LAC,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
97,Damiere Byrd,CAR,WR,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,James Washington,PIT,WR,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Josh Bellamy,CHI,WR,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Taylor Gabriel,CHI,WR,10,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Daniel Brown,CHI,WR,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Auden Tate,CIN,WR,10,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Alex Erickson,CIN,WR,10,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Justin Hardee,NO,WR,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Tre'Quan Smith,NO,WR,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Damion Ratley,CLE,WR,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Russell Gage,ATL,WR,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Jakeem Grant,MIA,WR,10,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Robert Tonyan Jr.,GB,WR,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,J'mon Moore,GB,WR,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Matthew Slater,NE,WR,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Chris Hogan,NE,WR,10,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Tajae Sharpe,TEN,WR,10,NE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Zach Pascal,IND,WR,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Keelan Cole,JAX,WR,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,D.J. Chark,JAX,WR,10,IND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Marcus Kemp,KC,WR,10,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Trent Sherfield,ARI,WR,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Andre Roberts,NYJ,WR,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Terrelle Pryor,BUF,WR,10,NYJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Rishard Matthews,NYJ,WR,10,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Kelvin Benjamin,BUF,WR,10,NYJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Ray-Ray McCloud,BUF,WR,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Brian Quick,WAS,WR,10,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Justin Watson,TB,WR,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Jordy Nelson,OAK,WR,10,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Mike Williams,LAC,WR,10,OAK,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97,Jaron Brown,SEA,WR,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Josh Reynolds,LAR,WR,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Jojo Natson,LAR,WR,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Khadarel Hodge,LAR,WR,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Shelton Gibson,PHI,WR,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Lance Lenoir,DAL,WR,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Noah Brown,DAL,WR,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Russell Shepard,NYG,WR,10,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Bennie Fowler,NYG,WR,10,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Richie James,SF,WR,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Quadree Henderson,NYG,WR,10,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Travis Benjamin,LAC,WR,10,OAK,0,0,0,0,0,0,0,0,1,-2,-2,0,0,0,-0.2,-0.2
140,Chester Rogers,IND,WR,10,JAX,1,0,0,0,0,0,0,0,1,-4,-4,0,0,0,-0.4,-0.4
141,JJ Nelson,ARI,WR,10,KC,1,0,0,0,0,0,0,0,1,-10,-10,0,0,0,-1,-1
