Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
14,Antonio Brown,PIT,WR,2,SF,11,9,81.8,195,1,59,17.7,21.7,0,0,0,0,0,0,39.5,39.5
14,Emmanuel Sanders,DEN,WR,15,PIT,16,10,62.5,181,1,61,11.3,18.1,1,24,24,0,0,0,39.5,39.5
16,Jarvis Landry,MIA,WR,12,NYJ,16,13,81.2,165,1,40,10.3,12.7,1,4,4,0,0,0,38.9,38.9
17,Odell Beckham Jr,NYG,WR,14,MIA,9,7,77.8,166,2,84,18.4,23.7,0,0,0,0,0,0,38.6,38.6
18,Markus Wheaton,PIT,WR,12,SEA,13,9,69.2,201,1,69,15.5,22.3,0,0,0,0,0,0,38.1,38.1
18,Julio Jones,ATL,WR,1,PHI,11,9,81.8,141,2,44,12.8,15.7,0,0,0,0,0,0,38.1,38.1
20,Larry Fitzgerald,ARI,WR,3,SF,11,9,81.8,134,2,23,12.2,14.9,0,0,0,0,0,0,37.4,37.4
21,Brandon Marshall,NYJ,WR,12,MIA,11,9,81.8,131,2,47,11.9,14.6,0,0,0,0,0,0,37.1,37.1
22,Sammy Watkins,BUF,WR,12,KC,10,6,60,158,2,48,15.8,26.3,0,0,0,0,0,0,36.8,36.8
23,Nate Washington,HOU,WR,7,MIA,16,9,56.2,127,2,27,7.9,14.1,0,0,0,0,0,0,36.7,36.7
24,Allen Robinson,JAX,WR,2,MIA,12,6,50,155,2,52,12.9,25.8,0,0,0,0,0,0,36.5,36.5
25,Julio Jones,ATL,WR,8,TB,13,12,92.3,162,1,35,12.5,13.5,0,0,0,0,1,1,36.2,36.2
26,Julio Jones,ATL,WR,16,CAR,11,9,81.8,178,1,70,16.2,19.8,0,0,0,0,0,0,35.8,35.8
27,Martavis Bryant,PIT,WR,6,ARI,8,6,75,137,2,88,17.1,22.8,1,8,8,0,0,0,35.5,35.5
27,Travis Benjamin,CLE,WR,2,TEN,4,3,75,115,2,60,28.8,38.3,0,0,0,0,0,0,35.5,35.5
29,Randall Cobb,GB,WR,3,KC,12,7,58.3,91,3,29,7.6,13,1,12,12,0,0,0,35.3,35.3
29,Calvin Johnson,DET,WR,12,PHI,14,8,57.1,93,3,25,6.6,11.6,0,0,0,0,0,0,35.3,35.3
31,Cole Beasley,DAL,WR,9,PHI,11,9,81.8,112,2,30,10.2,12.4,0,0,0,0,0,0,35.2,35.2
32,Keenan Allen,LAC,WR,1,DET,17,15,88.2,166,0,21,9.8,11.1,0,0,0,0,0,0,34.6,34.6
33,Brandon Marshall,NYJ,WR,16,NE,10,8,80,115,2,33,11.5,14.4,0,0,0,0,0,0,34.5,34.5
34,Brandon Marshall,NYJ,WR,13,NYG,13,12,92.3,131,1,25,10.1,10.9,0,0,0,0,0,0,34.1,34.1
35,T.Y. Hilton,IND,WR,7,NO,15,4,26.7,150,2,87,10,37.5,0,0,0,0,0,0,34,34
35,Jeremy Maclin,KC,WR,12,BUF,11,9,81.8,160,1,41,14.5,17.8,0,0,0,0,0,0,34,34
37,Julian Edelman,NE,WR,2,BUF,19,11,57.9,97,2,22,5.1,8.8,1,12,12,0,0,0,33.9,33.9
38,Sammy Watkins,BUF,WR,9,MIA,8,8,100,168,1,63,21,21,0,0,0,0,0,0,33.8,33.8
39,Allen Hurns,JAX,WR,16,NO,10,8,80,107,2,24,10.7,13.4,0,0,0,0,0,0,33.7,33.7
39,Vincent Jackson,TB,WR,4,CAR,15,10,66.7,147,1,23,9.8,14.7,0,0,0,0,0,0,33.7,33.7
41,Mike Evans,TB,WR,7,WAS,12,8,66.7,164,1,40,13.7,20.5,0,0,0,0,0,0,33.4,33.4
42,Michael Floyd,ARI,WR,10,SEA,9,7,77.8,113,2,35,12.6,16.1,0,0,0,0,0,0,33.3,33.3
43,Amari Cooper,OAK,WR,15,GB,9,6,66.7,120,2,41,13.3,20,0,0,0,0,0,0,33,33
44,Jordan Matthews,PHI,WR,15,ARI,11,8,72.7,159,1,78,14.5,19.9,0,0,0,0,0,0,32.9,32.9
45,DeAndre Hopkins,HOU,WR,1,KC,13,9,69.2,98,2,17,7.5,10.9,0,0,0,0,0,0,32.8,32.8
45,Michael Crabtree,OAK,WR,9,PIT,12,7,58.3,108,2,38,9,15.4,0,0,0,0,0,0,32.8,32.8
47,Keenan Allen,LAC,WR,6,GB,15,14,93.3,157,0,38,10.5,11.2,0,0,0,0,0,0,32.7,32.7
48,Seth Roberts,OAK,WR,12,TEN,7,6,85.7,113,2,38,16.1,18.8,0,0,0,0,0,0,32.3,32.3
48,Rishard Matthews,MIA,WR,3,BUF,10,6,60,113,2,46,11.3,18.8,0,0,0,0,0,0,32.3,32.3
50,Doug Baldwin,SEA,WR,14,BAL,9,6,66.7,82,3,22,9.1,13.7,0,0,0,0,0,0,32.2,32.2
50,Odell Beckham Jr,NYG,WR,12,WAS,18,9,50,142,1,31,7.9,15.8,0,0,0,0,0,0,32.2,32.2
52,DeAndre Hopkins,HOU,WR,11,NYJ,12,5,41.7,118,2,61,9.8,23.6,0,0,0,0,0,0,31.8,31.8
52,Martavis Bryant,PIT,WR,10,CLE,10,6,60,178,1,64,17.8,29.7,0,0,0,0,1,1,31.8,31.8
52,AJ Green,CIN,WR,8,PIT,17,11,64.7,118,1,38,6.9,10.7,0,0,0,0,0,0,31.8,31.8
55,Alshon Jeffery,CHI,WR,6,DET,11,8,72.7,147,1,45,13.4,18.4,0,0,0,0,0,0,31.7,31.7
56,Calvin Johnson,DET,WR,6,CHI,9,6,66.7,166,1,57,18.4,27.7,0,0,0,0,0,0,31.6,31.6
56,Allen Hurns,JAX,WR,4,IND,15,11,73.3,116,1,26,7.7,10.5,0,0,0,0,1,0,31.6,31.6
56,John Brown,ARI,WR,6,PIT,14,10,71.4,196,0,45,14,19.6,0,0,0,0,1,1,31.6,31.6
59,Tyler Lockett,SEA,WR,14,BAL,7,6,85.7,104,2,49,14.9,17.3,0,0,0,0,0,0,31.4,31.4
59,Brandin Cooks,NO,WR,15,DET,13,10,76.9,124,1,28,9.5,12.4,0,0,0,0,0,0,31.4,31.4
61,Jordan Matthews,PHI,WR,9,DAL,12,9,75,133,1,41,11.1,14.8,0,0,0,0,0,0,31.3,31.3
61,Antonio Brown,PIT,WR,1,NE,11,9,81.8,133,1,37,12.1,14.8,0,0,0,0,0,0,31.3,31.3
63,Sammy Watkins,BUF,WR,15,WAS,10,5,50,111,2,48,11.1,22.2,0,0,0,0,0,0,31.1,31.1
63,Jeremy Maclin,KC,WR,3,GB,11,8,72.7,141,1,61,12.8,17.6,0,0,0,0,0,0,31.1,31.1
65,DeAndre Hopkins,HOU,WR,5,IND,14,11,78.6,169,0,34,12.1,15.4,0,0,0,0,0,0,30.9,30.9
66,Odell Beckham Jr,NYG,WR,2,ATL,12,7,58.3,146,1,67,12.2,20.9,0,0,0,0,0,0,30.6,30.6
66,Alshon Jeffery,CHI,WR,8,MIN,15,10,66.7,116,1,28,7.7,11.6,0,0,0,0,0,0,30.6,30.6
68,DeSean Jackson,WAS,WR,15,BUF,8,6,75,153,1,77,19.1,25.5,0,0,0,0,0,0,30.3,30.3
69,Allen Robinson,JAX,WR,16,NO,9,6,66.7,151,1,90,16.8,25.2,0,0,0,0,0,0,30.1,30.1
70,Odell Beckham Jr,NYG,WR,13,NYJ,11,6,54.5,149,1,72,13.5,24.8,0,0,0,0,0,0,29.9,29.9
70,James Jones,GB,WR,3,KC,8,7,87.5,139,1,52,17.4,19.9,0,0,0,0,0,0,29.9,29.9
72,Kamar Aiken,BAL,WR,15,KC,12,8,66.7,128,1,48,10.7,16,0,0,0,0,0,0,29.8,29.8
72,Julio Jones,ATL,WR,15,JAX,13,9,69.2,118,1,23,9.1,13.1,0,0,0,0,0,0,29.8,29.8
74,Steve Smith,BAL,WR,6,SF,10,7,70,137,1,34,13.7,19.6,0,0,0,0,0,0,29.7,29.7
75,Tavon Austin,LAR,WR,4,ARI,7,6,85.7,96,2,47,13.7,16,2,20,10,0,0,0,29.6,29.6
76,Ted Ginn,CAR,WR,14,ATL,3,2,66.7,120,2,74,40,60,1,5,5,0,0,0,29.5,29.5
76,Jeremy Maclin,KC,WR,13,OAK,10,9,90,95,2,16,9.5,10.6,0,0,0,0,1,1,29.5,29.5
76,Julio Jones,ATL,WR,2,NYG,15,13,86.7,135,0,37,9,10.4,0,0,0,0,0,0,29.5,29.5
79,Doug Baldwin,SEA,WR,10,ARI,10,7,70,134,1,33,13.4,19.1,0,0,0,0,0,0,29.4,29.4
80,Michael Crabtree,OAK,WR,2,BAL,16,9,56.2,111,1,37,6.9,12.3,0,0,0,0,0,0,29.1,29.1
81,Torrey Smith,SF,WR,2,PIT,7,6,85.7,120,1,75,17.1,20,0,0,0,0,0,0,29,29
82,Brandon Marshall,NYJ,WR,3,PHI,14,10,71.4,109,1,20,7.8,10.9,0,0,0,0,2,1,28.9,28.9
83,Doug Baldwin,SEA,WR,16,LAR,10,8,80,118,1,28,11.8,14.8,0,0,0,0,1,0,28.8,28.8
83,Jeremy Maclin,KC,WR,4,CIN,13,11,84.6,148,0,44,11.4,13.5,0,0,0,0,0,0,28.8,28.8
85,Emmanuel Sanders,DEN,WR,2,KC,14,8,57.1,87,2,19,6.2,10.9,1,0,0,0,0,0,28.7,28.7
86,Golden Tate,DET,WR,14,LAR,10,9,90,60,2,16,6,6.7,1,15,15,0,0,0,28.5,28.5
87,Odell Beckham Jr,NYG,WR,5,SF,11,7,63.6,121,1,49,11,17.3,1,3,3,0,0,0,28.4,28.4
87,Marques Colston,NO,WR,8,NYG,9,8,88.9,114,1,53,12.7,14.2,0,0,0,0,0,0,28.4,28.4
89,AJ Green,CIN,WR,14,PIT,9,6,66.7,132,1,66,14.7,22,0,0,0,0,0,0,28.2,28.2
89,Donte Moncrief,IND,WR,2,NYJ,8,7,87.5,122,1,30,15.2,17.4,0,0,0,0,0,0,28.2,28.2
91,Alshon Jeffery,CHI,WR,9,LAC,16,10,62.5,151,0,47,9.4,15.1,0,0,0,0,0,0,28.1,28.1
92,Julio Jones,ATL,WR,11,IND,15,9,60,160,0,36,10.7,17.8,0,0,0,0,0,0,28,28
92,Steve Smith,BAL,WR,2,OAK,16,10,62.5,150,0,37,9.4,15,0,0,0,0,0,0,28,28
94,Brandin Cooks,NO,WR,10,WAS,8,5,62.5,98,2,60,12.2,19.6,1,11,11,0,0,0,27.9,27.9
94,James Jones,GB,WR,11,MIN,11,6,54.5,109,1,37,9.9,18.2,0,0,0,0,0,0,27.9,27.9
96,Demaryius Thomas,DEN,WR,8,GB,11,8,72.7,168,0,47,15.3,21,0,0,0,0,0,0,27.8,27.8
97,DeAndre Hopkins,HOU,WR,16,TEN,11,7,63.6,117,1,44,10.6,16.7,0,0,0,0,0,0,27.7,27.7
97,Anquan Boldin,SF,WR,5,NYG,12,8,66.7,107,1,37,8.9,13.4,0,0,0,0,0,0,27.7,27.7
97,DeAndre Hopkins,HOU,WR,4,ATL,22,9,40.9,157,0,28,7.1,17.4,0,0,0,0,0,0,27.7,27.7
97,Mike Evans,TB,WR,15,LAR,17,9,52.9,157,0,30,9.2,17.4,0,0,0,0,0,0,27.7,27.7
101,Rueben Randle,NYG,WR,3,WAS,7,7,100,116,1,41,16.6,16.6,0,0,0,0,0,0,27.6,27.6
102,T.Y. Hilton,IND,WR,12,TB,12,6,50,95,2,31,7.9,15.8,0,0,0,0,1,0,27.5,27.5
102,Brandon Marshall,NYJ,WR,14,TEN,10,6,60,125,1,69,12.5,20.8,0,0,0,0,0,0,27.5,27.5
104,Amari Cooper,OAK,WR,7,LAC,6,5,83.3,133,1,52,22.2,26.6,0,0,0,0,0,0,27.3,27.3
104,Brandin Cooks,NO,WR,16,JAX,7,5,71.4,123,1,71,17.6,24.6,4,10,2.5,0,0,0,27.3,27.3
106,JJ Nelson,ARI,WR,11,CIN,6,4,66.7,142,1,64,23.7,35.5,0,0,0,0,0,0,27.2,27.2
107,Julian Edelman,NE,WR,8,MIA,9,7,77.8,81,2,20,9,11.6,0,0,0,0,0,0,27.1,27.1
107,DeAndre Hopkins,HOU,WR,3,TB,14,8,57.1,101,1,29,7.2,12.6,0,0,0,0,0,0,27.1,27.1
109,Tavon Austin,LAR,WR,8,SF,7,4,57.1,98,1,66,14,24.5,3,21,7,1,1,1,26.9,26.9
109,Amari Cooper,OAK,WR,2,BAL,11,7,63.6,109,1,68,9.9,15.6,0,0,0,0,0,0,26.9,26.9
111,AJ Green,CIN,WR,13,CLE,6,5,83.3,128,1,57,21.3,25.6,0,0,0,0,0,0,26.8,26.8
112,Stefon Diggs,MIN,WR,7,DET,9,6,66.7,108,1,36,12,18,1,9,9,0,0,0,26.7,26.7
112,Julio Jones,ATL,WR,9,SF,17,10,58.8,137,0,54,8.1,13.7,0,0,0,0,0,0,26.7,26.7
114,Ted Ginn,CAR,WR,15,NYG,14,6,42.9,85,2,23,6.1,14.2,0,0,0,0,0,0,26.5,26.5
114,Brandin Cooks,NO,WR,8,NYG,8,6,75,88,2,26,11,14.7,1,-3,-3,0,0,0,26.5,26.5
116,Doug Baldwin,SEA,WR,13,MIN,7,5,71.4,94,2,53,13.4,18.8,0,0,0,0,0,0,26.4,26.4
117,Allen Robinson,JAX,WR,5,TB,9,7,77.8,72,2,21,8,10.3,0,0,0,0,0,0,26.2,26.2
117,Allen Hurns,JAX,WR,9,NYJ,8,5,62.5,122,1,30,15.2,24.4,0,0,0,0,0,0,26.2,26.2
117,Michael Crabtree,OAK,WR,8,NYJ,12,7,58.3,102,1,36,8.5,14.6,0,0,0,0,0,0,26.2,26.2
120,Brandon Marshall,NYJ,WR,2,IND,10,7,70,101,1,42,10.1,14.4,0,0,0,0,0,0,26.1,26.1
120,Brandon Marshall,NYJ,WR,6,WAS,9,7,77.8,111,1,35,12.3,15.9,0,0,0,0,1,1,26.1,26.1
122,Larry Fitzgerald,ARI,WR,10,SEA,14,10,71.4,130,0,22,9.3,13,0,0,0,0,0,0,26,26
123,Dorial Green-Beckham,TEN,WR,13,JAX,6,5,83.3,119,1,47,19.8,23.8,0,0,0,0,0,0,25.9,25.9
124,Jarvis Landry,MIA,WR,7,HOU,5,5,100,83,2,50,16.6,16.6,1,5,5,0,0,0,25.8,25.8
125,Andre Johnson,IND,WR,5,HOU,7,6,85.7,77,2,24,11,12.8,0,0,0,0,0,0,25.7,25.7
125,Alshon Jeffery,CHI,WR,14,WAS,9,6,66.7,107,1,50,11.9,17.8,0,0,0,0,0,0,25.7,25.7
127,Allen Hurns,JAX,WR,5,TB,6,5,83.3,116,1,59,19.3,23.2,0,0,0,0,0,0,25.6,25.6
128,Brandin Cooks,NO,WR,13,CAR,10,6,60,104,1,54,10.4,17.3,0,0,0,0,0,0,25.4,25.4
128,Jordan Matthews,PHI,WR,16,WAS,8,6,75,104,1,43,13,17.3,0,0,0,0,0,0,25.4,25.4
130,Leonard Hankerson,ATL,WR,4,HOU,8,6,75,103,1,55,12.9,17.2,0,0,0,0,0,0,25.3,25.3
131,Malcom Floyd,LAC,WR,8,BAL,6,4,66.7,92,2,70,15.3,23,0,0,0,0,0,0,25.2,25.2
132,Ted Ginn,CAR,WR,13,NO,10,5,50,80,2,45,8,16,0,0,0,0,0,0,25,25
132,Willie Snead,NO,WR,8,NYG,8,6,75,70,2,34,8.8,11.7,0,0,0,0,0,0,25,25
132,Julian Edelman,NE,WR,5,DAL,5,4,80,120,1,59,24,30,0,0,0,0,0,0,25,25
132,Mike Evans,TB,WR,9,NYG,19,8,42.1,150,0,68,7.9,18.8,0,0,0,0,1,1,25,25
136,Antonio Brown,PIT,WR,3,LAR,13,11,84.6,108,0,19,8.3,9.8,0,0,0,0,0,0,24.8,24.8
137,Brandin Cooks,NO,WR,5,PHI,9,5,55.6,107,1,46,11.9,21.4,0,0,0,0,0,0,24.7,24.7
138,Lance Moore,DET,WR,6,CHI,6,5,83.3,106,1,42,17.7,21.2,0,0,0,0,0,0,24.6,24.6
139,Marvin Jones,CIN,WR,6,BUF,12,9,75,95,1,42,7.9,10.6,0,0,0,0,0,0,24.5,24.5
140,Martavis Bryant,PIT,WR,13,IND,8,4,50,114,1,68,14.2,28.5,0,0,0,0,0,0,24.4,24.4
140,Dez Bryant,DAL,WR,9,PHI,8,5,62.5,104,1,51,13,20.8,0,0,0,0,0,0,24.4,24.4
142,Calvin Johnson,DET,WR,2,MIN,17,10,58.8,83,1,18,4.9,8.3,0,0,0,0,0,0,24.3,24.3
143,Michael Floyd,ARI,WR,14,MIN,9,5,55.6,102,1,42,11.3,20.4,0,0,0,0,0,0,24.2,24.2
143,Julio Jones,ATL,WR,7,TEN,17,9,52.9,92,1,21,5.4,10.2,0,0,0,0,0,0,24.2,24.2
145,AJ Green,CIN,WR,12,LAR,8,6,75,61,2,18,7.6,10.2,0,0,0,0,0,0,24.1,24.1
145,Demaryius Thomas,DEN,WR,6,CLE,17,10,58.8,111,0,20,6.5,11.1,0,0,0,0,0,0,24.1,24.1
147,Emmanuel Sanders,DEN,WR,6,CLE,12,4,33.3,109,1,75,9.1,27.2,0,0,0,0,0,0,23.9,23.9
148,Kendall Wright,TEN,WR,3,IND,12,7,58.3,95,1,24,7.9,13.6,1,13,13,0,0,0,23.8,23.8
149,Julio Jones,ATL,WR,5,WAS,10,5,50,67,0,20,6.7,13.4,0,0,0,2,1,0,23.7,23.7
149,Eric Decker,NYJ,WR,2,IND,11,8,72.7,97,1,20,8.8,12.1,0,0,0,0,0,0,23.7,23.7
149,Danny Amendola,NE,WR,11,BUF,12,9,75,117,0,41,9.8,13,0,0,0,0,0,0,23.7,23.7
149,Travis Benjamin,CLE,WR,6,DEN,13,9,69.2,117,0,47,9,13,0,0,0,0,0,0,23.7,23.7
153,Michael Floyd,ARI,WR,8,CLE,8,4,50,106,1,60,13.2,26.5,0,0,0,0,0,0,23.6,23.6
153,Mike Evans,TB,WR,10,DAL,13,8,61.5,126,0,26,9.7,15.8,0,0,0,0,0,0,23.6,23.6
155,Odell Beckham Jr,NYG,WR,10,NE,12,4,33.3,104,1,87,8.7,26,0,0,0,0,0,0,23.4,23.4
155,DeAndre Hopkins,HOU,WR,8,TEN,11,8,72.7,94,1,21,8.5,11.8,0,0,0,0,0,0,23.4,23.4
155,Robert Woods,BUF,WR,7,JAX,13,9,69.2,84,1,16,6.5,9.3,0,0,0,0,0,0,23.4,23.4
155,Amari Cooper,OAK,WR,3,CLE,11,8,72.7,134,0,40,12.2,16.8,0,0,0,0,1,1,23.4,23.4
159,Demaryius Thomas,DEN,WR,3,DET,13,9,69.2,92,1,45,7.1,10.2,0,0,0,0,1,1,23.2,23.2
159,Jordan Matthews,PHI,WR,1,ATL,13,10,76.9,102,0,25,7.8,10.2,0,0,0,0,0,0,23.2,23.2
161,Demaryius Thomas,DEN,WR,15,PIT,12,5,41.7,61,2,18,5.1,12.2,0,0,0,0,0,0,23.1,23.1
161,Kendall Wright,TEN,WR,1,TB,4,4,100,101,1,52,25.2,25.2,0,0,0,0,0,0,23.1,23.1
161,Willie Snead,NO,WR,5,PHI,11,6,54.5,141,0,59,12.8,23.5,0,0,0,0,0,0,23.1,23.1
161,Emmanuel Sanders,DEN,WR,5,OAK,12,9,75,111,0,45,9.2,12.3,0,0,0,0,0,0,23.1,23.1
165,Sammy Watkins,BUF,WR,13,HOU,4,3,75,109,1,53,27.2,36.3,0,0,0,0,0,0,22.9,22.9
165,Stefon Diggs,MIN,WR,6,KC,9,7,77.8,129,0,31,14.3,18.4,0,0,0,0,0,0,22.9,22.9
167,Brandon Marshall,NYJ,WR,4,MIA,11,7,63.6,128,0,58,11.6,18.3,0,0,0,0,0,0,22.8,22.8
167,Brandon Marshall,NYJ,WR,8,OAK,18,9,50,108,0,28,6,12,0,0,0,0,0,0,22.8,22.8
169,Danny Amendola,NE,WR,7,NYJ,9,8,88.9,86,1,23,9.6,10.8,0,0,0,0,0,0,22.6,22.6
169,Demaryius Thomas,DEN,WR,2,KC,14,8,57.1,116,0,22,8.3,14.5,0,0,0,0,0,0,22.6,22.6
169,Jarvis Landry,MIA,WR,2,JAX,10,8,80,110,0,36,11,13.8,1,6,6,0,0,0,22.6,22.6
169,Randall Cobb,GB,WR,2,SEA,11,8,72.7,116,0,25,10.5,14.5,0,0,0,0,0,0,22.6,22.6
173,Allen Hurns,JAX,WR,14,IND,4,3,75,105,1,80,26.2,35,0,0,0,0,0,0,22.5,22.5
173,Golden Tate,DET,WR,15,NO,6,6,100,45,2,12,7.5,7.5,0,0,0,0,0,0,22.5,22.5
173,Odell Beckham Jr,NYG,WR,9,TB,17,9,52.9,105,0,24,6.2,11.7,0,0,0,0,1,0,22.5,22.5
176,Larry Fitzgerald,ARI,WR,8,CLE,11,9,81.8,84,1,16,7.6,9.3,0,0,0,0,1,1,22.4,22.4
176,Donte Moncrief,IND,WR,12,TB,9,8,88.9,114,0,31,12.7,14.2,0,0,0,0,0,0,22.4,22.4
178,Tavon Austin,LAR,WR,15,TB,3,3,100,41,1,17,13.7,13.7,4,32,8,1,0,0,22.3,22.3
178,Mike Wallace,MIN,WR,4,DEN,10,8,80,83,1,18,8.3,10.4,0,0,0,0,0,0,22.3,22.3
180,Steve Johnson,LAC,WR,12,JAX,10,7,70,92,1,25,9.2,13.1,0,0,0,0,0,0,22.2,22.2
180,Doug Baldwin,SEA,WR,2,GB,8,7,87.5,92,1,32,11.5,13.1,0,0,0,0,0,0,22.2,22.2
180,Dontrelle Inman,LAC,WR,16,OAK,13,8,61.5,82,1,20,6.3,10.2,0,0,0,0,0,0,22.2,22.2
180,Willie Snead,NO,WR,14,TB,8,7,87.5,122,0,41,15.2,17.4,0,0,0,0,0,0,22.2,22.2
184,Travis Benjamin,CLE,WR,12,BAL,13,6,46.2,90,1,42,6.9,15,1,10,10,0,0,0,22,22
184,Antonio Brown,PIT,WR,7,KC,8,6,75,124,0,41,15.5,20.7,1,6,6,0,0,0,22,22
186,Allen Robinson,JAX,WR,7,BUF,9,6,66.7,98,1,23,10.9,16.3,0,0,0,0,0,0,21.8,21.8
186,Amari Cooper,OAK,WR,9,PIT,13,7,53.8,88,1,21,6.8,12.6,0,0,0,0,0,0,21.8,21.8
188,Brian Hartline,CLE,WR,14,SF,10,8,80,107,0,34,10.7,13.4,0,0,0,0,1,0,21.7,21.7
189,Tavon Austin,LAR,WR,12,CIN,6,6,100,33,0,12,5.5,5.5,4,63,15.8,1,0,0,21.6,21.6
189,Marques Colston,NO,WR,14,TB,8,6,75,36,2,12,4.5,6,0,0,0,0,0,0,21.6,21.6
189,Julian Edelman,NE,WR,1,PIT,12,11,91.7,97,0,14,8.1,8.8,1,9,9,0,0,0,21.6,21.6
192,Stefon Diggs,MIN,WR,8,CHI,12,6,50,95,1,40,7.9,15.8,0,0,0,0,0,0,21.5,21.5
192,Amari Cooper,OAK,WR,12,TEN,12,7,58.3,115,0,41,9.6,16.4,0,0,0,0,0,0,21.5,21.5
194,Tyler Lockett,SEA,WR,11,SF,5,4,80,48,2,24,9.6,12,1,5,5,0,0,0,21.3,21.3
195,James Jones,GB,WR,1,CHI,4,4,100,51,2,34,12.8,12.8,0,0,0,0,0,0,21.1,21.1
195,Allen Robinson,JAX,WR,9,NYJ,11,6,54.5,121,0,44,11,20.2,0,0,0,0,0,0,21.1,21.1
195,Jarvis Landry,MIA,WR,16,IND,11,7,63.6,111,0,26,10.1,15.9,0,0,0,0,0,0,21.1,21.1
195,Eric Decker,NYJ,WR,13,NYG,12,8,66.7,101,0,17,8.4,12.6,0,0,0,0,0,0,21.1,21.1
199,Emmanuel Sanders,DEN,WR,9,IND,11,6,54.5,90,1,64,8.2,15,0,0,0,0,0,0,21,21
199,Pierre Garcon,WAS,WR,16,PHI,12,7,58.3,80,1,25,6.7,11.4,0,0,0,0,0,0,21,21
199,Jermaine Kearse,SEA,WR,15,CLE,8,7,87.5,110,0,39,13.8,15.7,0,0,0,0,0,0,21,21
202,Odell Beckham Jr,NYG,WR,3,WAS,9,7,77.8,79,1,30,8.8,11.3,0,0,0,0,0,0,20.9,20.9
202,Jarvis Landry,MIA,WR,14,NYG,18,11,61.1,99,0,25,5.5,9,1,0,0,0,0,0,20.9,20.9
204,Jermaine Kearse,SEA,WR,12,PIT,5,4,80,47,2,22,9.4,11.8,0,0,0,0,1,0,20.7,20.7
204,Jarvis Landry,MIA,WR,1,WAS,12,8,66.7,53,0,20,4.4,6.6,1,14,14,0,0,0,20.7,20.7
206,Danny Amendola,NE,WR,13,PHI,13,7,53.8,62,1,14,4.8,8.9,0,0,0,0,0,0,20.6,20.64
207,Allen Robinson,JAX,WR,6,HOU,12,6,50,86,1,25,7.2,14.3,0,0,0,0,0,0,20.6,20.6
207,Travis Benjamin,CLE,WR,10,PIT,11,7,63.6,113,0,61,10.3,16.1,1,-7,-7,0,0,0,20.6,20.6
209,Stefon Diggs,MIN,WR,15,CHI,4,3,75,55,2,33,13.8,18.3,0,0,0,0,0,0,20.5,20.5
209,Doug Baldwin,SEA,WR,15,CLE,6,4,66.7,45,2,27,7.5,11.2,0,0,0,0,0,0,20.5,20.5
209,Eric Decker,NYJ,WR,10,BUF,11,6,54.5,85,1,31,7.7,14.2,0,0,0,0,0,0,20.5,20.5
209,Marquess Wilson,CHI,WR,5,KC,8,6,75,85,1,33,10.6,14.2,0,0,0,0,0,0,20.5,20.5
209,Rishard Matthews,MIA,WR,2,JAX,7,6,85.7,115,0,48,16.4,19.2,0,0,0,0,0,0,20.5,20.5
