,Name,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,Score,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating
0,Dez Bryant,12.5,4.5,33.0,51.0,0.5,4.25,14.95,0.0,0.0,0.0,0.0,12.6,9.2,3.0,0.5,16.65,1.5,0.5,0.5,1.5,0.0,0.0,0.0,0.0,3.65,66.5,91.75,0.0,18.8,6.8,18.8,41.5,False,-3.0,46.5,24.75,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,30.8125,62.67748478701826,196.3125,6.4,10.2,1.375,85,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
1,Cole Beasley,6.5,3.5,55.0,32.5,0.0,5.25,9.45,0.0,0.0,0.0,0.0,6.75,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,75.3,0.0,11.8,6.4,11.8,41.5,False,-3.0,46.5,24.75,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,30.8125,62.67748478701826,196.3125,6.4,10.2,1.375,85,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
2,Ryan Switzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,0.0,0.0,0.0,0.0,41.5,False,-3.0,46.5,24.75,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,30.8125,62.67748478701826,196.3125,6.4,10.2,1.375,85,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
3,DeAndre Hopkins,11.777777777777779,6.444444444444445,56.87777777777778,89.22222222222223,0.8888888888888888,7.799999999999999,13.400000000000002,0.0,0.0,0.0,0.0,21.700000000000003,17.6,1.4444444444444444,0.7777777777777778,38.888888888888886,4.333333333333333,0.5555555555555556,1.9444444444444444,3.3333333333333335,0.0,0.0,0.0,0.0,4.544444444444444,70.22222222222223,98.55555555555556,0.0,16.677777777777777,9.055555555555555,16.677777777777777,35.86666666666666,True,-2.5,38.5,20.5,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,32.8125,56.952380952380956,204.875,6.2,11.0,1.75,80,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
4,Bruce Ellington,5.0,2.375,46.55,28.875,0.25,5.9125,10.75,0.25,1.5,1.5,0.0,6.9125,12.8,0.5,0.125,12.5,0.625,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.1875,55.5,77.33749999999999,0.3625,9.162500000000001,4.637499999999999,9.525,35.86666666666666,True,-2.5,38.5,20.5,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,32.8125,56.952380952380956,204.875,6.2,11.0,1.75,80,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
5,Braxton Miller,1.6666666666666667,0.8333333333333334,31.95,3.3333333333333335,0.16666666666666666,0.7666666666666666,2.9166666666666665,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,2.183333333333333,3.4,0.16666666666666666,0.16666666666666666,16.666666666666668,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,1.1833333333333333,32.166666666666664,45.11666666666667,0.8333333333333334,7.633333333333334,6.583333333333333,8.466666666666667,35.86666666666666,True,-2.5,38.5,20.5,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,32.8125,56.952380952380956,204.875,6.2,11.0,1.75,80,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
6,Chris Thompson,0.16666666666666666,0.16666666666666666,16.666666666666668,3.1666666666666665,0.0,3.1666666666666665,3.1666666666666665,0.0,0.0,0.0,0.0,0.48333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.483333333333333,0.0,5.55,5.55,5.55,35.86666666666666,True,-2.5,38.5,20.5,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,32.8125,56.952380952380956,204.875,6.2,11.0,1.75,80,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
7,T.Y. Hilton,7.0,3.0,42.9,57.0,0.0,8.1,19.0,0.0,0.0,0.0,0.0,7.7,8.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,88.0,0.0,15.9,6.8,15.9,64.2,True,6.5,43.5,18.5,16.4,62.125,284.5625,4.6,16.6875,14.25,38.2,2.5,40.0,30.4375,58.52156057494866,180.75,5.9,10.1,0.8125,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
8,Donte Moncrief,4.0,1.0,25.0,50.0,0.0,12.5,50.0,0.0,0.0,0.0,0.0,6.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0.0,8.9,2.2,8.9,64.2,True,6.5,43.5,18.5,16.4,62.125,284.5625,4.6,16.6875,14.25,38.2,2.5,40.0,30.4375,58.52156057494866,180.75,5.9,10.1,0.8125,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
9,Quan Bray,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,25.0,0.0,25.0,64.2,True,6.5,43.5,18.5,16.4,62.125,284.5625,4.6,16.6875,14.25,38.2,2.5,40.0,30.4375,58.52156057494866,180.75,5.9,10.1,0.8125,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
10,Keelan Cole,4.0,1.7,47.26,24.3,0.0,5.9,11.65,0.0,0.0,0.0,0.0,4.13,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,57.58,0.0,9.21,3.75,9.21,35.66,False,-6.0,37.0,21.5,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,32.9375,59.96204933586338,224.5625,6.8,11.4,1.3125,83,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
11,Marqise Lee,7.8,4.3,52.56,53.8,0.2,7.029999999999999,12.28,0.1,1.7,1.7,0.0,11.25,2.3,0.7,0.4,26.669999999999998,2.3,0.2,1.77,1.9,0.0,0.0,0.0,0.0,2.03,55.3,76.91999999999999,0.18,13.86,7.970000000000001,14.250000000000004,35.66,False,-6.0,37.0,21.5,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,32.9375,59.96204933586338,224.5625,6.8,11.4,1.3125,83,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
12,Cooper Kupp,5.333333333333333,3.1666666666666665,65.38333333333334,44.166666666666664,0.3333333333333333,8.75,13.783333333333333,0.0,0.0,0.0,0.0,9.583333333333334,15.1,1.3333333333333333,0.8333333333333334,66.66666666666667,7.333333333333333,0.3333333333333333,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,3.5666666666666664,42.833333333333336,66.13333333333334,0.0,12.616666666666667,7.6499999999999995,12.616666666666667,39.43333333333334,True,-3.0,45.5,24.25,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
13,Robert Woods,6.166666666666667,3.6666666666666665,56.31666666666667,53.666666666666664,0.0,8.166666666666666,13.233333333333334,0.16666666666666666,1.3333333333333333,1.3333333333333333,0.0,9.5,11.3,0.3333333333333333,0.16666666666666666,16.666666666666668,2.1666666666666665,0.0,2.1666666666666665,2.1666666666666665,0.0,0.0,0.0,0.0,0.3833333333333333,54.166666666666664,84.8,0.26666666666666666,11.333333333333334,6.883333333333334,11.600000000000001,39.43333333333334,True,-3.0,45.5,24.25,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
14,Sammy Watkins,4.0,2.5,60.11666666666667,37.0,0.3333333333333333,8.833333333333334,12.049999999999999,0.0,0.0,0.0,0.0,8.700000000000001,7.2,0.3333333333333333,0.3333333333333333,16.666666666666668,2.3333333333333335,0.3333333333333333,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,2.566666666666667,49.0,77.05,0.0,8.649999999999999,5.833333333333333,8.649999999999999,39.43333333333334,True,-3.0,45.5,24.25,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
15,Tavon Austin,1.6666666666666667,0.8333333333333334,35.0,3.1666666666666665,0.0,1.4666666666666668,1.6166666666666665,3.6666666666666665,18.0,4.233333333333333,0.16666666666666666,3.4499999999999997,6.2,0.5,0.16666666666666666,8.333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,2.8333333333333335,1.0333333333333334,0.0,0.48333333333333334,11.833333333333334,18.299999999999997,30.266666666666666,13.5,36.88333333333333,43.79999999999999,39.43333333333334,True,-3.0,45.5,24.25,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
16,Pharoh Cooper,1.0,0.5,25.0,4.333333333333333,0.0,1.5833333333333333,2.5,0.0,0.0,0.0,0.0,1.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,10.0,15.200000000000001,0.0,8.15,4.633333333333333,8.15,39.43333333333334,True,-3.0,45.5,24.25,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
17,Sammy Watkins,4.2727272727272725,2.5454545454545454,59.709090909090904,44.54545454545455,0.45454545454545453,11.518181818181818,18.754545454545454,0.0,0.0,0.0,0.0,9.999999999999998,12.8,0.5454545454545454,0.36363636363636365,22.727272727272727,3.272727272727273,0.36363636363636365,2.409090909090909,2.6363636363636362,0.0,0.0,0.0,0.0,2.872727272727273,50.63636363636363,76.33636363636363,0.0,8.527272727272727,5.345454545454546,8.527272727272727,33.90909090909091,False,-7.0,43.0,25.0,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
18,Cooper Kupp,6.545454545454546,4.181818181818182,66.94545454545455,54.27272727272727,0.2727272727272727,8.60909090909091,13.318181818181818,0.0,0.0,0.0,0.0,11.42727272727273,11.8,1.5454545454545454,0.7272727272727273,51.81818181818182,6.545454545454546,0.2727272727272727,4.463636363636364,5.7727272727272725,0.0,0.0,0.0,0.0,2.9272727272727277,48.27272727272727,72.15454545454546,0.0,13.418181818181818,8.754545454545454,13.57272727272727,33.90909090909091,False,-7.0,43.0,25.0,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
19,Josh Reynolds,0.8181818181818182,0.45454545454545453,15.154545454545454,5.909090909090909,0.09090909090909091,3.1090909090909093,3.3818181818181823,0.0,0.0,0.0,0.0,1.5909090909090908,2.6,0.2727272727272727,0.09090909090909091,4.545454545454546,0.6363636363636364,0.09090909090909091,0.3181818181818182,0.6363636363636364,0.0,0.0,0.0,0.0,0.7000000000000001,13.272727272727273,19.109090909090906,0.0,7.109090909090909,5.1454545454545455,7.109090909090909,33.90909090909091,False,-7.0,43.0,25.0,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
20,Pharoh Cooper,1.0909090909090908,0.6363636363636364,36.36363636363637,5.090909090909091,0.0,2.6363636363636362,3.5454545454545454,0.0,0.0,0.0,0.0,1.5999999999999999,1.3,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09090909090909091,10.0,14.845454545454544,0.0,10.436363636363636,5.872727272727274,10.436363636363636,33.90909090909091,False,-7.0,43.0,25.0,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
21,Tavon Austin,1.4545454545454546,0.9090909090909091,35.0,3.8181818181818183,0.0,1.4636363636363638,1.5363636363636362,3.727272727272727,17.09090909090909,3.9909090909090907,0.09090909090909091,3.272727272727272,0.8,0.2727272727272727,0.09090909090909091,4.545454545454546,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,1.5454545454545454,0.5636363636363636,0.0,0.2636363636363636,14.454545454545455,21.28181818181818,25.645454545454548,9.663636363636364,31.21818181818181,35.32727272727272,33.90909090909091,False,-7.0,43.0,25.0,29.9,62.5,361.5,5.8,19.4375,13.375,41.1,4.3125,55.1,32.375,61.77606177606177,239.4375,7.4,12.0,1.75,97,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
22,Sterling Shepard,7.6,5.4,68.32000000000001,68.6,0.2,8.19,12.28,0.4,0.4,0.05,0.0,14.4,9.5,1.1,0.5,32.5,1.7,0.0,1.47,1.7,0.0,0.0,0.0,0.0,0.67,62.3,90.04999999999998,0.67,11.84,8.97,12.510000000000002,31.74285714285714,False,3.0,39.0,18.0,15.4,64.75,314.25,4.9,16.9375,14.1875,32.6,2.4375,48.7,38.0,61.348684210526315,217.4375,5.7,9.3,1.25,78,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
23,Roger Lewis,4.357142857142857,2.2857142857142856,53.32142857142857,26.857142857142858,0.14285714285714285,6.221428571428571,11.292857142857143,0.0,0.0,0.0,0.0,5.828571428571428,8.0,0.5714285714285714,0.2857142857142857,25.0,2.5,0.07142857142857142,2.0,2.5,0.0,0.0,0.0,0.0,0.9642857142857144,45.357142857142854,68.23571428571428,0.0,8.942857142857143,5.221428571428571,8.942857142857143,31.74285714285714,False,3.0,39.0,18.0,15.4,64.75,314.25,4.9,16.9375,14.1875,32.6,2.4375,48.7,38.0,61.348684210526315,217.4375,5.7,9.3,1.25,78,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
24,Nelson Agholor,4.5,3.0,62.5,43.25,0.5,8.75,13.15,0.0,0.0,0.0,0.0,10.325000000000001,19.3,1.0,0.5,50.0,3.5,0.25,3.5,3.5,0.0,0.0,0.0,0.0,2.35,50.75,68.64999999999999,0.0,9.450000000000001,6.35,9.450000000000001,37.3,True,-6.0,44.5,25.25,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,35.25,60.46099290780141,233.5625,6.6,11.0,2.375,96,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
25,Torrey Smith,4.75,2.5,49.150000000000006,33.5,0.0,6.75,15.675,0.0,0.0,0.0,0.0,5.85,15.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,76.3,0.0,8.25,4.325,8.25,37.3,True,-6.0,44.5,25.25,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,35.25,60.46099290780141,233.5625,6.6,11.0,2.375,96,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
26,Alshon Jeffery,8.5,4.25,49.175000000000004,53.75,0.5,6.074999999999999,12.375,0.0,0.0,0.0,0.0,13.125,6.1,0.75,0.5,37.5,6.0,0.5,4.0,6.0,0.0,0.0,0.0,0.0,4.6,64.0,86.8,0.0,13.424999999999999,6.725,13.424999999999999,37.3,True,-6.0,44.5,25.25,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,35.25,60.46099290780141,233.5625,6.6,11.0,2.375,96,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
27,Doug Baldwin,9.125,6.125,72.0875,67.25,0.375,8.2625,11.1375,0.125,-0.375,-0.375,0.0,16.0625,14.5,0.625,0.375,25.0,1.5,0.125,1.125,1.5,0.0,0.0,0.0,0.0,1.525,54.875,77.1625,0.2875,16.7625,11.687500000000002,17.05,37.387499999999996,False,-6.0,40.0,23.0,22.9,62.9375,330.375,5.2,18.6875,13.25,37.3,2.8125,55.6,34.6875,61.261261261261254,228.5625,6.6,10.8,2.125,92,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
28,Paul Richardson,4.875,3.125,71.425,51.875,0.625,13.049999999999999,16.8,0.0,0.0,0.0,0.0,12.4375,5.3,0.875,0.625,31.25,6.625,0.5,3.125,3.625,0.0,0.0,0.0,0.0,4.2875,51.375,73.13749999999999,0.0,9.875,6.225,9.875,37.387499999999996,False,-6.0,40.0,23.0,22.9,62.9375,330.375,5.2,18.6875,13.25,37.3,2.8125,55.6,34.6875,61.261261261261254,228.5625,6.6,10.8,2.125,92,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
29,Tyler Lockett,5.875,3.5,59.85,44.375,0.0,7.512500000000001,11.450000000000001,0.875,5.5,2.75,0.0,8.862499999999999,2.6,0.625,0.5,43.75,2.25,0.0,1.75,2.25,0.375,2.125,1.5,0.0,0.9375,46.875,65.33749999999999,2.0875,12.975,9.7625,15.075000000000001,37.387499999999996,False,-6.0,40.0,23.0,22.9,62.9375,330.375,5.2,18.6875,13.25,37.3,2.8125,55.6,34.6875,61.261261261261254,228.5625,6.6,10.8,2.125,92,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
30,Amara Darboh,1.125,0.625,31.25,6.875,0.0,4.125,4.4375,0.0,0.0,0.0,0.0,1.3125,1.3,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.625,18.924999999999997,0.0,8.8375,3.6375,8.8375,37.387499999999996,False,-6.0,40.0,23.0,22.9,62.9375,330.375,5.2,18.6875,13.25,37.3,2.8125,55.6,34.6875,61.261261261261254,228.5625,6.6,10.8,2.125,92,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
31,Tanner McEvoy,0.875,0.25,18.75,7.875,0.0,7.25,7.875,0.0,0.0,0.0,0.0,0.9125000000000001,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,22.8125,0.0,6.5375,2.25,7.425,37.387499999999996,False,-6.0,40.0,23.0,22.9,62.9375,330.375,5.2,18.6875,13.25,37.3,2.8125,55.6,34.6875,61.261261261261254,228.5625,6.6,10.8,2.125,92,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
32,Trent Taylor,3.0,2.0,75.0,15.333333333333334,0.3333333333333333,5.833333333333333,7.233333333333333,0.0,0.0,0.0,0.0,5.533333333333332,9.7,1.0,0.6666666666666666,33.333333333333336,4.666666666666667,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,0.0,3.1333333333333333,28.0,44.199999999999996,0.0,11.166666666666666,7.133333333333333,11.166666666666666,40.300000000000004,False,6.5,43.5,18.5,20.7,66.125,349.3125,5.3,20.0625,14.625,38.9,3.1875,47.1,37.9375,59.637561779242176,245.3125,6.5,10.8,0.9375,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
33,Aldrick Robinson,2.0,1.0,33.333333333333336,10.0,0.0,3.1,6.166666666666667,0.0,0.0,0.0,0.0,2.0,8.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,24.96666666666667,0.0,11.6,5.8,11.6,40.300000000000004,False,6.5,43.5,18.5,20.7,66.125,349.3125,5.3,20.0625,14.625,38.9,3.1875,47.1,37.9375,59.637561779242176,245.3125,6.5,10.8,0.9375,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
34,Pierre Garcon,8.333333333333334,5.333333333333333,63.333333333333336,83.0,0.0,9.166666666666666,14.166666666666666,0.0,0.0,0.0,0.0,14.633333333333333,7.6,1.0,0.3333333333333333,33.333333333333336,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5333333333333333,52.666666666666664,83.8,0.0,15.766666666666666,9.933333333333334,15.766666666666666,40.300000000000004,False,6.5,43.5,18.5,20.7,66.125,349.3125,5.3,20.0625,14.625,38.9,3.1875,47.1,37.9375,59.637561779242176,245.3125,6.5,10.8,0.9375,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
35,Marquise Goodwin,5.666666666666667,2.6666666666666665,46.666666666666664,36.333333333333336,0.0,6.733333333333333,15.566666666666668,0.0,0.0,0.0,0.0,6.3,2.8,1.3333333333333333,0.3333333333333333,16.666666666666668,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.7333333333333334,50.333333333333336,81.8,0.0,11.6,5.5,11.6,40.300000000000004,False,6.5,43.5,18.5,20.7,66.125,349.3125,5.3,20.0625,14.625,38.9,3.1875,47.1,37.9375,59.637561779242176,245.3125,6.5,10.8,0.9375,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
36,Victor Bolden Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.2,0.0,0.0,0.0,0.0,40.300000000000004,False,6.5,43.5,18.5,20.7,66.125,349.3125,5.3,20.0625,14.625,38.9,3.1875,47.1,37.9375,59.637561779242176,245.3125,6.5,10.8,0.9375,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
37,Marquise Goodwin,5.75,2.5,40.6875,43.625,0.0,6.8625,15.1125,0.125,0.75,0.75,0.0,7.3125,8.8,1.0,0.25,12.5,2.375,0.0,1.1875,2.375,0.0,0.0,0.0,0.0,0.48750000000000004,44.75,67.6875,0.2,14.0875,6.4875,14.2875,39.48571428571428,True,2.5,39.5,18.5,20.7,66.125,349.3125,5.3,20.0625,14.625,38.9,3.1875,47.1,37.9375,59.637561779242176,245.3125,6.5,10.8,0.9375,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
38,Kendrick Bourne,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,25.5,0.0,5.666666666666667,0.0,5.666666666666667,39.48571428571428,True,2.5,39.5,18.5,20.7,66.125,349.3125,5.3,20.0625,14.625,38.9,3.1875,47.1,37.9375,59.637561779242176,245.3125,6.5,10.8,0.9375,77,22.6,62.9375,310.9375,4.9,17.6875,14.0,35.7,2.875,58.7,6.2,16.6,35.25,60.8,221.3125,6.3,10.3,1.5,82
