Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
65,Austin Seferian-Jenkins,JAX,TE,5,20,11,55,90,1,21,4.5,8.2,0,0,0,0,0,0,5.2,26
67,Nick O'Leary,MIA,TE,8,10,8,80,86,1,19,8.6,10.8,0,0,0,0,0,0,2.8,22.6
68,Luke Willson,DET,TE,13,19,13,68.4,87,0,13,4.6,6.7,0,0,0,0,0,0,1.7,21.7
69,Logan Paulsen,ATL,TE,13,8,8,100,72,1,17,9,9,0,0,0,0,0,0,1.6,21.2
70,Dalton Schultz,DAL,TE,9,15,11,73.3,99,0,17,6.6,9,0,0,0,0,0,0,2.3,20.9
71,Logan Thomas,BUF,TE,10,16,12,75,77,0,24,4.8,6.4,0,0,0,0,0,0,2,20.3
72,Derek Carrier,OAK,TE,14,12,7,58.3,67,1,23,5.6,9.6,0,0,0,0,0,0,1.4,19.7
73,Niles Paul,JAX,TE,6,13,10,76.9,98,0,22,7.5,9.8,1,-3,-3,0,0,0,3.2,19.5
74,Jermaine Gresham,ARI,TE,12,12,9,75,94,0,26,7.8,10.4,0,0,0,0,1,1,1.4,17.4
75,Seth DeValve,CLE,TE,11,6,4,66.7,73,1,26,12.2,18.2,0,0,0,0,0,0,1.6,17.3
76,Jake Butt,DEN,TE,3,12,8,66.7,85,0,22,7.1,10.6,0,0,0,0,0,0,5.5,16.5
77,Eric Tomlinson,NYJ,TE,14,14,8,57.1,72,0,24,5.1,9,0,0,0,0,0,0,1.1,15.2
78,Adam Shaheen,CHI,TE,3,4,4,100,44,1,23,11,11,0,0,0,0,0,0,4.8,14.4
79,Robert Tonyan Jr.,GB,TE,14,3,2,66.7,59,1,54,19.7,29.5,0,0,0,0,0,0,1,13.9
80,AJ Derby,MIA,TE,4,5,3,60,48,1,19,9.6,16,0,0,0,0,0,0,3.4,13.8
81,Blake Bell,JAX,TE,8,9,7,77.8,67,0,16,7.4,9.6,0,0,0,0,0,0,1.7,13.7
82,Chris Manhertz,CAR,TE,14,5,2,40,52,1,50,10.4,26,0,0,0,0,0,0,0.9,13.2
83,Tyler Conklin,MIN,TE,14,7,5,71.4,77,0,33,11,15.4,0,0,0,0,0,0,0.9,12.7
84,David Grinnage,JAX,TE,3,8,6,75,61,0,24,7.6,10.2,0,0,0,0,0,0,4,12.1
85,Antony Auclair,TB,TE,14,7,7,100,48,0,12,6.9,6.9,0,0,0,0,0,0,0.8,11.8
86,Joshua Perkins,PHI,TE,9,11,5,45.5,67,0,30,6.1,13.4,0,0,0,0,0,0,1.3,11.7
87,Xavier Grimble,PIT,TE,14,6,5,83.3,70,0,23,11.7,14,0,0,0,0,1,1,0.8,11
88,Jeremy Sprinkle,WAS,TE,14,6,3,50,19,1,9,3.2,6.3,0,0,0,0,0,0,0.8,10.9
89,Matt Lengel,CIN,TE,6,8,3,37.5,17,1,9,2.1,5.7,0,0,0,0,0,0,1.8,10.7
90,Eric Saubert,ATL,TE,14,9,5,55.6,48,0,17,5.3,9.6,0,0,0,0,0,0,0.7,9.8
91,MyCole Pruitt,TEN,TE,13,6,5,83.3,47,0,19,7.8,9.4,0,0,0,0,0,0,0.7,9.7
92,Scott Simonson,NYG,TE,14,9,4,44.4,56,0,24,6.2,14,0,0,0,0,0,0,0.7,9.6
93,Delanie Walker,TEN,TE,1,7,4,57.1,52,0,16,7.4,13,0,0,0,0,0,0,9.2,9.2
93,Jacob Hollister,NE,TE,7,5,4,80,52,0,23,10.4,13,0,0,0,0,0,0,1.3,9.2
95,David Morgan,MIN,TE,9,6,5,83.3,36,0,13,6,7.2,0,0,0,0,0,0,1,8.6
96,Tyler Kroft,CIN,TE,5,6,4,66.7,36,0,16,6,9,0,0,0,0,0,0,1.5,7.6
97,Rico Gathers,DAL,TE,13,7,3,42.9,45,0,32,6.4,15,0,0,0,0,0,0,0.6,7.5
98,Marcedes Lewis,GB,TE,14,4,3,75,39,0,30,9.8,13,0,0,0,0,0,0,0.5,6.9
99,Jordan Franks,CIN,TE,3,3,2,66.7,37,0,32,12.3,18.5,0,0,0,0,0,0,1.9,5.7
99,Dwayne Allen,NE,TE,11,4,3,75,27,0,21,6.8,9,0,0,0,0,0,0,0.5,5.7
101,Orson Charles,CLE,TE,13,5,3,60,23,0,9,4.6,7.7,0,0,0,0,0,0,0.4,5.3
101,Brian Parker,DEN,TE,10,7,3,42.9,23,0,11,3.3,7.7,0,0,0,0,0,0,0.5,5.3
103,Durham Smythe,MIA,TE,13,5,2,40,27,0,21,5.4,13.5,0,0,0,0,0,0,0.4,4.7
104,Ben Braunecker,CHI,TE,13,4,2,50,24,0,20,6,12,0,0,0,0,0,0,0.3,4.4
105,Sean Culkin,LAC,TE,12,1,1,100,24,0,24,24,24,0,0,0,0,0,0,0.3,3.4
106,Tyrone Swoopes,SEA,TE,1,1,1,100,23,0,23,23,23,0,0,0,0,0,0,3.3,3.3
107,Hakeem Valles,DET,TE,3,3,2,66.7,11,0,6,3.7,5.5,0,0,0,0,0,0,1,3.1
108,Dion Sims,CHI,TE,8,4,2,50,9,0,9,2.2,4.5,0,0,0,0,0,0,0.4,2.9
109,Ross Dwelley,SF,TE,8,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
110,Khari Lee,BUF,TE,2,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.8,1.5
111,James Hurst,BAL,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Gabe Holmes,ARI,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Alex Ellis,KC,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Mason Schreck,CIN,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Darrell Daniels,ARI,TE,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Johnny Mundt,LAR,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Ryan Hewitt,IND,TE,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Nick Deluca,JAX,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Deon Yelder,KC,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,John Phillips,ARI,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Ben Koyack,JAX,TE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Richard Rodgers,PHI,TE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Temarrick Hemingway,DEN,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Matt Flanagan,WAS,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
