Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
39,John Brown,BAL,WR,14,88,39,44.3,681,5,71,7.7,17.5,3,4,1.3,0,0,0,10.2,143.5
40,Allen Robinson,CHI,WR,12,86,49,57,669,4,39,7.8,13.7,0,0,0,0,0,0,11.9,142.9
41,Taylor Gabriel,CHI,WR,14,86,60,69.8,599,2,54,7,10,8,53,6.6,0,1,1,10.2,142.2
42,Cooper Kupp,LAR,WR,8,56,40,71.4,566,6,70,10.1,14.2,4,25,6.2,0,0,0,17.3,138.1
43,Tyrell Williams,LAC,WR,14,60,38,63.3,618,5,75,10.3,16.3,2,15,7.5,0,2,0,9.8,137.3
44,Willie Snead,BAL,WR,14,93,61,65.6,626,1,28,6.7,10.3,1,13,13,0,0,0,9.4,130.9
45,Kenny Stills,MIA,WR,13,55,33,60,521,6,75,9.5,15.8,0,0,0,0,1,0,9.9,129.1
46,Jordy Nelson,OAK,WR,13,66,47,71.2,586,3,66,8.9,12.5,1,-2,-2,0,1,0,9.9,128.4
47,Robby Anderson,NYJ,WR,12,72,38,52.8,588,5,76,8.2,15.5,2,-8,-4,0,2,2,10.6,127
48,Michael Crabtree,BAL,WR,14,94,51,54.3,567,3,27,6,11.1,0,0,0,0,0,0,9,125.7
49,Christian Kirk,ARI,WR,12,68,43,63.2,590,3,75,8.7,13.7,3,35,11.7,0,0,0,10.3,123.5
50,Donte Moncrief,JAX,WR,14,82,42,51.2,604,3,80,7.4,14.4,0,0,0,0,1,1,8.7,122.4
51,Nelson Agholor,PHI,WR,14,84,54,64.3,580,1,58,6.9,10.7,3,32,10.7,0,1,0,8.7,121.8
51,Cole Beasley,DAL,WR,14,75,54,72,528,2,21,7,9.8,0,0,0,0,0,0,8.7,121.8
53,Sammy Watkins,KC,WR,10,55,40,72.7,519,3,50,9.4,13,5,52,10.4,0,1,0,12.1,121.1
54,Zay Jones,BUF,WR,14,84,45,53.6,492,4,57,5.9,10.9,1,0,0,0,1,0,8.6,120.2
55,Marvin Jones,DET,WR,9,62,35,56.5,508,5,39,8.2,14.5,0,0,0,0,0,0,13.2,118.8
56,Devin Funchess,CAR,WR,13,75,42,56,526,4,27,7,12.5,0,0,0,0,0,0,9.1,118.6
57,Antonio Callaway,CLE,WR,14,70,39,55.7,507,4,71,7.2,13,2,7,3.5,0,1,1,8.2,115.4
58,Will Fuller,HOU,WR,7,45,32,71.1,503,4,73,11.2,15.7,0,0,0,0,0,0,16.5,115.3
59,Courtland Sutton,DEN,WR,14,71,35,49.3,614,3,42,8.6,17.5,1,-1,-1,0,0,0,8.2,114.3
60,Danny Amendola,MIA,WR,13,71,52,73.2,509,1,39,7.2,9.8,0,0,0,0,2,0,8.8,114.02
61,Curtis Samuel,CAR,WR,11,48,30,62.5,381,4,33,7.9,12.7,8,84,10.5,2,1,1,10.1,111.5
61,Doug Baldwin,SEA,WR,11,56,41,73.2,465,4,42,8.3,11.3,0,0,0,0,0,0,10.1,111.5
63,Anthony Miller,CHI,WR,13,51,30,58.8,399,6,55,7.8,13.3,3,15,5,0,0,0,8.5,110.72
64,Dante Pettis,SF,WR,11,40,24,60,446,5,75,11.2,18.6,1,-2,-2,0,2,0,9.2,101.4
65,Albert Wilson,MIA,WR,7,35,26,74.3,391,4,75,11.2,15,8,16,2,0,0,0,14.3,99.78
66,David Moore,SEA,WR,14,46,23,50,422,5,54,9.2,18.3,1,5,5,0,2,0,7,98.7
67,Josh Doctson,WAS,WR,13,69,39,56.5,469,2,32,6.8,12,0,0,0,0,0,0,7.5,97.9
68,Marquez Valdes-Scantling,GB,WR,14,55,30,54.5,463,2,60,8.4,15.4,2,29,14.5,0,0,0,6.9,97.2
69,Seth Roberts,OAK,WR,13,57,38,66.7,449,2,44,7.9,11.8,2,9,4.5,0,0,0,7.4,95.8
70,Chris Hogan,NE,WR,14,44,29,65.9,468,3,63,10.6,16.1,0,0,0,0,0,0,6.7,93.8
71,Tre'Quan Smith,NO,WR,13,39,24,61.5,386,4,62,9.9,16.1,0,0,0,0,0,0,7.1,92.6
72,Chester Rogers,IND,WR,14,61,43,70.5,399,1,34,6.5,9.3,1,-4,-4,0,1,0,6.6,92.5
73,Cordarrelle Patterson,NE,WR,14,26,20,76.9,244,3,55,9.4,12.2,38,162,4.3,1,1,1,6.4,89.6
74,Rashard Higgins,CLE,WR,11,41,29,70.7,426,3,38,10.4,14.7,0,0,0,0,2,1,8.1,88.6
75,Quincy Enunwa,NYJ,WR,11,69,38,55.1,449,1,42,6.5,11.8,1,0,0,0,2,1,8,87.9
76,Robert Foster,BUF,WR,11,32,19,59.4,468,2,75,14.6,24.6,0,0,0,0,0,0,7.9,86.8
77,Randall Cobb,GB,WR,8,56,37,66.1,356,2,75,6.4,9.6,0,0,0,0,2,1,10.8,86.6
78,Kendrick Bourne,SF,WR,14,55,33,60,355,3,33,6.5,10.8,0,0,0,0,0,0,6.2,86.5
79,Chris Conley,KC,WR,14,44,29,65.9,280,5,27,6.4,9.7,0,0,0,0,1,1,6.1,86
80,Keelan Cole,JAX,WR,14,60,34,56.7,446,1,35,7.4,13.1,0,0,0,0,2,2,6.1,85.6
81,Marquise Goodwin,SF,WR,10,35,20,57.1,366,4,67,10.5,18.3,4,9,2.2,0,1,0,8.4,84.5
82,Jarius Wright,CAR,WR,14,47,34,72.3,358,1,33,7.6,10.5,2,39,19.5,0,2,0,5.8,81.7
83,Taywan Taylor,TEN,WR,11,47,32,68.1,394,1,55,8.4,12.3,0,0,0,0,1,1,7.2,79.4
84,John Ross,CIN,WR,11,48,19,39.6,206,6,39,4.3,10.8,3,2,0.7,0,0,0,6.9,75.8
85,Tajae Sharpe,TEN,WR,14,46,26,56.5,316,2,28,6.9,12.2,1,16,16,0,0,0,5.3,74.2
86,Michael Gallup,DAL,WR,14,58,27,46.6,404,1,49,7,15,0,0,0,0,0,0,5.2,73.4
87,Jakeem Grant,MIA,WR,10,34,21,61.8,268,2,52,7.9,12.8,1,5,5,0,0,0,7.2,72.3
88,Josh Reynolds,LAR,WR,14,44,23,52.3,303,3,33,6.9,13.2,2,8,4,0,0,0,5.2,72.1
89,Ryan Grant,IND,WR,12,46,33,71.7,325,1,23,7.1,9.8,0,0,0,0,0,0,6,71.5
90,Jermaine Kearse,NYJ,WR,13,72,33,45.8,316,1,22,4.4,9.6,0,0,0,0,0,0,5.4,70.6
91,Aldrick Robinson,MIN,WR,12,29,17,58.6,231,5,40,8,13.6,0,0,0,0,0,0,5.8,70.1
92,Laquon Treadwell,MIN,WR,14,51,34,66.7,295,1,22,5.8,8.7,0,0,0,0,0,0,5,69.5
93,Jamison Crowder,WAS,WR,7,35,23,65.7,303,2,79,8.7,13.2,4,30,7.5,0,0,0,9.8,68.3
94,Kelvin Benjamin,KC,WR,13,64,24,37.5,371,1,40,5.8,15.5,0,0,0,0,0,0,5.2,67.1
95,Keke Coutee,HOU,WR,6,41,28,68.3,287,1,40,7,10.2,3,0,0,0,0,0,11,65.7
96,Phillip Dorsett,NE,WR,14,37,27,73,256,2,20,6.9,9.5,0,0,0,0,0,0,4.6,64.6
97,Ryan Switzer,PIT,WR,14,38,32,84.2,233,1,24,6.1,7.3,6,21,3.5,0,2,0,4.5,63.4
98,Maurice Harris,WAS,WR,12,47,28,59.6,304,0,42,6.5,10.9,2,10,5,0,1,0,5.2,62.4
99,Geronimo Allison,GB,WR,5,30,20,66.7,303,2,64,10.1,15.2,0,0,0,0,1,0,12.5,62.3
100,Devante Parker,MIA,WR,9,41,22,53.7,296,1,46,7.2,13.5,0,0,0,0,0,0,6.7,60.6
101,Bruce Ellington,DET,WR,7,42,31,73.8,224,1,23,5.3,7.2,1,2,2,0,1,0,8.5,59.6
102,Paul Richardson,WAS,WR,7,35,20,57.1,262,2,46,7.5,13.1,2,9,4.5,0,0,0,8.4,59.1
103,Jordan Matthews,PHI,WR,12,25,18,72,287,2,56,11.5,15.9,0,0,0,0,0,0,4.9,58.7
103,Zach Pascal,IND,WR,14,39,23,59,227,2,28,5.8,9.9,2,10,5,0,0,0,4.2,58.7
105,Pierre Garcon,SF,WR,8,45,24,53.3,286,1,25,6.4,11.9,0,0,0,0,0,0,7.3,58.6
106,Jaron Brown,SEA,WR,13,17,12,70.6,150,5,45,8.8,12.5,0,0,0,0,0,0,4.4,57
107,Allen Hurns,DAL,WR,14,35,19,54.3,246,2,33,7,12.9,0,0,0,0,1,0,4,55.6
108,Terrelle Pryor,BUF,WR,8,30,16,53.3,252,2,44,8.4,15.8,1,-1,-1,0,0,0,6.6,53.1
109,Isaiah McKenzie,BUF,WR,6,22,17,77.3,171,0,23,7.8,10.1,10,66,6.6,2,2,1,8.6,51.7
110,Demarcus Robinson,KC,WR,14,28,19,67.9,182,2,38,6.5,9.6,0,0,0,0,0,0,3.5,49.2
111,Torrey Smith,CAR,WR,9,27,16,59.3,171,2,35,6.3,10.7,0,0,0,0,0,0,5.2,47.1
112,Martavis Bryant,OAK,WR,8,27,19,70.4,266,0,47,9.9,14,3,23,7.7,0,1,1,5.9,46.9
113,Tim Patrick,DEN,WR,14,29,16,55.2,223,1,26,7.7,13.9,2,24,12,0,1,0,3.3,46.7
114,Trent Taylor,SF,WR,12,35,22,62.9,175,1,16,5,8,0,0,0,0,1,0,3.8,45.5
115,Dontrelle Inman,IND,WR,7,28,19,67.9,181,1,22,6.5,9.5,0,0,0,0,0,0,6.2,43.1
116,Ted Ginn,NO,WR,4,22,12,54.5,135,2,42,6.1,11.2,3,26,8.7,0,1,1,10.3,41.1
117,Russell Shepard,NYG,WR,12,19,10,52.6,188,2,49,9.9,18.8,0,0,0,0,0,0,3.4,40.8
118,Chris Moore,BAL,WR,14,21,16,76.2,169,1,30,8,10.6,5,17,3.4,0,0,0,2.9,40.6
119,Keith Kirkwood,NO,WR,6,17,11,64.7,174,2,42,10.2,15.8,0,0,0,0,0,0,6.7,40.4
119,Daesean Hamilton,DEN,WR,12,29,19,65.5,154,1,24,5.3,8.1,0,0,0,0,0,0,3.4,40.4
121,Equanimeous St. Brown,GB,WR,11,31,16,51.6,234,0,54,7.5,14.6,1,5,5,0,0,0,3.6,39.9
122,Justin Hardy,ATL,WR,14,20,14,70,133,2,19,6.6,9.5,0,0,0,0,1,0,2.8,39.3
123,Breshad Perriman,CLE,WR,8,17,11,64.7,219,1,66,12.9,19.9,3,-3,-1,0,0,0,4.8,38.6
124,Tavon Austin,DAL,WR,6,10,7,70,130,2,64,13,18.6,6,55,9.2,0,0,0,6.2,37.5
124,Brandon LaFell,OAK,WR,6,16,12,75,135,2,24,8.4,11.2,0,0,0,0,0,0,6.2,37.5
126,Travis Benjamin,LAC,WR,10,20,11,55,175,1,46,8.8,15.9,5,24,4.8,0,0,0,3.7,36.9
127,Marcell Ateman,OAK,WR,5,28,14,50,147,1,32,5.2,10.5,0,0,0,0,0,0,6.9,34.7
128,James Washington,PIT,WR,12,33,13,39.4,153,1,32,4.6,11.8,0,0,0,0,0,0,2.9,34.3
129,Bennie Fowler,NYG,WR,8,20,12,60,152,1,25,7.6,12.7,0,0,0,0,1,0,4.2,33.2
130,Deonte Thompson,BUF,WR,12,28,16,57.1,150,0,15,5.4,9.4,0,0,0,0,0,0,2.6,31
131,Marvin Hall,ATL,WR,14,17,10,58.8,149,1,47,8.8,14.9,2,0,0,0,0,0,2.2,30.9
131,Josh Bellamy,CHI,WR,14,20,12,60,109,1,20,5.4,9.1,0,0,0,0,0,0,2.2,30.9
133,Austin Carr,NO,WR,13,13,9,69.2,97,2,25,7.5,10.8,0,0,0,0,0,0,2.4,30.7
134,Brandon Marshall,NO,WR,7,23,11,47.8,136,1,27,5.9,12.4,0,0,0,0,0,0,4.4,30.6
135,D.J. Chark,JAX,WR,10,30,14,46.7,174,0,38,5.8,12.4,0,0,0,0,1,1,3,30.4
136,Trent Sherfield,ARI,WR,11,18,11,61.1,125,1,21,6.9,11.4,0,0,0,0,0,0,2.7,29.5
137,Cody Core,CIN,WR,12,24,11,45.8,124,1,30,5.2,11.3,0,0,0,0,0,0,2.4,29.4
138,Andre Holmes,DEN,WR,14,24,13,54.2,162,0,24,6.8,12.5,0,0,0,0,0,0,2.1,29.2
139,Chad Williams,ARI,WR,8,31,11,35.5,113,1,22,3.6,10.3,0,0,0,0,0,0,3.5,28.3
140,Damion Ratley,CLE,WR,11,20,13,65,144,0,27,7.2,11.1,0,0,0,0,0,0,2.5,27.4
141,Cameron Meredith,NO,WR,6,10,9,90,114,1,46,11.4,12.7,0,0,0,0,1,1,4.2,25.4
142,Andre Roberts,NYJ,WR,14,14,7,50,51,1,20,3.6,7.3,2,20,10,0,3,1,1.8,25.1
143,Deandre Carter,HOU,WR,12,13,12,92.3,122,0,50,9.4,10.2,1,7,7,0,4,0,2.1,24.9
144,Trey Quinn,WAS,WR,3,10,9,90,75,1,15,7.5,8.3,1,0,0,0,0,0,7.5,22.5
145,Marcus Johnson,IND,WR,5,8,6,75,102,1,34,12.8,17,1,-2,-2,0,0,0,4.4,22
146,TJ Jones,DET,WR,13,17,10,58.8,108,0,26,6.4,10.8,0,0,0,0,0,0,1.6,20.8
147,Alex Erickson,CIN,WR,14,21,12,57.1,69,0,11,3.3,5.8,3,22,7.3,0,1,1,1.4,20.1
148,Richie James,SF,WR,11,8,5,62.5,94,0,53,11.8,18.8,0,0,0,0,2,1,1.8,19.4
149,Leonte Carroo,MIA,WR,7,3,2,66.7,94,1,74,31.3,47,1,14,14,0,0,0,2.7,18.8
150,Brice Butler,MIA,WR,6,10,6,60,60,1,23,6,10,0,0,0,0,0,0,3,18
151,Darius Jennings,TEN,WR,14,7,5,71.4,55,0,36,7.9,11,0,0,0,0,0,0,1.2,17.34
152,Cody Latimer,NYG,WR,4,9,6,66.7,108,0,39,12,18,0,0,0,0,0,0,4.2,16.8
152,Michael Floyd,WAS,WR,11,18,7,38.9,78,0,20,4.3,11.1,0,0,0,0,0,0,1.5,16.8
154,Cameron Batson,TEN,WR,9,11,8,72.7,82,0,26,7.5,10.2,1,1,1,0,1,0,1.8,16.3
155,JJ Nelson,ARI,WR,14,19,7,36.8,64,0,17,3.4,9.1,4,0,0,0,0,0,1,13.4
156,De'Anthony Thomas,KC,WR,5,5,3,60,29,1,15,5.8,9.7,1,6,6,0,1,0,2.5,12.5
157,Tommylee Lewis,NO,WR,5,2,2,100,48,1,28,24,24,1,4,4,0,1,1,2.4,12.2
158,Corey Coleman,NYG,WR,6,7,5,71.4,71,0,30,10.1,14.2,0,0,0,0,0,0,2,12.1
159,Deontay Burnett,NYJ,WR,3,8,5,62.5,70,0,29,8.8,14,0,0,0,0,0,0,4,12
160,Andy Jones,DET,WR,5,7,4,57.1,18,1,5,2.6,4.5,0,0,0,0,0,0,2.4,11.8
161,Kamar Aiken,PHI,WR,5,7,6,85.7,53,0,18,7.6,8.8,0,0,0,0,0,0,2.3,11.3
162,Dwayne Harris,OAK,WR,13,6,6,100,40,0,13,6.7,6.7,2,12,6,0,1,0,0.9,11.2
163,Neal Sterling,NYJ,WR,5,8,6,75,47,0,12,5.9,7.8,0,0,0,0,0,0,2.1,10.7
164,Kevin White,CHI,WR,8,5,3,60,70,0,54,14,23.3,0,0,0,0,0,0,1.2,10
165,Derrick Willies,CLE,WR,5,5,3,60,61,0,39,12.2,20.3,0,0,0,0,1,0,1.8,9.1
166,Russell Gage,ATL,WR,13,6,4,66.7,49,0,22,8.2,12.2,0,0,0,0,0,0,0.7,8.9
167,Jawill Davis,NYG,WR,6,8,4,50,40,0,22,5,10,0,0,0,0,0,0,1.3,8
168,Chad Beebe,MIN,WR,2,4,4,100,39,0,18,9.8,9.8,0,0,0,0,0,0,4,7.9
169,Darren Waller,OAK,WR,2,1,1,100,44,0,44,44,44,1,21,21,0,0,0,3.8,7.5
169,Noah Brown,DAL,WR,6,5,3,60,45,0,22,9,15,0,0,0,0,0,0,1.2,7.5
171,Rishard Matthews,NYJ,WR,8,9,5,55.6,24,0,7,2.7,4.8,0,0,0,0,0,0,0.9,7.4
172,Rashad Greene,JAX,WR,7,6,4,66.7,38,0,11,6.3,9.5,0,0,0,0,1,1,1,6.8
173,Ray-Ray McCloud,BUF,WR,9,5,4,80,31,0,16,6.2,7.8,2,4,2,0,2,1,0.7,6.5
174,Brandon Powell,DET,WR,4,6,4,66.7,17,0,6,2.8,4.2,1,4,4,0,0,0,1.5,6.1
175,Eli Rogers,PIT,WR,1,4,4,100,20,0,6,5,5,0,0,0,0,0,0,6,6
176,Shelton Gibson,PHI,WR,14,3,1,33.3,48,0,48,16,48,0,0,0,0,0,0,0.4,5.8
177,Justin Hunter,PIT,WR,5,13,3,23.1,21,0,12,1.6,7,0,0,0,0,0,0,1,5.1
178,Auden Tate,CIN,WR,3,9,3,33.3,20,0,11,2.2,6.7,0,0,0,0,0,0,1.7,5
179,Brian Quick,WAS,WR,6,3,3,100,18,0,6,6,6,0,0,0,0,0,0,0.8,4.8
180,Charone Peake,NYJ,WR,11,3,2,66.7,25,0,14,8.3,12.5,0,0,0,0,0,0,0.4,4.5
181,Jalen Tolliver,ARI,WR,2,3,2,66.7,22,0,12,7.3,11,0,0,0,0,0,0,2.1,4.2
182,Malik Turner,SEA,WR,6,3,2,66.7,20,0,19,6.7,10,0,0,0,0,0,0,0.7,4
183,Vyncint Smith,HOU,WR,5,4,1,25,28,0,28,7,28,0,0,0,0,0,0,0.8,3.8
183,Terrance Williams,DAL,WR,3,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,1.3,3.8
185,Khadarel Hodge,LAR,WR,11,3,2,66.7,17,0,14,5.7,8.5,0,0,0,0,0,0,0.3,3.7
185,Nick Williams,LAR,WR,4,4,2,50,17,0,11,4.2,8.5,0,0,0,0,0,0,0.9,3.7
187,Jake Kumerow,GB,WR,3,4,2,50,16,0,11,4,8,0,0,0,0,0,0,1.2,3.6
188,Brandon Zylstra,MIN,WR,14,1,1,100,23,0,23,23,23,0,0,0,0,0,0,0.2,3.3
189,Jeremy Kerley,BUF,WR,1,4,2,50,7,0,4,1.8,3.5,0,0,0,0,0,0,2.7,2.7
190,Tim White,BAL,WR,3,1,1,100,14,0,14,14,14,0,0,0,0,1,0,0.8,2.4
191,Sammie Coates,HOU,WR,12,2,1,50,12,0,12,6,12,0,0,0,0,0,0,0.2,2.2
191,Josh Malone,CIN,WR,7,4,1,25,12,0,12,3,12,0,0,0,0,0,0,0.3,2.2
193,Justin Hardee,NO,WR,14,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.1,2
193,J'mon Moore,GB,WR,10,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
193,Victor Bolden Jr.,SF,WR,4,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,0.5,2
196,Cam Phillips,BUF,WR,2,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1,1.9
197,Damiere Byrd,CAR,WR,8,2,1,50,8,0,8,4,8,0,0,0,0,0,0,0.2,1.8
197,Keon Hatcher,OAK,WR,3,2,1,50,8,0,8,4,8,0,0,0,0,0,0,0.6,1.8
197,Jesus Wilson,TB,WR,3,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.6,1.8
200,Marcus Kemp,KC,WR,14,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,0.1,1.7
201,Justin Watson,TB,WR,11,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.1,1.5
202,Darrius Heyward-Bey,PIT,WR,12,2,1,50,9,0,9,4.5,9,1,-7,-7,0,0,0,0.1,1.2
203,Mike Wallace,PHI,WR,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Markus Wheaton,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Deante Burton,GB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Matthew Slater,NE,WR,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203,Stacy Coley,NYG,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203,Cam Sims,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Janarion Grant,BAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
203,Bradley Marquez,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Pharoh Cooper,LAR,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Mike Thomas,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Geremy Davis,LAC,WR,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Daniel Brown,CHI,WR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Javon Wims,CHI,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203,Cayleb Jones,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Quadree Henderson,NYG,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Da'mari Scott,BUF,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Tony Lippett,NYG,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,River Cracraft,DEN,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Lance Lenoir,DAL,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Trevor Davis,GB,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Saeed Blacknall,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Johnny Holton,OAK,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Isaiah Ford,MIA,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Gehrig Dieter,KC,WR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
