Rank,Name,Team,Position,Played,SnapsPlayed,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
21,Royce Freeman,DEN,RB,9,191,21.2,26.5,44,3.7,46.6,47.6,72.7,38.1
22,Chris Carson,SEA,RB,9,269,29.9,40.8,53.5,4.8,57.2,58.4,113.3,42.1
22,LeGarrette Blount,DET,RB,11,182,16.5,24.6,53.3,3.3,56.6,56.6,68.5,37.6
24,CJ Anderson,CAR,RB,9,55,6.1,9.6,43.6,5.5,45.5,49.1,19.8,36
25,Tarik Cohen,CHI,RB,11,333,30.3,45.7,19.8,18.9,33.9,38.7,162.8,48.9
26,Justin Jackson,LAC,RB,4,25,6.2,10.9,48,8,56,56,10.3,41.2
27,Joe Mixon,CIN,RB,9,386,42.9,63,36.8,10.4,44.8,47.2,161.6,41.9
28,James White,NE,RB,11,453,41.2,59.7,15.5,20.8,30.2,36.2,214,47.2
29,Jay Ajayi,PHI,RB,4,121,30.2,42,37.2,5,41.3,42.1,44.4,36.7
30,Jaylen Samuels,PIT,FB,9,38,4.2,4.9,26.3,15.8,36.8,42.1,16,42.1
31,Gus Edwards,BAL,RB,6,123,20.5,29.2,44.7,0.8,45.5,45.5,45.4,36.9
32,Kerryon Johnson,DET,RB,10,347,34.7,47,34,11.2,43.2,45.2,146.4,42.2
33,James Conner,PIT,RB,11,640,58.2,81.8,29.1,10,36.7,39.1,262.2,41
34,Derrick Henry,TEN,RB,11,241,21.9,35.3,49,5.4,53.5,54.8,84.02,34.9
34,Marshawn Lynch,OAK,RB,6,211,35.2,50.4,42.7,9.5,49.8,52.1,82,38.9
36,Alex Collins,BAL,RB,10,311,31.1,37.8,36.7,6.8,41.5,43.4,111.6,35.9
37,Christine Michael,IND,RB,1,3,3,0.8,66.7,0,66.7,66.7,0.9,30
38,Ezekiel Elliott,DAL,RB,11,634,57.6,89.3,34.2,9.8,41.6,44,255.7,40.3
39,Rashaad Penny,SEA,RB,11,150,13.6,20.7,44,8,50,52,55.9,37.3
40,Christian McCaffrey,CAR,RB,11,671,61,97,22.8,12.2,33.4,35,278.5,41.5
40,Kenyan Drake,MIA,RB,11,382,34.7,58.1,23.3,14.4,33.2,37.7,149.6,39.2
42,David Johnson,ARI,RB,11,509,46.3,81.7,36.3,9.6,43,46,184.7,36.3
43,Doug Martin,OAK,RB,11,185,16.8,25.9,47,9.2,54.6,56.2,67.4,36.4
44,Mike Davis,SEA,RB,10,270,27,40.4,31.9,10.7,40.4,42.6,102,37.8
45,Malcolm Brown,LAR,RB,11,120,10.9,16,34.2,5.8,38.3,40,38.6,32.2
46,Tevin Coleman,ATL,RB,11,429,39,57.7,28.4,8.6,35.2,37.1,151.4,35.3
46,Zach Zenner,DET,RB,3,9,3,4.3,33.3,11.1,44.4,44.4,3.5,38.9
48,Kapri Bibbs,WAS,RB,9,160,17.8,27.4,12.5,11.2,20.6,23.8,57.3,35.8
49,TJ Logan,ARI,RB,5,7,1.4,2.5,0,42.9,42.9,42.9,4.9,70
50,David Fluellen,TEN,RB,7,6,0.9,1.1,66.7,0,66.7,66.7,1.6,26.7
51,Carlos Hyde,JAX,RB,10,302,30.2,40.8,46.7,4,48.7,50.7,86.4,28.6
51,Frank Gore,MIA,RB,11,280,25.5,42.6,46.8,5,50.4,51.8,87.5,31.2
53,De'Lance Turner,BAL,RB,4,8,2,2.5,12.5,25,37.5,37.5,4.1,51.2
54,Jeremy Hill,NE,RB,1,12,12,16,33.3,8.3,41.7,41.7,4.1,34.2
55,Ito Smith,ATL,RB,11,225,20.5,30.2,28,10.7,37.3,38.7,78.2,34.8
56,Lamar Miller,HOU,RB,10,452,45.2,60.2,34.7,5.8,38.5,40.5,139.5,30.9
57,TJ Yeldon,JAX,RB,11,441,40.1,59.3,20.9,15,31.3,35.8,155.8,35.3
57,Corey Clement,PHI,RB,9,211,23.4,31.5,29.4,10.4,38.4,39.8,71.1,33.7
59,Wendell Smallwood,PHI,RB,11,255,23.2,34.1,24.7,9.8,31.8,34.5,80,31.4
60,Bilal Powell,NYJ,RB,7,207,29.6,41.3,38.6,8.7,44,47.3,61.3,29.6
61,Giovani Bernard,CIN,RB,7,215,30.7,42.5,18.1,13.5,27.9,31.6,70.6,32.8
61,Jordan Wilkins,IND,RB,11,178,16.2,23,32,7.9,39.3,39.9,56.2,31.6
63,Latavius Murray,MIN,RB,11,395,35.9,53,27.1,5.6,31.6,32.7,111.7,28.3
64,Chris Ivory,BUF,RB,10,230,23,31.9,36.1,8.3,41.3,44.3,63.3,27.5
65,Spencer Ware,KC,RB,11,157,14.3,22,14,10.8,22.9,24.8,48.9,31.1
66,Chris Thompson,WAS,RB,5,174,34.8,26,14.9,19.5,31,34.5,66.2,38
67,Duke Johnson,CLE,RB,11,326,29.6,41.4,8.6,13.5,19,22.1,104.1,31.9
68,Jordan Howard,CHI,RB,11,436,39.6,59.8,37.2,4.4,40.4,41.5,106.8,24.5
69,Peyton Barber,TB,RB,11,430,39.1,54.4,35.6,4.7,38.6,40.2,106.1,24.7
70,Dwayne Washington,NO,RB,5,22,4.4,6.4,72.7,0,72.7,72.7,4.6,20.9
71,Alfred Morris,SF,RB,10,202,20.2,27.7,46,5.9,49,52,48.9,24.2
72,Ty Montgomery,BAL,RB,9,187,20.8,26.9,18.2,13.9,27.8,32.1,57.4,30.7
73,LeSean McCoy,BUF,RB,10,364,36.4,55.7,35.2,9.6,42,44.8,102.4,28.1
73,Jalen Richard,OAK,RB,11,278,25.3,38.9,10.8,22.7,29.9,33.5,109.6,39.4
75,Jeremy McNichols,IND,RB,1,2,2,2.2,100,0,100,100,0.4,20
76,Nyheim Hines,IND,RB,11,359,32.6,46.4,19.2,14.2,30.4,33.4,111.1,30.9
76,Rex Burkhead,NE,RB,3,59,19.7,32.1,40.7,10.2,45.8,50.8,14.7,24.9
78,Javorius Allen,BAL,RB,11,308,28,37.5,13.3,14,24.7,27.3,94.6,30.7
79,Ronald Jones II,TB,RB,4,72,18,12.2,26.4,9.7,34.7,36.1,19.6,27.2
80,Dion Lewis,TEN,RB,11,452,41.1,66.2,28.5,10.6,38.1,39.2,127.9,28.3
81,Anthony Sherman,KC,FB,11,75,6.8,10.5,0,8,8,8,19.7,26.3
82,Alfred Blue,HOU,RB,11,309,28.1,41.1,37.2,5.2,41.1,42.4,67.9,22
83,Deandre Washington,OAK,RB,5,49,9.8,13.2,42.9,2,44.9,44.9,9.7,19.8
84,Roc Thomas,MIN,RB,5,29,5.8,6.2,27.6,13.8,34.5,41.4,7.1,24.5
85,Kenjon Barner,CAR,RB,5,42,8.4,6.8,45.2,0,45.2,45.2,7.1,16.9
86,Trenton Cannon,NYJ,RB,11,97,8.8,14.1,18.6,16.5,29.9,35.1,27.3,28.1
87,Brandon Wilds,JAX,RB,3,9,3,3.5,66.7,0,66.7,66.7,1.5,16.7
88,Dalvin Cook,MIN,RB,6,253,42.2,53,25.7,8.7,33.2,34.4,63,24.9
88,Devontae Booker,DEN,RB,11,212,19.3,29.4,11.8,15.1,23.1,26.9,60.2,28.4
90,Marcus Murphy,BUF,RB,8,131,16.4,24.5,27.5,13.7,35.1,41.2,31.6,24.1
90,Corey Grant,JAX,RB,5,65,13,18.5,20,18.5,33.8,38.5,19.7,30.3
92,Jeffery Wilson,SF,RB,1,25,25,39.1,28,4,32,32,5.1,20.4
93,Wayne Gallman,NYG,RB,11,93,8.5,13.4,25.8,18.3,38.7,44.1,28.1,30.2
94,Jamaal Williams,GB,RB,11,277,25.2,38.5,27.1,6.9,30.7,33.9,53.7,19.4
94,Alex Armah,CAR,RB,11,85,7.7,12.3,8.2,0,8.2,8.2,13.4,15.8
96,Shaun Wilson,TB,RB,5,22,4.4,3.9,27.3,22.7,40.9,50,6.4,29.1
97,Elijah McGuire,NYJ,RB,3,103,34.3,55.4,18.4,13.6,25.2,32,22,21.4
98,Kalen Ballage,MIA,RB,7,18,2.6,4.4,22.2,27.8,50,50,7.6,42.2
99,Devonta Freeman,ATL,RB,2,67,33.5,32.7,20.9,10.4,28.4,31.3,14.1,21
99,Detrez Newsome,LAC,RB,5,11,2.2,3.6,45.5,0,45.5,45.5,1.5,13.6
101,Theo Riddick,DET,RB,9,274,30.4,40.6,4,21.2,21.5,25.2,83.4,30.4
101,Stevan Ridley,PIT,RB,7,42,6,5.4,42.9,9.5,50,52.4,9.4,22.4
103,Mike Gillislee,NO,RB,4,25,6.2,7.2,64,4,68,68,5.2,20.8
104,Mike Boone,MIN,RB,7,39,5.6,6.5,28.2,7.7,33.3,35.9,6.8,17.4
105,Chase Edmonds,ARI,RB,11,121,11,19.4,28.1,12.4,38.8,40.5,27.8,23
106,Samaje Perine,WAS,RB,4,25,6.2,4.8,20,16,32,36,6,24
107,Rod Smith,DAL,RB,11,72,6.5,10.1,27.8,9.7,34.7,37.5,13.6,18.9
108,Darren Sproles,PHI,RB,1,29,29,7.4,17.2,24.1,31,41.4,7.2,24.8
109,Jacquizz Rodgers,TB,RB,11,252,22.9,31.9,9.5,12.3,19.4,21.8,56.3,22.3
110,Jonathan Stewart,NYG,RB,3,17,5.7,8.5,35.3,0,35.3,35.3,1.7,10
111,Rob Kelley,WAS,RB,2,9,4.5,5.9,44.4,0,44.4,44.4,0.8,8.9
112,CJ Ham,MIN,RB,11,104,9.5,14,4.8,12.5,13.5,17.3,17.1,16.4
113,Kyle Juszczyk,SF,FB,11,462,42,63.4,1.3,6.7,6.3,8,56.6,12.3
113,Mark Walton,CIN,RB,9,92,10.2,16.6,14.1,8.7,19.6,22.8,11.5,12.5
115,Jamaal Charles,JAX,RB,2,20,10,5.1,30,15,40,45,3.4,17
116,Tre Madden,SEA,RB,11,59,5.4,8.1,5.1,5.1,8.5,10.2,5.8,9.8
116,Ameer Abdullah,MIN,RB,5,14,2.8,3.6,7.1,28.6,28.6,35.7,4.9,35
118,CJ Prosise,SEA,RB,5,30,6,5.6,3.3,10,13.3,13.3,4.9,16.3
118,Benjamin Cunningham,CHI,RB,11,27,2.5,3.7,14.8,7.4,18.5,22.2,2.7,10
120,Damien Williams,KC,RB,9,32,3.6,4.5,9.4,9.4,18.8,18.8,4.9,15.3
121,Elijhaa Penny,NYG,RB,7,45,6.4,12.1,2.2,11.1,13.3,13.3,7.5,16.7
122,Zach Line,NO,FB,11,165,15,22.2,1.8,4.8,4.2,6.7,12.5,7.6
123,Tyler Ervin,HOU,RB,9,77,8.6,12.4,0,5.2,3.9,5.2,6.5,8.4
124,Roosevelt Nix,PIT,RB,11,88,8,11.3,0,4.5,3.4,4.5,6.6,7.5
125,Andy Janovich,DEN,FB,11,164,14.9,22.7,0.6,3,3,3.7,10.6,6.5
125,Derrick Coleman,ARI,FB,11,50,4.5,8,4,6,8,10,4,8
127,James Develin,NE,RB,11,244,22.2,32.1,0.4,5.7,3.7,6.1,17.3,7.1
128,David Williams,JAX,RB,1,6,6,8.8,16.7,0,16.7,16.7,0.2,3.3
129,Dontrell Hilliard,CLE,RB,6,31,5.2,7.8,0,9.7,9.7,12.9,4,12.9
130,Tommy Bohanon,JAX,FB,11,114,10.4,15.3,0.9,6.1,5.3,7,8.4,7.4
131,Byron Marshall,WAS,RB,2,18,9,13,11.1,5.6,11.1,16.7,0.5,2.8
132,Patrick DiMarco,BUF,FB,11,92,8.4,12.8,0,2.2,2.2,2.2,4.4,4.8
133,Cameron Artis-Payne,CAR,RB,4,4,1,0.9,25,0,25,25,0.1,2.5
134,Keith Smith,OAK,FB,11,111,10.1,15.5,0.9,4.5,4.5,5.4,6.2,5.6
135,Jamize Olawale,DAL,FB,11,70,6.4,9.9,0,2.9,2.9,2.9,3.3,4.7
135,Michael Burton,CHI,FB,5,32,6.4,6.3,0,3.1,3.1,3.1,1.6,5
137,Nick Bellore,DET,RB,11,86,7.8,11.6,1.2,3.5,4.7,4.7,3.7,4.3
137,Alan Cross,TB,FB,11,76,6.9,9.6,0,5.3,1.3,5.3,1.6,2.1
139,Ricky Ortiz,ATL,RB,9,95,10.6,12.8,0,3.2,2.1,3.2,2.7,2.8
140,Jonathan Williams,IND,RB,3,18,6,5.2,16.7,5.6,22.2,22.2,1.1,6.1
141,Derek Watt,LAC,FB,11,104,9.5,15.3,2.9,0,2.9,2.9,0.3,0.3
142,Taiwan Jones,BUF,RB,6,2,0.3,0.3,0,100,0,100,0,0
142,Brandon Bolden,MIA,RB,11,0,0,0,0,0,0,0,0,0
142,Senorise Perry,MIA,RB,11,0,0,0,0,0,0,0,0,0
142,Tra Carson,GB,RB,6,5,0.8,1,0,0,0,0,0,0
142,Patrick Ricard,BAL,FB,10,96,9.6,12.9,0,0,0,0,0,0
142,Shane Smith,NYG,FB,2,9,4.5,6.5,0,0,0,0,0,0
142,Gregory Howell Jr.,HOU,RB,10,1,0.1,0.1,0,0,0,0,0,0
142,Darius Jackson,GB,RB,2,0,0,0,0,0,0,0,0,0
142,Justin Davis,LAR,RB,8,0,0,0,0,0,0,0,0,0
142,Brian Hill,ATL,RB,5,6,1.2,1.3,0,0,0,0,0,0
142,Thomas Rawls,CIN,RB,1,2,2,1.7,0,0,0,0,0,0
142,Dare Ogunbowale,TB,RB,2,2,1,1.4,0,0,0,0,0,0
142,Matt Dayes,SF,RB,1,0,0,0,0,0,0,0,0,0
155,Robert Turbin,IND,RB,2,22,11,5.3,18.2,9.1,22.7,27.3,1.3,5.9
