Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
18,Benjamin Watson,NO,TE,11,36,28,77.8,313,2,32,8.7,11.2,0,0,0,0,0,0,6.5,71.3
19,Jeff Heuerman,DEN,TE,11,48,31,64.6,281,2,36,5.9,9.1,0,0,0,0,0,0,6.5,71.1
20,CJ Uzomah,CIN,TE,11,44,29,65.9,287,2,29,6.5,9.9,0,0,0,0,0,0,6.3,69.7
21,Mark Andrews,BAL,TE,11,34,23,67.6,337,2,74,9.9,14.7,0,0,0,0,0,0,6.2,68.7
22,Evan Engram,NYG,TE,7,33,23,69.7,257,2,54,7.8,11.2,1,10,10,0,0,0,8.8,61.7
23,Cameron Brate,TB,TE,11,30,20,66.7,185,4,21,6.2,9.2,0,0,0,0,1,1,5.6,61.5
23,Jack Doyle,IND,TE,6,33,26,78.8,245,2,20,7.4,9.4,0,0,0,0,1,1,10.2,61.5
25,Dallas Goedert,PHI,TE,11,28,21,75,221,3,32,7.9,10.5,0,0,0,0,0,0,5.6,61.1
26,Ricky Seals-Jones,ARI,TE,11,53,26,49.1,277,1,40,5.2,10.7,0,0,0,0,0,0,5.4,59.7
27,Vernon Davis,WAS,TE,11,27,17,63,305,2,53,11.3,17.9,0,0,0,0,0,0,5.4,59.5
28,Gerald Everett,LAR,TE,11,27,18,66.7,210,3,40,7.8,11.7,0,0,0,0,0,0,5.4,59
29,Jonnu Smith,TEN,TE,11,28,18,64.3,229,3,61,8.2,12.7,0,0,0,0,1,0,5.4,58.9
30,Nick Vannett,SEA,TE,10,35,23,65.7,225,2,32,6.4,9.8,0,0,0,0,1,0,5.8,57.5
31,Antonio Gates,LAC,TE,11,31,19,61.3,239,2,27,7.7,12.6,0,0,0,0,0,0,5.2,56.9
32,Geoff Swaim,DAL,TE,9,32,26,81.2,242,1,43,7.6,9.3,0,0,0,0,0,0,6.2,56.2
33,Tyler Higbee,LAR,TE,11,25,17,68,198,2,33,7.9,11.6,0,0,0,0,1,0,4.4,48.8
34,Rhett Ellison,NYG,TE,10,25,19,76,212,1,29,8.5,11.2,0,0,0,0,0,0,4.8,48.2
35,Jordan Thomas,HOU,TE,11,17,11,64.7,144,3,39,8.5,13.1,0,0,0,0,0,0,3.9,43.4
36,Jason Croom,BUF,TE,11,24,15,62.5,147,1,26,6.1,9.8,0,0,0,1,1,1,3.7,40.7
37,Virgil Green,LAC,TE,11,21,15,71.4,189,1,26,9,12.6,0,0,0,0,0,0,3.6,39.9
38,Nick Boyle,BAL,TE,11,33,20,60.6,191,0,25,5.8,9.6,0,0,0,0,0,0,3.6,39.1
39,Tyler Eifert,CIN,TE,4,19,15,78.9,179,1,29,9.4,11.9,0,0,0,0,0,0,9.7,38.9
40,Will Dissly,SEA,TE,4,14,8,57.1,156,2,66,11.1,19.5,0,0,0,0,0,0,9.6,38.6
41,Matt LaCosse,DEN,TE,11,21,14,66.7,171,1,44,8.1,12.2,0,0,0,0,0,0,3.4,37.1
42,Michael Roberts,DET,TE,7,18,9,50,100,3,29,5.6,11.1,0,0,0,0,0,0,5.3,37
43,Charles Clay,BUF,TE,9,31,19,61.3,169,0,21,5.5,8.9,0,0,0,0,1,1,3.9,34.9
44,Josh Hill,NO,TE,11,16,12,75,160,1,23,10,13.3,0,0,0,0,0,0,3.1,34
45,Erik Swoope,IND,TE,5,8,7,87.5,83,3,26,10.4,11.9,0,0,0,0,0,0,6.7,33.3
46,Ryan Griffin,HOU,TE,9,31,14,45.2,191,0,32,6.2,13.6,0,0,0,0,0,0,3.7,33.1
47,Mike Gesicki,MIA,TE,11,25,18,72,156,0,27,6.2,8.7,0,0,0,0,1,1,3,32.6
48,Lance Kendricks,GB,TE,11,18,13,72.2,117,1,22,6.5,9,0,0,0,0,0,0,2.8,30.7
49,James O'Shaughnessy,JAX,TE,9,27,15,55.6,151,0,17,5.6,10.1,0,0,0,0,0,0,3.3,30.1
50,Mo Alie-Cox,IND,TE,6,11,6,54.5,112,2,34,10.2,18.7,0,0,0,0,0,0,4.9,29.2
51,Dan Arnold,NO,TE,7,15,10,66.7,130,1,25,8.7,13,0,0,0,0,0,0,4.1,29
52,Ed Dickson,SEA,TE,5,7,6,85.7,106,2,42,15.1,17.7,0,0,0,0,0,0,5.7,28.6
52,Darren Fells,CLE,TE,11,8,7,87.5,96,2,49,12,13.7,0,0,0,0,0,0,2.6,28.6
54,Luke Stocker,TEN,TE,11,15,11,73.3,109,1,31,7.3,9.9,1,0,0,0,0,0,2.5,27.9
55,Demetrius Harris,KC,TE,10,13,6,46.2,97,2,35,7.5,16.2,0,0,0,0,0,0,2.8,27.7
56,Maxx Williams,BAL,TE,8,14,14,100,127,0,25,9.1,9.1,2,8,4,0,0,0,3.4,27.5
57,Austin Seferian-Jenkins,JAX,TE,5,20,11,55,90,1,21,4.5,8.2,0,0,0,0,0,0,5.2,26
58,Jordan Akins,HOU,TE,11,17,12,70.6,139,0,28,8.2,11.6,0,0,0,0,0,0,2.4,25.9
59,Anthony Firkser,TEN,TE,5,10,10,100,132,0,28,13.2,13.2,0,0,0,0,0,0,4.6,23.2
60,Hayden Hurst,BAL,TE,7,14,7,50,82,1,26,5.9,11.7,1,0,0,0,0,0,3,21.2
60,Logan Paulsen,ATL,TE,11,8,8,100,72,1,17,9,9,0,0,0,0,0,0,1.9,21.2
62,Nick O'Leary,MIA,TE,5,8,7,87.5,77,1,19,9.6,11,0,0,0,0,0,0,4.1,20.7
63,Jordan Leggett,NYJ,TE,10,15,8,53.3,59,1,16,3.9,7.4,0,0,0,0,0,0,2,19.9
63,Luke Willson,DET,TE,10,17,12,70.6,79,0,13,4.6,6.6,0,0,0,0,0,0,2,19.9
65,Ian Thomas,CAR,TE,11,17,11,64.7,87,0,27,5.1,7.9,0,0,0,0,0,0,1.8,19.7
66,Niles Paul,JAX,TE,6,13,10,76.9,98,0,22,7.5,9.8,1,-3,-3,0,0,0,3.2,19.5
67,Logan Thomas,BUF,TE,9,14,11,78.6,72,0,24,5.1,6.5,0,0,0,0,0,0,2.1,18.8
68,Jake Butt,DEN,TE,3,12,8,66.7,85,0,22,7.1,10.6,0,0,0,0,0,0,5.5,16.5
69,Jermaine Gresham,ARI,TE,9,10,8,80,78,0,26,7.8,9.8,0,0,0,0,1,1,1.6,14.8
70,Seth DeValve,CLE,TE,8,4,3,75,54,1,26,13.5,18,0,0,0,0,0,0,1.8,14.4
71,AJ Derby,MIA,TE,4,5,3,60,48,1,19,9.6,16,0,0,0,0,0,0,3.4,13.8
71,Lee Smith,OAK,TE,11,8,7,87.5,68,0,30,8.5,9.7,0,0,0,0,0,0,1.3,13.8
73,Eric Tomlinson,NYJ,TE,11,13,7,53.8,61,0,24,4.7,8.7,0,0,0,0,0,0,1.2,13.1
74,Blake Jarwin,DAL,TE,11,10,6,60,67,0,16,6.7,11.2,0,0,0,0,0,0,1.2,12.7
75,Robert Tonyan Jr.,GB,TE,11,2,1,50,54,1,54,27,54,0,0,0,0,0,0,1.1,12.4
76,David Grinnage,JAX,TE,3,8,6,75,61,0,24,7.6,10.2,0,0,0,0,0,0,4,12.1
77,Levine Toilolo,DET,TE,11,7,6,85.7,60,0,16,8.6,10,0,0,0,0,0,0,1.1,12
78,Garrett Celek,SF,TE,11,5,3,60,29,1,11,5.8,9.7,0,0,0,0,0,0,1.1,11.9
79,Joshua Perkins,PHI,TE,9,11,5,45.5,67,0,30,6.1,13.4,0,0,0,0,0,0,1.3,11.7
80,Xavier Grimble,PIT,TE,11,6,5,83.3,70,0,23,11.7,14,0,0,0,0,1,1,1,11
81,Antony Auclair,TB,TE,11,6,6,100,36,0,8,6,6,0,0,0,0,0,0,0.9,9.6
82,Delanie Walker,TEN,TE,1,7,4,57.1,52,0,16,7.4,13,0,0,0,0,0,0,9.2,9.2
82,Jacob Hollister,NE,TE,5,5,4,80,52,0,23,10.4,13,0,0,0,0,0,0,1.8,9.2
84,Matt Lengel,CIN,TE,4,4,2,50,8,1,4,2,4,0,0,0,0,0,0,2.2,8.8
84,Derek Carrier,OAK,TE,11,10,5,50,38,0,12,3.8,7.6,0,0,0,0,0,0,0.8,8.8
86,David Morgan,MIN,TE,8,6,5,83.3,36,0,13,6,7.2,0,0,0,0,0,0,1.1,8.6
87,Blake Bell,JAX,TE,5,6,4,66.7,45,0,16,7.5,11.2,0,0,0,0,0,0,1.7,8.5
88,Tyler Kroft,CIN,TE,5,6,4,66.7,36,0,16,6,9,0,0,0,0,0,0,1.5,7.6
89,Dalton Schultz,DAL,TE,6,6,4,66.7,32,0,17,5.3,8,0,0,0,0,0,0,1.2,7.2
90,Marcedes Lewis,GB,TE,11,4,3,75,39,0,30,9.8,13,0,0,0,0,0,0,0.6,6.9
91,Rico Gathers,DAL,TE,10,6,2,33.3,46,0,32,7.7,23,0,0,0,0,0,0,0.7,6.6
92,Eric Saubert,ATL,TE,11,6,3,50,33,0,17,5.5,11,0,0,0,0,0,0,0.6,6.3
93,Jordan Franks,CIN,TE,2,2,2,100,37,0,32,18.5,18.5,0,0,0,0,0,0,2.8,5.7
93,Dwayne Allen,NE,TE,10,4,3,75,27,0,21,6.8,9,0,0,0,0,0,0,0.6,5.7
95,MyCole Pruitt,TEN,TE,10,2,2,100,32,0,19,16,16,0,0,0,0,0,0,0.5,5.2
96,Scott Simonson,NYG,TE,11,6,2,33.3,31,0,24,5.2,15.5,0,0,0,0,0,0,0.5,5.1
97,Durham Smythe,MIA,TE,10,5,2,40,27,0,21,5.4,13.5,0,0,0,0,0,0,0.5,4.7
98,Ben Braunecker,CHI,TE,10,3,2,66.7,24,0,20,8,12,0,0,0,0,0,0,0.4,4.4
99,Sean Culkin,LAC,TE,11,1,1,100,24,0,24,24,24,0,0,0,0,0,0,0.3,3.4
99,Orson Charles,CLE,TE,11,4,2,50,14,0,8,3.5,7,0,0,0,0,0,0,0.3,3.4
101,Tyrone Swoopes,SEA,TE,1,1,1,100,23,0,23,23,23,0,0,0,0,0,0,3.3,3.3
101,Tyler Conklin,MIN,TE,11,2,2,100,13,0,7,6.5,6.5,0,0,0,0,0,0,0.3,3.3
103,Hakeem Valles,DET,TE,3,3,2,66.7,11,0,6,3.7,5.5,0,0,0,0,0,0,1,3.1
104,Dion Sims,CHI,TE,8,4,2,50,9,0,9,2.2,4.5,0,0,0,0,0,0,0.4,2.9
105,Ross Dwelley,SF,TE,5,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.4,1.8
106,Khari Lee,BUF,TE,2,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.8,1.5
107,Chris Manhertz,CAR,TE,11,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,0.1,1.2
108,James Hurst,BAL,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Gabe Holmes,ARI,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Alex Ellis,KC,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Jeremy Sprinkle,WAS,TE,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Mason Schreck,CIN,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Darrell Daniels,SEA,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Johnny Mundt,LAR,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Ryan Hewitt,IND,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Brian Parker,DEN,TE,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Nick Deluca,JAX,TE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Deon Yelder,KC,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,John Phillips,ARI,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Ben Koyack,JAX,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Richard Rodgers,PHI,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
