Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
525,Trenton Cannon,NYJ,RB,9,MIA,0,0,0,0,1,1,15,0,0,0,2.5,2.5
532,Malcolm Brown,LAR,RB,6,DEN,5,24,4.8,0,0,0,0,0,0,0,2.4,2.4
532,Chris Carson,SEA,RB,2,CHI,6,24,4,0,1,0,0,0,0,0,2.4,2.4
532,De'Lance Turner,BAL,RB,4,PIT,1,4,4,0,1,1,10,0,0,0,2.4,2.4
532,Devontae Booker,DEN,RB,4,KC,1,5,5,0,2,1,9,0,0,0,2.4,2.4
532,Roc Thomas,MIN,RB,5,PHI,4,8,2,0,2,1,6,0,0,0,2.4,2.4
532,Roc Thomas,MIN,RB,8,NO,1,-1,-1,0,1,1,15,0,0,0,2.4,2.4
532,Justin Jackson,LAC,RB,7,TEN,2,3,1.5,0,1,1,11,0,0,0,2.4,2.4
539,Roc Thomas,MIN,RB,7,NYJ,1,23,23,0,0,0,0,0,0,0,2.3,2.3
539,Marcus Murphy,BUF,RB,2,LAC,3,6,2,0,5,1,7,0,1,0,2.3,2.3
539,Wayne Gallman,NYG,RB,2,DAL,1,2,2,0,1,1,11,0,0,0,2.3,2.3
539,Spencer Ware,KC,RB,5,JAX,1,0,0,0,1,1,13,0,0,0,2.3,2.3
539,Ameer Abdullah,DET,RB,7,MIA,1,1,1,0,1,1,12,0,0,0,2.3,2.3
539,Tarik Cohen,CHI,RB,9,BUF,6,5,0.8,0,2,1,8,0,1,0,2.3,2.3
539,James Develin,NE,RB,6,KC,0,0,0,0,2,2,3,0,0,0,2.3,2.3
539,Mark Walton,CIN,RB,5,MIA,0,0,0,0,3,2,3,0,0,0,2.3,2.3
539,Stevan Ridley,PIT,RB,8,CLE,0,0,0,0,2,2,13,0,1,1,2.3,2.3
548,Royce Freeman,DEN,RB,6,LAR,9,22,2.4,0,0,0,0,0,0,0,2.2,2.2
548,Rex Burkhead,NE,RB,2,JAX,6,22,3.7,0,0,0,0,0,0,0,2.2,2.2
548,Tyler Ervin,HOU,RB,1,NE,0,0,0,0,1,1,12,0,0,0,2.2,2.2
548,Justin Jackson,LAC,RB,6,CLE,3,4,1.3,0,1,1,8,0,0,0,2.2,2.2
548,Derrick Coleman,ARI,FB,3,CHI,0,0,0,0,1,1,12,0,0,0,2.2,2.2
553,Nick Chubb,CLE,RB,1,PIT,3,21,7,0,0,0,0,0,0,0,2.1,2.1
553,Andy Janovich,DEN,FB,2,OAK,0,0,0,0,1,1,11,0,0,0,2.1,2.1
553,Mike Boone,MIN,RB,3,BUF,2,11,5.5,0,1,1,0,0,0,0,2.1,2.1
556,Mike Boone,MIN,RB,6,ARI,1,20,20,0,0,0,0,0,0,0,2,2
556,Dalvin Cook,MIN,RB,4,LAR,10,20,2,0,0,0,0,0,0,0,2,2
556,CJ Anderson,CAR,RB,8,BAL,5,20,4,0,0,0,0,0,0,0,2,2
556,Phillip Lindsay,DEN,RB,3,BAL,4,20,5,0,2,0,0,0,0,0,2,2
556,Jamaal Charles,JAX,RB,6,DAL,5,5,1,0,2,1,5,0,0,0,2,2
556,Anthony Sherman,KC,FB,8,DEN,0,0,0,0,1,1,10,0,0,0,2,2
556,Corey Grant,JAX,RB,3,TEN,6,11,1.8,0,2,1,-1,0,0,0,2,2
556,LeGarrette Blount,DET,RB,9,MIN,5,8,1.6,0,1,1,2,0,0,0,2,2
564,Latavius Murray,MIN,RB,2,GB,4,19,4.8,0,0,0,0,0,0,0,1.9,1.9
564,Giovani Bernard,CIN,RB,1,IND,1,-2,-2,0,1,1,11,0,0,0,1.9,1.9
564,Chris Ivory,BUF,RB,6,HOU,6,5,0.8,0,1,1,4,0,0,0,1.9,1.9
564,Benjamin Cunningham,CHI,RB,3,ARI,0,0,0,0,2,1,9,0,0,0,1.9,1.9
564,Andy Janovich,DEN,FB,9,HOU,0,0,0,0,1,1,9,0,0,0,1.9,1.9
569,Mike Gillislee,NO,RB,2,CLE,8,18,2.2,0,0,0,0,0,0,0,1.8,1.8
569,Raheem Mostert,SF,RB,8,ARI,2,18,9,0,1,0,0,0,0,0,1.8,1.8
569,Stevan Ridley,PIT,RB,3,TB,3,18,6,0,0,0,0,0,0,0,1.8,1.8
569,Doug Martin,OAK,RB,6,SEA,0,0,0,0,1,1,8,0,0,0,1.8,1.8
569,Keith Smith,OAK,FB,8,IND,0,0,0,0,1,1,8,0,0,0,1.8,1.8
569,Raheem Mostert,SF,RB,3,KC,1,0,0,0,1,1,8,0,0,0,1.8,1.8
569,Rod Smith,DAL,RB,9,TEN,0,0,0,0,2,1,8,0,0,0,1.8,1.8
576,Devontae Booker,DEN,RB,2,OAK,3,17,5.7,0,0,0,0,0,0,0,1.7,1.7
576,Jaylen Samuels,PIT,FB,8,CLE,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
576,Josh Adams,PHI,RB,7,CAR,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
576,Tre Madden,SEA,RB,1,DEN,0,0,0,0,1,1,7,0,0,0,1.7,1.7
576,Stevan Ridley,PIT,RB,2,KC,1,2,2,0,1,1,5,0,0,0,1.7,1.7
576,De'Lance Turner,BAL,RB,5,CLE,0,0,0,0,1,1,7,0,0,0,1.7,1.7
576,CJ Ham,MIN,RB,5,PHI,0,0,0,0,1,1,7,0,0,0,1.7,1.7
576,James Develin,NE,RB,8,BUF,0,0,0,0,2,1,7,0,0,0,1.7,1.7
576,Mike Davis,SEA,RB,3,DAL,0,0,0,0,1,1,7,0,0,0,1.7,1.7
585,Kenjon Barner,NE,RB,6,KC,3,16,5.3,0,0,0,0,0,0,0,1.6,1.6
585,Jordan Wilkins,IND,RB,4,HOU,8,16,2,0,1,0,0,0,0,0,1.6,1.6
585,Michael Burton,CHI,FB,1,GB,0,0,0,0,1,1,6,0,0,0,1.6,1.6
585,Alan Cross,TB,FB,7,CLE,0,0,0,0,2,1,6,0,0,0,1.6,1.6
589,Chris Ivory,BUF,RB,4,GB,6,15,2.5,0,0,0,0,0,0,0,1.5,1.5
589,Derrick Coleman,ARI,FB,4,SEA,0,0,0,0,1,1,5,0,0,0,1.5,1.5
589,Corey Clement,PHI,RB,8,JAX,4,6,1.5,0,1,1,-1,0,0,0,1.5,1.5
589,Tommy Bohanon,JAX,FB,7,HOU,0,0,0,0,1,1,5,0,0,0,1.5,1.5
589,Tommy Bohanon,JAX,FB,3,TEN,0,0,0,0,2,1,5,0,0,0,1.5,1.5
589,Taquan Mizzell,CHI,RB,9,BUF,0,0,0,0,2,1,5,0,0,0,1.5,1.5
595,Nick Chubb,CLE,RB,2,NO,2,14,7,0,0,0,0,0,0,0,1.4,1.4
595,Jordan Wilkins,IND,RB,8,OAK,2,14,7,0,0,0,0,0,0,0,1.4,1.4
595,Zach Line,NO,FB,2,CLE,0,0,0,0,1,1,4,0,0,0,1.4,1.4
595,Tyler Ervin,HOU,RB,8,MIA,0,0,0,0,1,1,4,0,0,0,1.4,1.4
595,Jamaal Charles,JAX,RB,7,HOU,1,2,2,0,1,1,2,0,0,0,1.4,1.4
600,Alfred Morris,SF,RB,9,OAK,7,13,1.9,0,0,0,0,0,0,0,1.3,1.3
600,Jacquizz Rodgers,TB,RB,1,NO,2,1,0.5,0,1,1,2,0,0,0,1.3,1.3
600,Jamize Olawale,DAL,FB,6,JAX,0,0,0,0,1,1,3,0,0,0,1.3,1.3
600,Isaiah Crowell,NYJ,RB,4,JAX,4,0,0,0,1,1,3,0,0,0,1.3,1.3
600,Zach Line,NO,FB,9,LAR,0,0,0,0,1,1,3,0,0,0,1.3,1.3
600,Robert Turbin,IND,RB,6,NYJ,4,10,2.5,0,1,1,3,0,1,1,1.3,1.3
606,LeGarrette Blount,DET,RB,4,DAL,7,12,1.7,0,0,0,0,0,0,0,1.2,1.2
606,Frank Gore,MIA,RB,3,OAK,6,12,2,0,0,0,0,0,0,0,1.2,1.2
606,Damien Williams,KC,RB,2,PIT,0,0,0,0,1,1,2,0,0,0,1.2,1.2
606,Mike Davis,SEA,RB,2,CHI,3,3,1,0,1,1,-1,0,0,0,1.2,1.2
606,Jonathan Williams,NO,RB,3,ATL,1,1,1,0,1,1,1,0,0,0,1.2,1.2
606,Keith Smith,OAK,FB,3,MIA,1,0,0,0,1,1,2,0,0,0,1.2,1.2
612,Kenjon Barner,NE,RB,4,MIA,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
612,Doug Martin,OAK,RB,4,CLE,5,11,2.2,0,0,0,0,0,0,0,1.1,1.1
612,Carlos Hyde,JAX,RB,8,PHI,6,11,1.8,0,2,0,0,0,0,0,1.1,1.1
612,Mike Boone,MIN,RB,8,NO,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
612,Mike Boone,MIN,RB,4,LAR,0,0,0,0,1,1,1,0,0,0,1.1,1.1
612,Ronald Jones II,TB,RB,8,CIN,2,-3,-1.5,0,1,1,4,0,0,0,1.1,1.1
618,Rod Smith,DAL,RB,5,HOU,3,10,3.3,0,0,0,0,0,0,0,1,1
618,Kyle Juszczyk,SF,FB,8,ARI,2,10,5,0,1,0,0,0,0,0,1,1
618,Mark Walton,CIN,RB,7,KC,4,10,2.5,0,0,0,0,0,0,0,1,1
618,Mike Gillislee,NO,RB,3,ATL,3,10,3.3,0,0,0,0,0,0,0,1,1
618,Chase Edmonds,ARI,RB,3,CHI,5,10,2,0,0,0,0,0,0,0,1,1
618,Gus Edwards,BAL,RB,9,PIT,1,10,10,0,0,0,0,0,0,0,1,1
618,Samaje Perine,WAS,RB,6,CAR,1,3,3,0,1,1,-3,0,0,0,1,1
618,Patrick DiMarco,BUF,FB,8,NE,0,0,0,0,1,1,0,0,0,0,1,1
618,James Develin,NE,RB,9,GB,0,0,0,0,2,1,0,0,0,0,1,1
627,Christine Michael,IND,RB,1,CIN,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
627,Shaun Wilson,TB,RB,2,PHI,1,9,9,0,0,0,0,0,0,0,0.9,0.9
627,CJ Anderson,CAR,RB,5,NYG,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
627,Devontae Booker,DEN,RB,7,ARI,0,0,0,0,1,1,-1,0,0,0,0.9,0.9
627,Raheem Mostert,SF,RB,5,ARI,5,11,2.2,0,1,1,-2,0,1,1,0.9,0.9
632,Jonathan Stewart,NYG,RB,1,JAX,2,8,4,0,0,0,0,0,0,0,0.8,0.8
632,Benjamin Cunningham,CHI,RB,6,MIA,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
632,Corey Grant,JAX,RB,5,KC,1,8,8,0,0,0,0,0,0,0,0.8,0.8
632,Stevan Ridley,PIT,RB,5,ATL,5,8,1.6,0,0,0,0,0,0,0,0.8,0.8
632,Jonathan Stewart,NYG,RB,3,HOU,2,8,4,0,0,0,0,0,0,0,0.8,0.8
632,Anthony Sherman,KC,FB,6,NE,0,0,0,0,1,1,-2,0,0,0,0.8,0.8
632,Ty Montgomery,GB,RB,8,LAR,2,6,3,0,2,1,2,0,1,1,0.8,0.8
639,Rob Kelley,WAS,RB,1,ARI,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
639,Malcolm Brown,LAR,RB,8,GB,1,7,7,0,0,0,0,0,0,0,0.7,0.7
639,Shaun Wilson,TB,RB,9,CAR,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
642,Shaun Wilson,TB,RB,1,NO,1,6,6,0,0,0,0,0,0,0,0.6,0.6
642,Spencer Ware,KC,RB,4,DEN,2,6,3,0,0,0,0,0,0,0,0.6,0.6
642,Brandon Wilds,JAX,RB,5,KC,2,6,3,0,0,0,0,0,0,0,0.6,0.6
642,Nick Chubb,CLE,RB,3,NYJ,2,6,3,0,0,0,0,0,0,0,0.6,0.6
642,Ameer Abdullah,DET,RB,8,SEA,0,0,0,0,1,1,6,0,1,1,0.6,0.6
647,Rod Smith,DAL,RB,1,CAR,1,5,5,0,1,0,0,0,0,0,0.5,0.5
647,CJ Ham,MIN,RB,2,GB,1,5,5,0,0,0,0,0,0,0,0.5,0.5
647,Kalen Ballage,MIA,RB,8,HOU,1,5,5,0,0,0,0,0,0,0,0.5,0.5
647,Brandon Wilds,JAX,RB,3,TEN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
647,Rashaad Penny,SEA,RB,3,DAL,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
647,Matt Breida,SF,RB,7,LAR,5,15,3,0,0,0,0,0,1,1,0.5,0.5
647,Nick Bellore,DET,RB,3,NE,0,0,0,0,1,1,-5,0,0,0,0.5,0.5
654,Chase Edmonds,ARI,RB,6,MIN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
654,Rod Smith,DAL,RB,6,JAX,5,4,0.8,0,0,0,0,0,0,0,0.4,0.4
654,Roc Thomas,MIN,RB,4,LAR,1,4,4,0,1,0,0,0,0,0,0.4,0.4
654,Jeremy McNichols,IND,RB,4,HOU,2,4,2,0,0,0,0,0,0,0,0.4,0.4
654,Alex Armah,CAR,RB,2,ATL,1,4,4,0,0,0,0,0,0,0,0.4,0.4
654,Brandon Wilds,JAX,RB,2,NE,3,4,1.3,0,0,0,0,0,0,0,0.4,0.4
654,Alex Armah,CAR,RB,5,NYG,1,4,4,0,0,0,0,0,0,0,0.4,0.4
654,Deandre Washington,OAK,RB,8,IND,1,4,4,0,0,0,0,0,0,0,0.4,0.4
654,Kenjon Barner,NE,RB,8,BUF,2,4,2,0,0,0,0,0,0,0,0.4,0.4
654,Mike Boone,MIN,RB,7,NYJ,4,4,1,0,1,0,0,0,0,0,0.4,0.4
654,Kenjon Barner,NE,RB,9,GB,1,4,4,0,0,0,0,0,0,0,0.4,0.4
665,Corey Grant,JAX,RB,1,NYG,1,3,3,0,0,0,0,0,0,0,0.3,0.3
665,Chris Ivory,BUF,RB,1,BAL,3,3,1,0,0,0,0,0,0,0,0.3,0.3
665,Kalen Ballage,MIA,RB,4,NE,1,3,3,0,0,0,0,0,0,0,0.3,0.3
665,Spencer Ware,KC,RB,2,PIT,1,3,3,0,0,0,0,0,0,0,0.3,0.3
665,Jalen Richard,OAK,RB,2,DEN,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
665,Kapri Bibbs,WAS,RB,3,GB,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
671,Stevan Ridley,PIT,RB,6,CIN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
671,Derrick Coleman,ARI,FB,6,MIN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
671,Dwayne Washington,NO,RB,4,NYG,2,2,1,0,0,0,0,0,0,0,0.2,0.2
671,Kalen Ballage,MIA,RB,5,CIN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
671,Nick Chubb,CLE,RB,5,BAL,3,2,0.7,0,1,0,0,0,0,0,0.2,0.2
671,David Fluellen,TEN,RB,7,LAC,1,2,2,0,0,0,0,0,0,0,0.2,0.2
671,David Williams,JAX,RB,7,HOU,1,2,2,0,0,0,0,0,0,0,0.2,0.2
671,Samaje Perine,WAS,RB,7,DAL,2,2,1,0,0,0,0,0,0,0,0.2,0.2
671,Elijhaa Penny,NYG,RB,7,ATL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
671,Andy Janovich,DEN,FB,3,BAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
671,Tre Madden,SEA,RB,3,DAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
671,Jaylen Samuels,PIT,FB,9,BAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
683,Derek Watt,LAC,FB,1,KC,1,1,1,0,0,0,0,0,0,0,0.1,0.1
683,CJ Ham,MIN,RB,6,ARI,1,1,1,0,1,0,0,0,0,0,0.1,0.1
683,Damien Williams,KC,RB,6,NE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
683,Chase Edmonds,ARI,RB,4,SEA,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
683,Rob Kelley,WAS,RB,2,IND,1,1,1,0,0,0,0,0,0,0,0.1,0.1
683,Derrick Coleman,ARI,FB,2,LAR,1,1,1,0,0,0,0,0,0,0,0.1,0.1
683,Jonathan Stewart,NYG,RB,2,DAL,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
683,Doug Martin,OAK,RB,5,LAC,2,1,0.5,0,1,0,0,0,0,0,0.1,0.1
683,Mike Boone,MIN,RB,5,PHI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
683,Tre Madden,SEA,RB,8,DET,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
683,CJ Ham,MIN,RB,8,NO,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
683,LeSean McCoy,BUF,RB,7,IND,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
683,Alex Armah,CAR,RB,3,CIN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
683,CJ Anderson,CAR,RB,9,TB,1,1,1,0,0,0,0,0,0,0,0.1,0.1
697,Wendell Smallwood,PHI,RB,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
697,Ricky Ortiz,ATL,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Ito Smith,ATL,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Stevan Ridley,PIT,RB,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,Roosevelt Nix,PIT,RB,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,Tra Carson,CIN,RB,1,IND,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0
697,David Fluellen,TEN,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Raheem Mostert,SF,RB,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0
697,CJ Ham,MIN,RB,1,SF,0,0,0,0,2,0,0,0,0,0,0,0
697,Zach Line,NO,FB,1,TB,0,0,0,0,1,0,0,0,0,0,0,0
697,Jonathan Williams,NO,RB,1,TB,1,0,0,0,0,0,0,0,0,0,0,0
697,Alan Cross,TB,FB,1,NO,0,0,0,0,1,0,0,0,0,0,0,0
697,Tommy Bohanon,JAX,FB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
697,Shane Smith,NYG,FB,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0
697,Taiwan Jones,BUF,RB,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick DiMarco,BUF,FB,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick Ricard,BAL,FB,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
697,Damien Williams,KC,RB,1,LAC,1,0,0,0,0,0,0,0,0,0,0,0
697,Detrez Newsome,LAC,RB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
697,CJ Prosise,SEA,RB,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Andy Janovich,DEN,FB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,Derrick Coleman,ARI,FB,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0
697,Jamize Olawale,DAL,FB,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Benjamin Cunningham,CHI,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
697,Darius Jackson,GB,RB,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Nick Bellore,DET,RB,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Keith Smith,OAK,FB,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Elijhaa Penny,NYG,RB,6,PHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Josh Adams,PHI,RB,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0
697,Jacquizz Rodgers,TB,RB,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0
697,Alan Cross,TB,FB,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0
697,Ricky Ortiz,ATL,RB,6,TB,0,0,0,0,0,0,0,0,0,0,0,0
697,Roosevelt Nix,PIT,RB,6,CIN,0,0,0,0,1,0,0,0,0,0,0,0
697,Jaylen Samuels,PIT,FB,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Derek Watt,LAC,FB,6,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,Dontrell Hilliard,CLE,RB,6,LAC,0,0,0,0,0,0,0,0,0,0,0,0
697,Keith Smith,OAK,FB,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,Tre Madden,SEA,RB,6,OAK,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Jordan Wilkins,IND,RB,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Trenton Cannon,NYJ,RB,6,IND,0,0,0,0,0,0,0,0,0,0,0,0
697,CJ Anderson,CAR,RB,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0
697,Alex Armah,CAR,RB,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0
697,Taiwan Jones,BUF,RB,6,HOU,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick DiMarco,BUF,FB,6,HOU,0,0,0,0,0,0,0,0,0,0,0,0
697,Tyler Ervin,HOU,RB,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0
697,Gregory Howell Jr.,HOU,RB,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0
697,Andy Janovich,DEN,FB,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Justin Davis,LAR,RB,6,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Tommy Bohanon,JAX,FB,6,DAL,0,0,0,0,0,0,0,0,0,0,0,0
697,David Fluellen,TEN,RB,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Alfred Morris,SF,RB,6,GB,0,0,0,0,0,0,0,0,0,0,0,0
697,Malcolm Brown,LAR,RB,4,MIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Justin Davis,LAR,RB,4,MIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Brian Hill,ATL,RB,4,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Ricky Ortiz,ATL,RB,4,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Jacquizz Rodgers,TB,RB,4,CHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Benjamin Cunningham,CHI,RB,4,TB,1,0,0,0,0,0,0,0,0,0,0,0
697,Michael Burton,CHI,FB,4,TB,0,0,0,0,0,0,0,0,0,0,0,0
697,Alan Cross,TB,FB,4,CHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Nick Bellore,DET,RB,4,DAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Jamize Olawale,DAL,FB,4,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,Taiwan Jones,BUF,RB,4,GB,0,0,0,0,1,0,0,0,0,0,0,0
697,Patrick DiMarco,BUF,FB,4,GB,0,0,0,0,0,0,0,0,0,0,0,0
697,Tyler Ervin,HOU,RB,4,IND,0,0,0,0,0,0,0,0,0,0,0,0
697,Gregory Howell Jr.,HOU,RB,4,IND,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,4,NE,0,0,0,0,0,0,0,0,0,0,0,0
697,James Develin,NE,RB,4,MIA,0,0,0,0,1,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,4,NE,0,0,0,0,0,0,0,0,0,0,0,0
697,Tommy Bohanon,JAX,FB,4,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Trenton Cannon,NYJ,RB,4,JAX,0,0,0,0,0,0,0,0,0,0,0,0
697,Keith Smith,OAK,FB,4,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,CJ Prosise,SEA,RB,4,ARI,0,0,0,0,0,0,0,0,0,0,0,0
697,Tre Madden,SEA,RB,4,ARI,0,0,0,0,0,0,0,0,0,0,0,0
697,Zach Line,NO,FB,4,NYG,0,0,0,0,2,0,0,0,0,0,0,0
697,Raheem Mostert,SF,RB,4,LAC,0,0,0,0,0,0,0,0,0,0,0,0
697,Derek Watt,LAC,FB,4,SF,0,0,0,0,0,0,0,0,0,0,0,0
697,Roosevelt Nix,PIT,RB,4,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick Ricard,BAL,FB,4,PIT,0,0,0,0,0,0,0,0,0,0,0,0
697,Jaylen Samuels,PIT,FB,4,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Anthony Sherman,KC,FB,4,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Damien Williams,KC,RB,4,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Tra Carson,CIN,RB,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick Ricard,BAL,FB,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,De'Lance Turner,BAL,RB,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Cameron Artis-Payne,CAR,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
697,Brian Hill,ATL,RB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Ricky Ortiz,ATL,RB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Taiwan Jones,BUF,RB,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0
697,Derek Watt,LAC,FB,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0
697,Detrez Newsome,LAC,RB,2,BUF,1,0,0,0,0,0,0,0,0,0,0,0
697,Darius Jackson,GB,RB,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0
697,David Fluellen,TEN,RB,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0
697,Tyler Ervin,HOU,RB,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Gregory Howell Jr.,HOU,RB,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Trenton Cannon,NYJ,RB,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0
697,Anthony Sherman,KC,FB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
697,Alan Cross,TB,FB,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0
697,TJ Logan,ARI,RB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Justin Davis,LAR,RB,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0
697,Nick Bellore,DET,RB,2,SF,0,0,0,0,0,0,0,0,0,0,0,0
697,Raheem Mostert,SF,RB,2,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,James Develin,NE,RB,2,JAX,0,0,0,0,1,0,0,0,0,0,0,0
697,Tommy Bohanon,JAX,FB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
697,Jamize Olawale,DAL,FB,2,NYG,0,0,0,0,0,0,0,0,0,0,0,0
697,Rod Smith,DAL,RB,2,NYG,0,0,0,0,0,0,0,0,0,0,0,0
697,Shane Smith,NYG,FB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Benjamin Cunningham,CHI,RB,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,Tre Madden,SEA,RB,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0
