Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
21,Jordan Reed,WAS,TE,13,PHI,5,4,80,21,0,7,4.2,5.2,0,0,0,0,0,0,6.1,6.1
22,Rob Gronkowski,NE,TE,13,MIN,4,3,75,26,0,15,6.5,8.7,0,0,0,0,0,0,5.6,5.6
23,Chris Herndon IV,NYJ,TE,13,TEN,6,2,33.3,31,0,20,5.2,15.5,0,0,0,0,0,0,5.1,5.1
24,Jonnu Smith,TEN,TE,13,NYJ,3,2,66.7,29,0,18,9.7,14.5,0,0,0,0,0,0,4.9,4.9
25,Scott Simonson,NYG,TE,13,CHI,3,2,66.7,25,0,15,8.3,12.5,0,0,0,0,0,0,4.5,4.5
26,Dan Arnold,NO,TE,13,DAL,2,2,100,20,0,15,10,10,0,0,0,0,1,0,4,4
27,Tyler Higbee,LAR,TE,13,DET,3,2,66.7,19,0,16,6.3,9.5,0,0,0,0,0,0,3.9,3.9
27,James O'Shaughnessy,JAX,TE,13,IND,2,2,100,19,0,14,9.5,9.5,0,0,0,0,0,0,3.9,3.9
29,Jordan Leggett,NYJ,TE,13,TEN,2,2,100,18,0,10,9,9,0,0,0,0,0,0,3.8,3.8
29,David Njoku,CLE,TE,13,HOU,6,3,50,8,0,9,1.3,2.7,0,0,0,0,0,0,3.8,3.8
31,Vernon Davis,WAS,TE,13,PHI,2,2,100,15,0,9,7.5,7.5,0,0,0,0,0,0,3.5,3.5
32,Seth DeValve,CLE,TE,13,HOU,2,1,50,19,0,19,9.5,19,0,0,0,0,0,0,2.9,2.9
33,Greg Olsen,CAR,TE,13,TB,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
33,Jordan Akins,HOU,TE,13,CLE,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
35,Blake Jarwin,DAL,TE,13,NO,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
35,Ryan Griffin,HOU,TE,13,CLE,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
37,Antonio Gates,LAC,TE,13,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
37,Ricky Seals-Jones,ARI,TE,13,GB,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
39,Matt Lengel,CIN,TE,13,DEN,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
39,Nick O'Leary,MIA,TE,13,BUF,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
39,Charles Clay,BUF,TE,13,MIA,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
42,Luke Willson,DET,TE,13,LAR,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
43,Dalton Schultz,DAL,TE,13,NO,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
43,Nick Boyle,BAL,TE,13,ATL,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
43,Gerald Everett,LAR,TE,13,DET,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
43,Jesse James,PIT,TE,13,LAC,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
47,Robert Tonyan Jr.,GB,TE,13,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
48,Erik Swoope,IND,TE,13,JAX,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
48,MyCole Pruitt,TEN,TE,13,NYJ,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
48,Nick Vannett,SEA,TE,13,SF,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
51,Benjamin Watson,NO,TE,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Josh Hill,NO,TE,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Rico Gathers,DAL,TE,13,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Hayden Hurst,BAL,TE,13,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Eric Saubert,ATL,TE,13,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Maxx Williams,BAL,TE,13,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Logan Paulsen,ATL,TE,13,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Matt LaCosse,DEN,TE,13,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Brian Parker,DEN,TE,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Temarrick Hemingway,DEN,TE,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Jordan Franks,CIN,TE,13,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Marcedes Lewis,GB,TE,13,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,John Phillips,ARI,TE,13,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Jermaine Gresham,ARI,TE,13,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Lance Kendricks,GB,TE,13,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Darrell Daniels,ARI,TE,13,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Durham Smythe,MIA,TE,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Jason Croom,BUF,TE,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Mike Gesicki,MIA,TE,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Trey Burton,CHI,TE,13,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Ben Braunecker,CHI,TE,13,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Sean Culkin,LAC,TE,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Xavier Grimble,PIT,TE,13,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Virgil Green,LAC,TE,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Chris Manhertz,CAR,TE,13,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Antony Auclair,TB,TE,13,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Nick Deluca,JAX,TE,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Ben Koyack,JAX,TE,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Blake Bell,JAX,TE,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Ryan Hewitt,IND,TE,13,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Orson Charles,CLE,TE,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Darren Fells,CLE,TE,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Eric Tomlinson,NYJ,TE,13,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Luke Stocker,TEN,TE,13,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Derek Carrier,OAK,TE,13,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Tyler Conklin,MIN,TE,13,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Jacob Hollister,NE,TE,13,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Ed Dickson,SEA,TE,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Garrett Celek,SF,TE,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Ross Dwelley,SF,TE,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Dallas Goedert,PHI,TE,13,WAS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Jeremy Sprinkle,WAS,TE,13,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Richard Rodgers,PHI,TE,13,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
