Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
72,Ricky Seals-Jones,ARI,TE,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Blake Jarwin,DAL,TE,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Sean Culkin,LAC,TE,12,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Jordan Akins,HOU,TE,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Durham Smythe,MIA,TE,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Tyler Conklin,MIN,TE,12,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Marcedes Lewis,GB,TE,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Dion Sims,CHI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Ben Braunecker,CHI,TE,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Robert Tonyan Jr.,GB,TE,12,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Luke Willson,DET,TE,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Levine Toilolo,DET,TE,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Derek Carrier,OAK,TE,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Eric Tomlinson,NYJ,TE,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Hakeem Valles,DET,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Johnny Mundt,LAR,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Ryan Hewitt,IND,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Jacob Hollister,NE,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Rico Gathers,DAL,TE,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Khari Lee,BUF,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Dan Arnold,NO,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Hayden Hurst,BAL,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Brian Parker,DEN,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,David Grinnage,JAX,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Tyrone Swoopes,SEA,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Blake Bell,JAX,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Nick Deluca,JAX,TE,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Deon Yelder,KC,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Jordan Franks,CIN,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,John Phillips,ARI,TE,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Ben Koyack,JAX,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Richard Rodgers,PHI,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
72,Temarrick Hemingway,DEN,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
