Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
58,Rashard Higgins,CLE,WR,9,2,2,100,36,2,19,18,18,0,0,0,0,0,0,2,17.6
59,Doug Baldwin,SEA,WR,10,9,4,44.4,14,2,6,1.6,3.5,0,0,0,0,0,0,1.7,17.4
60,Mike Evans,TB,WR,12,9,3,33.3,23,1,10,2.6,7.7,0,0,0,1,0,0,1.4,17.3
61,Brandon LaFell,OAK,WR,6,5,3,60,21,2,10,4.2,7,0,0,0,0,0,0,2.8,17.1
62,Dante Pettis,SF,WR,9,4,2,50,30,2,17,7.5,15,0,0,0,0,0,0,1.9,17
63,Tyrell Williams,LAC,WR,12,3,3,100,19,2,12,6.3,6.3,0,0,0,0,0,0,1.4,16.9
64,Taylor Gabriel,CHI,WR,12,6,4,66.7,7,2,6,1.2,1.8,1,0,0,0,0,0,1.4,16.7
65,Tre'Quan Smith,NO,WR,11,7,2,28.6,19,2,15,2.7,9.5,0,0,0,0,0,0,1.4,15.9
66,Cordarrelle Patterson,NE,WR,12,3,1,33.3,1,1,1,0.3,1,9,25,2.8,1,0,0,1.3,15.6
67,Austin Carr,NO,WR,12,3,2,66.7,15,2,12,5,7.5,0,0,0,0,0,0,1.3,15.5
68,Josh Doctson,WAS,WR,11,7,2,28.6,8,2,6,1.1,4,0,0,0,0,0,0,1.3,14.8
69,Chester Rogers,IND,WR,12,6,2,33.3,27,1,17,4.5,13.5,0,0,0,0,0,0,1.2,14.7
70,Nelson Agholor,PHI,WR,12,9,6,66.7,10,1,7,1.1,1.7,2,16,8,0,1,0,1.2,14.6
71,Mohamed Sanu,ATL,WR,12,4,3,75,30,1,15,7.5,10,0,0,0,0,0,0,1.2,14
71,Jermaine Kearse,NYJ,WR,11,8,4,50,40,1,16,5,10,0,0,0,0,0,0,1.3,14
73,D.J. Moore,CAR,WR,12,2,2,100,13,1,8,6.5,6.5,4,46,11.5,0,0,0,1.2,13.9
73,Taywan Taylor,TEN,WR,9,5,4,80,39,1,18,7.8,9.8,0,0,0,0,0,0,1.5,13.9
75,Jamison Crowder,WAS,WR,5,4,4,100,38,1,13,9.5,9.5,0,0,0,0,0,0,2.8,13.8
76,Willie Snead,BAL,WR,12,5,4,80,34,1,13,6.8,8.5,0,0,0,0,0,0,1.1,13.4
77,Josh Gordon,NE,WR,10,7,3,42.9,40,1,17,5.7,13.3,0,0,0,0,0,0,1.3,13
78,Golden Tate,PHI,WR,11,9,3,33.3,17,1,6,1.9,5.7,0,0,0,0,0,0,1.2,12.7
79,Ryan Grant,IND,WR,10,4,4,100,22,1,8,5.5,5.5,0,0,0,0,0,0,1.2,12.2
80,Christian Kirk,ARI,WR,12,5,3,60,24,1,12,4.8,8,1,5,5,0,0,0,1,11.9
80,Bruce Ellington,DET,WR,6,4,4,100,19,1,14,4.8,4.8,0,0,0,0,0,0,2,11.9
82,Josh Bellamy,CHI,WR,12,1,1,100,20,1,20,20,20,0,0,0,0,0,0,0.9,11
82,Keke Coutee,HOU,WR,6,5,4,80,10,1,9,2,2.5,0,0,0,0,0,0,1.8,11
84,Trent Taylor,SF,WR,10,4,3,75,16,1,10,4,5.3,0,0,0,0,0,0,1.1,10.6
85,Jarius Wright,CAR,WR,12,3,2,66.7,5,1,5,1.7,2.5,0,0,0,0,1,0,0.9,10.5
86,Devante Parker,MIA,WR,7,3,2,66.7,24,1,18,8,12,0,0,0,0,0,0,1.5,10.4
86,Kelvin Benjamin,BUF,WR,12,6,3,50,14,1,7,2.3,4.7,0,0,0,0,0,0,0.9,10.4
88,Allen Hurns,DAL,WR,12,5,2,40,20,1,17,4,10,0,0,0,0,0,0,0.8,10
89,Ted Ginn,NO,WR,4,4,1,25,4,1,4,1,4,1,5,5,0,0,0,2.5,9.9
89,Laquon Treadwell,MIN,WR,12,3,2,66.7,19,1,14,6.3,9.5,0,0,0,0,0,0,0.8,9.9
89,Julio Jones,ATL,WR,12,10,3,30,29,1,15,2.9,9.7,0,0,0,0,2,2,0.8,9.9
92,Trey Quinn,WAS,WR,3,2,2,100,17,1,10,8.5,8.5,0,0,0,0,0,0,3.2,9.7
93,Marquez Valdes-Scantling,GB,WR,12,5,2,40,15,1,12,3,7.5,0,0,0,0,0,0,0.8,9.5
94,Demarcus Robinson,KC,WR,12,3,2,66.7,11,1,8,3.7,5.5,0,0,0,0,0,0,0.8,9.1
95,DeSean Jackson,TB,WR,11,5,1,20,6,0,6,1.2,6,1,14,14,1,0,0,0.8,9
95,Brandon Marshall,NO,WR,7,3,1,33.3,20,1,20,6.7,20,0,0,0,0,0,0,1.3,9
95,Seth Roberts,OAK,WR,11,2,1,50,20,1,20,10,20,0,0,0,0,0,0,0.8,9
98,Jakeem Grant,MIA,WR,10,2,1,50,18,1,18,9,18,0,0,0,0,0,0,0.9,8.8
99,Donte Moncrief,JAX,WR,12,5,2,40,7,1,4,1.4,3.5,0,0,0,0,0,0,0.7,8.7
99,Zach Pascal,IND,WR,12,4,2,50,7,1,4,1.8,3.5,0,0,0,0,0,0,0.7,8.7
101,Ryan Switzer,PIT,WR,12,2,2,100,6,1,5,3,3,0,0,0,0,0,0,0.7,8.6
102,James Washington,PIT,WR,10,2,1,50,14,1,14,7,14,0,0,0,0,0,0,0.8,8.4
103,Marquise Goodwin,SF,WR,8,3,1,33.3,11,1,11,3.7,11,0,0,0,0,0,0,1,8.1
