Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
574,Anthony Fasano,TEN,TE,10,CAR,4,1,25,19,0,19,4.8,19,0,0,0,0,0,0,2.9,2.9
574,Ladarius Green,LAC,TE,12,JAX,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
574,Coby Fleener,IND,TE,5,HOU,3,2,66.7,9,0,5,3,4.5,0,0,0,0,0,0,2.9,2.9
574,Vance McDonald,SF,TE,5,NYG,3,2,66.7,9,0,6,3,4.5,0,0,0,0,0,0,2.9,2.9
574,Justin Perillo,GB,TE,12,CHI,2,2,100,9,0,5,4.5,4.5,0,0,0,0,0,0,2.9,2.9
574,Jared Cook,LAR,TE,7,CLE,4,2,50,19,0,17,4.8,9.5,0,0,0,0,1,1,2.9,2.9
582,Ryan Griffin,HOU,TE,1,KC,4,1,25,18,0,18,4.5,18,0,0,0,0,0,0,2.8,2.8
582,Anthony Fasano,TEN,TE,1,TB,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
582,Brent Celek,PHI,TE,16,WAS,1,1,100,18,0,18,18,18,0,0,0,0,1,0,2.8,2.8
582,Jim Dray,CLE,TE,16,KC,3,1,33.3,18,0,18,6,18,0,0,0,0,0,0,2.8,2.8
582,Derek Carrier,WAS,TE,1,MIA,2,2,100,8,0,9,4,4,0,0,0,0,0,0,2.8,2.8
587,Darren Fells,ARI,TE,4,LAR,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
587,Gary Barnidge,CLE,TE,2,TEN,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
587,Cameron Brate,TB,TE,9,NYG,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
587,Tyler Kroft,CIN,TE,13,CLE,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
587,James Hanna,DAL,TE,15,NYJ,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
587,Lee Smith,OAK,TE,16,LAC,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
587,Lance Kendricks,LAR,TE,8,SF,2,2,100,7,0,4,3.5,3.5,0,0,0,0,0,0,2.7,2.7
587,Kyle Rudolph,MIN,TE,4,DEN,4,2,50,7,0,6,1.8,3.5,0,0,0,0,0,0,2.7,2.7
587,Jack Doyle,IND,TE,6,NE,2,2,100,7,0,5,3.5,3.5,0,0,0,0,0,0,2.7,2.7
587,Derek Carrier,WAS,TE,11,CAR,3,2,66.7,7,0,5,2.3,3.5,0,0,0,0,0,0,2.7,2.7
587,MyCole Pruitt,MIN,TE,10,OAK,2,2,100,7,0,4,3.5,3.5,0,0,0,0,0,0,2.7,2.7
587,Jack Doyle,IND,TE,16,MIA,3,2,66.7,7,0,5,2.3,3.5,0,0,0,0,0,0,2.7,2.7
599,Ryan Hewitt,CIN,TE,6,BUF,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
599,Luke Willson,SEA,TE,6,CAR,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
599,Jeff Cumberland,NYJ,TE,7,NE,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,2.6,2.6
599,Jacob Tamme,ATL,TE,11,IND,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,2.6,2.6
599,Phillip Supernaw,TEN,TE,14,NYJ,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
599,Brent Celek,PHI,TE,13,NE,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
599,Jerome Cunningham,NYG,TE,10,NE,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
599,Chris Gragg,BUF,TE,15,WAS,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
599,Ryan Griffin,HOU,TE,11,NYJ,2,2,100,6,0,7,3,3,0,0,0,0,0,0,2.6,2.6
599,Phillip Supernaw,TEN,TE,11,JAX,2,2,100,16,0,8,8,8,0,0,0,0,1,1,2.6,2.6
599,Gavin Escobar,DAL,TE,2,PHI,3,2,66.7,16,0,13,5.3,8,0,0,0,0,1,1,2.6,2.6
610,CJ Fiedorowicz,HOU,TE,1,KC,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
610,Maxx Williams,BAL,TE,1,DEN,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
610,Nick Boyle,BAL,TE,8,LAC,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
610,Chris Gragg,BUF,TE,4,NYG,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
610,Michael Williams,NE,TE,2,BUF,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
610,Lance Kendricks,LAR,TE,2,WAS,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
610,Owen Daniels,DEN,TE,1,BAL,2,2,100,5,0,9,2.5,2.5,0,0,0,0,0,0,2.5,2.5
617,Charles Clay,BUF,TE,11,NE,3,1,33.3,14,0,14,4.7,14,0,0,0,0,0,0,2.4,2.4
617,Marcedes Lewis,JAX,TE,14,IND,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
617,Derek Carrier,WAS,TE,10,NO,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
617,Owen Daniels,DEN,TE,10,KC,5,1,20,14,0,14,2.8,14,0,0,0,0,0,0,2.4,2.4
617,Clive Walford,OAK,TE,12,TEN,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
622,Jim Dray,CLE,TE,1,NYJ,3,1,33.3,13,0,13,4.3,13,0,0,0,0,0,0,2.3,2.3
622,Vance McDonald,SF,TE,8,LAR,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
622,Troy Niklas,ARI,TE,6,PIT,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,Darren Fells,ARI,TE,3,SF,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
622,Jake Stoneburner,MIA,TE,3,BUF,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,MyCole Pruitt,MIN,TE,7,DET,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,Tim Wright,DET,TE,7,MIN,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,Craig Stevens,TEN,TE,2,CLE,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,Jim Dray,CLE,TE,9,CIN,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,Virgil Green,DEN,TE,9,IND,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,Jermaine Gresham,ARI,TE,13,LAR,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,Cooper Helfet,SEA,TE,13,MIN,4,1,25,13,0,13,3.2,13,0,0,0,0,0,0,2.3,2.3
622,Ryan Griffin,HOU,TE,16,TEN,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
622,Marcedes Lewis,JAX,TE,16,NO,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
636,Clay Harbor,JAX,TE,12,LAC,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
636,Luke Willson,SEA,TE,12,PIT,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
636,Coby Fleener,IND,TE,15,HOU,3,1,33.3,12,0,12,4,12,0,0,0,0,0,0,2.2,2.2
636,Jason Witten,DAL,TE,16,BUF,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
640,Greg Olsen,CAR,TE,1,JAX,3,1,33.3,11,0,11,3.7,11,0,0,0,0,0,0,2.1,2.1
640,Rhett Ellison,MIN,TE,6,KC,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
640,Tony Moeaki,ATL,TE,7,TEN,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
640,Chris Gragg,BUF,TE,14,PHI,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
640,Jared Cook,LAR,TE,14,DET,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
640,Blake Bell,SF,TE,2,PIT,3,1,33.3,11,0,11,3.7,11,0,0,0,0,0,0,2.1,2.1
640,Jimmy Graham,SEA,TE,2,GB,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
640,James Hanna,DAL,TE,13,WAS,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
640,Anthony Fasano,TEN,TE,6,MIA,3,2,66.7,1,0,10,0.3,0.5,0,0,0,0,0,0,2.1,2.1
640,Lee Smith,OAK,TE,7,LAC,2,2,100,1,0,8,0.5,0.5,0,0,0,0,0,0,2.1,2.1
650,Ladarius Green,LAC,TE,8,BAL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
650,Vance McDonald,SF,TE,6,BAL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
650,Josh Hill,NO,TE,3,CAR,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
650,Dwayne Allen,IND,TE,7,NO,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
650,Scott Simonson,CAR,TE,14,ATL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
650,Jared Cook,LAR,TE,9,MIN,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
650,Lee Smith,OAK,TE,9,PIT,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
650,Nick Boyle,BAL,TE,12,CLE,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
650,Vance McDonald,SF,TE,15,CIN,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,2,2
650,James Hanna,DAL,TE,16,BUF,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,2,2
660,Ed Dickson,CAR,TE,1,JAX,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
660,Scott Chandler,NE,TE,8,MIA,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
660,Anthony Fasano,TEN,TE,8,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
660,Craig Stevens,TEN,TE,8,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
660,Darren Fells,ARI,TE,6,PIT,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
660,Garrett Graham,HOU,TE,3,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
660,Virgil Green,DEN,TE,11,CHI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
660,Ladarius Green,LAC,TE,11,KC,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
660,Charles Clay,BUF,TE,14,PHI,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
660,Ryan Hewitt,CIN,TE,14,PIT,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
660,Dion Sims,MIA,TE,9,BUF,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
660,Marcedes Lewis,JAX,TE,10,BAL,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
660,Jermaine Gresham,ARI,TE,12,SF,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
660,Kellen Davis,NYJ,TE,15,DAL,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
660,Rob Housler,CHI,TE,15,MIN,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
660,Dion Sims,MIA,TE,15,LAC,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
660,Ryan Hewitt,CIN,TE,15,SF,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
660,John Phillips,LAC,TE,16,OAK,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
678,Brandon Myers,TB,TE,4,CAR,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
678,James O'Shaughnessy,KC,TE,4,CIN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Jermaine Gresham,ARI,TE,4,LAR,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
678,CJ Fiedorowicz,HOU,TE,6,JAX,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
678,Marcedes Lewis,JAX,TE,6,HOU,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
678,Jacob Tamme,ATL,TE,3,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Lee Smith,OAK,TE,3,CLE,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Garrett Celek,SF,TE,7,SEA,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Brandon Pettigrew,DET,TE,11,OAK,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,MyCole Pruitt,MIN,TE,11,GB,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Luke Willson,SEA,TE,14,BAL,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
678,Maxx Williams,BAL,TE,2,OAK,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Garrett Graham,HOU,TE,5,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Jared Cook,LAR,TE,5,GB,6,1,16.7,8,0,8,1.3,8,0,0,0,0,0,0,1.8,1.8
678,Kellen Davis,NYJ,TE,13,NYG,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
678,CJ Fiedorowicz,HOU,TE,13,BUF,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,John Phillips,LAC,TE,13,DEN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Dion Sims,MIA,TE,10,PHI,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Virgil Green,DEN,TE,10,KC,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Craig Stevens,TEN,TE,16,HOU,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Dion Sims,MIA,TE,16,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
678,Virgil Green,DEN,TE,16,CIN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
700,Levine Toilolo,ATL,TE,8,TB,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Jeff Cumberland,NYJ,TE,8,OAK,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
700,Cameron Brate,TB,TE,4,CAR,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Vance McDonald,SF,TE,4,GB,2,1,50,7,0,7,3.5,7,0,0,0,0,1,0,1.7,1.7
700,James Hanna,DAL,TE,4,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Jared Cook,LAR,TE,3,PIT,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
700,Dwayne Allen,IND,TE,11,ATL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Cooper Helfet,SEA,TE,11,SF,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Brandon Pettigrew,DET,TE,14,LAR,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Derek Carrier,WAS,TE,14,CHI,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Jim Dray,CLE,TE,5,BAL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Charles Clay,BUF,TE,5,TEN,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
700,Crockett Gillmore,BAL,TE,13,MIA,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Ryan Hewitt,CIN,TE,13,CLE,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,EJ Bibbs,CLE,TE,13,CIN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Marcedes Lewis,JAX,TE,13,TEN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Kyle Rudolph,MIN,TE,10,OAK,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,1.7,1.7
700,Ryan Hewitt,CIN,TE,10,HOU,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Khari Lee,CHI,TE,12,GB,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Jerome Cunningham,NYG,TE,15,CAR,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
700,Michael Williams,NE,TE,15,TEN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Richard Rodgers,GB,TE,15,OAK,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,1.7,1.7
700,Luke Stocker,TB,TE,16,CHI,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
700,Jermaine Gresham,ARI,TE,16,GB,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
700,Dwayne Allen,IND,TE,14,JAX,3,2,66.7,-3,0,6,-1,-1.5,0,0,0,0,0,0,1.7,1.7
700,Will Tye,NYG,TE,8,NO,2,2,100,7,0,7,3.5,3.5,0,0,0,0,1,1,1.7,1.7
726,Brent Celek,PHI,TE,1,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Dion Sims,MIA,TE,8,NE,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Lee Smith,OAK,TE,8,NYJ,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Justin Perillo,GB,TE,8,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Garrett Graham,HOU,TE,4,ATL,6,1,16.7,6,0,6,1,6,0,0,0,0,0,0,1.6,1.6
726,Cameron Brate,TB,TE,7,WAS,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,James Hanna,DAL,TE,7,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Antonio Gates,LAC,TE,11,KC,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
726,Josh Hill,NO,TE,14,TB,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
726,Coby Fleener,IND,TE,14,JAX,4,1,25,6,0,6,1.5,6,0,0,0,0,0,0,1.6,1.6
726,Lee Smith,OAK,TE,2,BAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Rob Housler,CLE,TE,5,BAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Blake Bell,SF,TE,5,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Ed Dickson,CAR,TE,9,GB,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
726,Jordan Cameron,MIA,TE,9,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Charles Clay,BUF,TE,9,MIA,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,MyCole Pruitt,MIN,TE,9,LAR,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
726,Nic Jacobs,JAX,TE,9,NYJ,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Zach Miller,CHI,TE,13,SF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Dwayne Allen,IND,TE,13,PIT,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Cameron Brate,TB,TE,10,DAL,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
726,Brian Parker,KC,TE,10,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Derek Carrier,WAS,TE,12,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Matt Spaeth,PIT,TE,12,SEA,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
726,Dwayne Allen,IND,TE,15,HOU,2,1,50,5,0,5,2.5,5,1,1,1,0,0,0,1.6,1.6
726,CJ Fiedorowicz,HOU,TE,16,TEN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
752,Vance McDonald,SF,TE,1,MIN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
752,Josh Hill,NO,TE,8,NYG,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
752,Heath Miller,PIT,TE,6,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
752,John Phillips,LAC,TE,7,OAK,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
752,Jermaine Gresham,ARI,TE,2,CHI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
752,Scott Chandler,NE,TE,9,WAS,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
752,Blake Bell,SF,TE,13,CHI,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
752,Jordan Cameron,MIA,TE,10,PHI,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
752,Jack Doyle,IND,TE,12,TB,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
752,Craig Stevens,TEN,TE,15,NE,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
752,Cooper Helfet,SEA,TE,15,CLE,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
752,Justin Perillo,GB,TE,15,OAK,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
752,Vernon Davis,DEN,TE,15,PIT,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
752,Jordan Cameron,MIA,TE,15,LAC,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
752,Benjamin Watson,NO,TE,16,JAX,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
752,Jared Cook,LAR,TE,16,SEA,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
768,Jermaine Gresham,ARI,TE,1,NO,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Mychal Rivera,OAK,TE,1,CIN,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
768,Levine Toilolo,ATL,TE,1,PHI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Matt Spaeth,PIT,TE,8,CIN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Dwayne Allen,IND,TE,8,CAR,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
768,Cory Harkey,LAR,TE,4,ARI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Julius Thomas,JAX,TE,7,BUF,5,1,20,4,0,4,0.8,4,0,0,0,0,0,0,1.4,1.4
768,Cory Harkey,LAR,TE,7,CLE,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Michael Williams,NE,TE,7,NYJ,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
768,Brian Leonhardt,SF,TE,14,CLE,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Clive Walford,OAK,TE,2,BAL,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
768,CJ Fiedorowicz,HOU,TE,5,IND,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Cory Harkey,LAR,TE,13,ARI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Luke Stocker,TB,TE,13,ATL,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,MyCole Pruitt,MIN,TE,13,SEA,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Dion Sims,MIA,TE,13,BAL,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
768,Jordan Cameron,MIA,TE,13,BAL,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
768,CJ Uzomah,CIN,TE,13,CLE,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Lance Kendricks,LAR,TE,10,CHI,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
768,Tyler Kroft,CIN,TE,12,LAR,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
768,Michael Hoomanawanui,NO,TE,5,PHI,2,2,100,4,0,7,2,2,0,0,0,0,1,1,1.4,1.4
789,Rhett Ellison,MIN,TE,1,SF,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
789,Scott Chandler,NE,TE,11,BUF,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
789,Justin Perillo,GB,TE,14,DAL,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
789,Jerome Cunningham,NYG,TE,2,ATL,3,1,33.3,3,0,3,1,3,0,0,0,0,0,0,1.3,1.3
789,Jesse James,PIT,TE,16,BAL,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
794,MarQueis Gray,BUF,TE,4,NYG,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
794,James O'Shaughnessy,KC,TE,7,PIT,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
794,Josh Hill,NO,TE,2,TB,4,1,25,2,0,2,0.5,2,0,0,0,0,0,0,1.2,1.2
794,Matthew Mulligan,BUF,TE,2,NE,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
794,Jesse James,PIT,TE,10,CLE,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
794,Lee Smith,OAK,TE,12,TEN,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
794,Jerome Cunningham,NYG,TE,12,WAS,4,1,25,2,0,2,0.5,2,0,0,0,0,0,0,1.2,1.2
794,Cory Harkey,LAR,TE,12,CIN,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
794,Richard Rodgers,GB,TE,16,ARI,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
803,Clive Walford,OAK,TE,1,CIN,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
803,Heath Miller,PIT,TE,4,BAL,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
803,Vance McDonald,SF,TE,7,SEA,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
