Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
38,Benjamin Watson,NO,TE,8,NYG,1,1,100,20,1,20,20,20,0,0,0,0,0,0,9,9
38,Craig Stevens,TEN,TE,12,OAK,2,1,50,20,1,20,10,20,0,0,0,0,0,0,9,9
38,Tyler Kroft,CIN,TE,15,SF,1,1,100,20,1,20,20,20,0,0,0,0,0,0,9,9
42,Anthony Fasano,TEN,TE,2,CLE,1,1,100,19,1,19,19,19,0,0,0,0,0,0,8.9,8.9
42,Ladarius Green,LAC,TE,4,CLE,1,1,100,19,1,19,19,19,0,0,0,0,0,0,8.9,8.9
42,Coby Fleener,IND,TE,4,JAX,2,2,100,9,1,7,4.5,4.5,0,0,0,0,0,0,8.9,8.9
42,Jordan Reed,WAS,TE,9,NE,3,2,66.7,9,1,6,3,4.5,0,0,0,0,0,0,8.9,8.9
46,Gary Barnidge,CLE,TE,5,BAL,1,1,100,18,1,18,18,18,0,0,0,0,0,0,8.8,8.8
46,Eric Ebron,DET,TE,1,LAC,1,1,100,18,1,18,18,18,0,0,0,0,0,0,8.8,8.8
46,Darren Fells,ARI,TE,11,CIN,1,1,100,18,1,18,18,18,0,0,0,0,0,0,8.8,8.8
46,Jimmy Graham,SEA,TE,1,LAR,4,2,50,8,1,7,2,4,0,0,0,0,0,0,8.8,8.8
50,Darren Fells,ARI,TE,1,NO,1,1,100,17,1,17,17,17,0,0,0,0,0,0,8.7,8.7
50,Michael Hoomanawanui,NO,TE,16,JAX,1,1,100,17,1,17,17,17,0,0,0,0,0,0,8.7,8.7
52,Michael Hoomanawanui,NO,TE,7,IND,1,1,100,16,1,16,16,16,0,0,0,0,0,0,8.6,8.6
52,Mychal Rivera,OAK,TE,14,DEN,2,1,50,16,1,16,8,16,0,0,0,0,0,0,8.6,8.6
54,Travis Kelce,KC,TE,12,BUF,1,1,100,15,1,15,15,15,0,0,0,0,0,0,8.5,8.5
55,Darren Fells,ARI,TE,5,DET,1,1,100,14,1,14,14,14,0,0,0,0,0,0,8.4,8.4
55,Jermaine Gresham,ARI,TE,10,SEA,1,1,100,14,1,14,14,14,0,0,0,0,0,0,8.4,8.4
55,Benjamin Watson,NO,TE,13,CAR,1,1,100,14,1,14,14,14,0,0,0,0,0,0,8.4,8.4
55,Scott Chandler,NE,TE,13,PHI,1,1,100,14,1,14,14,14,0,0,0,0,0,0,8.4,8.4
55,Martellus Bennett,CHI,TE,9,LAC,2,2,100,4,1,3,2,2,0,0,0,0,0,0,8.4,8.4
55,Ed Dickson,CAR,TE,10,TEN,2,2,100,4,1,3,2,2,0,0,0,0,0,0,8.4,8.4
61,Brent Celek,PHI,TE,5,NO,1,1,100,13,1,13,13,13,0,0,0,0,0,0,8.3,8.3
61,Travis Kelce,KC,TE,16,CLE,1,1,100,13,1,13,13,13,0,0,0,0,0,0,8.3,8.3
63,Eric Ebron,DET,TE,2,MIN,1,1,100,12,1,12,12,12,0,0,0,0,0,0,8.2,8.2
63,Larry Donnell,NYG,TE,5,SF,2,1,50,12,1,12,6,12,0,0,0,0,0,0,8.2,8.2
63,Jordan Cameron,MIA,TE,11,DAL,2,1,50,12,1,12,6,12,0,0,0,0,0,0,8.2,8.2
63,Jordan Cameron,MIA,TE,6,TEN,2,1,50,12,1,12,6,12,0,0,0,0,0,0,8.2,8.2
63,Jordan Reed,WAS,TE,16,PHI,1,1,100,12,1,12,12,12,0,0,0,0,0,0,8.2,8.2
68,Owen Daniels,DEN,TE,3,DET,1,1,100,11,1,11,11,11,0,0,0,0,0,0,8.1,8.1
68,Justin Perillo,GB,TE,10,DET,1,1,100,11,1,11,11,11,0,0,0,0,0,0,8.1,8.1
68,Rhett Ellison,MIN,TE,10,OAK,1,1,100,11,1,11,11,11,0,0,0,0,0,0,8.1,8.1
71,Larry Donnell,NYG,TE,2,ATL,2,1,50,10,1,10,5,10,0,0,0,0,0,0,8,8
71,Brent Celek,PHI,TE,4,WAS,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
71,Travis Kelce,KC,TE,1,HOU,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
71,Ryan Griffin,HOU,TE,12,NO,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
71,Josh Hill,NO,TE,9,TEN,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
71,Crockett Gillmore,BAL,TE,10,JAX,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
71,Clive Walford,OAK,TE,10,MIN,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
71,Craig Stevens,TEN,TE,13,JAX,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
79,Charles Clay,BUF,TE,2,NE,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
79,Tyler Eifert,CIN,TE,2,LAC,2,1,50,9,1,9,4.5,9,0,0,0,0,0,0,7.9,7.9
79,Crockett Gillmore,BAL,TE,2,OAK,2,1,50,9,1,9,4.5,9,0,0,0,0,0,0,7.9,7.9
79,Richard Rodgers,GB,TE,4,SF,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
79,Scott Chandler,NE,TE,12,DEN,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
79,Julius Thomas,JAX,TE,13,TEN,2,1,50,9,1,9,4.5,9,0,0,0,0,0,0,7.9,7.9
79,Zach Miller,CHI,TE,14,WAS,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
86,Jake Stoneburner,MIA,TE,4,NYJ,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
86,Cameron Brate,TB,TE,11,PHI,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
86,Vance McDonald,SF,TE,12,ARI,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
86,Tim Wright,DET,TE,6,CHI,2,1,50,8,1,8,4,8,0,0,0,0,0,0,7.8,7.8
86,Ryan Griffin,HOU,TE,13,BUF,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
86,Will Tye,NYG,TE,15,CAR,2,1,50,8,1,8,4,8,0,0,0,0,0,0,7.8,7.8
92,Garrett Graham,HOU,TE,2,CAR,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
92,Derek Carrier,WAS,TE,5,ATL,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
92,Eric Ebron,DET,TE,7,MIN,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
92,Greg Olsen,CAR,TE,9,GB,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
92,Gary Barnidge,CLE,TE,10,PIT,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,7.7,7.7
92,Delanie Walker,TEN,TE,15,NE,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
92,Gary Barnidge,CLE,TE,15,SEA,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
99,Benjamin Watson,NO,TE,5,PHI,2,1,50,6,1,6,3,6,0,0,0,0,0,0,7.6,7.6
99,Dwayne Allen,IND,TE,1,BUF,2,1,50,6,1,6,3,6,0,0,0,0,0,0,7.6,7.6
101,Kyle Rudolph,MIN,TE,2,DET,3,1,33.3,5,1,5,1.7,5,0,0,0,0,0,0,7.5,7.5
101,Jake Stoneburner,MIA,TE,2,JAX,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
101,Richard Rodgers,GB,TE,2,SEA,2,1,50,5,1,5,2.5,5,0,0,0,0,0,0,7.5,7.5
101,Garrett Celek,SF,TE,5,NYG,2,1,50,5,1,5,2.5,5,0,0,0,0,0,0,7.5,7.5
101,CJ Fiedorowicz,HOU,TE,4,ATL,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
101,Austin Seferian-Jenkins,TB,TE,1,TEN,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
101,Julius Thomas,JAX,TE,11,TEN,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
101,Greg Olsen,CAR,TE,11,WAS,2,1,50,5,1,5,2.5,5,0,0,0,0,0,0,7.5,7.5
101,Anthony Fasano,TEN,TE,9,NO,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
101,Lee Smith,OAK,TE,13,KC,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
101,Zach Ertz,PHI,TE,13,NE,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
101,Rob Gronkowski,NE,TE,15,TEN,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
113,Jordan Reed,WAS,TE,1,MIA,2,1,50,4,1,4,2,4,0,0,0,0,0,0,7.4,7.4
113,Kyle Rudolph,MIN,TE,6,KC,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
113,Tyler Eifert,CIN,TE,6,BUF,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
113,Jesse James,PIT,TE,9,OAK,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
113,Richard Rodgers,GB,TE,10,DET,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
113,Ed Dickson,CAR,TE,14,ATL,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
119,Josh Hill,NO,TE,4,DAL,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
119,Gary Barnidge,CLE,TE,8,ARI,2,1,50,3,1,3,1.5,3,0,0,0,0,0,0,7.3,7.3
119,Crockett Gillmore,BAL,TE,8,LAC,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
119,Zach Miller,CHI,TE,12,GB,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
119,Jack Doyle,IND,TE,9,DEN,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
119,Eric Ebron,DET,TE,13,GB,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
119,Richard Rodgers,GB,TE,14,DAL,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
126,Rob Gronkowski,NE,TE,2,BUF,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
126,Gavin Escobar,DAL,TE,1,NYG,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
126,Brent Celek,PHI,TE,12,DET,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
126,Benjamin Watson,NO,TE,6,ATL,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
126,Brandon Pettigrew,DET,TE,10,GB,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
126,Zach Miller,CHI,TE,10,LAR,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
126,Gary Barnidge,CLE,TE,14,SF,3,1,33.3,2,1,2,0.7,2,0,0,0,0,0,0,7.2,7.2
133,Virgil Green,DEN,TE,2,KC,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,7.1,7.1
133,John Phillips,LAC,TE,4,CLE,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Owen Daniels,DEN,TE,4,MIN,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,7.1,7.1
133,Scott Chandler,NE,TE,1,PIT,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Delanie Walker,TEN,TE,1,TB,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Kellen Davis,NYJ,TE,8,OAK,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Kyle Rudolph,MIN,TE,7,DET,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Michael Hoomanawanui,NO,TE,9,TEN,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Clive Walford,OAK,TE,9,PIT,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,7.1,7.1
133,Owen Daniels,DEN,TE,9,IND,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Scott Chandler,NE,TE,10,NYG,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Vance McDonald,SF,TE,16,DET,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
133,Rob Gronkowski,NE,TE,14,HOU,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
146,Crockett Gillmore,BAL,TE,11,LAR,2,2,100,27,0,16,13.5,13.5,0,0,0,0,0,0,4.7,4.7
147,Scott Chandler,NE,TE,3,JAX,2,2,100,25,0,17,12.5,12.5,0,0,0,0,0,0,4.5,4.5
148,Delanie Walker,TEN,TE,5,BUF,2,2,100,21,0,16,10.5,10.5,0,0,0,0,0,0,4.1,4.1
149,Richard Rodgers,GB,TE,11,MIN,2,2,100,16,0,15,8,8,0,0,0,0,0,0,3.6,3.6
150,Brent Celek,PHI,TE,7,CAR,2,2,100,11,0,6,5.5,5.5,0,0,0,0,0,0,3.1,3.1
151,Heath Miller,PIT,TE,1,NE,3,2,66.7,9,0,6,3,4.5,0,0,0,0,0,0,2.9,2.9
152,Anthony Fasano,TEN,TE,1,TB,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
152,Eric Ebron,DET,TE,15,NO,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
154,Heath Miller,PIT,TE,5,LAC,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
154,Luke Willson,SEA,TE,6,CAR,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
156,Richard Rodgers,GB,TE,13,DET,2,2,100,4,0,3,2,2,0,0,0,0,0,0,2.4,2.4
157,Gavin Escobar,DAL,TE,2,PHI,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
157,Jordan Cameron,MIA,TE,1,WAS,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
159,Jacob Tamme,ATL,TE,9,SF,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
159,Vernon Davis,SF,TE,8,LAR,2,2,100,2,0,3,1,1,0,0,0,0,0,0,2.2,2.2
161,Greg Olsen,CAR,TE,1,JAX,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
161,Delanie Walker,TEN,TE,7,ATL,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
161,Rhett Ellison,MIN,TE,6,KC,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
164,Nick Boyle,BAL,TE,7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
164,Anthony Fasano,TEN,TE,6,MIA,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
164,Jared Cook,LAR,TE,13,ARI,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
164,Jacob Tamme,ATL,TE,13,TB,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
164,Jason Witten,DAL,TE,14,GB,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
169,Greg Olsen,CAR,TE,4,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
169,Derek Carrier,WAS,TE,1,MIA,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
169,Brandon Myers,TB,TE,8,ATL,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
169,Vernon Davis,DEN,TE,11,CHI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
169,Dwayne Allen,IND,TE,6,NE,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
169,Dion Sims,MIA,TE,9,BUF,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
169,Antonio Gates,LAC,TE,9,CHI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
169,Zach Miller,CHI,TE,16,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
169,Kyle Rudolph,MIN,TE,14,ARI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
178,Jared Cook,LAR,TE,4,ARI,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
178,Benjamin Watson,NO,TE,12,HOU,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
178,Heath Miller,PIT,TE,3,LAR,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
178,Heath Miller,PIT,TE,10,CLE,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
178,Delanie Walker,TEN,TE,16,HOU,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
178,Jordan Cameron,MIA,TE,16,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
184,Vernon Davis,SF,TE,2,PIT,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
184,Cameron Brate,TB,TE,4,CAR,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
184,Benjamin Watson,NO,TE,4,DAL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
184,Will Tye,NYG,TE,8,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
184,John Phillips,LAC,TE,8,BAL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
184,Josh Hill,NO,TE,6,ATL,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
184,Jermaine Gresham,ARI,TE,16,GB,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
184,Maxx Williams,BAL,TE,16,PIT,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
184,Owen Daniels,DEN,TE,13,LAC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
184,Jared Cook,LAR,TE,15,TB,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
184,Owen Daniels,DEN,TE,15,PIT,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
195,Martellus Bennett,CHI,TE,5,KC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
195,Jason Witten,DAL,TE,12,CAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
195,Matt Spaeth,PIT,TE,12,SEA,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
195,Jacob Tamme,ATL,TE,6,NO,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
195,Jordan Cameron,MIA,TE,9,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
195,MyCole Pruitt,MIN,TE,9,LAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
195,Jerome Cunningham,NYG,TE,9,TB,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
195,Josh Hill,NO,TE,14,TB,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
203,Larry Donnell,NYG,TE,1,DAL,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
203,Derek Carrier,WAS,TE,6,NYJ,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
203,Greg Olsen,CAR,TE,10,TEN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
203,Darren Fells,ARI,TE,10,SEA,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
203,Benjamin Watson,NO,TE,14,TB,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
208,Mychal Rivera,OAK,TE,7,LAC,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
208,Julius Thomas,JAX,TE,12,LAC,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
208,Jack Doyle,IND,TE,3,TEN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
208,Rob Gronkowski,NE,TE,10,NYG,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
208,Luke Stocker,TB,TE,13,ATL,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
213,Garrett Celek,SF,TE,2,PIT,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
213,Derek Carrier,WAS,TE,4,PHI,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
213,MyCole Pruitt,MIN,TE,10,OAK,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
213,Zach Ertz,PHI,TE,16,WAS,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
213,Vernon Davis,DEN,TE,14,OAK,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
213,Greg Olsen,CAR,TE,15,NYG,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
219,Chase Coffman,TEN,TE,2,CLE,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
219,Jason Witten,DAL,TE,5,NE,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
219,Jack Doyle,IND,TE,6,NE,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
219,Zach Ertz,PHI,TE,15,ARI,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
223,CJ Fiedorowicz,HOU,TE,8,TEN,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
223,Larry Donnell,NYG,TE,7,DAL,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
223,Demetrius Harris,KC,TE,11,LAC,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
223,Craig Stevens,TEN,TE,9,NO,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
227,Larry Donnell,NYG,TE,4,BUF,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
227,Travis Kelce,KC,TE,7,PIT,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
227,Maxx Williams,BAL,TE,11,LAR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
227,Jimmy Graham,SEA,TE,6,CAR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
