Rank,Name,Team,Position,Played,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
19,Aaron Jones,GB,RB,12,18,88,4.9,6,4,2,9,0,0,0,4,47.7
20,Tevin Coleman,ATL,RB,14,16,39,2.4,1,10,8,51,4,0,0,3.4,47
21,Jordan Howard,CHI,RB,14,29,93,3.2,6,3,2,5,0,1,1,3.3,46.8
22,Peyton Barber,TB,RB,14,35,78,2.2,5,5,2,12,1,1,1,3.3,46
23,Adrian Peterson,WAS,RB,14,29,50,1.7,5,2,2,15,1,1,1,3.1,43.5
24,Javorius Allen,BAL,RB,14,11,12,1.1,3,6,6,36,2,0,0,2.9,40.8
25,Mark Ingram,NO,RB,10,22,80,3.6,5,1,1,1,0,0,0,3.9,39.1
26,Matt Breida,SF,RB,13,23,62,2.7,2,4,4,37,2,0,0,2.9,37.9
27,TJ Yeldon,JAX,RB,14,12,44,3.7,1,7,4,41,3,0,0,2.6,36.5
28,Leonard Fournette,JAX,RB,7,19,35,1.8,4,2,2,6,1,0,0,5.2,36.1
29,Wendell Smallwood,PHI,RB,14,13,40,3.1,3,5,3,28,1,0,0,2.6,35.8
30,Ito Smith,ATL,RB,14,21,58,2.8,4,4,3,21,0,1,0,2.5,34.9
31,Latavius Murray,MIN,RB,14,18,58,3.2,4,2,2,10,0,0,0,2.5,34.8
32,Kerryon Johnson,DET,RB,10,18,58,3.2,3,6,3,19,1,0,0,3.5,34.7
33,Sony Michel,NE,RB,11,38,84,2.2,4,1,1,7,0,0,0,3.1,34.1
34,Carlos Hyde,JAX,RB,12,22,38,1.7,5,2,0,0,0,1,0,2.8,33.8
35,Damien Williams,KC,RB,12,7,24,3.4,3,5,5,23,1,0,0,2.8,33.7
36,Nyheim Hines,IND,RB,14,21,53,2.5,1,7,6,42,2,0,0,2.4,33.5
37,Kenyan Drake,MIA,RB,14,12,49,4.1,3,7,3,16,1,1,1,2.3,32.5
38,Mike Davis,SEA,RB,13,17,66,3.9,3,1,1,3,1,0,0,2.5,31.9
39,Duke Johnson,CLE,RB,14,4,9,2.2,0,6,4,38,3,0,0,2.2,30.7
40,Austin Ekeler,LAC,RB,13,15,43,2.9,2,5,4,28,1,0,0,2.2,29.1
41,Lamar Miller,HOU,RB,13,29,35,1.2,3,2,1,4,1,0,0,2.2,28.9
42,Royce Freeman,DEN,RB,12,17,43,2.5,4,0,0,0,0,0,0,2.4,28.3
42,Isaiah Crowell,NYJ,RB,13,16,43,2.7,4,1,0,0,0,0,0,2.2,28.3
44,Dion Lewis,TEN,RB,14,22,38,1.7,1,9,7,38,1,0,0,1.9,26.6
45,LeGarrette Blount,DET,RB,14,25,24,1,4,0,0,0,0,1,0,1.9,26.4
46,Doug Martin,OAK,RB,14,26,61,2.3,3,2,1,6,0,0,0,1.8,25.7
47,James Develin,NE,RB,14,4,6,1.5,4,1,1,-1,0,0,0,1.8,25.5
48,Marshawn Lynch,OAK,RB,6,14,28,2,3,5,4,5,0,0,0,4.2,25.3
49,Jay Ajayi,PHI,RB,4,11,28,2.5,3,2,1,4,0,1,1,5.8,23.2
50,Corey Clement,PHI,RB,11,16,57,3.6,2,2,2,13,0,1,0,2.1,23
51,Giovani Bernard,CIN,RB,10,8,23,2.9,3,1,1,14,0,0,0,2.3,22.7
52,Jaylen Samuels,PIT,FB,12,6,18,3,0,4,4,32,2,0,0,1.8,21
53,Kapri Bibbs,WAS,RB,10,7,23,3.3,3,0,0,0,0,0,0,2,20.3
54,Gus Edwards,BAL,RB,9,13,51,3.9,2,0,0,0,0,0,0,2.1,19.1
55,Rashaad Penny,SEA,RB,13,9,52,5.8,2,1,1,4,0,0,0,1.4,18.6
56,Jamaal Williams,GB,RB,14,9,11,1.2,2,3,2,12,0,0,0,1.3,18.3
56,Zach Line,NO,FB,14,1,-1,-1,0,6,5,14,2,0,0,1.3,18.3
58,Josh Adams,PHI,RB,11,16,42,2.6,2,0,0,0,0,0,0,1.7,18.2
59,Darren Sproles,PHI,RB,4,3,19,6.3,1,2,2,9,1,0,0,4.2,16.8
60,Alfred Blue,HOU,RB,14,14,16,1.1,2,3,2,7,0,0,0,1.2,16.3
61,Spencer Ware,KC,RB,13,12,21,1.8,2,2,1,4,0,0,0,1.2,15.5
62,Frank Gore,MIA,RB,14,13,41,3.2,0,3,3,22,1,0,0,1.1,15.3
62,Dalvin Cook,MIN,RB,9,11,17,1.5,1,2,2,6,1,1,1,1.7,15.3
64,Jordan Wilkins,IND,RB,14,4,25,6.2,1,6,5,17,0,0,0,1.1,15.2
65,Justin Jackson,LAC,RB,7,5,30,6,2,1,0,0,0,0,0,2.1,15
66,Chase Edmonds,ARI,RB,14,8,28,3.5,2,0,0,0,0,0,0,1.1,14.8
67,Zach Zenner,DET,RB,6,6,25,4.2,2,0,0,0,0,0,0,2.4,14.5
68,Elijah McGuire,NYJ,RB,6,10,22,2.2,2,1,0,0,0,0,0,2.4,14.2
69,Devontae Booker,DEN,RB,14,2,17,8.5,1,6,4,23,0,0,0,1,14
70,Theo Riddick,DET,RB,12,7,19,2.7,0,10,8,39,0,0,0,1.2,13.8
71,Kenneth Dixon,BAL,RB,4,3,7,2.3,2,0,0,0,0,0,0,3.2,12.7
72,Malcolm Brown,LAR,RB,12,8,16,2,0,1,1,18,1,0,0,1,12.4
73,Alex Armah,CAR,RB,14,4,2,0.5,2,0,0,0,0,0,0,0.9,12.2
74,Chris Thompson,WAS,RB,8,3,1,0.3,0,4,3,24,1,0,0,1.4,11.5
75,LeSean McCoy,BUF,RB,12,19,35,1.8,1,1,1,3,0,0,0,0.9,10.8
76,Ty Montgomery,BAL,RB,11,6,28,4.7,1,3,0,0,0,0,0,0.8,8.8
76,Ronald Jones II,TB,RB,7,5,13,2.6,1,2,1,5,0,0,0,1.3,8.8
78,Darrel Williams,KC,RB,3,1,5,5,0,1,1,11,1,0,0,2.9,8.6
79,Jalen Richard,OAK,RB,14,7,31,4.4,0,5,3,20,0,0,0,0.6,8.1
80,Taquan Mizzell,CHI,RB,7,1,0,0,0,2,1,10,1,0,0,1.1,8
81,Alfred Morris,SF,RB,11,22,22,1,1,0,0,0,0,1,1,0.7,7.2
82,Jeffery Wilson,SF,RB,4,6,34,5.7,0,3,3,16,0,1,1,1.8,7
83,Chris Ivory,BUF,RB,12,9,7,0.8,1,0,0,0,0,0,0,0.6,6.7
84,Brandon Bolden,MIA,RB,14,1,6,6,1,0,0,0,0,0,0,0.5,6.6
85,Trenton Cannon,NYJ,RB,14,3,5,1.7,1,0,0,0,0,0,0,0.5,6.5
86,Stevan Ridley,PIT,RB,9,3,3,1,1,0,0,0,0,0,0,0.7,6.3
87,Jacquizz Rodgers,TB,RB,14,3,11,3.7,0,5,4,19,0,1,1,0.4,6
88,Kyle Juszczyk,SF,FB,14,3,2,0.7,0,6,3,19,0,0,0,0.4,5.1
89,Marcus Murphy,BUF,RB,11,8,15,1.9,0,2,2,5,0,0,0,0.4,4
90,Anthony Sherman,KC,FB,14,0,0,0,0,3,2,14,0,0,0,0.2,3.4
91,Corey Grant,JAX,RB,5,0,0,0,0,2,2,11,0,0,0,0.6,3.1
92,Deandre Washington,OAK,RB,8,7,21,3,0,0,0,0,0,0,0,0.3,2.1
92,Rex Burkhead,NE,RB,6,2,5,2.5,0,5,1,6,0,0,0,0.4,2.1
94,Ameer Abdullah,MIN,RB,8,0,0,0,0,1,1,10,0,0,0,0.2,2
94,Nick Bellore,DET,RB,12,0,0,0,0,2,2,0,0,0,0,0.2,2
96,Wayne Gallman,NYG,RB,13,8,19,2.4,0,3,0,0,0,0,0,0.1,1.9
97,Rod Smith,DAL,RB,14,4,7,1.8,0,1,1,0,0,0,0,0.1,1.7
97,Byron Marshall,WAS,RB,4,1,1,1,0,1,1,6,0,0,0,0.4,1.7
99,Shaun Wilson,TB,RB,5,0,0,0,0,3,1,5,0,0,0,0.3,1.5
100,Jamize Olawale,DAL,FB,14,0,0,0,0,2,1,3,0,0,0,0.1,1.3
100,TJ Logan,ARI,RB,8,0,0,0,0,1,1,3,0,0,0,0.2,1.3
100,Elijhaa Penny,NYG,RB,10,0,0,0,0,1,1,3,0,0,0,0.1,1.3
103,Keith Smith,OAK,FB,14,1,0,0,0,1,1,2,0,0,0,0.1,1.2
104,CJ Anderson,OAK,RB,9,3,11,3.7,0,0,0,0,0,0,0,0.1,1.1
105,Samaje Perine,WAS,RB,4,0,0,0,0,1,1,0,0,0,0,0.2,1
106,Mike Gillislee,NO,RB,4,2,8,4,0,0,0,0,0,0,0,0.2,0.8
106,Kenjon Barner,CAR,RB,8,3,8,2.7,0,0,0,0,0,0,0,0.1,0.8
108,Detrez Newsome,LAC,RB,8,3,7,2.3,0,0,0,0,0,0,0,0.1,0.7
108,Jeremy McNichols,IND,RB,1,1,7,7,0,0,0,0,0,0,0,0.7,0.7
110,Kalen Ballage,MIA,RB,10,1,-2,-2,0,1,1,-3,0,0,0,0,0.5
111,Devonta Freeman,ATL,RB,2,3,4,1.3,0,1,0,0,0,0,0,0.2,0.4
111,Bilal Powell,NYJ,RB,7,10,4,0.4,0,1,0,0,0,0,0,0.1,0.4
111,Brandon Wilds,JAX,RB,3,1,4,4,0,0,0,0,0,0,0,0.1,0.4
111,Mark Walton,CIN,RB,12,1,4,4,0,0,0,0,0,0,0,0,0.4
115,Robert Turbin,IND,RB,2,1,3,3,0,0,0,0,0,0,0,0.2,0.3
116,Roc Thomas,MIN,RB,5,2,2,1,0,2,0,0,0,0,0,0,0.2
117,Ricky Ortiz,ATL,RB,10,0,0,0,0,0,0,0,0,0,0,0,0
117,Jonathan Stewart,NYG,RB,3,0,0,0,0,0,0,0,0,0,0,0,0
117,Taiwan Jones,BUF,RB,6,0,0,0,0,0,0,0,0,0,0,0,0
117,Patrick DiMarco,BUF,FB,14,0,0,0,0,0,0,0,0,0,0,0,0
117,Tommy Bohanon,JAX,FB,14,1,0,0,0,1,0,0,0,0,0,0,0
117,Christine Michael,IND,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
117,Derrick Coleman,ARI,FB,14,0,0,0,0,1,0,0,0,0,0,0,0
117,David Fluellen,TEN,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
117,Jeremy Hill,NE,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
117,Senorise Perry,MIA,RB,14,0,0,0,0,0,0,0,0,0,0,0,0
117,Roosevelt Nix,PIT,RB,14,0,0,0,0,0,0,0,0,0,0,0,0
117,Raheem Mostert,SF,RB,9,1,0,0,0,0,0,0,0,0,0,0,0
117,CJ Prosise,SEA,RB,5,0,0,0,0,0,0,0,0,0,0,0,0
117,Tyler Ervin,HOU,RB,9,0,0,0,0,1,0,0,0,0,0,0,0
117,Andy Janovich,DEN,FB,14,0,0,0,0,0,0,0,0,0,0,0,0
117,Derek Watt,LAC,FB,14,1,0,0,0,0,0,0,0,0,0,0,0
117,Tre Madden,SEA,RB,12,0,0,0,0,0,0,0,0,0,0,0,0
117,Alan Cross,TB,FB,14,0,0,0,0,1,0,0,0,0,0,0,0
117,Rob Kelley,WAS,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
117,Tra Carson,GB,RB,6,0,0,0,0,0,0,0,0,0,0,0,0
117,CJ Ham,MIN,RB,14,1,0,0,0,0,0,0,0,0,0,0,0
117,Patrick Ricard,BAL,FB,10,0,0,0,0,0,0,0,0,0,0,0,0
117,Shane Smith,NYG,FB,2,0,0,0,0,0,0,0,0,0,0,0,0
117,Gregory Howell Jr.,HOU,RB,13,0,0,0,0,0,0,0,0,0,0,0,0
117,Benjamin Cunningham,CHI,RB,13,0,0,0,0,0,0,0,0,0,0,0,0
117,Michael Burton,CHI,FB,7,0,0,0,0,0,0,0,0,0,0,0,0
117,Darius Jackson,GB,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
117,Justin Davis,LAR,RB,10,0,0,0,0,0,0,0,0,0,0,0,0
117,John Kelly,LAR,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
117,De'Lance Turner,BAL,RB,4,0,0,0,0,0,0,0,0,0,0,0,0
117,Cameron Artis-Payne,CAR,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
117,Brian Hill,ATL,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
117,Mike Boone,MIN,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
117,Dwayne Washington,NO,RB,5,0,0,0,0,0,0,0,0,0,0,0,0
117,Thomas Rawls,CIN,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
117,Jamaal Charles,JAX,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
117,Dan Vitale,GB,FB,3,0,0,0,0,0,0,0,0,0,0,0,0
117,Dontrell Hilliard,CLE,RB,9,0,0,0,0,0,0,0,0,0,0,0,0
117,David Williams,JAX,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
117,Dare Ogunbowale,TB,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
117,Matt Dayes,SF,RB,4,0,0,0,0,0,0,0,0,0,0,0,0
117,JD McKissic,SEA,RB,3,0,0,0,0,1,0,0,0,0,0,0,0
117,Charcandrick West,KC,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
117,Trey Edmunds,PIT,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
117,Keith Ford,BUF,RB,1,1,0,0,0,0,0,0,0,0,0,0,0
162,Jonathan Williams,IND,RB,3,1,-1,-1,0,0,0,0,0,0,0,0,-0.1
