Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
15,Chris Godwin,TB,WR,14,14,5,35.7,43,5,13,3.1,8.6,0,0,0,0,0,0,3,41.3
16,Calvin Ridley,ATL,WR,14,7,6,85.7,58,5,18,8.3,9.7,0,0,0,0,1,1,2.9,40.8
17,Brandin Cooks,LAR,WR,14,14,12,85.7,87,2,19,6.2,7.2,2,16,8,1,1,0,2.9,40.3
18,T.Y. Hilton,IND,WR,12,15,6,40,35,5,14,2.3,5.8,0,0,0,0,0,0,3.3,39.5
19,Larry Fitzgerald,ARI,WR,14,12,7,58.3,63,4,18,5.2,9,0,0,0,0,0,0,2.8,39.3
20,Stefon Diggs,MIN,WR,13,15,9,60,42,4,13,2.8,4.7,0,0,0,0,0,0,3,39.2
21,Demaryius Thomas,HOU,WR,14,10,9,90,59,4,12,5.9,6.6,0,0,0,0,0,0,2.8,38.9
22,Antonio Brown,PIT,WR,14,20,9,45,57,4,17,2.8,6.3,0,0,0,0,0,0,2.8,38.7
23,Sterling Shepard,NYG,WR,14,18,9,50,35,4,7,1.9,3.9,0,0,0,0,1,0,2.8,38.5
24,Adam Humphries,TB,WR,14,12,9,75,73,3,16,6.1,8.1,1,7,7,0,0,0,2.5,35
25,AJ Green,CIN,WR,9,15,6,40,49,4,17,3.3,8.2,0,0,0,0,0,0,3.9,34.9
25,John Ross,CIN,WR,11,10,7,70,42,4,12,4.2,6,1,-3,-3,0,0,0,3.2,34.9
27,Robert Woods,LAR,WR,14,12,6,50,33,4,8,2.8,5.5,2,8,4,0,0,0,2.4,34.1
28,Curtis Samuel,CAR,WR,11,5,4,80,46,3,19,9.2,11.5,1,14,14,1,0,0,3.1,34
29,Anthony Miller,CHI,WR,13,10,6,60,40,4,18,4,6.7,1,-1,-1,0,0,0,2.6,33.9
30,Kenny Stills,MIA,WR,13,4,4,100,35,4,13,8.8,8.8,0,0,0,0,0,0,2.6,33.5
31,Jarvis Landry,CLE,WR,14,17,8,47.1,51,2,16,3,6.4,1,3,3,1,0,0,2.4,33.4
32,Zay Jones,BUF,WR,14,14,6,42.9,61,3,16,4.4,10.2,0,0,0,0,1,0,2.3,32.1
33,Kenny Golladay,DET,WR,14,13,4,30.8,33,4,19,2.5,8.2,0,0,0,0,0,0,2.2,31.3
34,Devin Funchess,CAR,WR,13,11,7,63.6,52,3,18,4.7,7.4,0,0,0,0,0,0,2.3,30.2
35,Cooper Kupp,LAR,WR,8,12,8,66.7,40,3,19,3.3,5,2,1,0.5,0,0,0,3.8,30.1
36,Tyler Lockett,SEA,WR,14,6,5,83.3,39,3,19,6.5,7.8,1,8,8,0,0,0,2.1,29.7
36,Josh Reynolds,LAR,WR,14,12,6,50,59,3,19,4.9,9.8,1,-2,-2,0,0,0,2.1,29.7
38,Jordy Nelson,OAK,WR,13,9,5,55.6,45,3,19,5,9,0,0,0,0,0,0,2.3,29.5
39,Sammy Watkins,KC,WR,10,10,5,50,61,3,16,6.1,12.2,2,1,0.5,0,0,0,2.9,29.2
40,Kendrick Bourne,SF,WR,14,10,7,70,33,3,10,3.3,4.7,0,0,0,0,0,0,2,28.3
41,Amari Cooper,DAL,WR,13,12,5,41.7,42,3,15,3.5,8.4,1,9,9,0,0,0,2.2,28.1
41,Dede Westbrook,JAX,WR,14,11,6,54.5,51,3,13,4.6,8.5,0,0,0,0,1,1,2,28.1
43,Marvin Jones,DET,WR,9,11,5,45.5,50,3,19,4.5,10,0,0,0,0,0,0,3.1,28
44,Julio Jones,ATL,WR,14,13,6,46.2,58,3,16,4.5,9.7,0,0,0,0,2,2,2,27.8
45,John Brown,BAL,WR,14,13,5,38.5,46,3,14,3.5,9.2,0,0,0,0,0,0,2,27.6
46,Antonio Callaway,CLE,WR,14,7,5,71.4,19,3,13,2.7,3.8,0,0,0,0,1,1,1.8,25.9
47,Michael Crabtree,BAL,WR,14,9,5,55.6,28,3,12,3.1,5.6,0,0,0,0,0,0,1.8,25.8
48,Aldrick Robinson,MIN,WR,12,4,3,75,46,3,17,11.5,15.3,0,0,0,0,0,0,2.1,25.6
49,Doug Baldwin,SEA,WR,11,11,5,45.5,19,3,6,1.7,3.8,0,0,0,0,0,0,2.3,24.9
50,David Moore,SEA,WR,14,8,3,37.5,37,3,19,4.6,12.3,0,0,0,0,0,0,1.8,24.7
51,Dante Pettis,SF,WR,11,5,3,60,31,3,17,6.2,10.3,0,0,0,0,0,0,2.2,24.1
52,Corey Davis,TEN,WR,14,15,6,40,47,2,15,3.1,7.8,0,0,0,0,0,0,1.6,22.7
53,Cole Beasley,DAL,WR,14,9,5,55.6,48,2,17,5.3,9.6,0,0,0,0,0,0,1.6,21.8
54,Phillip Dorsett,NE,WR,14,6,5,83.3,34,2,14,5.7,6.8,0,0,0,0,0,0,1.5,20.4
55,Tyrell Williams,LAC,WR,14,6,5,83.3,29,2,12,4.8,5.8,0,0,0,0,0,0,1.4,19.9
56,Emmanuel Sanders,DEN,WR,12,11,8,72.7,58,1,14,5.3,7.2,0,0,0,0,0,0,1.6,19.8
57,Justin Hardy,ATL,WR,14,6,4,66.7,35,2,19,5.8,8.8,0,0,0,0,0,0,1.4,19.5
57,Allen Robinson,CHI,WR,12,13,4,30.8,35,2,14,2.7,8.8,0,0,0,0,0,0,1.6,19.5
59,Terrelle Pryor,BUF,WR,8,5,3,60,44,2,20,8.8,14.7,0,0,0,0,0,0,2.4,19.4
60,Zach Pascal,IND,WR,14,6,4,66.7,31,2,12,5.2,7.8,0,0,0,0,0,0,1.4,19.1
61,Will Fuller,HOU,WR,7,5,4,80,28,2,15,5.6,7,0,0,0,0,0,0,2.7,18.8
62,Torrey Smith,CAR,WR,9,3,3,100,14,2,8,4.7,4.7,0,0,0,0,0,0,2,18.4
63,Taylor Gabriel,CHI,WR,14,8,5,62.5,13,2,6,1.6,2.6,1,0,0,0,0,0,1.3,18.3
64,Demarcus Robinson,KC,WR,14,5,4,80,22,2,8,4.4,5.5,0,0,0,0,0,0,1.3,18.2
65,Tajae Sharpe,TEN,WR,14,10,4,40,21,2,11,2.1,5.2,0,0,0,0,0,0,1.3,18.1
66,Rashard Higgins,CLE,WR,11,2,2,100,36,2,19,18,18,0,0,0,0,0,0,1.6,17.6
67,Tre'Quan Smith,NO,WR,13,8,3,37.5,25,2,15,3.1,8.3,0,0,0,0,0,0,1.3,17.5
68,Mike Evans,TB,WR,14,9,3,33.3,23,1,10,2.6,7.7,0,0,0,1,0,0,1.2,17.3
69,Brandon LaFell,OAK,WR,6,5,3,60,21,2,10,4.2,7,0,0,0,0,0,0,2.8,17.1
70,Robby Anderson,NYJ,WR,12,6,3,50,19,2,7,3.2,6.3,0,0,0,0,0,0,1.4,16.9
71,Mohamed Sanu,ATL,WR,14,5,4,80,39,1,15,7.8,9.8,0,0,0,0,0,0,1.1,15.9
72,Cordarrelle Patterson,NE,WR,14,3,1,33.3,1,1,1,0.3,1,9,25,2.8,1,0,0,1.1,15.6
72,Isaiah McKenzie,BUF,WR,6,1,1,100,1,0,1,1,1,4,25,6.2,2,0,0,2.6,15.6
74,Austin Carr,NO,WR,13,3,2,66.7,15,2,12,5,7.5,0,0,0,0,0,0,1.2,15.5
74,D.J. Moore,CAR,WR,14,5,3,60,19,1,8,3.8,6.3,5,46,9.2,0,0,0,1.1,15.5
76,Willie Snead,BAL,WR,14,7,5,71.4,39,1,13,5.6,7.8,0,0,0,0,0,0,1.1,14.9
77,Josh Doctson,WAS,WR,13,9,2,22.2,8,2,6,0.9,4,0,0,0,0,0,0,1.1,14.8
78,Chester Rogers,IND,WR,14,6,2,33.3,27,1,17,4.5,13.5,0,0,0,0,0,0,1,14.7
79,Nelson Agholor,PHI,WR,14,9,6,66.7,10,1,7,1.1,1.7,2,16,8,0,1,0,1,14.6
80,Golden Tate,PHI,WR,13,10,4,40,25,1,8,2.5,6.2,0,0,0,0,0,0,1.1,14.5
81,Jermaine Kearse,NYJ,WR,13,9,4,44.4,40,1,16,4.4,10,0,0,0,0,0,0,1.1,14
82,Taywan Taylor,TEN,WR,11,5,4,80,39,1,18,7.8,9.8,0,0,0,0,0,0,1.3,13.9
83,Jamison Crowder,WAS,WR,7,4,4,100,38,1,13,9.5,9.5,0,0,0,0,0,0,2,13.8
84,Josh Gordon,NE,WR,12,8,3,37.5,40,1,17,5,13.3,0,0,0,0,0,0,1.1,13
85,Ryan Grant,IND,WR,12,4,4,100,22,1,8,5.5,5.5,0,0,0,0,0,0,1,12.2
86,Christian Kirk,ARI,WR,12,5,3,60,24,1,12,4.8,8,1,5,5,0,0,0,1,11.9
86,Bruce Ellington,DET,WR,7,4,4,100,19,1,14,4.8,4.8,0,0,0,0,0,0,1.7,11.9
88,Laquon Treadwell,MIN,WR,14,4,3,75,26,1,14,6.5,8.7,0,0,0,0,0,0,0.8,11.6
89,Josh Bellamy,CHI,WR,14,1,1,100,20,1,20,20,20,0,0,0,0,0,0,0.8,11
89,Keke Coutee,HOU,WR,6,5,4,80,10,1,9,2,2.5,0,0,0,0,0,0,1.8,11
91,Seth Roberts,OAK,WR,13,3,2,66.7,29,1,20,9.7,14.5,0,0,0,0,0,0,0.8,10.9
92,Ryan Switzer,PIT,WR,14,4,4,100,8,1,5,2,2,0,0,0,0,0,0,0.8,10.8
93,Trent Taylor,SF,WR,12,4,3,75,16,1,10,4,5.3,0,0,0,0,0,0,0.9,10.6
94,Jarius Wright,CAR,WR,14,4,2,50,5,1,5,1.2,2.5,0,0,0,0,1,0,0.8,10.5
95,Devante Parker,MIA,WR,9,4,2,50,24,1,18,6,12,0,0,0,0,0,0,1.2,10.4
95,Kelvin Benjamin,KC,WR,13,6,3,50,14,1,7,2.3,4.7,0,0,0,0,0,0,0.8,10.4
97,Allen Hurns,DAL,WR,14,5,2,40,20,1,17,4,10,0,0,0,0,0,0,0.7,10
98,Ted Ginn,NO,WR,4,4,1,25,4,1,4,1,4,1,5,5,0,0,0,2.5,9.9
98,Bennie Fowler,NYG,WR,8,5,2,40,19,1,13,3.8,9.5,0,0,0,0,0,0,1.2,9.9
100,Trey Quinn,WAS,WR,3,2,2,100,17,1,10,8.5,8.5,0,0,0,0,0,0,3.2,9.7
101,Marquez Valdes-Scantling,GB,WR,14,5,2,40,15,1,12,3,7.5,0,0,0,0,0,0,0.7,9.5
102,Keith Kirkwood,NO,WR,6,2,2,100,13,1,8,6.5,6.5,0,0,0,0,0,0,1.6,9.3
103,Chris Hogan,NE,WR,14,5,2,40,12,1,7,2.4,6,0,0,0,0,0,0,0.7,9.2
104,DeSean Jackson,TB,WR,11,5,1,20,6,0,6,1.2,6,1,14,14,1,0,0,0.8,9
104,Brandon Marshall,NO,WR,7,3,1,33.3,20,1,20,6.7,20,0,0,0,0,0,0,1.3,9
104,Jordan Matthews,PHI,WR,12,4,2,50,10,1,6,2.5,5,0,0,0,0,0,0,0.8,9
107,Jakeem Grant,MIA,WR,10,2,1,50,18,1,18,9,18,0,0,0,0,0,0,0.9,8.8
108,Donte Moncrief,JAX,WR,14,6,2,33.3,7,1,4,1.2,3.5,0,0,0,0,0,0,0.6,8.7
109,James Washington,PIT,WR,12,3,1,33.3,14,1,14,4.7,14,0,0,0,0,0,0,0.7,8.4
110,Andre Roberts,NYJ,WR,14,1,1,100,13,1,13,13,13,0,0,0,0,0,0,0.6,8.3
111,Russell Shepard,NYG,WR,12,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,0.7,8.1
111,Marquise Goodwin,SF,WR,10,3,1,33.3,11,1,11,3.7,11,0,0,0,0,0,0,0.8,8.1
111,Cameron Meredith,NO,WR,6,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,1.4,8.1
114,Marcell Ateman,OAK,WR,5,1,1,100,9,1,9,9,9,0,0,0,0,0,0,1.6,7.9
115,Courtland Sutton,DEN,WR,14,6,1,16.7,8,1,8,1.3,8,0,0,0,0,0,0,0.6,7.8
116,Trent Sherfield,ARI,WR,11,1,1,100,7,1,7,7,7,0,0,0,0,0,0,0.7,7.7
116,Dontrelle Inman,IND,WR,7,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,1.1,7.7
118,Chris Moore,BAL,WR,14,1,1,100,5,1,5,5,5,0,0,0,0,0,0,0.5,7.5
119,Andy Jones,DET,WR,5,1,1,100,4,1,4,4,4,0,0,0,0,0,0,1.5,7.4
120,Tavon Austin,DAL,WR,6,1,1,100,3,1,3,3,3,0,0,0,0,0,0,1.2,7.3
121,Paul Richardson,WAS,WR,7,2,1,50,2,1,2,1,2,0,0,0,0,0,0,1,7.2
122,De'Anthony Thomas,KC,WR,5,1,1,100,1,1,1,1,1,0,0,0,0,0,0,1.4,7.1
122,Daesean Hamilton,DEN,WR,12,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0.6,7.1
124,Quincy Enunwa,NYJ,WR,11,9,4,44.4,17,0,8,1.9,4.2,0,0,0,0,0,0,0.5,5.7
125,Keelan Cole,JAX,WR,14,6,3,50,23,0,9,3.8,7.7,0,0,0,0,0,0,0.4,5.3
126,Maurice Harris,WAS,WR,12,3,2,66.7,20,0,18,6.7,10,0,0,0,0,0,0,0.3,4
127,Michael Floyd,WAS,WR,11,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.4,3.9
128,Alex Erickson,CIN,WR,14,3,1,33.3,6,0,6,2,6,1,14,14,0,0,0,0.2,3
128,Michael Gallup,DAL,WR,14,7,2,28.6,10,0,6,1.4,5,0,0,0,0,0,0,0.2,3
130,Geronimo Allison,GB,WR,5,3,2,66.7,8,0,6,2.7,4,0,0,0,0,0,0,0.6,2.8
131,Martavis Bryant,OAK,WR,8,2,2,100,3,0,6,1.5,1.5,1,2,2,0,0,0,0.3,2.5
132,Victor Bolden Jr.,SF,WR,4,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.5,2
133,Damion Ratley,CLE,WR,11,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
134,Marvin Hall,ATL,WR,14,2,1,50,7,0,7,3.5,7,0,0,0,0,1,0,0.1,1.7
134,Chad Williams,ARI,WR,8,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,0.2,1.7
134,Cody Core,CIN,WR,12,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,0.1,1.7
137,Neal Sterling,NYJ,WR,5,2,1,50,6,0,6,3,6,0,0,0,0,0,0,0.3,1.6
138,Travis Benjamin,LAC,WR,10,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.2,1.5
139,Pierre Garcon,SF,WR,8,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.2,1.4
139,Auden Tate,CIN,WR,3,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.5,1.4
141,Andre Holmes,DEN,WR,14,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,0.1,1.3
141,Randall Cobb,GB,WR,8,5,1,20,3,0,3,0.6,3,0,0,0,0,0,0,0.2,1.3
141,Khadarel Hodge,LAR,WR,11,1,1,100,3,0,3,3,3,0,0,0,0,0,0,0.1,1.3
144,Robert Foster,BUF,WR,11,2,1,50,2,0,2,1,2,0,0,0,0,0,0,0.1,1.2
145,Deandre Carter,HOU,WR,12,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0.1,1
146,Dwayne Harris,OAK,WR,13,1,1,100,0,0,0,0,0,1,-1,-1,0,0,0,0.1,0.9
147,Tommylee Lewis,NO,WR,5,0,0,0,0,0,0,0,0,1,4,4,0,1,0,0.1,0.4
148,Albert Wilson,MIA,WR,7,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.3
149,Mike Wallace,PHI,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Markus Wheaton,PHI,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Shelton Gibson,PHI,WR,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Deante Burton,GB,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Russell Gage,ATL,WR,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Matthew Slater,NE,WR,14,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Darrius Heyward-Bey,PIT,WR,12,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Danny Amendola,MIA,WR,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Jeremy Kerley,BUF,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Rishard Matthews,NYJ,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Deonte Thompson,BUF,WR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Justin Hunter,PIT,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Terrance Williams,DAL,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Cody Latimer,NYG,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Sammie Coates,HOU,WR,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,JJ Nelson,ARI,WR,14,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Kaelin Clay,NYG,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Darius Jennings,TEN,WR,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Damiere Byrd,CAR,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Josh Malone,CIN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Stacy Coley,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Tim Patrick,DEN,WR,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Marcus Kemp,KC,WR,14,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Justin Hardee,NO,WR,14,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Riley McCarron,NE,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Brandon Zylstra,MIN,WR,14,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,D.J. Chark,JAX,WR,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Vyncint Smith,HOU,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Derrick Willies,CLE,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Cam Sims,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Janarion Grant,BAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Kevin White,CHI,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Equanimeous St. Brown,GB,WR,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,TJ Jones,DET,WR,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Bradley Marquez,DET,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Pharoh Cooper,LAR,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Charone Peake,NYJ,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Mike Thomas,LAR,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Keon Hatcher,OAK,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Marcus Johnson,IND,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Brian Quick,WAS,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Jehu Chesson,WAS,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Geremy Davis,LAC,WR,12,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Kamar Aiken,PHI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Jojo Natson,LAR,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Richie James,SF,WR,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Daniel Brown,CHI,WR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Ray-Ray McCloud,BUF,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Tim White,BAL,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Brice Butler,MIA,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Rod Streater,CLE,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,J'mon Moore,GB,WR,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Justin Watson,TB,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Brandon Tate,NO,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Jawill Davis,NYG,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Javon Wims,CHI,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Nick Williams,LAR,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Cayleb Jones,MIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Rashad Greene,JAX,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Cameron Batson,TEN,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Deontay Burnett,NYJ,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Cam Phillips,BUF,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Breshad Perriman,CLE,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Quadree Henderson,NYG,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Leonte Carroo,MIA,WR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Brandon Powell,DET,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Tony Lippett,NYG,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Da'mari Scott,BUF,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Malik Turner,SEA,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Chad Beebe,MIN,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,River Cracraft,DEN,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Noah Brown,DAL,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Lance Lenoir,DAL,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Corey Coleman,NYG,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Trevor Davis,GB,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Saeed Blacknall,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Johnny Holton,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Jake Kumerow,GB,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Isaiah Ford,MIA,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Jesus Wilson,TB,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Gehrig Dieter,KC,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Darren Waller,OAK,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Jalen Tolliver,ARI,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
149,Eli Rogers,PIT,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
