Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
91,Davante Adams,GB,WR,2,ATL,10,8,80,99,1,33,9.9,12.4,0,0,0,0,0,0,23.9,23.9
92,Michael Thomas,NO,WR,10,BUF,10,9,90,117,0,28,11.7,13,0,0,0,0,0,0,23.7,23.7
92,Kendall Wright,CHI,WR,14,CIN,11,10,90.9,107,0,18,9.7,10.7,0,0,0,0,0,0,23.7,23.7
94,Davante Adams,GB,WR,11,BAL,10,8,80,126,0,33,12.6,15.8,0,0,0,0,0,0,23.6,23.6
95,Jordy Nelson,GB,WR,4,CHI,7,4,57.1,75,2,58,10.7,18.8,0,0,0,0,0,0,23.5,23.5
96,Demaryius Thomas,DEN,WR,14,NYJ,12,8,66.7,93,1,25,7.8,11.6,0,0,0,0,0,0,23.3,23.3
97,Jordy Nelson,GB,WR,3,CIN,9,6,66.7,52,2,23,5.8,8.7,0,0,0,0,0,0,23.2,23.2
98,Robert Woods,LAR,WR,9,NYG,5,4,80,70,2,52,14,17.5,0,0,0,0,0,0,23,23
99,Kenny Golladay,DET,WR,1,ARI,7,4,57.1,69,2,45,9.9,17.2,0,0,0,0,0,0,22.9,22.9
99,Michael Crabtree,OAK,WR,15,DAL,17,7,41.2,39,2,14,2.3,5.6,0,0,0,0,1,0,22.9,22.9
99,Michael Thomas,NO,WR,4,MIA,11,8,72.7,89,1,30,8.1,11.1,0,0,0,0,0,0,22.9,22.9
102,Chris Hogan,NE,WR,3,HOU,6,4,66.7,68,2,47,11.3,17,0,0,0,0,0,0,22.8,22.8
103,Emmanuel Sanders,DEN,WR,10,NE,11,6,54.5,137,0,38,12.5,22.8,0,0,0,0,0,0,22.7,22.7
104,Golden Tate,DET,WR,6,NO,7,7,100,96,1,45,13.7,13.7,0,0,0,0,0,0,22.6,22.6
104,Cooper Kupp,LAR,WR,12,NO,11,8,72.7,116,0,53,10.5,14.5,0,0,0,0,0,0,22.6,22.6
106,Golden Tate,DET,WR,14,TB,9,8,88.9,85,1,24,9.4,10.6,0,0,0,0,0,0,22.5,22.5
106,DeAndre Hopkins,HOU,WR,12,BAL,10,7,70,125,0,39,12.5,17.9,0,0,0,0,0,0,22.5,22.5
108,Jermaine Kearse,NYJ,WR,2,OAK,5,4,80,64,2,34,12.8,16,0,0,0,0,0,0,22.4,22.4
108,Robby Anderson,NYJ,WR,13,KC,12,8,66.7,107,0,26,8.9,13.4,1,7,7,0,0,0,22.4,22.4
110,Mike Evans,TB,WR,2,CHI,9,7,77.8,93,1,18,10.3,13.3,0,0,0,0,0,0,22.3,22.3
110,Jarvis Landry,MIA,WR,7,NYJ,11,7,63.6,93,1,29,8.5,13.3,0,0,0,0,0,0,22.3,22.3
112,Alshon Jeffery,PHI,WR,2,KC,13,7,53.8,92,1,18,7.1,13.1,0,0,0,0,0,0,22.2,22.2
113,Jaydon Mickens,JAX,WR,15,HOU,5,4,80,61,2,41,12.2,15.2,0,0,0,0,0,0,22.1,22.1
114,Keenan Allen,LAC,WR,2,MIA,10,9,90,100,0,24,10,11.1,0,0,0,0,0,0,22,22
115,Mike Evans,TB,WR,7,BUF,10,7,70,88,1,23,8.8,12.6,0,0,0,0,1,0,21.8,21.8
115,Keenan Allen,LAC,WR,4,PHI,11,5,45.5,138,0,50,12.5,27.6,0,0,0,0,0,0,21.8,21.8
115,Marvin Jones,DET,WR,8,PIT,11,6,54.5,128,0,43,11.6,21.3,0,0,0,0,0,0,21.8,21.8
118,Golden Tate,DET,WR,10,CLE,7,6,85.7,97,1,40,13.9,16.2,0,0,0,0,0,0,21.7,21.7
118,Michael Thomas,NO,WR,3,CAR,8,7,87.5,87,1,26,10.9,12.4,0,0,0,0,0,0,21.7,21.7
120,Marvin Jones,DET,WR,6,NO,14,6,42.9,96,1,38,6.9,16,0,0,0,0,0,0,21.6,21.6
120,Marqise Lee,JAX,WR,13,IND,10,7,70,86,1,22,8.6,12.3,0,0,0,0,0,0,21.6,21.6
120,Devante Parker,MIA,WR,3,NYJ,10,8,80,76,1,26,7.6,9.5,0,0,0,0,0,0,21.6,21.6
123,Odell Beckham Jr,NYG,WR,5,LAC,8,5,62.5,97,1,48,12.1,19.4,1,8,8,0,0,0,21.5,21.5
123,Brandon LaFell,CIN,WR,10,TEN,10,6,60,95,1,37,9.5,15.8,0,0,0,0,0,0,21.5,21.5
123,Rishard Matthews,TEN,WR,15,SF,8,6,75,95,1,25,11.9,15.8,0,0,0,0,0,0,21.5,21.5
123,Marqise Lee,JAX,WR,9,CIN,12,8,66.7,75,1,19,6.2,9.4,0,0,0,0,0,0,21.5,21.5
123,Jaron Brown,ARI,WR,4,SF,12,8,66.7,105,0,32,8.8,13.1,0,0,0,0,0,0,21.5,21.5
128,Brandin Cooks,NE,WR,12,MIA,7,6,85.7,83,1,37,11.9,13.8,1,11,11,0,0,0,21.4,21.4
128,Randall Cobb,GB,WR,15,CAR,14,7,50,84,1,33,6,12,0,0,0,0,0,0,21.4,21.4
128,Chris Hogan,NE,WR,5,TB,11,8,72.7,74,1,19,6.7,9.2,0,0,0,0,0,0,21.4,21.4
131,Golden Tate,DET,WR,9,GB,9,7,77.8,113,0,23,12.6,16.1,0,0,0,0,0,0,21.3,21.3
132,Geronimo Allison,GB,WR,3,CIN,8,6,75,122,0,72,15.2,20.3,0,0,0,0,0,0,21.2,21.2
133,Deonte Thompson,BUF,WR,9,NYJ,10,7,70,81,1,26,8.1,11.6,0,0,0,0,0,0,21.1,21.1
133,DeAndre Hopkins,HOU,WR,10,LAR,14,7,50,111,0,36,7.9,15.9,0,0,0,0,0,0,21.1,21.1
135,Tavarres King,NYG,WR,15,PHI,3,2,66.7,70,2,57,23.3,35,0,0,0,0,0,0,21,21
135,Demaryius Thomas,DEN,WR,9,PHI,12,8,66.7,70,1,14,5.8,8.8,0,0,0,0,0,0,21,21
137,Jordy Nelson,GB,WR,1,SEA,8,7,87.5,79,1,32,9.9,11.3,0,0,0,0,0,0,20.9,20.9
137,Tyler Lockett,SEA,WR,8,HOU,8,6,75,121,0,54,15.1,20.2,1,-2,-2,0,0,0,20.9,20.9
139,Adam Thielen,MIN,WR,8,CLE,10,5,50,98,1,25,9.8,19.6,0,0,0,0,0,0,20.8,20.8
139,Julio Jones,ATL,WR,9,CAR,12,6,50,118,0,34,9.8,19.7,0,0,0,0,0,0,20.8,20.8
139,Devin Funchess,CAR,WR,12,NYJ,12,7,58.3,108,0,35,9,15.4,0,0,0,0,0,0,20.8,20.8
142,JuJu Smith-Schuster,PIT,WR,10,IND,7,5,71.4,97,1,44,13.9,19.4,0,0,0,0,0,0,20.7,20.7
142,Rishard Matthews,TEN,WR,3,SEA,10,6,60,87,1,55,8.7,14.5,0,0,0,0,0,0,20.7,20.7
144,Nelson Agholor,PHI,WR,1,WAS,8,6,75,86,1,58,10.8,14.3,0,0,0,0,0,0,20.6,20.6
144,DeAndre Hopkins,HOU,WR,9,IND,16,6,37.5,86,1,34,5.4,14.3,0,0,0,0,0,0,20.6,20.6
144,Danny Amendola,NE,WR,11,OAK,9,8,88.9,66,1,18,7.3,8.2,0,0,0,0,0,0,20.6,20.6
147,Jarvis Landry,MIA,WR,11,TB,11,6,54.5,95,1,49,8.6,15.8,0,0,0,0,2,1,20.5,20.5
148,Mohamed Sanu,ATL,WR,12,TB,9,8,88.9,64,0,25,7.1,8,0,0,0,0,0,0,20.4,20.44
149,JuJu Smith-Schuster,PIT,WR,15,NE,6,6,100,114,0,69,19,19,0,0,0,0,0,0,20.4,20.4
150,Mohamed Sanu,ATL,WR,14,NO,8,6,75,83,1,22,10.4,13.8,0,0,0,0,0,0,20.3,20.3
151,Will Fuller,HOU,WR,5,KC,3,2,66.7,57,2,48,19,28.5,1,5,5,0,0,0,20.2,20.2
151,Allen Hurns,JAX,WR,2,TEN,7,6,85.7,82,1,20,11.7,13.7,0,0,0,0,0,0,20.2,20.2
151,Michael Crabtree,OAK,WR,5,BAL,8,6,75,82,1,41,10.2,13.7,0,0,0,0,0,0,20.2,20.2
151,Jarvis Landry,MIA,WR,6,ATL,14,8,57.1,62,1,11,4.4,7.8,0,0,0,0,0,0,20.2,20.2
155,Keenan Allen,LAC,WR,14,WAS,8,6,75,111,0,51,13.9,18.5,0,0,0,0,0,0,20.1,20.1
155,Jarvis Landry,MIA,WR,2,LAC,15,13,86.7,78,0,18,5.2,6,1,-7,-7,0,0,0,20.1,20.1
157,Tyler Lockett,SEA,WR,14,JAX,5,4,80,90,1,74,18,22.5,1,10,10,0,0,0,20,20
157,Davante Adams,GB,WR,10,CHI,8,5,62.5,90,1,42,11.2,18,0,0,0,0,0,0,20,20
157,Tyreek Hill,KC,WR,3,LAC,8,5,62.5,77,1,30,9.6,15.4,3,13,4.3,0,0,0,20,20
160,Will Fuller,HOU,WR,4,TEN,6,4,66.7,35,2,16,5.8,8.8,1,4,4,0,0,0,19.9,19.9
160,Jarvis Landry,MIA,WR,15,BUF,13,10,76.9,99,0,17,7.6,9.9,0,0,0,0,0,0,19.9,19.9
162,Tyreek Hill,KC,WR,15,LAC,6,5,83.3,88,1,64,14.7,17.6,0,0,0,0,0,0,19.8,19.8
162,Kenny Stills,MIA,WR,13,DEN,13,5,38.5,98,1,23,7.5,19.6,0,0,0,0,1,1,19.8,19.8
162,Robert Woods,LAR,WR,3,SF,7,6,85.7,108,0,31,15.4,18,0,0,0,0,0,0,19.8,19.8
162,Tyreek Hill,KC,WR,16,MIA,7,6,85.7,109,0,52,15.6,18.2,1,-1,-1,0,0,0,19.8,19.8
162,Keelan Cole,JAX,WR,16,SF,13,6,46.2,108,0,32,8.3,18,0,0,0,0,0,0,19.8,19.8
167,Mike Evans,TB,WR,16,CAR,8,6,75,107,0,30,13.4,17.8,0,0,0,0,0,0,19.7,19.7
168,Marquise Goodwin,SF,WR,5,IND,11,5,45.5,116,0,51,10.5,23.2,0,0,0,0,0,0,19.6,19.6
168,Mike Wallace,BAL,WR,13,DET,8,5,62.5,116,0,66,14.5,23.2,0,0,0,0,0,0,19.6,19.6
168,Marquise Goodwin,SF,WR,14,HOU,12,6,50,106,0,32,8.8,17.7,0,0,0,0,0,0,19.6,19.6
171,Marqise Lee,JAX,WR,10,LAC,11,6,54.5,55,1,19,5,9.2,0,0,0,0,0,0,19.5,19.5
171,JuJu Smith-Schuster,PIT,WR,16,HOU,7,6,85.7,75,1,49,10.7,12.5,0,0,0,0,0,0,19.5,19.5
173,Mohamed Sanu,ATL,WR,8,NYJ,7,6,85.7,74,1,23,10.6,12.3,0,0,0,0,0,0,19.4,19.4
173,Travis Benjamin,LAC,WR,3,KC,8,5,62.5,105,0,44,13.1,21,1,9,9,0,0,0,19.4,19.4
175,Nelson Agholor,PHI,WR,5,ARI,5,4,80,93,1,72,18.6,23.2,0,0,0,0,0,0,19.3,19.3
175,Mike Wallace,BAL,WR,5,OAK,3,3,100,133,0,54,44.3,44.3,0,0,0,0,0,0,19.3,19.3
175,Dez Bryant,DAL,WR,7,SF,10,7,70,63,1,27,6.3,9,0,0,0,0,0,0,19.3,19.3
178,Davante Adams,GB,WR,12,PIT,8,5,62.5,82,1,55,10.2,16.4,0,0,0,0,0,0,19.2,19.2
179,Dede Westbrook,JAX,WR,14,SEA,8,5,62.5,81,1,29,10.1,16.2,0,0,0,0,0,0,19.1,19.1
180,Ted Ginn,NO,WR,16,ATL,5,4,80,76,1,54,15.2,19,2,14,7,0,0,0,19,19
180,Danny Amendola,NE,WR,1,KC,7,6,85.7,100,0,27,14.3,16.7,0,0,0,0,1,0,19,19
180,Torrey Smith,PHI,WR,14,LAR,11,6,54.5,100,0,46,9.1,16.7,0,0,0,0,0,0,19,19
180,T.Y. Hilton,IND,WR,16,BAL,12,6,50,100,0,24,8.3,16.7,0,0,0,0,0,0,19,19
184,Keelan Cole,JAX,WR,14,SEA,3,3,100,99,1,75,33,33,0,0,0,0,0,0,18.9,18.9
184,Taylor Gabriel,ATL,WR,3,DET,6,5,83.3,79,1,40,13.2,15.8,0,0,0,0,0,0,18.9,18.9
184,Mike Evans,TB,WR,15,ATL,8,5,62.5,79,1,42,9.9,15.8,0,0,0,0,0,0,18.9,18.9
184,Dez Bryant,DAL,WR,2,DEN,16,7,43.8,59,1,15,3.7,8.4,0,0,0,0,0,0,18.9,18.9
184,Nelson Agholor,PHI,WR,15,NYG,9,7,77.8,59,1,16,6.6,8.4,0,0,0,0,0,0,18.9,18.9
184,Kelvin Benjamin,CAR,WR,6,PHI,13,9,69.2,99,0,19,7.6,11,0,0,0,0,0,0,18.9,18.9
190,Martavis Bryant,PIT,WR,2,MIN,4,3,75,91,1,51,22.8,30.3,1,7,7,0,0,0,18.8,18.8
190,Chris Hogan,NE,WR,2,NO,6,5,83.3,78,1,27,13,15.6,0,0,0,0,0,0,18.8,18.8
190,Travis Benjamin,LAC,WR,8,NE,9,5,55.6,64,1,24,7.1,12.8,2,14,7,0,1,0,18.8,18.8
190,Golden Tate,DET,WR,3,ATL,11,7,63.6,58,1,18,5.3,8.3,0,0,0,0,0,0,18.8,18.8
190,Julio Jones,ATL,WR,2,GB,9,5,55.6,108,0,34,12,21.6,0,0,0,0,0,0,18.8,18.8
195,Alshon Jeffery,PHI,WR,11,DAL,7,4,57.1,67,1,22,9.6,16.8,0,0,0,0,0,0,18.7,18.7
196,Ryan Grant,WAS,WR,13,DAL,9,5,55.6,76,1,24,8.4,15.2,0,0,0,0,0,0,18.6,18.6
196,DeSean Jackson,TB,WR,5,NE,9,5,55.6,106,0,41,11.8,21.2,0,0,0,0,0,0,18.6,18.6
196,Adam Thielen,MIN,WR,6,GB,13,9,69.2,96,0,23,7.4,10.7,0,0,0,0,1,0,18.6,18.6
199,Robby Anderson,NYJ,WR,3,MIA,6,3,50,95,1,69,15.8,31.7,0,0,0,0,0,0,18.5,18.5
199,Mike Evans,TB,WR,6,ARI,8,3,37.5,95,1,41,11.9,31.7,0,0,0,0,0,0,18.5,18.5
199,Marvin Jones,DET,WR,11,CHI,7,4,57.1,85,1,28,12.1,21.2,0,0,0,0,0,0,18.5,18.5
199,Robby Anderson,NYJ,WR,10,TB,7,4,57.1,85,1,38,12.1,21.2,0,0,0,0,0,0,18.5,18.5
199,DeAndre Hopkins,HOU,WR,1,JAX,16,7,43.8,55,1,12,3.4,7.9,0,0,0,0,0,0,18.5,18.5
204,DeSean Jackson,TB,WR,3,MIN,7,4,57.1,84,1,32,12,21,0,0,0,0,0,0,18.4,18.4
204,Cole Beasley,DAL,WR,9,KC,6,4,66.7,24,2,7,4,6,0,0,0,0,0,0,18.4,18.4
206,Cole Beasley,DAL,WR,5,GB,6,4,66.7,23,2,12,3.8,5.8,0,0,0,0,0,0,18.3,18.3
206,Devin Funchess,CAR,WR,5,DET,8,7,87.5,53,1,15,6.6,7.6,0,0,0,0,0,0,18.3,18.3
208,Nelson Agholor,PHI,WR,12,CHI,6,3,50,32,1,15,5.3,10.7,0,0,0,1,0,0,18.2,18.2
208,Brandon Coleman,NO,WR,2,NE,6,4,66.7,82,1,42,13.7,20.5,0,0,0,0,0,0,18.2,18.2
208,Sammy Watkins,LAR,WR,12,NO,9,4,44.4,82,1,31,9.1,20.5,0,0,0,0,0,0,18.2,18.2
211,Allen Hurns,JAX,WR,7,IND,8,5,62.5,101,0,50,12.6,20.2,0,0,0,0,0,0,18.1,18.1
212,DeAndre Hopkins,HOU,WR,15,JAX,13,4,30.8,80,1,40,6.2,20,0,0,0,0,0,0,18,18
212,Michael Thomas,NO,WR,13,CAR,9,5,55.6,70,1,32,7.8,14,0,0,0,0,0,0,18,18
214,Marquise Goodwin,SF,WR,13,CHI,8,8,100,99,0,20,12.4,12.4,0,0,0,0,0,0,17.9,17.9
