Rank,Name,Team,Position,Played,SnapsPlayed,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
21,Mark Andrews,BAL,TE,10,263,26.3,35,0,12.5,8.4,12.5,60.3,22.9
22,Greg Olsen,CAR,TE,7,358,51.1,72.3,0,9.2,6.7,9.2,74.7,20.9
23,Trey Burton,CHI,TE,10,537,53.7,80,0.2,8.6,6.5,8.8,111.2,20.7
24,Delanie Walker,TEN,TE,1,39,39,56.5,0,17.9,10.3,17.9,9.2,23.6
25,Jordan Reed,WAS,TE,10,426,42.6,63.1,0,16.4,10.3,16.4,101.2,23.8
26,Dallas Goedert,PHI,TE,10,288,28.8,42.2,0,7.6,6.2,7.6,54.8,19
27,Evan Engram,NYG,TE,7,304,43.4,68,0.3,10.9,7.9,11.2,61.7,20.3
28,Cameron Brate,TB,TE,10,259,25.9,36.1,0,10,6.6,10,49.9,19.3
29,Jacob Hollister,NE,TE,4,43,10.8,10.2,0,11.6,9.3,11.6,9.2,21.4
30,Jesse James,PIT,TE,10,387,38.7,55,0,7.2,5.7,7.2,71.4,18.4
31,Benjamin Watson,NO,TE,10,354,35.4,51.7,0,9.6,7.6,9.6,68.3,19.3
32,Austin Hooper,ATL,TE,10,554,55.4,82.2,0,11.4,9,11.4,114.5,20.7
33,Jimmy Graham,GB,TE,10,522,52.2,78.4,0,10.9,6.5,10.9,94.2,18
33,Rob Gronkowski,NE,TE,7,443,63.3,70.9,0,9.7,6.5,9.7,81.8,18.5
35,Jordan Thomas,HOU,TE,10,312,31.2,45.5,0,4.8,3.2,4.8,41.8,13.4
36,Jason Croom,BUF,TE,10,228,22.8,34.4,0,9.2,5.7,9.2,37.1,16.3
37,Vernon Davis,WAS,TE,10,319,31.9,47.3,0,7.2,4.7,7.2,44.2,13.9
37,Jack Doyle,IND,TE,5,292,58.4,86.4,0,9.9,7.5,9.9,49.9,17.1
37,Niles Paul,JAX,TE,6,103,17.2,25.8,1,12.6,10.7,13.6,19.5,18.9
40,David Grinnage,JAX,TE,3,68,22.7,37.8,0,11.8,8.8,11.8,12.1,17.8
41,Nick Vannett,SEA,TE,9,362,40.2,60.3,0,9.1,5.8,9.1,53.3,14.7
41,Matt LaCosse,DEN,TE,10,154,15.4,23.2,0,11,7.1,11,24.7,16
43,Jake Butt,DEN,TE,3,97,32.3,46.6,0,12.4,8.2,12.4,16.5,17
43,Tyrone Swoopes,SEA,TE,1,26,26,20.5,0,3.8,3.8,3.8,3.3,12.7
45,Demetrius Harris,KC,TE,10,250,25,37.9,0,5.2,2.4,5.2,27.7,11.1
45,AJ Derby,MIA,TE,4,124,31,34.7,0,4,2.4,4,13.8,11.1
47,Ricky Seals-Jones,ARI,TE,10,391,39.1,67.9,0,13,6.4,13,58.2,14.9
47,Nick O'Leary,MIA,TE,4,161,40.2,60.1,0,5,4.3,5,20.7,12.9
49,David Njoku,CLE,TE,10,588,58.8,81.2,0,9.9,6.1,9.9,84.8,14.4
50,Kyle Rudolph,MIN,TE,10,586,58.6,86.8,0,8.4,6.1,8.4,84.2,14.4
51,Hayden Hurst,BAL,TE,6,149,24.8,34,0.7,6.7,3.4,7.4,15.7,10.5
52,CJ Uzomah,CIN,TE,10,487,48.7,79.6,0,6.6,4.7,6.6,59.8,12.3
53,Joshua Perkins,PHI,TE,9,95,10.6,15,0,11.6,5.3,11.6,11.7,12.3
54,Jeff Heuerman,DEN,TE,10,512,51.2,77,0,8.8,5.7,8.8,64.7,12.6
55,Lance Kendricks,GB,TE,10,235,23.5,35.3,0,6.8,4.7,6.8,27.3,11.6
56,Austin Seferian-Jenkins,JAX,TE,5,221,44.2,63,0,9,5,9,26,11.8
57,Rhett Ellison,NYG,TE,9,349,38.8,61.8,0,5.4,4.3,5.4,36.5,10.5
58,Geoff Swaim,DAL,TE,9,514,57.1,80.3,0,6.2,5.1,6.2,56.2,10.9
58,Mike Gesicki,MIA,TE,10,258,25.8,42.7,0,9.3,6.6,9.3,32.1,12.4
60,Virgil Green,LAC,TE,10,428,42.8,70,0,4.7,3.5,4.7,39.9,9.3
60,Maxx Williams,BAL,TE,7,231,33,30.7,0.9,6.1,6.9,6.9,27.5,11.9
62,Jonnu Smith,TEN,TE,10,503,50.3,80.1,0,5.2,3.2,5.2,44.6,8.9
62,James O'Shaughnessy,JAX,TE,8,264,33,43.6,0,9.5,5.7,9.5,30.1,11.4
62,Ross Dwelley,SF,TE,4,14,3.5,5.6,0,7.1,7.1,7.1,1.8,12.9
65,Tyler Higbee,LAR,TE,11,579,52.6,77.1,0,4.3,2.9,4.3,48.8,8.4
65,Luke Stocker,TEN,TE,10,284,28.4,45.2,0,4.9,3.5,4.9,25.5,9
67,Darren Fells,CLE,TE,10,277,27.7,38.3,0,2.5,2.2,2.5,21,7.6
67,Rico Gathers,DAL,TE,9,85,9.4,14.8,0,7.1,2.4,7.1,6.6,7.8
69,Josh Hill,NO,TE,10,415,41.5,60.6,0,3.9,2.9,3.9,34,8.2
70,Dalton Schultz,DAL,TE,5,64,12.8,19.9,0,7.8,4.7,7.8,6.3,9.8
71,Jordan Akins,HOU,TE,10,258,25.8,37.6,0,6.2,4.3,6.2,24.1,9.3
71,Logan Paulsen,ATL,TE,10,255,25.5,37.8,0,2.7,2.7,2.7,20,7.8
73,Jordan Leggett,NYJ,TE,9,195,21.7,34.9,0,5.6,3.1,5.6,15.5,7.9
74,Eric Saubert,ATL,TE,10,71,7.1,10.5,0,8.5,4.2,8.5,6.3,8.9
75,Garrett Celek,SF,TE,10,201,20.1,30.2,0,2.5,1.5,2.5,11.9,5.9
76,Charles Clay,BUF,TE,9,347,38.6,52.4,0,8.9,5.5,8.9,34.9,10.1
77,Nick Boyle,BAL,TE,10,414,41.4,55.1,0,7.5,4.3,7.5,35.2,8.5
77,Logan Thomas,BUF,TE,8,184,23,34.3,0,7.1,6.5,7.6,18.8,10.2
77,Xavier Grimble,PIT,TE,10,113,11.3,16.1,0,4.4,3.5,4.4,8.7,7.7
80,Ian Thomas,CAR,TE,10,224,22.4,35.4,0,7.6,4.9,7.6,19.7,8.8
81,Blake Bell,JAX,TE,4,106,26.5,38.5,0,4.7,2.8,4.7,7,6.6
81,Hakeem Valles,DET,TE,3,29,9.7,11.2,0,10.3,6.9,10.3,3.1,10.7
83,Ryan Griffin,HOU,TE,8,428,53.5,68.8,0,6.3,2.6,6.3,26.3,6.1
84,Ben Braunecker,CHI,TE,9,68,7.6,10.1,0,4.4,2.9,4.4,4.4,6.5
85,MyCole Pruitt,TEN,TE,9,59,6.6,10.6,0,1.7,1.7,1.7,2.9,4.9
86,Tyler Kroft,CIN,TE,5,116,23.2,21,0,5.2,3.4,5.2,7.6,6.6
87,Marcedes Lewis,GB,TE,10,118,11.8,17.7,0,2.5,1.7,2.5,5.5,4.7
88,Blake Jarwin,DAL,TE,10,157,15.7,24.5,0,5.1,2.5,5.1,8.2,5.2
88,Derek Carrier,OAK,TE,10,143,14.3,21.8,0,7,3.5,7,8.8,6.2
90,Luke Willson,DET,TE,9,297,33,44.1,0,5.4,3.7,5.4,18.5,6.2
90,Eric Tomlinson,NYJ,TE,10,245,24.5,39.3,0,5.3,2.9,5.3,13.1,5.3
92,Levine Toilolo,DET,TE,10,261,26.1,38.8,0,2.7,2.3,2.7,12,4.6
92,Jermaine Gresham,ARI,TE,8,246,30.8,51.5,0,3.7,2.8,3.7,13.6,5.5
94,David Morgan,MIN,TE,8,173,21.6,28.4,0,3.5,2.9,3.5,8.6,5
95,Scott Simonson,NYG,TE,10,164,16.4,26,0,3.7,1.2,3.7,5.1,3.1
96,Antony Auclair,TB,TE,10,164,16.4,22.9,0,3,3,3,7.8,4.8
97,Lee Smith,OAK,TE,10,187,18.7,28.5,0,3.2,2.7,3.2,7.9,4.2
97,Tyler Conklin,MIN,TE,10,83,8.3,12.3,0,2.4,2.4,2.4,3.3,4
99,Khari Lee,BUF,TE,2,46,23,18.3,0,2.2,2.2,2.2,1.5,3.3
100,Orson Charles,CLE,TE,10,139,13.9,19.2,0,2.9,1.4,2.9,3.4,2.4
101,Dwayne Allen,NE,TE,10,296,29.6,43,0,1.4,1,1.4,5.7,1.9
102,Dion Sims,CHI,TE,8,195,24.4,29.1,0,2.1,1,2.1,2.9,1.5
103,Chris Manhertz,CAR,TE,10,212,21.2,33.5,0,0.9,0.5,0.9,1.2,0.6
104,James Hurst,BAL,TE,6,448,74.7,65.5,0,0,0,0,0,0
104,Gabe Holmes,ARI,TE,8,81,10.1,18,0,0,0,0,0,0
104,Cole Wick,SF,TE,5,11,2.2,3.1,0,9.1,0,9.1,0,0
104,Alex Ellis,KC,TE,2,11,5.5,5.8,0,0,0,0,0,0
104,Jeremy Sprinkle,WAS,TE,10,206,20.6,30.5,0,1.5,0,1.5,0,0
104,Mason Schreck,CIN,TE,6,21,3.5,4.8,0,0,0,0,0,0
104,Darrell Daniels,SEA,TE,9,70,7.8,11.7,0,1.4,0,1.4,0,0
104,Sean Culkin,LAC,TE,10,158,15.8,25.9,0,0,0,0,0,0
104,Durham Smythe,MIA,TE,9,64,7.1,10.6,0,4.7,0,4.7,0,0
104,Johnny Mundt,LAR,TE,7,21,3,2.8,0,0,0,0,0,0
104,Ryan Hewitt,IND,TE,7,121,17.3,19.4,0,0.8,0,0.8,0,0
104,Brian Parker,DEN,TE,6,21,3.5,5.3,0,9.5,0,9.5,0,0
104,Nick Deluca,JAX,TE,3,0,0,0,0,0,0,0,0,0
104,Deon Yelder,KC,TE,3,1,0.3,0.4,0,0,0,0,0,0
104,John Phillips,ARI,TE,2,27,13.5,21.3,0,0,0,0,0,0
104,Ben Koyack,JAX,TE,1,21,21,30.9,0,0,0,0,0,0
