Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
94,Ben Braunecker,CHI,TE,9,3,2,66.7,24,0,20,8,12,0,0,0,0,0,0,0.5,4.4
95,Orson Charles,CLE,TE,10,4,2,50,14,0,8,3.5,7,0,0,0,0,0,0,0.3,3.4
96,Tyrone Swoopes,SEA,TE,1,1,1,100,23,0,23,23,23,0,0,0,0,0,0,3.3,3.3
96,Tyler Conklin,MIN,TE,10,2,2,100,13,0,7,6.5,6.5,0,0,0,0,0,0,0.3,3.3
98,Hakeem Valles,DET,TE,3,3,2,66.7,11,0,6,3.7,5.5,0,0,0,0,0,0,1,3.1
99,MyCole Pruitt,TEN,TE,9,1,1,100,19,0,19,19,19,0,0,0,0,0,0,0.3,2.9
99,Dion Sims,CHI,TE,8,4,2,50,9,0,9,2.2,4.5,0,0,0,0,0,0,0.4,2.9
101,Ross Dwelley,SF,TE,4,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.4,1.8
102,Khari Lee,BUF,TE,2,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.8,1.5
103,Chris Manhertz,CAR,TE,10,2,1,50,2,0,2,1,2,0,0,0,0,0,0,0.1,1.2
104,James Hurst,BAL,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Gabe Holmes,ARI,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Alex Ellis,KC,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Jeremy Sprinkle,WAS,TE,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Mason Schreck,CIN,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Darrell Daniels,SEA,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Sean Culkin,LAC,TE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Durham Smythe,MIA,TE,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Johnny Mundt,LAR,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Ryan Hewitt,IND,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Brian Parker,DEN,TE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Nick Deluca,JAX,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Deon Yelder,KC,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,John Phillips,ARI,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Ben Koyack,JAX,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
