Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
35,Isaiah Crowell,NYJ,RB,12,NE,6,30,5,0,4,3,30,0,0,0,9,9
36,James White,NE,RB,12,NYJ,9,73,8.1,0,5,1,5,0,0,0,8.8,8.8
37,Frank Gore,MIA,RB,12,IND,14,67,4.8,0,2,1,10,0,0,0,8.7,8.7
38,Mark Ingram,NO,RB,12,ATL,11,52,4.7,0,2,2,14,0,0,0,8.6,8.6
39,Alfred Blue,HOU,RB,12,TEN,13,49,3.8,0,1,1,13,0,0,0,7.2,7.2
40,Nyheim Hines,IND,RB,12,MIA,9,28,3.1,0,2,2,22,0,0,0,7,7
41,Adrian Peterson,WAS,RB,12,DAL,12,35,2.9,0,2,2,9,0,0,0,6.4,6.4
42,LeSean McCoy,BUF,RB,12,JAX,17,46,2.7,0,1,1,7,0,0,0,6.3,6.3
43,Derrick Henry,TEN,RB,12,HOU,8,30,3.8,0,3,2,19,0,1,1,5.9,5.9
44,Justin Jackson,LAC,RB,12,ARI,7,57,8.1,0,0,0,0,0,0,0,5.7,5.7
45,TJ Yeldon,JAX,RB,12,BUF,3,16,5.3,0,4,2,17,0,0,0,5.3,5.3
46,Jordan Wilkins,IND,RB,12,MIA,0,0,0,0,3,3,32,0,1,1,5.2,5.2
47,Jeffery Wilson,SF,RB,12,TB,7,33,4.7,0,1,1,8,0,0,0,5.1,5.1
48,Duke Johnson,CLE,RB,12,CIN,2,16,8,0,2,1,23,0,0,0,4.9,4.9
49,Wayne Gallman,NYG,RB,12,PHI,5,25,5,0,2,2,-2,0,0,0,4.3,4.3
50,Tommy Bohanon,JAX,FB,12,BUF,1,0,0,0,2,2,19,0,0,0,3.9,3.9
51,Tre Madden,SEA,RB,12,CAR,0,0,0,0,1,1,28,0,0,0,3.8,3.8
52,Elijah McGuire,NYJ,RB,12,NE,6,19,3.2,0,3,1,7,0,0,0,3.6,3.6
52,Jalen Richard,OAK,RB,12,BAL,1,1,1,0,4,2,15,0,0,0,3.6,3.6
54,Carlos Hyde,JAX,RB,12,BUF,10,33,3.3,0,0,0,0,0,0,0,3.3,3.3
54,Latavius Murray,MIN,RB,12,GB,11,33,3,0,0,0,0,0,0,0,3.3,3.3
56,Giovani Bernard,CIN,RB,12,CLE,1,10,10,0,1,1,12,0,0,0,3.2,3.2
56,Nick Bellore,DET,RB,12,CHI,0,0,0,0,2,2,12,0,0,0,3.2,3.2
58,Deandre Washington,OAK,RB,12,BAL,3,8,2.7,0,1,1,9,0,0,0,2.7,2.7
58,Ito Smith,ATL,RB,12,NO,4,0,0,0,2,2,7,0,0,0,2.7,2.7
60,Jordan Howard,CHI,RB,12,DET,7,13,1.9,0,2,1,2,0,0,0,2.5,2.5
61,Zach Zenner,DET,RB,12,CHI,2,9,4.5,0,1,1,4,0,0,0,2.3,2.3
61,CJ Ham,MIN,RB,12,GB,1,0,0,0,1,1,13,0,0,0,2.3,2.3
63,Jaylen Samuels,PIT,FB,12,DEN,0,0,0,0,2,1,12,0,0,0,2.2,2.2
64,Jamize Olawale,DAL,FB,12,WAS,0,0,0,0,1,1,10,0,0,0,2,2
65,Royce Freeman,DEN,RB,12,PIT,6,17,2.8,0,0,0,0,0,0,0,1.7,1.7
65,Elijhaa Penny,NYG,RB,12,PHI,0,0,0,0,1,1,7,0,0,0,1.7,1.7
67,Devontae Booker,DEN,RB,12,PIT,0,0,0,0,2,1,6,0,0,0,1.6,1.6
68,Detrez Newsome,LAC,RB,12,ARI,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
68,TJ Logan,ARI,RB,12,LAC,0,0,0,0,1,1,5,0,0,0,1.5,1.5
68,Kalen Ballage,MIA,RB,12,IND,0,0,0,0,2,2,-5,0,0,0,1.5,1.5
71,Chris Ivory,BUF,RB,12,JAX,3,14,4.7,0,0,0,0,0,0,0,1.4,1.4
71,Mike Davis,SEA,RB,12,CAR,4,14,3.5,0,1,0,0,0,0,0,1.4,1.4
73,Rod Smith,DAL,RB,12,WAS,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
73,Trenton Cannon,NYJ,RB,12,NE,0,0,0,0,1,1,-3,0,0,0,0.7,0.7
75,Jamaal Williams,GB,RB,12,MIN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
76,Rashaad Penny,SEA,RB,12,CAR,4,4,1,0,0,0,0,0,0,0,0.4,0.4
77,Javorius Allen,BAL,RB,12,OAK,1,2,2,0,0,0,0,0,0,0,0.2,0.2
78,Benjamin Cunningham,CHI,RB,12,DET,0,0,0,0,0,0,0,0,0,0,0,0
78,Byron Marshall,WAS,RB,12,DAL,0,0,0,0,0,0,0,0,0,0,0,0
78,Zach Line,NO,FB,12,ATL,0,0,0,0,0,0,0,0,0,0,0,0
78,Dwayne Washington,NO,RB,12,ATL,0,0,0,0,0,0,0,0,0,0,0,0
78,Brian Hill,ATL,RB,12,NO,0,0,0,0,0,0,0,0,0,0,0,0
78,Ricky Ortiz,ATL,RB,12,NO,0,0,0,0,0,0,0,0,0,0,0,0
78,Marcus Murphy,BUF,RB,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0
78,Patrick DiMarco,BUF,FB,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0
78,Mark Walton,CIN,RB,12,CLE,0,0,0,0,0,0,0,0,0,0,0,0
78,Dontrell Hilliard,CLE,RB,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0
78,Senorise Perry,MIA,RB,12,IND,0,0,0,0,0,0,0,0,0,0,0,0
78,Brandon Bolden,MIA,RB,12,IND,0,0,0,0,0,0,0,0,0,0,0,0
78,James Develin,NE,RB,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
78,Wendell Smallwood,PHI,RB,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0
78,Kyle Juszczyk,SF,FB,12,TB,0,0,0,0,0,0,0,0,0,0,0,0
78,Alan Cross,TB,FB,12,SF,0,0,0,0,0,0,0,0,0,0,0,0
78,Dare Ogunbowale,TB,RB,12,SF,0,0,0,0,0,0,0,0,0,0,0,0
78,Matt Dayes,SF,RB,12,TB,0,0,0,0,0,0,0,0,0,0,0,0
78,Alex Armah,CAR,RB,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0
78,Cameron Artis-Payne,CAR,RB,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0
78,Keith Smith,OAK,FB,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0
78,Patrick Ricard,BAL,FB,12,OAK,0,0,0,0,0,0,0,0,0,0,0,0
78,Chase Edmonds,ARI,RB,12,LAC,5,0,0,0,0,0,0,0,0,0,0,0
78,Derek Watt,LAC,FB,12,ARI,0,0,0,0,0,0,0,0,0,0,0,0
78,Derrick Coleman,ARI,FB,12,LAC,0,0,0,0,1,0,0,0,0,0,0,0
78,Roosevelt Nix,PIT,RB,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0
78,Andy Janovich,DEN,FB,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0
78,Tra Carson,GB,RB,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0
78,Ameer Abdullah,MIN,RB,12,GB,0,0,0,0,1,0,0,0,0,0,0,0
78,Gregory Howell Jr.,HOU,RB,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0
