Rank,Name,Team,Position,Played,SnapsPlayed,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
54,Kenny Golladay,DET,WR,9,548,60.9,90.1,0.2,11.1,7.3,11.3,126.9,23.2
54,Allen Robinson,CHI,WR,7,425,60.7,71.2,0,12,7.3,12,99.8,23.5
54,David Moore,SEA,WR,10,357,35.7,53.8,0.3,9,5.3,9.2,73.5,20.6
57,D.J. Moore,CAR,WR,9,298,33.1,51.8,2.7,10.4,10.4,13.1,70.9,23.8
58,John Ross,CIN,WR,6,195,32.5,44.7,0.5,11.3,5.1,11.8,38.5,19.7
59,Marvin Jones,DET,WR,9,538,59.8,88.5,0,11.5,6.5,11.5,118.8,22.1
60,Dede Westbrook,JAX,WR,9,451,50.1,74.4,1.1,12.9,9.5,14,107.2,23.8
61,Kendrick Bourne,SF,WR,10,284,28.4,42.7,0,13,8.1,13,64,22.5
62,Sterling Shepard,NYG,WR,9,545,60.6,94.5,0.2,11.4,7.9,11.6,122.8,22.5
63,Demaryius Thomas,HOU,WR,9,454,50.4,75,0,13,8.6,13,106.3,23.4
63,Rashard Higgins,CLE,WR,7,289,41.3,49.7,0,9.7,6.9,9.7,61.1,21.1
63,Breshad Perriman,CLE,WR,4,59,14.8,22.7,3.4,16.9,11.9,20.3,13.4,22.7
66,Corey Davis,TEN,WR,9,495,55,87.6,0.2,15.4,8.9,15.6,119,24
67,Jakeem Grant,MIA,WR,10,282,28.2,46.7,0.4,12.1,7.8,12.4,72.3,25.6
68,Christian Kirk,ARI,WR,9,398,44.2,76.2,0.5,12.6,8.8,13.1,88,22.1
68,Cole Beasley,DAL,WR,9,378,42,65.6,0,13.8,10.8,14,95.3,25.2
68,Corey Coleman,NYG,WR,1,8,8,13.6,0,12.5,12.5,12.5,2.1,26.2
71,Devin Funchess,CAR,WR,9,480,53.3,83.5,0,12.5,8.1,12.5,104.7,21.8
72,Tim Patrick,DEN,WR,9,108,12,17.7,0.9,9.3,4.6,10.2,18.6,17.2
73,Terrelle Pryor,BUF,WR,8,277,34.6,41.7,0.4,10.8,6.1,11.2,53.1,19.2
74,Donte Moncrief,JAX,WR,9,480,53.3,79.2,0,12.5,6.7,12.5,99.7,20.8
74,Seth Roberts,OAK,WR,8,261,32.6,50.9,0,11.5,8,11.5,55.7,21.3
76,Jordan Matthews,PHI,WR,7,228,32.6,47.4,0,7.5,5.7,7.5,43,18.9
76,Keith Kirkwood,NO,WR,1,34,34,45.3,0,5.9,5.9,5.9,6.5,19.1
78,Robby Anderson,NYJ,WR,8,365,45.6,58.6,0.5,11.5,6.3,12.1,73.8,20.2
79,Marquez Valdes-Scantling,GB,WR,10,410,41,61.6,0,10.2,5.9,10.2,83,20.2
79,Keke Coutee,HOU,WR,4,198,49.5,41.2,1.5,15.2,12.1,16.7,49.6,25.1
81,Mohamed Sanu,ATL,WR,9,467,51.9,75.6,0.2,10.3,7.5,10.5,97.2,20.8
81,Kenny Stills,MIA,WR,9,462,51.3,76.5,0,7.1,4.1,7.1,80.6,17.4
83,Amari Cooper,DAL,WR,8,430,53.8,78.6,0.2,11.4,7.9,11.6,93.2,21.7
83,Bruce Ellington,DET,WR,3,121,40.3,34.7,0,9.9,6.6,9.9,23.2,19.2
85,Michael Crabtree,BAL,WR,9,475,52.8,70.6,0,16,8.6,16,100.2,21.1
86,Taylor Gabriel,CHI,WR,9,470,52.2,78.7,1.3,11.1,9.1,12.3,101.2,21.5
86,Adam Humphries,TB,WR,9,454,50.4,70.3,0.4,11.7,8.6,12.1,93.2,20.5
88,Martavis Bryant,OAK,WR,8,219,27.4,42.5,1.4,12.3,10,13.7,46.9,21.4
89,Tre'Quan Smith,NO,WR,9,322,35.8,52.4,0,6.2,3.7,6.2,54.4,16.9
89,Phillip Dorsett,NE,WR,10,300,30,43.5,0,11.7,8.3,11.7,61.6,20.5
89,Cameron Meredith,NO,WR,6,126,21,30.7,0,7.9,7.1,7.9,25.4,20.2
92,Willie Snead,BAL,WR,9,438,48.7,65.1,0.2,15.8,10.5,16,97.1,22.2
93,Jaron Brown,SEA,WR,9,223,24.8,33.6,0,5.4,3.6,5.4,34.3,15.4
94,Larry Fitzgerald,ARI,WR,9,469,52.1,89.8,0,13.9,8.5,13.9,97.7,20.8
95,Courtland Sutton,DEN,WR,9,432,48,70.9,0,9.7,4.6,9.7,70.1,16.2
96,Torrey Smith,CAR,WR,6,271,45.2,47.1,0,10,5.9,10,47.1,17.4
97,Jarius Wright,CAR,WR,9,269,29.9,46.8,0.4,11.2,8.2,11.5,51.6,19.2
98,Devante Parker,MIA,WR,5,199,39.8,53.4,0,13.1,7,13.1,39.5,19.8
99,Jarvis Landry,CLE,WR,10,660,66,91.2,0,16.1,8.6,16.1,137,20.8
100,Jordy Nelson,OAK,WR,9,496,55.1,84.2,0,7.9,5,7.9,83.3,16.8
100,Randall Cobb,GB,WR,5,268,53.6,61.2,0,14.2,9.7,14.2,59.8,22.3
100,Jamison Crowder,WAS,WR,4,207,51.8,44,1.4,9.7,7.7,11.1,35.9,17.3
103,Danny Amendola,MIA,WR,10,523,52.3,86.6,0,11.7,9.2,11.9,103.72,19.8
103,Taywan Taylor,TEN,WR,8,235,29.4,41.6,0,12.8,8.9,12.8,47.4,20.2
103,Richie James,SF,WR,7,62,8.9,13.2,0,6.5,4.8,6.5,9.7,15.6
106,Paul Richardson,WAS,WR,7,368,52.6,76.3,0.5,9.5,6,10.1,59.1,16.1
106,Quincy Enunwa,NYJ,WR,8,362,45.2,65.6,0.3,15.2,8.3,15.5,68.5,18.9
108,Brandon Marshall,SEA,WR,7,190,27.1,42.7,0,12.1,5.8,12.1,30.6,16.1
108,Robert Foster,BUF,WR,7,131,18.7,29,0,9.9,3.8,9.9,21.5,16.4
110,Allen Hurns,DAL,WR,9,335,37.2,58.2,0,9.3,4.8,9.3,50.1,15
110,Trent Taylor,SF,WR,8,205,25.6,33.7,0,14.1,9.3,14.1,40,19.5
110,Darius Jennings,TEN,WR,9,62,6.9,11,0,9.7,9.7,11.3,17.34,28
113,Chester Rogers,IND,WR,9,386,42.9,60,0.3,12.4,8.5,12.7,71.1,18.4
113,Josh Reynolds,LAR,WR,10,223,22.3,33.2,0.9,5.4,4,6.3,29.6,13.3
115,Maurice Harris,WAS,WR,7,292,41.7,56,0.7,11.6,9.6,12.3,57.8,19.8
116,Nelson Agholor,PHI,WR,9,579,64.3,91.6,0.5,11.7,8.6,12.4,101.3,17.5
117,Antonio Callaway,CLE,WR,10,506,50.6,69.9,0.4,10.1,5.5,10.5,73.3,14.5
117,Keelan Cole,JAX,WR,9,427,47.4,70.5,0,11.5,6.8,11.5,73.5,17.2
117,Doug Baldwin,SEA,WR,8,417,52.1,78.8,0,9.4,7.2,9.4,68.7,16.5
117,Michael Gallup,DAL,WR,9,362,40.2,62.8,0,8.6,4.1,8.6,48.5,13.4
117,Jawill Davis,NYG,WR,3,29,9.7,9.3,0,20.7,6.9,20.7,4.7,16.2
122,Pierre Garcon,SF,WR,8,377,47.1,56.7,0,11.9,6.4,11.9,58.6,15.5
122,Ryan Grant,IND,WR,7,365,52.1,63.3,0,10.1,7.4,10.1,60.6,16.6
122,Deontay Burnett,NYJ,WR,3,76,25.3,30.8,0,10.5,6.6,10.5,12,15.8
125,Zay Jones,BUF,WR,10,566,56.6,85.5,0.2,10.4,6.7,10.6,88.2,15.6
126,Dante Pettis,SF,WR,7,188,26.9,41.6,0,7.4,3.7,7.4,23.8,12.7
126,Damion Ratley,CLE,WR,7,160,22.9,33.8,0,11.9,7.5,11.9,26.2,16.4
128,Marcus Kemp,KC,WR,10,8,0.8,1.2,0,25,12.5,25,1.7,21.2
129,Brandon LaFell,OAK,WR,5,196,39.2,50.9,0,6.6,5.1,6.6,26.6,13.6
130,Equanimeous St. Brown,GB,WR,7,192,27.4,36.9,0,9.9,5.2,9.9,26.2,13.6
131,Chris Hogan,NE,WR,10,545,54.5,79.1,0,6.6,4.2,6.6,68.3,12.5
132,Kelvin Benjamin,BUF,WR,10,446,44.6,67.4,0,12.6,4.5,12.6,56.2,12.6
132,Demarcus Robinson,KC,WR,10,175,17.5,27.2,0,8.6,5.7,8.6,24.1,13.8
134,Laquon Treadwell,MIN,WR,9,393,43.7,64.6,0,9.9,6.9,9.9,58.3,14.8
134,Tajae Sharpe,TEN,WR,9,374,41.6,66.2,0.3,7.5,4.8,7.8,49.8,13.3
134,Dan Arnold,NO,WR,5,75,15,18.1,0,9.3,5.3,9.3,10,13.3
137,Josh Bellamy,CHI,WR,9,159,17.7,26.6,0,8.2,4.4,8.2,19.5,12.3
137,Dontrelle Inman,IND,WR,3,118,39.3,59.3,0,9.3,8.5,9.3,19.3,16.4
137,Cameron Batson,TEN,WR,4,72,18,28.8,0,9.7,6.9,9.7,10.7,14.9
137,Shelton Gibson,PHI,WR,9,61,6.8,9.7,0,4.9,1.6,4.9,5.8,9.5
141,Josh Doctson,WAS,WR,8,473,59.1,87.8,0,8.5,4.9,8.5,58.6,12.4
141,Russell Gage,ATL,WR,8,12,1.5,1.9,0,8.3,8.3,8.3,1.9,15.8
143,Deonte Thompson,DAL,WR,8,171,21.4,29.7,0,11.7,8.2,11.7,26.4,15.4
144,Zach Pascal,IND,WR,9,287,31.9,44.6,0.3,9.8,5.6,10.1,33.8,11.8
144,Cody Latimer,NYG,WR,4,163,40.8,50.6,0,5.5,3.7,5.5,16.8,10.3
146,Russell Shepard,NYG,WR,7,96,13.7,21.4,0,8.3,4.2,8.3,10.1,10.5
146,Cody Core,CIN,WR,7,74,10.6,17.4,0,10.8,6.8,10.8,9.7,13.1
148,Kevin White,CHI,WR,7,119,17,19.9,0,4.2,2.5,4.2,10,8.4
149,Chris Conley,KC,WR,10,438,43.8,68.1,0,5.3,3.4,5.3,40.9,9.3
149,Andre Holmes,BUF,WR,10,275,27.5,41.5,0,8.4,4.4,8.4,27.7,10.1
149,D.J. Chark,JAX,WR,9,243,27,40.1,0,10.3,4.9,10.3,26.9,11.1
152,Jermaine Kearse,NYJ,WR,9,413,45.9,73.4,0,12.8,5.8,12.8,47.1,11.4
152,Chris Moore,BAL,WR,9,253,28.1,37.6,1.2,5.9,5.9,7.1,26.2,10.4
154,Bennie Fowler,NYG,WR,3,109,36.3,56.5,0,8.3,4.6,8.3,10.9,10
155,Chad Williams,ARI,WR,8,350,43.8,67,0,8.9,3.1,8.9,28.3,8.1
155,Justin Hardy,ATL,WR,9,140,15.6,22.7,0,7.9,5,7.9,13.8,9.9
157,Terrance Williams,DAL,WR,3,39,13,21.9,0,7.7,5.1,7.7,3.8,9.7
158,Austin Carr,NO,WR,9,185,20.6,30.1,0,5.4,3.8,5.4,15.2,8.2
158,Daesean Hamilton,DEN,WR,7,101,14.4,16.6,0,4,3,4,7.4,7.3
160,Kamar Aiken,PHI,WR,5,131,26.2,23.4,0,5.3,4.6,5.3,11.3,8.6
160,Charone Peake,NYJ,WR,7,62,8.9,14.3,0,4.8,3.2,4.8,4.5,7.3
162,James Washington,PIT,WR,8,331,41.4,51.8,0,5.7,2.1,5.7,19.6,5.9
162,TJ Jones,DET,WR,8,160,20,26.3,0,6.2,3.8,6.2,12.1,7.6
164,Neal Sterling,NYJ,WR,5,129,25.8,29.1,0,6.2,4.7,6.2,10.7,8.3
165,Michael Floyd,WAS,WR,6,100,16.7,25.9,0,8,3,8,6.5,6.5
165,Travis Benjamin,LAC,WR,5,88,17.6,24.6,3.4,9.1,6.8,12.5,6.1,6.9
167,Sammie Coates,HOU,WR,7,35,5,6.3,0,5.7,2.9,5.7,2.2,6.3
168,Cam Phillips,BUF,WR,2,27,13.5,22.5,0,3.7,3.7,3.7,1.9,7
169,Khadarel Hodge,LAR,WR,7,44,6.3,9.1,0,2.3,2.3,2.3,2.4,5.5
170,Vyncint Smith,HOU,WR,5,89,17.8,26.8,0,4.5,1.1,4.5,3.8,4.3
170,Andre Roberts,NYJ,WR,10,87,8.7,14,1.1,10.3,4.6,11.5,11.7,13.4
172,Darrius Heyward-Bey,PIT,WR,7,32,4.6,6.3,0,3.1,3.1,3.1,1.9,5.9
173,Alex Erickson,CIN,WR,9,212,23.6,38.1,0.5,6.6,4.2,7.1,13.2,6.2
173,JJ Nelson,ARI,WR,9,103,11.4,19.7,2.9,10.7,6.8,13.6,6.6,6.4
173,Deandre Carter,PHI,WR,7,83,11.9,17,0,2.4,2.4,2.4,4.1,4.9
173,Nick Williams,LAR,WR,4,69,17.2,15.9,0,5.8,2.9,5.8,3.7,5.4
177,Brandon Powell,DET,WR,3,26,8.7,12.6,0,11.5,3.8,11.5,1.6,6.2
178,Brian Quick,WAS,WR,6,82,13.7,15.7,0,3.7,3.7,3.7,4.8,5.9
178,Damiere Byrd,CAR,WR,6,37,6.2,8.3,0,5.4,2.7,5.4,1.8,4.9
178,Rashad Greene,JAX,WR,3,37,12.3,10.9,0,10.8,8.1,10.8,4.8,13
181,J'mon Moore,GB,WR,6,47,7.8,10.2,0,2.1,2.1,2.1,2,4.3
182,Justin Hunter,PIT,WR,4,105,26.2,24.5,0,9.5,2.9,9.5,5.1,4.9
182,Josh Malone,CIN,WR,7,59,8.4,11.8,0,6.8,1.7,6.8,2.2,3.7
184,Jeremy Kerley,BUF,WR,1,44,44,68.8,0,9.1,4.5,9.1,2.7,6.1
185,Victor Bolden Jr.,SF,WR,4,65,16.2,23.3,0,6.2,1.5,6.2,2,3.1
185,Justin Watson,TB,WR,6,34,5.7,7.6,0,2.9,2.9,2.9,1.5,4.4
187,Rishard Matthews,NYJ,WR,6,137,22.8,37.4,0,5.1,2.2,5.1,4.1,3
188,Ray-Ray McCloud,BUF,WR,7,108,15.4,22.5,0.9,4.6,4.6,5.6,5.8,5.4
189,Justin Hardee,NO,WR,9,0,0,0,0,0,0,0,2,0
189,Mike Wallace,PHI,WR,2,73,36.5,48.3,0,4.1,0,4.1,0,0
189,Markus Wheaton,PHI,WR,1,2,2,2.8,0,0,0,0,0,0
189,Deante Burton,GB,WR,1,0,0,0,0,0,0,0,0,0
189,Matthew Slater,NE,WR,10,15,1.5,2.2,0,0,0,0,0,0
189,Freddie Martino,TB,WR,4,24,6,7.3,0,4.2,0,4.2,0,0
189,Tommylee Lewis,NO,WR,2,7,3.5,5.4,0,0,0,0,0,0
189,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,0,0,0,0
189,Jaydon Mickens,JAX,WR,6,3,0.5,0.8,0,0,0,0,0,0
189,Stacy Coley,NYG,WR,3,19,6.3,7.1,0,5.3,0,5.3,0,0
189,Trey Quinn,WAS,WR,1,8,8,10.1,0,0,0,0,0,0
189,Trent Sherfield,ARI,WR,6,46,7.7,11,0,0,0,0,0,0
189,Cam Sims,WAS,WR,1,0,0,0,0,0,0,0,0,0
189,Janarion Grant,BAL,WR,2,20,10,12.1,0,0,0,0,0,0
189,Bradley Marquez,DET,WR,1,7,7,10,0,0,0,0,0,0
189,Pharoh Cooper,LAR,WR,1,0,0,0,0,0,0,0,0,0
189,Mike Thomas,LAR,WR,1,0,0,0,0,0,0,0,0,0
189,Keon Hatcher,OAK,WR,1,0,0,0,0,0,0,0,0,0
189,Jehu Chesson,WAS,WR,3,1,0.3,0.5,0,100,0,100,0,0
189,Geremy Davis,LAC,WR,7,39,5.6,8.6,0,0,0,0,0,0
189,Jojo Natson,LAR,WR,7,16,2.3,3.3,0,0,0,0,0,0
189,Keenan Reynolds,SEA,WR,2,21,10.5,10.6,0,0,0,0,0,0
189,Daniel Brown,CHI,WR,8,12,1.5,2.3,0,0,0,0,0,0
189,Javon Wims,CHI,WR,3,9,3,3.8,0,11.1,0,11.1,0,0
189,Brice Butler,DAL,WR,2,3,1.5,0.9,0,33.3,0,33.3,0,0
189,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,0
189,Cayleb Jones,MIN,WR,1,0,0,0,0,0,0,0,0,0
189,Quadree Henderson,NYG,WR,3,0,0,0,0,0,0,0,0,0
189,Andy Jones,DET,WR,1,2,2,2.9,0,0,0,0,0,0
189,River Cracraft,DEN,WR,1,7,7,10.6,0,0,0,0,0,0
189,Malik Turner,SEA,WR,2,12,6,5.5,0,0,0,0,0,0
189,Auden Tate,CIN,WR,1,7,7,16.3,0,14.3,0,14.3,0,0
189,Noah Brown,DAL,WR,1,9,9,13,0,0,0,0,0,0
189,Lance Lenoir,DAL,WR,1,1,1,1.4,0,0,0,0,0,0
189,Trevor Davis,GB,WR,1,0,0,0,0,0,0,0,0,0
189,Kaelin Clay,NYG,WR,2,0,0,0,0,0,0,0,-1,0
225,Rod Streater,CLE,WR,3,23,7.7,9.7,4.3,0,4.3,4.3,-1.1,-4.8
226,Riley McCarron,NE,WR,1,15,15,20,0,6.7,0,6.7,-1,-6.7
227,JJ Jones,LAC,WR,3,3,1,1,33.3,0,33.3,33.3,-1,-33.3
