Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
84,Demetrius Harris,KC,TE,16,DEN,9,6,66.7,37,1,11,4.1,6.2,0,0,0,0,1,0,15.7,15.7
85,Vernon Davis,WAS,TE,10,MIN,3,3,100,66,1,38,22,22,0,0,0,0,0,0,15.6,15.6
85,Eric Ebron,DET,TE,1,IND,5,5,100,46,1,13,9.2,9.2,0,0,0,0,0,0,15.6,15.6
85,Jason Witten,DAL,TE,1,NYG,14,9,64.3,66,0,17,4.7,7.3,0,0,0,0,0,0,15.6,15.6
88,Zach Ertz,PHI,TE,11,SEA,11,6,54.5,35,1,11,3.2,5.8,0,0,0,0,0,0,15.5,15.5
88,Dennis Pitta,BAL,TE,16,PIT,11,8,72.7,75,0,17,6.8,9.4,0,0,0,0,0,0,15.5,15.5
90,Greg Olsen,CAR,TE,6,NO,7,6,85.7,94,0,20,13.4,15.7,0,0,0,0,0,0,15.4,15.4
90,Kyle Rudolph,MIN,TE,12,DET,10,9,90,64,0,18,6.4,7.1,0,0,0,0,0,0,15.4,15.4
92,Jack Doyle,IND,TE,6,HOU,4,4,100,53,1,22,13.2,13.2,0,0,0,0,0,0,15.3,15.3
92,Dion Sims,MIA,TE,12,SF,4,4,100,53,1,23,13.2,13.2,0,0,0,0,0,0,15.3,15.3
92,Cameron Brate,TB,TE,9,ATL,6,5,83.3,43,1,17,7.2,8.6,0,0,0,0,0,0,15.3,15.3
92,CJ Fiedorowicz,HOU,TE,8,DET,7,5,71.4,43,1,15,6.1,8.6,0,0,0,0,0,0,15.3,15.3
96,Delanie Walker,TEN,TE,9,LAC,9,5,55.6,42,1,20,4.7,8.4,0,0,0,0,0,0,15.2,15.2
97,Zach Miller,CHI,TE,11,NYG,3,3,100,61,1,34,20.3,20.3,0,0,0,0,0,0,15.1,15.1
97,Lance Kendricks,LAR,TE,12,NO,7,4,57.1,51,1,24,7.3,12.8,0,0,0,0,0,0,15.1,15.1
99,Jimmy Graham,SEA,TE,6,ATL,9,6,66.7,89,0,25,9.9,14.8,0,0,0,0,0,0,14.9,14.9
99,Eric Ebron,DET,TE,8,HOU,10,7,70,79,0,34,7.9,11.3,0,0,0,0,0,0,14.9,14.9
101,CJ Fiedorowicz,HOU,TE,4,TEN,5,4,80,48,1,18,9.6,12,0,0,0,0,0,0,14.8,14.8
102,Vance McDonald,SF,TE,2,CAR,2,1,50,75,1,75,37.5,75,0,0,0,0,0,0,14.5,14.5
102,Jermaine Gresham,ARI,TE,12,ATL,10,5,50,35,1,15,3.5,7,0,0,0,0,0,0,14.5,14.5
102,Jared Cook,GB,TE,15,CHI,8,6,75,85,0,27,10.6,14.2,0,0,0,0,0,0,14.5,14.5
102,Greg Olsen,CAR,TE,15,WAS,9,6,66.7,85,0,31,9.4,14.2,0,0,0,0,0,0,14.5,14.5
106,Lance Kendricks,LAR,TE,6,DET,8,5,62.5,34,1,15,4.2,6.8,0,0,0,0,0,0,14.4,14.4
106,Julius Thomas,JAX,TE,10,HOU,10,6,60,24,1,12,2.4,4,0,0,0,0,0,0,14.4,14.4
108,Vernon Davis,WAS,TE,8,CIN,5,5,100,93,0,44,18.6,18.6,0,0,0,0,0,0,14.3,14.3
108,Greg Olsen,CAR,TE,1,DEN,9,7,77.8,73,0,18,8.1,10.4,0,0,0,0,0,0,14.3,14.3
108,Zach Miller,CHI,TE,5,IND,8,7,87.5,73,0,23,9.1,10.4,0,0,0,0,0,0,14.3,14.3
111,Charles Clay,BUF,TE,14,PIT,6,3,50,52,1,40,8.7,17.3,0,0,0,0,0,0,14.2,14.2
111,CJ Fiedorowicz,HOU,TE,11,OAK,10,6,60,82,0,20,8.2,13.7,0,0,0,0,0,0,14.2,14.2
113,Jason Witten,DAL,TE,15,TB,10,10,100,51,0,8,5.1,5.1,0,0,0,0,1,1,14.1,14.1
114,Delanie Walker,TEN,TE,12,CHI,4,3,75,50,1,38,12.5,16.7,0,0,0,0,0,0,14,14
114,Erik Swoope,IND,TE,15,MIN,3,3,100,50,1,27,16.7,16.7,0,0,0,0,0,0,14,14
114,Zach Ertz,PHI,TE,15,BAL,8,6,75,80,0,24,10,13.3,0,0,0,0,0,0,14,14
117,Vernon Davis,WAS,TE,7,DET,6,6,100,79,0,27,13.2,13.2,0,0,0,0,0,0,13.9,13.9
118,Austin Hooper,ATL,TE,9,TB,6,3,50,46,1,28,7.7,15.3,0,0,0,0,0,0,13.6,13.6
118,Vance McDonald,SF,TE,11,NE,6,3,50,46,1,24,7.7,15.3,0,0,0,0,0,0,13.6,13.6
118,Jimmy Graham,SEA,TE,11,PHI,5,3,60,46,1,35,9.2,15.3,0,0,0,0,0,0,13.6,13.6
118,Gary Barnidge,CLE,TE,3,MIA,6,5,83.3,66,0,26,11,13.2,0,0,0,0,0,0,13.6,13.6
118,Coby Fleener,NO,TE,13,DET,7,5,71.4,86,0,31,12.3,17.2,0,0,0,0,0,0,13.6,13.6
123,Trey Burton,PHI,TE,14,WAS,10,7,70,65,0,16,6.5,9.3,0,0,0,0,0,0,13.5,13.5
124,Travis Kelce,KC,TE,1,LAC,7,6,85.7,74,0,20,10.6,12.3,0,0,0,0,0,0,13.4,13.4
124,Josh Hill,NO,TE,12,LAR,6,6,100,74,0,35,12.3,12.3,0,0,0,0,0,0,13.4,13.4
124,Jordan Reed,WAS,TE,1,PIT,11,7,63.6,64,0,14,5.8,9.1,0,0,0,0,0,0,13.4,13.4
127,Clive Walford,OAK,TE,12,CAR,4,3,75,43,1,17,10.8,14.3,0,0,0,0,0,0,13.3,13.3
127,Antonio Gates,LAC,TE,8,DEN,9,4,44.4,33,1,12,3.7,8.2,0,0,0,0,0,0,13.3,13.3
127,Travis Kelce,KC,TE,4,PIT,8,5,62.5,23,1,9,2.9,4.6,0,0,0,0,0,0,13.3,13.3
127,Jordan Reed,WAS,TE,5,BAL,11,8,72.7,53,0,16,4.8,6.6,0,0,0,0,0,0,13.3,13.3
131,Dominique Jones,MIA,TE,9,NYJ,4,3,75,42,1,24,10.5,14,0,0,0,0,0,0,13.2,13.2
131,Ryan Griffin,HOU,TE,3,NE,10,8,80,52,0,11,5.2,6.5,0,0,0,0,0,0,13.2,13.2
133,Vernon Davis,WAS,TE,6,PHI,4,2,50,50,1,37,12.5,25,0,0,0,0,0,0,13,13
134,Garrett Celek,SF,TE,4,DAL,5,5,100,79,0,29,15.8,15.8,0,0,0,0,0,0,12.9,12.9
134,Jordan Reed,WAS,TE,11,GB,6,5,83.3,79,0,28,13.2,15.8,0,0,0,0,0,0,12.9,12.9
134,Dennis Pitta,BAL,TE,5,WAS,8,7,87.5,59,0,14,7.4,8.4,0,0,0,0,0,0,12.9,12.9
137,Crockett Gillmore,BAL,TE,5,WAS,7,4,57.1,28,1,15,4,7,0,0,0,0,0,0,12.8,12.8
138,Hunter Henry,LAC,TE,15,OAK,4,3,75,37,1,20,9.2,12.3,0,0,0,0,0,0,12.7,12.7
138,Greg Olsen,CAR,TE,14,LAC,7,4,57.1,87,0,36,12.4,21.8,0,0,0,0,0,0,12.7,12.7
138,Gary Barnidge,CLE,TE,4,WAS,7,7,100,57,0,13,8.1,8.1,0,0,0,0,0,0,12.7,12.7
141,Mychal Rivera,OAK,TE,8,TB,3,3,100,36,1,27,12,12,0,0,0,0,0,0,12.6,12.6
141,Tyler Eifert,CIN,TE,10,NYG,5,3,60,96,0,71,19.2,32,0,0,0,0,0,0,12.6,12.6
141,Gary Barnidge,CLE,TE,5,NE,8,5,62.5,76,0,31,9.5,15.2,0,0,0,0,0,0,12.6,12.6
141,Gary Barnidge,CLE,TE,7,CIN,7,6,85.7,66,0,17,9.4,11,0,0,0,0,0,0,12.6,12.6
145,Ryan Griffin,HOU,TE,13,GB,6,4,66.7,35,1,18,5.8,8.8,0,0,0,0,1,1,12.5,12.5
145,Jack Doyle,IND,TE,3,LAC,6,6,100,65,0,16,10.8,10.8,0,0,0,0,0,0,12.5,12.5
145,Lance Kendricks,LAR,TE,7,NYG,9,7,77.8,55,0,11,6.1,7.9,0,0,0,0,0,0,12.5,12.5
148,Greg Olsen,CAR,TE,3,MIN,10,6,60,64,0,18,6.4,10.7,0,0,0,0,0,0,12.4,12.4
148,Richard Rodgers,GB,TE,9,IND,10,6,60,64,0,22,6.4,10.7,0,0,0,0,0,0,12.4,12.4
150,Jimmy Graham,SEA,TE,16,ARI,3,2,66.7,43,1,37,14.3,21.5,0,0,0,0,0,0,12.3,12.3
150,Charles Clay,BUF,TE,5,LAR,5,5,100,73,0,29,14.6,14.6,0,0,0,0,0,0,12.3,12.3
152,Ladarius Green,PIT,TE,15,CIN,8,5,62.5,72,0,28,9,14.4,0,0,0,0,0,0,12.2,12.2
153,Zach Miller,CHI,TE,4,DET,3,3,100,31,1,17,10.3,10.3,0,0,0,0,0,0,12.1,12.1
153,Kyle Rudolph,MIN,TE,2,GB,8,3,37.5,31,1,19,3.9,10.3,0,0,0,0,0,0,12.1,12.1
155,Jordan Reed,WAS,TE,2,DAL,7,5,71.4,70,0,25,10,14,0,0,0,0,0,0,12,12
155,Antonio Gates,LAC,TE,5,OAK,5,4,80,30,1,9,6,7.5,0,0,0,0,1,1,12,12
157,Jesse James,PIT,TE,2,CIN,5,3,60,29,1,11,5.8,9.7,0,0,0,0,0,0,11.9,11.9
157,Eric Ebron,DET,TE,3,GB,8,5,62.5,69,0,21,8.6,13.8,0,0,0,0,0,0,11.9,11.9
157,Jason Witten,DAL,TE,10,PIT,8,6,75,59,0,14,7.4,9.8,0,0,0,0,0,0,11.9,11.9
157,Greg Olsen,CAR,TE,16,ATL,12,6,50,59,0,17,4.9,9.8,0,0,0,0,0,0,11.9,11.9
161,Julius Thomas,JAX,TE,8,TEN,6,3,50,28,1,10,4.7,9.3,0,0,0,0,0,0,11.8,11.8
161,Delanie Walker,TEN,TE,8,JAX,5,4,80,75,0,47,15,18.8,1,3,3,0,0,0,11.8,11.8
161,Vernon Davis,WAS,TE,12,DAL,7,5,71.4,68,0,26,9.7,13.6,0,0,0,0,0,0,11.8,11.8
161,Zach Ertz,PHI,TE,1,CLE,7,6,85.7,58,0,15,8.3,9.7,0,0,0,0,0,0,11.8,11.8
165,Cameron Brate,TB,TE,4,DEN,8,5,62.5,67,0,19,8.4,13.4,0,0,0,0,0,0,11.7,11.7
165,Jason Witten,DAL,TE,4,SF,9,7,77.8,47,0,8,5.2,6.7,0,0,0,0,0,0,11.7,11.7
165,Jimmy Graham,SEA,TE,12,TB,7,6,85.7,67,0,21,9.6,11.2,0,0,0,0,1,1,11.7,11.7
168,Garrett Celek,SF,TE,9,NO,6,4,66.7,76,0,31,12.7,19,0,0,0,0,0,0,11.6,11.6
169,Zach Ertz,PHI,TE,10,ATL,7,6,85.7,55,0,18,7.9,9.2,0,0,0,0,0,0,11.5,11.5
169,Delanie Walker,TEN,TE,15,KC,7,6,85.7,55,0,16,7.9,9.2,0,0,0,0,0,0,11.5,11.5
171,Joshua Perkins,ATL,TE,16,CAR,3,2,66.7,34,1,26,11.3,17,0,0,0,0,0,0,11.4,11.4
171,Austin Hooper,ATL,TE,2,OAK,3,3,100,84,0,44,28,28,0,0,0,0,0,0,11.4,11.4
173,Jermaine Gresham,ARI,TE,11,MIN,2,2,100,33,1,29,16.5,16.5,0,0,0,0,1,0,11.3,11.3
173,Jason Witten,DAL,TE,16,DET,4,2,50,33,1,23,8.2,16.5,0,0,0,0,0,0,11.3,11.3
173,Ed Dickson,CAR,TE,6,NO,4,3,75,23,1,15,5.8,7.7,0,0,0,0,0,0,11.3,11.3
173,Delanie Walker,TEN,TE,16,JAX,8,3,37.5,23,1,14,2.9,7.7,0,0,0,0,0,0,11.3,11.3
173,Kyle Rudolph,MIN,TE,16,GB,9,6,66.7,53,0,21,5.9,8.8,0,0,0,0,0,0,11.3,11.3
178,Austin Hooper,ATL,TE,4,CAR,1,1,100,42,1,42,42,42,0,0,0,0,0,0,11.2,11.2
178,Cameron Brate,TB,TE,8,OAK,5,3,60,22,1,17,4.4,7.3,0,0,0,0,1,0,11.2,11.2
178,Hunter Henry,LAC,TE,3,IND,5,5,100,72,0,33,14.4,14.4,0,0,0,0,1,1,11.2,11.2
181,MarQueis Gray,MIA,TE,6,PIT,3,3,100,81,0,53,27,27,0,0,0,0,0,0,11.1,11.1
181,Julius Thomas,JAX,TE,2,LAC,7,4,57.1,71,0,24,10.1,17.8,0,0,0,0,0,0,11.1,11.1
181,Jack Doyle,IND,TE,9,GB,9,5,55.6,61,0,20,6.8,12.2,0,0,0,0,0,0,11.1,11.1
181,Antonio Gates,LAC,TE,14,CAR,9,5,55.6,61,0,27,6.8,12.2,0,0,0,0,0,0,11.1,11.1
181,Jacob Tamme,ATL,TE,1,TB,8,6,75,51,0,19,6.4,8.5,0,0,0,0,0,0,11.1,11.1
186,Julius Thomas,JAX,TE,7,OAK,7,3,42.9,20,1,9,2.9,6.7,0,0,0,0,0,0,11,11
187,Luke Willson,SEA,TE,15,LAR,3,3,100,19,1,9,6.3,6.3,0,0,0,0,0,0,10.9,10.9
188,Jerell Adams,NYG,TE,10,CIN,3,3,100,18,1,10,6,6,0,0,0,0,1,0,10.8,10.8
188,Travis Kelce,KC,TE,9,JAX,7,5,71.4,58,0,23,8.3,11.6,0,0,0,0,0,0,10.8,10.8
190,Coby Fleener,NO,TE,11,CAR,5,3,60,17,1,8,3.4,5.7,0,0,0,0,1,0,10.7,10.7
191,Xavier Grimble,PIT,TE,2,CIN,4,2,50,26,1,20,6.5,13,0,0,0,0,0,0,10.6,10.6
192,Tyler Eifert,CIN,TE,13,PHI,2,2,100,25,1,13,12.5,12.5,0,0,0,0,0,0,10.5,10.5
192,Antonio Gates,LAC,TE,2,JAX,5,3,60,15,1,7,3,5,0,0,0,0,0,0,10.5,10.5
192,Kyle Rudolph,MIN,TE,1,TEN,8,4,50,65,0,21,8.1,16.2,0,0,0,0,0,0,10.5,10.5
192,Kyle Rudolph,MIN,TE,7,PHI,11,5,45.5,55,0,22,5,11,0,0,0,0,0,0,10.5,10.5
192,Jack Doyle,IND,TE,14,HOU,6,5,83.3,55,0,15,9.2,11,0,0,0,0,0,0,10.5,10.5
192,Kyle Rudolph,MIN,TE,13,DAL,12,6,50,45,0,17,3.8,7.5,0,0,0,0,0,0,10.5,10.5
198,CJ Fiedorowicz,HOU,TE,13,GB,9,6,66.7,44,0,13,4.9,7.3,0,0,0,0,0,0,10.4,10.4
199,Josh Hill,NO,TE,6,CAR,5,2,40,23,1,15,4.6,11.5,0,0,0,0,0,0,10.3,10.3
199,Gary Barnidge,CLE,TE,11,PIT,5,2,40,23,1,14,4.6,11.5,0,0,0,0,0,0,10.3,10.3
199,Jimmy Graham,SEA,TE,7,ARI,10,5,50,53,0,14,5.3,10.6,0,0,0,0,0,0,10.3,10.3
199,Trey Burton,PHI,TE,13,CIN,9,5,55.6,53,0,15,5.9,10.6,0,0,0,0,0,0,10.3,10.3
199,Will Tye,NYG,TE,10,CIN,8,5,62.5,53,0,25,6.6,10.6,0,0,0,0,0,0,10.3,10.3
204,Levine Toilolo,ATL,TE,9,TB,1,1,100,32,1,32,32,32,0,0,0,0,0,0,10.2,10.2
204,Garrett Celek,SF,TE,15,ATL,6,2,33.3,22,1,16,3.7,11,0,0,0,0,0,0,10.2,10.2
204,Charles Clay,BUF,TE,6,SF,7,5,71.4,52,0,20,7.4,10.4,0,0,0,0,0,0,10.2,10.2
204,Lance Kendricks,LAR,TE,4,ARI,7,5,71.4,52,0,23,7.4,10.4,0,0,0,0,0,0,10.2,10.2
204,Jermaine Gresham,ARI,TE,13,WAS,6,5,83.3,52,0,14,8.7,10.4,0,0,0,0,0,0,10.2,10.2
204,Dennis Pitta,BAL,TE,3,JAX,8,6,75,42,0,13,5.2,7,0,0,0,0,0,0,10.2,10.2
210,Lance Kendricks,LAR,TE,2,SEA,6,4,66.7,61,0,44,10.2,15.2,0,0,0,0,0,0,10.1,10.1
210,CJ Fiedorowicz,HOU,TE,5,MIN,8,4,50,61,0,22,7.6,15.2,0,0,0,0,0,0,10.1,10.1
210,Vernon Davis,WAS,TE,2,DAL,5,5,100,51,0,32,10.2,10.2,0,0,0,0,0,0,10.1,10.1
213,Austin Seferian-Jenkins,TB,TE,1,ATL,1,1,100,30,1,30,30,30,0,0,0,0,0,0,10,10
213,Hunter Henry,LAC,TE,12,HOU,3,2,66.7,20,1,12,6.7,10,0,0,0,0,0,0,10,10
213,Richard Rodgers,GB,TE,16,MIN,2,2,100,20,1,13,10,10,0,0,0,0,0,0,10,10
213,Clive Walford,OAK,TE,16,IND,2,2,100,20,1,15,10,10,0,0,0,0,0,0,10,10
213,Vance McDonald,SF,TE,12,MIA,8,4,50,60,0,35,7.5,15,0,0,0,0,0,0,10,10
