Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
778,CJ Fiedorowicz,HOU,TE,2,KC,41,56.9,0,2.4,2.4,2.4,1.1,2.7
778,Jacob Tamme,ATL,TE,5,DEN,45,67.2,0,2.2,2.2,2.2,1.1,2.4
781,MarQueis Gray,MIA,TE,4,CIN,5,11.1,0,20,0,20,0,0
781,Ryan Hewitt,CIN,TE,4,MIA,27,38.6,0,0,0,0,0,0
781,Tyler Kroft,CIN,TE,4,MIA,44,62.9,0,0,0,0,0,0
781,Erik Swoope,IND,TE,4,JAX,7,9,0,0,0,0,0,0
781,Anthony Fasano,TEN,TE,4,HOU,30,45.5,0,3.3,0,3.3,0,0
781,Phillip Supernaw,TEN,TE,4,HOU,31,47,0,0,0,0,0,0
781,Jace Amaro,TEN,TE,4,HOU,1,1.5,0,0,0,0,0,0
781,Niles Paul,WAS,TE,4,CLE,18,29,0,0,0,0,0,0
781,Randall Telfer,CLE,TE,4,WAS,20,27.8,0,5,0,5,0,0
781,Brandon Bostick,NYJ,TE,4,SEA,10,14.1,0,0,0,0,0,0
781,Kellen Davis,NYJ,TE,4,SEA,23,32.4,0,0,0,0,0,0
781,Luke Willson,SEA,TE,4,NYJ,40,66.7,0,7.5,0,7.5,0,0
781,Brandon Williams,SEA,TE,4,NYJ,11,18.3,0,0,0,0,0,0
781,Braedon Bowman,NYJ,TE,4,SEA,14,19.7,0,7.1,0,7.1,0,0
781,Clay Harbor,NE,TE,4,BUF,0,0,0,0,0,0,0,0
781,Jim Dray,BUF,TE,4,NE,4,5.3,0,0,0,0,0,0
781,AJ Derby,NE,TE,4,BUF,1,1.8,0,0,0,0,0,0
781,Levine Toilolo,ATL,TE,4,CAR,36,53.7,0,2.8,0,2.8,0,0
781,Scott Simonson,CAR,TE,4,ATL,0,0,0,0,0,0,0,0
781,James Hurst,BAL,TE,4,OAK,89,100,0,0,0,0,0,0
781,Maxx Williams,BAL,TE,4,OAK,10,11.2,0,0,0,0,0,0
781,Orson Charles,DET,TE,4,CHI,0,0,0,0,0,0,0,0
781,Khari Lee,DET,TE,4,CHI,12,19,0,8.3,0,8.3,0,0
781,Ben Braunecker,CHI,TE,4,DET,3,4.3,0,0,0,0,0,0
781,Cole Wick,DET,TE,4,CHI,3,4.8,0,33.3,0,33.3,0,0
781,Brandon Myers,TB,TE,4,DEN,21,29.6,0,0,0,0,0,0
781,John Phillips,DEN,TE,4,TB,29,40.3,0,0,0,0,0,0
781,Jermaine Gresham,ARI,TE,4,LAR,38,49.4,0,2.6,0,2.6,0,0
781,Cory Harkey,LAR,TE,4,ARI,10,16.9,0,0,0,0,0,0
781,Tyler Higbee,LAR,TE,4,ARI,18,30.5,0,5.6,0,5.6,0,0
781,Temarrick Hemingway,LAR,TE,4,ARI,0,0,0,0,0,0,0,0
781,Sean McGrath,LAC,TE,4,NO,13,18.6,0,0,0,0,0,0
781,Asante Cleveland,LAC,TE,4,NO,0,0,0,0,0,0,0,0
781,Chris Manhertz,NO,TE,4,LAC,23,31.5,0,0,0,0,0,0
781,Gavin Escobar,DAL,TE,4,SF,1,1.3,0,0,0,0,0,0
781,Blake Bell,SF,TE,4,DAL,5,9.4,0,0,0,0,0,0
781,Geoff Swaim,DAL,TE,4,SF,24,31.6,0,0,0,0,0,0
781,James O'Shaughnessy,KC,TE,4,PIT,0,0,0,0,0,0,0,0
781,Ross Travis,KC,TE,4,PIT,6,8,0,16.7,0,16.7,0,0
781,Larry Donnell,NYG,TE,4,MIN,9,13.6,0,0,0,0,0,0
781,Jerell Adams,NYG,TE,4,MIN,7,10.6,0,0,0,0,0,0
781,John Phillips,DEN,TE,1,CAR,6,10.3,0,0,0,0,0,0
781,Ed Dickson,CAR,TE,1,DEN,30,41.1,0,0,0,0,0,0
781,Scott Simonson,CAR,TE,1,DEN,2,2.7,0,0,0,0,0,0
781,Justin Perillo,GB,TE,1,JAX,0,0,0,0,0,0,0,0
781,Ben Koyack,JAX,TE,1,GB,6,8.3,0,0,0,0,0,0
781,Jim Dray,BUF,TE,1,BAL,10,20.4,0,0,0,0,0,0
781,James Hurst,BAL,TE,1,BUF,4,5.9,0,0,0,0,0,0
781,Maxx Williams,BAL,TE,1,BUF,9,13.2,0,0,0,0,0,0
781,Nick O'Leary,BUF,TE,1,BAL,3,6.1,0,33.3,0,33.3,0,0
781,Logan Paulsen,CHI,TE,1,HOU,20,35.7,0,5,0,5,0,0
781,Greg Scruggs,CHI,TE,1,HOU,1,1.8,0,0,0,0,0,0
781,Gary Barnidge,CLE,TE,1,PHI,51,98.1,0,3.9,0,3.9,0,0
781,Randall Telfer,CLE,TE,1,PHI,10,19.2,0,0,0,0,0,0
781,Seth DeValve,CLE,TE,1,PHI,3,5.8,0,0,0,0,0,0
781,Luke Stocker,TB,TE,1,ATL,37,57.8,0,0,0,0,0,0
781,Levine Toilolo,ATL,TE,1,TB,22,33.8,0,0,0,0,0,0
781,Anthony Fasano,TEN,TE,1,MIN,25,37.3,0,0,0,0,0,0
781,Rhett Ellison,MIN,TE,1,TEN,13,20.6,0,0,0,0,0,0
781,Phillip Supernaw,TEN,TE,1,MIN,14,20.9,0,0,0,0,0,0
781,David Morgan,MIN,TE,1,TEN,20,31.7,0,0,0,0,0,0
781,Brandon Bostick,NYJ,TE,1,CIN,8,11.3,0,0,0,0,0,0
781,Kellen Davis,NYJ,TE,1,CIN,54,76.1,0,0,0,0,0,0
781,Ryan Hewitt,CIN,TE,1,NYJ,7,12.3,0,0,0,0,0,0
781,Tyler Kroft,CIN,TE,1,NYJ,7,12.3,0,0,0,0,0,0
781,Lee Smith,OAK,TE,1,NO,41,56.2,0,0,0,0,0,0
781,Josh Hill,NO,TE,1,OAK,13,18.8,0,0,0,0,0,0
781,Sean McGrath,LAC,TE,1,KC,16,21.9,0,0,0,0,0,0
781,James O'Shaughnessy,KC,TE,1,LAC,0,0,0,0,0,0,0,0
781,Ross Travis,KC,TE,1,LAC,11,15.5,0,9.1,0,9.1,0,0
781,Dion Sims,MIA,TE,1,SEA,13,24.5,0,0,0,0,0,0
781,MarQueis Gray,MIA,TE,1,SEA,1,1.9,0,0,0,0,0,0
781,Brandon Williams,SEA,TE,1,MIA,10,12.2,0,0,0,0,0,0
781,Erik Swoope,IND,TE,1,DET,3,4.3,0,0,0,0,0,0
781,Khari Lee,DET,TE,1,IND,1,1.5,0,0,0,0,0,0
781,Gavin Escobar,DAL,TE,1,NYG,3,3.8,0,0,0,0,0,0
781,Darren Fells,ARI,TE,1,NE,23,37.7,0,0,0,0,0,0
781,Troy Niklas,ARI,TE,1,NE,20,32.8,0,0,0,0,0,0
781,AJ Derby,NE,TE,1,ARI,20,28.2,0,0,0,0,0,0
781,David Johnson,PIT,TE,1,WAS,17,25,0,0,0,0,0,0
781,Niles Paul,WAS,TE,1,PIT,6,10.3,0,0,0,0,0,0
781,Xavier Grimble,PIT,TE,1,WAS,16,23.5,0,0,0,0,0,0
781,Cory Harkey,LAR,TE,1,SF,10,16.4,0,0,0,0,0,0
781,Blake Bell,SF,TE,1,LAR,9,11.1,0,0,0,0,0,0
781,Brandon Bostick,NYJ,TE,2,BUF,24,32,0,4.2,0,4.2,0,0
781,Kellen Davis,NYJ,TE,2,BUF,50,66.7,0,2,0,2,0,0
781,Jim Dray,BUF,TE,2,NYJ,11,20.8,0,0,0,0,0,0
781,Nick O'Leary,BUF,TE,2,NYJ,3,5.7,0,0,0,0,0,0
781,Ryan Hewitt,CIN,TE,2,PIT,9,11.8,0,0,0,0,0,0
781,Orson Charles,DET,TE,2,TEN,0,0,0,0,0,0,0,0
781,Khari Lee,DET,TE,2,TEN,20,25.3,0,0,0,0,0,0
781,James Hurst,BAL,TE,2,CLE,0,0,0,0,0,0,0,0
781,Maxx Williams,BAL,TE,2,CLE,23,30.7,0,0,0,0,0,0
781,Randall Telfer,CLE,TE,2,BAL,13,21,0,0,0,0,0,0
781,Seth DeValve,CLE,TE,2,BAL,5,8.1,0,0,0,0,0,0
781,Gavin Escobar,DAL,TE,2,WAS,7,10.3,0,0,0,0,0,0
781,Chris Manhertz,NO,TE,2,NYG,5,8.1,0,0,0,0,0,0
781,Jerell Adams,NYG,TE,2,NO,1,1.3,0,0,0,0,0,0
781,Ed Dickson,CAR,TE,2,SF,35,42.2,0,2.9,0,2.9,0,0
781,Scott Simonson,CAR,TE,2,SF,7,8.4,0,0,0,0,0,0
781,Clay Harbor,NE,TE,2,MIA,22,27.5,0,0,0,0,0,0
781,MarQueis Gray,MIA,TE,2,NE,1,1.5,0,0,0,0,0,0
781,Demetrius Harris,KC,TE,2,HOU,19,29.7,0,5.3,0,5.3,0,0
781,James O'Shaughnessy,KC,TE,2,HOU,0,0,0,0,0,0,0,0
781,Ross Travis,KC,TE,2,HOU,6,9.4,0,0,0,0,0,0
781,Cory Harkey,LAR,TE,2,SEA,13,21,0,0,0,0,0,0
781,Brandon Williams,SEA,TE,2,LAR,5,7.5,0,0,0,0,0,0
781,Tyler Higbee,LAR,TE,2,SEA,26,41.9,0,0,0,0,0,0
781,Temarrick Hemingway,LAR,TE,2,SEA,1,1.6,0,0,0,0,0,0
781,Brandon Myers,TB,TE,2,ARI,22,27.8,0,0,0,0,0,0
781,Jermaine Gresham,ARI,TE,2,TB,24,36.4,0,4.2,0,4.2,0,0
781,Luke Stocker,TB,TE,2,ARI,9,11.4,0,0,0,0,0,0
781,Troy Niklas,ARI,TE,2,TB,24,36.4,0,4.2,0,4.2,0,0
781,Sean McGrath,LAC,TE,2,JAX,22,32.4,0,0,0,0,0,0
781,Ben Koyack,JAX,TE,2,LAC,1,1.5,0,0,0,0,0,0
781,Hunter Henry,LAC,TE,2,JAX,39,57.4,0,0,0,0,0,0
781,John Phillips,DEN,TE,2,IND,25,35.2,0,0,0,0,0,0
781,Erik Swoope,IND,TE,2,DEN,11,15.1,0,0,0,0,0,0
781,Rhett Ellison,MIN,TE,2,GB,11,19,0,0,0,0,0,0
781,Justin Perillo,GB,TE,2,MIN,3,4.2,0,0,0,0,0,0
781,David Morgan,MIN,TE,2,GB,17,29.3,0,0,0,0,0,0
781,Brent Celek,PHI,TE,2,CHI,53,73.6,0,1.9,0,1.9,0,0
781,Logan Paulsen,CHI,TE,2,PHI,22,42.3,0,0,0,0,0,0
781,Greg Scruggs,CHI,TE,2,PHI,3,5.8,0,0,0,0,0,0
781,Logan Paulsen,CHI,TE,7,GB,19,39.6,0,0,0,0,0,0
781,Justin Perillo,GB,TE,7,CHI,14,16.1,0,0,0,0,0,0
781,Ben Braunecker,CHI,TE,7,GB,8,16.7,0,0,0,0,0,0
781,Cory Harkey,LAR,TE,7,NYG,10,12.8,0,0,0,0,0,0
781,Temarrick Hemingway,LAR,TE,7,NYG,0,0,0,0,0,0,0,0
781,James O'Shaughnessy,KC,TE,7,NO,9,17.3,0,0,0,0,0,0
781,Chase Coffman,IND,TE,7,TEN,9,13,0,0,0,0,0,0
781,Phillip Supernaw,TEN,TE,7,IND,19,26,0,0,0,0,0,0
781,Rhett Ellison,MIN,TE,7,PHI,13,17.1,0,0,0,0,0,0
781,Trey Burton,PHI,TE,7,MIN,13,22.4,0,7.7,0,7.7,0,0
781,David Morgan,MIN,TE,7,PHI,0,0,0,0,0,0,0,0
781,Ryan Hewitt,CIN,TE,7,CLE,12,19.7,0,0,0,0,0,0
781,CJ Uzomah,CIN,TE,7,CLE,14,23,0,0,0,0,0,0
781,Randall Telfer,CLE,TE,7,CIN,15,23.4,0,0,0,0,0,0
781,Connor Hamlett,CLE,TE,7,CIN,3,4.7,0,0,0,0,0,0
781,Khari Lee,DET,TE,7,WAS,19,35.8,0,0,0,0,0,0
781,Cole Wick,DET,TE,7,WAS,3,5.7,0,0,0,0,0,0
781,Ben Koyack,JAX,TE,7,OAK,4,6,0,0,0,0,0,0
781,Dominique Jones,MIA,TE,7,BUF,29,39.7,0,0,0,0,0,0
781,MarQueis Gray,MIA,TE,7,BUF,62,84.9,0,0,0,0,0,0
781,Brandon Bostick,NYJ,TE,7,BAL,33,48.5,0,3,0,3,0,0
781,Kellen Davis,NYJ,TE,7,BAL,51,75,0,0,0,0,0,0
781,Crockett Gillmore,BAL,TE,7,NYJ,19,32.8,0,0,0,0,0,0
781,James Hurst,BAL,TE,7,NYJ,1,1.7,0,0,0,0,0,0
781,Brandon Myers,TB,TE,7,SF,28,37.3,0,0,0,0,0,0
781,Luke Stocker,TB,TE,7,SF,41,54.7,0,0,0,0,0,0
781,Blake Bell,SF,TE,7,TB,4,5.7,0,0,0,0,0,0
781,Sean McGrath,LAC,TE,7,ATL,24,32,0,0,0,0,0,0
781,Austin Hooper,ATL,TE,7,LAC,15,23.1,0,0,0,0,0,0
781,Darren Fells,ARI,TE,7,SEA,8,8.4,0,0,0,0,0,0
781,Brandon Williams,SEA,TE,7,ARI,8,12.7,0,0,0,0,0,0
781,Nick Vannett,SEA,TE,7,ARI,2,3.2,0,50,0,50,0,0
781,Hakeem Valles,ARI,TE,7,SEA,3,3.2,0,0,0,0,0,0
781,John Phillips,DEN,TE,7,HOU,12,18.8,0,0,0,0,0,0
781,Virgil Green,DEN,TE,7,HOU,39,60.9,0,0,0,0,0,0
781,Jeff Heuerman,DEN,TE,7,HOU,22,34.4,0,0,0,0,0,0
781,Stephen Anderson,HOU,TE,7,DEN,13,18.6,0,0,0,0,0,0
781,Matthew Mulligan,DET,TE,12,MIN,19,31.1,0,0,0,0,0,0
781,Clay Harbor,DET,TE,12,MIN,1,1.6,0,0,0,0,0,0
781,Eric Ebron,DET,TE,12,MIN,49,80.3,0,2,0,2,0,0
781,David Morgan,MIN,TE,12,DET,0,0,0,0,0,0,0,0
781,Gavin Escobar,DAL,TE,12,WAS,12,21.4,0,0,0,0,0,0
781,David Johnson,PIT,TE,12,IND,12,22.2,0,0,0,0,0,0
781,Jesse James,PIT,TE,12,IND,41,75.9,0,2.4,0,2.4,0,0
781,Anthony Fasano,TEN,TE,12,CHI,27,46.6,0,3.7,0,3.7,0,0
781,Logan Paulsen,CHI,TE,12,TEN,33,41.2,0,3,0,3,0,0
781,Jace Amaro,TEN,TE,12,CHI,5,8.6,0,0,0,0,0,0
781,Nick O'Leary,BUF,TE,12,JAX,18,32.7,0,5.6,0,5.6,0,0
781,Alex Ellis,JAX,TE,12,BUF,20,29.4,0,0,0,0,0,0
781,James Hurst,BAL,TE,12,CIN,1,1.5,0,0,0,0,0,0
781,Tyler Kroft,CIN,TE,12,BAL,21,28,0,0,0,0,0,0
781,Nick Boyle,BAL,TE,12,CIN,20,29.4,0,0,0,0,0,0
781,Darren Fells,ARI,TE,12,ATL,7,10.6,0,0,0,0,0,0
781,Hakeem Valles,ARI,TE,12,ATL,1,1.5,0,0,0,0,0,0
781,Joshua Perkins,ATL,TE,12,ARI,3,4.3,0,0,0,0,0,0
781,Larry Donnell,NYG,TE,12,CLE,0,0,0,0,0,0,0,0
781,Randall Telfer,CLE,TE,12,NYG,26,34.7,0,0,0,0,0,0
781,Jerell Adams,NYG,TE,12,CLE,11,19.6,0,0,0,0,0,0
781,John Phillips,NO,TE,12,LAR,30,40.5,0,0,0,0,0,0
781,Cory Harkey,LAR,TE,12,NO,2,3.8,0,0,0,0,0,0
781,Tyler Higbee,LAR,TE,12,NO,23,43.4,0,4.3,0,4.3,0,0
781,Dominique Jones,MIA,TE,12,SF,4,6.8,0,0,0,0,0,0
781,Blake Bell,SF,TE,12,MIA,15,19.2,0,6.7,0,6.7,0,0
781,Antonio Gates,LAC,TE,12,HOU,36,61,0,0,0,0,0,0
781,Sean McGrath,LAC,TE,12,HOU,13,22,0,0,0,0,0,0
781,Brandon Myers,TB,TE,12,SEA,15,22.4,0,0,0,0,0,0
781,Brandon Williams,SEA,TE,12,TB,9,13.4,0,0,0,0,0,0
781,Nick Vannett,SEA,TE,12,TB,2,3,0,0,0,0,0,0
781,Ed Dickson,CAR,TE,12,OAK,31,47.7,0,0,0,0,0,0
781,Chris Manhertz,CAR,TE,12,OAK,0,0,0,0,0,0,0,0
781,Virgil Green,DEN,TE,12,KC,53,63.1,0,0,0,0,0,0
781,Rob Gronkowski,NE,TE,12,NYJ,7,9.6,0,28.6,0,28.6,0,0
781,Eric Tomlinson,NYJ,TE,12,NE,7,12.3,0,0,0,0,0,0
781,Brent Celek,PHI,TE,12,GB,20,33.9,0,0,0,0,0,0
781,Richard Rodgers,GB,TE,12,PHI,26,36.6,0,3.8,0,3.8,0,0
781,James Hurst,BAL,TE,10,CLE,12,14.6,0,0,0,0,0,0
781,Phillip Supernaw,TEN,TE,10,GB,17,28.3,0,0,0,0,0,0
781,Justin Perillo,GB,TE,10,TEN,14,17.9,0,7.1,0,7.1,0,0
781,Derek Carrier,WAS,TE,10,MIN,9,14.3,0,0,0,0,0,0
781,David Morgan,MIN,TE,10,WAS,0,0,0,0,0,0,0,0
781,Logan Paulsen,CHI,TE,10,TB,15,26.8,0,6.7,0,6.7,0,0
781,Ben Braunecker,CHI,TE,10,TB,1,1.8,0,0,0,0,0,0
781,Demetrius Harris,KC,TE,10,CAR,22,34.4,0,4.5,0,4.5,0,0
781,James O'Shaughnessy,KC,TE,10,CAR,6,9.4,0,0,0,0,0,0
781,Levine Toilolo,ATL,TE,10,PHI,14,28,0,0,0,0,0,0
781,Trey Burton,PHI,TE,10,ATL,9,11.4,0,0,0,0,0,0
781,Joshua Perkins,ATL,TE,10,PHI,4,8,0,0,0,0,0,0
781,Brandon Bostick,NYJ,TE,10,LAR,23,38.3,0,0,0,0,0,0
781,Lance Kendricks,LAR,TE,10,NYJ,56,82.4,0,3.6,1.8,3.6,1,1.8
781,Cory Harkey,LAR,TE,10,NYJ,13,19.1,0,0,0,0,0,0
781,Eric Tomlinson,NYJ,TE,10,LAR,6,10,0,0,0,0,0,0
781,Tyler Higbee,LAR,TE,10,NYJ,24,35.3,0,0,0,0,0,0
781,John Phillips,NO,TE,10,DEN,15,29.4,0,0,0,0,0,0
781,Josh Hill,NO,TE,10,DEN,26,51,0,3.8,0,3.8,0,0
781,Jeff Heuerman,DEN,TE,10,NO,6,7.1,0,0,0,0,0,0
781,Dominique Jones,MIA,TE,10,LAC,4,7.8,0,25,0,25,0,0
781,Dion Sims,MIA,TE,10,LAC,49,96.1,0,2,0,2,0,0
781,Asante Cleveland,LAC,TE,10,MIA,3,3.9,0,0,0,0,0,0
781,Gavin Escobar,DAL,TE,10,PIT,18,27.7,0,0,0,0,0,0
781,Geoff Swaim,DAL,TE,10,PIT,7,10.8,0,0,0,0,0,0
781,Garrett Celek,SF,TE,10,ARI,20,31.7,0,0,0,0,0,0
781,Darren Fells,ARI,TE,10,SF,34,43,0,0,0,0,0,0
781,Blake Bell,SF,TE,10,ARI,0,0,0,0,0,0,0,0
781,Hakeem Valles,ARI,TE,10,SF,3,3.8,0,33.3,0,33.3,0,0
781,Brandon Williams,SEA,TE,10,NE,12,17.1,0,0,0,0,0,0
781,Nick Vannett,SEA,TE,10,NE,12,17.1,0,0,0,0,0,0
781,Larry Donnell,NYG,TE,10,CIN,0,0,0,0,0,0,0,0
781,Ryan Hewitt,CIN,TE,10,NYG,10,17.2,0,0,0,0,0,0
781,Tyler Kroft,CIN,TE,10,NYG,23,39.7,0,4.3,0,4.3,0,0
781,CJ Uzomah,CIN,TE,10,NYG,1,1.7,0,0,0,0,0,0
781,Rob Gronkowski,NE,TE,3,HOU,14,21.9,0,7.1,0,7.1,0,0
781,Clay Harbor,NE,TE,3,HOU,3,4.7,0,0,0,0,0,0
781,CJ Fiedorowicz,HOU,TE,3,NE,25,35.2,0,4,0,4,0,0
781,Stephen Anderson,HOU,TE,3,NE,11,15.5,0,9.1,0,9.1,0,0
781,Jermaine Gresham,ARI,TE,3,BUF,18,22,0,5.6,0,5.6,0,0
781,Jim Dray,BUF,TE,3,ARI,5,7.8,0,0,0,0,0,0
781,Charles Clay,BUF,TE,3,ARI,53,82.8,0,3.8,0,3.8,0,0
781,Troy Niklas,ARI,TE,3,BUF,18,22,0,5.6,5.6,5.6,1,5.6
781,Anthony Fasano,TEN,TE,3,OAK,38,55.9,0,0,0,0,0,0
781,Phillip Supernaw,TEN,TE,3,OAK,30,44.1,0,3.3,0,3.3,0,0
781,MarQueis Gray,MIA,TE,3,CLE,5,7.5,0,0,0,0,0,0
781,Randall Telfer,CLE,TE,3,MIA,23,28,0,0,0,0,0,0
781,Seth DeValve,CLE,TE,3,MIA,3,3.7,0,0,0,0,0,0
781,Crockett Gillmore,BAL,TE,3,JAX,30,44.8,0,0,0,0,0,0
781,James Hurst,BAL,TE,3,JAX,0,0,0,0,0,0,0,0
781,Maxx Williams,BAL,TE,3,JAX,12,17.9,0,0,0,0,0,0
781,Khari Lee,DET,TE,3,GB,0,0,0,0,0,0,0,0
781,Ryan Hewitt,CIN,TE,3,DEN,21,31.3,0,0,0,0,0,0
781,Tyler Kroft,CIN,TE,3,DEN,43,64.2,0,0,0,0,0,0
781,Scott Simonson,CAR,TE,3,MIN,2,2.6,0,0,0,0,0,0
781,David Morgan,MIN,TE,3,CAR,3,5.6,0,0,0,0,0,0
781,Vernon Davis,WAS,TE,3,NYG,35,49.3,0,0,0,0,0,0
781,Niles Paul,WAS,TE,3,NYG,15,21.1,0,0,0,0,0,0
781,Lance Kendricks,LAR,TE,3,TB,59,90.8,0,6.8,0,6.8,0,0
781,Cory Harkey,LAR,TE,3,TB,16,24.6,0,0,0,0,0,0
781,Tyler Higbee,LAR,TE,3,TB,21,32.3,0,0,0,0,0,0
781,Brandon Williams,SEA,TE,3,SF,15,21.4,0,0,0,0,0,0
781,Blake Bell,SF,TE,3,SEA,24,42.1,0,4.2,0,4.2,0,0
781,Brandon Bostick,NYJ,TE,3,KC,8,11.8,0,0,0,0,0,0
781,Kellen Davis,NYJ,TE,3,KC,32,47.1,0,0,0,0,0,0
781,James O'Shaughnessy,KC,TE,3,NYJ,1,1.6,0,0,0,0,0,0
781,Braedon Bowman,NYJ,TE,3,KC,0,0,0,0,0,0,0,0
781,Erik Swoope,IND,TE,3,LAC,12,16.9,0,0,0,0,0,0
781,Asante Cleveland,LAC,TE,3,IND,2,3.3,0,0,0,0,0,0
781,David Johnson,PIT,TE,3,PHI,7,11.7,0,0,0,0,0,0
781,Xavier Grimble,PIT,TE,3,PHI,6,10,0,0,0,0,0,0
781,Logan Paulsen,CHI,TE,3,DAL,10,15.4,0,0,0,0,0,0
781,Greg Scruggs,CHI,TE,3,DAL,4,6.2,0,0,0,0,0,0
781,Gavin Escobar,DAL,TE,3,CHI,0,0,0,0,0,0,0,0
781,Geoff Swaim,DAL,TE,3,CHI,29,42.6,0,3.4,0,3.4,0,0
781,Levine Toilolo,ATL,TE,3,NO,29,45.3,0,0,0,0,0,0
781,Chris Manhertz,NO,TE,3,ATL,15,18.5,0,0,0,0,0,0
781,Austin Hooper,ATL,TE,3,NO,14,21.9,0,0,0,0,0,0
781,Hakeem Valles,ARI,TE,5,SF,26,38.2,0,3.8,0,3.8,0,0
781,AJ Derby,NE,TE,5,CLE,11,13.8,0,0,0,0,0,0
781,Brent Celek,PHI,TE,5,DET,23,37.7,0,0,0,0,0,0
781,Clay Harbor,DET,TE,5,PHI,23,37.7,0,0,0,0,0,0
781,Khari Lee,DET,TE,5,PHI,13,21.3,0,0,0,0,0,0
781,Cole Wick,DET,TE,5,PHI,3,4.9,0,0,0,0,0,0
781,Logan Paulsen,CHI,TE,5,IND,37,56.1,0,2.7,0,2.7,0,0
781,Erik Swoope,IND,TE,5,CHI,5,7.4,0,0,0,0,0,0
781,Ben Braunecker,CHI,TE,5,IND,1,1.5,0,0,0,0,0,0
781,MarQueis Gray,MIA,TE,5,TEN,6,13.6,0,0,0,0,0,0
781,Phillip Supernaw,TEN,TE,5,MIA,33,44.6,0,0,0,0,0,0
781,Niles Paul,WAS,TE,5,BAL,14,21.2,0,0,0,0,0,0
781,James Hurst,BAL,TE,5,WAS,3,4.2,0,0,0,0,0,0
781,MyCole Pruitt,MIN,TE,5,HOU,10,13.5,0,0,0,0,0,0
781,Kellen Davis,NYJ,TE,5,PIT,23,39.7,0,0,0,0,0,0
781,David Johnson,PIT,TE,5,NYJ,11,14.5,0,0,0,0,0,0
781,John Phillips,DEN,TE,5,ATL,25,35.7,0,4,0,4,0,0
781,Levine Toilolo,ATL,TE,5,DEN,44,65.7,0,2.3,0,2.3,0,0
781,Jeff Heuerman,DEN,TE,5,ATL,15,21.4,0,6.7,0,6.7,0,0
781,Gavin Escobar,DAL,TE,5,CIN,7,12.3,0,0,0,0,0,0
781,Ryan Hewitt,CIN,TE,5,DAL,6,8.6,0,0,0,0,0,0
781,Geoff Swaim,DAL,TE,5,CIN,22,38.6,0,4.5,0,4.5,0,0
781,Cory Harkey,LAR,TE,5,BUF,14,20.9,0,0,0,0,0,0
781,Nick O'Leary,BUF,TE,5,LAR,17,30.9,0,0,0,0,0,0
781,Gerald Christian,BUF,TE,5,LAR,5,9.1,0,0,0,0,0,0
781,Tyler Higbee,LAR,TE,5,BUF,33,49.3,0,3,0,3,0,0
781,Temarrick Hemingway,LAR,TE,5,BUF,0,0,0,0,0,0,0,0
781,Sean McGrath,LAC,TE,5,OAK,18,35.3,0,0,0,0,0,0
781,Mychal Rivera,OAK,TE,5,LAC,47,65.3,0,0,0,0,0,0
781,Ryan O'Malley,OAK,TE,5,LAC,7,9.7,0,0,0,0,0,0
781,Justin Perillo,GB,TE,5,NYG,13,16.2,0,0,0,0,0,0
781,Ed Dickson,CAR,TE,5,TB,24,44.4,0,0,0,0,0,0
781,Scott Simonson,CAR,TE,5,TB,1,1.9,0,0,0,0,0,0
781,Sean McGrath,LAC,TE,6,DEN,37,56.1,0,0,0,0,0,0
781,Garrett Celek,SF,TE,6,BUF,27,44.3,0,0,0,0,0,0
781,Brent Celek,PHI,TE,6,WAS,13,25,0,0,0,0,0,0
781,Niles Paul,WAS,TE,6,PHI,22,29.7,0,0,0,0,0,0
781,Connor Hamlett,CLE,TE,6,TEN,15,22.4,0,0,0,0,0,0
781,Crockett Gillmore,BAL,TE,6,NYG,39,47,0,2.6,0,2.6,0,0
781,James Hurst,BAL,TE,6,NYG,83,100,0,0,0,0,0,0
781,Jerell Adams,NYG,TE,6,BAL,11,16.4,0,0,0,0,0,0
781,Marcedes Lewis,JAX,TE,6,CHI,25,41.7,0,4,0,4,0,0
781,Logan Paulsen,CHI,TE,6,JAX,36,45,0,0,0,0,0,0
781,Ben Koyack,JAX,TE,6,CHI,1,1.7,0,0,0,0,0,0
781,Ben Braunecker,CHI,TE,6,JAX,2,2.5,0,0,0,0,0,0
781,Cory Harkey,LAR,TE,6,DET,8,13.8,0,0,0,0,0,0
781,Khari Lee,DET,TE,6,LAR,19,30.6,0,0,0,0,0,0
781,Tyler Higbee,LAR,TE,6,DET,19,32.8,0,0,0,0,0,0
781,Cole Wick,DET,TE,6,LAR,4,6.5,0,0,0,0,0,0
781,David Johnson,PIT,TE,6,MIA,7,12.7,0,14.3,0,14.3,0,0
781,Ryan Hewitt,CIN,TE,6,NE,9,13.2,0,0,0,0,0,0
781,AJ Derby,NE,TE,6,CIN,3,4.7,0,0,0,0,0,0
781,James O'Shaughnessy,KC,TE,6,OAK,12,18.8,0,0,0,0,0,0
781,Brandon Williams,SEA,TE,6,ATL,10,15.2,0,0,0,0,0,0
781,Austin Hooper,ATL,TE,6,SEA,12,17.9,0,0,0,0,0,0
781,Nick Vannett,SEA,TE,6,ATL,3,4.5,0,0,0,0,0,0
781,Gavin Escobar,DAL,TE,6,GB,8,12.3,0,0,0,0,0,0
