Rank,Name,Team,Position,Played,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
22,Jordan Howard,CHI,RB,7,17,43,2.5,3,3,2,5,0,1,1,3.4,23.8
23,Tarik Cohen,CHI,RB,7,5,30,6,0,8,5,35,2,0,0,3.4,23.5
24,Jay Ajayi,PHI,RB,4,11,28,2.5,3,2,1,4,0,1,1,5.8,23.2
25,Lamar Miller,HOU,RB,7,19,36,1.9,2,1,1,4,1,0,0,3.3,23
26,Sony Michel,NE,RB,6,21,49,2.3,3,0,0,0,0,0,0,3.8,22.9
27,Mike Davis,SEA,RB,6,9,46,5.1,3,0,0,0,0,0,0,3.8,22.6
28,Giovani Bernard,CIN,RB,4,6,20,3.3,3,1,1,14,0,0,0,5.6,22.4
29,Wendell Smallwood,PHI,RB,8,10,24,2.4,1,5,3,28,1,0,0,2.8,22.2
30,Isaiah Crowell,NYJ,RB,8,15,38,2.5,3,0,0,0,0,0,0,2.7,21.8
31,Matt Breida,SF,RB,8,14,37,2.6,1,3,3,26,1,0,0,2.7,21.3
32,Royce Freeman,DEN,RB,7,9,25,2.8,3,0,0,0,0,0,0,2.9,20.5
33,Latavius Murray,MIN,RB,8,9,20,2.2,2,2,2,10,0,0,0,2.4,19
34,Chris Carson,SEA,RB,6,12,36,3,2,2,2,13,0,0,0,3.2,18.9
35,Phillip Lindsay,DEN,RB,8,15,43,2.9,2,3,2,5,0,0,0,2.4,18.8
36,Corey Clement,PHI,RB,6,13,56,4.3,2,1,1,0,0,0,0,3.1,18.6
37,Kenyan Drake,MIA,RB,8,7,25,3.6,2,4,1,0,0,1,1,1.8,14.5
38,Austin Ekeler,LAC,RB,7,10,16,1.6,0,4,4,28,1,0,0,2.1,14.4
39,Peyton Barber,TB,RB,7,11,6,0.5,1,3,1,5,1,0,0,2,14.1
40,LeGarrette Blount,DET,RB,7,11,14,1.3,2,0,0,0,0,1,0,1.9,13.4
41,Mark Ingram,NO,RB,3,5,6,1.2,2,0,0,0,0,0,0,4.2,12.6
42,Chris Thompson,WAS,RB,5,3,1,0.3,0,4,3,24,1,0,0,2.3,11.5
43,Kerryon Johnson,DET,RB,7,9,26,2.9,1,3,2,6,0,0,0,1.6,11.2
44,Jamaal Williams,GB,RB,7,6,7,1.2,1,2,1,7,0,0,0,1.5,10.4
45,Zach Line,NO,FB,7,0,0,0,0,3,3,10,1,0,0,1.4,10
46,Frank Gore,MIA,RB,8,8,21,2.6,0,1,1,6,1,0,0,1.2,9.7
47,Derrick Henry,TEN,RB,7,13,27,2.1,1,1,1,-6,0,0,0,1.3,9.1
48,Dion Lewis,TEN,RB,7,9,17,1.9,1,1,1,2,0,0,0,1.3,8.9
49,Ronald Jones II,TB,RB,4,5,13,2.6,1,2,1,5,0,0,0,2.2,8.8
50,Alfred Blue,HOU,RB,8,9,8,0.9,1,2,1,4,0,0,0,1,8.2
51,Aaron Jones,GB,RB,5,5,21,4.2,1,0,0,0,0,0,0,1.6,8.1
52,Theo Riddick,DET,RB,5,2,2,1,0,5,5,20,0,0,0,1.4,7.2
53,Nick Chubb,CLE,RB,8,6,11,1.8,1,0,0,0,0,0,0,0.9,7.1
54,Ty Montgomery,GB,RB,7,3,7,2.3,1,1,0,0,0,0,0,1,6.7
55,Chris Ivory,BUF,RB,8,4,6,1.5,1,0,0,0,0,0,0,0.8,6.6
56,Alfred Morris,SF,RB,8,13,15,1.2,1,0,0,0,0,1,1,0.8,6.5
57,Jordan Wilkins,IND,RB,8,3,7,2.3,0,4,4,17,0,0,0,0.8,6.4
58,Kapri Bibbs,WAS,RB,5,3,3,1,1,0,0,0,0,0,0,1.3,6.3
59,Kenneth Dixon,BAL,RB,1,1,2,2,1,0,0,0,0,0,0,6.2,6.2
60,Alex Armah,CAR,RB,7,1,1,1,1,0,0,0,0,0,0,0.9,6.1
61,Jacquizz Rodgers,TB,RB,7,1,7,7,0,3,3,18,0,0,0,0.8,5.5
62,Jalen Richard,OAK,RB,7,1,4,4,0,4,3,20,0,0,0,0.8,5.4
63,Duke Johnson,CLE,RB,8,2,-3,-1.5,0,2,1,3,0,0,0,0.6,5
64,Malcolm Brown,LAR,RB,8,7,15,2.1,0,0,0,0,0,0,0,0.4,3.5
65,Anthony Sherman,KC,FB,8,0,0,0,0,2,2,14,0,0,0,0.4,3.4
65,Kyle Juszczyk,SF,FB,8,2,1,0.5,0,5,2,13,0,0,0,0.4,3.4
67,Corey Grant,JAX,RB,5,0,0,0,0,2,2,11,0,0,0,0.6,3.1
68,Spencer Ware,KC,RB,8,7,14,2,0,2,1,4,0,0,0,0.4,2.8
69,Marcus Murphy,BUF,RB,5,2,2,1,0,2,2,5,0,0,0,0.5,2.7
70,Devontae Booker,DEN,RB,8,1,3,3,0,2,1,9,0,0,0,0.3,2.2
71,Doug Martin,OAK,RB,7,7,21,3,0,0,0,0,0,0,0,0.3,2.1
72,Darren Sproles,PHI,RB,1,2,5,2.5,0,1,1,3,0,0,0,1.8,1.8
73,Damien Williams,KC,RB,7,0,0,0,0,1,1,7,0,0,0,0.2,1.7
74,Shaun Wilson,TB,RB,3,0,0,0,0,1,1,5,0,0,0,0.5,1.5
75,LeSean McCoy,BUF,RB,7,7,14,2,0,0,0,0,0,0,0,0.2,1.4
76,Jamize Olawale,DAL,FB,7,0,0,0,0,1,1,3,0,0,0,0.2,1.3
77,Rod Smith,DAL,RB,7,2,2,1,0,1,1,0,0,0,0,0.2,1.2
77,Keith Smith,OAK,FB,7,1,0,0,0,1,1,2,0,0,0,0.2,1.2
79,CJ Anderson,CAR,RB,7,3,11,3.7,0,0,0,0,0,0,0,0.2,1.1
80,Leonard Fournette,JAX,RB,2,3,10,3.3,0,0,0,0,0,0,0,0.5,1
81,James Develin,NE,RB,8,0,0,0,0,1,1,-1,0,0,0,0.1,0.9
82,Mike Gillislee,NO,RB,4,2,8,4,0,0,0,0,0,0,0,0.2,0.8
82,Kenjon Barner,NE,RB,4,3,8,2.7,0,0,0,0,0,0,0,0.2,0.8
84,Jeremy McNichols,IND,RB,1,1,7,7,0,0,0,0,0,0,0,0.7,0.7
85,Dalvin Cook,MIN,RB,3,4,5,1.2,0,0,0,0,0,0,0,0.2,0.5
85,Nick Bellore,DET,RB,7,0,0,0,0,1,1,-5,0,0,0,0.1,0.5
87,Devonta Freeman,ATL,RB,2,3,4,1.3,0,1,0,0,0,0,0,0.2,0.4
87,Wayne Gallman,NYG,RB,8,3,4,1.3,0,2,0,0,0,0,0,0,0.4
87,Bilal Powell,NYJ,RB,7,10,4,0.4,0,1,0,0,0,0,0,0.1,0.4
87,Brandon Wilds,JAX,RB,3,1,4,4,0,0,0,0,0,0,0,0.1,0.4
87,Mark Walton,CIN,RB,6,1,4,4,0,0,0,0,0,0,0,0.1,0.4
92,Robert Turbin,IND,RB,2,1,3,3,0,0,0,0,0,0,0,0.2,0.3
93,Stevan Ridley,PIT,RB,6,1,2,2,0,0,0,0,0,0,0,0,0.2
93,Roc Thomas,MIN,RB,5,2,2,1,0,2,0,0,0,0,0,0,0.2
93,Josh Adams,PHI,RB,5,2,2,1,0,0,0,0,0,0,0,0,0.2
96,Ricky Ortiz,ATL,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
96,Jonathan Stewart,NYG,RB,3,0,0,0,0,0,0,0,0,0,0,0,0
96,Taiwan Jones,BUF,RB,6,0,0,0,0,0,0,0,0,0,0,0,0
96,Brandon Bolden,MIA,RB,8,0,0,0,0,0,0,0,0,0,0,0,0
96,Patrick DiMarco,BUF,FB,8,0,0,0,0,0,0,0,0,0,0,0,0
96,Tommy Bohanon,JAX,FB,8,0,0,0,0,0,0,0,0,0,0,0,0
96,Rex Burkhead,NE,RB,3,0,0,0,0,3,0,0,0,0,0,0,0
96,Christine Michael,IND,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
96,Derrick Coleman,ARI,FB,8,0,0,0,0,0,0,0,0,0,0,0,0
96,David Fluellen,TEN,RB,5,0,0,0,0,0,0,0,0,0,0,0,0
96,Jeremy Hill,NE,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
96,Senorise Perry,MIA,RB,8,0,0,0,0,0,0,0,0,0,0,0,0
96,Roosevelt Nix,PIT,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
96,Raheem Mostert,SF,RB,8,1,0,0,0,0,0,0,0,0,0,0,0
96,CJ Prosise,SEA,RB,4,0,0,0,0,0,0,0,0,0,0,0,0
96,Tyler Ervin,HOU,RB,8,0,0,0,0,1,0,0,0,0,0,0,0
96,Andy Janovich,DEN,FB,8,0,0,0,0,0,0,0,0,0,0,0,0
96,Derek Watt,LAC,FB,7,0,0,0,0,0,0,0,0,0,0,0,0
96,Tre Madden,SEA,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
96,Alan Cross,TB,FB,7,0,0,0,0,1,0,0,0,0,0,0,0
96,Rob Kelley,WAS,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,Tra Carson,CIN,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,CJ Ham,MIN,RB,8,1,0,0,0,0,0,0,0,0,0,0,0
96,Patrick Ricard,BAL,FB,7,0,0,0,0,0,0,0,0,0,0,0,0
96,Shane Smith,NYG,FB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,Chase Edmonds,ARI,RB,8,0,0,0,0,0,0,0,0,0,0,0,0
96,Jaylen Samuels,PIT,FB,5,0,0,0,0,0,0,0,0,0,0,0,0
96,Detrez Newsome,LAC,RB,4,0,0,0,0,0,0,0,0,0,0,0,0
96,Gregory Howell Jr.,HOU,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
96,Benjamin Cunningham,CHI,RB,7,0,0,0,0,0,0,0,0,0,0,0,0
96,Michael Burton,CHI,FB,3,0,0,0,0,0,0,0,0,0,0,0,0
96,Darius Jackson,GB,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,Deandre Washington,OAK,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
96,Justin Davis,LAR,RB,5,0,0,0,0,0,0,0,0,0,0,0,0
96,Trenton Cannon,NYJ,RB,8,0,0,0,0,0,0,0,0,0,0,0,0
96,De'Lance Turner,BAL,RB,4,0,0,0,0,0,0,0,0,0,0,0,0
96,Cameron Artis-Payne,CAR,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,Brian Hill,ATL,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,TJ Logan,ARI,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,Mike Boone,MIN,RB,6,0,0,0,0,0,0,0,0,0,0,0,0
96,Samaje Perine,WAS,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,Kalen Ballage,MIA,RB,4,0,0,0,0,0,0,0,0,0,0,0,0
96,Dwayne Washington,NO,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
96,Ameer Abdullah,DET,RB,3,0,0,0,0,0,0,0,0,0,0,0,0
96,Thomas Rawls,CIN,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
96,Elijhaa Penny,NYG,RB,4,0,0,0,0,0,0,0,0,0,0,0,0
96,Gus Edwards,BAL,RB,3,0,0,0,0,0,0,0,0,0,0,0,0
96,Justin Jackson,LAC,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,Jamaal Charles,JAX,RB,2,0,0,0,0,0,0,0,0,0,0,0,0
96,Dontrell Hilliard,CLE,RB,3,0,0,0,0,0,0,0,0,0,0,0,0
96,David Williams,JAX,RB,1,0,0,0,0,0,0,0,0,0,0,0,0
147,Jonathan Williams,NO,RB,3,1,-1,-1,0,0,0,0,0,0,0,0,-0.1
148,Rashaad Penny,SEA,RB,7,1,-2,-2,0,0,0,0,0,0,0,0,-0.2
