Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
25,Antonio Gates,LAC,TE,11,8,2,25,11,2,6,1.4,5.5,0,0,0,0,0,0,1.6,17.1
25,CJ Uzomah,CIN,TE,11,5,3,60,21,2,16,4.2,7,0,0,0,0,0,0,1.6,17.1
27,Demetrius Harris,KC,TE,10,2,2,100,30,2,17,15,15,0,0,0,0,0,0,1.7,17
27,Jordan Reed,WAS,TE,11,8,3,37.5,20,2,9,2.5,6.7,0,0,0,0,0,0,1.5,17
29,Dallas Goedert,PHI,TE,11,5,3,60,19,2,13,3.8,6.3,0,0,0,0,0,0,1.5,16.9
30,Ed Dickson,SEA,TE,5,3,2,66.7,27,2,15,9,13.5,0,0,0,0,0,0,3.3,16.7
30,Mark Andrews,BAL,TE,11,6,3,50,17,2,8,2.8,5.7,0,0,0,0,0,0,1.5,16.7
32,Jonnu Smith,TEN,TE,11,4,3,75,14,2,7,3.5,4.7,0,0,0,0,0,0,1.5,16.4
33,Will Dissly,SEA,TE,4,2,2,100,17,2,15,8.5,8.5,0,0,0,0,0,0,3.9,15.7
34,Tyler Higbee,LAR,TE,11,5,2,40,13,2,10,2.6,6.5,0,0,0,0,0,0,1.4,15.3
35,Rhett Ellison,NYG,TE,10,4,3,75,27,1,16,6.8,9,0,0,0,0,0,0,1.4,13.7
36,Virgil Green,LAC,TE,11,5,3,60,22,1,13,4.4,7.3,0,0,0,0,0,0,1,11.2
37,Logan Paulsen,ATL,TE,11,2,2,100,22,1,17,11,11,0,0,0,0,0,0,0.9,10.2
37,Jordan Leggett,NYJ,TE,10,3,3,100,12,1,8,4,4,0,0,0,0,0,0,1,10.2
39,Jesse James,PIT,TE,11,4,2,50,15,1,8,3.8,7.5,0,0,0,0,0,0,0.9,9.5
39,Geoff Swaim,DAL,TE,9,4,3,75,5,1,3,1.2,1.7,0,0,0,0,0,0,1.1,9.5
41,AJ Derby,MIA,TE,4,2,1,50,19,1,19,9.5,19,0,0,0,0,0,0,2.2,8.9
42,Mo Alie-Cox,IND,TE,6,3,2,66.7,8,1,7,2.7,4,0,0,0,0,0,0,1.5,8.8
43,Tyler Eifert,CIN,TE,4,2,1,50,15,1,15,7.5,15,0,0,0,0,0,0,2.1,8.5
43,Lance Kendricks,GB,TE,11,2,2,100,5,1,4,2.5,2.5,0,0,0,0,0,0,0.8,8.5
45,Garrett Celek,SF,TE,11,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,0.7,8.1
45,Jason Croom,BUF,TE,11,1,1,100,11,0,11,11,11,0,0,0,1,0,0,0.7,8.1
47,Matt LaCosse,DEN,TE,11,2,1,50,10,1,10,5,10,0,0,0,0,0,0,0.7,8
48,Darren Fells,CLE,TE,11,1,1,100,6,1,6,6,6,0,0,0,0,0,0,0.7,7.6
49,Nick O'Leary,MIA,TE,5,1,1,100,5,1,5,5,5,0,0,0,0,0,0,1.5,7.5
50,Austin Seferian-Jenkins,JAX,TE,5,2,1,50,4,1,4,2,4,0,0,0,0,0,0,1.5,7.4
50,Matt Lengel,CIN,TE,4,1,1,100,4,1,4,4,4,0,0,0,0,0,0,1.8,7.4
52,Luke Stocker,TEN,TE,11,2,1,50,1,1,1,0.5,1,1,0,0,0,0,0,0.6,7.1
52,Josh Hill,NO,TE,11,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0.6,7.1
54,Mike Gesicki,MIA,TE,11,4,3,75,21,0,11,5.2,7,0,0,0,0,0,0,0.5,5.1
55,Maxx Williams,BAL,TE,8,4,3,75,12,0,6,3,4,0,0,0,0,0,0,0.5,4.2
56,Anthony Firkser,TEN,TE,5,2,2,100,18,0,11,9,9,0,0,0,0,0,0,0.8,3.8
57,Ian Thomas,CAR,TE,11,3,2,66.7,15,0,8,5,7.5,0,0,0,0,0,0,0.3,3.5
58,MyCole Pruitt,TEN,TE,10,1,1,100,19,0,19,19,19,0,0,0,0,0,0,0.3,2.9
59,Nick Boyle,BAL,TE,11,6,2,33.3,6,0,4,1,3,0,0,0,0,0,0,0.2,2.6
60,Ryan Griffin,HOU,TE,9,9,1,11.1,13,0,13,1.4,13,0,0,0,0,0,0,0.3,2.3
61,Jermaine Gresham,ARI,TE,9,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,0.2,2.1
62,Vernon Davis,WAS,TE,11,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
63,David Morgan,MIN,TE,8,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.2,1.9
64,Joshua Perkins,PHI,TE,9,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
64,Ross Dwelley,SF,TE,5,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.4,1.8
66,Charles Clay,BUF,TE,9,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,0.2,1.5
66,Tyler Kroft,CIN,TE,5,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.3,1.5
66,James O'Shaughnessy,JAX,TE,9,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.2,1.5
69,Lee Smith,OAK,TE,11,1,1,100,2,0,2,2,2,0,0,0,0,0,0,0.1,1.2
70,Dalton Schultz,DAL,TE,6,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.2,0.9
71,Eric Saubert,ATL,TE,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Delanie Walker,TEN,TE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Rob Gronkowski,NE,TE,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Niles Paul,JAX,TE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Orson Charles,CLE,TE,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Dwayne Allen,NE,TE,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,James Hurst,BAL,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Scott Simonson,NYG,TE,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Xavier Grimble,PIT,TE,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Logan Thomas,BUF,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Gabe Holmes,ARI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Chris Manhertz,CAR,TE,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Seth DeValve,CLE,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Alex Ellis,KC,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Jake Butt,DEN,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Jeremy Sprinkle,WAS,TE,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Mason Schreck,CIN,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Darrell Daniels,SEA,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Antony Auclair,TB,TE,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Ricky Seals-Jones,ARI,TE,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Blake Jarwin,DAL,TE,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Sean Culkin,LAC,TE,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Jordan Akins,HOU,TE,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Durham Smythe,MIA,TE,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Tyler Conklin,MIN,TE,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Marcedes Lewis,GB,TE,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Dion Sims,CHI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Ben Braunecker,CHI,TE,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Robert Tonyan Jr.,GB,TE,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Luke Willson,DET,TE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Levine Toilolo,DET,TE,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Derek Carrier,OAK,TE,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Eric Tomlinson,NYJ,TE,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Hakeem Valles,DET,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Johnny Mundt,LAR,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Ryan Hewitt,IND,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Jacob Hollister,NE,TE,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Rico Gathers,DAL,TE,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Khari Lee,BUF,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Dan Arnold,NO,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Hayden Hurst,BAL,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Brian Parker,DEN,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,David Grinnage,JAX,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Tyrone Swoopes,SEA,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Blake Bell,JAX,TE,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Nick Deluca,JAX,TE,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Deon Yelder,KC,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Jordan Franks,CIN,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,John Phillips,ARI,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Ben Koyack,JAX,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
71,Richard Rodgers,PHI,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
