Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
30,Jordy Nelson,OAK,WR,10,6,4,66.7,35,3,19,5.8,8.8,0,0,0,0,0,0,2.8,27.5
31,John Ross,CIN,WR,8,7,6,85.7,36,3,12,5.1,6,1,-3,-3,0,0,0,3.4,27.3
32,Tyler Lockett,SEA,WR,11,6,5,83.3,39,3,19,6.5,7.8,0,0,0,0,0,0,2.4,26.9
33,Anthony Miller,CHI,WR,10,8,5,62.5,39,3,18,4.9,7.8,1,-1,-1,0,0,0,2.7,26.8
34,Jaron Brown,SEA,WR,10,4,4,100,38,3,16,9.5,9.5,0,0,0,0,0,0,2.6,25.8
34,Michael Crabtree,BAL,WR,11,9,5,55.6,28,3,12,3.1,5.6,0,0,0,0,0,0,2.3,25.8
36,Aldrick Robinson,MIN,WR,9,4,3,75,46,3,17,11.5,15.3,0,0,0,0,0,0,2.8,25.6
37,Jarvis Landry,CLE,WR,11,16,7,43.8,45,2,16,2.8,6.4,0,0,0,0,0,0,2.3,25.5
38,Antonio Brown,PIT,WR,11,16,5,31.2,24,3,9,1.5,4.8,0,0,0,0,0,0,2.3,25.4
39,Robert Woods,LAR,WR,11,10,4,40,21,3,7,2.1,5.2,2,8,4,0,0,0,2.3,24.9
40,David Moore,SEA,WR,11,7,3,42.9,37,3,19,5.3,12.3,0,0,0,0,0,0,2.2,24.7
41,Devin Funchess,CAR,WR,10,10,6,60,42,2,18,4.2,7,0,0,0,0,0,0,2.2,22.2
42,Cole Beasley,DAL,WR,11,8,5,62.5,48,2,17,6,9.6,0,0,0,0,0,0,2,21.8
42,Adam Humphries,TB,WR,11,7,5,71.4,41,2,16,5.9,8.2,1,7,7,0,0,0,2,21.8
44,Zay Jones,BUF,WR,11,10,5,50,46,2,16,4.6,9.2,0,0,0,0,1,0,2,21.6
45,Phillip Dorsett,NE,WR,11,6,5,83.3,34,2,14,5.7,6.8,0,0,0,0,0,0,1.9,20.4
45,Dede Westbrook,JAX,WR,11,9,5,55.6,44,2,13,4.9,8.8,0,0,0,0,1,1,1.9,20.4
47,Emmanuel Sanders,DEN,WR,11,11,8,72.7,58,1,14,5.3,7.2,0,0,0,0,0,0,1.8,19.8
48,John Brown,BAL,WR,11,11,4,36.4,37,2,14,3.4,9.2,0,0,0,0,0,0,1.8,19.7
48,Antonio Callaway,CLE,WR,11,6,4,66.7,17,2,13,2.8,4.2,0,0,0,0,0,0,1.8,19.7
50,Amari Cooper,DAL,WR,10,11,4,36.4,27,2,10,2.5,6.8,1,9,9,0,0,0,2,19.6
51,Terrelle Pryor,BUF,WR,8,5,3,60,44,2,20,8.8,14.7,0,0,0,0,0,0,2.4,19.4
52,Will Fuller,HOU,WR,7,5,4,80,28,2,15,5.6,7,0,0,0,0,0,0,2.7,18.8
53,Torrey Smith,CAR,WR,7,3,3,100,14,2,8,4.7,4.7,0,0,0,0,0,0,2.6,18.4
54,Allen Robinson,CHI,WR,9,9,3,33.3,27,2,14,3,9,0,0,0,0,0,0,2,17.7
55,Kenny Stills,MIA,WR,10,2,2,100,15,2,10,7.5,7.5,0,0,0,0,0,0,1.8,17.5
56,Mike Evans,TB,WR,11,9,3,33.3,23,1,10,2.6,7.7,0,0,0,1,0,0,1.6,17.3
57,Brandon LaFell,OAK,WR,6,5,3,60,21,2,10,4.2,7,0,0,0,0,0,0,2.8,17.1
58,Tyrell Williams,LAC,WR,11,3,3,100,19,2,12,6.3,6.3,0,0,0,0,0,0,1.5,16.9
59,Tajae Sharpe,TEN,WR,11,7,3,42.9,18,2,11,2.6,6,0,0,0,0,0,0,1.5,16.8
60,Taylor Gabriel,CHI,WR,11,5,4,80,7,2,6,1.4,1.8,1,0,0,0,0,0,1.5,16.7
61,Tre'Quan Smith,NO,WR,10,6,2,33.3,19,2,15,3.2,9.5,0,0,0,0,0,0,1.6,15.9
62,Cordarrelle Patterson,NE,WR,11,3,1,33.3,1,1,1,0.3,1,9,25,2.8,1,0,0,1.4,15.6
63,Austin Carr,NO,WR,11,3,2,66.7,15,2,12,5,7.5,0,0,0,0,0,0,1.4,15.5
64,Josh Doctson,WAS,WR,10,7,2,28.6,8,2,6,1.1,4,0,0,0,0,0,0,1.5,14.8
65,Chester Rogers,IND,WR,11,6,2,33.3,27,1,17,4.5,13.5,0,0,0,0,0,0,1.3,14.7
66,Corey Davis,TEN,WR,11,13,5,38.5,36,1,15,2.8,7.2,0,0,0,0,0,0,1.3,14.6
67,Mohamed Sanu,ATL,WR,11,4,3,75,30,1,15,7.5,10,0,0,0,0,0,0,1.3,14
67,Jermaine Kearse,NYJ,WR,10,8,4,50,40,1,16,5,10,0,0,0,0,0,0,1.4,14
69,Taywan Taylor,TEN,WR,8,5,4,80,39,1,18,7.8,9.8,0,0,0,0,0,0,1.7,13.9
70,Jamison Crowder,WAS,WR,4,4,4,100,38,1,13,9.5,9.5,0,0,0,0,0,0,3.4,13.8
71,Willie Snead,BAL,WR,11,5,4,80,34,1,13,6.8,8.5,0,0,0,0,0,0,1.2,13.4
72,Nelson Agholor,PHI,WR,11,8,5,62.5,3,1,3,0.4,0.6,2,16,8,0,1,0,1.2,12.9
73,D.J. Moore,CAR,WR,11,1,1,100,8,1,8,8,8,4,46,11.5,0,0,0,1.1,12.4
74,Ryan Grant,IND,WR,9,4,4,100,22,1,8,5.5,5.5,0,0,0,0,0,0,1.4,12.2
75,Christian Kirk,ARI,WR,11,4,3,75,24,1,12,6,8,1,5,5,0,0,0,1.1,11.9
76,Josh Bellamy,CHI,WR,11,1,1,100,20,1,20,20,20,0,0,0,0,0,0,1,11
76,Josh Gordon,NE,WR,9,6,2,33.3,30,1,17,5,15,0,0,0,0,0,0,1.2,11
76,Keke Coutee,HOU,WR,6,5,4,80,10,1,9,2,2.5,0,0,0,0,0,0,1.8,11
79,Trent Taylor,SF,WR,9,4,3,75,16,1,10,4,5.3,0,0,0,0,0,0,1.2,10.6
80,Jarius Wright,CAR,WR,11,3,2,66.7,5,1,5,1.7,2.5,0,0,0,0,1,0,1,10.5
81,Kelvin Benjamin,BUF,WR,11,6,3,50,14,1,7,2.3,4.7,0,0,0,0,0,0,0.9,10.4
82,Doug Baldwin,SEA,WR,9,8,3,37.5,13,1,6,1.6,4.3,0,0,0,0,0,0,1.1,10.3
83,Allen Hurns,DAL,WR,11,5,2,40,20,1,17,4,10,0,0,0,0,0,0,0.9,10
84,Ted Ginn,NO,WR,4,4,1,25,4,1,4,1,4,1,5,5,0,0,0,2.5,9.9
84,Bruce Ellington,DET,WR,5,2,2,100,19,1,14,9.5,9.5,0,0,0,0,0,0,2,9.9
84,Laquon Treadwell,MIN,WR,11,3,2,66.7,19,1,14,6.3,9.5,0,0,0,0,0,0,0.9,9.9
84,Julio Jones,ATL,WR,11,10,3,30,29,1,15,2.9,9.7,0,0,0,0,2,2,0.9,9.9
88,Trey Quinn,WAS,WR,3,2,2,100,17,1,10,8.5,8.5,0,0,0,0,0,0,3.2,9.7
89,Marquez Valdes-Scantling,GB,WR,11,5,2,40,15,1,12,3,7.5,0,0,0,0,0,0,0.9,9.5
90,Demarcus Robinson,KC,WR,11,3,2,66.7,11,1,8,3.7,5.5,0,0,0,0,0,0,0.8,9.1
91,DeSean Jackson,TB,WR,11,5,1,20,6,0,6,1.2,6,1,14,14,1,0,0,0.8,9
91,Brandon Marshall,NO,WR,7,3,1,33.3,20,1,20,6.7,20,0,0,0,0,0,0,1.3,9
91,Seth Roberts,OAK,WR,10,2,1,50,20,1,20,10,20,0,0,0,0,0,0,0.9,9
94,Rashard Higgins,CLE,WR,8,1,1,100,19,1,19,19,19,0,0,0,0,0,0,1.1,8.9
95,Jakeem Grant,MIA,WR,10,2,1,50,18,1,18,9,18,0,0,0,0,0,0,0.9,8.8
96,Donte Moncrief,JAX,WR,11,5,2,40,7,1,4,1.4,3.5,0,0,0,0,0,0,0.8,8.7
96,Zach Pascal,IND,WR,11,4,2,50,7,1,4,1.8,3.5,0,0,0,0,0,0,0.8,8.7
98,Ryan Switzer,PIT,WR,11,2,2,100,6,1,5,3,3,0,0,0,0,0,0,0.8,8.6
99,James Washington,PIT,WR,10,2,1,50,14,1,14,7,14,0,0,0,0,0,0,0.8,8.4
100,Dante Pettis,SF,WR,8,3,1,33.3,13,1,13,4.3,13,0,0,0,0,0,0,1,8.3
101,Marquise Goodwin,SF,WR,8,3,1,33.3,11,1,11,3.7,11,0,0,0,0,0,0,1,8.1
101,Cameron Meredith,NO,WR,6,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,1.4,8.1
103,Courtland Sutton,DEN,WR,11,4,1,25,8,1,8,2,8,0,0,0,0,0,0,0.7,7.8
104,Chris Hogan,NE,WR,11,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,0.7,7.7
104,Dontrelle Inman,IND,WR,5,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,1.5,7.7
106,Keith Kirkwood,NO,WR,3,1,1,100,5,1,5,5,5,0,0,0,0,0,0,2.5,7.5
107,Tavon Austin,DAL,WR,6,1,1,100,3,1,3,3,3,0,0,0,0,0,0,1.2,7.3
108,Paul Richardson,WAS,WR,7,2,1,50,2,1,2,1,2,0,0,0,0,0,0,1,7.2
109,De'Anthony Thomas,KC,WR,5,1,1,100,1,1,1,1,1,0,0,0,0,0,0,1.4,7.1
110,Isaiah McKenzie,BUF,WR,3,0,0,0,0,0,0,0,0,1,6,6,1,0,0,2.2,6.6
111,Keelan Cole,JAX,WR,11,6,3,50,23,0,9,3.8,7.7,0,0,0,0,0,0,0.5,5.3
112,Maurice Harris,WAS,WR,9,3,2,66.7,20,0,18,6.7,10,0,0,0,0,0,0,0.4,4
113,Golden Tate,PHI,WR,10,8,2,25,11,0,6,1.4,5.5,0,0,0,0,0,0,0.3,3.1
113,Quincy Enunwa,NYJ,WR,9,7,2,28.6,11,0,8,1.6,5.5,0,0,0,0,0,0,0.3,3.1
115,Geronimo Allison,GB,WR,5,3,2,66.7,8,0,6,2.7,4,0,0,0,0,0,0,0.6,2.8
116,Martavis Bryant,OAK,WR,8,2,2,100,3,0,6,1.5,1.5,1,2,2,0,0,0,0.3,2.5
117,Bennie Fowler,NYG,WR,5,3,1,33.3,13,0,13,4.3,13,0,0,0,0,0,0,0.5,2.3
118,Victor Bolden Jr.,SF,WR,4,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.5,2
119,Michael Floyd,WAS,WR,8,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.2,1.9
120,Damion Ratley,CLE,WR,8,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
121,Marvin Hall,ATL,WR,11,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,0.2,1.7
121,Chad Williams,ARI,WR,8,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,0.2,1.7
123,Alex Erickson,CIN,WR,11,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,0.1,1.6
123,Michael Gallup,DAL,WR,11,5,1,20,6,0,6,1.2,6,0,0,0,0,0,0,0.1,1.6
123,Neal Sterling,NYJ,WR,5,2,1,50,6,0,6,3,6,0,0,0,0,0,0,0.3,1.6
126,Travis Benjamin,LAC,WR,7,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.2,1.5
127,Justin Hardy,ATL,WR,11,2,1,50,4,0,4,2,4,0,0,0,0,0,0,0.1,1.4
127,Pierre Garcon,SF,WR,8,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.2,1.4
127,Auden Tate,CIN,WR,3,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.5,1.4
130,Andre Holmes,BUF,WR,11,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,0.1,1.3
130,Randall Cobb,GB,WR,5,4,1,25,3,0,3,0.8,3,0,0,0,0,0,0,0.3,1.3
130,Khadarel Hodge,LAR,WR,8,1,1,100,3,0,3,3,3,0,0,0,0,0,0,0.2,1.3
133,Dwayne Harris,OAK,WR,10,1,1,100,0,0,0,0,0,1,-1,-1,0,0,0,0.1,0.9
134,Albert Wilson,MIA,WR,7,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.3
135,Mike Wallace,PHI,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Markus Wheaton,PHI,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Deandre Carter,HOU,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Shelton Gibson,PHI,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Deante Burton,GB,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Russell Gage,ATL,WR,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Matthew Slater,NE,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Darrius Heyward-Bey,PIT,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Danny Amendola,MIA,WR,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Jeremy Kerley,BUF,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Rishard Matthews,NYJ,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Deonte Thompson,BUF,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Russell Shepard,NYG,WR,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Justin Hunter,PIT,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Terrance Williams,DAL,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Cody Latimer,NYG,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Sammie Coates,HOU,WR,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,JJ Nelson,ARI,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Kaelin Clay,NYG,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Darius Jennings,TEN,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Damiere Byrd,CAR,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Chris Moore,BAL,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Tommylee Lewis,NO,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Josh Malone,CIN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Stacy Coley,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Tim Patrick,DEN,WR,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Marcus Kemp,KC,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Justin Hardee,NO,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Riley McCarron,NE,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Brandon Zylstra,MIN,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,D.J. Chark,JAX,WR,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Daesean Hamilton,DEN,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Trent Sherfield,ARI,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Robert Foster,BUF,WR,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Vyncint Smith,HOU,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Derrick Willies,CLE,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Cam Sims,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Janarion Grant,BAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Kevin White,CHI,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Equanimeous St. Brown,GB,WR,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Andre Roberts,NYJ,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,TJ Jones,DET,WR,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Bradley Marquez,DET,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Pharoh Cooper,LAR,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Charone Peake,NYJ,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Robby Anderson,NYJ,WR,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Mike Thomas,LAR,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Keon Hatcher,OAK,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Marcus Johnson,IND,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Brian Quick,WAS,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Jehu Chesson,WAS,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Geremy Davis,LAC,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Devante Parker,MIA,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Kamar Aiken,PHI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Jojo Natson,LAR,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Richie James,SF,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Daniel Brown,CHI,WR,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Ray-Ray McCloud,BUF,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Tim White,BAL,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Cody Core,CIN,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Jordan Matthews,PHI,WR,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Brice Butler,MIA,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Rod Streater,CLE,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,J'mon Moore,GB,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Justin Watson,TB,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Brandon Tate,NO,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Jawill Davis,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Javon Wims,CHI,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Nick Williams,LAR,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Cayleb Jones,MIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Rashad Greene,JAX,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Cameron Batson,TEN,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Deontay Burnett,NYJ,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Cam Phillips,BUF,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Breshad Perriman,CLE,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Quadree Henderson,NYG,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Leonte Carroo,MIA,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Brandon Powell,DET,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Marcell Ateman,OAK,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Malik Turner,SEA,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Andy Jones,DET,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Chad Beebe,MIN,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,River Cracraft,DEN,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Noah Brown,DAL,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Lance Lenoir,DAL,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Corey Coleman,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Trevor Davis,GB,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Saeed Blacknall,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
135,Johnny Holton,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
