Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
72,Stefon Diggs,MIN,WR,8,NO,2,2,100,4,1,3,2,2,0,0,0,0,0,0,8.4,8.4
72,Tyreek Hill,KC,WR,7,CIN,2,2,100,4,1,3,2,2,0,0,0,0,0,0,8.4,8.4
79,Willie Snead,BAL,WR,1,BUF,1,1,100,13,1,13,13,13,0,0,0,0,0,0,8.3,8.3
79,AJ Green,CIN,WR,4,ATL,3,1,33.3,13,1,13,4.3,13,0,0,0,0,0,0,8.3,8.3
79,DeAndre Hopkins,HOU,WR,6,BUF,1,1,100,13,1,13,13,13,0,0,0,0,0,0,8.3,8.3
82,Michael Crabtree,BAL,WR,1,BUF,1,1,100,12,1,12,12,12,0,0,0,0,0,0,8.2,8.2
82,Cooper Kupp,LAR,WR,1,OAK,3,1,33.3,8,1,8,2.7,8,1,4,4,0,0,0,8.2,8.2
82,Allen Robinson,CHI,WR,6,MIA,1,1,100,12,1,12,12,12,0,0,0,0,0,0,8.2,8.2
82,Sammy Watkins,KC,WR,3,SF,2,1,50,12,1,12,6,12,0,0,0,0,0,0,8.2,8.2
82,Jordy Nelson,OAK,WR,3,MIA,1,1,100,12,1,12,12,12,0,0,0,0,0,0,8.2,8.2
82,Davante Adams,GB,WR,5,DET,2,1,50,12,1,12,6,12,0,0,0,0,0,0,8.2,8.2
82,Tyrell Williams,LAC,WR,9,SEA,1,1,100,12,1,12,12,12,0,0,0,0,0,0,8.2,8.2
89,Dede Westbrook,JAX,WR,8,PHI,3,1,33.3,11,1,11,3.7,11,0,0,0,0,0,0,8.1,8.1
89,Tajae Sharpe,TEN,WR,4,PHI,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,8.1,8.1
89,Cameron Meredith,NO,WR,3,ATL,1,1,100,11,1,11,11,11,0,0,0,0,0,0,8.1,8.1
89,Marquise Goodwin,SF,WR,3,KC,1,1,100,11,1,11,11,11,0,0,0,0,0,0,8.1,8.1
89,Alshon Jeffery,PHI,WR,7,CAR,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,8.1,8.1
89,Calvin Ridley,ATL,WR,2,CAR,1,1,100,11,1,11,11,11,0,0,0,0,0,0,8.1,8.1
95,Kenny Stills,MIA,WR,1,TEN,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
95,Corey Davis,TEN,WR,4,PHI,2,1,50,10,1,10,5,10,0,0,0,0,0,0,8,8
95,DeAndre Hopkins,HOU,WR,7,JAX,2,1,50,10,1,10,5,10,0,0,0,0,0,0,8,8
95,Mike Williams,LAC,WR,2,BUF,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
95,Anthony Miller,CHI,WR,2,SEA,2,1,50,10,1,10,5,10,0,0,0,0,0,0,8,8
95,Jaron Brown,SEA,WR,9,LAC,1,1,100,10,1,10,10,10,0,0,0,0,0,0,8,8
101,Chris Godwin,TB,WR,1,NO,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
101,Tyler Boyd,CIN,WR,8,TB,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
101,Christian Kirk,ARI,WR,8,SF,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
101,Phillip Dorsett,NE,WR,4,MIA,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
101,Chris Godwin,TB,WR,6,ATL,2,1,50,9,1,9,4.5,9,0,0,0,0,0,0,7.9,7.9
101,Antonio Brown,PIT,WR,5,ATL,4,1,25,9,1,9,2.2,9,0,0,0,0,0,0,7.9,7.9
101,Davante Adams,GB,WR,2,MIN,3,1,33.3,9,1,9,3,9,0,0,0,0,0,0,7.9,7.9
108,Marvin Jones,DET,WR,5,GB,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
108,Courtland Sutton,DEN,WR,5,NYJ,4,1,25,8,1,8,2,8,0,0,0,0,0,0,7.8,7.8
108,Chris Godwin,TB,WR,2,PHI,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
111,John Brown,BAL,WR,1,BUF,2,1,50,7,1,7,3.5,7,0,0,0,0,0,0,7.7,7.7
111,Terrelle Pryor,NYJ,WR,6,IND,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
111,Chris Hogan,NE,WR,2,JAX,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
114,Brandon LaFell,OAK,WR,8,IND,1,1,100,6,1,6,6,6,0,0,0,0,0,0,7.6,7.6
114,Will Fuller,HOU,WR,3,NYG,2,1,50,6,1,6,3,6,0,0,0,0,0,0,7.6,7.6
114,Cooper Kupp,LAR,WR,5,SEA,1,1,100,6,1,6,6,6,0,0,0,0,0,0,7.6,7.6
114,Antonio Brown,PIT,WR,9,BAL,3,1,33.3,6,1,6,2,6,0,0,0,0,0,0,7.6,7.6
118,T.Y. Hilton,IND,WR,1,CIN,3,1,33.3,5,1,5,1.7,5,0,0,0,0,0,0,7.5,7.5
118,Jaron Brown,SEA,WR,6,OAK,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
118,Kenny Stills,MIA,WR,7,DET,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
118,Kenny Golladay,DET,WR,5,GB,2,1,50,5,1,5,2.5,5,0,0,0,0,0,0,7.5,7.5
118,Jarius Wright,CAR,WR,2,ATL,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
118,Marvin Jones,DET,WR,2,SF,3,1,33.3,5,1,5,1.7,5,0,0,0,0,0,0,7.5,7.5
118,Adam Thielen,MIN,WR,8,NO,2,2,100,5,1,4,2.5,2.5,0,0,0,0,1,1,7.5,7.5
125,Curtis Samuel,CAR,WR,7,PHI,0,0,0,0,0,0,0,0,1,14,14,1,0,0,7.4,7.4
125,DeSean Jackson,TB,WR,7,CLE,1,0,0,0,0,0,0,0,1,14,14,1,0,0,7.4,7.4
125,Tyrell Williams,LAC,WR,1,KC,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Demaryius Thomas,DEN,WR,1,SEA,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Anthony Miller,CHI,WR,8,NYJ,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Zach Pascal,IND,WR,4,HOU,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Michael Crabtree,BAL,WR,6,TEN,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Ted Ginn,NO,WR,3,ATL,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Chris Conley,KC,WR,3,SF,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Devin Funchess,CAR,WR,3,CIN,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Kenny Golladay,DET,WR,3,NE,2,1,50,4,1,4,2,4,0,0,0,0,0,0,7.4,7.4
125,Chris Godwin,TB,WR,3,PIT,4,1,25,4,1,4,1,4,0,0,0,0,0,0,7.4,7.4
125,Larry Fitzgerald,ARI,WR,7,DEN,2,1,50,4,1,4,2,4,0,0,0,0,0,0,7.4,7.4
125,Mike Evans,TB,WR,2,PHI,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Kendrick Bourne,SF,WR,2,DET,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Donte Moncrief,JAX,WR,2,NE,2,1,50,4,1,4,2,4,0,0,0,0,0,0,7.4,7.4
125,Brandin Cooks,LAR,WR,9,NO,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Tre'Quan Smith,NO,WR,9,LAR,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
125,Amari Cooper,DAL,WR,9,TEN,4,1,25,4,1,4,1,4,0,0,0,0,0,0,7.4,7.4
144,Cordarrelle Patterson,NE,WR,9,GB,0,0,0,0,0,0,0,0,3,13,4.3,1,0,0,7.3,7.3
144,John Ross,CIN,WR,1,IND,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
144,Will Fuller,HOU,WR,4,IND,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
144,Tavon Austin,DAL,WR,3,SEA,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
144,Adam Thielen,MIN,WR,5,PHI,2,1,50,3,1,3,1.5,3,0,0,0,0,0,0,7.3,7.3
144,David Moore,SEA,WR,5,LAR,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
144,Allen Hurns,DAL,WR,5,HOU,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
144,Torrey Smith,CAR,WR,2,ATL,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
144,Kelvin Benjamin,BUF,WR,2,LAC,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
144,Demarcus Robinson,KC,WR,2,PIT,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
144,T.Y. Hilton,IND,WR,2,WAS,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
155,Jarvis Landry,CLE,WR,4,OAK,2,1,50,2,1,2,1,2,0,0,0,0,0,0,7.2,7.2
155,Kendrick Bourne,SF,WR,4,LAC,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
155,Paul Richardson,WAS,WR,6,CAR,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
155,Davante Adams,GB,WR,3,WAS,2,1,50,2,1,2,1,2,0,0,0,0,0,0,7.2,7.2
155,Josh Doctson,WAS,WR,9,ATL,2,1,50,2,1,2,1,2,0,0,0,0,0,0,7.2,7.2
155,Davante Adams,GB,WR,9,NE,2,1,50,2,1,2,1,2,0,0,0,0,0,0,7.2,7.2
161,De'Anthony Thomas,KC,WR,1,LAC,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
161,Tyreek Hill,KC,WR,1,LAC,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
161,Antonio Brown,PIT,WR,8,CLE,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
161,Antonio Callaway,CLE,WR,8,PIT,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
161,Ryan Switzer,PIT,WR,3,TB,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
161,Cordarrelle Patterson,NE,WR,5,IND,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
161,Jordy Nelson,OAK,WR,5,LAC,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
161,Trent Taylor,SF,WR,5,ARI,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
161,Keke Coutee,HOU,WR,5,DAL,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
170,Jarvis Landry,CLE,WR,3,NYJ,3,2,66.7,12,0,12,4,6,0,0,0,0,0,0,5.2,5.2
171,Emmanuel Sanders,DEN,WR,5,NYJ,4,3,75,21,0,11,5.2,7,0,0,0,0,0,0,5.1,5.1
172,Tyler Boyd,CIN,WR,4,ATL,3,3,100,20,0,8,6.7,6.7,0,0,0,0,0,0,5,5
173,Cooper Kupp,LAR,WR,2,ARI,3,3,100,14,0,6,4.7,4.7,0,0,0,0,0,0,4.4,4.4
174,Michael Thomas,NO,WR,4,NYG,2,2,100,23,0,12,11.5,11.5,0,0,0,0,0,0,4.3,4.3
174,Keenan Allen,LAC,WR,2,BUF,2,2,100,23,0,14,11.5,11.5,0,0,0,0,0,0,4.3,4.3
176,Adam Humphries,TB,WR,8,CIN,2,2,100,22,0,16,11,11,0,0,0,0,0,0,4.2,4.2
177,Demaryius Thomas,DEN,WR,2,OAK,3,3,100,11,0,6,3.7,3.7,0,0,0,0,0,0,4.1,4.1
178,Chester Rogers,IND,WR,4,HOU,1,1,100,10,0,10,10,10,0,0,0,0,0,0,4,4
178,Brandin Cooks,LAR,WR,3,LAC,2,2,100,20,0,16,10,10,0,0,0,0,0,0,4,4
180,D.J. Moore,CAR,WR,8,BAL,0,0,0,0,0,0,0,0,2,39,19.5,0,0,0,3.9,3.9
181,Devin Funchess,CAR,WR,2,ATL,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,3.8,3.8
182,JuJu Smith-Schuster,PIT,WR,6,CIN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,3.6,3.6
182,Corey Davis,TEN,WR,1,MIA,3,2,66.7,16,0,15,5.3,8,0,0,0,0,0,0,3.6,3.6
184,Trent Taylor,SF,WR,1,MIN,2,2,100,15,0,10,7.5,7.5,0,0,0,0,0,0,3.5,3.5
185,Quincy Enunwa,NYJ,WR,1,DET,3,2,66.7,11,0,8,3.7,5.5,0,0,0,0,0,0,3.1,3.1
185,Brandin Cooks,LAR,WR,4,MIN,2,2,100,11,0,14,5.5,5.5,0,0,0,0,1,0,3.1,3.1
185,Kelvin Benjamin,BUF,WR,9,CHI,2,2,100,11,0,7,5.5,5.5,0,0,0,0,0,0,3.1,3.1
188,Josh Reynolds,LAR,WR,7,SF,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
188,Michael Thomas,NO,WR,3,ATL,2,2,100,9,0,6,4.5,4.5,0,0,0,0,0,0,2.9,2.9
190,Maurice Harris,WAS,WR,9,ATL,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
190,Stefon Diggs,MIN,WR,5,PHI,2,2,100,8,0,6,4,4,0,0,0,0,0,0,2.8,2.8
192,Terrelle Pryor,NYJ,WR,1,DET,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
193,Sammy Watkins,KC,WR,1,LAC,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
193,Larry Fitzgerald,ARI,WR,6,MIN,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
193,Jarvis Landry,CLE,WR,8,PIT,2,2,100,6,0,7,3,3,0,0,0,0,0,0,2.6,2.6
196,Ted Ginn,NO,WR,1,TB,1,0,0,0,0,0,0,0,1,5,5,0,0,0,2.5,2.5
196,Adam Thielen,MIN,WR,7,NYJ,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
196,Will Fuller,HOU,WR,7,JAX,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
196,Mohamed Sanu,ATL,WR,5,PIT,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
200,Bennie Fowler,NYG,WR,8,WAS,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
200,Josh Gordon,NE,WR,4,MIA,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
200,Emmanuel Sanders,DEN,WR,7,ARI,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
200,Jamison Crowder,WAS,WR,5,NO,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
204,JuJu Smith-Schuster,PIT,WR,3,TB,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
205,John Brown,BAL,WR,5,CLE,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
206,Chris Godwin,TB,WR,8,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
206,Chester Rogers,IND,WR,8,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
206,Antonio Callaway,CLE,WR,6,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
206,Kenny Stills,MIA,WR,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
206,Jarius Wright,CAR,WR,7,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
206,Mohamed Sanu,ATL,WR,1,PHI,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
206,Jamison Crowder,WAS,WR,1,ARI,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
206,Demaryius Thomas,DEN,WR,8,KC,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
206,Sammy Watkins,KC,WR,5,JAX,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
206,Victor Bolden Jr.,SF,WR,5,ARI,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
206,Marvin Jones,DET,WR,9,MIN,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
217,Cole Beasley,DAL,WR,4,DET,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
217,Mike Evans,TB,WR,6,ATL,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
217,Jermaine Kearse,NYJ,WR,3,CLE,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
217,John Ross,CIN,WR,3,CAR,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
217,Keelan Cole,JAX,WR,5,KC,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
217,Brandin Cooks,LAR,WR,2,ARI,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
217,JuJu Smith-Schuster,PIT,WR,9,BAL,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
224,Kendrick Bourne,SF,WR,8,ARI,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
224,Demarcus Robinson,KC,WR,4,DEN,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
224,Marvin Jones,DET,WR,7,MIA,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
224,Damion Ratley,CLE,WR,7,TB,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
224,Keelan Cole,JAX,WR,7,HOU,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
