Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
87,Demaryius Thomas,DEN,WR,5,NYJ,6,5,83.3,105,1,42,17.5,21,0,0,0,0,0,0,24.5,24.5
87,Antonio Brown,PIT,WR,6,CIN,6,5,83.3,105,1,48,17.5,21,0,0,0,0,0,0,24.5,24.5
89,Antonio Brown,PIT,WR,1,CLE,16,9,56.2,93,1,22,5.8,10.3,0,0,0,0,0,0,24.3,24.3
90,Keenan Allen,LAC,WR,9,SEA,10,6,60,124,0,54,12.4,20.7,2,28,14,0,0,0,24.2,24.2
91,Mike Williams,LAC,WR,3,LAR,7,4,57.1,81,2,42,11.6,20.2,0,0,0,0,0,0,24.1,24.1
91,Will Fuller,HOU,WR,3,NYG,11,5,45.5,101,1,37,9.2,20.2,0,0,0,0,0,0,24.1,24.1
91,Robert Woods,LAR,WR,4,MIN,5,5,100,101,1,36,20.2,20.2,0,0,0,0,0,0,24.1,24.1
94,Tyler Boyd,CIN,WR,4,ATL,15,11,73.3,100,0,13,6.7,9.1,0,0,0,0,0,0,24,24
95,John Brown,BAL,WR,4,PIT,7,3,42.9,116,1,71,16.6,38.7,1,3,3,0,0,0,23.9,23.9
96,Julian Edelman,NE,WR,8,BUF,10,9,90,104,0,26,10.4,11.6,2,13,6.5,0,0,0,23.7,23.7
97,JuJu Smith-Schuster,PIT,WR,3,TB,11,9,81.8,116,0,43,10.5,12.9,0,0,0,0,0,0,23.6,23.6
98,Jarvis Landry,CLE,WR,3,NYJ,15,8,53.3,103,0,29,6.9,12.9,0,0,0,0,0,0,23.3,23.3
98,Mike Evans,TB,WR,2,PHI,12,10,83.3,83,1,16,6.9,8.3,0,0,0,0,1,1,23.3,23.3
100,JuJu Smith-Schuster,PIT,WR,6,CIN,10,7,70,111,0,29,11.1,15.9,0,0,0,0,0,0,23.1,23.1
101,Nelson Agholor,PHI,WR,2,TB,12,8,66.7,88,1,50,7.3,11,1,2,2,0,0,0,23,23
102,Odell Beckham Jr,NYG,WR,3,HOU,10,9,90,109,0,30,10.9,12.1,1,0,0,0,0,0,22.9,22.9
103,Devante Parker,MIA,WR,8,HOU,9,6,66.7,134,0,46,14.9,22.3,0,0,0,0,0,0,22.4,22.4
104,Sammy Watkins,KC,WR,2,PIT,7,6,85.7,100,0,40,14.3,16.7,1,31,31,0,0,0,22.1,22.1
104,Robert Woods,LAR,WR,6,DEN,10,7,70,109,0,28,10.9,15.6,1,12,12,0,0,0,22.1,22.1
106,Alshon Jeffery,PHI,WR,7,CAR,10,7,70,88,1,29,8.8,12.6,0,0,0,0,0,0,21.8,21.8
106,Golden Tate,DET,WR,2,SF,13,7,53.8,109,0,67,8.4,15.6,1,9,9,0,0,0,21.8,21.8
108,AJ Green,CIN,WR,7,KC,14,7,50,117,0,31,8.4,16.7,0,0,0,0,0,0,21.7,21.7
109,Stefon Diggs,MIN,WR,5,PHI,11,10,90.9,91,0,25,8.3,9.1,2,25,12.5,0,0,0,21.6,21.6
110,Calvin Ridley,ATL,WR,4,CIN,6,4,66.7,54,2,30,9,13.5,1,1,1,0,0,0,21.5,21.5
111,Albert Wilson,MIA,WR,3,OAK,2,2,100,74,1,74,37,37,0,0,0,0,0,0,21.5,21.48
112,Kenny Golladay,DET,WR,1,NYJ,12,7,58.3,114,0,26,9.5,16.3,0,0,0,0,0,0,21.4,21.4
112,Julio Jones,ATL,WR,7,NYG,12,9,75,104,0,19,8.7,11.6,0,0,0,0,1,1,21.4,21.4
114,Michael Crabtree,BAL,WR,6,TEN,9,6,66.7,93,1,27,10.3,15.5,0,0,0,0,0,0,21.3,21.3
114,T.Y. Hilton,IND,WR,2,WAS,11,7,63.6,83,1,22,7.5,11.9,0,0,0,0,0,0,21.3,21.3
114,Davante Adams,GB,WR,8,LAR,7,5,71.4,133,0,48,19,26.6,0,0,0,0,0,0,21.3,21.3
117,Tyler Boyd,CIN,WR,2,BAL,9,6,66.7,91,1,27,10.1,15.2,0,0,0,0,0,0,21.1,21.1
118,Jakeem Grant,MIA,WR,3,OAK,3,2,66.7,70,2,52,23.3,35,0,0,0,0,0,0,21,21
118,Cooper Kupp,LAR,WR,5,SEA,9,6,66.7,90,1,27,10,15,0,0,0,0,0,0,21,21
120,Kenny Golladay,DET,WR,2,SF,9,6,66.7,89,1,30,9.9,14.8,0,0,0,0,0,0,20.9,20.9
120,Golden Tate,DET,WR,1,NYJ,15,7,46.7,79,1,26,5.3,11.3,0,0,0,0,0,0,20.9,20.9
122,Mike Evans,TB,WR,7,CLE,11,7,63.6,107,0,29,9.7,15.3,0,0,0,0,0,0,20.7,20.7
123,Tyreek Hill,KC,WR,7,CIN,10,7,70,68,1,27,6.8,9.7,2,8,4,0,0,0,20.6,20.6
123,Jarvis Landry,CLE,WR,1,PIT,15,7,46.7,106,0,39,7.1,15.1,0,0,0,0,0,0,20.6,20.6
125,Danny Amendola,MIA,WR,7,DET,7,6,85.7,84,1,24,12,14,0,0,0,0,0,0,20.4,20.4
125,Davante Adams,GB,WR,2,MIN,12,8,66.7,64,1,16,5.3,8,0,0,0,0,0,0,20.4,20.4
127,Ted Ginn,NO,WR,1,TB,6,5,83.3,68,1,28,11.3,13.6,1,5,5,0,0,0,20.3,20.3
128,AJ Green,CIN,WR,1,IND,8,6,75,92,1,38,11.5,15.3,0,0,0,0,2,1,20.2,20.2
128,AJ Green,CIN,WR,5,MIA,10,6,60,112,0,23,11.2,18.7,0,0,0,0,0,0,20.2,20.2
130,Mohamed Sanu,ATL,WR,4,CIN,9,6,66.7,111,0,36,12.3,18.5,0,0,0,0,0,0,20.1,20.1
130,Tajae Sharpe,TEN,WR,7,LAC,9,7,77.8,101,0,19,11.2,14.4,0,0,0,0,0,0,20.1,20.1
132,Tyreek Hill,KC,WR,2,PIT,6,5,83.3,90,1,36,15,18,0,0,0,0,0,0,20,20
132,Sterling Shepard,NYG,WR,3,HOU,7,6,85.7,80,1,23,11.4,13.3,0,0,0,0,0,0,20,20
134,Cooper Kupp,LAR,WR,9,NO,6,5,83.3,89,1,41,14.8,17.8,0,0,0,0,0,0,19.9,19.9
134,Michael Thomas,NO,WR,7,BAL,9,7,77.8,69,1,32,7.7,9.9,0,0,0,0,0,0,19.9,19.9
134,JuJu Smith-Schuster,PIT,WR,1,CLE,8,5,62.5,119,0,67,14.9,23.8,0,0,0,0,0,0,19.9,19.9
134,Taylor Gabriel,CHI,WR,6,MIA,5,5,100,110,0,54,22,22,1,9,9,0,0,0,19.9,19.9
138,Curtis Samuel,CAR,WR,9,TB,4,2,50,25,1,19,6.2,12.5,1,33,33,1,0,0,19.8,19.8
138,Kenny Golladay,DET,WR,5,GB,9,4,44.4,98,1,60,10.9,24.5,0,0,0,0,0,0,19.8,19.8
138,Davante Adams,GB,WR,1,CHI,8,5,62.5,88,1,51,11,17.6,0,0,0,0,0,0,19.8,19.8
138,Marquez Valdes-Scantling,GB,WR,5,DET,10,7,70,68,1,14,6.8,9.7,0,0,0,0,0,0,19.8,19.8
142,David Moore,SEA,WR,8,DET,4,4,100,97,1,45,24.2,24.2,0,0,0,0,0,0,19.7,19.7
142,Calvin Ridley,ATL,WR,9,WAS,9,6,66.7,71,1,40,7.9,11.8,1,6,6,0,0,0,19.7,19.7
144,Phillip Dorsett,NE,WR,1,HOU,7,7,100,66,1,14,9.4,9.4,0,0,0,0,0,0,19.6,19.6
145,Robert Woods,LAR,WR,5,SEA,7,5,71.4,92,0,31,13.1,18.4,2,53,26.5,0,0,0,19.5,19.5
146,Tyler Lockett,SEA,WR,5,LAR,5,3,60,98,1,44,19.6,32.7,1,6,6,0,0,0,19.4,19.4
147,Chris Hogan,NE,WR,2,JAX,5,3,60,42,2,29,8.4,14,0,0,0,0,0,0,19.2,19.2
147,John Brown,BAL,WR,2,CIN,10,4,40,92,1,45,9.2,23,0,0,0,0,0,0,19.2,19.2
147,DeSean Jackson,TB,WR,4,CHI,8,5,62.5,112,0,48,14,22.4,0,0,0,0,0,0,19.2,19.2
147,Adam Thielen,MIN,WR,1,SF,12,6,50,102,0,34,8.5,17,0,0,0,0,0,0,19.2,19.2
151,Trent Taylor,SF,WR,5,ARI,8,7,87.5,61,1,16,7.6,8.7,0,0,0,0,1,0,19.1,19.1
152,Josh Reynolds,LAR,WR,8,GB,5,3,60,42,2,22,8.4,14,1,-2,-2,0,0,0,19,19
153,David Moore,SEA,WR,5,LAR,4,3,75,38,2,30,9.5,12.7,0,0,0,0,0,0,18.8,18.8
154,AJ Green,CIN,WR,8,TB,7,5,71.4,76,1,23,10.9,15.2,0,0,0,0,0,0,18.6,18.6
155,T.Y. Hilton,IND,WR,7,BUF,4,4,100,25,2,11,6.2,6.2,0,0,0,0,0,0,18.5,18.5
155,Sammy Watkins,KC,WR,3,SF,8,5,62.5,55,1,15,6.9,11,2,20,10,0,1,0,18.5,18.5
155,T.Y. Hilton,IND,WR,4,HOU,6,4,66.7,115,0,42,19.2,28.8,0,0,0,0,0,0,18.5,18.5
155,Chester Rogers,IND,WR,4,HOU,11,8,72.7,85,0,22,7.7,10.6,0,0,0,0,0,0,18.5,18.5
159,Devin Funchess,CAR,WR,6,WAS,8,5,62.5,74,1,23,9.2,14.8,0,0,0,0,0,0,18.4,18.4
159,Jermaine Kearse,NYJ,WR,6,IND,10,9,90,94,0,22,9.4,10.4,0,0,0,0,0,0,18.4,18.4
161,Emmanuel Sanders,DEN,WR,3,BAL,8,5,62.5,38,0,9,4.8,7.6,1,35,35,1,0,0,18.3,18.3
161,Demaryius Thomas,DEN,WR,1,SEA,10,6,60,63,1,23,6.3,10.5,0,0,0,0,0,0,18.3,18.3
161,Quincy Enunwa,NYJ,WR,1,DET,10,6,60,63,1,21,6.3,10.5,0,0,0,0,0,0,18.3,18.3
161,Allen Robinson,CHI,WR,2,SEA,14,10,71.4,83,0,14,5.9,8.3,0,0,0,0,0,0,18.3,18.3
165,Tyler Lockett,SEA,WR,3,DAL,6,4,66.7,77,1,52,12.8,19.2,1,5,5,0,0,0,18.2,18.2
165,Devin Funchess,CAR,WR,7,PHI,11,6,54.5,62,1,18,5.6,10.3,0,0,0,0,0,0,18.2,18.2
165,Davante Adams,GB,WR,3,WAS,9,7,77.8,52,1,16,5.8,7.4,0,0,0,0,0,0,18.2,18.2
168,Christian Kirk,ARI,WR,5,SF,4,3,75,85,1,75,21.2,28.3,1,5,5,0,0,0,18,18
169,Geronimo Allison,GB,WR,1,CHI,8,5,62.5,69,1,39,8.6,13.8,0,0,0,0,0,0,17.9,17.9
169,D.J. Moore,CAR,WR,8,BAL,6,5,83.3,90,0,33,15,18,2,39,19.5,0,0,0,17.9,17.9
171,Antonio Callaway,CLE,WR,2,NO,4,3,75,81,1,47,20.2,27,2,7,3.5,0,0,0,17.8,17.8
171,AJ Green,CIN,WR,4,ATL,8,4,50,78,1,38,9.8,19.5,0,0,0,0,0,0,17.8,17.8
171,Cooper Kupp,LAR,WR,1,OAK,9,5,55.6,52,1,12,5.8,10.4,2,16,8,0,0,0,17.8,17.8
171,Jordy Nelson,OAK,WR,4,CLE,8,5,62.5,48,1,19,6,9.6,0,0,0,0,0,0,17.8,17.8
175,Dede Westbrook,JAX,WR,2,NE,5,4,80,82,1,61,16.4,20.5,1,-6,-6,0,1,0,17.6,17.6
175,Zach Pascal,IND,WR,4,HOU,10,6,60,56,1,18,5.6,9.3,0,0,0,0,0,0,17.6,17.6
175,Chris Godwin,TB,WR,6,ATL,9,6,66.7,56,1,14,6.2,9.3,0,0,0,0,0,0,17.6,17.6
178,Keenan Allen,LAC,WR,5,OAK,9,8,88.9,90,0,19,10,11.2,1,5,5,0,0,0,17.5,17.5
179,Tavon Austin,DAL,WR,2,NYG,2,2,100,79,1,64,39.5,39.5,1,15,15,0,0,0,17.4,17.4
179,Allen Robinson,CHI,WR,6,MIA,6,5,83.3,64,1,21,10.7,12.8,0,0,0,0,0,0,17.4,17.4
179,Chris Godwin,TB,WR,3,PIT,10,5,50,74,1,20,7.4,14.8,0,0,0,0,1,1,17.4,17.4
182,Julian Edelman,NE,WR,9,GB,10,6,60,71,0,33,7.1,11.8,2,28,14,0,0,0,17.4,17.38
183,Aldrick Robinson,MIN,WR,4,LAR,2,2,100,33,2,17,16.5,16.5,0,0,0,0,0,0,17.3,17.3
183,Mohamed Sanu,ATL,WR,5,PIT,7,4,57.1,73,1,43,10.4,18.2,0,0,0,0,0,0,17.3,17.3
183,Torrey Smith,CAR,WR,6,WAS,5,5,100,43,1,12,8.6,8.6,0,0,0,0,0,0,17.3,17.3
183,DeAndre Hopkins,HOU,WR,6,BUF,6,5,83.3,63,1,24,10.5,12.6,0,0,0,0,0,0,17.3,17.3
183,Kenny Golladay,DET,WR,3,NE,7,6,85.7,53,1,16,7.6,8.8,0,0,0,0,0,0,17.3,17.3
183,Keke Coutee,HOU,WR,5,DAL,7,6,85.7,51,1,18,7.3,8.5,1,2,2,0,0,0,17.3,17.3
189,Antonio Brown,PIT,WR,4,BAL,11,5,45.5,62,1,26,5.6,12.4,0,0,0,0,0,0,17.2,17.2
189,Jarius Wright,CAR,WR,2,ATL,7,5,71.4,62,1,22,8.9,12.4,0,0,0,0,0,0,17.2,17.2
191,Michael Gallup,DAL,WR,7,WAS,5,3,60,81,1,49,16.2,27,0,0,0,0,0,0,17.1,17.1
191,Brandin Cooks,LAR,WR,7,SF,5,4,80,64,1,23,12.8,16,1,7,7,0,0,0,17.1,17.1
193,Tyler Lockett,SEA,WR,2,CHI,7,5,71.4,60,1,20,8.6,12,0,0,0,0,1,0,17,17
193,Antonio Brown,PIT,WR,3,TB,9,6,66.7,50,1,27,5.6,8.3,0,0,0,0,0,0,17,17
193,Josh Gordon,NE,WR,7,CHI,7,4,57.1,100,0,55,14.3,25,0,0,0,0,0,0,17,17
196,Marvin Jones,DET,WR,3,NE,6,4,66.7,69,1,33,11.5,17.2,0,0,0,0,0,0,16.9,16.9
197,Cooper Kupp,LAR,WR,3,LAC,6,4,66.7,71,1,53,11.8,17.8,1,-3,-3,0,0,0,16.8,16.8
197,Amari Cooper,DAL,WR,9,TEN,8,5,62.5,58,1,19,7.2,11.6,0,0,0,0,0,0,16.8,16.8
199,Devin Funchess,CAR,WR,3,CIN,7,4,57.1,67,1,27,9.6,16.8,0,0,0,0,0,0,16.7,16.7
199,Calvin Ridley,ATL,WR,2,CAR,5,4,80,64,1,22,12.8,16,1,3,3,0,0,0,16.7,16.7
199,Terrelle Pryor,NYJ,WR,6,IND,6,5,83.3,57,1,22,9.5,11.4,0,0,0,0,0,0,16.7,16.7
202,Chris Godwin,TB,WR,2,PHI,6,5,83.3,56,1,17,9.3,11.2,0,0,0,0,0,0,16.6,16.6
203,Marquez Valdes-Scantling,GB,WR,6,SF,6,3,50,103,0,60,17.2,34.3,0,0,0,0,0,0,16.3,16.3
204,DeSean Jackson,TB,WR,8,CIN,8,3,37.5,68,1,60,8.5,22.7,1,4,4,0,0,0,16.2,16.2
204,Quincy Enunwa,NYJ,WR,2,MIA,11,7,63.6,92,0,21,8.4,13.1,0,0,0,0,1,0,16.2,16.2
204,Emmanuel Sanders,DEN,WR,5,NYJ,14,9,64.3,72,0,13,5.1,8,0,0,0,0,0,0,16.2,16.2
207,Julian Edelman,NE,WR,6,KC,7,4,57.1,54,1,21,7.7,13.5,1,7,7,0,0,0,16.1,16.1
207,Marquez Valdes-Scantling,GB,WR,9,NE,6,3,50,101,0,51,16.8,33.7,0,0,0,0,0,0,16.1,16.1
207,Davante Adams,GB,WR,4,BUF,14,8,57.1,81,0,25,5.8,10.1,0,0,0,0,0,0,16.1,16.1
210,Davante Adams,GB,WR,9,NE,9,6,66.7,40,1,10,4.4,6.7,0,0,0,0,0,0,16,16
210,Brandin Cooks,LAR,WR,3,LAC,8,7,87.5,90,0,21,11.2,12.9,0,0,0,0,0,0,16,16
210,Christian Kirk,ARI,WR,3,CHI,8,7,87.5,90,0,32,11.2,12.9,0,0,0,0,0,0,16,16
213,Antonio Brown,PIT,WR,2,KC,17,9,52.9,67,0,19,3.9,7.4,0,0,0,0,0,0,15.7,15.7
214,Geronimo Allison,GB,WR,3,WAS,4,2,50,76,1,64,19,38,0,0,0,0,0,0,15.6,15.6
