Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
30,Jarvis Landry,CLE,WR,13,16,7,43.8,45,2,16,2.8,6.4,1,3,3,1,0,0,2.4,31.8
31,Kenny Golladay,DET,WR,13,13,4,30.8,33,4,19,2.5,8.2,0,0,0,0,0,0,2.4,31.3
32,Stefon Diggs,MIN,WR,12,13,8,61.5,29,3,10,2.2,3.6,0,0,0,0,0,0,2.6,30.9
33,Devin Funchess,CAR,WR,12,11,7,63.6,52,3,18,4.7,7.4,0,0,0,0,0,0,2.5,30.2
34,Cooper Kupp,LAR,WR,8,12,8,66.7,40,3,19,3.3,5,2,1,0.5,0,0,0,3.8,30.1
35,Antonio Brown,PIT,WR,13,19,8,42.1,40,3,12,2.1,5,0,0,0,0,0,0,2.3,30
36,Josh Reynolds,LAR,WR,13,8,6,75,59,3,19,7.4,9.8,1,-2,-2,0,0,0,2.3,29.7
37,Jordy Nelson,OAK,WR,12,9,5,55.6,45,3,19,5,9,0,0,0,0,0,0,2.5,29.5
38,Sammy Watkins,KC,WR,10,10,5,50,61,3,16,6.1,12.2,2,1,0.5,0,0,0,2.9,29.2
39,Tyler Lockett,SEA,WR,13,6,5,83.3,39,3,19,6.5,7.8,1,1,1,0,0,0,2.2,29
40,Kendrick Bourne,SF,WR,13,9,7,77.8,33,3,10,3.7,4.7,0,0,0,0,0,0,2.2,28.3
41,Amari Cooper,DAL,WR,12,12,5,41.7,42,3,15,3.5,8.4,1,9,9,0,0,0,2.3,28.1
41,Dede Westbrook,JAX,WR,13,11,6,54.5,51,3,13,4.6,8.5,0,0,0,0,1,1,2.2,28.1
43,Marvin Jones,DET,WR,9,11,5,45.5,50,3,19,4.5,10,0,0,0,0,0,0,3.1,28
44,John Brown,BAL,WR,13,13,5,38.5,46,3,14,3.5,9.2,0,0,0,0,0,0,2.1,27.6
45,Julio Jones,ATL,WR,13,12,5,41.7,57,3,16,4.8,11.4,0,0,0,0,2,2,2.1,26.7
46,Michael Crabtree,BAL,WR,13,9,5,55.6,28,3,12,3.1,5.6,0,0,0,0,0,0,2,25.8
47,Aldrick Robinson,MIN,WR,11,4,3,75,46,3,17,11.5,15.3,0,0,0,0,0,0,2.3,25.6
48,David Moore,SEA,WR,13,8,3,37.5,37,3,19,4.6,12.3,0,0,0,0,0,0,1.9,24.7
49,Dante Pettis,SF,WR,10,5,3,60,31,3,17,6.2,10.3,0,0,0,0,0,0,2.4,24.1
50,Corey Davis,TEN,WR,13,15,6,40,47,2,15,3.1,7.8,0,0,0,0,0,0,1.7,22.7
51,Cole Beasley,DAL,WR,13,9,5,55.6,48,2,17,5.3,9.6,0,0,0,0,0,0,1.7,21.8
52,Phillip Dorsett,NE,WR,13,6,5,83.3,34,2,14,5.7,6.8,0,0,0,0,0,0,1.6,20.4
53,Emmanuel Sanders,DEN,WR,12,11,8,72.7,58,1,14,5.3,7.2,0,0,0,0,0,0,1.6,19.8
54,Allen Robinson,CHI,WR,11,13,4,30.8,35,2,14,2.7,8.8,0,0,0,0,0,0,1.8,19.5
55,Terrelle Pryor,BUF,WR,8,5,3,60,44,2,20,8.8,14.7,0,0,0,0,0,0,2.4,19.4
56,Will Fuller,HOU,WR,7,5,4,80,28,2,15,5.6,7,0,0,0,0,0,0,2.7,18.8
57,Antonio Callaway,CLE,WR,13,6,4,66.7,17,2,13,2.8,4.2,0,0,0,0,1,1,1.4,18.7
58,Tyrell Williams,LAC,WR,13,4,4,100,26,2,12,6.5,6.5,0,0,0,0,0,0,1.4,18.6
59,Torrey Smith,CAR,WR,9,3,3,100,14,2,8,4.7,4.7,0,0,0,0,0,0,2,18.4
60,Taylor Gabriel,CHI,WR,13,8,5,62.5,13,2,6,1.6,2.6,1,0,0,0,0,0,1.4,18.3
61,Tajae Sharpe,TEN,WR,13,10,4,40,21,2,11,2.1,5.2,0,0,0,0,0,0,1.4,18.1
62,Rashard Higgins,CLE,WR,10,2,2,100,36,2,19,18,18,0,0,0,0,0,0,1.8,17.6
63,Doug Baldwin,SEA,WR,10,9,4,44.4,14,2,6,1.6,3.5,0,0,0,0,0,0,1.7,17.4
64,Mike Evans,TB,WR,13,9,3,33.3,23,1,10,2.6,7.7,0,0,0,1,0,0,1.3,17.3
65,Brandon LaFell,OAK,WR,6,5,3,60,21,2,10,4.2,7,0,0,0,0,0,0,2.8,17.1
66,Zach Pascal,IND,WR,13,5,3,60,19,2,12,3.8,6.3,0,0,0,0,0,0,1.3,16.9
67,Tre'Quan Smith,NO,WR,12,7,2,28.6,19,2,15,2.7,9.5,0,0,0,0,0,0,1.3,15.9
68,Cordarrelle Patterson,NE,WR,13,3,1,33.3,1,1,1,0.3,1,9,25,2.8,1,0,0,1.2,15.6
68,Isaiah McKenzie,BUF,WR,5,1,1,100,1,0,1,1,1,4,25,6.2,2,0,0,3.1,15.6
70,Austin Carr,NO,WR,13,3,2,66.7,15,2,12,5,7.5,0,0,0,0,0,0,1.2,15.5
70,D.J. Moore,CAR,WR,13,5,3,60,19,1,8,3.8,6.3,5,46,9.2,0,0,0,1.2,15.5
72,Josh Doctson,WAS,WR,12,8,2,25,8,2,6,1,4,0,0,0,0,0,0,1.2,14.8
73,Chester Rogers,IND,WR,13,6,2,33.3,27,1,17,4.5,13.5,0,0,0,0,0,0,1.1,14.7
74,Nelson Agholor,PHI,WR,13,9,6,66.7,10,1,7,1.1,1.7,2,16,8,0,1,0,1.1,14.6
75,Mohamed Sanu,ATL,WR,13,4,3,75,30,1,15,7.5,10,0,0,0,0,0,0,1.1,14
75,Jermaine Kearse,NYJ,WR,12,8,4,50,40,1,16,5,10,0,0,0,0,0,0,1.2,14
77,Taywan Taylor,TEN,WR,10,5,4,80,39,1,18,7.8,9.8,0,0,0,0,0,0,1.4,13.9
78,Jamison Crowder,WAS,WR,6,4,4,100,38,1,13,9.5,9.5,0,0,0,0,0,0,2.3,13.8
79,Willie Snead,BAL,WR,13,5,4,80,34,1,13,6.8,8.5,0,0,0,0,0,0,1,13.4
80,Josh Gordon,NE,WR,11,8,3,37.5,40,1,17,5,13.3,0,0,0,0,0,0,1.2,13
81,Golden Tate,PHI,WR,12,9,3,33.3,17,1,6,1.9,5.7,0,0,0,0,0,0,1.1,12.7
82,Ryan Grant,IND,WR,11,4,4,100,22,1,8,5.5,5.5,0,0,0,0,0,0,1.1,12.2
83,Justin Hardy,ATL,WR,13,5,3,60,30,1,19,6,10,0,0,0,0,0,0,0.9,12
84,Christian Kirk,ARI,WR,12,5,3,60,24,1,12,4.8,8,1,5,5,0,0,0,1,11.9
84,Bruce Ellington,DET,WR,7,4,4,100,19,1,14,4.8,4.8,0,0,0,0,0,0,1.7,11.9
86,Laquon Treadwell,MIN,WR,13,4,3,75,26,1,14,6.5,8.7,0,0,0,0,0,0,0.9,11.6
87,Josh Bellamy,CHI,WR,13,1,1,100,20,1,20,20,20,0,0,0,0,0,0,0.8,11
87,Keke Coutee,HOU,WR,6,5,4,80,10,1,9,2,2.5,0,0,0,0,0,0,1.8,11
89,Seth Roberts,OAK,WR,12,3,2,66.7,29,1,20,9.7,14.5,0,0,0,0,0,0,0.9,10.9
90,Demarcus Robinson,KC,WR,13,4,3,75,17,1,8,4.2,5.7,0,0,0,0,0,0,0.8,10.7
91,Trent Taylor,SF,WR,11,4,3,75,16,1,10,4,5.3,0,0,0,0,0,0,1,10.6
92,Jarius Wright,CAR,WR,13,4,2,50,5,1,5,1.2,2.5,0,0,0,0,1,0,0.8,10.5
93,Devante Parker,MIA,WR,8,3,2,66.7,24,1,18,8,12,0,0,0,0,0,0,1.3,10.4
93,Kelvin Benjamin,KC,WR,12,6,3,50,14,1,7,2.3,4.7,0,0,0,0,0,0,0.9,10.4
95,Allen Hurns,DAL,WR,13,5,2,40,20,1,17,4,10,0,0,0,0,0,0,0.8,10
96,Ted Ginn,NO,WR,4,4,1,25,4,1,4,1,4,1,5,5,0,0,0,2.5,9.9
96,Bennie Fowler,NYG,WR,7,4,2,50,19,1,13,4.8,9.5,0,0,0,0,0,0,1.4,9.9
98,Trey Quinn,WAS,WR,3,2,2,100,17,1,10,8.5,8.5,0,0,0,0,0,0,3.2,9.7
98,Ryan Switzer,PIT,WR,13,3,3,100,7,1,5,2.3,2.3,0,0,0,0,0,0,0.7,9.7
100,Marquez Valdes-Scantling,GB,WR,13,5,2,40,15,1,12,3,7.5,0,0,0,0,0,0,0.7,9.5
101,Robby Anderson,NYJ,WR,11,5,2,40,14,1,7,2.8,7,0,0,0,0,0,0,0.9,9.4
102,Keith Kirkwood,NO,WR,5,2,2,100,13,1,8,6.5,6.5,0,0,0,0,0,0,1.9,9.3
103,DeSean Jackson,TB,WR,11,5,1,20,6,0,6,1.2,6,1,14,14,1,0,0,0.8,9
103,Brandon Marshall,NO,WR,7,3,1,33.3,20,1,20,6.7,20,0,0,0,0,0,0,1.3,9
103,Jordan Matthews,PHI,WR,11,4,2,50,10,1,6,2.5,5,0,0,0,0,0,0,0.8,9
106,Jakeem Grant,MIA,WR,10,2,1,50,18,1,18,9,18,0,0,0,0,0,0,0.9,8.8
107,Donte Moncrief,JAX,WR,13,6,2,33.3,7,1,4,1.2,3.5,0,0,0,0,0,0,0.7,8.7
108,James Washington,PIT,WR,11,3,1,33.3,14,1,14,4.7,14,0,0,0,0,0,0,0.8,8.4
109,Russell Shepard,NYG,WR,11,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,0.7,8.1
109,Marquise Goodwin,SF,WR,9,3,1,33.3,11,1,11,3.7,11,0,0,0,0,0,0,0.9,8.1
109,Cameron Meredith,NO,WR,6,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,1.4,8.1
112,Marcell Ateman,OAK,WR,4,1,1,100,9,1,9,9,9,0,0,0,0,0,0,2,7.9
113,Courtland Sutton,DEN,WR,13,6,1,16.7,8,1,8,1.3,8,0,0,0,0,0,0,0.6,7.8
114,Chris Hogan,NE,WR,13,4,1,25,7,1,7,1.8,7,0,0,0,0,0,0,0.6,7.7
114,Dontrelle Inman,IND,WR,6,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,1.3,7.7
116,Tavon Austin,DAL,WR,6,1,1,100,3,1,3,3,3,0,0,0,0,0,0,1.2,7.3
117,Paul Richardson,WAS,WR,7,2,1,50,2,1,2,1,2,0,0,0,0,0,0,1,7.2
118,De'Anthony Thomas,KC,WR,5,1,1,100,1,1,1,1,1,0,0,0,0,0,0,1.4,7.1
118,Daesean Hamilton,DEN,WR,11,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0.6,7.1
120,Quincy Enunwa,NYJ,WR,11,9,4,44.4,17,0,8,1.9,4.2,0,0,0,0,0,0,0.5,5.7
121,Keelan Cole,JAX,WR,13,6,3,50,23,0,9,3.8,7.7,0,0,0,0,0,0,0.4,5.3
122,Maurice Harris,WAS,WR,11,3,2,66.7,20,0,18,6.7,10,0,0,0,0,0,0,0.4,4
123,Michael Floyd,WAS,WR,10,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.4,3.9
124,Alex Erickson,CIN,WR,13,3,1,33.3,6,0,6,2,6,1,14,14,0,0,0,0.2,3
124,Michael Gallup,DAL,WR,13,7,2,28.6,10,0,6,1.4,5,0,0,0,0,0,0,0.2,3
126,Geronimo Allison,GB,WR,5,3,2,66.7,8,0,6,2.7,4,0,0,0,0,0,0,0.6,2.8
127,Martavis Bryant,OAK,WR,8,2,2,100,3,0,6,1.5,1.5,1,2,2,0,0,0,0.3,2.5
128,Victor Bolden Jr.,SF,WR,4,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.5,2
129,Damion Ratley,CLE,WR,10,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
130,Marvin Hall,ATL,WR,13,2,1,50,7,0,7,3.5,7,0,0,0,0,1,0,0.1,1.7
130,Chad Williams,ARI,WR,8,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,0.2,1.7
130,Cody Core,CIN,WR,11,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,0.2,1.7
133,Neal Sterling,NYJ,WR,5,2,1,50,6,0,6,3,6,0,0,0,0,0,0,0.3,1.6
134,Travis Benjamin,LAC,WR,9,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.2,1.5
135,Pierre Garcon,SF,WR,8,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.2,1.4
135,Auden Tate,CIN,WR,3,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.5,1.4
137,Andre Holmes,DEN,WR,13,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,0.1,1.3
137,Randall Cobb,GB,WR,7,5,1,20,3,0,3,0.6,3,0,0,0,0,0,0,0.2,1.3
137,Khadarel Hodge,LAR,WR,10,1,1,100,3,0,3,3,3,0,0,0,0,0,0,0.1,1.3
140,Robert Foster,BUF,WR,10,2,1,50,2,0,2,1,2,0,0,0,0,0,0,0.1,1.2
141,Deandre Carter,HOU,WR,11,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0.1,1
142,Dwayne Harris,OAK,WR,12,1,1,100,0,0,0,0,0,1,-1,-1,0,0,0,0.1,0.9
143,Albert Wilson,MIA,WR,7,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.3
144,Mike Wallace,PHI,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Markus Wheaton,PHI,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Shelton Gibson,PHI,WR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Deante Burton,GB,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Russell Gage,ATL,WR,12,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Matthew Slater,NE,WR,13,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Darrius Heyward-Bey,PIT,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Danny Amendola,MIA,WR,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Jeremy Kerley,BUF,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Rishard Matthews,NYJ,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Deonte Thompson,BUF,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Justin Hunter,PIT,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Terrance Williams,DAL,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Cody Latimer,NYG,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Sammie Coates,HOU,WR,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,JJ Nelson,ARI,WR,13,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Kaelin Clay,NYG,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Darius Jennings,TEN,WR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Damiere Byrd,CAR,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Chris Moore,BAL,WR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Tommylee Lewis,NO,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Josh Malone,CIN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Stacy Coley,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Tim Patrick,DEN,WR,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Marcus Kemp,KC,WR,13,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Justin Hardee,NO,WR,13,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Riley McCarron,NE,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Brandon Zylstra,MIN,WR,13,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,D.J. Chark,JAX,WR,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Trent Sherfield,ARI,WR,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Vyncint Smith,HOU,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Derrick Willies,CLE,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Cam Sims,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Janarion Grant,BAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Kevin White,CHI,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Equanimeous St. Brown,GB,WR,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Andre Roberts,NYJ,WR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,TJ Jones,DET,WR,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Bradley Marquez,DET,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Pharoh Cooper,LAR,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Charone Peake,NYJ,WR,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Mike Thomas,LAR,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Keon Hatcher,OAK,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Marcus Johnson,IND,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Brian Quick,WAS,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jehu Chesson,WAS,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Geremy Davis,LAC,WR,11,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Kamar Aiken,PHI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jojo Natson,LAR,WR,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Richie James,SF,WR,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Daniel Brown,CHI,WR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Ray-Ray McCloud,BUF,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Tim White,BAL,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Brice Butler,MIA,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Rod Streater,CLE,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,J'mon Moore,GB,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Justin Watson,TB,WR,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Brandon Tate,NO,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jawill Davis,NYG,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Javon Wims,CHI,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Nick Williams,LAR,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Cayleb Jones,MIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Rashad Greene,JAX,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Cameron Batson,TEN,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Deontay Burnett,NYJ,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Cam Phillips,BUF,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Breshad Perriman,CLE,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Quadree Henderson,NYG,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Leonte Carroo,MIA,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Brandon Powell,DET,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Tony Lippett,NYG,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Malik Turner,SEA,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Andy Jones,DET,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Chad Beebe,MIN,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,River Cracraft,DEN,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Noah Brown,DAL,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Lance Lenoir,DAL,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Corey Coleman,NYG,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Trevor Davis,GB,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Saeed Blacknall,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Johnny Holton,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jake Kumerow,GB,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Isaiah Ford,MIA,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Jesus Wilson,TB,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Gehrig Dieter,KC,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Darren Waller,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jalen Tolliver,ARI,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
