Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
43,Geoff Swaim,DAL,TE,9,4,3,75,5,1,3,1.2,1.7,0,0,0,0,0,0,1.1,9.5
45,AJ Derby,MIA,TE,4,2,1,50,19,1,19,9.5,19,0,0,0,0,0,0,2.2,8.9
46,Mo Alie-Cox,IND,TE,6,3,2,66.7,8,1,7,2.7,4,0,0,0,0,0,0,1.5,8.8
47,Tyler Eifert,CIN,TE,4,2,1,50,15,1,15,7.5,15,0,0,0,0,0,0,2.1,8.5
47,Lance Kendricks,GB,TE,13,2,2,100,5,1,4,2.5,2.5,0,0,0,0,0,0,0.7,8.5
49,Garrett Celek,SF,TE,13,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,0.6,8.1
49,Jason Croom,BUF,TE,12,2,1,50,11,0,11,5.5,11,0,0,0,1,0,0,0.7,8.1
51,Matt LaCosse,DEN,TE,13,2,1,50,10,1,10,5,10,0,0,0,0,0,0,0.6,8
52,Darren Fells,CLE,TE,13,1,1,100,6,1,6,6,6,0,0,0,0,0,0,0.6,7.6
52,Derek Carrier,OAK,TE,13,2,1,50,6,1,6,3,6,0,0,0,0,0,0,0.6,7.6
54,Nick O'Leary,MIA,TE,7,1,1,100,5,1,5,5,5,0,0,0,0,0,0,1.1,7.5
55,Austin Seferian-Jenkins,JAX,TE,5,2,1,50,4,1,4,2,4,0,0,0,0,0,0,1.5,7.4
55,Matt Lengel,CIN,TE,5,1,1,100,4,1,4,4,4,0,0,0,0,0,0,1.5,7.4
57,Adam Shaheen,CHI,TE,2,2,1,50,2,1,2,1,2,0,0,0,0,0,0,3.6,7.2
58,Luke Stocker,TEN,TE,13,2,1,50,1,1,1,0.5,1,1,0,0,0,0,0,0.5,7.1
58,Josh Hill,NO,TE,13,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0.5,7.1
60,Ian Thomas,CAR,TE,13,5,3,60,22,0,8,4.4,7.3,0,0,0,0,0,0,0.4,5.2
61,Mike Gesicki,MIA,TE,13,5,3,60,21,0,11,4.2,7,0,0,0,0,0,0,0.4,5.1
62,Vernon Davis,WAS,TE,13,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.3,4
63,Ryan Griffin,HOU,TE,11,10,2,20,17,0,13,1.7,8.5,0,0,0,0,0,0,0.3,3.7
64,James O'Shaughnessy,JAX,TE,11,2,2,100,12,0,7,6,6,0,0,0,0,0,0,0.3,3.2
65,MyCole Pruitt,TEN,TE,12,1,1,100,19,0,19,19,19,0,0,0,0,0,0,0.2,2.9
66,Nick Boyle,BAL,TE,13,7,2,28.6,6,0,4,0.9,3,0,0,0,0,0,0,0.2,2.6
67,Jermaine Gresham,ARI,TE,11,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,0.2,2.1
68,David Morgan,MIN,TE,8,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.2,1.9
69,Joshua Perkins,PHI,TE,9,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
69,Ross Dwelley,SF,TE,7,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.3,1.8
71,Charles Clay,BUF,TE,11,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,0.1,1.5
71,Tyler Kroft,CIN,TE,5,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.3,1.5
73,Dalton Schultz,DAL,TE,8,2,1,50,-1,0,0,-0.5,-1,0,0,0,0,0,0,0.1,0.9
74,Eric Saubert,ATL,TE,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Delanie Walker,TEN,TE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Niles Paul,JAX,TE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Orson Charles,CLE,TE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Dwayne Allen,NE,TE,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,James Hurst,BAL,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Scott Simonson,NYG,TE,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Xavier Grimble,PIT,TE,13,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Logan Thomas,BUF,TE,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Gabe Holmes,ARI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Chris Manhertz,CAR,TE,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Seth DeValve,CLE,TE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Alex Ellis,KC,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Jake Butt,DEN,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Jeremy Sprinkle,WAS,TE,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Mason Schreck,CIN,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Darrell Daniels,ARI,TE,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Antony Auclair,TB,TE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Ricky Seals-Jones,ARI,TE,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Blake Jarwin,DAL,TE,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Sean Culkin,LAC,TE,12,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Jordan Akins,HOU,TE,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Durham Smythe,MIA,TE,12,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Tyler Conklin,MIN,TE,13,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Marcedes Lewis,GB,TE,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Dion Sims,CHI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Ben Braunecker,CHI,TE,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Robert Tonyan Jr.,GB,TE,13,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Luke Willson,DET,TE,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Levine Toilolo,DET,TE,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Eric Tomlinson,NYJ,TE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Hakeem Valles,DET,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Johnny Mundt,LAR,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Ryan Hewitt,IND,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Jacob Hollister,NE,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Rico Gathers,DAL,TE,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Khari Lee,BUF,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Dan Arnold,NO,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Hayden Hurst,BAL,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Brian Parker,DEN,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,David Grinnage,JAX,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Tyrone Swoopes,SEA,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Blake Bell,JAX,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Nick Deluca,JAX,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Deon Yelder,KC,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Jordan Franks,CIN,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,John Phillips,ARI,TE,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Ben Koyack,JAX,TE,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Richard Rodgers,PHI,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
74,Temarrick Hemingway,DEN,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
