Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,Rank,Team,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Larry Fitzgerald,4900.0,12.96,37.48,26.3,58.17626582278481,354.05126582278484,6.1,20.640506329113926,10.736392405063292,39.5,3.2458860759493673,61.5,8.6,14.9,361,67.6,234.45284810126586,7.8,11.5,2.0806962025316458,108,True,3.0,40.5,18.75,14.6,54.645714285714284,239.60685714285714,4.4,14.349714285714285,11.846857142857143,30.3,1.752,71.4,27.281142857142857,57.2,142.41257142857143,5.2,9.1,1.0011428571428571,65,33.0,ARI,6.416666666666667,3.9166666666666665,61.0,42.333333333333336,0.4166666666666667,6.6,10.8,0.0,0.0,0.0,0.0,11.1,0.9166666666666666,0.5833333333333334,63.6,5.25,0.3333333333333333,5.7,9.0,0.0,0.0,0.0,0.0,3.3,51.8,90.8,0.0,12.4,7.6,12.4,21.4,13.098967887493261,12.045199255211156
Chad Williams,3000.0,5.37,37.48,26.3,58.17626582278481,354.05126582278484,6.1,20.640506329113926,10.736392405063292,39.5,3.2458860759493673,61.5,8.6,14.9,361,67.6,234.45284810126586,7.8,11.5,2.0806962025316458,108,True,3.0,40.5,18.75,14.6,54.645714285714284,239.60685714285714,4.4,14.349714285714285,11.846857142857143,30.3,1.752,71.4,27.281142857142857,57.2,142.41257142857143,5.2,9.1,1.0011428571428571,65,125.0,ARI,3.875,1.375,35.5,14.125,0.125,3.6,10.3,0.0,0.0,0.0,0.0,3.5,0.5,0.125,25.0,0.875,0.0,1.8,7.0,0.0,0.0,0.0,0.0,0.2,43.8,51.1,0.0,8.9,3.1,8.9,8.1,7.350682010603228,5.711820390048256
Trent Sherfield,3000.0,3.99,37.48,26.3,58.17626582278481,354.05126582278484,6.1,20.640506329113926,10.736392405063292,39.5,3.2458860759493673,61.5,8.6,14.9,361,67.6,234.45284810126586,7.8,11.5,2.0806962025316458,108,True,3.0,40.5,18.75,14.6,54.645714285714284,239.60685714285714,4.4,14.349714285714285,11.846857142857143,30.3,1.752,71.4,27.281142857142857,57.2,142.41257142857143,5.2,9.1,1.0011428571428571,65,164.0,ARI,0.6666666666666666,0.3333333333333333,50.0,3.6666666666666665,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.1,0.0,5.1,2.6,5.1,5.4,2.8080583625106623,2.5103825041809085
JJ Nelson,3000.0,3.09,37.48,26.3,58.17626582278481,354.05126582278484,6.1,20.640506329113926,10.736392405063292,39.5,3.2458860759493673,61.5,8.6,14.9,361,67.6,234.45284810126586,7.8,11.5,2.0806962025316458,108,True,3.0,40.5,18.75,14.6,54.645714285714284,239.60685714285714,4.4,14.349714285714285,11.846857142857143,30.3,1.752,71.4,27.281142857142857,57.2,142.41257142857143,5.2,9.1,1.0011428571428571,65,162.0,ARI,1.0,0.3333333333333333,33.3,1.75,0.0,1.8,5.2,0.25,0.4166666666666667,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,21.9,2.0,8.0,4.7,10.0,4.4,3.5735926146892574,1.900495914411049
Christian Kirk,4600.0,0.0,37.48,26.3,58.17626582278481,354.05126582278484,6.1,20.640506329113926,10.736392405063292,39.5,3.2458860759493673,61.5,8.6,14.9,361,67.6,234.45284810126586,7.8,11.5,2.0806962025316458,108,True,3.0,40.5,18.75,14.6,54.645714285714284,239.60685714285714,4.4,14.349714285714285,11.846857142857143,30.3,1.752,71.4,27.281142857142857,57.2,142.41257142857143,5.2,9.1,1.0011428571428571,65,41.0,ARI,5.666666666666667,3.5833333333333335,63.2,49.166666666666664,0.25,8.7,13.7,0.25,2.9166666666666665,11.7,0.0,10.3,0.4166666666666667,0.25,60.0,2.0,0.08333333333333333,4.8,8.0,0.08333333333333333,0.4166666666666667,5.0,0.0,1.0,45.2,79.1,0.6,12.5,8.5,13.1,22.8,12.310778662171922,11.962102726300307
Julio Jones,7900.0,22.9,40.16,23.9,63.45574912891986,351.58815331010453,5.5,20.15261324041812,13.740418118466899,38.2,3.2477351916376307,56.4,8.9,15.2,389,62.5,223.8439024390244,6.9,11.1,1.5822299651567944,93,False,5.0,50.0,22.5,24.7,62.83479729729729,378.093581081081,6.0,22.029729729729727,12.934121621621621,47.7,2.920608108108108,65.7,36.79966216216216,71.4,290.89256756756754,7.9,11.1,2.0027027027027025,108,5.0,ATL,11.083333333333334,7.166666666666667,64.7,110.25,0.25,9.9,15.4,0.16666666666666666,1.0,6.0,0.0,21.6,0.8333333333333334,0.25,30.0,2.4166666666666665,0.08333333333333333,2.9,9.7,0.0,0.0,0.0,0.0,0.8,54.0,81.3,0.3,20.5,13.6,20.8,40.0,20.715669456143488,20.03201291820428
Calvin Ridley,5200.0,11.94,40.16,23.9,63.45574912891986,351.58815331010453,5.5,20.15261324041812,13.740418118466899,38.2,3.2477351916376307,56.4,8.9,15.2,389,62.5,223.8439024390244,6.9,11.1,1.5822299651567944,93,False,5.0,50.0,22.5,24.7,62.83479729729729,378.093581081081,6.0,22.029729729729727,12.934121621621621,47.7,2.920608108108108,65.7,36.79966216216216,71.4,290.89256756756754,7.9,11.1,2.0027027027027025,108,20.0,ATL,5.916666666666667,4.166666666666667,70.4,53.916666666666664,0.6666666666666666,9.1,12.9,0.5,2.25,4.5,0.0,14.0,0.5833333333333334,0.5,85.7,4.833333333333333,0.4166666666666667,8.3,9.7,0.0,0.0,0.0,0.0,3.4,40.2,60.5,1.2,14.7,11.6,16.0,34.7,13.104933250687152,10.844257677850106
Mohamed Sanu,4300.0,10.25,40.16,23.9,63.45574912891986,351.58815331010453,5.5,20.15261324041812,13.740418118466899,38.2,3.2477351916376307,56.4,8.9,15.2,389,62.5,223.8439024390244,6.9,11.1,1.5822299651567944,93,False,5.0,50.0,22.5,24.7,62.83479729729729,378.093581081081,6.0,22.029729729729727,12.934121621621621,47.7,2.920608108108108,65.7,36.79966216216216,71.4,290.89256756756754,7.9,11.1,2.0027027027027025,108,39.0,ATL,5.166666666666667,3.75,72.6,48.583333333333336,0.25,9.4,13.0,0.25,0.16666666666666666,0.7,0.0,10.5,0.3333333333333333,0.25,75.0,2.5,0.08333333333333333,7.5,10.0,0.0,0.0,0.0,0.0,1.2,51.6,77.7,0.5,10.0,7.9,10.7,20.3,12.548135055163005,10.294746806025248
Justin Hardy,3000.0,2.15,40.16,23.9,63.45574912891986,351.58815331010453,5.5,20.15261324041812,13.740418118466899,38.2,3.2477351916376307,56.4,8.9,15.2,389,62.5,223.8439024390244,6.9,11.1,1.5822299651567944,93,False,5.0,50.0,22.5,24.7,62.83479729729729,378.093581081081,6.0,22.029729729729727,12.934121621621621,47.7,2.920608108108108,65.7,36.79966216216216,71.4,290.89256756756754,7.9,11.1,2.0027027027027025,108,148.0,ATL,1.0833333333333333,0.6666666666666666,61.5,6.166666666666667,0.0,5.7,9.2,0.0,0.0,0.0,0.0,1.3,0.16666666666666666,0.08333333333333333,50.0,0.3333333333333333,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.1,14.2,21.5,0.0,7.6,4.7,7.6,9.0,3.928701817209335,2.3788098459557636
Marvin Hall,3000.0,1.92,40.16,23.9,63.45574912891986,351.58815331010453,5.5,20.15261324041812,13.740418118466899,38.2,3.2477351916376307,56.4,8.9,15.2,389,62.5,223.8439024390244,6.9,11.1,1.5822299651567944,93,False,5.0,50.0,22.5,24.7,62.83479729729729,378.093581081081,6.0,22.029729729729727,12.934121621621621,47.7,2.920608108108108,65.7,36.79966216216216,71.4,290.89256756756754,7.9,11.1,2.0027027027027025,108,123.0,ATL,1.0833333333333333,0.75,69.2,11.583333333333334,0.08333333333333333,10.7,15.4,0.08333333333333333,0.25,3.0,0.0,2.4,0.16666666666666666,0.08333333333333333,50.0,0.5833333333333334,0.0,3.5,7.0,0.0,0.0,0.0,0.0,0.1,11.8,17.7,0.7,9.2,7.1,9.9,20.7,3.9535713286318437,2.8750166946267806
Russell Gage,3000.0,0.33,40.16,23.9,63.45574912891986,351.58815331010453,5.5,20.15261324041812,13.740418118466899,38.2,3.2477351916376307,56.4,8.9,15.2,389,62.5,223.8439024390244,6.9,11.1,1.5822299651567944,93,False,5.0,50.0,22.5,24.7,62.83479729729729,378.093581081081,6.0,22.029729729729727,12.934121621621621,47.7,2.920608108108108,65.7,36.79966216216216,71.4,290.89256756756754,7.9,11.1,2.0027027027027025,108,181.0,ATL,0.18181818181818182,0.18181818181818182,100.0,1.4545454545454546,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.0,15.4,15.4,15.4,27.7,2.0284900366265743,1.2077803311835051
Michael Crabtree,4300.0,8.85,38.16,27.2,69.37247706422019,416.2348623853211,6.0,26.118654434250764,12.227522935779817,39.5,3.576758409785933,72.1,7.2,14.5,506,64.2,294.4587155963303,7.0,10.9,1.9131498470948014,91,False,6.5,51.0,22.25,24.8,71.81144781144782,374.42154882154887,5.2,23.380471380471384,14.696296296296298,47.2,3.5905723905723907,62.8,36.323232323232325,61.1,231.71717171717174,6.4,10.4,1.169023569023569,82,44.0,BAL,7.416666666666667,4.0,53.9,44.666666666666664,0.25,6.0,11.2,0.0,0.0,0.0,0.0,10.0,0.75,0.4166666666666667,55.6,2.3333333333333335,0.25,3.1,5.6,0.0,0.0,0.0,0.0,2.2,50.8,67.6,0.0,14.6,7.9,14.6,19.6,12.03917945691472,9.569156310813614
Willie Snead,3700.0,6.45,38.16,27.2,69.37247706422019,416.2348623853211,6.0,26.118654434250764,12.227522935779817,39.5,3.576758409785933,72.1,7.2,14.5,506,64.2,294.4587155963303,7.0,10.9,1.9131498470948014,91,False,6.5,51.0,22.25,24.8,71.81144781144782,374.42154882154887,5.2,23.380471380471384,14.696296296296298,47.2,3.5905723905723907,62.8,36.323232323232325,61.1,231.71717171717174,6.4,10.4,1.169023569023569,82,55.0,BAL,6.666666666666667,4.25,63.8,42.25,0.08333333333333333,6.3,9.9,0.08333333333333333,1.0833333333333333,13.0,0.0,9.1,0.4166666666666667,0.3333333333333333,80.0,2.8333333333333335,0.08333333333333333,6.8,8.5,0.0,0.0,0.0,0.0,1.1,50.5,67.1,0.2,13.2,8.6,13.4,18.0,11.375203178643444,8.87564196046505
John Brown,4200.0,5.96,38.16,27.2,69.37247706422019,416.2348623853211,6.0,26.118654434250764,12.227522935779817,39.5,3.576758409785933,72.1,7.2,14.5,506,64.2,294.4587155963303,7.0,10.9,1.9131498470948014,91,False,6.5,51.0,22.25,24.8,71.81144781144782,374.42154882154887,5.2,23.380471380471384,14.696296296296298,47.2,3.5905723905723907,62.8,36.323232323232325,61.1,231.71717171717174,6.4,10.4,1.169023569023569,82,35.0,BAL,6.583333333333333,3.0,45.6,54.083333333333336,0.3333333333333333,8.2,18.0,0.25,0.3333333333333333,1.3,0.0,10.9,0.9166666666666666,0.3333333333333333,36.4,3.0833333333333335,0.16666666666666666,3.4,9.2,0.0,0.0,0.0,0.0,1.6,49.1,65.2,0.5,13.4,6.6,13.9,22.3,12.053510637917551,10.068589877271712
Chris Moore,3000.0,2.9,38.16,27.2,69.37247706422019,416.2348623853211,6.0,26.118654434250764,12.227522935779817,39.5,3.576758409785933,72.1,7.2,14.5,506,64.2,294.4587155963303,7.0,10.9,1.9131498470948014,91,False,6.5,51.0,22.25,24.8,71.81144781144782,374.42154882154887,5.2,23.380471380471384,14.696296296296298,47.2,3.5905723905723907,62.8,36.323232323232325,61.1,231.71717171717174,6.4,10.4,1.169023569023569,82,117.0,BAL,1.5,1.25,83.3,13.666666666666666,0.0,9.1,10.9,0.3333333333333333,1.8333333333333333,5.5,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,39.5,1.1,5.0,5.3,6.2,9.4,4.871996892891826,3.929901921512741
Zay Jones,4200.0,10.34,42.74,25.6,66.37654723127037,376.66188925081434,5.7,20.429967426710096,13.925732899022801,32.3,3.3355048859934855,50.0,5.5,16.7,429,62.0,248.24495114006515,6.9,11.2,1.7511400651465798,88,True,-3.5,38.5,21.0,14.8,62.69213483146068,285.0247191011236,4.5,16.79550561797753,13.802247191011237,30.7,2.0786516853932584,60.0,27.937078651685393,55.1,146.17078651685395,5.2,9.5,0.49887640449438203,56,51.0,BUF,5.75,3.4166666666666665,59.4,38.25,0.3333333333333333,6.7,11.2,0.08333333333333333,0.0,0.0,0.0,9.4,1.0,0.5,50.0,5.083333333333333,0.25,5.1,10.2,0.0,0.0,0.0,0.0,2.7,57.2,86.7,0.1,10.0,6.1,10.2,16.4,10.870604267325671,10.11648133842294
Robert Foster,3300.0,6.11,42.74,25.6,66.37654723127037,376.66188925081434,5.7,20.429967426710096,13.925732899022801,32.3,3.3355048859934855,50.0,5.5,16.7,429,62.0,248.24495114006515,6.9,11.2,1.7511400651465798,88,True,-3.5,38.5,21.0,14.8,62.69213483146068,285.0247191011236,4.5,16.79550561797753,13.802247191011237,30.7,2.0786516853932584,60.0,27.937078651685393,55.1,146.17078651685395,5.2,9.5,0.49887640449438203,56,110.0,BUF,2.111111111111111,0.8888888888888888,42.1,28.444444444444443,0.1111111111111111,13.5,32.0,0.0,0.0,0.0,0.0,4.7,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,34.3,0.0,9.5,4.0,9.5,21.4,4.147713640075054,5.072777828501294
Isaiah McKenzie,3400.0,5.19,42.74,25.6,66.37654723127037,376.66188925081434,5.7,20.429967426710096,13.925732899022801,32.3,3.3355048859934855,50.0,5.5,16.7,429,62.0,248.24495114006515,6.9,11.2,1.7511400651465798,88,True,-3.5,38.5,21.0,14.8,62.69213483146068,285.0247191011236,4.5,16.79550561797753,13.802247191011237,30.7,2.0786516853932584,60.0,27.937078651685393,55.1,146.17078651685395,5.2,9.5,0.49887640449438203,56,133.0,BUF,2.0,1.75,87.5,17.75,0.0,8.9,10.1,1.25,10.0,8.0,1.0,5.8,0.25,0.25,100.0,0.25,0.0,1.0,1.0,0.25,1.5,6.0,0.25,1.9,19.5,28.3,6.4,10.3,15.4,16.7,29.6,4.148449069911897,6.88613620473212
Deonte Thompson,3000.0,3.45,42.74,25.6,66.37654723127037,376.66188925081434,5.7,20.429967426710096,13.925732899022801,32.3,3.3355048859934855,50.0,5.5,16.7,429,62.0,248.24495114006515,6.9,11.2,1.7511400651465798,88,True,-3.5,38.5,21.0,14.8,62.69213483146068,285.0247191011236,4.5,16.79550561797753,13.802247191011237,30.7,2.0786516853932584,60.0,27.937078651685393,55.1,146.17078651685395,5.2,9.5,0.49887640449438203,56,124.0,BUF,2.4,1.5,62.5,13.6,0.0,5.7,9.1,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,30.0,0.0,11.3,7.1,11.3,13.5,3.7636845550310376,3.296868734577297
Ray-Ray McCloud,3000.0,2.01,42.74,25.6,66.37654723127037,376.66188925081434,5.7,20.429967426710096,13.925732899022801,32.3,3.3355048859934855,50.0,5.5,16.7,429,62.0,248.24495114006515,6.9,11.2,1.7511400651465798,88,True,-3.5,38.5,21.0,14.8,62.69213483146068,285.0247191011236,4.5,16.79550561797753,13.802247191011237,30.7,2.0786516853932584,60.0,27.937078651685393,55.1,146.17078651685395,5.2,9.5,0.49887640449438203,56,165.0,BUF,0.7142857142857143,0.5714285714285714,80.0,4.428571428571429,0.0,6.2,7.8,0.14285714285714285,-0.42857142857142855,-3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,17.7,0.9,4.6,4.6,5.6,5.4,1.381495770065582,1.8467872167688912
D.J. Moore,5700.0,12.3,40.58,26.0,72.0,412.75,5.7,24.5,13.416666666666666,37.9,3.4166666666666665,65.9,5.6,13.6,492,62.6,276.3333333333333,6.7,10.8,1.5833333333333333,83,False,-2.0,47.0,24.5,25.3,61.00296052631579,376.3375,6.2,22.220723684210526,10.735855263157895,40.3,3.661842105263158,68.2,30.04375,69.5,212.71973684210528,7.1,10.2,1.830921052631579,102,36.0,CAR,4.666666666666667,3.5,75.0,50.75,0.16666666666666666,10.9,14.5,0.9166666666666666,12.5,13.6,0.0,10.9,0.16666666666666666,0.16666666666666666,100.0,1.0833333333333333,0.08333333333333333,6.5,6.5,0.3333333333333333,3.8333333333333335,11.5,0.0,1.2,38.6,60.8,2.4,12.1,11.4,14.5,28.3,11.49405977327439,11.678291117628422
Curtis Samuel,4000.0,10.5,40.58,26.0,72.0,412.75,5.7,24.5,13.416666666666666,37.9,3.4166666666666665,65.9,5.6,13.6,492,62.6,276.3333333333333,6.7,10.8,1.5833333333333333,83,False,-2.0,47.0,24.5,25.3,61.00296052631579,376.3375,6.2,22.220723684210526,10.735855263157895,40.3,3.661842105263158,68.2,30.04375,69.5,212.71973684210528,7.1,10.2,1.830921052631579,102,62.0,CAR,4.0,2.7777777777777777,69.4,31.555555555555557,0.4444444444444444,7.9,11.4,0.6666666666666666,8.444444444444445,12.7,2.0,10.7,0.4444444444444444,0.4444444444444444,100.0,5.111111111111111,0.3333333333333333,11.5,11.5,0.1111111111111111,1.5555555555555556,14.0,0.1111111111111111,3.8,24.9,35.7,2.7,16.1,13.8,18.8,42.9,9.684605435615255,11.403774343385084
Devin Funchess,4700.0,8.92,40.58,26.0,72.0,412.75,5.7,24.5,13.416666666666666,37.9,3.4166666666666665,65.9,5.6,13.6,492,62.6,276.3333333333333,6.7,10.8,1.5833333333333333,83,False,-2.0,47.0,24.5,25.3,61.00296052631579,376.3375,6.2,22.220723684210526,10.735855263157895,40.3,3.661842105263158,68.2,30.04375,69.5,212.71973684210528,7.1,10.2,1.830921052631579,102,47.0,CAR,6.454545454545454,3.8181818181818183,59.2,47.81818181818182,0.36363636363636365,7.4,12.5,0.0,0.0,0.0,0.0,10.8,1.0,0.6363636363636364,63.6,4.7272727272727275,0.2727272727272727,4.7,7.4,0.0,0.0,0.0,0.0,2.7,50.9,73.5,0.0,12.7,7.5,12.7,21.2,12.597904734650207,10.746531431242634
Jarius Wright,3000.0,4.82,40.58,26.0,72.0,412.75,5.7,24.5,13.416666666666666,37.9,3.4166666666666665,65.9,5.6,13.6,492,62.6,276.3333333333333,6.7,10.8,1.5833333333333333,83,False,-2.0,47.0,24.5,25.3,61.00296052631579,376.3375,6.2,22.220723684210526,10.735855263157895,40.3,3.661842105263158,68.2,30.04375,69.5,212.71973684210528,7.1,10.2,1.830921052631579,102,82.0,CAR,3.1666666666666665,2.3333333333333335,73.7,25.083333333333332,0.08333333333333333,7.9,10.8,0.08333333333333333,2.8333333333333335,34.0,0.0,5.8,0.25,0.16666666666666666,66.7,0.4166666666666667,0.08333333333333333,1.7,2.5,0.0,0.0,0.0,0.0,0.9,31.3,49.3,0.3,10.1,7.7,10.4,18.5,7.219830677062238,7.1420535050974205
Torrey Smith,3200.0,2.94,40.58,26.0,72.0,412.75,5.7,24.5,13.416666666666666,37.9,3.4166666666666665,65.9,5.6,13.6,492,62.6,276.3333333333333,6.7,10.8,1.5833333333333333,83,False,-2.0,47.0,24.5,25.3,61.00296052631579,376.3375,6.2,22.220723684210526,10.735855263157895,40.3,3.661842105263158,68.2,30.04375,69.5,212.71973684210528,7.1,10.2,1.830921052631579,102,106.0,CAR,3.375,2.0,59.3,21.375,0.25,6.3,10.7,0.0,0.0,0.0,0.0,5.9,0.375,0.375,100.0,1.75,0.25,4.7,4.7,0.0,0.0,0.0,0.0,2.3,36.6,38.5,0.0,9.2,5.5,9.2,16.1,6.5245237332833375,6.129102999293365
Allen Robinson,5600.0,12.75,39.23,24.8,60.08590604026846,366.84026845637584,6.1,20.888590604026845,11.401342281879195,39.4,3.0791946308724834,62.2,7.5,17.9,408,65.2,248.5825503355705,7.3,11.2,2.163758389261745,97,True,3.0,52.5,24.75,28.7,63.90755813953488,351.99215116279066,5.5,21.525,12.431104651162789,39.6,3.420639534883721,65.9,29.951453488372092,66.3,214.91627906976743,7.2,10.8,1.8354651162790696,97,40.0,CHI,7.1,4.1,57.7,57.3,0.4,8.1,14.0,0.0,0.0,0.0,0.0,12.5,1.0,0.3,30.0,2.7,0.2,2.7,9.0,0.0,0.0,0.0,0.0,1.8,61.3,75.6,0.0,11.6,6.7,11.6,20.4,14.87438635706863,12.526372217207442
Anthony Miller,4300.0,9.97,39.23,24.8,60.08590604026846,366.84026845637584,6.1,20.888590604026845,11.401342281879195,39.4,3.0791946308724834,62.2,7.5,17.9,408,65.2,248.5825503355705,7.3,11.2,2.163758389261745,97,True,3.0,52.5,24.75,28.7,63.90755813953488,351.99215116279066,5.5,21.525,12.431104651162789,39.6,3.420639534883721,65.9,29.951453488372092,66.3,214.91627906976743,7.2,10.8,1.8354651162790696,97,53.0,CHI,4.545454545454546,2.727272727272727,60.0,36.27272727272727,0.5454545454545454,8.0,13.3,0.2727272727272727,1.3636363636363635,5.0,0.0,10.1,0.9090909090909091,0.5454545454545454,60.0,3.6363636363636362,0.36363636363636365,4.0,6.7,0.09090909090909091,-0.09090909090909091,-1.0,0.0,3.1,43.7,64.1,0.6,10.4,7.1,11.2,23.0,11.195899285055518,10.60065448704815
Taylor Gabriel,3900.0,9.38,39.23,24.8,60.08590604026846,366.84026845637584,6.1,20.888590604026845,11.401342281879195,39.4,3.0791946308724834,62.2,7.5,17.9,408,65.2,248.5825503355705,7.3,11.2,2.163758389261745,97,True,3.0,52.5,24.75,28.7,63.90755813953488,351.99215116279066,5.5,21.525,12.431104651162789,39.6,3.420639534883721,65.9,29.951453488372092,66.3,214.91627906976743,7.2,10.8,1.8354651162790696,97,37.0,CHI,6.333333333333333,4.5,71.1,45.333333333333336,0.16666666666666666,7.2,10.1,0.6666666666666666,4.416666666666667,6.6,0.0,10.9,0.5,0.3333333333333333,66.7,0.5833333333333334,0.16666666666666666,1.2,1.8,0.08333333333333333,0.0,0.0,0.0,1.4,53.9,79.8,1.2,11.7,9.6,13.0,20.2,13.998853725054413,11.729341811928132
Josh Bellamy,3000.0,2.3,39.23,24.8,60.08590604026846,366.84026845637584,6.1,20.888590604026845,11.401342281879195,39.4,3.0791946308724834,62.2,7.5,17.9,408,65.2,248.5825503355705,7.3,11.2,2.163758389261745,97,True,3.0,52.5,24.75,28.7,63.90755813953488,351.99215116279066,5.5,21.525,12.431104651162789,39.6,3.420639534883721,65.9,29.951453488372092,66.3,214.91627906976743,7.2,10.8,1.8354651162790696,97,126.0,CHI,1.5,0.9166666666666666,61.1,7.583333333333333,0.08333333333333333,5.1,8.3,0.0,0.0,0.0,0.0,2.3,0.08333333333333333,0.08333333333333333,100.0,1.6666666666666667,0.08333333333333333,20.0,20.0,0.0,0.0,0.0,0.0,0.9,17.4,25.8,0.0,8.6,5.3,8.6,13.4,5.226552925341831,3.128221777245283
Kevin White,3000.0,1.19,39.23,24.8,60.08590604026846,366.84026845637584,6.1,20.888590604026845,11.401342281879195,39.4,3.0791946308724834,62.2,7.5,17.9,408,65.2,248.5825503355705,7.3,11.2,2.163758389261745,97,True,3.0,52.5,24.75,28.7,63.90755813953488,351.99215116279066,5.5,21.525,12.431104651162789,39.6,3.420639534883721,65.9,29.951453488372092,66.3,214.91627906976743,7.2,10.8,1.8354651162790696,97,158.0,CHI,0.625,0.375,60.0,8.75,0.0,14.0,23.3,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.3,0.0,4.0,2.4,4.0,8.1,3.500063642001897,1.6528369351225511
Javon Wims,3000.0,0.32,39.23,24.8,60.08590604026846,366.84026845637584,6.1,20.888590604026845,11.401342281879195,39.4,3.0791946308724834,62.2,7.5,17.9,408,65.2,248.5825503355705,7.3,11.2,2.163758389261745,97,True,3.0,52.5,24.75,28.7,63.90755813953488,351.99215116279066,5.5,21.525,12.431104651162789,39.6,3.420639534883721,65.9,29.951453488372092,66.3,214.91627906976743,7.2,10.8,1.8354651162790696,97,199.0,CHI,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,11.1,0.0,11.1,0.0,3.1391142654415907,1.3065454123298494
Daniel Brown,2500.0,0.0,39.23,24.8,60.08590604026846,366.84026845637584,6.1,20.888590604026845,11.401342281879195,39.4,3.0791946308724834,62.2,7.5,17.9,408,65.2,248.5825503355705,7.3,11.2,2.163758389261745,97,True,3.0,52.5,24.75,28.7,63.90755813953488,351.99215116279066,5.5,21.525,12.431104651162789,39.6,3.420639534883721,65.9,29.951453488372092,66.3,214.91627906976743,7.2,10.8,1.8354651162790696,97,199.0,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.2,0.0,0.0,0.0,0.0,0.0,2.9010259951518353,0.5298358298506158
Tyler Boyd,6100.0,13.34,34.02,20.8,61.14698795180723,335.7236947791165,5.5,19.7140562248996,12.613654618473896,39.7,3.17429718875502,50.0,6.5,15.2,417,63.8,231.47309236947794,6.6,10.4,1.5036144578313255,85,False,14.0,48.0,17.0,23.8,59.0006993006993,331.03636363636366,5.6,20.221678321678322,11.234265734265735,38.5,2.746153846153846,75.8,33.453146853146855,61.9,219.35944055944057,6.6,10.6,1.8307692307692307,88,15.0,CIN,8.083333333333334,5.75,71.1,78.16666666666667,0.5,9.7,13.6,0.16666666666666666,0.25,1.5,0.0,17.3,0.6666666666666666,0.6666666666666666,100.0,5.5,0.3333333333333333,8.2,8.2,0.0,0.0,0.0,0.0,3.2,55.8,88.9,0.3,14.5,10.7,14.9,31.1,15.659408399474096,12.893273597912401
