Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,TimesSackedPercentage,OpponentQuarterbackHitsPercentage,Team,Rank,CompletionsGame,AttemptsGame,PassingCompletionPercentage,YardsGame,PassingYardsPerAttempt,PassingTouchdownsGame,InterceptionsGame,PassingRating,RushingAttemptsGame,RushingYardsGame,RushingYardsPerAttempt,RushingTouchdownsGame,PointsGame,RZCompletionsGame,RZAttemptsGame,RZPassingCompletionPercentage,RZYardsGame,RZPassingYardsPerAttempt,RZPassingTouchdownsGame,RZInterceptionsGame,RZPassingRating,RZRushingAttemptsGame,RZRushingYardsGame,RZRushingYardsPerAttempt,RZRushingTouchdownsGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Sean Mannion,4300.0,0.11,20.99,22.7,63.17525423728814,384.1301694915254,6.1,19.391186440677966,13.158305084745763,38.0,3.6166101694915254,44.7,6.3,20.3,504,67.5,277.4786440677966,7.2,10.6,1.5389830508474576,95,True,-9.0,53.5,31.25,32.7,65.24611764705884,422.63788235294123,6.5,24.390352941176474,11.84894117647059,42.9,5.001176470588236,56.9,5.9,12.4,LAR,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.1,30.0,0.0,30.0,30.0,1.0,10.710337330742487,0.7908521961295938
Ryan Tannehill,4900.0,16.15,17.23,22.4,62.19656357388316,323.8378006872852,5.2,19.78281786941581,11.392439862542956,29.7,3.3869415807560137,43.2,8.5,16.5,410,64.1,215.7635738831615,6.8,10.7,1.1546391752577319,84,False,7.0,44.5,18.75,21.4,55.50143884892086,310.7618705035971,5.6,16.319424460431655,11.777697841726619,32.0,2.07841726618705,51.9,8.7,19.6,MIA,31.0,16.5,24.625,67.0,197.25,8.0,2.0,0.75,105.68,3.25,14.125,4.3,0.0,16.2,1.375,2.125,64.7,14.0,6.6,0.875,0.125,98.53,0.5,0.75,1.5,0.0,4.0,52.5,67.1,6.2,0.0,53.1,53.1,30.8,15.760176591413904,15.289972741109722
Brock Osweiler,4300.0,0.24,17.23,22.4,62.19656357388316,323.8378006872852,5.2,19.78281786941581,11.392439862542956,29.7,3.3869415807560137,43.2,8.5,16.5,410,64.1,215.7635738831615,6.8,10.7,1.1546391752577319,84,False,7.0,44.5,18.75,21.4,55.50143884892086,310.7618705035971,5.6,16.319424460431655,11.777697841726619,32.0,2.07841726618705,51.9,8.7,19.6,MIA,36.0,16.142857142857142,25.428571428571427,63.5,178.14285714285714,7.0,0.8571428571428571,0.5714285714285714,86.05,1.1428571428571428,3.0,2.6,0.0,10.9,1.0,2.142857142857143,46.7,4.571428571428571,2.1,0.42857142857142855,0.0,93.06,0.2857142857142857,0.2857142857142857,1.0,0.0,2.1,48.6,44.7,2.4,0.0,54.7,54.7,22.3,13.699240767336658,10.040895387337166
Kirk Cousins,6200.0,20.2,21.08,25.6,64.4996996996997,400.83603603603603,6.2,21.986786786786787,12.223423423423423,42.8,3.69009009009009,58.3,4.8,12.0,437,65.7,261.45825825825824,7.8,11.9,1.9987987987987987,91,True,-7.0,44.5,25.75,21.7,63.86879432624114,354.5102836879433,5.6,20.00709219858156,12.850709219858157,37.7,2.924113475177305,52.6,5.8,14.7,MIN,11.0,28.46153846153846,40.30769230769231,70.6,284.46153846153845,7.1,1.8461538461538463,0.6923076923076923,98.44,2.8461538461538463,8.307692307692308,2.9,0.07692307692307693,20.5,3.0,4.769230769230769,62.9,19.692307692307693,4.1,1.2307692307692308,0.0,111.29,0.46153846153846156,2.076923076923077,4.5,0.07692307692307693,6.8,66.5,100.0,4.3,0.1,65.0,65.0,30.9,22.895723803669572,19.491628016960203
Tom Brady,5900.0,24.54,20.45,23.5,63.28104575163399,330.30555555555554,5.2,20.4281045751634,12.517973856209151,36.8,3.1486928104575163,61.0,8.8,18.8,466,63.9,233.54084967320262,6.5,10.2,1.9199346405228759,95,False,-1.5,52.0,26.75,28.0,67.6923076923077,397.0769230769231,5.9,23.307692307692307,12.923076923076923,42.3,3.6153846153846154,61.7,3.6,11.0,NE,12.0,24.076923076923077,36.69230769230769,65.6,284.61538461538464,7.8,1.7692307692307692,0.6153846153846154,98.17,1.7692307692307692,2.6923076923076925,1.5,0.15384615384615385,20.2,2.923076923076923,5.538461538461538,52.8,22.153846153846153,4.0,1.0769230769230769,0.0,102.31,0.46153846153846156,0.6153846153846154,1.3,0.15384615384615385,6.2,69.3,98.5,2.6,0.1,55.6,55.6,29.1,20.33196015768853,19.924760164493048
Brian Hoyer,4400.0,0.14,20.45,23.5,63.28104575163399,330.30555555555554,5.2,20.4281045751634,12.517973856209151,36.8,3.1486928104575163,61.0,8.8,18.8,466,63.9,233.54084967320262,6.5,10.2,1.9199346405228759,95,False,-1.5,52.0,26.75,28.0,67.6923076923077,397.0769230769231,5.9,23.307692307692307,12.923076923076923,42.3,3.6153846153846154,61.7,3.6,11.0,NE,63.0,0.3333333333333333,0.3333333333333333,100.0,2.3333333333333335,7.0,0.0,0.0,95.83,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.5,42.9,0.0,50.0,50.0,-0.1,9.325593804184853,1.30210725157643
Drew Brees,6500.0,20.77,21.87,25.5,59.90963855421687,352.0843373493976,5.9,20.04668674698795,11.521084337349398,40.7,2.9954819277108435,74.4,6.3,13.2,446,67.5,254.46234939759037,7.4,11.0,2.1506024096385543,100,False,-6.5,52.0,29.25,34.4,63.79776286353467,389.1740492170022,6.1,24.24161073825503,11.466666666666665,45.6,4.540492170022371,69.5,3.2,9.6,NO,5.0,24.153846153846153,31.923076923076923,75.7,266.38461538461536,8.3,2.3846153846153846,0.3076923076923077,120.79,2.1538461538461537,1.9230769230769231,0.9,0.3076923076923077,23.2,4.461538461538462,6.384615384615385,69.9,26.692307692307693,4.2,1.6153846153846154,0.0,117.32,0.46153846153846156,1.0,2.2,0.3076923076923077,9.6,64.5,97.7,3.3,0.1,53.0,53.0,36.1,23.221878165549967,22.20212448852517
Taysom Hill,4000.0,1.75,21.87,25.5,59.90963855421687,352.0843373493976,5.9,20.04668674698795,11.521084337349398,40.7,2.9954819277108435,74.4,6.3,13.2,446,67.5,254.46234939759037,7.4,11.0,2.1506024096385543,100,False,-6.5,52.0,29.25,34.4,63.79776286353467,389.1740492170022,6.1,24.24161073825503,11.466666666666665,45.6,4.540492170022371,69.5,3.2,9.6,NO,43.0,0.23076923076923078,0.46153846153846156,50.0,4.923076923076923,10.7,0.0,0.0,88.19,2.5384615384615383,12.923076923076923,5.1,0.07692307692307693,2.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,39.58,1.0,3.6923076923076925,3.7,0.07692307692307693,0.8,11.6,17.6,21.9,3.3,27.2,29.1,17.5,14.085738376393852,1.4619753701397527
Teddy Bridgewater,4400.0,0.08,21.87,25.5,59.90963855421687,352.0843373493976,5.9,20.04668674698795,11.521084337349398,40.7,2.9954819277108435,74.4,6.3,13.2,446,67.5,254.46234939759037,7.4,11.0,2.1506024096385543,100,False,-6.5,52.0,29.25,34.4,63.79776286353467,389.1740492170022,6.1,24.24161073825503,11.466666666666665,45.6,4.540492170022371,69.5,3.2,9.6,NO,68.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,39.58,1.75,-1.75,-1.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.75,-1.0,0.0,-0.1,4.8,2.2,36.8,0.0,42.1,42.1,-3.7,11.680914453125016,0.8523842455109579
Eli Manning,5200.0,16.61,17.32,19.5,61.95472440944882,333.6496062992126,5.4,18.578740157480315,12.437007874015748,36.4,2.763779527559055,44.4,7.1,15.9,431,64.7,218.7224409448819,6.6,10.2,1.3051181102362204,90,True,-2.5,43.5,23.0,23.6,60.88338762214984,353.92312703583065,5.8,18.449511400651467,12.530293159609123,36.2,3.305537459283388,48.8,8.5,16.5,NYG,18.0,23.846153846153847,35.23076923076923,67.7,266.15384615384613,7.6,1.3846153846153846,0.6153846153846154,95.79,0.9230769230769231,1.3846153846153846,1.5,0.0,16.6,2.6923076923076925,5.769230769230769,46.7,18.153846153846153,3.1,1.3076923076923077,0.07692307692307693,88.11,0.38461538461538464,0.7692307692307693,2.0,0.0,6.3,62.3,97.8,1.5,0.0,58.0,58.0,26.6,18.712798019015796,15.15309659708632
Kyle Lauletta,4000.0,0.33,17.32,19.5,61.95472440944882,333.6496062992126,5.4,18.578740157480315,12.437007874015748,36.4,2.763779527559055,44.4,7.1,15.9,431,64.7,218.7224409448819,6.6,10.2,1.3051181102362204,90,True,-2.5,43.5,23.0,23.6,60.88338762214984,353.92312703583065,5.8,18.449511400651467,12.530293159609123,36.2,3.305537459283388,48.8,8.5,16.5,NYG,69.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.0,-2.0,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.7,5.6,0.0,33.3,33.3,-6.7,6.988302924205511,1.9204163800430922
Sam Darnold,4400.0,14.32,18.6,19.9,63.77220077220076,348.36525096525094,5.5,18.9011583011583,13.906949806949806,38.7,2.612355212355212,73.5,7.0,15.4,478,65.1,260.3135135135135,7.1,10.9,1.6903474903474902,90,True,6.5,41.0,17.25,20.8,60.62814814814815,297.36296296296297,4.9,15.561481481481483,13.327407407407408,30.6,2.6192592592592594,41.2,6.2,13.7,NYJ,30.0,17.5,31.3,55.9,210.4,6.7,1.2,1.5,69.5,3.4,7.1,2.1,0.1,13.2,1.7,2.9,58.6,15.7,5.4,0.6,0.1,98.71,0.8,0.1,0.1,0.1,3.5,61.8,76.3,5.5,0.0,56.1,56.1,21.4,16.134360658921825,13.69686883018048
Josh McCown,4300.0,0.18,18.6,19.9,63.77220077220076,348.36525096525094,5.5,18.9011583011583,13.906949806949806,38.7,2.612355212355212,73.5,7.0,15.4,478,65.1,260.3135135135135,7.1,10.9,1.6903474903474902,90,True,6.5,41.0,17.25,20.8,60.62814814814815,297.36296296296297,4.9,15.561481481481483,13.327407407407408,30.6,2.6192592592592594,41.2,6.2,13.7,NYJ,46.0,15.0,27.5,54.5,134.75,4.9,0.25,1.0,55.83,1.25,8.0,6.4,0.0,6.2,1.0,2.75,36.4,8.5,3.1,0.25,0.0,75.57,0.0,0.0,0.0,0.0,1.3,48.0,23.7,2.6,0.0,59.9,59.9,12.9,13.235201486685561,9.969639482663458
Derek Carr,5400.0,17.5,24.22,30.5,68.6057934508816,421.39168765743074,6.1,24.43073047858942,13.982367758186399,52.7,3.841309823677582,68.0,5.7,14.1,463,66.7,273.50125944584386,7.7,11.5,2.0743073047858944,99,False,3.0,45.5,21.25,18.8,62.718032786885246,348.0311475409836,5.5,19.339344262295082,12.327868852459016,38.1,3.004918032786885,53.8,8.6,15.7,OAK,17.0,24.384615384615383,35.07692307692308,69.5,264.15384615384613,7.5,1.3846153846153846,0.6153846153846154,97.24,1.5384615384615385,3.8461538461538463,2.5,0.07692307692307693,17.0,3.0,4.6923076923076925,63.9,18.0,3.8,1.0769230769230769,0.15384615384615385,97.27,0.15384615384615385,0.5384615384615384,3.5,0.07692307692307693,5.5,65.1,98.6,2.4,0.0,56.3,56.3,26.2,20.08623424996287,19.724466297021088
AJ McCarron,4200.0,0.07,24.22,30.5,68.6057934508816,421.39168765743074,6.1,24.43073047858942,13.982367758186399,52.7,3.841309823677582,68.0,5.7,14.1,463,66.7,273.50125944584386,7.7,11.5,2.0743073047858944,99,False,3.0,45.5,21.25,18.8,62.718032786885246,348.0311475409836,5.5,19.339344262295082,12.327868852459016,38.1,3.004918032786885,53.8,8.6,15.7,OAK,59.0,0.5,1.5,33.3,4.0,2.7,0.0,0.0,42.36,1.5,-1.0,-0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.4,25.0,0.0,50.0,50.0,1.0,9.125836739496036,4.317264024787995
Carson Wentz,5600.0,18.54,20.17,24.1,60.673482428115015,362.03897763578277,6.0,20.63514376996805,11.780511182108626,39.9,3.0798722044728435,60.0,7.2,17.4,438,64.4,237.68913738019168,7.0,10.9,2.0789137380191693,92,False,9.0,53.5,22.25,21.6,63.95444839857652,352.4412811387901,5.5,21.44626334519573,12.452669039145908,38.9,3.6128113879003565,57.4,6.9,17.1,PHI,16.0,25.363636363636363,36.45454545454545,69.6,279.45454545454544,7.7,1.9090909090909092,0.6363636363636364,102.19,3.090909090909091,8.454545454545455,2.7,0.0,20.2,3.090909090909091,5.2727272727272725,58.6,21.272727272727273,4.0,1.6363636363636365,0.09090909090909091,100.14,0.45454545454545453,0.0,0.0,0.0,7.5,65.8,90.2,4.7,0.1,60.2,60.2,30.6,21.25888636254465,18.92948443831663
Nick Foles,4500.0,0.16,20.17,24.1,60.673482428115015,362.03897763578277,6.0,20.63514376996805,11.780511182108626,39.9,3.0798722044728435,60.0,7.2,17.4,438,64.4,237.68913738019168,7.0,10.9,2.0789137380191693,92,False,9.0,53.5,22.25,21.6,63.95444839857652,352.4412811387901,5.5,21.44626334519573,12.452669039145908,38.9,3.6128113879003565,57.4,6.9,17.1,PHI,44.0,27.0,41.0,65.9,225.5,5.5,0.5,0.5,78.86,2.0,3.5,1.8,0.0,13.1,3.5,5.0,70.0,16.0,3.2,0.5,0.0,107.08,1.0,2.0,2.0,0.0,2.8,75.5,17.3,2.6,0.7,57.6,57.6,17.4,17.416592375898176,15.054233949079844
Ben Roethlisberger,6600.0,24.5,21.12,22.5,63.50682593856655,371.8259385665529,5.9,20.887372013651877,12.517064846416382,40.5,3.0716723549488054,62.5,4.6,15.2,502,62.2,259.018771331058,6.7,10.8,1.9965870307167235,88,True,1.5,52.0,25.25,28.2,66.08174386920982,407.63215258855587,6.2,23.82016348773842,12.371117166212533,45.3,3.0735694822888284,77.5,3.1,8.5,PIT,2.0,28.153846153846153,42.0,67.0,325.15384615384613,7.7,2.1538461538461537,1.0,97.37,1.8461538461538463,7.230769230769231,3.9,0.23076923076923078,24.7,3.230769230769231,5.615384615384615,57.5,19.615384615384617,3.5,1.1538461538461537,0.3076923076923077,81.34,0.38461538461538464,1.9230769230769231,5.0,0.23076923076923078,7.1,67.7,96.7,2.7,0.1,64.9,64.9,36.5,23.700094761726955,22.253478636660137
Joshua Dobbs,4500.0,0.13,21.12,22.5,63.50682593856655,371.8259385665529,5.9,20.887372013651877,12.517064846416382,40.5,3.0716723549488054,62.5,4.6,15.2,502,62.2,259.018771331058,6.7,10.8,1.9965870307167235,88,True,1.5,52.0,25.25,28.2,66.08174386920982,407.63215258855587,6.2,23.82016348773842,12.371117166212533,45.3,3.0735694822888284,77.5,3.1,8.5,PIT,54.0,1.2,2.4,50.0,8.6,3.6,0.0,0.2,23.96,0.8,2.2,2.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.3,13.3,0.0,53.3,53.3,6.1,13.305345185163874,2.2061051809681955
Russell Wilson,6700.0,20.0,20.8,26.9,63.253428571428564,342.70599999999996,5.4,20.828285714285713,13.065714285714284,37.1,3.6891428571428566,62.5,6.4,16.5,453,61.6,235.02914285714283,6.8,11.0,2.1519999999999997,100,False,-4.5,44.0,24.25,26.2,62.186470588235295,347.7664705882353,5.6,20.343529411764706,12.406470588235294,37.9,3.3905882352941177,63.6,10.1,20.0,SEA,13.0,17.46153846153846,26.615384615384617,65.6,214.46153846153845,8.1,2.230769230769231,0.46153846153846156,111.04,4.0,23.53846153846154,5.9,0.0,19.6,2.4615384615384617,4.076923076923077,60.4,21.153846153846153,5.2,1.6153846153846154,0.15384615384615385,97.88,0.46153846153846156,1.1538461538461537,2.5,0.0,7.4,65.4,100.0,6.1,0.1,46.9,46.9,30.0,23.465866807132116,22.327880512562043
Nick Mullens,4800.0,15.03,18.52,20.5,59.57330827067669,361.0620300751879,6.1,20.731203007518797,11.097744360902254,36.1,3.2368421052631575,52.4,6.9,16.8,443,66.4,247.15601503759396,7.2,10.9,1.6184210526315788,92,True,4.5,44.0,19.75,21.2,64.21672727272727,366.02763636363636,5.7,22.125090909090908,12.180363636363635,38.0,3.0836363636363635,45.0,8.7,21.1,SF,34.0,22.2,34.8,63.8,295.8,8.5,1.8,1.2,93.53,3.0,-2.4,-0.8,0.0,18.8,3.2,4.4,72.7,20.8,4.7,1.2,0.2,103.03,0.4,0.2,0.5,0.0,5.5,68.0,100.0,4.4,0.0,55.6,55.6,27.6,20.94719299539126,19.990981735159835
CJ Beathard,4400.0,0.72,18.52,20.5,59.57330827067669,361.0620300751879,6.1,20.731203007518797,11.097744360902254,36.1,3.2368421052631575,52.4,6.9,16.8,443,66.4,247.15601503759396,7.2,10.9,1.6184210526315788,92,True,4.5,44.0,19.75,21.2,64.21672727272727,366.02763636363636,5.7,22.125090909090908,12.180363636363635,38.0,3.0836363636363635,45.0,8.7,21.1,SF,35.0,17.0,28.166666666666668,60.4,208.66666666666666,7.4,1.3333333333333333,1.1666666666666667,81.77,3.1666666666666665,11.5,3.6,0.16666666666666666,14.7,1.8333333333333333,3.3333333333333335,55.0,11.666666666666666,3.5,0.6666666666666666,0.16666666666666666,81.25,0.6666666666666666,1.5,2.2,0.16666666666666666,4.1,56.7,38.8,5.6,0.0,55.3,55.3,25.9,18.020504589844418,15.764978854098722
Jimmy Garoppolo,4000.0,0.0,18.52,20.5,59.57330827067669,361.0620300751879,6.1,20.731203007518797,11.097744360902254,36.1,3.2368421052631575,52.4,6.9,16.8,443,66.4,247.15601503759396,7.2,10.9,1.6184210526315788,92,True,4.5,44.0,19.75,21.2,64.21672727272727,366.02763636363636,5.7,22.125090909090908,12.180363636363635,38.0,3.0836363636363635,45.0,8.7,21.1,SF,38.0,17.666666666666668,29.666666666666668,59.6,239.33333333333334,8.1,1.6666666666666667,1.0,90.0,2.6666666666666665,11.0,4.1,0.0,17.0,3.0,5.333333333333333,56.2,25.333333333333332,4.8,1.0,0.0,108.33,1.6666666666666667,6.666666666666667,4.0,0.0,6.3,65.7,99.5,4.1,0.0,49.2,49.2,25.9,21.700157871591813,20.155175077586033
Jameis Winston,5600.0,19.21,16.91,18.5,62.48547717842324,293.31327800829877,4.7,18.57676348547718,13.587136929460582,34.5,2.686721991701245,65.7,7.4,17.4,473,58.8,205.7261410788382,5.7,9.6,1.3817427385892116,82,False,8.0,47.0,19.5,25.5,67.35993975903615,429.4292168674699,6.4,25.115963855421686,11.828313253012048,48.7,3.76355421686747,61.2,6.5,17.5,TB,26.0,21.875,33.75,64.8,269.25,8.0,1.75,1.5,88.1,5.125,30.5,6.0,0.125,21.1,2.875,4.5,63.9,26.0,5.8,1.375,0.25,95.83,0.875,3.5,4.0,0.125,7.4,62.1,68.4,8.2,0.0,62.6,62.6,33.9,19.27108614877391,17.72717372847852
Ryan Fitzpatrick,4500.0,0.36,16.91,18.5,62.48547717842324,293.31327800829877,4.7,18.57676348547718,13.587136929460582,34.5,2.686721991701245,65.7,7.4,17.4,473,58.8,205.7261410788382,5.7,9.6,1.3817427385892116,82,False,8.0,47.0,19.5,25.5,67.35993975903615,429.4292168674699,6.4,25.115963855421686,11.828313253012048,48.7,3.76355421686747,61.2,6.5,17.5,TB,24.0,20.5,30.75,66.7,295.75,9.6,2.125,1.5,100.42,4.5,19.0,4.2,0.25,23.9,1.875,4.75,39.5,12.375,2.6,1.125,0.25,65.13,1.5,4.0,2.7,0.25,6.8,53.5,46.3,8.4,0.0,65.9,65.9,44.6,18.319504792390653,15.879207159659213
Marcus Mariota,5100.0,18.13,18.44,25.5,64.1737160120846,371.32930513595164,5.8,21.108761329305135,12.634441087613293,39.0,3.620845921450151,51.1,5.1,14.0,448,65.0,249.3761329305136,7.2,11.1,1.3867069486404833,86,False,2.5,43.5,20.5,19.3,59.28406374501992,318.9498007968127,5.4,18.146613545816734,13.148605577689244,41.5,3.0756972111553784,52.5,10.6,16.3,TEN,25.0,17.166666666666668,24.833333333333332,69.1,194.16666666666666,7.8,0.9166666666666666,0.6666666666666666,93.39,5.083333333333333,28.25,5.6,0.16666666666666666,15.2,2.1666666666666665,4.083333333333333,53.1,12.5,3.1,0.6666666666666666,0.08333333333333333,90.14,0.9166666666666666,1.6666666666666667,1.8,0.16666666666666666,4.2,56.8,84.0,9.0,0.1,52.9,52.9,26.8,18.833797387108405,17.09778392041748
Blaine Gabbert,4200.0,0.22,18.44,25.5,64.1737160120846,371.32930513595164,5.8,21.108761329305135,12.634441087613293,39.0,3.620845921450151,51.1,5.1,14.0,448,65.0,249.3761329305136,7.2,11.1,1.3867069486404833,86,False,2.5,43.5,20.5,19.3,59.28406374501992,318.9498007968127,5.4,18.146613545816734,13.148605577689244,41.5,3.0756972111553784,52.5,10.6,16.3,TEN,47.0,7.2,12.2,59.0,72.0,5.9,0.4,0.4,73.12,0.6,0.2,0.3,0.0,4.1,0.8,1.0,80.0,10.6,10.6,0.4,0.0,150.42,0.0,0.0,0.0,0.0,2.0,26.0,17.6,2.3,0.0,49.2,49.2,15.8,10.379499597501868,7.148792509241139
Josh Johnson,4300.0,14.02,17.36,21.0,60.92307692307692,324.0769230769231,5.3,18.307692307692307,13.153846153846153,38.0,2.923076923076923,52.6,5.7,15.2,417,61.4,203.69230769230768,6.4,10.3,1.1538461538461537,82,False,7.5,36.0,14.25,19.2,61.918072289156626,321.46506024096385,5.2,18.428915662650603,12.95421686746988,35.7,2.6987951807228914,54.3,7.5,17.1,WAS,45.0,11.0,16.0,68.8,195.0,12.2,1.0,1.0,104.95,7.0,45.0,6.4,1.0,25.3,1.0,3.0,33.3,6.0,2.0,0.0,1.0,2.78,1.0,8.0,8.0,1.0,10.0,29.0,46.8,24.1,0.0,79.3,79.3,87.2,10.829129840929149,13.268943579631932
Mark Sanchez,4200.0,1.04,17.36,21.0,60.92307692307692,324.0769230769231,5.3,18.307692307692307,13.153846153846153,38.0,2.923076923076923,52.6,5.7,15.2,417,61.4,203.69230769230768,6.4,10.3,1.1538461538461537,82,False,7.5,36.0,14.25,19.2,61.918072289156626,321.46506024096385,5.2,18.428915662650603,12.95421686746988,35.7,2.6987951807228914,54.3,7.5,17.1,WAS,52.0,9.5,17.5,54.3,69.0,3.9,0.0,1.5,28.04,0.5,4.0,8.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,38.2,1.5,0.0,55.4,55.4,5.1,8.377206967351519,7.883614866868296
Colt McCoy,4000.0,0.0,17.36,21.0,60.92307692307692,324.0769230769231,5.3,18.307692307692307,13.153846153846153,38.0,2.923076923076923,52.6,5.7,15.2,417,61.4,203.69230769230768,6.4,10.3,1.1538461538461537,82,False,7.5,36.0,14.25,19.2,61.918072289156626,321.46506024096385,5.2,18.428915662650603,12.95421686746988,35.7,2.6987951807228914,54.3,7.5,17.1,WAS,42.0,11.333333333333334,18.0,63.0,124.0,6.9,1.0,1.0,78.63,3.3333333333333335,21.0,6.3,0.0,10.1,1.3333333333333333,2.3333333333333335,57.1,11.0,4.7,0.6666666666666666,0.0,108.93,0.3333333333333333,1.3333333333333333,4.0,0.0,3.2,33.3,11.8,10.0,0.0,64.0,64.0,30.2,9.738473155942994,11.085806706991637
