Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,Rank,Team,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Russell Gage,3000.0,0.29,34.68,25.2,67.2,350.9504587155963,5.2,21.96330275229358,13.023853211009174,37.3,3.236697247706422,61.9,8.4,17.0,425,68.0,211.23302752293577,6.4,9.5,1.310091743119266,93,True,-8.5,44.0,26.25,24.3,63.13386075949367,374.88132911392404,5.9,21.993037974683542,12.842088607594937,46.1,3.0759493670886076,65.0,39.21835443037975,70.4,293.753164556962,7.5,10.6,2.1531645569620252,105,182.0,ATL,0.16666666666666666,0.16666666666666666,100.0,1.3333333333333333,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.2,0.0,10.5,10.5,10.5,18.9,1.3953980868122553,0.8184719714362612
Michael Crabtree,4300.0,8.61,41.16,29.5,61.46475195822455,388.4295039164491,6.3,22.259791122715406,11.014360313315928,38.5,3.5430809399477807,82.6,7.2,17.5,441,72.8,268.88903394255874,7.9,10.9,2.2336814621409924,110,True,-8.0,47.0,27.5,24.7,71.40685358255452,369.7305295950156,5.2,23.39190031152648,14.466043613707164,46.8,3.616510903426791,63.8,37.47320872274143,60.4,235.22710280373832,6.3,10.4,1.2311526479750778,82,43.0,BAL,7.153846153846154,3.923076923076923,54.8,43.61538461538461,0.23076923076923078,6.1,11.1,0.0,0.0,0.0,0.0,9.7,0.6923076923076923,0.38461538461538464,55.6,2.1538461538461537,0.23076923076923078,3.1,5.6,0.0,0.0,0.0,0.0,2.0,50.8,67.9,0.0,14.1,7.7,14.1,19.0,12.396217417322056,8.971391862803229
John Brown,4400.0,7.88,41.16,29.5,61.46475195822455,388.4295039164491,6.3,22.259791122715406,11.014360313315928,38.5,3.5430809399477807,82.6,7.2,17.5,441,72.8,268.88903394255874,7.9,10.9,2.2336814621409924,110,True,-8.0,47.0,27.5,24.7,71.40685358255452,369.7305295950156,5.2,23.39190031152648,14.466043613707164,46.8,3.616510903426791,63.8,37.47320872274143,60.4,235.22710280373832,6.3,10.4,1.2311526479750778,82,35.0,BAL,6.538461538461538,2.923076923076923,44.7,51.69230769230769,0.38461538461538464,7.9,17.7,0.23076923076923078,0.3076923076923077,1.3,0.0,10.9,1.0,0.38461538461538464,38.5,3.5384615384615383,0.23076923076923078,3.5,9.2,0.0,0.0,0.0,0.0,2.1,49.2,65.6,0.5,13.3,6.4,13.8,22.2,12.595602228497038,9.825023541899183
Willie Snead,3900.0,7.45,41.16,29.5,61.46475195822455,388.4295039164491,6.3,22.259791122715406,11.014360313315928,38.5,3.5430809399477807,82.6,7.2,17.5,441,72.8,268.88903394255874,7.9,10.9,2.2336814621409924,110,True,-8.0,47.0,27.5,24.7,71.40685358255452,369.7305295950156,5.2,23.39190031152648,14.466043613707164,46.8,3.616510903426791,63.8,37.47320872274143,60.4,235.22710280373832,6.3,10.4,1.2311526479750778,82,49.0,BAL,6.6923076923076925,4.3076923076923075,64.4,43.69230769230769,0.07692307692307693,6.5,10.1,0.07692307692307693,1.0,13.0,0.0,9.2,0.38461538461538464,0.3076923076923077,80.0,2.6153846153846154,0.07692307692307693,6.8,8.5,0.0,0.0,0.0,0.0,1.0,50.5,67.5,0.2,13.2,8.7,13.4,18.3,12.029370977794743,8.939675708644367
Chris Moore,3000.0,2.77,41.16,29.5,61.46475195822455,388.4295039164491,6.3,22.259791122715406,11.014360313315928,38.5,3.5430809399477807,82.6,7.2,17.5,441,72.8,268.88903394255874,7.9,10.9,2.2336814621409924,110,True,-8.0,47.0,27.5,24.7,71.40685358255452,369.7305295950156,5.2,23.39190031152648,14.466043613707164,46.8,3.616510903426791,63.8,37.47320872274143,60.4,235.22710280373832,6.3,10.4,1.2311526479750778,82,122.0,BAL,1.5384615384615385,1.1538461538461537,75.0,12.615384615384615,0.0,8.2,10.9,0.3076923076923077,1.6923076923076923,5.5,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,39.0,1.1,5.3,5.0,6.3,8.8,5.392508588331792,3.45619259100243
Zay Jones,4200.0,9.27,37.23,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,8.4,15.3,402,67.2,233.09561128526644,7.5,11.2,1.9200626959247649,104,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,31.308457711442788,54.4,167.10696517412936,5.3,9.8,0.6169154228855722,56,53.0,BUF,6.0,3.3846153846153846,56.4,37.0,0.3076923076923077,6.2,10.9,0.07692307692307693,0.0,0.0,0.0,9.1,1.0769230769230769,0.46153846153846156,42.9,4.6923076923076925,0.23076923076923078,4.4,10.2,0.0,0.0,0.0,0.0,2.5,58.2,87.1,0.1,10.3,6.1,10.6,15.6,11.59451480604372,9.039517241223969
Robert Foster,4300.0,9.03,37.23,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,8.4,15.3,402,67.2,233.09561128526644,7.5,11.2,1.9200626959247649,104,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,31.308457711442788,54.4,167.10696517412936,5.3,9.8,0.6169154228855722,56,93.0,BUF,2.7,1.5,55.6,36.0,0.1,13.3,24.0,0.0,0.0,0.0,0.0,6.3,0.2,0.1,50.0,0.2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.1,27.2,41.4,0.0,9.9,5.5,9.9,23.2,5.4908401965851645,6.594502559762645
Isaiah McKenzie,3900.0,7.29,37.23,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,8.4,15.3,402,67.2,233.09561128526644,7.5,11.2,1.9200626959247649,104,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,31.308457711442788,54.4,167.10696517412936,5.3,9.8,0.6169154228855722,56,115.0,BUF,3.0,2.2,73.3,23.6,0.0,7.9,10.7,1.8,12.4,6.9,2.0,8.0,0.2,0.2,100.0,0.2,0.0,1.0,1.0,0.8,5.0,6.2,0.4,3.1,27.4,38.9,6.6,10.9,14.6,17.5,29.2,5.629493811329241,10.864354069822976
Deonte Thompson,3000.0,3.14,37.23,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,8.4,15.3,402,67.2,233.09561128526644,7.5,11.2,1.9200626959247649,104,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,31.308457711442788,54.4,167.10696517412936,5.3,9.8,0.6169154228855722,56,123.0,BUF,2.3636363636363638,1.4545454545454546,61.5,13.636363636363637,0.0,5.8,9.4,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,28.5,0.0,11.7,7.2,11.7,13.9,4.1508477255525476,3.3168561578835023
Ray-Ray McCloud,3000.0,0.49,37.23,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,8.4,15.3,402,67.2,233.09561128526644,7.5,11.2,1.9200626959247649,104,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,31.308457711442788,54.4,167.10696517412936,5.3,9.8,0.6169154228855722,56,167.0,BUF,0.625,0.5,80.0,3.875,0.0,6.2,7.8,0.125,-0.375,-3.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,15.9,0.9,4.6,4.6,5.5,5.3,1.6494594057457235,2.1472523947570155
D.J. Moore,5800.0,12.55,47.11,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,8.1,16.3,463,68.3,271.53710247349824,7.6,11.2,1.8487632508833924,98,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,34.275925925925925,68.6,240.46944444444443,7.0,10.2,1.8444444444444443,95,33.0,CAR,4.923076923076923,3.6153846153846154,73.4,52.0,0.15384615384615385,10.6,14.4,0.9230769230769231,11.538461538461538,12.5,0.0,11.0,0.38461538461538464,0.23076923076923078,60.0,1.4615384615384615,0.07692307692307693,3.8,6.3,0.38461538461538464,3.5384615384615383,9.2,0.0,1.2,40.8,63.4,2.3,12.1,11.1,14.3,26.9,13.364095733899003,12.359066556634593
Curtis Samuel,4300.0,10.22,47.11,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,8.1,16.3,463,68.3,271.53710247349824,7.6,11.2,1.8487632508833924,98,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,34.275925925925925,68.6,240.46944444444443,7.0,10.2,1.8444444444444443,95,59.0,CAR,4.4,2.9,65.9,36.4,0.4,8.3,12.6,0.6,7.6,12.7,2.0,10.8,0.5,0.4,80.0,4.6,0.3,9.2,11.5,0.1,1.4,14.0,0.1,3.4,29.3,41.7,2.0,15.0,11.9,17.1,36.9,11.930352820116504,11.912124858859682
Devin Funchess,4400.0,8.06,47.11,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,8.1,16.3,463,68.3,271.53710247349824,7.6,11.2,1.8487632508833924,98,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,34.275925925925925,68.6,240.46944444444443,7.0,10.2,1.8444444444444443,95,52.0,CAR,6.166666666666667,3.5,56.8,43.833333333333336,0.3333333333333333,7.1,12.5,0.0,0.0,0.0,0.0,9.9,0.9166666666666666,0.5833333333333334,63.6,4.333333333333333,0.25,4.7,7.4,0.0,0.0,0.0,0.0,2.5,49.1,70.5,0.0,12.6,7.1,12.6,20.1,13.16312717670592,10.235045754136724
Jarius Wright,3100.0,5.09,47.11,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,8.1,16.3,463,68.3,271.53710247349824,7.6,11.2,1.8487632508833924,98,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,34.275925925925925,68.6,240.46944444444443,7.0,10.2,1.8444444444444443,95,81.0,CAR,3.3076923076923075,2.3846153846153846,72.1,25.923076923076923,0.07692307692307693,7.8,10.9,0.15384615384615385,3.0,19.5,0.0,5.9,0.3076923076923077,0.15384615384615385,50.0,0.38461538461538464,0.07692307692307693,1.2,2.5,0.0,0.0,0.0,0.0,0.8,31.8,49.5,0.5,10.4,8.0,10.9,18.5,8.908017954687779,6.728005492072545
Torrey Smith,3100.0,1.67,47.11,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,8.1,16.3,463,68.3,271.53710247349824,7.6,11.2,1.8487632508833924,98,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,34.275925925925925,68.6,240.46944444444443,7.0,10.2,1.8444444444444443,95,109.0,CAR,3.0,1.7777777777777777,59.3,19.0,0.2222222222222222,6.3,10.7,0.0,0.0,0.0,0.0,5.2,0.3333333333333333,0.3333333333333333,100.0,1.5555555555555556,0.2222222222222222,4.7,4.7,0.0,0.0,0.0,0.0,2.0,32.8,35.3,0.0,9.2,5.4,9.2,16.0,7.0405347498207105,5.451080838604919
Allen Robinson,5500.0,11.44,41.59,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,41.0,CHI,7.181818181818182,4.181818181818182,58.2,55.90909090909091,0.36363636363636365,7.8,13.4,0.0,0.0,0.0,0.0,12.2,1.1818181818181819,0.36363636363636365,30.8,3.1818181818181817,0.18181818181818182,2.7,8.8,0.0,0.0,0.0,0.0,1.8,61.3,76.4,0.0,11.7,6.8,11.7,20.0,14.418318389171707,11.333480732594888
Taylor Gabriel,4200.0,8.75,41.59,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,40.0,CHI,6.384615384615385,4.384615384615385,68.7,43.53846153846154,0.15384615384615385,6.8,9.9,0.6153846153846154,4.076923076923077,6.6,0.0,10.5,0.6153846153846154,0.38461538461538464,62.5,1.0,0.15384615384615385,1.6,2.6,0.07692307692307693,0.0,0.0,0.0,1.4,54.2,79.8,1.1,11.8,9.2,12.9,19.3,13.283714624820062,11.141820285473162
Anthony Miller,4300.0,7.54,41.59,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,57.0,CHI,4.25,2.5,58.8,33.25,0.5,7.8,13.3,0.25,1.25,5.0,0.0,9.2,0.8333333333333334,0.5,60.0,3.3333333333333335,0.3333333333333333,4.0,6.7,0.08333333333333333,-0.08333333333333333,-1.0,0.0,2.8,43.2,63.1,0.6,9.8,6.6,10.6,21.4,9.992014961580328,8.14018491205643
Josh Bellamy,3000.0,1.31,41.59,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,133.0,CHI,1.4615384615384615,0.8461538461538461,57.9,7.0,0.07692307692307693,4.8,8.3,0.0,0.0,0.0,0.0,2.2,0.07692307692307693,0.07692307692307693,100.0,1.5384615384615385,0.07692307692307693,20.0,20.0,0.0,0.0,0.0,0.0,0.8,17.5,25.9,0.0,8.3,4.8,8.3,12.3,4.227252970081962,3.0223347239251597
Kevin White,3000.0,1.11,41.59,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,163.0,CHI,0.625,0.375,60.0,8.75,0.0,14.0,23.3,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,14.1,0.0,4.0,2.4,4.0,8.1,2.7995542208479067,1.9801737692462962
Javon Wims,3000.0,0.32,41.59,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,201.0,CHI,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7,0.0,11.1,0.0,11.1,0.0,2.3519721502314592,0.8503166235812101
