Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,Rank,Team,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Maxx Williams,2600.0,0.99,15.0,29.5,61.46475195822455,388.4295039164491,6.3,22.259791122715406,11.014360313315928,38.5,3.5430809399477807,82.6,7.2,17.5,441,72.8,268.88903394255874,7.9,10.9,2.2336814621409924,110,True,-8.0,47.0,27.5,24.7,71.40685358255452,369.7305295950156,5.2,23.39190031152648,14.466043613707164,46.8,3.616510903426791,63.8,37.47320872274143,60.4,235.22710280373832,6.3,10.4,1.2311526479750778,82,49.0,BAL,1.5,1.5,100.0,13.7,0.1,9.1,9.1,0.2,0.8,4.0,0.0,3.6,0.5,0.4,80.0,2.2,0.1,4.4,5.5,0.0,0.0,0.0,0.0,1.2,28.2,29.0,0.7,5.3,6.0,6.0,12.6,6.846633985675431,4.130975314807405
Charles Clay,2500.0,4.63,10.18,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,8.4,15.3,402,67.2,233.09561128526644,7.5,11.2,1.9200626959247649,104,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,31.308457711442788,54.4,167.10696517412936,5.3,9.8,0.6169154228855722,56,45.0,BUF,3.1818181818181817,1.9090909090909092,60.0,16.727272727272727,0.0,5.3,8.8,0.0,0.0,0.0,0.0,3.5,0.2727272727272727,0.09090909090909091,33.3,0.45454545454545453,0.0,1.7,5.0,0.0,0.0,0.0,0.0,0.1,39.5,50.0,0.0,8.1,4.8,8.1,8.8,5.033726362402539,4.519170846188746
Logan Thomas,2500.0,2.31,10.18,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,8.4,15.3,402,67.2,233.09561128526644,7.5,11.2,1.9200626959247649,104,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,31.308457711442788,54.4,167.10696517412936,5.3,9.8,0.6169154228855722,56,69.0,BUF,1.6,1.2,75.0,7.7,0.0,4.8,6.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,33.8,0.0,6.4,5.2,6.8,8.1,2.207797211615889,3.0041765350444707
Jason Croom,2500.0,2.13,10.18,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,8.4,15.3,402,67.2,233.09561128526644,7.5,11.2,1.9200626959247649,104,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,31.308457711442788,54.4,167.10696517412936,5.3,9.8,0.6169154228855722,56,41.0,BUF,2.0,1.25,62.5,12.25,0.08333333333333333,6.1,9.8,0.0,0.0,0.0,1.0,3.4,0.16666666666666666,0.08333333333333333,50.0,0.9166666666666666,0.0,5.5,11.0,0.0,0.0,0.0,0.08333333333333333,0.7,23.5,32.5,0.0,8.5,5.3,8.5,14.4,1.6874410287393102,2.7974182869957187
Ian Thomas,3400.0,7.81,8.72,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,8.1,16.3,463,68.3,271.53710247349824,7.6,11.2,1.8487632508833924,98,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,34.275925925925925,68.6,240.46944444444443,7.0,10.2,1.8444444444444443,95,38.0,CAR,2.5384615384615383,1.9230769230769231,75.8,16.153846153846153,0.0,6.4,8.4,0.0,0.0,0.0,0.0,3.5,0.38461538461538464,0.23076923076923078,60.0,1.6923076923076923,0.0,4.4,7.3,0.0,0.0,0.0,0.0,0.4,26.2,40.7,0.0,9.7,7.4,9.7,13.5,5.9326194188778745,4.324667168101393
Chris Manhertz,2500.0,0.81,8.72,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,8.1,16.3,463,68.3,271.53710247349824,7.6,11.2,1.8487632508833924,98,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,34.275925925925925,68.6,240.46944444444443,7.0,10.2,1.8444444444444443,95,109.0,CAR,0.23076923076923078,0.07692307692307693,33.3,0.15384615384615385,0.0,0.7,2.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,31.0,0.0,1.2,0.4,1.2,0.5,2.542639891970906,0.8115991743953065
Trey Burton,3700.0,6.77,8.67,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,8.0,CHI,4.538461538461538,3.076923076923077,67.8,36.15384615384615,0.38461538461538464,8.0,11.8,0.07692307692307693,0.15384615384615385,2.0,0.0,9.3,0.8461538461538461,0.6153846153846154,72.7,3.230769230769231,0.3076923076923077,3.8,5.2,0.07692307692307693,0.15384615384615385,2.0,0.0,3.0,55.1,81.2,0.1,8.2,5.7,8.4,16.9,7.905887765318333,8.710506144391516
Adam Shaheen,2500.0,2.41,8.67,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,91.0,CHI,1.0,1.0,100.0,2.5,0.5,2.5,2.5,0.0,0.0,0.0,0.0,4.2,1.0,0.5,50.0,1.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.6,23.0,21.8,0.0,4.3,4.3,4.3,18.5,1.0650772272598577,2.427806344538896
Ben Braunecker,2500.0,0.19,8.67,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,8.5,14.6,431,62.9,224.85342019543975,6.8,10.8,1.6912052117263845,93,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,32.981615598885796,65.5,225.566573816156,6.8,10.4,1.9220055710306407,91,101.0,CHI,0.3333333333333333,0.16666666666666666,50.0,2.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.4,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,10.0,0.0,4.5,2.3,4.5,5.0,1.720747112521444,1.2937768135646692
CJ Uzomah,3600.0,7.35,17.08,29.8,60.060824742268046,391.62422680412374,6.5,20.122680412371135,12.211855670103093,46.5,3.917010309278351,58.8,2.8,9.9,383,64.2,247.30927835051548,8.4,13.1,2.3809278350515464,107,True,-3.0,45.5,24.25,23.6,59.26905537459284,328.4781758957655,5.5,20.14071661237785,11.377198697068405,38.5,2.76742671009772,75.0,35.8228013029316,62.7,229.77328990228014,6.4,10.2,1.8449511400651468,87,16.0,CIN,4.076923076923077,2.8461538461538463,69.8,27.46153846153846,0.15384615384615385,6.7,9.6,0.0,0.0,0.0,0.0,6.5,0.3076923076923077,0.23076923076923078,75.0,1.6153846153846154,0.15384615384615385,5.2,7.0,0.0,0.0,0.0,0.0,1.3,52.8,83.6,0.0,7.7,5.4,7.7,12.3,9.727531751888218,7.293232976453667
Matt Lengel,2500.0,1.89,17.08,29.8,60.060824742268046,391.62422680412374,6.5,20.122680412371135,12.211855670103093,46.5,3.917010309278351,58.8,2.8,9.9,383,64.2,247.30927835051548,8.4,13.1,2.3809278350515464,107,True,-3.0,45.5,24.25,23.6,59.26905537459284,328.4781758957655,5.5,20.14071661237785,11.377198697068405,38.5,2.76742671009772,75.0,35.8228013029316,62.7,229.77328990228014,6.4,10.2,1.8449511400651468,87,85.0,CIN,1.2,0.6,50.0,3.4,0.2,2.8,5.7,0.0,0.0,0.0,0.0,2.1,0.2,0.2,100.0,0.8,0.2,4.0,4.0,0.0,0.0,0.0,0.0,1.5,9.4,14.6,0.0,12.8,6.4,12.8,22.8,2.84431033085194,2.623719992658722
Jordan Franks,2500.0,1.66,17.08,29.8,60.060824742268046,391.62422680412374,6.5,20.122680412371135,12.211855670103093,46.5,3.917010309278351,58.8,2.8,9.9,383,64.2,247.30927835051548,8.4,13.1,2.3809278350515464,107,True,-3.0,45.5,24.25,23.6,59.26905537459284,328.4781758957655,5.5,20.14071661237785,11.377198697068405,38.5,2.76742671009772,75.0,35.8228013029316,62.7,229.77328990228014,6.4,10.2,1.8449511400651468,87,96.0,CIN,1.0,0.6666666666666666,66.7,12.333333333333334,0.0,12.3,18.5,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.9,0.0,27.3,18.2,27.3,51.8,4.1658279436769625,2.8846868663166005
Tyler Eifert,2500.0,0.0,17.08,29.8,60.060824742268046,391.62422680412374,6.5,20.122680412371135,12.211855670103093,46.5,3.917010309278351,58.8,2.8,9.9,383,64.2,247.30927835051548,8.4,13.1,2.3809278350515464,107,True,-3.0,45.5,24.25,23.6,59.26905537459284,328.4781758957655,5.5,20.14071661237785,11.377198697068405,38.5,2.76742671009772,75.0,35.8228013029316,62.7,229.77328990228014,6.4,10.2,1.8449511400651468,87,43.0,CIN,4.75,3.75,78.9,44.75,0.25,9.4,11.9,0.0,0.0,0.0,0.0,9.7,0.5,0.25,50.0,3.75,0.25,7.5,15.0,0.0,0.0,0.0,0.0,2.1,33.0,49.1,0.0,14.4,11.4,14.4,29.5,10.59265730124612,9.276300205607004
David Njoku,3600.0,8.06,15.67,21.7,65.33085106382978,383.5205673758865,5.9,20.314893617021276,13.46631205673759,38.9,2.8471631205673757,56.8,7.9,16.7,468,64.5,264.3244680851064,7.3,11.4,1.7698581560283688,90,False,3.0,45.0,21.0,22.5,64.72602739726027,360.0,5.6,19.41780821917808,13.330479452054794,34.1,2.9280821917808217,71.1,35.6763698630137,61.3,239.56335616438355,6.7,10.9,1.6181506849315068,85,13.0,CLE,5.615384615384615,3.6153846153846154,64.4,36.46153846153846,0.23076923076923078,6.5,10.1,0.0,0.0,0.0,0.0,8.6,0.3076923076923077,0.23076923076923078,75.0,1.6923076923076923,0.23076923076923078,5.5,7.3,0.0,0.0,0.0,0.0,1.8,55.4,80.3,0.0,10.1,6.5,10.1,15.6,10.13792173416271,8.062900357767395
Seth DeValve,2500.0,1.12,15.67,21.7,65.33085106382978,383.5205673758865,5.9,20.314893617021276,13.46631205673759,38.9,2.8471631205673757,56.8,7.9,16.7,468,64.5,264.3244680851064,7.3,11.4,1.7698581560283688,90,False,3.0,45.0,21.0,22.5,64.72602739726027,360.0,5.6,19.41780821917808,13.330479452054794,34.1,2.9280821917808217,71.1,35.6763698630137,61.3,239.56335616438355,6.7,10.9,1.6181506849315068,85,72.0,CLE,0.6,0.4,66.7,7.3,0.1,12.2,18.2,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,9.9,0.0,9.0,6.0,9.0,25.8,1.4619500682139845,1.9516119097797169
Darren Fells,2500.0,0.82,15.67,21.7,65.33085106382978,383.5205673758865,5.9,20.314893617021276,13.46631205673759,38.9,2.8471631205673757,56.8,7.9,16.7,468,64.5,264.3244680851064,7.3,11.4,1.7698581560283688,90,False,3.0,45.0,21.0,22.5,64.72602739726027,360.0,5.6,19.41780821917808,13.330479452054794,34.1,2.9280821917808217,71.1,35.6763698630137,61.3,239.56335616438355,6.7,10.9,1.6181506849315068,85,60.0,CLE,0.6153846153846154,0.5384615384615384,87.5,7.384615384615385,0.15384615384615385,12.0,13.7,0.0,0.0,0.0,0.0,2.2,0.07692307692307693,0.07692307692307693,100.0,0.46153846153846156,0.07692307692307693,6.0,6.0,0.0,0.0,0.0,0.0,0.6,26.9,39.0,0.0,2.3,2.0,2.3,8.2,1.6483721183022029,2.0044725835592145
Orson Charles,2500.0,0.7,15.67,21.7,65.33085106382978,383.5205673758865,5.9,20.314893617021276,13.46631205673759,38.9,2.8471631205673757,56.8,7.9,16.7,468,64.5,264.3244680851064,7.3,11.4,1.7698581560283688,90,False,3.0,45.0,21.0,22.5,64.72602739726027,360.0,5.6,19.41780821917808,13.330479452054794,34.1,2.9280821917808217,71.1,35.6763698630137,61.3,239.56335616438355,6.7,10.9,1.6181506849315068,85,99.0,CLE,0.38461538461538464,0.23076923076923078,60.0,1.7692307692307692,0.0,4.6,7.7,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,19.4,0.0,2.9,1.7,2.9,3.0,0.9868899924436123,1.3857497883276528
Blake Jarwin,2700.0,4.27,14.43,23.1,63.448,345.653,5.4,20.251,12.859,41.9,2.849,54.1,7.4,14.5,441,71.9,242.627,7.1,9.9,1.463,96,False,3.0,46.5,21.75,21.2,64.36811594202898,350.1072463768116,5.4,20.278260869565216,13.672463768115941,40.4,3.1492753623188405,46.3,32.18405797101449,68.0,217.91449275362316,6.8,10.0,1.3057971014492753,94,62.0,DAL,1.3846153846153846,1.0769230769230769,77.8,10.384615384615385,0.0,7.5,9.6,0.0,0.0,0.0,0.0,2.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,31.6,0.0,6.5,5.0,6.5,9.9,3.8833414571466864,2.855539087166304
Dalton Schultz,2500.0,3.38,14.43,23.1,63.448,345.653,5.4,20.251,12.859,41.9,2.849,54.1,7.4,14.5,441,71.9,242.627,7.1,9.9,1.463,96,False,3.0,46.5,21.75,21.2,64.36811594202898,350.1072463768116,5.4,20.278260869565216,13.672463768115941,40.4,3.1492753623188405,46.3,32.18405797101449,68.0,217.91449275362316,6.8,10.0,1.3057971014492753,94,74.0,DAL,1.375,1.0,72.7,9.5,0.0,6.9,9.5,0.0,0.0,0.0,0.0,2.0,0.25,0.125,50.0,-0.125,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0,0.1,23.9,34.0,0.0,5.8,4.2,5.8,8.2,3.650613262304339,3.100707512784467
Rico Gathers,2500.0,0.86,14.43,23.1,63.448,345.653,5.4,20.251,12.859,41.9,2.849,54.1,7.4,14.5,441,71.9,242.627,7.1,9.9,1.463,96,False,3.0,46.5,21.75,21.2,64.36811594202898,350.1072463768116,5.4,20.278260869565216,13.672463768115941,40.4,3.1492753623188405,46.3,32.18405797101449,68.0,217.91449275362316,6.8,10.0,1.3057971014492753,94,94.0,DAL,0.5833333333333334,0.25,42.9,3.75,0.0,6.4,15.0,0.0,0.0,0.0,0.0,0.6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,15.2,0.0,5.6,2.4,5.6,6.0,2.7256192360869584,1.922557125813573
Geoff Swaim,2500.0,0.0,14.43,23.1,63.448,345.653,5.4,20.251,12.859,41.9,2.849,54.1,7.4,14.5,441,71.9,242.627,7.1,9.9,1.463,96,False,3.0,46.5,21.75,21.2,64.36811594202898,350.1072463768116,5.4,20.278260869565216,13.672463768115941,40.4,3.1492753623188405,46.3,32.18405797101449,68.0,217.91449275362316,6.8,10.0,1.3057971014492753,94,34.0,DAL,3.5555555555555554,2.888888888888889,81.2,26.88888888888889,0.1111111111111111,7.6,9.3,0.0,0.0,0.0,0.0,6.2,0.4444444444444444,0.3333333333333333,75.0,0.5555555555555556,0.1111111111111111,1.2,1.7,0.0,0.0,0.0,0.0,1.1,57.1,58.4,0.0,6.2,5.1,6.2,10.9,7.473919978291075,6.746809179835815
