Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentRushingYards,OpponentRushingYardsPerAttempt,TacklesForLossPercentage,OpponentRushingTouchdowns,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,OpponentTacklesForLossPercentage,Team,Rank,RushesGame,RushYardGame,YardAttempt,RushTdGame,TargetsGame,RecGame,RecYardsGame,RecTdGame,PointsGame,RZattemptsGame,RZyardsGame,RZYardAtt,RZTDGame,RZTarGame,RZRecGame,RZRecYarGame,RZRecTDGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Kenneth Dixon,3500.0,7.79,30.82,29.5,61.46475195822455,388.4295039164491,6.3,22.259791122715406,11.014360313315928,38.5,3.5430809399477807,82.6,119.54046997389035,4.8,23.8,1.2323759791122717,True,-8.0,47.0,27.5,24.7,71.40685358255452,369.7305295950156,5.2,23.39190031152648,14.466043613707164,46.8,3.616510903426791,63.8,11.8,BAL,82.0,9.666666666666666,46.666666666666664,4.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0,0.0,10.2,0.6666666666666666,1.6666666666666667,2.5,0.6666666666666666,0.0,0.0,0.0,0.0,4.2,20.7,26.7,46.8,3.2,50.0,50.0,49.5,8.037811525726982,11.336655947805385
Ty Montgomery,3600.0,5.58,30.82,29.5,61.46475195822455,388.4295039164491,6.3,22.259791122715406,11.014360313315928,38.5,3.5430809399477807,82.6,119.54046997389035,4.8,23.8,1.2323759791122717,True,-8.0,47.0,27.5,24.7,71.40685358255452,369.7305295950156,5.2,23.39190031152648,14.466043613707164,46.8,3.616510903426791,63.8,11.8,BAL,59.0,3.5454545454545454,15.909090909090908,4.5,0.09090909090909091,3.272727272727273,2.1818181818181817,20.545454545454547,0.0,6.3,0.5454545454545454,2.5454545454545454,4.7,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.8,21.2,27.5,16.7,15.5,27.0,32.2,29.7,7.423795821760588,7.598217349100421
Javorius Allen,3000.0,0.42,30.82,29.5,61.46475195822455,388.4295039164491,6.3,22.259791122715406,11.014360313315928,38.5,3.5430809399477807,82.6,119.54046997389035,4.8,23.8,1.2323759791122717,True,-8.0,47.0,27.5,24.7,71.40685358255452,369.7305295950156,5.2,23.39190031152648,14.466043613707164,46.8,3.616510903426791,63.8,11.8,BAL,44.0,3.1538461538461537,8.461538461538462,2.7,0.23076923076923078,3.3076923076923075,2.6923076923076925,15.076923076923077,0.15384615384615385,7.3,0.8461538461538461,0.9230769230769231,1.1,0.23076923076923078,0.46153846153846156,0.46153846153846156,2.769230769230769,0.15384615384615385,3.1,23.7,31.6,13.3,14.0,24.7,27.3,30.7,6.699976574488874,6.960955314864875
LeSean McCoy,4800.0,9.1,27.92,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,115.05015673981191,4.6,18.2,0.768025078369906,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,23.4,BUF,36.0,12.083333333333334,39.916666666666664,3.3,0.16666666666666666,3.3333333333333335,2.4166666666666665,17.5,0.0,9.4,1.5833333333333333,2.9166666666666665,1.8,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.0,0.9,35.6,53.3,34.0,9.4,40.7,43.3,26.4,10.397817171420446,10.87286425324573
Chris Ivory,3600.0,6.0,27.92,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,115.05015673981191,4.6,18.2,0.768025078369906,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,23.4,BUF,60.0,8.416666666666666,28.333333333333332,3.4,0.08333333333333333,1.6666666666666667,1.0,13.25,0.0,5.7,0.75,0.5833333333333334,0.8,0.08333333333333333,0.0,0.0,0.0,0.0,0.6,22.4,31.0,37.5,7.4,42.0,45.0,25.2,6.302232248159104,6.415712263021804
Marcus Murphy,3400.0,1.31,27.92,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,115.05015673981191,4.6,18.2,0.768025078369906,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,23.4,BUF,79.0,4.1,21.5,5.2,0.0,1.9,1.1,2.6,0.0,3.5,0.7,1.4,2.0,0.0,0.2,0.2,0.5,0.0,0.4,17.7,25.9,23.2,10.7,29.4,33.9,19.8,4.694970480291127,4.752569721558325
Patrick DiMarco,3000.0,1.07,27.92,24.5,58.67711598746081,348.1457680250783,5.9,20.736677115987458,11.136363636363635,39.3,3.072100313479624,60.0,115.05015673981191,4.6,18.2,0.768025078369906,True,-2.5,38.5,20.5,15.5,63.61940298507463,292.726368159204,4.6,17.427860696517413,13.880597014925375,32.2,2.3134328358208958,56.7,23.4,BUF,104.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.23076923076923078,4.769230769230769,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,13.1,0.0,3.5,2.6,3.5,8.1,0.06198446509154376,0.5139208272651227
Christian McCaffrey,8700.0,24.23,19.38,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,77.80212014134277,3.6,28.4,0.7703180212014135,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,16.6,CAR,3.0,13.76923076923077,71.23076923076923,5.2,0.5384615384615384,7.615384615384615,6.615384615384615,53.92307692307692,0.46153846153846156,26.2,3.0,8.615384615384615,2.9,0.5384615384615384,1.0,0.8461538461538461,5.3076923076923075,0.38461538461538464,7.7,62.7,97.5,22.0,12.1,32.5,34.1,41.8,21.399655683119114,25.19558674639989
Cameron Artis-Payne,3000.0,0.78,19.38,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,77.80212014134277,3.6,28.4,0.7703180212014135,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,16.6,CAR,143.0,0.3333333333333333,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.3,0.0,33.3,33.3,10.0,0.5671540631674246,1.7131855531830569
Alex Armah,3000.0,0.4,19.38,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,77.80212014134277,3.6,28.4,0.7703180212014135,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,16.6,CAR,99.0,0.6153846153846154,1.0769230769230769,1.8,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.15384615384615385,0.5,0.15384615384615385,0.0,0.0,0.0,0.0,0.9,7.0,10.9,8.8,0.0,8.8,8.8,14.7,0.6006507468411053,1.0730719010882601
Kenjon Barner,3000.0,0.17,19.38,21.8,60.23886925795053,349.33922261484105,5.8,20.721554770318022,11.40070671378092,39.9,3.1583038869257956,63.4,77.80212014134277,3.6,28.4,0.7703180212014135,True,6.5,52.0,22.75,24.9,61.635185185185186,377.72685185185185,6.1,22.210185185185185,10.989814814814814,39.9,3.765740740740741,65.3,16.6,CAR,107.0,2.7142857142857144,10.142857142857142,3.7,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,1.1428571428571428,2.7,0.0,0.0,0.0,0.0,0.0,0.1,6.0,5.5,45.2,0.0,45.2,45.2,16.9,2.1935744159379373,2.708841463956153
Tarik Cohen,6300.0,15.24,23.9,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,126.1485342019544,4.6,18.1,0.9224755700325734,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,19.5,CHI,11.0,6.384615384615385,29.53846153846154,4.6,0.15384615384615385,6.230769230769231,4.846153846153846,52.23076923076923,0.3076923076923077,16.4,0.8461538461538461,3.923076923076923,4.6,0.07692307692307693,0.8461538461538461,0.6153846153846154,4.153846153846154,0.23076923076923078,3.6,31.2,45.9,20.5,20.0,36.3,40.7,52.7,14.621161491667756,15.135012060027174
Jordan Howard,3900.0,10.45,23.9,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,126.1485342019544,4.6,18.1,0.9224755700325734,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,19.5,CHI,29.0,15.153846153846153,54.84615384615385,3.6,0.38461538461538464,1.6153846153846154,1.2307692307692308,8.307692307692308,0.0,10.0,1.8461538461538463,5.846153846153846,3.2,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.0,3.0,39.2,57.7,38.7,4.1,41.8,42.8,25.6,12.171857287064062,11.9813269361959
Taquan Mizzell,3000.0,2.47,23.9,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,126.1485342019544,4.6,18.1,0.9224755700325734,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,19.5,CHI,94.0,1.1666666666666667,2.3333333333333335,2.0,0.0,1.1666666666666667,0.8333333333333334,7.0,0.16666666666666666,2.8,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,1.6666666666666667,0.16666666666666666,1.3,7.3,11.2,15.9,15.9,27.3,31.8,37.7,3.229641197988767,2.873428865445699
Benjamin Cunningham,3000.0,0.1,23.9,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,126.1485342019544,4.6,18.1,0.9224755700325734,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,19.5,CHI,129.0,0.3333333333333333,0.6666666666666666,2.0,0.0,0.16666666666666666,0.08333333333333333,0.75,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.3,13.8,6.9,17.2,20.7,9.3,1.4477104343552174,1.2482824290626615
Michael Burton,3000.0,0.09,23.9,23.6,63.80456026058633,351.0019543973942,5.5,20.294462540716616,13.606514657980457,37.3,3.382410423452769,56.8,126.1485342019544,4.6,18.1,0.9224755700325734,True,-5.5,45.0,25.25,27.6,63.96434540389972,346.9604456824513,5.4,21.14206128133705,12.685236768802229,40.0,3.382729805013928,63.6,19.5,CHI,134.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.5,0.0,2.3,2.3,2.3,3.7,0.9735535031786107,0.4231545134769339
Joe Mixon,6100.0,19.05,27.27,29.8,60.060824742268046,391.62422680412374,6.5,20.122680412371135,12.211855670103093,46.5,3.917010309278351,58.8,144.31494845360825,4.8,11.1,0.9216494845360825,True,-3.0,45.5,24.25,23.6,59.26905537459284,328.4781758957655,5.5,20.14071661237785,11.377198697068405,38.5,2.76742671009772,75.0,25.4,CIN,13.0,16.363636363636363,78.72727272727273,4.8,0.5454545454545454,4.363636363636363,3.4545454545454546,25.727272727272727,0.09090909090909091,18.3,2.090909090909091,5.2727272727272725,2.5,0.5454545454545454,0.5454545454545454,0.45454545454545453,3.272727272727273,0.09090909090909091,5.1,42.9,63.1,38.1,10.2,46.2,48.3,42.6,17.39356592370757,19.88130489344892
Giovani Bernard,4000.0,7.29,27.27,29.8,60.060824742268046,391.62422680412374,6.5,20.122680412371135,12.211855670103093,46.5,3.917010309278351,58.8,144.31494845360825,4.8,11.1,0.9216494845360825,True,-3.0,45.5,24.25,23.6,59.26905537459284,328.4781758957655,5.5,20.14071661237785,11.377198697068405,38.5,2.76742671009772,75.0,25.4,CIN,48.0,5.222222222222222,21.88888888888889,4.2,0.3333333333333333,4.333333333333333,3.2222222222222223,20.555555555555557,0.0,9.5,0.7777777777777778,2.3333333333333335,3.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.5555555555555556,0.0,2.5,29.8,41.8,17.5,14.6,28.4,32.1,31.8,10.600389800024608,10.24820211056917
Mark Walton,3000.0,0.27,27.27,29.8,60.060824742268046,391.62422680412374,6.5,20.122680412371135,12.211855670103093,46.5,3.917010309278351,58.8,144.31494845360825,4.8,11.1,0.9216494845360825,True,-3.0,45.5,24.25,23.6,59.26905537459284,328.4781758957655,5.5,20.14071661237785,11.377198697068405,38.5,2.76742671009772,75.0,25.4,CIN,101.0,1.2727272727272727,3.090909090909091,2.4,0.0,0.7272727272727273,0.45454545454545453,3.727272727272727,0.0,1.1,0.09090909090909091,0.36363636363636365,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,13.5,15.1,8.6,20.4,23.7,13.4,3.406427633085132,3.462284535757932
Nick Chubb,6800.0,16.85,24.75,21.7,65.33085106382978,383.5205673758865,5.9,20.314893617021276,13.46631205673759,38.9,2.8471631205673757,56.8,119.19609929078014,4.5,21.7,0.6156028368794326,False,3.0,45.0,21.0,22.5,64.72602739726027,360.0,5.6,19.41780821917808,13.330479452054794,34.1,2.9280821917808217,71.1,24.3,CLE,17.0,11.076923076923077,58.46153846153846,5.3,0.6153846153846154,1.6923076923076923,1.2307692307692308,11.538461538461538,0.15384615384615385,13.3,1.3846153846153846,3.3846153846153846,2.4,0.38461538461538464,0.3076923076923077,0.3076923076923077,3.0,0.15384615384615385,4.2,22.6,32.8,49.0,7.5,54.4,56.5,58.8,9.703026769931586,11.489577652548967
Duke Johnson,3600.0,7.52,24.75,21.7,65.33085106382978,383.5205673758865,5.9,20.314893617021276,13.46631205673759,38.9,2.8471631205673757,56.8,119.19609929078014,4.5,21.7,0.6156028368794326,False,3.0,45.0,21.0,22.5,64.72602739726027,360.0,5.6,19.41780821917808,13.330479452054794,34.1,2.9280821917808217,71.1,24.3,CLE,38.0,2.3076923076923075,10.76923076923077,4.7,0.0,3.6153846153846154,2.769230769230769,26.692307692307693,0.23076923076923078,8.2,0.23076923076923078,0.07692307692307693,0.3,0.0,0.46153846153846156,0.3076923076923077,2.923076923076923,0.23076923076923078,2.3,28.0,40.6,8.2,12.9,18.1,21.2,29.3,7.032100815202398,6.866085603955919
Dontrell Hilliard,3300.0,0.51,24.75,21.7,65.33085106382978,383.5205673758865,5.9,20.314893617021276,13.46631205673759,38.9,2.8471631205673757,56.8,119.19609929078014,4.5,21.7,0.6156028368794326,False,3.0,45.0,21.0,22.5,64.72602739726027,360.0,5.6,19.41780821917808,13.330479452054794,34.1,2.9280821917808217,71.1,24.3,CLE,95.0,0.0,0.0,0.0,0.0,1.125,1.0,11.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,9.3,0.0,19.1,19.1,21.3,34.0,1.2699096766276226,1.4612406250068637
Ezekiel Elliott,9000.0,23.21,25.62,23.1,63.448,345.653,5.4,20.251,12.859,41.9,2.849,54.1,103.026,3.8,27.0,0.77,False,3.0,46.5,21.75,21.2,64.36811594202898,350.1072463768116,5.4,20.278260869565216,13.672463768115941,40.4,3.1492753623188405,46.3,22.1,DAL,4.0,20.615384615384617,97.15384615384616,4.7,0.46153846153846156,6.230769230769231,5.0,38.61538461538461,0.23076923076923078,24.3,2.6923076923076925,7.461538461538462,2.8,0.38461538461538464,1.1538461538461537,0.7692307692307693,4.538461538461538,0.15384615384615385,5.2,60.2,89.0,34.2,10.3,42.5,44.6,40.3,20.529627359599278,21.095016396011548
Rod Smith,4000.0,1.91,25.62,23.1,63.448,345.653,5.4,20.251,12.859,41.9,2.849,54.1,103.026,3.8,27.0,0.77,False,3.0,46.5,21.75,21.2,64.36811594202898,350.1072463768116,5.4,20.278260869565216,13.672463768115941,40.4,3.1492753623188405,46.3,22.1,DAL,87.0,2.076923076923077,6.538461538461538,3.1,0.0,0.6923076923076923,0.5384615384615384,3.5384615384615383,0.0,1.5,0.3076923076923077,0.5384615384615384,1.8,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.1,7.2,10.6,29.0,9.7,36.6,38.7,21.6,1.8419874803126541,2.5210099432687056
Jamize Olawale,3000.0,0.18,25.62,23.1,63.448,345.653,5.4,20.251,12.859,41.9,2.849,54.1,103.026,3.8,27.0,0.77,False,3.0,46.5,21.75,21.2,64.36811594202898,350.1072463768116,5.4,20.278260869565216,13.672463768115941,40.4,3.1492753623188405,46.3,22.1,DAL,127.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.1,6.9,10.2,0.0,2.2,2.2,2.2,3.7,-0.5727868268281151,0.3964535906214747
Phillip Lindsay,6700.0,16.55,29.39,25.5,71.66114457831326,410.6114457831325,5.7,24.271084337349397,13.441265060240964,37.7,3.533132530120482,63.0,133.10692771084337,4.7,21.2,1.305722891566265,True,-3.0,45.0,24.0,22.3,62.20931034482759,358.49172413793104,5.8,19.993103448275864,12.687931034482759,32.7,2.9220689655172416,57.9,17.9,DEN,10.0,12.923076923076923,74.38461538461539,5.8,0.6923076923076923,3.0,2.230769230769231,16.153846153846153,0.07692307692307693,16.6,1.9230769230769231,5.461538461538462,2.8,0.46153846153846156,0.38461538461538464,0.3076923076923077,1.7692307692307692,0.0,3.8,30.2,46.0,42.7,9.9,50.1,52.7,54.9,14.776148260488691,15.761733407968455
Royce Freeman,3500.0,5.79,29.39,25.5,71.66114457831326,410.6114457831325,5.7,24.271084337349397,13.441265060240964,37.7,3.533132530120482,63.0,133.10692771084337,4.7,21.2,1.305722891566265,True,-3.0,45.0,24.0,22.3,62.20931034482759,358.49172413793104,5.8,19.993103448275864,12.687931034482759,32.7,2.9220689655172416,57.9,17.9,DEN,54.0,9.272727272727273,39.36363636363637,4.2,0.45454545454545453,0.7272727272727273,0.45454545454545453,2.5454545454545454,0.0,7.3,1.4545454545454546,3.909090909090909,2.7,0.36363636363636365,0.0,0.0,0.0,0.0,2.6,20.1,25.8,46.2,3.6,48.4,49.8,36.2,8.584273838286464,9.406677710069566
Devontae Booker,3200.0,2.63,29.39,25.5,71.66114457831326,410.6114457831325,5.7,24.271084337349397,13.441265060240964,37.7,3.533132530120482,63.0,133.10692771084337,4.7,21.2,1.305722891566265,True,-3.0,45.0,24.0,22.3,62.20931034482759,358.49172413793104,5.8,19.993103448275864,12.687931034482759,32.7,2.9220689655172416,57.9,17.9,DEN,58.0,2.0,11.384615384615385,5.7,0.07692307692307693,2.769230769230769,2.1538461538461537,16.692307692307693,0.0,5.3,0.15384615384615385,1.3076923076923077,8.5,0.07692307692307693,0.38461538461538464,0.23076923076923078,1.6153846153846154,0.0,1.0,18.6,28.3,10.7,14.9,22.3,25.6,28.7,7.741819975647793,5.866548351287347
