Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
44,Michael Crabtree,BAL,WR,12,89,48,53.9,536,3,27,6,11.2,0,0,0,0,0,0,10,119.6
45,Alshon Jeffery,PHI,WR,9,65,43,66.2,492,4,31,7.6,11.4,0,0,0,0,1,0,13.2,119.2
46,Marvin Jones,DET,WR,9,62,35,56.5,508,5,39,8.2,14.5,0,0,0,0,0,0,13.2,118.8
47,Devin Funchess,CAR,WR,11,71,42,59.2,526,4,27,7.4,12.5,0,0,0,0,0,0,10.8,118.6
48,Mike Williams,LAC,WR,12,42,27,64.3,471,7,55,11.2,17.4,4,16,4,0,0,0,9.8,117.7
49,Will Fuller,HOU,WR,7,45,32,71.1,503,4,73,11.2,15.7,0,0,0,0,0,0,16.5,115.3
50,Nelson Agholor,PHI,WR,12,79,51,64.6,523,1,58,6.6,10.3,3,32,10.7,0,1,0,9.4,113.1
51,Zay Jones,BUF,WR,12,69,41,59.4,459,4,57,6.7,11.2,1,0,0,0,1,0,9.4,112.9
52,Donte Moncrief,JAX,WR,12,70,37,52.9,557,3,80,8,15.1,0,0,0,0,1,1,9.4,112.7
53,Anthony Miller,CHI,WR,11,50,30,60,399,6,55,8,13.3,3,15,5,0,0,0,10.1,110.72
54,Cole Beasley,DAL,WR,12,64,48,75,468,2,21,7.3,9.8,0,0,0,0,0,0,9.2,109.8
55,Willie Snead,BAL,WR,12,80,51,63.8,507,1,26,6.3,9.9,1,13,13,0,0,0,9.1,109
56,Danny Amendola,MIA,WR,11,62,48,77.4,469,1,39,7.6,9.8,0,0,0,0,0,0,9.6,106.02
57,Jordy Nelson,OAK,WR,11,51,35,68.6,450,3,66,8.8,12.9,1,-2,-2,0,1,0,9.3,102.8
58,Courtland Sutton,DEN,WR,12,59,28,47.5,558,3,42,9.5,19.9,0,0,0,0,0,0,8.5,101.8
59,Antonio Callaway,CLE,WR,12,62,33,53.2,472,3,71,7.6,14.3,2,7,3.5,0,1,1,8.3,99.9
60,Albert Wilson,MIA,WR,7,35,26,74.3,391,4,75,11.2,15,8,16,2,0,0,0,14.3,99.78
61,David Moore,SEA,WR,12,38,22,57.9,413,5,54,10.9,18.8,1,5,5,0,2,0,8.1,96.8
62,Curtis Samuel,CAR,WR,9,36,25,69.4,284,4,31,7.9,11.4,6,76,12.7,2,1,1,10.7,96
63,Kenny Stills,MIA,WR,11,43,24,55.8,369,5,75,8.6,15.4,0,0,0,0,1,0,8.7,95.9
64,Marquez Valdes-Scantling,GB,WR,12,51,27,52.9,432,2,60,8.5,16,2,29,14.5,0,0,0,7.6,91.1
65,Tre'Quan Smith,NO,WR,11,34,22,64.7,371,4,62,10.9,16.9,0,0,0,0,0,0,8.1,89.1
66,Doug Baldwin,SEA,WR,10,50,37,74,388,2,42,7.8,10.5,0,0,0,0,0,0,8.8,87.8
67,Robby Anderson,NYJ,WR,10,54,27,50,416,3,76,7.7,15.4,2,-8,-4,0,2,2,8.7,86.8
68,Josh Doctson,WAS,WR,11,62,35,56.5,385,2,32,6.2,11,0,0,0,0,0,0,7.8,85.5
69,Quincy Enunwa,NYJ,WR,10,65,35,53.8,427,1,42,6.6,12.2,1,0,0,0,2,1,8.3,82.7
70,Chester Rogers,IND,WR,12,54,37,68.5,353,1,34,6.5,9.5,1,-4,-4,0,0,0,6.8,81.9
71,Rashard Higgins,CLE,WR,9,35,25,71.4,377,3,38,10.8,15.1,0,0,0,0,1,0,9,80.7
72,Chris Hogan,NE,WR,12,40,27,67.5,400,2,42,10,14.8,0,0,0,0,0,0,6.6,79
73,Marquise Goodwin,SF,WR,8,32,17,53.1,339,4,67,10.6,19.9,4,9,2.2,0,0,0,9.8,78.8
73,Chris Conley,KC,WR,12,38,25,65.8,248,5,27,6.5,9.9,0,0,0,0,1,1,6.6,78.8
75,Kendrick Bourne,SF,WR,12,47,29,61.7,317,3,33,6.7,10.9,0,0,0,0,0,0,6.6,78.7
76,Seth Roberts,OAK,WR,11,46,30,65.2,344,2,44,7.5,11.5,1,11,11,0,0,0,7,77.5
77,Keelan Cole,JAX,WR,12,53,31,58.5,391,1,32,7.4,12.6,0,0,0,0,2,2,6.4,77.1
78,Dante Pettis,SF,WR,9,28,16,57.1,314,4,75,11.2,19.6,1,-2,-2,0,2,0,8.2,74.2
79,Tajae Sharpe,TEN,WR,12,41,25,61,310,2,28,7.6,12.4,1,16,16,0,0,0,6,72.6
80,Jakeem Grant,MIA,WR,10,34,21,61.8,268,2,52,7.9,12.8,1,5,5,0,0,0,7.2,72.3
81,Cordarrelle Patterson,NE,WR,12,20,15,75,173,2,55,8.6,11.5,38,162,4.3,1,1,1,6,71.5
82,Jarius Wright,CAR,WR,12,38,28,73.7,301,1,33,7.9,10.8,1,34,34,0,2,0,5.8,69.5
83,Michael Gallup,DAL,WR,12,49,23,46.9,380,1,49,7.8,16.5,0,0,0,0,0,0,5.6,67
84,Jermaine Kearse,NYJ,WR,11,65,30,46.2,297,1,22,4.6,9.9,0,0,0,0,0,0,6,65.7
84,Keke Coutee,HOU,WR,6,41,28,68.3,287,1,40,7,10.2,3,0,0,0,0,0,11,65.7
86,Ryan Grant,IND,WR,10,43,30,69.8,294,1,23,6.8,9.8,0,0,0,0,0,0,6.5,65.4
87,Randall Cobb,GB,WR,6,43,29,67.4,283,1,75,6.6,9.8,0,0,0,0,2,1,10.9,65.3
88,Laquon Treadwell,MIN,WR,12,47,31,66,279,1,22,5.9,9,0,0,0,0,0,0,5.4,64.9
89,John Ross,CIN,WR,9,39,16,41,189,5,39,4.8,11.8,2,-1,-0.5,0,0,0,7.2,64.8
90,Phillip Dorsett,NE,WR,12,37,27,73,256,2,20,6.9,9.5,0,0,0,0,0,0,5.4,64.6
91,Kelvin Benjamin,BUF,WR,12,62,23,37.1,354,1,40,5.7,15.4,0,0,0,0,0,0,5.4,64.4
92,Taywan Taylor,TEN,WR,9,35,24,68.6,318,1,55,9.1,13.2,0,0,0,0,1,1,7.1,63.8
93,Geronimo Allison,GB,WR,5,30,20,66.7,303,2,64,10.1,15.2,0,0,0,0,1,0,12.5,62.3
94,Maurice Harris,WAS,WR,10,44,27,61.4,291,0,42,6.6,10.8,2,10,5,0,0,0,6,60.1
95,Paul Richardson,WAS,WR,7,35,20,57.1,262,2,46,7.5,13.1,2,9,4.5,0,0,0,8.4,59.1
95,Ryan Switzer,PIT,WR,12,35,29,82.9,223,1,24,6.4,7.7,5,18,3.6,0,2,0,4.9,59.1
97,Pierre Garcon,SF,WR,8,45,24,53.3,286,1,25,6.4,11.9,0,0,0,0,0,0,7.3,58.6
98,Devante Parker,MIA,WR,7,36,21,58.3,278,1,46,7.7,13.2,0,0,0,0,0,0,8.3,57.8
99,Aldrick Robinson,MIN,WR,10,26,15,57.7,187,4,34,7.2,12.5,0,0,0,0,0,0,5.8,57.7
100,Jordan Matthews,PHI,WR,10,24,17,70.8,281,2,56,11.7,16.5,0,0,0,0,0,0,5.7,57.1
101,Jaron Brown,SEA,WR,11,16,11,68.8,150,5,45,9.4,13.6,0,0,0,0,0,0,5.1,56
102,Bruce Ellington,DET,WR,6,38,27,71.1,207,1,23,5.4,7.7,1,2,2,0,0,0,9,53.9
103,Josh Reynolds,LAR,WR,12,25,15,60,197,3,27,7.9,13.1,2,8,4,0,0,0,4.5,53.5
104,Terrelle Pryor,BUF,WR,8,30,16,53.3,252,2,44,8.4,15.8,1,-1,-1,0,0,0,6.6,53.1
105,Allen Hurns,DAL,WR,12,32,17,53.1,228,2,33,7.1,13.4,0,0,0,0,1,0,4.3,51.8
106,Torrey Smith,CAR,WR,8,27,16,59.3,171,2,35,6.3,10.7,0,0,0,0,0,0,5.9,47.1
107,Martavis Bryant,OAK,WR,8,27,19,70.4,266,0,47,9.9,14,3,23,7.7,0,1,1,5.9,46.9
108,Dontrelle Inman,IND,WR,6,27,19,70.4,181,1,22,6.7,9.5,0,0,0,0,0,0,7.2,43.1
109,Jamison Crowder,WAS,WR,5,24,17,70.8,170,1,24,7.1,10,4,30,7.5,0,0,0,8.6,43
110,Robert Foster,BUF,WR,9,19,8,42.1,256,1,75,13.5,32,0,0,0,0,0,0,4.7,42.6
111,Trent Taylor,SF,WR,10,31,20,64.5,161,1,16,5.2,8,0,0,0,0,1,0,4.2,42.1
112,Ted Ginn,NO,WR,4,22,12,54.5,135,2,42,6.1,11.2,3,26,8.7,0,1,1,10.3,41.1
113,Zach Pascal,IND,WR,12,30,17,56.7,147,1,18,4.9,8.6,2,10,5,0,0,0,3.2,38.7
114,Tavon Austin,DAL,WR,6,10,7,70,130,2,64,13,18.6,6,55,9.2,0,0,0,6.2,37.5
114,Brandon LaFell,OAK,WR,6,16,12,75,135,2,24,8.4,11.2,0,0,0,0,0,0,6.2,37.5
116,Equanimeous St. Brown,GB,WR,9,25,13,52,215,0,54,8.6,16.5,1,5,5,0,0,0,3.9,35
117,Chris Moore,BAL,WR,12,18,15,83.3,164,0,30,9.1,10.9,4,22,5.5,0,0,0,2.8,33.6
118,Demarcus Robinson,KC,WR,12,18,12,66.7,133,1,38,7.4,11.1,0,0,0,0,0,0,2.6,31.3
119,Austin Carr,NO,WR,12,13,9,69.2,97,2,25,7.5,10.8,0,0,0,0,0,0,2.6,30.7
120,Brandon Marshall,NO,WR,7,23,11,47.8,136,1,27,5.9,12.4,0,0,0,0,0,0,4.4,30.6
121,D.J. Chark,JAX,WR,10,30,14,46.7,174,0,38,5.8,12.4,0,0,0,0,1,1,3,30.4
122,Keith Kirkwood,NO,WR,4,13,7,53.8,113,2,42,8.7,16.1,0,0,0,0,0,0,7.6,30.3
123,Marvin Hall,ATL,WR,12,13,9,69.2,139,1,47,10.7,15.4,1,3,3,0,0,0,2.4,29.2
124,Deonte Thompson,BUF,WR,10,24,15,62.5,136,0,15,5.7,9.1,0,0,0,0,0,0,2.9,28.6
125,Chad Williams,ARI,WR,8,31,11,35.5,113,1,22,3.6,10.3,0,0,0,0,0,0,3.5,28.3
126,Josh Bellamy,CHI,WR,12,18,11,61.1,91,1,20,5.1,8.3,0,0,0,0,0,0,2.3,28.1
127,Russell Shepard,NYG,WR,10,11,7,63.6,149,1,49,13.5,21.3,0,0,0,0,0,0,2.8,27.9
128,Andre Holmes,BUF,WR,12,23,12,52.2,157,0,24,6.8,13.1,0,0,0,0,0,0,2.3,27.7
129,Damion Ratley,CLE,WR,9,20,13,65,144,0,27,7.2,11.1,0,0,0,0,0,0,3,27.4
130,Travis Benjamin,LAC,WR,8,16,8,50,107,1,46,6.7,13.4,4,16,4,0,0,0,3.3,26.3
131,Cameron Meredith,NO,WR,6,10,9,90,114,1,46,11.4,12.7,0,0,0,0,1,1,4.2,25.4
132,Marcell Ateman,OAK,WR,3,19,9,47.4,82,1,32,4.3,9.1,0,0,0,0,0,0,7.7,23.2
133,Isaiah McKenzie,BUF,WR,4,8,7,87.5,71,0,23,8.9,10.1,5,40,8,1,2,1,5.8,23.1
134,Trey Quinn,WAS,WR,3,10,9,90,75,1,15,7.5,8.3,1,0,0,0,0,0,7.5,22.5
135,Marcus Johnson,IND,WR,5,8,6,75,102,1,34,12.8,17,1,-2,-2,0,0,0,4.4,22
136,James Washington,PIT,WR,10,25,8,32,77,1,14,3.1,9.6,0,0,0,0,0,0,2.2,21.7
137,Cody Core,CIN,WR,10,16,7,43.8,84,1,30,5.2,12,0,0,0,0,0,0,2.1,21.4
138,TJ Jones,DET,WR,11,13,9,69.2,103,0,26,7.9,11.4,0,0,0,0,0,0,1.8,19.3
138,Bennie Fowler,NYG,WR,6,15,9,60,103,0,21,6.9,11.4,0,0,0,0,1,0,3.2,19.3
140,Leonte Carroo,MIA,WR,5,3,2,66.7,94,1,74,31.3,47,1,14,14,0,0,0,3.8,18.8
141,Tim Patrick,DEN,WR,12,11,4,36.4,73,1,26,6.6,18.2,1,13,13,0,0,0,1.6,18.6
142,Breshad Perriman,CLE,WR,6,13,8,61.5,107,0,19,8.2,13.4,3,-3,-1,0,0,0,3.1,18.4
143,Darius Jennings,TEN,WR,12,7,5,71.4,55,0,36,7.9,11,0,0,0,0,0,0,1.4,17.34
144,Cody Latimer,NYG,WR,4,9,6,66.7,108,0,39,12,18,0,0,0,0,0,0,4.2,16.8
145,Cameron Batson,TEN,WR,7,11,8,72.7,82,0,26,7.5,10.2,1,1,1,0,0,0,2.3,16.3
146,Deandre Carter,HOU,WR,10,9,9,100,67,0,14,7.4,7.4,0,0,0,0,4,0,1.6,15.7
147,Andre Roberts,NYJ,WR,12,10,4,40,35,0,20,3.5,8.8,2,20,10,0,2,0,1.3,15.5
148,Justin Hardy,ATL,WR,12,13,8,61.5,74,0,17,5.7,9.2,0,0,0,0,1,0,1.3,15.4
149,Richie James,SF,WR,9,8,5,62.5,94,0,53,11.8,18.8,0,0,0,0,1,1,1.5,13.4
149,Alex Erickson,CIN,WR,12,16,9,56.2,46,0,10,2.9,5.1,2,8,4,0,1,1,1.1,13.4
151,De'Anthony Thomas,KC,WR,5,5,3,60,29,1,15,5.8,9.7,1,6,6,0,1,0,2.5,12.5
152,Deontay Burnett,NYJ,WR,3,8,5,62.5,70,0,29,8.8,14,0,0,0,0,0,0,4,12
153,Kamar Aiken,PHI,WR,5,7,6,85.7,53,0,18,7.6,8.8,0,0,0,0,0,0,2.3,11.3
154,Michael Floyd,WAS,WR,9,13,5,38.5,62,0,20,4.8,12.4,0,0,0,0,0,0,1.2,11.2
154,Dwayne Harris,OAK,WR,11,6,6,100,40,0,13,6.7,6.7,2,12,6,0,1,0,1,11.2
156,Daesean Hamilton,DEN,WR,10,8,5,62.5,61,0,24,7.6,12.2,0,0,0,0,0,0,1.1,11.1
157,Neal Sterling,NYJ,WR,5,8,6,75,47,0,12,5.9,7.8,0,0,0,0,0,0,2.1,10.7
158,Kevin White,CHI,WR,8,5,3,60,70,0,54,14,23.3,0,0,0,0,0,0,1.2,10
159,Tommylee Lewis,NO,WR,3,1,1,100,28,1,28,28,28,0,0,0,0,0,0,3.3,9.8
160,Derrick Willies,CLE,WR,5,5,3,60,61,0,39,12.2,20.3,0,0,0,0,1,0,1.8,9.1
161,Chad Beebe,MIN,WR,2,4,4,100,39,0,18,9.8,9.8,0,0,0,0,0,0,4,7.9
162,JJ Nelson,ARI,WR,12,12,4,33.3,21,0,9,1.8,5.2,3,5,1.7,0,0,0,0.6,6.6
163,Brice Butler,MIA,WR,4,6,4,66.7,25,0,14,4.2,6.2,0,0,0,0,0,0,1.6,6.5
164,Trent Sherfield,ARI,WR,9,6,3,50,33,0,21,5.5,11,0,0,0,0,0,0,0.7,6.3
165,Shelton Gibson,PHI,WR,12,3,1,33.3,48,0,48,16,48,0,0,0,0,0,0,0.5,5.8
165,Ray-Ray McCloud,BUF,WR,7,5,4,80,31,0,16,6.2,7.8,1,-3,-3,0,2,1,0.8,5.8
167,Noah Brown,DAL,WR,4,3,2,66.7,31,0,22,10.3,15.5,0,0,0,0,0,0,1.3,5.1
167,Justin Hunter,PIT,WR,5,13,3,23.1,21,0,12,1.6,7,0,0,0,0,0,0,1,5.1
169,Auden Tate,CIN,WR,3,9,3,33.3,20,0,11,2.2,6.7,0,0,0,0,0,0,1.7,5
170,Brian Quick,WAS,WR,6,3,3,100,18,0,6,6,6,0,0,0,0,0,0,0.8,4.8
170,Rashad Greene,JAX,WR,5,4,3,75,28,0,11,7,9.3,0,0,0,0,1,1,1,4.8
172,Jawill Davis,NYG,WR,4,6,2,33.3,27,0,22,4.5,13.5,0,0,0,0,0,0,1.2,4.7
173,Charone Peake,NYJ,WR,9,3,2,66.7,25,0,14,8.3,12.5,0,0,0,0,0,0,0.5,4.5
174,Rishard Matthews,NYJ,WR,6,7,3,42.9,11,0,4,1.6,3.7,0,0,0,0,0,0,0.7,4.1
175,Malik Turner,SEA,WR,4,3,2,66.7,20,0,19,6.7,10,0,0,0,0,0,0,1,4
175,Corey Coleman,NYG,WR,4,3,2,66.7,20,0,11,6.7,10,0,0,0,0,0,0,1,4
177,Vyncint Smith,HOU,WR,5,4,1,25,28,0,28,7,28,0,0,0,0,0,0,0.8,3.8
177,Terrance Williams,DAL,WR,3,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,1.3,3.8
179,Khadarel Hodge,LAR,WR,9,2,2,100,17,0,14,8.5,8.5,0,0,0,0,0,0,0.4,3.7
179,Nick Williams,LAR,WR,4,4,2,50,17,0,11,4.2,8.5,0,0,0,0,0,0,0.9,3.7
181,Russell Gage,ATL,WR,11,2,2,100,16,0,9,8,8,0,0,0,0,0,0,0.3,3.6
182,Brandon Zylstra,MIN,WR,12,1,1,100,23,0,23,23,23,0,0,0,0,0,0,0.3,3.3
183,Jeremy Kerley,BUF,WR,1,4,2,50,7,0,4,1.8,3.5,0,0,0,0,0,0,2.7,2.7
184,Tim White,BAL,WR,3,1,1,100,14,0,14,14,14,0,0,0,0,1,0,0.8,2.4
185,Sammie Coates,HOU,WR,10,2,1,50,12,0,12,6,12,0,0,0,0,0,0,0.2,2.2
185,Josh Malone,CIN,WR,7,4,1,25,12,0,12,3,12,0,0,0,0,0,0,0.3,2.2
187,Jake Kumerow,GB,WR,1,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
188,Justin Hardee,NO,WR,12,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
188,J'mon Moore,GB,WR,8,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
188,Victor Bolden Jr.,SF,WR,4,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,0.5,2
191,Darrius Heyward-Bey,PIT,WR,10,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,0.2,1.9
191,Cam Phillips,BUF,WR,2,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1,1.9
193,Damiere Byrd,CAR,WR,8,2,1,50,8,0,8,4,8,0,0,0,0,0,0,0.2,1.8
193,Keon Hatcher,OAK,WR,3,2,1,50,8,0,8,4,8,0,0,0,0,0,0,0.6,1.8
195,Marcus Kemp,KC,WR,12,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,0.1,1.7
196,Brandon Powell,DET,WR,3,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,0.5,1.6
197,Justin Watson,TB,WR,9,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.2,1.5
198,Andy Jones,DET,WR,3,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.5,1.4
199,Mike Wallace,PHI,WR,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Markus Wheaton,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Deante Burton,GB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Matthew Slater,NE,WR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199,Stacy Coley,NYG,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199,Cam Sims,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Janarion Grant,BAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
199,Bradley Marquez,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Pharoh Cooper,LAR,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Mike Thomas,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Jehu Chesson,WAS,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Geremy Davis,LAC,WR,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Jojo Natson,LAR,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Daniel Brown,CHI,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Javon Wims,CHI,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199,Cayleb Jones,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Quadree Henderson,NYG,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Tony Lippett,NYG,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,River Cracraft,DEN,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Lance Lenoir,DAL,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Trevor Davis,GB,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Saeed Blacknall,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Johnny Holton,OAK,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Isaiah Ford,MIA,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Jesus Wilson,TB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Gehrig Dieter,KC,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Kaelin Clay,NYG,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5,-1
230,Riley McCarron,NE,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1
230,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,-0.3,-1
