Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
61,Willie Snead,BAL,WR,13,ATL,30,30,4000,8.48
62,Trey Quinn,WAS,WR,13,PHI,22,31,4200,8.36
63,Tyrell Williams,LAC,WR,13,PIT,12,10,4600,8.33
64,Jermaine Kearse,NYJ,WR,13,TEN,9,26,4000,8.2
65,Marcell Ateman,OAK,WR,13,KC,29,14,3600,8.16
66,John Brown,BAL,WR,13,ATL,30,30,4400,8.1
66,Michael Crabtree,BAL,WR,13,ATL,30,30,4400,8.1
68,Nelson Agholor,PHI,WR,13,WAS,10,23,3700,7.95
69,Michael Gallup,DAL,WR,13,NO,16,32,3500,7.9
70,Robby Anderson,NYJ,WR,13,TEN,9,26,3500,7.84
71,Keke Coutee,HOU,WR,13,CLE,27,22,4700,7.79
72,Dontrelle Inman,IND,WR,13,JAX,7,4,3800,7.71
73,Devante Parker,MIA,WR,13,BUF,3,1,3800,7.56
74,Chris Conley,KC,WR,13,OAK,28,17,3800,7.24
75,Dante Pettis,SF,WR,13,SEA,11,21,3800,7.05
75,Maurice Harris,WAS,WR,13,PHI,22,31,3800,7.05
77,Seth Roberts,OAK,WR,13,KC,29,14,4000,7
78,Sammy Watkins,KC,WR,13,OAK,28,17,5400,6.81
79,Zay Jones,BUF,WR,13,MIA,25,11,3600,6.7
80,Jordy Nelson,OAK,WR,13,KC,29,14,3700,6.44
81,Chris Hogan,NE,WR,13,MIN,5,3,3500,6.42
82,Kelvin Benjamin,BUF,WR,13,MIA,25,11,3400,6.38
83,Chester Rogers,IND,WR,13,JAX,7,4,3100,6.34
84,Rashard Higgins,CLE,WR,13,HOU,8,6,3400,5.99
85,Randall Cobb,GB,WR,13,ARI,15,12,4500,5.91
86,Keith Kirkwood,NO,WR,13,DAL,6,2,3400,5.77
87,Ryan Grant,IND,WR,13,JAX,7,4,3200,5.68
88,Ryan Switzer,PIT,WR,13,LAC,4,8,3500,5.49
89,Allen Hurns,DAL,WR,13,NO,16,32,3000,5.37
90,Taywan Taylor,TEN,WR,13,NYJ,18,24,3300,5.35
91,TJ Jones,DET,WR,13,LAR,26,28,3100,5.32
92,Equanimeous St. Brown,GB,WR,13,ARI,15,12,3300,5.29
93,Kendrick Bourne,SF,WR,13,SEA,11,21,3600,4.99
94,Laquon Treadwell,MIN,WR,13,NE,17,13,3200,4.98
95,Torrey Smith,CAR,WR,13,TB,31,27,3400,4.69
96,Jarius Wright,CAR,WR,13,TB,31,27,3000,4.67
97,Travis Benjamin,LAC,WR,13,PIT,12,10,3000,4.65
98,Keelan Cole,JAX,WR,13,IND,13,7,3000,4.62
99,Daesean Hamilton,DEN,WR,13,CIN,32,20,3000,4.48
100,Cameron Batson,TEN,WR,13,NYJ,18,24,3000,4.42
101,Martavis Bryant,OAK,WR,13,KC,29,14,3200,4.4
102,Tajae Sharpe,TEN,WR,13,NYJ,18,24,3500,4.38
103,Robert Foster,BUF,WR,13,MIA,25,11,3300,4.35
104,James Washington,PIT,WR,13,LAC,4,8,3200,4.21
105,Leonte Carroo,MIA,WR,13,BUF,3,1,3000,4.17
106,Demarcus Robinson,KC,WR,13,OAK,28,17,3000,4.05
107,Cordarrelle Patterson,NE,WR,13,MIN,5,3,3300,4.01
108,Jordan Matthews,PHI,WR,13,WAS,10,23,3000,3.94
108,Jamison Crowder,WAS,WR,13,PHI,22,31,4000,3.94
110,Pierre Garcon,SF,WR,13,SEA,11,21,3900,3.88
111,Trent Taylor,SF,WR,13,SEA,11,21,3200,3.82
112,Chad Williams,ARI,WR,13,GB,14,29,3000,3.73
113,Breshad Perriman,CLE,WR,13,HOU,8,6,3000,3.66
114,Isaiah McKenzie,BUF,WR,13,MIA,25,11,3200,3.47
115,Richie James,SF,WR,13,SEA,11,21,3000,3.44
116,Andre Holmes,BUF,WR,13,MIA,25,11,3000,3.39
117,D.J. Chark,JAX,WR,13,IND,13,7,3500,3.11
118,Austin Carr,NO,WR,13,DAL,6,2,3000,3.09
119,Cody Core,CIN,WR,13,DEN,20,16,3000,2.96
120,JJ Nelson,ARI,WR,13,GB,14,29,3000,2.94
121,Tim Patrick,DEN,WR,13,CIN,32,20,3000,2.92
122,Brandon Marshall,NO,WR,13,DAL,6,2,3300,2.89
123,Chris Moore,BAL,WR,13,ATL,30,30,3000,2.81
124,Aldrick Robinson,MIN,WR,13,NE,17,13,3200,2.74
125,Phillip Dorsett,NE,WR,13,MIN,5,3,3000,2.71
126,Darius Jennings,TEN,WR,13,NYJ,18,24,3000,2.53
127,Tommylee Lewis,NO,WR,13,DAL,6,2,3000,2.38
128,Damion Ratley,CLE,WR,13,HOU,8,6,3000,2.36
129,Trevor Davis,GB,WR,13,ARI,15,12,3000,2.19
130,Chad Beebe,MIN,WR,13,NE,17,13,3000,2.05
131,Alex Erickson,CIN,WR,13,DEN,20,16,3000,1.91
132,Bennie Fowler,NYG,WR,13,CHI,2,15,3000,1.9
133,Corey Coleman,NYG,WR,13,CHI,2,15,3000,1.76
134,Tavon Austin,DAL,WR,13,NO,16,32,3000,1.7
135,Brice Butler,MIA,WR,13,BUF,3,1,3000,1.67
136,Jaron Brown,SEA,WR,13,SF,23,25,3000,1.66
137,Josh Bellamy,CHI,WR,13,NYG,19,9,3000,1.64
138,Deonte Thompson,BUF,WR,13,MIA,25,11,3000,1.62
139,Russell Shepard,NYG,WR,13,CHI,2,15,3000,1.51
140,Dwayne Harris,OAK,WR,13,KC,29,14,3000,1.43
141,Lance Lenoir,DAL,WR,13,NO,16,32,3000,1.31
142,Justin Hardy,ATL,WR,13,BAL,1,5,3000,1.3
143,Johnny Holton,OAK,WR,13,KC,29,14,3000,1.27
143,Marvin Hall,ATL,WR,13,BAL,1,5,3000,1.27
145,Kevin White,CHI,WR,13,NYG,19,9,3000,1.19
146,Auden Tate,CIN,WR,13,DEN,20,16,3000,1.14
147,Eli Rogers,PIT,WR,13,LAC,4,8,3000,0.97
148,Rishard Matthews,NYJ,WR,13,TEN,9,26,3000,0.93
149,Zach Pascal,IND,WR,13,JAX,7,4,3000,0.87
149,Justin Watson,TB,WR,13,CAR,24,18,3000,0.87
151,Andy Jones,DET,WR,13,LAR,26,28,3000,0.86
152,River Cracraft,DEN,WR,13,CIN,32,20,3000,0.85
153,Keon Hatcher,OAK,WR,13,KC,29,14,3000,0.83
154,Michael Floyd,WAS,WR,13,PHI,22,31,3000,0.8
155,Marcus Johnson,IND,WR,13,JAX,7,4,null,0.79
156,Noah Brown,DAL,WR,13,NO,16,32,3000,0.78
157,Trent Sherfield,ARI,WR,13,GB,14,29,3000,0.76
158,Malik Turner,SEA,WR,13,SF,23,25,3000,0.72
159,Jojo Natson,LAR,WR,13,DET,21,19,3000,0.71
160,Vyncint Smith,HOU,WR,13,CLE,27,22,3000,0.69
160,Deandre Carter,HOU,WR,13,CLE,27,22,3000,0.69
162,Jordan Taylor,DEN,WR,13,CIN,32,20,3000,0.68
163,Brian Quick,WAS,WR,13,PHI,22,31,null,0.67
164,Sammie Coates,HOU,WR,13,CLE,27,22,3000,0.65
165,Pharoh Cooper,LAR,WR,13,DET,21,19,3000,0.59
166,Charone Peake,NYJ,WR,13,TEN,9,26,3000,0.52
167,J'mon Moore,GB,WR,13,ARI,15,12,3000,0.5
168,Tim White,BAL,WR,13,ATL,30,30,null,0.49
168,Shelton Gibson,PHI,WR,13,WAS,10,23,3000,0.49
168,Andre Roberts,NYJ,WR,13,TEN,9,26,3000,0.49
171,Brandon Zylstra,MIN,WR,13,NE,17,13,3000,0.48
171,Ray-Ray McCloud,BUF,WR,13,MIA,25,11,3000,0.48
173,Justin Hunter,PIT,WR,13,LAC,4,8,3000,0.43
174,Nick Williams,LAR,WR,13,DET,21,19,3000,0.41
175,Jawill Davis,NYG,WR,13,CHI,2,15,3000,0.37
176,Russell Gage,ATL,WR,13,BAL,1,5,3000,0.35
177,Javon Wims,CHI,WR,13,NYG,19,9,3000,0.33
177,Darrius Heyward-Bey,PIT,WR,13,LAC,4,8,3000,0.33
179,Josh Malone,CIN,WR,13,DEN,20,16,3000,0.32
180,Rashad Greene,JAX,WR,13,IND,13,7,3000,0.28
181,Brandon Powell,DET,WR,13,LAR,26,28,3000,0.27
181,Marcus Kemp,KC,WR,13,OAK,28,17,3000,0.27
183,Khadarel Hodge,LAR,WR,13,DET,21,19,3000,0.26
184,Geremy Davis,LAC,WR,13,PIT,12,10,3000,0.21
185,Matthew Slater,NE,WR,13,MIN,5,3,3000,0.2
186,Jehu Chesson,WAS,WR,13,PHI,22,31,3000,0.02
187,Ted Ginn,NO,WR,13,DAL,6,2,3000,0
187,Terrance Williams,DAL,WR,13,NO,16,32,3000,0
187,Cameron Meredith,NO,WR,13,DAL,6,2,null,0
187,Justin Hardee,NO,WR,13,DAL,6,2,null,0
187,Tanner McEvoy,NO,WR,13,DAL,6,2,null,0
187,Reggie Davis,DAL,WR,13,NO,16,32,null,0
187,Dez Bryant,NO,WR,13,DAL,6,2,null,0
187,Jaleel Scott,BAL,WR,13,ATL,30,30,3000,0
187,Jordan Lasley,BAL,WR,13,ATL,30,30,3000,0
187,Austin Proehl,LAR,WR,13,DET,21,19,null,0
187,Cooper Kupp,LAR,WR,13,DET,21,19,null,0
187,Marvin Jones,DET,WR,13,LAR,26,28,5000,0
187,Mike Thomas,LAR,WR,13,DET,21,19,null,0
187,Jake Kumerow,GB,WR,13,ARI,15,12,3000,0
187,Geronimo Allison,GB,WR,13,ARI,15,12,3000,0
187,Kendall Wright,ARI,WR,13,GB,14,29,null,0
187,Albert Wilson,MIA,WR,13,BUF,3,1,3000,0
187,Jakeem Grant,MIA,WR,13,BUF,3,1,3000,0
187,Cam Phillips,BUF,WR,13,MIA,25,11,null,0
187,Cody Latimer,NYG,WR,13,CHI,2,15,3000,0
187,Daniel Brown,CHI,WR,13,NYG,19,9,2500,0
187,Tanner Gentry,CHI,WR,13,NYG,19,9,null,0
187,Kaelin Clay,NYG,WR,13,CHI,2,15,null,0
187,Quadree Henderson,NYG,WR,13,CHI,2,15,3000,0
187,Khalif Raymond,NYG,WR,13,CHI,2,15,null,0
187,Artavis Scott,LAC,WR,13,PIT,12,10,3000,0
187,Dylan Cantrell,LAC,WR,13,PIT,12,10,null,0
187,Damiere Byrd,CAR,WR,13,TB,31,27,3000,0
187,Mose Frazier,CAR,WR,13,TB,31,27,null,0
187,Bernard Reedy,TB,WR,13,CAR,24,18,null,0
187,KJ Brent,IND,WR,13,JAX,7,4,null,0
187,Krishawn Hogan,IND,WR,13,JAX,7,4,null,0
187,James Wright,IND,WR,13,JAX,7,4,null,0
187,Jaydon Mickens,JAX,WR,13,IND,13,7,null,0
187,Steve Ishmael,IND,WR,13,JAX,7,4,null,0
187,Tevaun Smith,JAX,WR,13,IND,13,7,null,0
187,Rod Streater,CLE,WR,13,HOU,8,6,null,0
187,Da'mari Scott,CLE,WR,13,HOU,8,6,3000,0
187,Will Fuller,HOU,WR,13,CLE,27,22,3000,0
187,Ricardo Louis,CLE,WR,13,HOU,8,6,null,0
187,Derrick Willies,CLE,WR,13,HOU,8,6,null,0
187,Michael Campanaro,TEN,WR,13,NYJ,18,24,3000,0
187,Neal Sterling,NYJ,WR,13,TEN,9,26,null,0
187,Deontay Burnett,NYJ,WR,13,TEN,9,26,3000,0
187,Ardarius Stewart,OAK,WR,13,KC,29,14,3000,0
187,Brandon LaFell,OAK,WR,13,KC,29,14,null,0
187,De'Anthony Thomas,KC,WR,13,OAK,28,17,null,0
187,Saeed Blacknall,OAK,WR,13,KC,29,14,null,0
187,Tavarres King,MIN,WR,13,NE,17,13,null,0
187,Riley McCarron,NE,WR,13,MIN,5,3,null,0
187,Braxton Berrios,NE,WR,13,MIN,5,3,3000,0
187,Victor Bolden Jr.,SF,WR,13,SEA,11,21,3000,0
187,Aaron Burbridge,SF,WR,13,SEA,11,21,null,0
187,Amara Darboh,SEA,WR,13,SF,23,25,null,0
187,Mike Wallace,PHI,WR,13,WAS,10,23,3000,0
187,Paul Richardson,WAS,WR,13,PHI,22,31,null,0
187,Mack Hollins,PHI,WR,13,WAS,10,23,3000,0
187,Robert Davis,WAS,WR,13,PHI,22,31,null,0
187,Cam Sims,WAS,WR,13,PHI,22,31,null,0
187,Braxton Miller,PHI,WR,13,WAS,10,23,null,0
187,Kamar Aiken,PHI,WR,13,WAS,10,23,null,0
