Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
114,Curtis Samuel,CAR,WR,3,5,3,60,53,1,25,10.6,17.7,2,9,4.5,1,0,0,7.1,21.2
115,Damion Ratley,CLE,WR,4,11,9,81.8,105,0,27,9.5,11.7,0,0,0,0,0,0,4.9,19.5
116,D.J. Chark,JAX,WR,7,18,8,44.4,118,0,38,6.6,14.8,0,0,0,0,1,1,2.7,18.8
117,Dante Pettis,SF,WR,4,7,3,42.9,96,1,39,13.7,32,0,0,0,0,1,0,4.6,18.6
118,Chris Moore,BAL,WR,7,12,9,75,79,0,20,6.6,8.8,3,14,4.7,0,0,0,2.6,18.3
119,Maurice Harris,WAS,WR,4,15,9,60,82,0,42,5.5,9.1,1,6,6,0,0,0,4.4,17.8
120,Cody Latimer,NYG,WR,4,9,6,66.7,108,0,39,12,18,0,0,0,0,0,0,4.2,16.8
121,Andre Holmes,BUF,WR,7,18,8,44.4,84,0,22,4.7,10.5,0,0,0,0,0,0,2.3,16.4
122,James Washington,PIT,WR,6,14,5,35.7,49,1,14,3.5,9.8,0,0,0,0,0,0,2.6,15.9
123,Demarcus Robinson,KC,WR,7,8,5,62.5,47,1,23,5.9,9.4,0,0,0,0,0,0,2.2,15.7
124,Equanimeous St. Brown,GB,WR,3,6,4,66.7,108,0,54,18,27,0,0,0,0,0,0,4.9,14.8
125,De'Anthony Thomas,KC,WR,5,5,3,60,29,1,15,5.8,9.7,1,6,6,0,1,0,2.5,12.5
126,Justin Hardy,ATL,WR,7,10,6,60,61,0,17,6.1,10.2,0,0,0,0,1,0,1.7,12.1
127,Josh Bellamy,CHI,WR,6,6,3,50,28,1,20,4.7,9.3,0,0,0,0,0,0,2,11.8
128,Alex Erickson,CIN,WR,7,10,7,70,39,0,10,3.9,5.6,1,8,8,0,0,0,1.7,11.7
128,Andre Roberts,NYJ,WR,7,8,3,37.5,25,0,20,3.1,8.3,1,2,2,0,2,0,1.7,11.7
130,Kamar Aiken,PHI,WR,5,7,6,85.7,53,0,18,7.6,8.8,0,0,0,0,0,0,2.3,11.3
131,Austin Carr,NO,WR,6,7,5,71.4,62,0,25,8.9,12.4,0,0,0,0,0,0,1.9,11.2
132,Darius Jennings,TEN,WR,7,4,3,75,19,0,7,4.8,6.3,0,0,0,0,0,0,1.6,10.9
133,Josh Reynolds,LAR,WR,7,7,4,57.1,56,0,22,8,14,1,10,10,0,0,0,1.5,10.6
