Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
51,Chester Rogers,IND,WR,14,HOU,6,5,83.3,36,0,11,6,7.2,0,0,0,0,1,0,8.6,8.6
52,Keelan Cole,JAX,WR,14,TEN,7,3,42.9,55,0,35,7.9,18.3,0,0,0,0,0,0,8.5,8.5
52,Antonio Brown,PIT,WR,14,OAK,7,5,71.4,35,0,13,5,7,0,0,0,0,0,0,8.5,8.5
54,Tyler Boyd,CIN,WR,14,LAC,6,3,50,52,0,20,8.7,17.3,0,0,0,0,0,0,8.2,8.2
54,Adam Humphries,TB,WR,14,NO,8,4,50,42,0,15,5.2,10.5,0,0,0,0,0,0,8.2,8.2
56,Russell Shepard,NYG,WR,14,WAS,4,1,25,11,1,11,2.8,11,0,0,0,0,0,0,8.1,8.1
57,Bennie Fowler,NYG,WR,14,WAS,1,1,100,6,1,6,6,6,0,0,0,0,0,0,7.6,7.6
58,Mike Williams,LAC,WR,14,CIN,6,3,50,45,0,19,7.5,15,0,0,0,0,0,0,7.5,7.5
58,Marcell Ateman,OAK,WR,14,PIT,4,3,75,45,0,28,11.2,15,0,0,0,0,0,0,7.5,7.5
60,Jarius Wright,CAR,WR,14,CLE,5,3,60,36,0,24,7.2,12,1,5,5,0,0,0,7.1,7.1
61,Nelson Agholor,PHI,WR,14,DAL,3,2,66.7,49,0,42,16.3,24.5,0,0,0,0,0,0,6.9,6.9
62,JJ Nelson,ARI,WR,14,DET,7,3,42.9,43,0,17,6.1,14.3,1,-5,-5,0,0,0,6.8,6.8
63,Josh Reynolds,LAR,WR,14,CHI,7,3,42.9,36,0,16,5.1,12,0,0,0,0,0,0,6.6,6.6
64,Michael Gallup,DAL,WR,14,PHI,9,4,44.4,24,0,10,2.7,6,0,0,0,0,0,0,6.4,6.4
65,Corey Coleman,NYG,WR,14,WAS,2,2,100,43,0,30,21.5,21.5,0,0,0,0,0,0,6.3,6.3
66,Michael Crabtree,BAL,WR,14,KC,4,3,75,31,0,12,7.8,10.3,0,0,0,0,0,0,6.1,6.1
67,Cody Core,CIN,WR,14,LAC,4,3,75,30,0,14,7.5,10,0,0,0,0,0,0,6,6
68,Bruce Ellington,DET,WR,14,ARI,4,4,100,17,0,7,4.2,4.2,0,0,0,0,1,0,5.7,5.7
69,Zay Jones,BUF,WR,14,NYJ,9,3,33.3,22,0,12,2.4,7.3,0,0,0,0,0,0,5.2,5.2
69,Quincy Enunwa,NYJ,WR,14,BUF,4,3,75,22,0,11,5.5,7.3,0,0,0,0,0,0,5.2,5.2
69,Taylor Gabriel,CHI,WR,14,LAR,7,3,42.9,22,0,8,3.1,7.3,0,0,0,0,0,0,5.2,5.2
69,Brandin Cooks,LAR,WR,14,CHI,7,3,42.9,22,0,12,3.1,7.3,0,0,0,0,0,0,5.2,5.2
73,Laquon Treadwell,MIN,WR,14,SEA,3,3,100,16,0,7,5.3,5.3,0,0,0,0,0,0,4.6,4.6
74,Tyrell Williams,LAC,WR,14,CIN,3,3,100,14,0,7,4.7,4.7,0,0,0,0,0,0,4.4,4.4
75,Kendrick Bourne,SF,WR,14,DEN,4,2,50,22,0,12,5.5,11,0,0,0,0,0,0,4.2,4.2
75,Jalen Tolliver,ARI,WR,14,DET,2,2,100,22,0,12,11,11,0,0,0,0,0,0,4.2,4.2
77,Corey Davis,TEN,WR,14,JAX,3,2,66.7,21,0,13,7,10.5,1,0,0,0,0,0,4.1,4.1
77,Keith Kirkwood,NO,WR,14,TB,2,2,100,21,0,13,10.5,10.5,0,0,0,0,0,0,4.1,4.1
79,Marquise Goodwin,SF,WR,14,DEN,2,2,100,20,0,13,10,10,0,0,0,0,1,0,4,4
80,Marquez Valdes-Scantling,GB,WR,14,ATL,2,2,100,19,0,14,9.5,9.5,0,0,0,0,0,0,3.9,3.9
81,Cole Beasley,DAL,WR,14,PHI,4,2,50,18,0,15,4.5,9,0,0,0,0,0,0,3.8,3.8
82,Chris Conley,KC,WR,14,BAL,3,2,66.7,13,0,7,4.3,6.5,0,0,0,0,0,0,3.3,3.3
82,Courtland Sutton,DEN,WR,14,SF,6,2,33.3,14,0,10,2.3,7,1,-1,-1,0,0,0,3.3,3.3
84,Equanimeous St. Brown,GB,WR,14,ATL,3,2,66.7,12,0,8,4,6,0,0,0,0,0,0,3.2,3.2
85,James Washington,PIT,WR,14,OAK,4,2,50,11,0,6,2.8,5.5,0,0,0,0,0,0,3.1,3.1
86,Tommylee Lewis,NO,WR,14,TB,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
87,Rashard Higgins,CLE,WR,14,CAR,3,2,66.7,19,0,15,6.3,9.5,0,0,0,0,1,1,2.9,2.9
88,Devante Parker,MIA,WR,14,NE,4,1,25,18,0,15,4.5,18,0,0,0,0,0,0,2.8,2.8
89,Ryan Grant,IND,WR,14,HOU,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
89,Kenny Golladay,DET,WR,14,ARI,4,2,50,5,0,3,1.2,2.5,0,0,0,0,0,0,2.5,2.5
91,Deonte Thompson,BUF,WR,14,NYJ,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
92,Chris Godwin,TB,WR,14,NO,10,1,10,13,0,13,1.3,13,0,0,0,0,1,0,2.3,2.3
93,Travis Benjamin,LAC,WR,14,CIN,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
94,Michael Floyd,WAS,WR,14,NYG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
94,Rashad Greene,JAX,WR,14,TEN,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
94,Jermaine Kearse,NYJ,WR,14,BUF,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
94,Calvin Ridley,ATL,WR,14,GB,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,2,2
94,Danny Amendola,MIA,WR,14,NE,1,1,100,10,0,10,10,10,0,0,0,0,1,0,2,2
99,Allen Hurns,DAL,WR,14,PHI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
100,Jesus Wilson,TB,WR,14,NO,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
101,Golden Tate,PHI,WR,14,DAL,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
102,Rishard Matthews,NYJ,WR,14,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
102,Trent Taylor,SF,WR,14,DEN,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
102,Jordan Matthews,PHI,WR,14,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
105,Andy Jones,DET,WR,14,ARI,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
106,Alex Erickson,CIN,WR,14,LAC,0,0,0,0,0,0,0,0,1,14,14,0,0,0,1.4,1.4
107,Ryan Switzer,PIT,WR,14,OAK,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
108,Antonio Callaway,CLE,WR,14,CAR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
108,Deandre Carter,HOU,WR,14,IND,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
108,Jaron Brown,SEA,WR,14,MIN,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
111,Darius Jennings,TEN,WR,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Tajae Sharpe,TEN,WR,14,JAX,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Cameron Batson,TEN,WR,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,Ray-Ray McCloud,BUF,WR,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Charone Peake,NYJ,WR,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Khadarel Hodge,LAR,WR,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Josh Bellamy,CHI,WR,14,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Daniel Brown,CHI,WR,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Pharoh Cooper,LAR,WR,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Jojo Natson,LAR,WR,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Anthony Miller,CHI,WR,14,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Damion Ratley,CLE,WR,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Devin Funchess,CAR,WR,14,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Torrey Smith,CAR,WR,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Jake Kumerow,GB,WR,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,J'mon Moore,GB,WR,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Russell Gage,ATL,WR,14,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Gehrig Dieter,KC,WR,14,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Marcus Kemp,KC,WR,14,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Chris Moore,BAL,WR,14,KC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Matthew Slater,NE,WR,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Chris Hogan,NE,WR,14,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Phillip Dorsett,NE,WR,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Leonte Carroo,MIA,WR,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Justin Watson,TB,WR,14,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Tre'Quan Smith,NO,WR,14,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Justin Hardee,NO,WR,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Austin Carr,NO,WR,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Maurice Harris,WAS,WR,14,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Jawill Davis,NYG,WR,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Sammie Coates,HOU,WR,14,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Geremy Davis,LAC,WR,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Richie James,SF,WR,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,River Cracraft,DEN,WR,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Andre Holmes,DEN,WR,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Noah Brown,DAL,WR,14,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Shelton Gibson,PHI,WR,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Lance Lenoir,DAL,WR,14,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,TJ Jones,DET,WR,14,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Dwayne Harris,OAK,WR,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Darren Waller,OAK,WR,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Brandon Zylstra,MIN,WR,14,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,David Moore,SEA,WR,14,MIN,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Aldrick Robinson,MIN,WR,14,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Malik Turner,SEA,WR,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Marvin Hall,ATL,WR,14,GB,1,0,0,0,0,0,0,0,1,-3,-3,0,1,0,-0.3,-0.3
157,Jehu Chesson,WAS,WR,14,NYG,0,0,0,0,0,0,0,0,1,-4,-4,0,0,0,-0.4,-0.4
158,Darrius Heyward-Bey,PIT,WR,14,OAK,0,0,0,0,0,0,0,0,1,-7,-7,0,0,0,-0.7,-0.7
159,Andre Roberts,NYJ,WR,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1
