Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
37,Ed Dickson,SEA,TE,2,2,1,50,12,1,12,6,12,0,0,0,0,0,0,4.1,8.2
38,Garrett Celek,SF,TE,9,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,0.9,8.1
39,Nick O'Leary,MIA,TE,3,1,1,100,5,1,5,5,5,0,0,0,0,0,0,2.5,7.5
40,Jordan Reed,WAS,TE,8,3,1,33.3,4,1,4,1.3,4,0,0,0,0,0,0,0.9,7.4
40,Austin Seferian-Jenkins,JAX,TE,5,2,1,50,4,1,4,2,4,0,0,0,0,0,0,1.5,7.4
42,Tyler Higbee,LAR,TE,9,4,1,25,3,1,3,0.8,3,0,0,0,0,0,0,0.8,7.3
43,Luke Stocker,TEN,TE,8,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,0.9,7.1
43,Josh Hill,NO,TE,8,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0.9,7.1
43,Geoff Swaim,DAL,TE,7,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,1,7.1
46,Gerald Everett,LAR,TE,9,5,3,60,10,0,10,2,3.3,0,0,0,0,0,0,0.7,6
47,Mike Gesicki,MIA,TE,9,4,3,75,21,0,11,5.2,7,0,0,0,0,0,0,0.6,5.1
48,Maxx Williams,BAL,TE,7,4,3,75,12,0,6,3,4,0,0,0,0,0,0,0.6,4.2
49,Ian Thomas,CAR,TE,8,3,2,66.7,15,0,8,5,7.5,0,0,0,0,0,0,0.4,3.5
50,Nick Boyle,BAL,TE,9,6,2,33.3,6,0,4,1,3,0,0,0,0,0,0,0.3,2.6
51,Ryan Griffin,HOU,TE,7,9,1,11.1,13,0,13,1.4,13,0,0,0,0,0,0,0.3,2.3
52,Jermaine Gresham,ARI,TE,6,1,1,100,11,0,11,11,11,0,0,0,0,0,0,0.4,2.1
53,Vernon Davis,WAS,TE,8,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
54,David Morgan,MIN,TE,8,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.2,1.9
55,Joshua Perkins,PHI,TE,8,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
55,Ross Dwelley,SF,TE,3,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.6,1.8
57,Jesse James,PIT,TE,8,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,0.2,1.7
57,Mo Alie-Cox,IND,TE,4,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,0.4,1.7
59,Charles Clay,BUF,TE,9,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,0.2,1.5
59,Tyler Kroft,CIN,TE,5,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.3,1.5
59,James O'Shaughnessy,JAX,TE,6,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.2,1.5
62,Vance McDonald,PIT,TE,7,2,1,50,0,0,0,0,0,0,0,0,0,1,0,0.1,1
63,Eric Saubert,ATL,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Delanie Walker,TEN,TE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Rob Gronkowski,NE,TE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Niles Paul,JAX,TE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Orson Charles,CLE,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Dwayne Allen,NE,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Darren Fells,CLE,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,James Hurst,BAL,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Scott Simonson,NYG,TE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Xavier Grimble,PIT,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Logan Thomas,BUF,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Gabe Holmes,ARI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Matt LaCosse,DEN,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Chris Manhertz,CAR,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Seth DeValve,CLE,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Alex Ellis,KC,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Jake Butt,DEN,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Jeremy Sprinkle,WAS,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Mason Schreck,CIN,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Darrell Daniels,SEA,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Antony Auclair,TB,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Ricky Seals-Jones,ARI,TE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Jason Croom,BUF,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Blake Jarwin,DAL,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Sean Culkin,LAC,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Jordan Akins,HOU,TE,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Dalton Schultz,DAL,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Durham Smythe,MIA,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Tyler Conklin,MIN,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Marcedes Lewis,GB,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Dion Sims,CHI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Ben Braunecker,CHI,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Lee Smith,OAK,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Luke Willson,DET,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Levine Toilolo,DET,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Derek Carrier,OAK,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Eric Tomlinson,NYJ,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Hakeem Valles,DET,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Johnny Mundt,LAR,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,MyCole Pruitt,TEN,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Anthony Firkser,TEN,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Ryan Hewitt,IND,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Jacob Hollister,NE,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Rico Gathers,DAL,TE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Khari Lee,BUF,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Hayden Hurst,BAL,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Brian Parker,DEN,TE,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,David Grinnage,JAX,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Tyrone Swoopes,SEA,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Blake Bell,JAX,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Matt Lengel,CIN,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Nick Deluca,JAX,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Deon Yelder,KC,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
63,Jordan Franks,CIN,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
