Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
16,Marvin Jones,DET,WR,8,11,5,45.5,50,3,19,4.5,10,0,0,0,0,0,0,3.5,28
17,Jordy Nelson,OAK,WR,8,5,4,80,35,3,19,7,8.8,0,0,0,0,0,0,3.4,27.5
18,Jaron Brown,SEA,WR,8,4,4,100,38,3,16,9.5,9.5,0,0,0,0,0,0,3.2,25.8
19,Jarvis Landry,CLE,WR,9,15,7,46.7,45,2,16,3,6.4,0,0,0,0,0,0,2.8,25.5
20,Kendrick Bourne,SF,WR,9,6,5,83.3,20,3,8,3.3,4,0,0,0,0,0,0,2.8,25
21,David Moore,SEA,WR,8,5,3,60,37,3,19,7.4,12.3,0,0,0,0,0,0,3.1,24.7
22,Antonio Brown,PIT,WR,8,13,4,30.8,19,3,9,1.5,4.8,0,0,0,0,0,0,3,23.9
22,Julian Edelman,NE,WR,5,10,6,60,59,2,17,5.9,9.8,0,0,0,0,0,0,4.8,23.9
24,Larry Fitzgerald,ARI,WR,8,8,5,62.5,40,2,16,5,8,0,0,0,0,0,0,2.9,23
25,Demaryius Thomas,HOU,WR,9,8,7,87.5,37,2,11,4.6,5.3,0,0,0,0,0,0,2.5,22.7
26,Sterling Shepard,NYG,WR,8,13,6,46.2,24,2,7,1.8,4,0,0,0,0,1,0,2.8,22.4
27,Devin Funchess,CAR,WR,8,9,6,66.7,42,2,18,4.7,7,0,0,0,0,0,0,2.8,22.2
28,Cole Beasley,DAL,WR,8,7,5,71.4,48,2,17,6.9,9.6,0,0,0,0,0,0,2.7,21.8
29,Stefon Diggs,MIN,WR,8,8,6,75,14,2,6,1.8,2.3,0,0,0,0,0,0,2.7,21.4
30,Phillip Dorsett,NE,WR,9,6,5,83.3,34,2,14,5.7,6.8,0,0,0,0,0,0,2.3,20.4
31,John Brown,BAL,WR,9,9,4,44.4,37,2,14,4.1,9.2,0,0,0,0,0,0,2.2,19.7
32,Terrelle Pryor,BUF,WR,7,4,3,75,44,2,20,11,14.7,0,0,0,0,0,0,2.8,19.4
33,Will Fuller,HOU,WR,7,5,4,80,28,2,15,5.6,7,0,0,0,0,0,0,2.7,18.8
34,Josh Reynolds,LAR,WR,9,3,3,100,39,2,19,13,13,1,-2,-2,0,0,0,2.1,18.7
35,Mike Williams,LAC,WR,8,6,3,50,33,2,20,5.5,11,1,3,3,0,0,0,2.3,18.6
36,Torrey Smith,CAR,WR,6,3,3,100,14,2,8,4.7,4.7,0,0,0,0,0,0,3.1,18.4
37,Tyler Lockett,SEA,WR,8,4,3,75,29,2,19,7.2,9.7,0,0,0,0,0,0,2.2,17.9
38,Allen Robinson,CHI,WR,6,8,3,37.5,27,2,14,3.4,9,0,0,0,0,0,0,3,17.7
39,Amari Cooper,DAL,WR,7,8,3,37.5,17,2,8,2.1,5.7,1,9,9,0,0,0,2.5,17.6
40,Kenny Stills,MIA,WR,8,2,2,100,15,2,10,7.5,7.5,0,0,0,0,0,0,2.2,17.5
41,Aldrick Robinson,MIN,WR,7,3,2,66.7,33,2,17,11,16.5,0,0,0,0,0,0,2.5,17.3
42,Robert Woods,LAR,WR,9,5,3,60,14,2,6,2.8,4.7,2,8,4,0,0,0,1.9,17.2
43,Anthony Miller,CHI,WR,7,6,3,50,20,2,10,3.3,6.7,0,0,0,0,0,0,2.4,17
44,Michael Crabtree,BAL,WR,9,7,3,42.9,17,2,12,2.4,5.7,0,0,0,0,0,0,1.9,16.7
44,Taylor Gabriel,CHI,WR,8,5,4,80,7,2,6,1.4,1.8,1,0,0,0,0,0,2.1,16.7
46,Curtis Samuel,CAR,WR,5,1,1,100,19,1,19,19,19,1,14,14,1,0,0,3.3,16.3
47,Chris Conley,KC,WR,9,3,2,66.7,19,2,15,6.3,9.5,0,0,0,0,0,0,1.8,15.9
48,Tyrell Williams,LAC,WR,8,2,2,100,16,2,12,8,8,0,0,0,0,0,0,2,15.6
49,Cordarrelle Patterson,NE,WR,9,3,1,33.3,1,1,1,0.3,1,7,23,3.3,1,0,0,1.7,15.4
50,Kenny Golladay,DET,WR,8,5,2,40,9,2,5,1.8,4.5,0,0,0,0,0,0,1.9,14.9
50,Keenan Allen,LAC,WR,8,6,4,66.7,49,1,20,8.2,12.2,0,0,0,0,0,0,1.9,14.9
52,Chester Rogers,IND,WR,8,5,2,40,27,1,17,5.4,13.5,0,0,0,0,0,0,1.8,14.7
53,Corey Davis,TEN,WR,8,11,5,45.5,36,1,15,3.3,7.2,0,0,0,0,0,0,1.8,14.6
54,Mohamed Sanu,ATL,WR,8,3,3,100,30,1,15,10,10,0,0,0,0,0,0,1.8,14
54,Adam Humphries,TB,WR,8,5,4,80,33,1,16,6.6,8.2,1,7,7,0,0,0,1.8,14
56,Taywan Taylor,TEN,WR,8,5,4,80,39,1,18,7.8,9.8,0,0,0,0,0,0,1.7,13.9
57,Jamison Crowder,WAS,WR,4,4,4,100,38,1,13,9.5,9.5,0,0,0,0,0,0,3.4,13.8
58,Nelson Agholor,PHI,WR,8,7,4,57.1,2,1,3,0.3,0.5,2,16,8,0,1,0,1.5,11.8
59,Josh Gordon,NE,WR,7,6,2,33.3,30,1,17,5,15,0,0,0,0,0,0,1.6,11
60,John Ross,CIN,WR,5,4,3,75,20,1,9,5,6.7,1,-3,-3,0,0,0,2.1,10.7
61,Ryan Grant,IND,WR,6,3,3,100,16,1,8,5.3,5.3,0,0,0,0,0,0,1.8,10.6
61,Trent Taylor,SF,WR,7,4,3,75,16,1,10,4,5.3,0,0,0,0,0,0,1.5,10.6
63,Odell Beckham Jr,NYG,WR,8,13,3,23.1,15,1,16,1.2,5,1,-1,-1,0,0,0,1.3,10.4
63,Kelvin Benjamin,BUF,WR,9,5,3,60,14,1,7,2.8,4.7,0,0,0,0,0,0,1.2,10.4
65,Zay Jones,BUF,WR,9,7,2,28.6,20,1,16,2.9,10,0,0,0,0,0,0,1.1,10
66,Ted Ginn,NO,WR,4,4,1,25,4,1,4,1,4,1,5,5,0,0,0,2.5,9.9
66,Bruce Ellington,HOU,WR,3,2,2,100,19,1,14,9.5,9.5,0,0,0,0,0,0,3.3,9.9
66,Laquon Treadwell,MIN,WR,9,3,2,66.7,19,1,14,6.3,9.5,0,0,0,0,0,0,1.1,9.9
69,Willie Snead,BAL,WR,9,3,2,66.7,18,1,13,6,9,0,0,0,0,0,0,1.1,9.8
70,Tajae Sharpe,TEN,WR,8,5,2,40,17,1,11,3.4,8.5,0,0,0,0,0,0,1.2,9.7
70,Christian Kirk,ARI,WR,8,2,2,100,12,1,9,6,6,1,5,5,0,0,0,1.2,9.7
72,Jarius Wright,CAR,WR,8,2,1,50,5,1,5,2.5,5,0,0,0,0,0,0,1.2,9.5
72,Antonio Callaway,CLE,WR,9,4,2,50,-5,1,1,-1.2,-2.5,0,0,0,0,0,0,1.1,9.5
72,Marquez Valdes-Scantling,GB,WR,8,5,2,40,15,1,12,3,7.5,0,0,0,0,0,0,1.2,9.5
75,Mike Evans,TB,WR,8,7,2,28.6,13,1,9,1.9,6.5,0,0,0,0,0,0,1.2,9.3
76,Demarcus Robinson,KC,WR,9,3,2,66.7,11,1,8,3.7,5.5,0,0,0,0,0,0,1,9.1
76,Keke Coutee,HOU,WR,4,3,3,100,1,1,1,0.3,0.3,0,0,0,0,0,0,2.3,9.1
78,Brandon Marshall,SEA,WR,7,3,1,33.3,20,1,20,6.7,20,0,0,0,0,0,0,1.3,9
78,Josh Bellamy,CHI,WR,8,1,1,100,20,1,20,20,20,0,0,0,0,0,0,1.1,9
78,Seth Roberts,OAK,WR,7,2,1,50,20,1,20,10,20,0,0,0,0,0,0,1.3,9
81,Rashard Higgins,CLE,WR,6,1,1,100,19,1,19,19,19,0,0,0,0,0,0,1.5,8.9
82,Jakeem Grant,MIA,WR,9,2,1,50,18,1,18,9,18,0,0,0,0,0,0,1,8.8
83,Donte Moncrief,JAX,WR,8,5,2,40,7,1,4,1.4,3.5,0,0,0,0,0,0,1.1,8.7
83,Zach Pascal,IND,WR,8,4,2,50,7,1,4,1.8,3.5,0,0,0,0,0,0,1.1,8.7
85,James Washington,PIT,WR,7,2,1,50,14,1,14,7,14,0,0,0,0,0,0,1.2,8.4
86,Dede Westbrook,JAX,WR,8,4,2,50,13,1,11,3.2,6.5,0,0,0,0,1,1,1,8.3
87,Marquise Goodwin,SF,WR,7,3,1,33.3,11,1,11,3.7,11,0,0,0,0,0,0,1.2,8.1
87,Cameron Meredith,NO,WR,6,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,1.4,8.1
89,Courtland Sutton,DEN,WR,9,4,1,25,8,1,8,2,8,0,0,0,0,0,0,0.9,7.8
90,Chris Hogan,NE,WR,9,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,0.9,7.7
91,Brandon LaFell,OAK,WR,4,1,1,100,6,1,6,6,6,0,0,0,0,0,0,1.9,7.6
92,DeSean Jackson,TB,WR,8,4,0,0,0,0,0,0,0,1,14,14,1,0,0,0.9,7.4
92,Tre'Quan Smith,NO,WR,8,4,1,25,4,1,4,1,4,0,0,0,0,0,0,0.9,7.4
92,Emmanuel Sanders,DEN,WR,9,6,4,66.7,34,0,13,5.7,8.5,0,0,0,0,0,0,0.8,7.4
95,Tavon Austin,DAL,WR,6,1,1,100,3,1,3,3,3,0,0,0,0,0,0,1.2,7.3
95,Allen Hurns,DAL,WR,8,4,1,25,3,1,3,0.8,3,0,0,0,0,0,0,0.9,7.3
97,Paul Richardson,WAS,WR,7,2,1,50,2,1,2,1,2,0,0,0,0,0,0,1,7.2
97,Josh Doctson,WAS,WR,7,5,1,20,2,1,2,0.4,2,0,0,0,0,0,0,1,7.2
99,De'Anthony Thomas,KC,WR,5,1,1,100,1,1,1,1,1,0,0,0,0,0,0,1.4,7.1
99,Ryan Switzer,PIT,WR,8,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0.9,7.1
101,Keelan Cole,JAX,WR,8,6,3,50,23,0,9,3.8,7.7,0,0,0,0,0,0,0.7,5.3
102,Maurice Harris,WAS,WR,6,3,2,66.7,20,0,18,6.7,10,0,0,0,0,0,0,0.7,4
103,D.J. Moore,CAR,WR,8,0,0,0,0,0,0,0,0,3,39,13,0,0,0,0.5,3.9
104,Jermaine Kearse,NYJ,WR,8,3,2,66.7,16,0,9,5.3,8,0,0,0,0,0,0,0.4,3.6
105,Golden Tate,DET,WR,7,6,2,33.3,11,0,6,1.8,5.5,0,0,0,0,0,0,0.4,3.1
105,Quincy Enunwa,NYJ,WR,7,7,2,28.6,11,0,8,1.6,5.5,0,0,0,0,0,0,0.4,3.1
107,Geronimo Allison,GB,WR,5,3,2,66.7,8,0,6,2.7,4,0,0,0,0,0,0,0.6,2.8
108,Bennie Fowler,NYG,WR,2,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,1.2,2.3
108,Martavis Bryant,OAK,WR,7,2,2,100,3,0,6,1.5,1.5,0,0,0,0,0,0,0.3,2.3
110,Victor Bolden Jr.,SF,WR,4,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.5,2
111,Damion Ratley,CLE,WR,6,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.3,1.8
112,Marvin Hall,ATL,WR,8,1,1,100,7,0,7,7,7,0,0,0,0,0,0,0.2,1.7
112,Chad Williams,ARI,WR,8,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,0.2,1.7
114,Alex Erickson,CIN,WR,8,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,0.2,1.6
114,Michael Gallup,DAL,WR,8,5,1,20,6,0,6,1.2,6,0,0,0,0,0,0,0.2,1.6
114,Neal Sterling,NYJ,WR,5,2,1,50,6,0,6,3,6,0,0,0,0,0,0,0.3,1.6
117,Justin Hardy,ATL,WR,8,1,1,100,4,0,4,4,4,0,0,0,0,0,0,0.2,1.4
117,Pierre Garcon,SF,WR,8,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.2,1.4
119,Andre Holmes,BUF,WR,9,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,0.1,1.3
119,Randall Cobb,GB,WR,5,4,1,25,3,0,3,0.8,3,0,0,0,0,0,0,0.3,1.3
121,Albert Wilson,MIA,WR,7,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.3
122,Mike Wallace,PHI,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Markus Wheaton,PHI,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Deandre Carter,PHI,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Shelton Gibson,PHI,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Deante Burton,GB,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Russell Gage,ATL,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Matthew Slater,NE,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Darrius Heyward-Bey,PIT,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Danny Amendola,MIA,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Jeremy Kerley,BUF,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Doug Baldwin,SEA,WR,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Rishard Matthews,NYJ,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Deonte Thompson,DAL,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Travis Benjamin,LAC,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Russell Shepard,NYG,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Justin Hunter,PIT,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Terrance Williams,DAL,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Cody Latimer,NYG,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Sammie Coates,HOU,WR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,JJ Nelson,ARI,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Kaelin Clay,NYG,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Darius Jennings,TEN,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Damiere Byrd,CAR,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Chris Moore,BAL,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Tommylee Lewis,NO,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Josh Malone,CIN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Stacy Coley,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Tim Patrick,DEN,WR,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Austin Carr,NO,WR,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Marcus Kemp,KC,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Justin Hardee,NO,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Riley McCarron,NE,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Brandon Zylstra,MIN,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,D.J. Chark,JAX,WR,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Dante Pettis,SF,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Daesean Hamilton,DEN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Trey Quinn,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Trent Sherfield,ARI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Robert Foster,BUF,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Vyncint Smith,HOU,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Derrick Willies,CLE,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Cam Sims,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Janarion Grant,BAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Kevin White,CHI,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Robert Tonyan Jr.,GB,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Equanimeous St. Brown,GB,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Andre Roberts,NYJ,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,TJ Jones,DET,WR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Bradley Marquez,DET,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Pharoh Cooper,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Charone Peake,NYJ,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Robby Anderson,NYJ,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Mike Thomas,LAR,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Keon Hatcher,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Marcus Johnson,IND,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Brian Quick,WAS,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Jehu Chesson,WAS,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Geremy Davis,LAC,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Devante Parker,MIA,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Kamar Aiken,PHI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Jojo Natson,LAR,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Richie James,SF,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Daniel Brown,CHI,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Ray-Ray McCloud,BUF,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Tim White,BAL,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Cody Core,CIN,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Jordan Matthews,PHI,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Dan Arnold,NO,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Khadarel Hodge,LAR,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Brice Butler,DAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Rod Streater,CLE,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,J'mon Moore,GB,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Justin Watson,TB,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Brandon Tate,NO,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Jawill Davis,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Javon Wims,CHI,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Nick Williams,LAR,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Cayleb Jones,MIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Rashad Greene,JAX,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Michael Floyd,WAS,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Cameron Batson,TEN,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Deontay Burnett,NYJ,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Dontrelle Inman,IND,WR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Cam Phillips,BUF,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Breshad Perriman,CLE,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Quadree Henderson,NYG,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Leonte Carroo,MIA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Brandon Powell,DET,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Isaiah McKenzie,DEN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Malik Turner,SEA,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Andy Jones,DET,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,Chad Beebe,MIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
122,River Cracraft,DEN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
220,Dwayne Harris,OAK,WR,7,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,-0.1
221,Julio Jones,ATL,WR,8,4,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1,-1
