Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Eric Ebron,IND,TE,10,16,8,50,86,7,20,5.4,10.8,2,1,0.5,1,0,0,6.5,64.7
2,Travis Kelce,KC,TE,11,17,10,58.8,83,6,19,4.9,8.3,0,0,0,0,0,0,4.9,54.3
3,Zach Ertz,PHI,TE,10,17,10,58.8,66,5,15,3.9,6.6,0,0,0,0,0,0,4.7,46.6
4,Trey Burton,CHI,TE,10,9,8,88.9,42,4,15,4.7,5.2,1,2,2,0,0,0,3.8,38.4
5,OJ Howard,TB,TE,10,8,5,62.5,50,4,18,6.2,10,0,0,0,0,0,0,3.4,34
6,Austin Hooper,ATL,TE,10,11,8,72.7,48,3,11,4.4,6,0,0,0,0,0,0,3.3,32.8
7,Greg Olsen,CAR,TE,7,4,4,100,30,4,17,7.5,7.5,0,0,0,0,0,0,4.4,31
8,Cameron Brate,TB,TE,10,6,4,66.7,45,3,16,7.5,11.2,0,0,0,0,0,0,2.6,26.5
9,Jared Cook,OAK,TE,10,11,9,81.8,53,2,13,4.8,5.9,0,0,0,0,0,0,2.6,26.3
10,Erik Swoope,IND,TE,5,4,4,100,39,3,17,9.8,9.8,0,0,0,0,0,0,5.2,25.9
11,George Kittle,SF,TE,10,11,7,63.6,47,2,10,4.3,6.7,0,0,0,0,0,0,2.6,25.7
12,Jordan Thomas,HOU,TE,10,5,4,80,30,3,13,6,7.5,0,0,0,0,0,0,2.5,25
13,Michael Roberts,DET,TE,6,5,3,60,34,3,15,6.8,11.3,0,0,0,0,0,0,4.1,24.4
14,Chris Herndon IV,NYJ,TE,8,4,4,100,58,2,17,14.5,14.5,0,0,0,0,1,0,2.7,21.8
15,Gerald Everett,LAR,TE,11,8,5,62.5,27,2,10,3.4,5.4,0,0,0,0,0,0,2,21.7
16,Kyle Rudolph,MIN,TE,10,10,5,50,36,2,11,3.6,7.2,0,0,0,0,0,0,2.1,20.6
17,Nick Vannett,SEA,TE,9,5,4,80,39,2,17,7.8,9.8,0,0,0,0,0,0,2.2,19.9
18,Benjamin Watson,NO,TE,10,8,5,62.5,28,2,13,3.5,5.6,0,0,0,0,0,0,2,19.8
19,Jimmy Graham,GB,TE,10,8,4,50,35,2,15,4.4,8.8,0,0,0,0,0,0,2,19.5
20,Jeff Heuerman,DEN,TE,10,13,4,30.8,25,2,12,1.9,6.2,0,0,0,0,0,0,1.8,18.5
21,Evan Engram,NYG,TE,7,5,3,60,29,2,18,5.8,9.7,0,0,0,0,0,0,2.6,17.9
22,Vance McDonald,PIT,TE,9,4,3,75,23,2,12,5.8,7.7,0,0,0,0,1,0,1.9,17.3
23,Antonio Gates,LAC,TE,10,8,2,25,11,2,6,1.4,5.5,0,0,0,0,0,0,1.7,17.1
23,CJ Uzomah,CIN,TE,10,4,3,75,21,2,16,5.2,7,0,0,0,0,0,0,1.7,17.1
25,Demetrius Harris,KC,TE,10,2,2,100,30,2,17,15,15,0,0,0,0,0,0,1.7,17
26,Dallas Goedert,PHI,TE,10,5,3,60,19,2,13,3.8,6.3,0,0,0,0,0,0,1.7,16.9
27,Ed Dickson,SEA,TE,4,3,2,66.7,27,2,15,9,13.5,0,0,0,0,0,0,4.2,16.7
27,Mark Andrews,BAL,TE,10,6,3,50,17,2,8,2.8,5.7,0,0,0,0,0,0,1.7,16.7
29,Jonnu Smith,TEN,TE,10,4,3,75,14,2,7,3.5,4.7,0,0,0,0,0,0,1.6,16.4
30,Will Dissly,SEA,TE,4,2,2,100,17,2,15,8.5,8.5,0,0,0,0,0,0,3.9,15.7
31,David Njoku,CLE,TE,10,3,2,66.7,16,2,15,5.3,8,0,0,0,0,0,0,1.6,15.6
32,Jordan Reed,WAS,TE,10,5,2,40,13,2,9,2.6,6.5,0,0,0,0,0,0,1.5,15.3
32,Tyler Higbee,LAR,TE,11,5,2,40,13,2,10,2.6,6.5,0,0,0,0,0,0,1.4,15.3
34,Jack Doyle,IND,TE,5,6,5,83.3,40,1,12,6.7,8,0,0,0,0,0,0,3,15
35,Rhett Ellison,NYG,TE,9,4,3,75,27,1,16,6.8,9,0,0,0,0,0,0,1.5,13.7
36,Virgil Green,LAC,TE,10,4,3,75,22,1,13,5.5,7.3,0,0,0,0,0,0,1.1,11.2
37,Logan Paulsen,ATL,TE,10,2,2,100,22,1,17,11,11,0,0,0,0,0,0,1,10.2
38,Jesse James,PIT,TE,10,4,2,50,15,1,8,3.8,7.5,0,0,0,0,0,0,1,9.5
38,Geoff Swaim,DAL,TE,9,4,3,75,5,1,3,1.2,1.7,0,0,0,0,0,0,1.1,9.5
40,AJ Derby,MIA,TE,4,2,1,50,19,1,19,9.5,19,0,0,0,0,0,0,2.2,8.9
41,Mo Alie-Cox,IND,TE,6,3,2,66.7,8,1,7,2.7,4,0,0,0,0,0,0,1.5,8.8
42,Tyler Eifert,CIN,TE,4,2,1,50,15,1,15,7.5,15,0,0,0,0,0,0,2.1,8.5
42,Lance Kendricks,GB,TE,10,2,2,100,5,1,4,2.5,2.5,0,0,0,0,0,0,0.8,8.5
44,Jordan Leggett,NYJ,TE,9,2,2,100,4,1,2,2,2,0,0,0,0,0,0,0.9,8.4
45,Garrett Celek,SF,TE,10,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,0.8,8.1
46,Nick O'Leary,MIA,TE,4,1,1,100,5,1,5,5,5,0,0,0,0,0,0,1.9,7.5
47,Austin Seferian-Jenkins,JAX,TE,5,2,1,50,4,1,4,2,4,0,0,0,0,0,0,1.5,7.4
47,Matt Lengel,CIN,TE,3,1,1,100,4,1,4,4,4,0,0,0,0,0,0,2.5,7.4
49,Luke Stocker,TEN,TE,10,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,0.7,7.1
49,Josh Hill,NO,TE,10,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0.7,7.1
51,Jason Croom,BUF,TE,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,6
52,Mike Gesicki,MIA,TE,10,4,3,75,21,0,11,5.2,7,0,0,0,0,0,0,0.5,5.1
53,Maxx Williams,BAL,TE,7,4,3,75,12,0,6,3,4,0,0,0,0,0,0,0.6,4.2
54,Ian Thomas,CAR,TE,10,3,2,66.7,15,0,8,5,7.5,0,0,0,0,0,0,0.4,3.5
55,MyCole Pruitt,TEN,TE,9,1,1,100,19,0,19,19,19,0,0,0,0,0,0,0.3,2.9
56,Nick Boyle,BAL,TE,10,6,2,33.3,6,0,4,1,3,0,0,0,0,0,0,0.3,2.6
57,Ryan Griffin,HOU,TE,8,9,1,11.1,13,0,13,1.4,13,0,0,0,0,0,0,0.3,2.3
58,Anthony Firkser,TEN,TE,4,1,1,100,11,0,11,11,11,0,0,0,0,0,0,0.5,2.1
58,Jermaine Gresham,ARI,TE,8,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,0.3,2.1
60,Vernon Davis,WAS,TE,10,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
61,David Morgan,MIN,TE,8,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.2,1.9
62,Joshua Perkins,PHI,TE,9,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
62,Ross Dwelley,SF,TE,4,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.4,1.8
64,Charles Clay,BUF,TE,9,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,0.2,1.5
