Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
25,Michael Roberts,DET,TE,7,MIA,3,3,100,48,2,29,16,16,0,0,0,0,0,0,19.8,19.8
26,Evan Engram,NYG,TE,2,DAL,7,7,100,67,1,18,9.6,9.6,0,0,0,0,0,0,19.7,19.7
27,Greg Olsen,CAR,TE,9,TB,6,6,100,76,1,23,12.7,12.7,0,0,0,0,0,0,19.6,19.6
28,Jack Doyle,IND,TE,8,OAK,7,6,85.7,70,1,17,10,11.7,0,0,0,0,0,0,19,19
29,Jordan Thomas,HOU,TE,8,MIA,4,4,100,29,2,13,7.2,7.2,0,0,0,0,0,0,18.9,18.9
30,OJ Howard,TB,TE,2,PHI,4,3,75,96,1,75,24,32,0,0,0,0,0,0,18.6,18.6
31,David Njoku,CLE,TE,6,LAC,12,7,58.3,55,1,22,4.6,7.9,0,0,0,0,0,0,18.5,18.5
32,Jimmy Graham,GB,TE,6,SF,9,5,55.6,104,0,54,11.6,20.8,0,0,0,0,0,0,18.4,18.4
33,Travis Kelce,KC,TE,5,JAX,8,5,62.5,100,0,40,12.5,20,0,0,0,0,0,0,18,18
34,Jared Cook,OAK,TE,8,IND,5,4,80,74,1,30,14.8,18.5,0,0,0,0,0,0,17.4,17.4
35,Zach Ertz,PHI,TE,6,NYG,9,7,77.8,43,1,15,4.8,6.1,0,0,0,0,0,0,17.3,17.3
36,Nick Vannett,SEA,TE,9,LAC,8,6,75,52,1,11,6.5,8.7,0,0,0,0,0,0,17.2,17.2
37,Eric Ebron,IND,TE,6,NYJ,7,4,57.1,71,1,19,10.1,17.8,1,-1,-1,0,0,0,17,17
38,Austin Hooper,ATL,TE,2,CAR,5,5,100,59,1,30,11.8,11.8,0,0,0,0,0,0,16.9,16.9
39,OJ Howard,TB,TE,8,CIN,4,4,100,68,1,20,17,17,0,0,0,0,0,0,16.8,16.8
40,Austin Hooper,ATL,TE,5,PIT,12,9,75,77,0,23,6.4,8.6,0,0,0,0,0,0,16.7,16.7
41,Trey Burton,CHI,TE,4,TB,4,2,50,86,1,47,21.5,43,0,0,0,0,0,0,16.6,16.6
42,Benjamin Watson,NO,TE,7,BAL,6,6,100,43,1,15,7.2,7.2,0,0,0,0,0,0,16.3,16.3
43,OJ Howard,TB,TE,6,ATL,4,4,100,62,1,21,15.5,15.5,0,0,0,0,0,0,16.2,16.2
44,Kyle Rudolph,MIN,TE,3,BUF,6,5,83.3,48,1,17,8,9.6,0,0,0,0,0,0,15.8,15.8
45,Greg Olsen,CAR,TE,8,BAL,4,4,100,56,1,17,14,14,0,0,0,0,0,0,15.6,15.6
46,Jimmy Graham,GB,TE,9,NE,6,4,66.7,55,1,19,9.2,13.8,0,0,0,0,0,0,15.5,15.5
46,Jimmy Graham,GB,TE,2,MIN,8,6,75,95,0,34,11.9,15.8,0,0,0,0,0,0,15.5,15.5
48,Benjamin Watson,NO,TE,9,LAR,4,3,75,62,1,32,15.5,20.7,0,0,0,0,0,0,15.2,15.2
48,David Njoku,CLE,TE,7,TB,6,4,66.7,52,1,23,8.7,13,0,0,0,0,0,0,15.2,15.2
50,Eric Ebron,IND,TE,1,CIN,5,4,80,51,1,26,10.2,12.8,0,0,0,0,0,0,15.1,15.1
51,Eric Ebron,IND,TE,4,HOU,10,5,50,40,1,12,4,8,0,0,0,0,0,0,15,15
52,Nick O'Leary,MIA,TE,6,CHI,4,4,100,49,1,19,12.2,12.2,0,0,0,0,0,0,14.9,14.9
52,George Kittle,SF,TE,3,KC,7,5,71.4,79,0,23,11.3,15.8,0,0,0,0,0,0,14.9,14.9
54,Jordan Reed,WAS,TE,1,ARI,5,4,80,48,1,22,9.6,12,0,0,0,0,0,0,14.8,14.8
55,Travis Kelce,KC,TE,7,CIN,5,5,100,95,0,43,19,19,0,0,0,0,0,0,14.5,14.5
56,Dallas Goedert,PHI,TE,7,CAR,5,4,80,43,1,21,8.6,10.8,0,0,0,0,0,0,14.3,14.3
57,Chris Herndon IV,NYJ,TE,7,MIN,7,4,57.1,42,1,17,6,10.5,0,0,0,0,0,0,14.2,14.2
57,Kyle Rudolph,MIN,TE,2,GB,8,7,87.5,72,0,23,9,10.3,0,0,0,0,0,0,14.2,14.2
59,George Kittle,SF,TE,1,MIN,9,5,55.6,90,0,36,10,18,0,0,0,0,0,0,14,14
60,Vernon Davis,WAS,TE,6,CAR,3,3,100,48,1,22,16,16,0,0,0,0,0,0,13.8,13.8
60,Tyler Eifert,CIN,TE,4,ATL,4,4,100,38,1,15,9.5,9.5,0,0,0,0,0,0,13.8,13.8
60,Vance McDonald,PIT,TE,6,CIN,8,7,87.5,68,0,26,8.5,9.7,0,0,0,0,1,0,13.8,13.8
63,Chris Herndon IV,NYJ,TE,6,IND,2,2,100,56,1,32,28,28,0,0,0,0,0,0,13.6,13.6
63,Jimmy Graham,GB,TE,5,DET,11,6,54.5,76,0,24,6.9,12.7,0,0,0,0,0,0,13.6,13.6
65,Evan Engram,NYG,TE,8,WAS,9,5,55.6,25,1,11,2.8,5,0,0,0,0,0,0,13.5,13.5
65,Rob Gronkowski,NE,TE,5,IND,7,6,85.7,75,0,19,10.7,12.5,0,0,0,0,0,0,13.5,13.5
65,Niles Paul,JAX,TE,5,KC,9,7,77.8,65,0,19,7.2,9.3,0,0,0,0,0,0,13.5,13.5
68,Ed Dickson,SEA,TE,8,DET,2,2,100,54,1,42,27,27,0,0,0,0,0,0,13.4,13.4
68,Erik Swoope,IND,TE,5,NE,3,3,100,44,1,26,14.7,14.7,0,0,0,0,0,0,13.4,13.4
68,Tyler Eifert,CIN,TE,3,CAR,8,6,75,74,0,20,9.2,12.3,0,0,0,0,0,0,13.4,13.4
71,George Kittle,SF,TE,5,ARI,7,5,71.4,83,0,45,11.9,16.6,0,0,0,0,0,0,13.3,13.3
72,Will Dissly,SEA,TE,2,CHI,5,3,60,42,1,34,8.4,14,0,0,0,0,0,0,13.2,13.2
72,OJ Howard,TB,TE,3,PIT,8,6,75,72,0,21,9,12,0,0,0,0,0,0,13.2,13.2
74,Geoff Swaim,DAL,TE,4,DET,5,3,60,39,1,31,7.8,13,0,0,0,0,0,0,12.9,12.9
74,Rhett Ellison,NYG,TE,3,HOU,3,3,100,39,1,17,13,13,0,0,0,0,0,0,12.9,12.9
74,David Njoku,CLE,TE,5,BAL,11,6,54.5,69,0,24,6.3,11.5,0,0,0,0,0,0,12.9,12.9
77,Eric Ebron,IND,TE,8,OAK,3,3,100,37,1,20,12.3,12.3,0,0,0,0,0,0,12.7,12.7
77,Rob Gronkowski,NE,TE,6,KC,4,3,75,97,0,42,24.2,32.3,0,0,0,0,0,0,12.7,12.7
79,Zach Ertz,PHI,TE,8,JAX,6,4,66.7,26,1,15,4.3,6.5,0,0,0,0,0,0,12.6,12.6
80,Ryan Griffin,HOU,TE,5,DAL,9,6,66.7,65,0,13,7.2,10.8,0,0,0,0,0,0,12.5,12.5
81,Cameron Brate,TB,TE,3,PIT,4,3,75,34,1,21,8.5,11.3,0,0,0,0,0,0,12.4,12.4
82,Trey Burton,CHI,TE,6,MIA,4,4,100,23,1,9,5.8,5.8,0,0,0,0,0,0,12.3,12.3
82,Zach Ertz,PHI,TE,3,IND,10,5,50,73,0,28,7.3,14.6,0,0,0,0,0,0,12.3,12.3
84,Trey Burton,CHI,TE,2,SEA,4,4,100,20,1,9,5,5,1,2,2,0,0,0,12.2,12.2
85,Benjamin Watson,NO,TE,3,ATL,6,5,83.3,71,0,27,11.8,14.2,0,0,0,0,0,0,12.1,12.1
86,Jack Doyle,IND,TE,1,CIN,10,7,70,60,0,13,6,8.6,0,0,0,0,1,1,12,12
87,Darren Fells,CLE,TE,4,OAK,2,1,50,49,1,49,24.5,49,0,0,0,0,0,0,11.9,11.9
87,Cameron Brate,TB,TE,4,CHI,4,3,75,29,1,16,7.2,9.7,0,0,0,0,0,0,11.9,11.9
87,Ricky Seals-Jones,ARI,TE,6,MIN,6,5,83.3,69,0,40,11.5,13.8,0,0,0,0,0,0,11.9,11.9
90,OJ Howard,TB,TE,7,CLE,9,5,55.6,67,0,24,7.4,13.4,0,0,0,0,0,0,11.7,11.7
91,Eric Ebron,IND,TE,2,WAS,4,3,75,26,1,13,6.5,8.7,0,0,0,0,0,0,11.6,11.6
92,CJ Uzomah,CIN,TE,6,PIT,7,6,85.7,54,0,13,7.7,9,0,0,0,0,0,0,11.4,11.4
93,Jonnu Smith,TEN,TE,9,DAL,2,2,100,33,1,26,16.5,16.5,0,0,0,0,0,0,11.3,11.3
93,Austin Seferian-Jenkins,JAX,TE,2,NE,5,3,60,23,1,11,4.6,7.7,0,0,0,0,0,0,11.3,11.3
95,Vernon Davis,WAS,TE,9,ATL,7,5,71.4,62,0,20,8.9,12.4,0,0,0,0,0,0,11.2,11.2
96,Jimmy Graham,GB,TE,4,BUF,6,3,50,21,1,13,3.5,7,0,0,0,0,0,0,11.1,11.1
96,Travis Kelce,KC,TE,6,NE,9,5,55.6,61,0,17,6.8,12.2,0,0,0,0,0,0,11.1,11.1
98,Logan Thomas,BUF,TE,9,CHI,8,7,87.5,40,0,9,5,5.7,0,0,0,0,0,0,11,11
99,Hayden Hurst,BAL,TE,8,CAR,3,2,66.7,29,1,26,9.7,14.5,0,0,0,0,0,0,10.9,10.9
100,Seth DeValve,CLE,TE,8,PIT,2,2,100,28,1,24,14,14,0,0,0,0,0,0,10.8,10.8
100,Trey Burton,CHI,TE,9,BUF,3,2,66.7,28,1,26,9.3,14,0,0,0,0,0,0,10.8,10.8
100,Jordan Reed,WAS,TE,8,NYG,12,7,58.3,38,0,7,3.2,5.4,0,0,0,0,0,0,10.8,10.8
103,Antonio Gates,LAC,TE,4,SF,5,2,40,27,1,22,5.4,13.5,0,0,0,0,0,0,10.7,10.7
103,Mark Andrews,BAL,TE,2,CIN,4,3,75,17,1,11,4.2,5.7,0,0,0,0,0,0,10.7,10.7
103,Kyle Rudolph,MIN,TE,4,LAR,6,5,83.3,57,0,24,9.5,11.4,0,0,0,0,0,0,10.7,10.7
103,George Kittle,SF,TE,8,ARI,8,5,62.5,57,0,20,7.1,11.4,0,0,0,0,0,0,10.7,10.7
107,Ricky Seals-Jones,ARI,TE,3,CHI,3,1,33.3,35,1,35,11.7,35,0,0,0,0,0,0,10.5,10.5
107,Jordan Reed,WAS,TE,3,GB,7,4,57.1,65,0,34,9.3,16.2,0,0,0,0,0,0,10.5,10.5
107,Jordan Reed,WAS,TE,2,IND,8,6,75,55,0,19,6.9,9.2,0,0,0,0,1,1,10.5,10.5
110,Josh Hill,NO,TE,5,WAS,2,2,100,24,1,23,12,12,0,0,0,0,0,0,10.4,10.4
111,Jordan Leggett,NYJ,TE,4,JAX,4,3,75,13,1,9,3.2,4.3,0,0,0,0,0,0,10.3,10.3
112,Dallas Goedert,PHI,TE,8,JAX,1,1,100,32,1,32,32,32,0,0,0,0,0,0,10.2,10.2
112,Garrett Celek,SF,TE,2,DET,2,2,100,22,1,11,11,11,0,0,0,0,0,0,10.2,10.2
112,Chris Herndon IV,NYJ,TE,9,MIA,4,4,100,62,0,28,15.5,15.5,0,0,0,0,0,0,10.2,10.2
112,David Njoku,CLE,TE,4,OAK,7,5,71.4,52,0,14,7.4,10.4,0,0,0,0,0,0,10.2,10.2
112,Vance McDonald,PIT,TE,4,BAL,5,5,100,62,0,33,12.4,12.4,0,0,0,0,1,1,10.2,10.2
117,Maxx Williams,BAL,TE,4,PIT,5,5,100,51,0,22,10.2,10.2,0,0,0,0,0,0,10.1,10.1
118,CJ Uzomah,CIN,TE,3,CAR,2,2,100,19,1,18,9.5,9.5,0,0,0,0,0,0,9.9,9.9
119,Gerald Everett,LAR,TE,9,NO,5,3,60,48,0,20,9.6,16,0,0,0,0,0,0,9.8,9.8
119,Zach Ertz,PHI,TE,1,ATL,10,5,50,48,0,18,4.8,9.6,0,0,0,0,0,0,9.8,9.8
121,Joshua Perkins,PHI,TE,2,TB,6,4,66.7,57,0,30,9.5,14.2,0,0,0,0,0,0,9.7,9.7
121,Jeff Heuerman,DEN,TE,4,KC,7,4,57.1,57,0,36,8.1,14.2,0,0,0,0,0,0,9.7,9.7
121,Geoff Swaim,DAL,TE,3,SEA,7,5,71.4,47,0,20,6.7,9.4,0,0,0,0,0,0,9.7,9.7
124,Mo Alie-Cox,IND,TE,8,OAK,1,1,100,26,1,26,26,26,0,0,0,0,0,0,9.6,9.6
124,Jason Croom,BUF,TE,3,MIN,1,1,100,26,1,26,26,26,0,0,0,0,0,0,9.6,9.6
126,Trey Burton,CHI,TE,3,ARI,5,4,80,55,0,25,11,13.8,0,0,0,0,0,0,9.5,9.5
126,Jimmy Graham,GB,TE,3,WAS,7,5,71.4,45,0,18,6.4,9,0,0,0,0,0,0,9.5,9.5
128,CJ Uzomah,CIN,TE,7,KC,2,2,100,13,1,9,6.5,6.5,0,0,0,0,0,0,9.3,9.3
128,Josh Hill,NO,TE,4,NYG,3,3,100,63,0,22,21,21,0,0,0,0,0,0,9.3,9.3
128,David Njoku,CLE,TE,9,KC,5,4,80,53,0,19,10.6,13.2,0,0,0,0,0,0,9.3,9.3
131,Delanie Walker,TEN,TE,1,MIA,7,4,57.1,52,0,16,7.4,13,0,0,0,0,0,0,9.2,9.2
132,Luke Stocker,TEN,TE,7,LAC,2,2,100,11,1,10,5.5,5.5,0,0,0,0,0,0,9.1,9.1
132,Rob Gronkowski,NE,TE,3,DET,5,4,80,51,0,19,10.2,12.8,0,0,0,0,0,0,9.1,9.1
132,Kyle Rudolph,MIN,TE,5,PHI,5,5,100,41,0,17,8.2,8.2,0,0,0,0,0,0,9.1,9.1
135,Vernon Davis,WAS,TE,3,GB,2,2,100,70,0,50,35,35,0,0,0,0,0,0,9,9
135,Jesse James,PIT,TE,1,CLE,5,3,60,60,0,37,12,20,0,0,0,0,0,0,9,9
137,AJ Derby,MIA,TE,2,NYJ,2,1,50,19,1,19,9.5,19,0,0,0,0,0,0,8.9,8.9
137,Jared Cook,OAK,TE,2,DEN,4,4,100,49,0,20,12.2,12.2,0,0,0,0,0,0,8.9,8.9
139,Lance Kendricks,GB,TE,5,DET,2,2,100,8,1,7,4,4,0,0,0,0,0,0,8.8,8.8
139,Jake Butt,DEN,TE,2,OAK,5,4,80,48,0,22,9.6,12,0,0,0,0,0,0,8.8,8.8
139,Greg Olsen,CAR,TE,6,WAS,7,4,57.1,48,0,18,6.9,12,0,0,0,0,0,0,8.8,8.8
142,Logan Paulsen,ATL,TE,4,CIN,1,1,100,17,1,17,17,17,0,0,0,0,0,0,8.7,8.7
142,Erik Swoope,IND,TE,7,BUF,1,1,100,17,1,17,17,17,0,0,0,0,0,0,8.7,8.7
142,Demetrius Harris,KC,TE,7,CIN,2,1,50,17,1,17,8.5,17,0,0,0,0,0,0,8.7,8.7
145,Chris Herndon IV,NYJ,TE,8,CHI,2,1,50,16,1,16,8,16,0,0,0,0,0,0,8.6,8.6
145,Jordan Reed,WAS,TE,6,CAR,9,5,55.6,36,0,10,4,7.2,0,0,0,0,0,0,8.6,8.6
147,Michael Roberts,DET,TE,2,SF,1,1,100,15,1,15,15,15,0,0,0,0,0,0,8.5,8.5
147,Cameron Brate,TB,TE,6,ATL,1,1,100,15,1,15,15,15,0,0,0,0,0,0,8.5,8.5
147,Greg Olsen,CAR,TE,7,PHI,5,2,40,5,1,4,1,2.5,0,0,0,0,0,0,8.5,8.5
147,Virgil Green,LAC,TE,2,BUF,3,3,100,55,0,25,18.3,18.3,0,0,0,0,0,0,8.5,8.5
147,Geoff Swaim,DAL,TE,5,HOU,3,3,100,55,0,43,18.3,18.3,0,0,0,0,0,0,8.5,8.5
152,Benjamin Watson,NO,TE,1,TB,4,4,100,44,0,21,11,11,0,0,0,0,0,0,8.4,8.4
152,Rob Gronkowski,NE,TE,4,MIA,7,4,57.1,44,0,14,6.3,11,0,0,0,0,0,0,8.4,8.4
154,Demetrius Harris,KC,TE,3,SF,3,1,33.3,13,1,13,4.3,13,0,0,0,0,0,0,8.3,8.3
154,Virgil Green,LAC,TE,5,OAK,1,1,100,13,1,13,13,13,0,0,0,0,0,0,8.3,8.3
154,Eric Ebron,IND,TE,3,PHI,11,5,45.5,33,0,9,3,6.6,0,0,0,0,0,0,8.3,8.3
157,Kyle Rudolph,MIN,TE,1,SF,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,8.1,8.1
157,Jared Cook,OAK,TE,3,MIA,6,5,83.3,31,0,13,5.2,6.2,0,0,0,0,0,0,8.1,8.1
159,Mark Andrews,BAL,TE,9,PIT,6,3,50,50,0,21,8.3,16.7,0,0,0,0,0,0,8,8
159,Charles Clay,BUF,TE,4,GB,6,4,66.7,40,0,17,6.7,10,0,0,0,0,0,0,8,8
161,Demetrius Harris,KC,TE,4,DEN,3,2,66.7,59,0,35,19.7,29.5,0,0,0,0,0,0,7.9,7.9
161,Mark Andrews,BAL,TE,3,DEN,3,2,66.7,59,0,30,19.7,29.5,0,0,0,0,0,0,7.9,7.9
161,Kyle Rudolph,MIN,TE,8,NO,7,4,57.1,39,0,25,5.6,9.8,0,0,0,0,0,0,7.9,7.9
164,Mark Andrews,BAL,TE,7,NO,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
164,Austin Hooper,ATL,TE,7,NYG,4,3,75,48,0,36,12,16,0,0,0,0,0,0,7.8,7.8
166,Jordan Thomas,HOU,TE,9,DEN,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
166,Vance McDonald,PIT,TE,8,CLE,3,3,100,47,0,22,15.7,15.7,0,0,0,0,0,0,7.7,7.7
166,Kyle Rudolph,MIN,TE,6,ARI,4,4,100,37,0,17,9.2,9.2,0,0,0,0,0,0,7.7,7.7
169,Jesse James,PIT,TE,6,CIN,7,5,71.4,26,0,9,3.7,5.2,0,0,0,0,0,0,7.6,7.6
170,CJ Uzomah,CIN,TE,2,BAL,4,3,75,45,0,29,11.2,15,0,0,0,0,0,0,7.5,7.5
170,Antonio Gates,LAC,TE,3,LAR,5,3,60,45,0,27,9,15,0,0,0,0,0,0,7.5,7.5
172,Jeff Heuerman,DEN,TE,8,KC,5,1,20,4,1,4,0.8,4,0,0,0,0,0,0,7.4,7.4
172,OJ Howard,TB,TE,1,NO,2,2,100,54,0,35,27,27,0,0,0,0,0,0,7.4,7.4
172,Tyler Eifert,CIN,TE,1,IND,3,3,100,44,0,29,14.7,14.7,0,0,0,0,0,0,7.4,7.4
172,Mike Gesicki,MIA,TE,7,DET,3,3,100,44,0,27,14.7,14.7,0,0,0,0,0,0,7.4,7.4
172,Jordan Reed,WAS,TE,9,ATL,6,4,66.7,34,0,12,5.7,8.5,0,0,0,0,0,0,7.4,7.4
177,Tyler Higbee,LAR,TE,2,ARI,2,1,50,3,1,3,1.5,3,0,0,0,0,0,0,7.3,7.3
177,Jordan Thomas,HOU,TE,3,NYG,2,2,100,53,0,39,26.5,26.5,0,0,0,0,0,0,7.3,7.3
177,Jesse James,PIT,TE,9,BAL,3,2,66.7,53,0,51,17.7,26.5,0,0,0,0,0,0,7.3,7.3
177,Rob Gronkowski,NE,TE,8,BUF,8,3,37.5,43,0,22,5.4,14.3,0,0,0,0,0,0,7.3,7.3
177,Austin Hooper,ATL,TE,3,NO,4,3,75,23,0,12,5.8,7.7,0,0,0,0,0,0,7.3,7.3
177,Nick Vannett,SEA,TE,5,LAR,4,3,75,43,0,32,10.8,14.3,0,0,0,0,0,0,7.3,7.3
183,Erik Swoope,IND,TE,6,NYJ,2,1,50,2,1,2,1,2,0,0,0,0,0,0,7.2,7.2
183,Ricky Seals-Jones,ARI,TE,4,SEA,4,2,50,52,0,31,13,26,0,0,0,0,0,0,7.2,7.2
185,Austin Hooper,ATL,TE,9,WAS,3,3,100,41,0,23,13.7,13.7,0,0,0,0,0,0,7.1,7.1
185,Mark Andrews,BAL,TE,8,CAR,5,4,80,31,0,10,6.2,7.8,0,0,0,0,0,0,7.1,7.1
187,Nick Boyle,BAL,TE,1,BUF,6,3,50,40,0,25,6.7,13.3,0,0,0,0,0,0,7,7
187,George Kittle,SF,TE,6,GB,6,4,66.7,30,0,11,5,7.5,0,0,0,0,0,0,7,7
187,Benjamin Watson,NO,TE,5,WAS,4,4,100,30,0,9,7.5,7.5,0,0,0,0,0,0,7,7
190,Matt LaCosse,DEN,TE,8,KC,5,4,80,29,0,8,5.8,7.2,0,0,0,0,0,0,6.9,6.9
191,Maxx Williams,BAL,TE,2,CIN,3,3,100,31,0,25,10.3,10.3,1,7,7,0,0,0,6.8,6.8
191,Ian Thomas,CAR,TE,5,NYG,6,3,50,38,0,27,6.3,12.7,0,0,0,0,0,0,6.8,6.8
193,David Grinnage,JAX,TE,8,PHI,5,3,60,37,0,24,7.4,12.3,0,0,0,0,0,0,6.7,6.7
193,Nick Vannett,SEA,TE,3,DAL,5,4,80,27,0,12,5.4,6.8,0,0,0,0,0,0,6.7,6.7
195,Nick Boyle,BAL,TE,4,PIT,5,3,60,36,0,19,7.2,12,0,0,0,0,0,0,6.6,6.6
195,Charles Clay,BUF,TE,8,NE,6,3,50,36,0,21,6,12,0,0,0,0,0,0,6.6,6.6
197,Jacob Hollister,NE,TE,2,JAX,3,3,100,35,0,23,11.7,11.7,0,0,0,0,0,0,6.5,6.5
198,Ryan Griffin,HOU,TE,3,NYG,4,2,50,44,0,32,11,22,0,0,0,0,0,0,6.4,6.4
199,Jordan Reed,WAS,TE,7,DAL,4,2,50,43,0,27,10.8,21.5,0,0,0,0,0,0,6.3,6.3
199,CJ Uzomah,CIN,TE,5,MIA,2,2,100,43,0,25,21.5,21.5,0,0,0,0,0,0,6.3,6.3
201,Maxx Williams,BAL,TE,1,BUF,3,3,100,32,0,24,10.7,10.7,0,0,0,0,0,0,6.2,6.2
202,Mark Andrews,BAL,TE,1,BUF,4,3,75,31,0,12,7.8,10.3,0,0,0,0,0,0,6.1,6.1
202,Eric Ebron,IND,TE,7,BUF,7,3,42.9,31,0,14,4.4,10.3,0,0,0,0,0,0,6.1,6.1
202,Mike Gesicki,MIA,TE,3,OAK,3,3,100,31,0,19,10.3,10.3,0,0,0,0,0,0,6.1,6.1
205,Tyler Higbee,LAR,TE,9,NO,4,2,50,40,0,33,10,20,0,0,0,0,0,0,6,6
205,David Njoku,CLE,TE,2,NO,7,4,57.1,20,0,8,2.9,5,0,0,0,0,0,0,6,6
205,Charles Clay,BUF,TE,6,HOU,5,4,80,20,0,10,4,5,0,0,0,0,0,0,6,6
205,Jared Cook,OAK,TE,5,LAC,6,4,66.7,20,0,9,3.3,5,0,0,0,0,0,0,6,6
209,Rhett Ellison,NYG,TE,4,NO,5,3,60,29,0,11,5.8,9.7,0,0,0,0,0,0,5.9,5.9
209,James O'Shaughnessy,JAX,TE,6,DAL,4,3,75,29,0,17,7.2,9.7,0,0,0,0,0,0,5.9,5.9
211,Luke Stocker,TEN,TE,1,MIA,2,2,100,37,0,31,18.5,18.5,0,0,0,0,0,0,5.7,5.7
211,Lance Kendricks,GB,TE,6,SF,4,2,50,37,0,22,9.2,18.5,0,0,0,0,0,0,5.7,5.7
211,Rhett Ellison,NYG,TE,5,CAR,3,2,66.7,17,0,12,5.7,8.5,0,0,0,0,0,0,5.7,5.7
211,James O'Shaughnessy,JAX,TE,5,KC,6,3,50,27,0,11,4.5,9,0,0,0,0,0,0,5.7,5.7
211,Ricky Seals-Jones,ARI,TE,2,LAR,6,4,66.7,17,0,8,2.8,4.2,0,0,0,0,0,0,5.7,5.7
216,Antonio Gates,LAC,TE,1,KC,3,2,66.7,16,0,9,5.3,8,0,0,0,0,0,0,5.6,5.6
216,David Njoku,CLE,TE,3,NYJ,2,2,100,36,0,19,18,18,0,0,0,0,0,0,5.6,5.6
216,Vance McDonald,PIT,TE,2,KC,5,3,60,26,0,13,5.2,8.7,0,0,0,0,0,0,5.6,5.6
216,Mike Gesicki,MIA,TE,5,CIN,5,3,60,26,0,16,5.2,8.7,0,0,0,0,0,0,5.6,5.6
216,Jason Croom,BUF,TE,9,CHI,5,3,60,36,0,26,7.2,12,0,0,0,0,1,1,5.6,5.6
221,Xavier Grimble,PIT,TE,6,CIN,2,2,100,35,0,22,17.5,17.5,0,0,0,0,0,0,5.5,5.5
