Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
50,Jordan Thomas,HOU,TE,9,DEN,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
50,Jonnu Smith,TEN,TE,9,DAL,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
54,Nick Vannett,SEA,TE,9,LAC,1,1,100,6,1,6,6,6,0,0,0,0,0,0,7.6,7.6
55,Antonio Gates,LAC,TE,4,SF,2,1,50,5,1,5,2.5,5,0,0,0,0,0,0,7.5,7.5
55,Trey Burton,CHI,TE,2,SEA,1,1,100,3,1,3,3,3,1,2,2,0,0,0,7.5,7.5
55,Nick O'Leary,MIA,TE,6,CHI,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
55,Zach Ertz,PHI,TE,8,JAX,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
55,George Kittle,SF,TE,9,OAK,1,1,100,5,1,5,5,5,0,0,0,0,0,0,7.5,7.5
60,Jordan Reed,WAS,TE,1,ARI,2,1,50,4,1,4,2,4,0,0,0,0,0,0,7.4,7.4
60,Kyle Rudolph,MIN,TE,3,BUF,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
60,Cameron Brate,TB,TE,3,PIT,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
60,Austin Seferian-Jenkins,JAX,TE,2,NE,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
60,Jeff Heuerman,DEN,TE,8,KC,4,1,25,4,1,4,1,4,0,0,0,0,0,0,7.4,7.4
60,CJ Uzomah,CIN,TE,7,KC,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
66,Jimmy Graham,GB,TE,4,BUF,2,1,50,3,1,3,1.5,3,0,0,0,0,0,0,7.3,7.3
66,Tyler Higbee,LAR,TE,2,ARI,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
