Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
82,Joshua Perkins,PHI,TE,2,TB,26,32.9,0,23.1,15.4,23.1,9.7,37.3
84,Rob Gronkowski,NE,TE,1,HOU,75,100,0,10.7,9.3,10.7,27.3,36.4
84,Will Dissly,SEA,TE,2,CHI,47,71.2,0,10.6,6.4,10.6,13.2,28.1
86,Zach Ertz,PHI,TE,7,CAR,65,97,0,16.9,13.8,16.9,25.8,39.7
86,Evan Engram,NYG,TE,2,DAL,60,88.2,0,11.7,11.7,11.7,19.7,32.8
86,Gerald Everett,LAR,TE,2,ARI,8,11.1,0,25,12.5,25,2.7,33.8
89,Nick O'Leary,MIA,TE,6,CHI,52,66.7,0,7.7,7.7,7.7,14.9,28.7
90,Greg Olsen,CAR,TE,1,DAL,16,23.9,0,12.5,12.5,12.5,5.3,33.1
91,Antonio Gates,LAC,TE,3,LAR,22,42.3,0,22.7,13.6,22.7,7.5,34.1
92,Tyler Eifert,CIN,TE,1,IND,22,40,0,13.6,13.6,13.6,7.4,33.6
93,David Njoku,CLE,TE,7,TB,57,83.8,0,10.5,7,10.5,15.2,26.7
94,Jimmy Graham,GB,TE,9,NE,59,79.7,0,10.2,6.8,10.2,15.5,26.3
95,Vernon Davis,WAS,TE,9,ATL,32,46.4,0,21.9,15.6,21.9,11.2,35
96,Jordan Thomas,HOU,TE,1,NE,14,18.9,0,14.3,7.1,14.3,3.7,26.4
97,David Njoku,CLE,TE,6,LAC,60,81.1,0,20,11.7,20,18.5,30.8
98,Demetrius Harris,KC,TE,4,DEN,31,39.7,0,9.7,6.5,9.7,7.9,25.5
99,Travis Kelce,KC,TE,4,DEN,73,93.6,0,16.4,9.6,16.4,20.8,28.5
99,Vernon Davis,WAS,TE,3,GB,37,60.7,0,5.4,5.4,5.4,9,24.3
101,Ian Thomas,CAR,TE,8,BAL,8,12.3,0,12.5,12.5,12.5,2.5,31.2
102,Jimmy Graham,GB,TE,6,SF,56,78.9,0,16.1,8.9,16.1,18.4,32.9
102,Niles Paul,JAX,TE,5,KC,35,42.2,0,25.7,20,25.7,13.5,38.6
104,Mark Andrews,BAL,TE,9,PIT,27,44.3,0,22.2,11.1,22.2,8,29.6
104,Jake Butt,DEN,TE,2,OAK,26,39.4,0,19.2,15.4,19.2,8.8,33.8
106,Greg Olsen,CAR,TE,8,BAL,63,96.9,0,6.3,6.3,6.3,15.6,24.8
107,George Kittle,SF,TE,3,KC,54,79.4,0,13,9.3,13,14.9,27.6
107,Rhett Ellison,NYG,TE,3,HOU,54,87.1,0,5.6,5.6,5.6,12.9,23.9
109,Blake Jarwin,DAL,TE,7,WAS,9,13.6,0,11.1,11.1,11.1,2.6,28.9
110,Ricky Seals-Jones,ARI,TE,6,MIN,39,67.2,0,15.4,12.8,15.4,11.9,30.5
111,George Kittle,SF,TE,1,MIN,51,77.3,0,17.6,9.8,17.6,14,27.5
111,Tyler Eifert,CIN,TE,3,CAR,42,64.6,0,19,14.3,19,13.4,31.9
111,Matt LaCosse,DEN,TE,9,HOU,25,37.9,0,4,4,4,5.4,21.6
114,Jonnu Smith,TEN,TE,9,DAL,53,75.7,0,3.8,3.8,3.8,11.3,21.3
115,Vance McDonald,PIT,TE,8,CLE,27,38,0,11.1,11.1,11.1,7.7,28.5
116,Jordan Thomas,HOU,TE,9,DEN,39,62.9,0,2.6,2.6,2.6,7.7,19.7
117,Kyle Rudolph,MIN,TE,3,BUF,64,97,0,9.4,7.8,9.4,15.8,24.7
118,Lance Kendricks,GB,TE,6,SF,22,31,0,18.2,9.1,18.2,5.7,25.9
119,Xavier Grimble,PIT,TE,6,CIN,21,28.8,0,9.5,9.5,9.5,5.5,26.2
119,Anthony Firkser,TEN,TE,6,BAL,15,34.1,0,13.3,13.3,13.3,4.5,30
121,Jimmy Graham,GB,TE,2,MIN,58,75.3,0,13.8,10.3,13.8,15.5,26.7
122,Trey Burton,CHI,TE,6,MIA,51,72.9,0,7.8,7.8,7.8,12.3,24.1
123,Jordan Reed,WAS,TE,3,GB,40,65.6,0,17.5,10,17.5,10.5,26.2
124,Travis Kelce,KC,TE,3,SF,71,93.4,0,14.1,11.3,14.1,22.4,31.5
125,Orson Charles,CLE,TE,6,LAC,5,6.8,0,20,20,20,1.8,36
126,Virgil Green,LAC,TE,5,OAK,46,71.9,0,2.2,2.2,2.2,8.3,18
127,Travis Kelce,KC,TE,7,CIN,60,85.7,0,8.3,8.3,8.3,14.5,24.2
127,Benjamin Watson,NO,TE,3,ATL,45,57,0,13.3,11.1,13.3,12.1,26.9
129,Geoff Swaim,DAL,TE,4,DET,64,92.8,0,7.8,4.7,7.8,12.9,20.2
130,Travis Kelce,KC,TE,5,JAX,66,94.3,0,12.1,7.6,12.1,18,27.3
131,Zach Ertz,PHI,TE,8,JAX,57,91.9,0,10.5,7,10.5,12.6,22.1
131,Jesse James,PIT,TE,9,BAL,35,43.2,0,8.6,5.7,8.6,7.3,20.9
133,Jimmy Graham,GB,TE,4,BUF,54,71.1,0,11.1,5.6,11.1,11.1,20.6
133,Gerald Everett,LAR,TE,5,SEA,16,24.2,0,18.8,18.8,18.8,5.4,33.8
135,Chris Herndon IV,NYJ,TE,9,MIA,42,63.6,0,9.5,9.5,9.5,10.2,24.3
135,Luke Stocker,TEN,TE,1,MIA,25,36.2,0,8,8,8,5.7,22.8
137,Zach Ertz,PHI,TE,4,TEN,76,97.4,0,18.4,13.2,18.4,24.2,31.8
137,OJ Howard,TB,TE,3,PIT,49,66.2,0,16.3,12.2,16.3,13.2,26.9
137,Josh Hill,NO,TE,4,NYG,43,61.4,0,7,7,7,9.3,21.6
140,Evan Engram,NYG,TE,3,HOU,13,21,0,7.7,7.7,7.7,2.9,22.3
141,Zach Ertz,PHI,TE,6,NYG,71,100,0,12.7,9.9,12.7,17.3,24.4
142,Trey Burton,CHI,TE,2,SEA,57,86.4,1.8,7,8.8,8.8,12.2,21.4
143,Mark Andrews,BAL,TE,1,BUF,22,27.5,0,18.2,13.6,18.2,6.1,27.7
143,Mark Andrews,BAL,TE,8,CAR,22,32.4,0,22.7,18.2,22.7,7.1,32.3
145,Austin Hooper,ATL,TE,5,PIT,55,76.4,0,21.8,16.4,21.8,16.7,30.4
145,Jordan Akins,HOU,TE,2,TEN,15,22.4,0,13.3,13.3,13.3,4.1,27.3
147,Austin Seferian-Jenkins,JAX,TE,2,NE,60,84.5,0,8.3,5,8.3,11.3,18.8
148,Evan Engram,NYG,TE,8,WAS,62,88.6,0,14.5,8.1,14.5,13.5,21.8
149,Eric Ebron,IND,TE,4,HOU,75,83.3,0,13.3,6.7,13.3,15,20
149,Vance McDonald,PIT,TE,6,CIN,51,69.9,0,15.7,13.7,15.7,13.8,27.1
149,Delanie Walker,TEN,TE,1,MIA,39,56.5,0,17.9,10.3,17.9,9.2,23.6
149,Ricky Seals-Jones,ARI,TE,4,SEA,39,65,0,10.3,5.1,10.3,7.2,18.5
149,Logan Thomas,BUF,TE,1,BAL,18,28.1,0,11.1,5.6,11.1,3.4,18.9
154,David Grinnage,JAX,TE,8,PHI,28,43.8,0,17.9,10.7,17.9,6.7,23.9
155,Virgil Green,LAC,TE,2,BUF,42,73.7,0,7.1,7.1,7.1,8.5,20.2
155,Maxx Williams,BAL,TE,2,CIN,29,34.1,3.4,10.3,13.8,13.8,6.8,23.4
155,James O'Shaughnessy,JAX,TE,2,NE,13,18.3,0,7.7,7.7,7.7,2.7,20.8
155,Mo Alie-Cox,IND,TE,4,HOU,13,14.4,0,15.4,7.7,15.4,2.7,20.8
159,Gerald Everett,LAR,TE,8,GB,17,21.8,0,11.8,5.9,11.8,3.2,18.8
160,CJ Uzomah,CIN,TE,7,KC,57,96.6,0,3.5,3.5,3.5,9.3,16.3
161,Zach Ertz,PHI,TE,2,TB,74,93.7,0,17.6,14.9,17.6,20.4,27.6
162,Rob Gronkowski,NE,TE,6,KC,77,98.7,0,5.2,3.9,5.2,12.7,16.5
162,OJ Howard,TB,TE,1,NO,43,65.2,0,4.7,4.7,4.7,7.4,17.2
164,Maxx Williams,BAL,TE,4,PIT,41,53.2,0,12.2,12.2,12.2,10.1,24.6
165,CJ Uzomah,CIN,TE,2,BAL,37,48.7,0,10.8,8.1,10.8,7.5,20.3
166,Kyle Rudolph,MIN,TE,1,SF,59,83.1,0,3.4,1.7,3.4,8.1,13.7
166,Travis Kelce,KC,TE,6,NE,51,94.4,0,17.6,9.8,17.6,11.1,21.8
166,Hakeem Valles,DET,TE,4,DAL,5,9.3,0,20,20,20,1.6,32
169,Rob Gronkowski,NE,TE,5,IND,63,91.3,0,11.1,9.5,11.1,13.5,21.4
170,Jimmy Graham,GB,TE,5,DET,66,81.5,0,16.7,9.1,16.7,13.6,20.6
170,Mike Gesicki,MIA,TE,3,OAK,27,61.4,0,11.1,11.1,11.1,6.1,22.6
172,Kyle Rudolph,MIN,TE,2,GB,63,86.3,0,12.7,11.1,12.7,14.2,22.5
172,Ryan Griffin,HOU,TE,5,DAL,57,71.2,0,15.8,10.5,15.8,12.5,21.9
172,Gerald Everett,LAR,TE,6,DEN,21,28.4,0,19,9.5,19,4.4,21
172,AJ Derby,MIA,TE,3,OAK,14,31.8,0,7.1,7.1,7.1,2.6,18.6
176,Matt LaCosse,DEN,TE,4,KC,15,25,0,6.7,6.7,6.7,2.7,18
177,Greg Olsen,CAR,TE,7,PHI,59,100,0,8.5,3.4,8.5,8.5,14.4
178,Antonio Gates,LAC,TE,1,KC,33,40.2,0,9.1,6.1,9.1,5.6,17
179,Jeff Heuerman,DEN,TE,4,KC,53,88.3,0,13.2,7.5,13.2,9.7,18.3
179,Vance McDonald,PIT,TE,4,BAL,39,61.9,0,12.8,12.8,12.8,10.2,26.2
181,Matt LaCosse,DEN,TE,8,KC,27,37,0,18.5,14.8,18.5,6.9,25.6
182,OJ Howard,TB,TE,7,CLE,63,66.3,0,14.3,7.9,14.3,11.7,18.6
182,Rob Gronkowski,NE,TE,3,DET,48,100,0,10.4,8.3,10.4,9.1,19
184,Jordan Reed,WAS,TE,7,DAL,41,68.3,0,9.8,4.9,9.8,6.3,15.4
185,Jeff Heuerman,DEN,TE,8,KC,63,86.3,0,7.9,1.6,7.9,7.4,11.7
186,Mark Andrews,BAL,TE,6,TEN,20,26.7,0,20,10,20,4,20
186,Matt LaCosse,DEN,TE,5,NYJ,19,24.7,0,10.5,10.5,10.5,3.9,20.5
186,Jason Croom,BUF,TE,1,BAL,18,28.1,0,16.7,11.1,16.7,3.8,21.1
186,Rico Gathers,DAL,TE,6,JAX,14,19.2,0,7.1,7.1,7.1,2.4,17.1
186,Jason Croom,BUF,TE,4,GB,13,22.4,0,7.7,7.7,7.7,2.3,17.7
186,Eric Saubert,ATL,TE,7,NYG,8,12.3,0,12.5,12.5,12.5,1.8,22.5
186,Eric Saubert,ATL,TE,5,PIT,8,11.1,0,25,12.5,25,1.8,22.5
193,Tyler Higbee,LAR,TE,2,ARI,64,88.9,0,3.1,1.6,3.1,7.3,11.4
194,David Njoku,CLE,TE,5,BAL,72,90,0,15.3,8.3,15.3,12.9,17.9
194,CJ Uzomah,CIN,TE,6,PIT,56,91.8,0,12.5,10.7,12.5,11.4,20.4
194,David Njoku,CLE,TE,9,KC,55,73.3,0,9.1,7.3,9.1,9.3,16.9
194,Jared Cook,OAK,TE,2,DEN,51,78.5,0,7.8,7.8,7.8,8.9,17.5
198,George Kittle,SF,TE,5,ARI,87,88.8,0,8,5.7,8,13.3,15.3
198,Kyle Rudolph,MIN,TE,4,LAR,60,81.1,0,10,8.3,10,10.7,17.8
198,George Kittle,SF,TE,8,ARI,60,90.9,0,13.3,8.3,13.3,10.7,17.8
198,Tyler Higbee,LAR,TE,9,NO,42,70,0,9.5,4.8,9.5,6,14.3
202,Eric Ebron,IND,TE,7,BUF,33,50,0,21.2,9.1,21.2,6.1,18.5
203,Geoff Swaim,DAL,TE,5,HOU,59,95.2,0,5.1,5.1,5.1,8.5,14.4
203,Charles Clay,BUF,TE,4,GB,43,74.1,0,14,9.3,14,8,18.6
205,Jordan Reed,WAS,TE,9,ATL,37,53.6,0,16.2,10.8,16.2,7.4,20
206,Zach Ertz,PHI,TE,3,IND,81,98.8,0,12.3,6.2,12.3,12.3,15.2
206,Xavier Grimble,PIT,TE,5,ATL,10,16.4,0,10,10,10,1.9,19
208,Charles Clay,BUF,TE,8,NE,41,64.1,0,14.6,7.3,14.6,6.6,16.1
208,Jordan Reed,WAS,TE,2,IND,40,54.1,0,20,15,20,10.5,26.2
208,Nick Vannett,SEA,TE,2,CHI,26,39.4,0,19.2,11.5,19.2,5.3,20.4
208,Tyrone Swoopes,SEA,TE,6,OAK,26,40.6,0,3.8,3.8,3.8,3.3,12.7
208,Mike Gesicki,MIA,TE,8,HOU,16,24.2,0,31.2,25,31.2,5.4,33.8
208,Erik Swoope,IND,TE,3,PHI,8,13.6,0,12.5,12.5,12.5,1.7,21.2
214,Jesse James,PIT,TE,1,CLE,69,82.1,0,7.2,4.3,7.2,9,13
214,Trey Burton,CHI,TE,3,ARI,63,85.1,0,7.9,6.3,7.9,9.5,15.1
214,Jermaine Gresham,ARI,TE,6,MIN,30,51.7,0,3.3,3.3,3.3,3.6,12
214,Mike Gesicki,MIA,TE,5,CIN,30,46.9,0,16.7,10,16.7,5.6,18.7
218,Austin Hooper,ATL,TE,7,NYG,56,86.2,0,7.1,5.4,7.1,7.8,13.9
218,Benjamin Watson,NO,TE,1,TB,51,79.7,0,7.8,7.8,7.8,8.4,16.5
218,Nick Vannett,SEA,TE,5,LAR,50,83.3,0,8,6,8,7.3,14.6
218,David Morgan,MIN,TE,2,GB,22,30.1,0,9.1,9.1,9.1,3.9,17.7
218,Levine Toilolo,DET,TE,8,SEA,14,23.7,0,7.1,7.1,7.1,2.2,15.7
223,Ryan Griffin,HOU,TE,3,NYG,52,76.5,0,7.7,3.8,7.7,6.4,12.3
223,Logan Thomas,BUF,TE,9,CHI,47,51.6,0,17,14.9,17,11,23.4
223,Antonio Gates,LAC,TE,7,TEN,13,29.5,0,23.1,15.4,23.1,3.1,23.8
226,Benjamin Watson,NO,TE,5,WAS,36,54.5,0,11.1,11.1,11.1,7,19.4
226,Antonio Gates,LAC,TE,5,OAK,23,35.9,0,8.7,8.7,8.7,3.9,17
228,Geoff Swaim,DAL,TE,3,SEA,57,93.4,0,12.3,8.8,12.3,9.7,17
228,James O'Shaughnessy,JAX,TE,4,NYJ,34,44.2,0,8.8,5.9,8.8,4.8,14.1
228,Virgil Green,LAC,TE,9,SEA,34,66.7,0,8.8,5.9,8.8,4.8,14.1
228,Jesse James,PIT,TE,4,BAL,28,44.4,0,3.6,3.6,3.6,3.3,11.8
228,Jason Croom,BUF,TE,8,NE,17,26.6,0,17.6,5.9,17.6,2.4,14.1
233,Greg Olsen,CAR,TE,6,WAS,59,98.3,0,11.9,6.8,11.9,8.8,14.9
233,Rob Gronkowski,NE,TE,4,MIA,54,66.7,0,13,7.4,13,8.4,15.6
233,Jake Butt,DEN,TE,1,SEA,36,48.6,0,11.1,5.6,11.1,4.9,13.6
233,James O'Shaughnessy,JAX,TE,6,DAL,36,75,0,11.1,8.3,11.1,5.9,16.4
237,Derek Carrier,OAK,TE,1,LAR,25,33.8,0,12,8,12,4,16
238,CJ Uzomah,CIN,TE,5,MIA,55,91.7,0,3.6,3.6,3.6,6.3,11.5
238,Ian Thomas,CAR,TE,5,NYG,49,69,0,12.2,6.1,12.2,6.8,13.9
238,Hayden Hurst,BAL,TE,9,PIT,27,44.3,0,7.4,3.7,7.4,3.1,11.5
238,Tyler Conklin,MIN,TE,3,BUF,9,13.6,0,11.1,11.1,11.1,1.7,18.9
238,David Grinnage,JAX,TE,6,DAL,9,18.8,0,11.1,11.1,11.1,1.7,18.9
243,Jordan Reed,WAS,TE,6,CAR,47,67.1,0,19.1,10.6,19.1,8.6,18.3
243,Nick Vannett,SEA,TE,3,DAL,35,50.7,0,14.3,11.4,14.3,6.7,19.1
243,Lee Smith,OAK,TE,4,CLE,30,32.6,0,13.3,10,13.3,5.3,17.7
246,Kyle Rudolph,MIN,TE,5,PHI,54,87.1,0,9.3,9.3,9.3,9.1,16.9
246,Austin Hooper,ATL,TE,9,WAS,54,79.4,0,5.6,5.6,5.6,7.1,13.1
246,Tyler Kroft,CIN,TE,3,CAR,21,32.3,0,4.8,4.8,4.8,2.6,12.4
249,David Njoku,CLE,TE,4,OAK,69,84.1,0,10.1,7.2,10.1,10.2,14.8
249,James O'Shaughnessy,JAX,TE,5,KC,36,43.4,0,16.7,8.3,16.7,5.7,15.8
249,Jordan Akins,HOU,TE,6,BUF,8,13.1,0,12.5,12.5,12.5,1.6,20
252,Austin Hooper,ATL,TE,3,NO,58,85.3,0,6.9,5.2,6.9,7.3,12.6
252,Nick Boyle,BAL,TE,1,BUF,54,67.5,0,11.1,5.6,11.1,7,13
254,Maxx Williams,BAL,TE,1,BUF,44,55,0,6.8,6.8,6.8,6.2,14.1
255,Jordan Reed,WAS,TE,8,NYG,53,77.9,0,22.6,13.2,22.6,10.8,20.4
255,Jordan Akins,HOU,TE,3,NYG,25,36.8,0,4,4,4,2.8,11.2
257,Marcedes Lewis,GB,TE,9,NE,7,9.5,0,14.3,14.3,14.3,1.5,21.4
258,Jimmy Graham,GB,TE,3,WAS,64,92.8,0,10.9,7.8,10.9,9.5,14.8
258,Vance McDonald,PIT,TE,2,KC,37,45.1,0,13.5,8.1,13.5,5.6,15.1
260,Zach Ertz,PHI,TE,1,ATL,70,97.2,0,14.3,7.1,14.3,9.8,14
261,Chris Herndon IV,NYJ,TE,2,MIA,44,67.7,0,9.1,4.5,9.1,5,11.4
261,Antony Auclair,TB,TE,7,CLE,22,23.2,0,13.6,13.6,13.6,4.5,20.5
261,Lance Kendricks,GB,TE,1,CHI,19,31.7,0,5.3,5.3,5.3,2.3,12.1
264,Rhett Ellison,NYG,TE,5,CAR,55,98.2,0,5.5,3.6,5.5,5.7,10.4
264,Charles Clay,BUF,TE,2,LAC,43,69.4,0,7,4.7,7,4.9,11.4
264,Austin Seferian-Jenkins,JAX,TE,4,NYJ,36,46.8,0,11.1,5.6,11.1,4.4,12.2
264,Matt LaCosse,DEN,TE,7,ARI,18,30.5,0,5.6,5.6,5.6,2.2,12.2
264,Derek Carrier,OAK,TE,9,SF,12,21.1,0,16.7,8.3,16.7,1.8,15
264,Tyler Conklin,MIN,TE,1,SF,9,12.7,0,11.1,11.1,11.1,1.6,17.8
270,Eric Tomlinson,NYJ,TE,2,MIA,37,56.9,0,5.4,2.7,5.4,3.4,9.2
270,Jordan Akins,HOU,TE,4,IND,37,43,0,8.1,5.4,8.1,4.4,11.9
272,Nick Boyle,BAL,TE,4,PIT,56,72.7,0,8.9,5.4,8.9,6.6,11.8
272,Vernon Davis,WAS,TE,8,NYG,33,48.5,0,9.1,3,9.1,3.1,9.4
274,Rob Gronkowski,NE,TE,8,BUF,68,89.5,0,11.8,4.4,11.8,7.3,10.7
274,Eric Ebron,IND,TE,3,PHI,52,88.1,0,21.2,9.6,21.2,8.3,16
274,Levine Toilolo,DET,TE,4,DAL,19,35.2,0,10.5,10.5,10.5,3.2,16.8
274,Dalton Schultz,DAL,TE,7,WAS,19,28.8,0,15.8,5.3,15.8,2.2,11.6
