Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentRushingYards,OpponentRushingYardsPerAttempt,TacklesForLossPercentage,OpponentRushingTouchdowns,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,OpponentTacklesForLossPercentage,Team,Rank,RushesGame,RushYardGame,YardAttempt,RushTdGame,TargetsGame,RecGame,RecYardsGame,RecTdGame,PointsGame,RZattemptsGame,RZyardsGame,RZYardAtt,RZTDGame,RZTarGame,RZRecGame,RZRecYarGame,RZRecTDGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Kalen Ballage,3700.0,10.53,21.36,20.6,60.80207612456748,317.7674740484429,5.2,18.10519031141869,13.258131487889274,38.7,2.922491349480969,51.2,119.32318339100347,4.4,19.6,0.997923875432526,True,-4.0,38.5,21.25,21.1,55.3606779661017,302.55254237288136,5.5,16.021694915254237,11.801694915254238,30.9,2.0027118644067796,50.0,26.2,MIA,85.0,2.0,13.4,6.7,0.1,0.6,0.6,1.6,0.0,3.0,0.1,-0.2,-2.0,0.0,0.1,0.1,-0.3,0.0,0.0,5.2,9.1,38.5,11.5,50.0,50.0,57.7,4.029766335831626,5.334103352366586
Brandon Bolden,3300.0,1.82,21.36,20.6,60.80207612456748,317.7674740484429,5.2,18.10519031141869,13.258131487889274,38.7,2.922491349480969,51.2,119.32318339100347,4.4,19.6,0.997923875432526,True,-4.0,38.5,21.25,21.1,55.3606779661017,302.55254237288136,5.5,16.021694915254237,11.801694915254238,30.9,2.0027118644067796,50.0,26.2,MIA,89.0,0.2857142857142857,5.857142857142857,20.5,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,1.5,0.07142857142857142,0.42857142857142855,6.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.5,0.7,1.2,40.0,10.0,50.0,50.0,212.0,5.030597164522787,3.6024231985517496
Senorise Perry,3000.0,0.4,21.36,20.6,60.80207612456748,317.7674740484429,5.2,18.10519031141869,13.258131487889274,38.7,2.922491349480969,51.2,119.32318339100347,4.4,19.6,0.997923875432526,True,-4.0,38.5,21.25,21.1,55.3606779661017,302.55254237288136,5.5,16.021694915254237,11.801694915254238,30.9,2.0027118644067796,50.0,26.2,MIA,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08369796040974808,0.8714690432913276
Frank Gore,3300.0,0.0,21.36,20.6,60.80207612456748,317.7674740484429,5.2,18.10519031141869,13.258131487889274,38.7,2.922491349480969,51.2,119.32318339100347,4.4,19.6,0.997923875432526,True,-4.0,38.5,21.25,21.1,55.3606779661017,302.55254237288136,5.5,16.021694915254237,11.801694915254238,30.9,2.0027118644067796,50.0,26.2,MIA,42.0,11.142857142857142,51.57142857142857,4.6,0.0,1.1428571428571428,0.8571428571428571,8.857142857142858,0.07142857142857142,7.5,0.9285714285714286,2.9285714285714284,3.2,0.0,0.21428571428571427,0.21428571428571427,1.5714285714285714,0.07142857142857142,1.1,23.6,40.7,47.1,4.8,50.8,52.0,31.9,9.536563112784524,10.059056445816694
Dalvin Cook,6900.0,16.07,26.69,23.8,59.178378378378376,346.27927927927925,5.9,20.726726726726728,11.221021021021022,38.2,3.001801801801802,59.5,115.42642642642643,4.5,16.9,0.7861861861861862,False,-5.5,42.5,24.0,23.1,63.86470588235294,359.3730650154799,5.6,20.16780185758514,12.873065015479877,37.8,3.1467492260061922,54.5,24.5,MIN,33.0,11.777777777777779,55.888888888888886,4.7,0.2222222222222222,4.555555555555555,3.6666666666666665,27.666666666666668,0.2222222222222222,14.8,1.2222222222222223,1.8888888888888888,1.5,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.1111111111111111,1.7,43.4,58.8,27.1,10.5,35.5,37.6,34.1,13.179560748242075,13.361296865715977
Latavius Murray,3800.0,5.99,26.69,23.8,59.178378378378376,346.27927927927925,5.9,20.726726726726728,11.221021021021022,38.2,3.001801801801802,59.5,115.42642642642643,4.5,16.9,0.7861861861861862,False,-5.5,42.5,24.0,23.1,63.86470588235294,359.3730650154799,5.6,20.16780185758514,12.873065015479877,37.8,3.1467492260061922,54.5,24.5,MIN,35.0,9.214285714285714,38.42857142857143,4.2,0.42857142857142855,1.7142857142857142,1.4285714285714286,9.642857142857142,0.0,9.2,1.2857142857142858,4.142857142857143,3.2,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,2.5,31.6,47.4,29.2,5.4,33.7,34.6,29.0,8.780462720937562,8.642484000946162
Ameer Abdullah,3000.0,0.59,26.69,23.8,59.178378378378376,346.27927927927925,5.9,20.726726726726728,11.221021021021022,38.2,3.001801801801802,59.5,115.42642642642643,4.5,16.9,0.7861861861861862,False,-5.5,42.5,24.0,23.1,63.86470588235294,359.3730650154799,5.6,20.16780185758514,12.873065015479877,37.8,3.1467492260061922,54.5,24.5,MIN,122.0,0.125,0.125,1.0,0.0,0.5,0.375,3.5,0.0,0.6,0.0,0.0,0.0,0.0,0.125,0.125,1.25,0.0,0.2,2.1,2.9,5.9,23.5,23.5,29.4,28.8,0.2540091457108211,0.8499556499008493
CJ Ham,3000.0,0.39,26.69,23.8,59.178378378378376,346.27927927927925,5.9,20.726726726726728,11.221021021021022,38.2,3.001801801801802,59.5,115.42642642642643,4.5,16.9,0.7861861861861862,False,-5.5,42.5,24.0,23.1,63.86470588235294,359.3730650154799,5.6,20.16780185758514,12.873065015479877,37.8,3.1467492260061922,54.5,24.5,MIN,92.0,0.35714285714285715,0.5,1.4,0.0,1.0714285714285714,0.7857142857142857,6.071428571428571,0.0,1.4,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,14.7,3.6,10.9,11.7,14.6,14.7,1.390432596338921,1.3418897267198502
Mike Boone,3000.0,0.13,26.69,23.8,59.178378378378376,346.27927927927925,5.9,20.726726726726728,11.221021021021022,38.2,3.001801801801802,59.5,115.42642642642643,4.5,16.9,0.7861861861861862,False,-5.5,42.5,24.0,23.1,63.86470588235294,359.3730650154799,5.6,20.16780185758514,12.873065015479877,37.8,3.1467492260061922,54.5,24.5,MIN,113.0,1.5714285714285714,6.714285714285714,4.3,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.9,28.2,7.7,33.3,35.9,17.4,1.552358293385736,2.2640241811175135
James White,5200.0,12.21,26.79,23.8,59.60720720720721,292.3897897897898,4.9,18.296696696696696,12.793393393393393,38.0,3.1447447447447447,72.7,104.84864864864865,4.0,26.4,1.072072072072072,True,-13.0,45.0,29.0,26.7,66.82139037433156,394.78877005347596,5.9,22.91631016042781,12.707486631016042,41.6,3.5695187165775404,58.0,11.7,NE,8.0,5.857142857142857,25.285714285714285,4.3,0.2857142857142857,8.142857142857142,5.785714285714286,49.92857142857143,0.42857142857142855,17.6,1.2857142857142858,2.2142857142857144,1.7,0.21428571428571427,1.4285714285714286,1.0,6.285714285714286,0.42857142857142855,5.7,38.9,55.7,15.1,21.0,30.0,36.0,45.3,15.073184465300592,15.554619022796196
Sony Michel,4900.0,11.87,26.79,23.8,59.60720720720721,292.3897897897898,4.9,18.296696696696696,12.793393393393393,38.0,3.1447447447447447,72.7,104.84864864864865,4.0,26.4,1.072072072072072,True,-13.0,45.0,29.0,26.7,66.82139037433156,394.78877005347596,5.9,22.91631016042781,12.707486631016042,41.6,3.5695187165775404,58.0,11.7,NE,36.0,16.09090909090909,69.54545454545455,4.3,0.45454545454545453,1.0,0.6363636363636364,4.545454545454546,0.0,11.5,3.4545454545454546,7.636363636363637,2.2,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.0,3.1,24.9,30.4,64.6,4.0,67.2,68.6,46.2,11.851060669456267,11.12581815551279
Rex Burkhead,3300.0,6.39,26.79,23.8,59.60720720720721,292.3897897897898,4.9,18.296696696696696,12.793393393393393,38.0,3.1447447447447447,72.7,104.84864864864865,4.0,26.4,1.072072072072072,True,-13.0,45.0,29.0,26.7,66.82139037433156,394.78877005347596,5.9,22.91631016042781,12.707486631016042,41.6,3.5695187165775404,58.0,11.7,NE,86.0,6.5,22.166666666666668,3.4,0.0,2.1666666666666665,1.5,12.166666666666666,0.0,4.9,0.3333333333333333,0.8333333333333334,2.5,0.0,0.8333333333333334,0.16666666666666666,1.0,0.0,0.4,18.2,27.1,35.8,11.9,44.0,47.7,27.2,7.141036885264701,8.285742657110688
James Develin,3000.0,1.56,26.79,23.8,59.60720720720721,292.3897897897898,4.9,18.296696696696696,12.793393393393393,38.0,3.1447447447447447,72.7,104.84864864864865,4.0,26.4,1.072072072072072,True,-13.0,45.0,29.0,26.7,66.82139037433156,394.78877005347596,5.9,22.91631016042781,12.707486631016042,41.6,3.5695187165775404,58.0,11.7,NE,77.0,0.42857142857142855,0.5714285714285714,1.3,0.2857142857142857,1.2142857142857142,0.7857142857142857,4.214285714285714,0.0,3.0,0.2857142857142857,0.42857142857142855,1.5,0.2857142857142857,0.07142857142857142,0.07142857142857142,-0.07142857142857142,0.0,1.8,23.9,34.3,1.8,5.1,5.1,6.9,12.4,3.193336548781595,3.591641551738165
Alvin Kamara,7400.0,19.21,20.89,22.6,62.936708860759495,333.92215189873417,5.3,20.31139240506329,12.372784810126582,36.4,3.1468354430379746,56.8,96.97974683544304,4.1,26.2,0.7151898734177216,True,-5.5,53.5,29.5,32.8,64.17080610021786,386.09673202614374,6.0,24.010457516339866,11.576470588235292,44.4,4.430501089324618,67.7,11.8,NO,4.0,13.357142857142858,61.42857142857143,4.6,0.8571428571428571,7.071428571428571,5.5,44.785714285714285,0.2857142857142857,24.0,3.5714285714285716,12.357142857142858,3.5,0.7857142857142857,1.7142857142857142,1.4285714285714286,8.857142857142858,0.21428571428571427,10.0,44.0,66.1,30.4,16.1,42.9,46.4,54.7,20.284973461662464,20.88011507412436
Mark Ingram,5100.0,11.48,20.89,22.6,62.936708860759495,333.92215189873417,5.3,20.31139240506329,12.372784810126582,36.4,3.1468354430379746,56.8,96.97974683544304,4.1,26.2,0.7151898734177216,True,-5.5,53.5,29.5,32.8,64.17080610021786,386.09673202614374,6.0,24.010457516339866,11.576470588235292,44.4,4.430501089324618,67.7,11.8,NO,34.0,12.2,58.2,4.8,0.5,2.3,1.8,14.7,0.1,13.2,2.2,8.0,3.6,0.5,0.1,0.1,0.1,0.0,3.9,29.9,45.8,40.8,7.7,46.8,48.5,44.1,12.597983766965228,12.46770241988404
Zach Line,3000.0,0.54,20.89,22.6,62.936708860759495,333.92215189873417,5.3,20.31139240506329,12.372784810126582,36.4,3.1468354430379746,56.8,96.97974683544304,4.1,26.2,0.7151898734177216,True,-5.5,53.5,29.5,32.8,64.17080610021786,386.09673202614374,6.0,24.010457516339866,11.576470588235292,44.4,4.430501089324618,67.7,11.8,NO,91.0,0.42857142857142855,1.5714285714285714,3.7,0.0,0.6428571428571429,0.35714285714285715,1.0,0.14285714285714285,1.5,0.07142857142857142,-0.07142857142857142,-1.0,0.0,0.42857142857142855,0.35714285714285715,1.0,0.14285714285714285,1.3,14.2,21.4,3.0,4.5,5.5,7.5,10.4,2.2264310509551564,2.0509388321442095
Dwayne Washington,3000.0,0.37,20.89,22.6,62.936708860759495,333.92215189873417,5.3,20.31139240506329,12.372784810126582,36.4,3.1468354430379746,56.8,96.97974683544304,4.1,26.2,0.7151898734177216,True,-5.5,53.5,29.5,32.8,64.17080610021786,386.09673202614374,6.0,24.010457516339866,11.576470588235292,44.4,4.430501089324618,67.7,11.8,NO,124.0,3.2,9.2,2.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.4,72.7,0.0,72.7,72.7,20.9,3.28802379184924,1.8745640815067288
Saquon Barkley,7900.0,21.41,25.31,21.4,63.343999999999994,341.0446666666666,5.4,20.116,12.768666666666666,41.3,2.7819999999999996,51.3,103.43333333333332,3.9,26.5,0.7133333333333333,False,10.0,47.0,18.5,21.9,60.991856677524424,346.9758957654723,5.7,18.190553745928337,12.769055374592833,34.6,3.2100977198697067,46.7,32.7,NYG,3.0,15.928571428571429,82.5,5.2,0.6428571428571429,7.571428571428571,5.857142857142857,46.714285714285715,0.2857142857142857,25.8,2.857142857142857,6.214285714285714,2.2,0.35714285714285715,1.0,0.7142857142857143,4.428571428571429,0.21428571428571427,5.4,52.7,82.6,30.2,14.4,41.3,44.6,48.9,20.587404614010445,22.521273125672487
Wayne Gallman,3500.0,3.53,25.31,21.4,63.343999999999994,341.0446666666666,5.4,20.116,12.768666666666666,41.3,2.7819999999999996,51.3,103.43333333333332,3.9,26.5,0.7133333333333333,False,10.0,47.0,18.5,21.9,60.991856677524424,346.9758957654723,5.7,18.190553745928337,12.769055374592833,34.6,3.2100977198697067,46.7,32.7,NYG,84.0,3.3076923076923075,10.846153846153847,3.3,0.0,1.6153846153846154,1.0,6.3076923076923075,0.0,2.6,0.6153846153846154,1.4615384615384615,2.4,0.0,0.23076923076923078,0.0,0.0,0.0,0.1,10.4,15.1,31.9,15.6,41.5,47.4,25.4,3.701334959496227,3.6121235989978406
Elijhaa Penny,3000.0,0.61,25.31,21.4,63.343999999999994,341.0446666666666,5.4,20.116,12.768666666666666,41.3,2.7819999999999996,51.3,103.43333333333332,3.9,26.5,0.7133333333333333,False,10.0,47.0,18.5,21.9,60.991856677524424,346.9758957654723,5.7,18.190553745928337,12.769055374592833,34.6,3.2100977198697067,46.7,32.7,NYG,104.0,0.7,2.5,3.6,0.0,0.7,0.6,3.9,0.0,1.2,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.1,8.1,14.1,8.6,8.6,16.0,17.3,15.3,1.2428131298718368,1.6690769983065303
Jonathan Stewart,3000.0,0.0,25.31,21.4,63.343999999999994,341.0446666666666,5.4,20.116,12.768666666666666,41.3,2.7819999999999996,51.3,103.43333333333332,3.9,26.5,0.7133333333333333,False,10.0,47.0,18.5,21.9,60.991856677524424,346.9758957654723,5.7,18.190553745928337,12.769055374592833,34.6,3.2100977198697067,46.7,32.7,NYG,136.0,2.0,5.666666666666667,2.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,8.5,35.3,0.0,35.3,35.3,10.0,0.9994820387184822,2.3829721257116536
Elijah McGuire,4700.0,13.9,24.47,23.6,63.31359516616315,349.22296072507555,5.5,20.177643504531723,13.332930513595167,36.9,3.422356495468278,58.3,124.13172205438067,4.5,17.8,0.9268882175226586,True,3.0,46.0,21.5,20.9,61.48321917808219,299.04178082191777,4.9,15.961301369863012,13.59931506849315,32.6,2.71986301369863,44.7,22.3,NYJ,71.0,10.0,33.333333333333336,3.3,0.3333333333333333,4.0,2.3333333333333335,19.833333333333332,0.0,9.5,1.6666666666666667,3.6666666666666665,2.2,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,2.4,37.3,58.3,26.8,10.7,33.0,37.5,25.4,11.288502919076866,10.841285608257849
Trenton Cannon,3400.0,7.96,24.47,23.6,63.31359516616315,349.22296072507555,5.5,20.177643504531723,13.332930513595167,36.9,3.422356495468278,58.3,124.13172205438067,4.5,17.8,0.9268882175226586,True,3.0,46.0,21.5,20.9,61.48321917808219,299.04178082191777,4.9,15.961301369863012,13.59931506849315,32.6,2.71986301369863,44.7,22.3,NYJ,75.0,2.4285714285714284,6.642857142857143,2.7,0.07142857142857142,1.5714285714285714,1.1428571428571428,9.928571428571429,0.0,3.2,0.21428571428571427,0.35714285714285715,1.7,0.07142857142857142,0.0,0.0,0.0,0.0,0.5,10.5,16.6,23.1,15.0,34.0,38.1,30.7,3.9449370181055383,4.277292682164276
Bilal Powell,3000.0,0.0,24.47,23.6,63.31359516616315,349.22296072507555,5.5,20.177643504531723,13.332930513595167,36.9,3.422356495468278,58.3,124.13172205438067,4.5,17.8,0.9268882175226586,True,3.0,46.0,21.5,20.9,61.48321917808219,299.04178082191777,4.9,15.961301369863012,13.59931506849315,32.6,2.71986301369863,44.7,22.3,NYJ,67.0,11.428571428571429,49.0,4.3,0.0,2.5714285714285716,1.5714285714285714,15.714285714285714,0.14285714285714285,8.8,1.4285714285714286,0.5714285714285714,0.4,0.0,0.14285714285714285,0.0,0.0,0.0,0.1,29.6,41.3,38.6,8.7,44.0,47.3,29.6,10.09031239486212,9.620027187841826
Doug Martin,4400.0,10.06,24.57,21.4,65.13043478260869,378.83010033444816,5.8,20.39799331103679,13.383946488294313,39.0,2.791304347826087,56.4,120.45551839464882,4.6,20.9,0.5725752508361204,True,2.5,44.5,21.0,18.6,62.45307692307693,344.3861538461539,5.5,18.88615384615385,12.447692307692309,36.8,2.9330769230769236,53.7,25.6,OAK,47.0,9.285714285714286,36.857142857142854,4.0,0.21428571428571427,1.4285714285714286,1.1428571428571428,7.571428571428571,0.0,6.7,1.8571428571428572,4.357142857142857,2.3,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.0,1.8,20.4,31.1,45.6,7.0,51.2,52.6,33.1,8.51324799408583,8.669026673403286
Jalen Richard,4000.0,9.59,24.57,21.4,65.13043478260869,378.83010033444816,5.8,20.39799331103679,13.383946488294313,39.0,2.791304347826087,56.4,120.45551839464882,4.6,20.9,0.5725752508361204,True,2.5,44.5,21.0,18.6,62.45307692307693,344.3861538461539,5.5,18.88615384615385,12.447692307692309,36.8,2.9330769230769236,53.7,25.6,OAK,31.0,3.4285714285714284,17.642857142857142,5.1,0.0,5.285714285714286,4.428571428571429,39.285714285714285,0.0,10.0,0.5,2.2142857142857144,4.4,0.0,0.35714285714285715,0.21428571428571427,1.4285714285714286,0.0,0.6,26.6,40.7,12.9,19.8,29.5,32.7,37.5,10.920472168454697,8.933498826100369
Deandre Washington,3000.0,1.21,24.57,21.4,65.13043478260869,378.83010033444816,5.8,20.39799331103679,13.383946488294313,39.0,2.791304347826087,56.4,120.45551839464882,4.6,20.9,0.5725752508361204,True,2.5,44.5,21.0,18.6,62.45307692307693,344.3861538461539,5.5,18.88615384615385,12.447692307692309,36.8,2.9330769230769236,53.7,25.6,OAK,107.0,3.125,10.75,3.4,0.0,0.125,0.125,1.125,0.0,1.2,0.875,2.625,3.0,0.0,0.0,0.0,0.0,0.0,0.3,7.2,10.1,43.1,1.7,44.8,44.8,16.4,3.422028715467462,2.3650713783202364
Keith Smith,3000.0,0.25,24.57,21.4,65.13043478260869,378.83010033444816,5.8,20.39799331103679,13.383946488294313,39.0,2.791304347826087,56.4,120.45551839464882,4.6,20.9,0.5725752508361204,True,2.5,44.5,21.0,18.6,62.45307692307693,344.3861538461539,5.5,18.88615384615385,12.447692307692309,36.8,2.9330769230769236,53.7,25.6,OAK,118.0,0.07142857142857142,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,1.5714285714285714,0.0,0.4,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.1,9.4,14.4,0.8,4.5,3.8,5.3,4.7,0.8233764826878707,0.29415489069284045
Marshawn Lynch,3000.0,0.0,24.57,21.4,65.13043478260869,378.83010033444816,5.8,20.39799331103679,13.383946488294313,39.0,2.791304347826087,56.4,120.45551839464882,4.6,20.9,0.5725752508361204,True,2.5,44.5,21.0,18.6,62.45307692307693,344.3861538461539,5.5,18.88615384615385,12.447692307692309,36.8,2.9330769230769236,53.7,25.6,OAK,51.0,15.0,62.666666666666664,4.2,0.5,3.3333333333333335,2.5,14.0,0.0,13.7,2.3333333333333335,4.666666666666667,2.0,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,4.2,35.2,50.4,42.7,9.5,49.8,52.1,38.9,13.672282781583736,12.006105670225024
Josh Adams,4400.0,8.66,21.84,20.1,64.5202846975089,347.06476868327405,5.4,19.098576512455516,14.162989323843417,39.9,2.718149466192171,73.7,88.41138790035588,3.6,23.6,0.5722419928825623,True,-2.5,46.0,24.25,22.2,63.74469453376206,354.4861736334405,5.6,21.12926045016077,12.491961414790996,38.3,3.711897106109325,57.7,24.0,PHI,61.0,8.909090909090908,40.0,4.5,0.2727272727272727,0.8181818181818182,0.36363636363636365,2.272727272727273,0.0,6.4,1.4545454545454546,3.8181818181818183,2.6,0.18181818181818182,0.0,0.0,0.0,0.0,1.7,18.9,29.3,47.1,4.3,49.0,51.4,33.9,7.288297169768827,8.030773998020571
Darren Sproles,3600.0,7.74,21.84,20.1,64.5202846975089,347.06476868327405,5.4,19.098576512455516,14.162989323843417,39.9,2.718149466192171,73.7,88.41138790035588,3.6,23.6,0.5722419928825623,True,-2.5,46.0,24.25,22.2,63.74469453376206,354.4861736334405,5.6,21.12926045016077,12.491961414790996,38.3,3.711897106109325,57.7,24.0,PHI,83.0,3.25,16.0,4.9,0.25,3.5,2.5,18.0,0.25,8.9,0.75,4.75,6.3,0.25,0.5,0.5,2.25,0.25,4.2,20.0,13.7,16.2,17.5,28.8,33.8,44.5,7.0155962928948705,8.549742826870839
Wendell Smallwood,3000.0,6.52,21.84,20.1,64.5202846975089,347.06476868327405,5.4,19.098576512455516,14.162989323843417,39.9,2.718149466192171,73.7,88.41138790035588,3.6,23.6,0.5722419928825623,True,-2.5,46.0,24.25,22.2,63.74469453376206,354.4861736334405,5.6,21.12926045016077,12.491961414790996,38.3,3.711897106109325,57.7,24.0,PHI,44.0,5.285714285714286,22.0,4.2,0.21428571428571427,1.9285714285714286,1.4285714285714286,13.0,0.14285714285714285,7.1,0.9285714285714286,2.857142857142857,3.1,0.21428571428571427,0.35714285714285715,0.21428571428571427,2.0,0.07142857142857142,2.6,20.1,29.9,26.3,9.6,33.5,35.9,35.6,6.8974231979257565,7.718017644917434
Jay Ajayi,3000.0,0.0,21.84,20.1,64.5202846975089,347.06476868327405,5.4,19.098576512455516,14.162989323843417,39.9,2.718149466192171,73.7,88.41138790035588,3.6,23.6,0.5722419928825623,True,-2.5,46.0,24.25,22.2,63.74469453376206,354.4861736334405,5.6,21.12926045016077,12.491961414790996,38.3,3.711897106109325,57.7,24.0,PHI,76.0,11.25,46.0,4.1,0.75,1.5,1.25,5.0,0.0,11.1,2.75,7.0,2.5,0.75,0.5,0.25,1.0,0.0,5.8,30.2,42.0,37.2,5.0,41.3,42.1,36.7,10.307965486686575,10.641532519286265
Jaylen Samuels,6700.0,11.2,19.86,20.9,60.05171232876712,342.2732876712329,5.7,20.184246575342463,11.666780821917808,40.5,3.006164383561644,61.9,79.30547945205478,3.7,27.9,0.7157534246575342,False,5.5,53.5,24.0,27.4,65.7171875,405.36302083333334,6.2,23.832291666666666,12.130208333333332,45.3,3.0682291666666663,76.7,17.6,PIT,66.0,3.5,16.75,4.8,0.0,1.5,1.3333333333333333,12.333333333333334,0.16666666666666666,5.5,0.5,1.5,3.0,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.16666666666666666,1.8,11.8,14.6,29.6,12.7,40.8,42.3,46.4,4.3028084820118355,7.483688011554151
James Conner,7000.0,10.71,19.86,20.9,60.05171232876712,342.2732876712329,5.7,20.184246575342463,11.666780821917808,40.5,3.006164383561644,61.9,79.30547945205478,3.7,27.9,0.7157534246575342,False,5.5,53.5,24.0,27.4,65.7171875,405.36302083333334,6.2,23.832291666666666,12.130208333333332,45.3,3.0682291666666663,76.7,17.6,PIT,6.0,16.75,75.75,4.5,1.0,5.666666666666667,4.333333333333333,38.916666666666664,0.08333333333333333,23.7,2.75,7.333333333333333,2.7,0.75,0.5833333333333334,0.5,3.0,0.08333333333333333,6.9,57.4,70.7,29.2,9.9,36.7,39.0,41.3,17.889839676973423,20.494671285186254
Stevan Ridley,3500.0,1.9,19.86,20.9,60.05171232876712,342.2732876712329,5.7,20.184246575342463,11.666780821917808,40.5,3.006164383561644,61.9,79.30547945205478,3.7,27.9,0.7157534246575342,False,5.5,53.5,24.0,27.4,65.7171875,405.36302083333334,6.2,23.832291666666666,12.130208333333332,45.3,3.0682291666666663,76.7,17.6,PIT,97.0,2.888888888888889,8.444444444444445,2.9,0.1111111111111111,0.4444444444444444,0.3333333333333333,2.0,0.0,1.9,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.7,6.2,5.7,46.4,7.1,51.8,53.6,31.1,1.9350170645474565,3.117693349622084
Roosevelt Nix,3000.0,0.28,19.86,20.9,60.05171232876712,342.2732876712329,5.7,20.184246575342463,11.666780821917808,40.5,3.006164383561644,61.9,79.30547945205478,3.7,27.9,0.7157534246575342,False,5.5,53.5,24.0,27.4,65.7171875,405.36302083333334,6.2,23.832291666666666,12.130208333333332,45.3,3.0682291666666663,76.7,17.6,PIT,114.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,2.5714285714285716,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,10.3,0.0,4.0,3.0,4.0,6.6,-0.5285595526039399,0.48064685947492225
Trey Edmunds,3000.0,0.27,19.86,20.9,60.05171232876712,342.2732876712329,5.7,20.184246575342463,11.666780821917808,40.5,3.006164383561644,61.9,79.30547945205478,3.7,27.9,0.7157534246575342,False,5.5,53.5,24.0,27.4,65.7171875,405.36302083333334,6.2,23.832291666666666,12.130208333333332,45.3,3.0682291666666663,76.7,17.6,PIT,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3680842338716728,0.5520578874899933
Chris Carson,5800.0,15.25,31.85,27.1,69.105,408.7821052631579,5.9,26.24421052631579,12.052368421052632,40.8,3.708421052631579,73.1,126.72815789473684,5.0,20.7,1.2123684210526315,True,2.5,53.0,25.25,25.9,62.502479338842974,349.4716253443526,5.6,20.12066115702479,12.84297520661157,38.9,3.2820936639118456,65.2,16.6,SEA,22.0,16.75,76.08333333333333,4.5,0.5,1.9166666666666667,1.5833333333333333,13.0,0.0,14.3,2.6666666666666665,6.083333333333333,2.3,0.5,0.25,0.25,1.25,0.0,4.0,31.4,43.9,53.3,6.1,58.4,59.4,45.6,14.253361530203467,15.97784928622289
Mike Davis,3800.0,7.54,31.85,27.1,69.105,408.7821052631579,5.9,26.24421052631579,12.052368421052632,40.8,3.708421052631579,73.1,126.72815789473684,5.0,20.7,1.2123684210526315,True,2.5,53.0,25.25,25.9,62.502479338842974,349.4716253443526,5.6,20.12066115702479,12.84297520661157,38.9,3.2820936639118456,65.2,16.6,SEA,37.0,7.538461538461538,33.76923076923077,4.5,0.23076923076923078,2.923076923076923,2.4615384615384617,15.538461538461538,0.07692307692307693,9.5,1.3076923076923077,5.076923076923077,3.9,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.07692307692307693,2.5,25.5,38.1,29.6,11.5,39.3,41.1,37.2,10.492483956766153,13.1916836264634
