Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,Rank,Team,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Ricky Seals-Jones,2900.0,5.97,13.49,24.5,60.642857142857146,363.07142857142856,6.0,20.357142857142858,11.857142857142858,39.2,3.2142857142857144,60.0,6.8,16.9,469,65.2,239.78571428571428,7.2,11.0,1.9285714285714286,92,True,14.0,44.5,15.25,13.7,56.01302083333333,242.88958333333332,4.3,15.127083333333333,12.2015625,30.4,1.7125,70.8,30.682291666666664,57.4,160.61822916666665,5.2,9.1,0.9276041666666667,64,26.0,ARI,4.928571428571429,2.357142857142857,47.8,24.285714285714285,0.07142857142857142,4.9,10.3,0.0,0.0,0.0,0.0,5.2,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,64.7,0.0,12.9,6.2,12.9,13.7,8.886712606810178,6.0048430266378725
Jermaine Gresham,2500.0,2.28,13.49,24.5,60.642857142857146,363.07142857142856,6.0,20.357142857142858,11.857142857142858,39.2,3.2142857142857144,60.0,6.8,16.9,469,65.2,239.78571428571428,7.2,11.0,1.9285714285714286,92,True,14.0,44.5,15.25,13.7,56.01302083333333,242.88958333333332,4.3,15.127083333333333,12.2015625,30.4,1.7125,70.8,30.682291666666664,57.4,160.61822916666665,5.2,9.1,0.9276041666666667,64,74.0,ARI,1.0,0.75,75.0,7.833333333333333,0.0,7.8,10.4,0.0,0.0,0.0,0.0,1.4,0.25,0.08333333333333333,33.3,0.9166666666666666,0.0,3.7,11.0,0.0,0.0,0.0,0.0,0.2,30.8,51.0,0.0,3.2,2.4,3.2,4.7,3.373904631007708,2.379688556038963
John Phillips,2500.0,0.3,13.49,24.5,60.642857142857146,363.07142857142856,6.0,20.357142857142858,11.857142857142858,39.2,3.2142857142857144,60.0,6.8,16.9,469,65.2,239.78571428571428,7.2,11.0,1.9285714285714286,92,True,14.0,44.5,15.25,13.7,56.01302083333333,242.88958333333332,4.3,15.127083333333333,12.2015625,30.4,1.7125,70.8,30.682291666666664,57.4,160.61822916666665,5.2,9.1,0.9276041666666667,64,111.0,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,16.5,0.0,0.0,0.0,0.0,0.0,1.0836365030262378,1.0674364011179078
Darrell Daniels,2500.0,0.02,13.49,24.5,60.642857142857146,363.07142857142856,6.0,20.357142857142858,11.857142857142858,39.2,3.2142857142857144,60.0,6.8,16.9,469,65.2,239.78571428571428,7.2,11.0,1.9285714285714286,92,True,14.0,44.5,15.25,13.7,56.01302083333333,242.88958333333332,4.3,15.127083333333333,12.2015625,30.4,1.7125,70.8,30.682291666666664,57.4,160.61822916666665,5.2,9.1,0.9276041666666667,64,111.0,ARI,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.1,0.0,1.4,0.0,1.4,0.0,0.8624750879615206,1.2001295897785624
Austin Hooper,3700.0,9.61,15.61,24.6,60.71337209302326,352.5523255813954,5.8,20.166279069767445,11.65639534883721,39.9,3.0034883720930234,71.4,6.2,13.1,481,67.4,250.57674418604654,7.3,10.8,2.002325581395349,98,False,-3.5,43.5,23.5,25.4,63.214606741573036,378.85955056179773,6.0,22.046629213483147,12.842696629213483,45.6,3.1393258426966293,63.6,38.9561797752809,69.8,288.24719101123594,7.4,10.6,2.140449438202247,105,6.0,ATL,5.714285714285714,4.571428571428571,80.0,39.785714285714285,0.2857142857142857,7.0,8.7,0.0,0.0,0.0,0.0,10.4,0.9285714285714286,0.6428571428571429,69.2,3.5,0.2857142857142857,3.8,5.4,0.0,0.0,0.0,0.0,2.8,52.1,78.0,0.0,11.0,8.8,11.0,20.0,12.337149941907262,8.842525184659547
Eric Saubert,2500.0,1.66,15.61,24.6,60.71337209302326,352.5523255813954,5.8,20.166279069767445,11.65639534883721,39.9,3.0034883720930234,71.4,6.2,13.1,481,67.4,250.57674418604654,7.3,10.8,2.002325581395349,98,False,-3.5,43.5,23.5,25.4,63.214606741573036,378.85955056179773,6.0,22.046629213483147,12.842696629213483,45.6,3.1393258426966293,63.6,38.9561797752809,69.8,288.24719101123594,7.4,10.6,2.140449438202247,105,90.0,ATL,0.6428571428571429,0.35714285714285715,55.6,3.4285714285714284,0.0,5.3,9.6,0.0,0.0,0.0,0.0,0.7,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,16.3,0.0,5.9,3.3,5.9,6.4,3.3428273445031538,1.7766906248565522
Logan Paulsen,2500.0,1.23,15.61,24.6,60.71337209302326,352.5523255813954,5.8,20.166279069767445,11.65639534883721,39.9,3.0034883720930234,71.4,6.2,13.1,481,67.4,250.57674418604654,7.3,10.8,2.002325581395349,98,False,-3.5,43.5,23.5,25.4,63.214606741573036,378.85955056179773,6.0,22.046629213483147,12.842696629213483,45.6,3.1393258426966293,63.6,38.9561797752809,69.8,288.24719101123594,7.4,10.6,2.140449438202247,105,69.0,ATL,0.6153846153846154,0.6153846153846154,100.0,5.538461538461538,0.07692307692307693,9.0,9.0,0.0,0.0,0.0,0.0,1.6,0.15384615384615385,0.15384615384615385,100.0,1.6923076923076923,0.07692307692307693,11.0,11.0,0.0,0.0,0.0,0.0,0.8,23.7,32.9,0.0,2.6,2.6,2.6,6.9,3.2501092422535507,2.1979083136511623
Mark Andrews,3200.0,4.29,10.75,21.3,60.540604026845635,329.36375838926176,5.4,19.798993288590605,12.436912751677852,40.8,3.216442953020134,55.6,6.6,15.0,478,64.4,225.57986577181208,6.6,10.2,1.501006711409396,87,False,4.5,43.0,19.25,24.4,71.69736070381231,370.29325513196477,5.2,23.469794721407624,14.59706744868035,47.5,3.7208211143695014,61.5,36.49266862170088,60.4,228.1865102639296,6.3,10.4,1.2164222873900292,82,20.0,BAL,3.0714285714285716,2.0,65.1,29.642857142857142,0.14285714285714285,9.7,14.8,0.0,0.0,0.0,0.0,5.8,0.5,0.21428571428571427,42.9,1.2142857142857142,0.14285714285714285,2.4,5.7,0.0,0.0,0.0,0.0,1.2,26.2,34.9,0.0,11.7,7.6,11.7,22.2,6.810213806644065,4.576785548814157
Hayden Hurst,2500.0,2.64,10.75,21.3,60.540604026845635,329.36375838926176,5.4,19.798993288590605,12.436912751677852,40.8,3.216442953020134,55.6,6.6,15.0,478,64.4,225.57986577181208,6.6,10.2,1.501006711409396,87,False,4.5,43.0,19.25,24.4,71.69736070381231,370.29325513196477,5.2,23.469794721407624,14.59706744868035,47.5,3.7208211143695014,61.5,36.49266862170088,60.4,228.1865102639296,6.3,10.4,1.2164222873900292,82,64.0,BAL,1.7,1.0,58.8,10.2,0.1,6.0,10.2,0.1,0.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,32.2,0.4,7.2,4.6,7.6,11.1,4.896621111315202,2.697146033246455
Nick Boyle,2500.0,2.31,10.75,21.3,60.540604026845635,329.36375838926176,5.4,19.798993288590605,12.436912751677852,40.8,3.216442953020134,55.6,6.6,15.0,478,64.4,225.57986577181208,6.6,10.2,1.501006711409396,87,False,4.5,43.0,19.25,24.4,71.69736070381231,370.29325513196477,5.2,23.469794721407624,14.59706744868035,47.5,3.7208211143695014,61.5,36.49266862170088,60.4,228.1865102639296,6.3,10.4,1.2164222873900292,82,43.0,BAL,2.5,1.5,60.0,14.142857142857142,0.0,5.7,9.4,0.0,0.0,0.0,0.0,2.9,0.5,0.14285714285714285,28.6,0.42857142857142855,0.0,0.9,3.0,0.0,0.0,0.0,0.0,0.2,41.1,54.8,0.0,6.1,3.6,6.1,7.1,6.219958013701111,3.3333735022899638
Maxx Williams,2600.0,1.94,10.75,21.3,60.540604026845635,329.36375838926176,5.4,19.798993288590605,12.436912751677852,40.8,3.216442953020134,55.6,6.6,15.0,478,64.4,225.57986577181208,6.6,10.2,1.501006711409396,87,False,4.5,43.0,19.25,24.4,71.69736070381231,370.29325513196477,5.2,23.469794721407624,14.59706744868035,47.5,3.7208211143695014,61.5,36.49266862170088,60.4,228.1865102639296,6.3,10.4,1.2164222873900292,82,50.0,BAL,1.5454545454545454,1.4545454545454546,94.1,13.0,0.09090909090909091,8.4,8.9,0.18181818181818182,0.7272727272727273,4.0,0.0,3.4,0.45454545454545453,0.36363636363636365,80.0,2.0,0.09090909090909091,4.4,5.5,0.0,0.0,0.0,0.0,1.1,29.5,30.9,0.6,5.2,5.5,5.8,11.4,5.1298712990107385,3.334459620346056
Charles Clay,2500.0,4.14,13.94,22.1,63.3058064516129,371.99290322580646,5.9,21.101935483870967,12.261935483870968,40.7,3.065483870967742,62.8,4.6,15.7,536,62.3,256.00354838709677,6.7,10.8,1.9961290322580645,87,False,13.0,45.0,16.0,15.4,63.677209302325586,294.24744186046513,4.6,17.62046511627907,13.752558139534884,31.8,2.292093023255814,56.2,30.94325581395349,54.2,169.18511627906977,5.5,10.1,0.6446511627906977,58,47.0,BUF,3.0,1.75,58.3,15.333333333333334,0.0,5.1,8.8,0.0,0.0,0.0,0.0,3.2,0.25,0.08333333333333333,33.3,0.4166666666666667,0.0,1.7,5.0,0.0,0.0,0.0,0.0,0.1,39.6,50.7,0.0,7.6,4.4,7.6,8.1,5.999436298173005,3.90300764065279
Jason Croom,2500.0,2.3,13.94,22.1,63.3058064516129,371.99290322580646,5.9,21.101935483870967,12.261935483870968,40.7,3.065483870967742,62.8,4.6,15.7,536,62.3,256.00354838709677,6.7,10.8,1.9961290322580645,87,False,13.0,45.0,16.0,15.4,63.677209302325586,294.24744186046513,4.6,17.62046511627907,13.752558139534884,31.8,2.292093023255814,56.2,30.94325581395349,54.2,169.18511627906977,5.5,10.1,0.6446511627906977,58,40.0,BUF,1.9230769230769231,1.2307692307692308,64.0,13.23076923076923,0.07692307692307693,6.9,10.8,0.0,0.0,0.0,1.0,3.4,0.15384615384615385,0.07692307692307693,50.0,0.8461538461538461,0.0,5.5,11.0,0.0,0.0,0.0,0.07692307692307693,0.6,24.2,33.5,0.0,8.0,5.1,8.0,14.1,2.685635400937002,3.3460811718510857
Logan Thomas,2500.0,1.47,13.94,22.1,63.3058064516129,371.99290322580646,5.9,21.101935483870967,12.261935483870968,40.7,3.065483870967742,62.8,4.6,15.7,536,62.3,256.00354838709677,6.7,10.8,1.9961290322580645,87,False,13.0,45.0,16.0,15.4,63.677209302325586,294.24744186046513,4.6,17.62046511627907,13.752558139534884,31.8,2.292093023255814,56.2,30.94325581395349,54.2,169.18511627906977,5.5,10.1,0.6446511627906977,58,71.0,BUF,1.6,1.2,75.0,7.7,0.0,4.8,6.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,30.9,0.0,6.4,5.2,6.8,8.1,3.3449840639111366,2.9592545068527145
Ian Thomas,3500.0,7.17,9.91,27.2,63.60944881889763,377.15905511811025,5.9,23.130708661417323,12.20787401574803,49.1,3.2839895013123357,73.9,6.5,12.3,493,68.8,251.08241469816272,7.1,10.4,1.9989501312335958,99,True,3.5,43.5,20.0,23.8,61.393993993993995,368.93573573573576,6.0,21.584384384384386,11.292492492492492,40.5,3.5735735735735736,64.0,34.02042042042042,67.9,234.28348348348348,6.9,10.1,1.7867867867867868,93,36.0,CAR,2.642857142857143,1.9285714285714286,73.0,16.0,0.0,6.1,8.3,0.0,0.0,0.0,0.0,3.5,0.35714285714285715,0.21428571428571427,60.0,1.5714285714285714,0.0,4.4,7.3,0.0,0.0,0.0,0.0,0.4,28.1,44.1,0.0,9.4,6.9,9.4,12.5,6.863227755683282,3.917990032675265
Chris Manhertz,2500.0,2.16,9.91,27.2,63.60944881889763,377.15905511811025,5.9,23.130708661417323,12.20787401574803,49.1,3.2839895013123357,73.9,6.5,12.3,493,68.8,251.08241469816272,7.1,10.4,1.9989501312335958,99,True,3.5,43.5,20.0,23.8,61.393993993993995,368.93573573573576,6.0,21.584384384384386,11.292492492492492,40.5,3.5735735735735736,64.0,34.02042042042042,67.9,234.28348348348348,6.9,10.1,1.7867867867867868,93,82.0,CAR,0.35714285714285715,0.14285714285714285,40.0,3.7142857142857144,0.07142857142857142,10.4,26.0,0.0,0.0,0.0,0.0,0.9,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,30.6,0.0,1.8,0.7,1.8,4.8,4.086707042242199,1.5783859933831572
Trey Burton,4000.0,7.73,9.84,26.6,63.6117962466488,345.4434316353888,5.4,20.609651474530832,13.47828418230563,38.1,3.5656836461126007,64.0,6.6,16.6,484,62.4,233.55227882037536,6.8,10.8,2.1394101876675604,101,False,-4.0,42.5,23.25,27.4,63.671018276762396,346.6135770234987,5.4,21.03289817232376,12.519582245430808,39.4,3.433942558746736,64.6,32.69399477806788,65.9,226.4971279373368,6.9,10.5,1.931592689295039,93,7.0,CHI,4.714285714285714,3.142857142857143,66.7,36.142857142857146,0.42857142857142855,7.7,11.5,0.07142857142857142,0.14285714285714285,2.0,0.0,9.6,0.8571428571428571,0.6428571428571429,75.0,3.9285714285714284,0.35714285714285715,4.6,6.1,0.07142857142857142,0.14285714285714285,2.0,0.0,3.3,54.4,80.9,0.1,8.7,5.9,8.8,17.7,9.158882949843626,8.999210542512818
Adam Shaheen,2500.0,2.81,9.84,26.6,63.6117962466488,345.4434316353888,5.4,20.609651474530832,13.47828418230563,38.1,3.5656836461126007,64.0,6.6,16.6,484,62.4,233.55227882037536,6.8,10.8,2.1394101876675604,101,False,-4.0,42.5,23.25,27.4,63.671018276762396,346.6135770234987,5.4,21.03289817232376,12.519582245430808,39.4,3.433942558746736,64.6,32.69399477806788,65.9,226.4971279373368,6.9,10.5,1.931592689295039,93,78.0,CHI,1.3333333333333333,1.3333333333333333,100.0,14.666666666666666,0.3333333333333333,11.0,11.0,0.0,0.0,0.0,0.0,4.8,0.6666666666666666,0.3333333333333333,50.0,0.6666666666666666,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,0.0,2.4,24.3,26.9,0.0,5.5,5.5,5.5,19.7,3.46412047666451,3.15402172392251
Ben Braunecker,2500.0,0.38,9.84,26.6,63.6117962466488,345.4434316353888,5.4,20.609651474530832,13.47828418230563,38.1,3.5656836461126007,64.0,6.6,16.6,484,62.4,233.55227882037536,6.8,10.8,2.1394101876675604,101,False,-4.0,42.5,23.25,27.4,63.671018276762396,346.6135770234987,5.4,21.03289817232376,12.519582245430808,39.4,3.433942558746736,64.6,32.69399477806788,65.9,226.4971279373368,6.9,10.5,1.931592689295039,93,104.0,CHI,0.3076923076923077,0.15384615384615385,50.0,1.8461538461538463,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.3,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,10.4,0.0,4.1,2.0,4.1,4.5,2.471242955766452,1.195132013936909
CJ Uzomah,3300.0,7.26,15.19,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,16.0,CIN,4.142857142857143,2.7142857142857144,65.5,27.428571428571427,0.14285714285714285,6.6,10.1,0.0,0.0,0.0,0.0,6.3,0.35714285714285715,0.21428571428571427,60.0,1.5,0.14285714285714285,4.2,7.0,0.0,0.0,0.0,0.0,1.2,53.9,83.8,0.0,7.7,5.0,7.7,11.7,10.556308908540135,6.92205118590183
Matt Lengel,2500.0,1.27,15.19,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,89.0,CIN,1.3333333333333333,0.5,37.5,2.8333333333333335,0.16666666666666666,2.1,5.7,0.0,0.0,0.0,0.0,1.8,0.3333333333333333,0.16666666666666666,50.0,0.6666666666666666,0.16666666666666666,2.0,4.0,0.0,0.0,0.0,0.0,1.2,14.5,21.7,0.0,9.2,3.4,9.2,12.3,4.140026468349565,2.832119384031202
Jordan Franks,2500.0,0.38,15.19,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,99.0,CIN,1.0,0.6666666666666666,66.7,12.333333333333334,0.0,12.3,18.5,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.9,0.0,27.3,18.2,27.3,51.8,4.751900938873933,3.7909663925361947
Tyler Eifert,2500.0,0.0,15.19,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,45.0,CIN,4.75,3.75,78.9,44.75,0.25,9.4,11.9,0.0,0.0,0.0,0.0,9.7,0.5,0.25,50.0,3.75,0.25,7.5,15.0,0.0,0.0,0.0,0.0,2.1,33.0,49.1,0.0,14.4,11.4,14.4,29.5,11.236059834610474,9.654972342602777
David Njoku,3800.0,8.9,13.91,29.5,68.0,413.0,6.1,23.642857142857142,14.0,50.5,3.7142857142857144,67.3,6.2,14.2,501,65.9,270.64285714285717,7.6,11.5,2.0,98,True,-10.0,44.5,27.25,22.1,64.44045307443366,356.24627831715213,5.5,19.525242718446606,13.23139158576052,34.6,2.8608414239482203,70.0,35.33139158576052,61.1,234.8750809061489,6.6,10.9,1.6449838187702268,84,13.0,CLE,5.571428571428571,3.5714285714285716,64.1,36.0,0.21428571428571427,6.5,10.1,0.0,0.0,0.0,0.0,8.5,0.35714285714285715,0.2857142857142857,80.0,1.9285714285714286,0.21428571428571427,5.4,6.8,0.0,0.0,0.0,0.0,1.8,55.4,80.5,0.0,10.1,6.4,10.1,15.3,10.886451563419026,9.457467865867422
Darren Fells,2500.0,1.76,13.91,29.5,68.0,413.0,6.1,23.642857142857142,14.0,50.5,3.7142857142857144,67.3,6.2,14.2,501,65.9,270.64285714285717,7.6,11.5,2.0,98,True,-10.0,44.5,27.25,22.1,64.44045307443366,356.24627831715213,5.5,19.525242718446606,13.23139158576052,34.6,2.8608414239482203,70.0,35.33139158576052,61.1,234.8750809061489,6.6,10.9,1.6449838187702268,84,62.0,CLE,0.5714285714285714,0.5,87.5,6.857142857142857,0.14285714285714285,12.0,13.7,0.0,0.0,0.0,0.0,2.0,0.07142857142857142,0.07142857142857142,100.0,0.42857142857142855,0.07142857142857142,6.0,6.0,0.0,0.0,0.0,0.0,0.5,27.1,39.4,0.0,2.1,1.8,2.1,7.5,2.479158081018109,2.503157575162538
Seth DeValve,2500.0,1.12,13.91,29.5,68.0,413.0,6.1,23.642857142857142,14.0,50.5,3.7142857142857144,67.3,6.2,14.2,501,65.9,270.64285714285717,7.6,11.5,2.0,98,True,-10.0,44.5,27.25,22.1,64.44045307443366,356.24627831715213,5.5,19.525242718446606,13.23139158576052,34.6,2.8608414239482203,70.0,35.33139158576052,61.1,234.8750809061489,6.6,10.9,1.6449838187702268,84,75.0,CLE,0.5454545454545454,0.36363636363636365,66.7,6.636363636363637,0.09090909090909091,12.2,18.2,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,11.0,0.0,7.3,4.9,7.3,21.1,2.1904884208772395,1.7269044084888165
Blake Jarwin,3000.0,4.16,14.76,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,54.0,DAL,1.7857142857142858,1.2857142857142858,72.0,12.857142857142858,0.0,7.2,10.0,0.0,0.0,0.0,0.0,2.6,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,33.8,0.0,7.8,5.6,7.8,11.2,6.154333248499597,3.0876172650543117
Dalton Schultz,2500.0,3.52,14.76,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,70.0,DAL,1.6666666666666667,1.2222222222222223,73.3,11.0,0.0,6.6,9.0,0.0,0.0,0.0,0.0,2.3,0.2222222222222222,0.1111111111111111,50.0,-0.1111111111111111,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0,0.1,24.7,35.2,0.0,6.8,5.0,6.8,9.4,5.615424280248887,3.401823627565469
Rico Gathers,2500.0,0.71,14.76,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,97.0,DAL,0.5384615384615384,0.23076923076923078,42.9,3.4615384615384617,0.0,6.4,15.0,0.0,0.0,0.0,0.0,0.6,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,15.1,0.0,5.2,2.2,5.2,5.6,4.128963984194794,1.7311596099072242
Geoff Swaim,2500.0,0.0,14.76,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,35.0,DAL,3.5555555555555554,2.888888888888889,81.2,26.88888888888889,0.1111111111111111,7.6,9.3,0.0,0.0,0.0,0.0,6.2,0.4444444444444444,0.3333333333333333,75.0,0.5555555555555556,0.1111111111111111,1.2,1.7,0.0,0.0,0.0,0.0,1.1,57.1,54.2,0.0,6.2,5.1,6.2,10.9,8.815631715373883,5.546276814963388
Matt LaCosse,3000.0,6.22,16.13,29.9,61.30215311004785,385.76722488038274,6.3,20.028708133971293,12.732535885167463,46.1,4.077272727272727,57.9,2.8,10.0,416,62.5,239.12846889952152,8.0,12.9,2.288995215311005,102,False,-2.5,44.5,23.5,21.9,62.90882352941176,352.97647058823526,5.6,20.182352941176468,12.81078431372549,33.0,2.8627450980392157,57.5,35.99901960784314,62.2,229.5205882352941,6.4,10.2,1.1450980392156862,81,38.0,DEN,2.0714285714285716,1.3571428571428572,65.5,15.5,0.07142857142857142,7.5,11.4,0.0,0.0,0.0,0.0,3.3,0.14285714285714285,0.07142857142857142,50.0,0.7142857142857143,0.07142857142857142,5.0,10.0,0.0,0.0,0.0,0.0,0.6,25.4,38.4,0.0,8.1,5.3,8.1,13.1,4.687690885184777,3.395262730781572
Brian Parker,2500.0,2.45,16.13,29.9,61.30215311004785,385.76722488038274,6.3,20.028708133971293,12.732535885167463,46.1,4.077272727272727,57.9,2.8,10.0,416,62.5,239.12846889952152,8.0,12.9,2.288995215311005,102,False,-2.5,44.5,23.5,21.9,62.90882352941176,352.97647058823526,5.6,20.182352941176468,12.81078431372549,33.0,2.8627450980392157,57.5,35.99901960784314,62.2,229.5205882352941,6.4,10.2,1.1450980392156862,81,101.0,DEN,0.7,0.3,42.9,2.3,0.0,3.3,7.7,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,10.3,0.0,10.3,4.4,10.3,7.8,2.0745825218794414,1.7789164484007347
Temarrick Hemingway,2500.0,0.92,16.13,29.9,61.30215311004785,385.76722488038274,6.3,20.028708133971293,12.732535885167463,46.1,4.077272727272727,57.9,2.8,10.0,416,62.5,239.12846889952152,8.0,12.9,2.288995215311005,102,False,-2.5,44.5,23.5,21.9,62.90882352941176,352.97647058823526,5.6,20.182352941176468,12.81078431372549,33.0,2.8627450980392157,57.5,35.99901960784314,62.2,229.5205882352941,6.4,10.2,1.1450980392156862,81,111.0,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.7035797027550963,0.7078257099691425
