Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
32,Michael Crabtree,BAL,WR,6,55,30,54.5,343,2,27,6.2,11.4,0,0,0,0,0,0,12.7,76.3
33,Will Fuller,HOU,WR,5,31,21,67.7,311,3,39,10,14.8,0,0,0,0,0,0,15.2,76.1
34,Mohamed Sanu,ATL,WR,6,33,22,66.7,303,3,43,9.2,13.8,1,-4,-4,0,0,0,12.5,74.9
35,Corey Davis,TEN,WR,6,49,27,55.1,385,1,51,7.9,14.3,0,0,0,0,1,0,12.4,74.5
36,Nelson Agholor,PHI,WR,6,48,32,66.7,303,1,58,6.3,9.5,2,18,9,0,1,0,11.8,70.7
37,Cole Beasley,DAL,WR,6,35,26,74.3,294,2,21,8.4,11.3,0,0,0,0,0,0,11.7,70.4
38,Tyrell Williams,LAC,WR,6,23,16,69.6,310,3,48,13.5,19.4,2,15,7.5,0,1,0,11.6,69.5
39,Chris Godwin,TB,WR,5,31,21,67.7,249,4,20,8,11.9,0,0,0,0,2,1,13.8,68.9
40,Willie Snead,BAL,WR,6,43,30,69.8,313,1,24,7.3,10.4,0,0,0,0,0,0,11.2,67.3
41,Keelan Cole,JAX,WR,6,39,25,64.1,336,1,32,8.6,13.4,0,0,0,0,1,1,11.1,66.6
42,Devin Funchess,CAR,WR,5,36,23,63.9,312,2,27,8.7,13.6,0,0,0,0,0,0,13.2,66.2
43,Kenny Stills,MIA,WR,6,26,15,57.7,276,3,75,10.6,18.4,0,0,0,0,0,0,10.9,65.6
44,T.Y. Hilton,IND,WR,4,38,21,55.3,294,2,42,7.7,14,0,0,0,0,0,0,16.4,65.4
45,Allen Robinson,CHI,WR,5,38,24,63.2,281,2,39,7.4,11.7,0,0,0,0,0,0,12.8,64.1
46,Christian Kirk,ARI,WR,6,31,25,80.6,311,1,75,10,12.4,2,12,6,0,0,0,10.6,63.3
47,Sammy Watkins,KC,WR,6,33,22,66.7,272,1,40,8.2,12.4,4,50,12.5,0,1,0,10.5,63.2
48,Amari Cooper,OAK,WR,6,31,22,71,280,1,36,9,12.7,1,9,9,0,0,0,10.5,62.9
49,Chester Rogers,IND,WR,6,42,28,66.7,255,1,24,6.1,9.1,0,0,0,0,0,0,10.2,61.5
50,Alshon Jeffery,PHI,WR,3,29,18,62.1,218,3,31,7.5,12.1,0,0,0,0,1,0,20.3,60.8
51,Mike Williams,LAC,WR,6,26,16,61.5,253,3,42,9.7,15.8,2,13,6.5,0,0,0,10.1,60.6
52,Geronimo Allison,GB,WR,4,29,19,65.5,289,2,64,10,15.2,0,0,0,0,1,0,15,59.9
53,Robby Anderson,NYJ,WR,6,26,14,53.8,270,3,76,10.4,19.3,1,-9,-9,0,2,2,9.8,59.1
54,Ryan Grant,IND,WR,6,36,26,72.2,270,1,23,7.5,10.4,0,0,0,0,0,0,9.8,59
55,Marvin Jones,DET,WR,5,33,16,48.5,241,3,34,7.3,15.1,0,0,0,0,0,0,11.6,58.1
56,Donte Moncrief,JAX,WR,6,39,18,46.2,249,2,67,6.4,13.8,0,0,0,0,1,1,9.5,56.9
56,Jakeem Grant,MIA,WR,6,21,14,66.7,184,2,52,8.8,13.1,1,5,5,0,0,0,9.5,56.9
58,Quincy Enunwa,NYJ,WR,6,43,22,51.2,287,1,42,6.7,13,1,0,0,0,2,1,9.3,55.7
59,Phillip Dorsett,NE,WR,6,29,19,65.5,190,2,20,6.6,10,0,0,0,0,0,0,8.3,50
60,Terrelle Pryor,NYJ,WR,6,22,14,63.6,235,2,44,10.7,16.8,0,0,0,0,0,0,8.2,49.5
61,Paul Richardson,WAS,WR,5,24,16,66.7,212,2,46,8.8,13.2,1,2,2,0,0,0,9.9,49.4
62,Chris Hogan,NE,WR,6,23,15,65.2,221,2,42,9.6,14.7,0,0,0,0,0,0,8.2,49.1
63,Marquise Goodwin,SF,WR,4,14,9,64.3,180,3,67,12.9,20,3,7,2.3,0,0,0,12.2,48.7
64,Keke Coutee,HOU,WR,3,27,20,74.1,193,1,22,7.1,9.6,3,0,0,0,0,0,16.1,48.3
65,Rashard Higgins,CLE,WR,5,23,16,69.6,244,1,38,10.6,15.2,0,0,0,0,1,0,9.3,46.4
66,Danny Amendola,MIA,WR,6,31,24,77.4,210,0,18,6.8,8.8,0,0,0,0,0,0,7.5,45
67,Randall Cobb,GB,WR,3,27,17,63,194,1,75,7.2,11.4,0,0,0,0,2,1,14.8,44.4
68,Larry Fitzgerald,ARI,WR,6,35,22,62.9,215,0,27,6.1,9.8,0,0,0,0,0,0,7.2,43.5
69,Laquon Treadwell,MIN,WR,6,29,19,65.5,180,1,19,6.2,9.5,0,0,0,0,0,0,7.2,43
70,Pierre Garcon,SF,WR,6,39,20,51.3,225,0,23,5.8,11.2,0,0,0,0,0,0,7.1,42.5
71,Antonio Callaway,CLE,WR,6,36,15,41.7,186,1,59,5.2,12.4,2,7,3.5,0,0,0,7,42.3
72,Marquez Valdes-Scantling,GB,WR,6,21,12,57.1,212,1,60,10.1,17.7,0,0,0,0,0,0,7,42.2
73,Zay Jones,BUF,WR,6,29,16,55.2,199,1,57,6.9,12.4,0,0,0,0,0,0,7,41.9
74,Taywan Taylor,TEN,WR,6,26,18,69.2,182,1,19,7,10.1,0,0,0,0,1,1,6.9,41.2
75,Ted Ginn,NO,WR,4,22,12,54.5,135,2,42,6.1,11.2,3,26,8.7,0,1,1,10.3,41.1
76,Courtland Sutton,DEN,WR,6,30,13,43.3,218,1,42,7.3,16.8,0,0,0,0,0,0,6.8,40.8
77,David Moore,SEA,WR,6,10,7,70,124,3,30,12.4,17.7,1,5,5,0,1,0,6.3,37.9
78,Cordarrelle Patterson,NE,WR,6,15,11,73.3,114,2,55,7.6,10.4,6,32,5.3,0,0,0,6.3,37.6
79,Tavon Austin,DAL,WR,6,10,7,70,130,2,64,13,18.6,6,55,9.2,0,0,0,6.2,37.5
80,Torrey Smith,CAR,WR,5,21,12,57.1,110,2,26,5.2,9.2,0,0,0,0,0,0,7.4,37
81,Josh Gordon,NE,WR,4,18,10,55.6,141,2,34,7.8,14.1,0,0,0,0,0,0,9,36.1
82,Jamison Crowder,WAS,WR,4,20,13,65,134,1,24,6.7,10.3,3,35,11.7,0,0,0,9,35.9
83,Martavis Bryant,OAK,WR,5,22,14,63.6,220,0,47,10,15.7,1,4,4,0,1,1,7.1,35.4
84,D.J. Moore,CAR,WR,5,13,10,76.9,162,1,51,12.5,16.2,4,46,11.5,0,2,2,7,34.8
84,Seth Roberts,OAK,WR,5,21,15,71.4,138,1,20,6.6,9.2,0,0,0,0,0,0,7,34.8
86,Adam Humphries,TB,WR,5,23,16,69.6,183,0,51,8,11.4,1,4,4,0,0,0,6.9,34.7
87,Trent Taylor,SF,WR,5,23,16,69.6,125,1,16,5.4,7.8,0,0,0,0,1,0,6.9,34.5
88,Kendrick Bourne,SF,WR,6,18,10,55.6,120,2,27,6.7,12,0,0,0,0,0,0,5.7,34
89,Zach Pascal,IND,WR,6,27,14,51.9,124,1,18,4.6,8.9,1,8,8,0,0,0,5.5,33.2
90,Chris Conley,KC,WR,6,18,12,66.7,98,2,19,5.4,8.2,0,0,0,0,1,1,5.5,32.8
91,Jermaine Kearse,NYJ,WR,5,27,16,59.3,165,0,22,6.1,10.3,0,0,0,0,0,0,6.5,32.5
92,Tre'Quan Smith,NO,WR,5,7,4,57.1,129,2,62,18.4,32.2,0,0,0,0,0,0,6.4,31.9
93,Jarius Wright,CAR,WR,5,22,13,59.1,120,1,27,5.5,9.2,0,0,0,0,1,0,6.2,31
94,Kelvin Benjamin,BUF,WR,6,32,10,31.2,146,1,39,4.6,14.6,0,0,0,0,0,0,5.1,30.6
94,Brandon Marshall,SEA,WR,6,23,11,47.8,136,1,27,5.9,12.4,0,0,0,0,0,0,5.1,30.6
96,Anthony Miller,CHI,WR,4,15,9,60,89,2,29,5.9,9.9,0,0,0,0,0,0,7.5,29.9
97,Julian Edelman,NE,WR,2,16,11,68.8,111,1,21,6.9,10.1,1,7,7,0,0,0,14.4,28.8
98,Tajae Sharpe,TEN,WR,6,15,9,60,121,1,17,8.1,13.4,1,16,16,0,0,0,4.8,28.7
99,Ryan Switzer,PIT,WR,6,15,13,86.7,67,1,14,4.5,5.2,4,14,3.5,0,0,0,4.5,27.1
100,John Ross,CIN,WR,4,15,7,46.7,79,2,39,5.3,11.3,1,-3,-3,0,0,0,6.6,26.6
101,Jaron Brown,SEA,WR,6,10,7,70,73,2,19,7.3,10.4,0,0,0,0,0,0,4.4,26.3
102,Cameron Meredith,NO,WR,3,10,9,90,114,1,46,11.4,12.7,0,0,0,0,1,1,8.5,25.4
103,Doug Baldwin,SEA,WR,4,17,12,70.6,133,0,42,7.8,11.1,0,0,0,0,0,0,6.3,25.3
104,Bruce Ellington,HOU,WR,3,12,8,66.7,92,1,23,7.7,11.5,0,0,0,0,0,0,7.7,23.2
105,Jordan Matthews,PHI,WR,4,9,6,66.7,107,1,56,11.9,17.8,0,0,0,0,0,0,5.7,22.7
106,Allen Hurns,DAL,WR,6,22,8,36.4,84,1,20,3.8,10.5,0,0,0,0,0,0,3.7,22.4
107,Deonte Thompson,DAL,WR,6,17,12,70.6,103,0,13,6.1,8.6,0,0,0,0,0,0,3.7,22.3
108,Marcus Johnson,IND,WR,5,8,6,75,102,1,34,12.8,17,1,-2,-2,0,0,0,4.4,22
109,Aldrick Robinson,MIN,WR,4,5,3,60,42,2,17,8.4,14,0,0,0,0,0,0,4.8,19.2
110,Dante Pettis,SF,WR,4,7,3,42.9,96,1,39,13.7,32,0,0,0,0,1,0,4.6,18.6
111,Michael Gallup,DAL,WR,6,17,7,41.2,109,0,37,6.4,15.6,0,0,0,0,0,0,3,17.9
112,Chad Williams,ARI,WR,6,21,5,23.8,58,1,22,2.8,11.6,0,0,0,0,0,0,2.8,16.8
112,Cody Latimer,NYG,WR,4,9,6,66.7,108,0,39,12,18,0,0,0,0,0,0,4.2,16.8
114,James Washington,PIT,WR,6,14,5,35.7,49,1,14,3.5,9.8,0,0,0,0,0,0,2.6,15.9
115,Chris Moore,BAL,WR,6,10,8,80,65,0,20,6.5,8.1,2,5,2.5,0,0,0,2.5,15
116,Equanimeous St. Brown,GB,WR,3,6,4,66.7,108,0,54,18,27,0,0,0,0,0,0,4.9,14.8
116,Josh Doctson,WAS,WR,4,19,8,42.1,68,0,14,3.6,8.5,0,0,0,0,0,0,3.7,14.8
118,Damion Ratley,CLE,WR,3,8,6,75,82,0,27,10.2,13.7,0,0,0,0,0,0,4.7,14.2
119,Andre Holmes,BUF,WR,6,16,7,43.8,71,0,22,4.4,10.1,0,0,0,0,0,0,2.4,14.1
120,Maurice Harris,WAS,WR,3,12,6,50,60,0,42,5,10,1,6,6,0,0,0,4.2,12.6
121,De'Anthony Thomas,KC,WR,5,5,3,60,29,1,15,5.8,9.7,1,6,6,0,1,0,2.5,12.5
122,Demarcus Robinson,KC,WR,6,6,3,50,34,1,23,5.7,11.3,0,0,0,0,0,0,2.1,12.4
123,Josh Bellamy,CHI,WR,5,3,3,100,28,1,20,9.3,9.3,0,0,0,0,0,0,2.4,11.8
124,Curtis Samuel,CAR,WR,2,4,2,50,37,1,25,9.2,18.5,0,0,0,0,0,0,5.8,11.7
124,D.J. Chark,JAX,WR,6,11,4,36.4,87,0,38,7.9,21.8,0,0,0,0,1,1,2,11.7
126,Marvin Hall,ATL,WR,6,6,5,83.3,64,0,30,10.7,12.8,0,0,0,0,0,0,1.9,11.4
127,Kamar Aiken,PHI,WR,5,7,6,85.7,53,0,18,7.6,8.8,0,0,0,0,0,0,2.3,11.3
128,Austin Carr,NO,WR,5,7,5,71.4,62,0,25,8.9,12.4,0,0,0,0,0,0,2.2,11.2
129,Darius Jennings,TEN,WR,6,4,3,75,19,0,7,4.8,6.3,0,0,0,0,0,0,1.8,10.9
130,Alex Erickson,CIN,WR,6,8,6,75,40,0,10,5,6.7,1,8,8,0,0,0,1.8,10.8
131,Russell Shepard,NYG,WR,5,8,4,50,61,0,40,7.6,15.2,0,0,0,0,0,0,2,10.1
132,Derrick Willies,CLE,WR,5,5,3,60,61,0,39,12.2,20.3,0,0,0,0,1,0,1.8,9.1
133,Neal Sterling,NYJ,WR,3,5,5,100,40,0,12,8,8,0,0,0,0,0,0,3,9
134,Josh Reynolds,LAR,WR,6,6,3,50,37,0,22,6.2,12.3,1,10,10,0,0,0,1.3,7.7
134,Justin Hardy,ATL,WR,6,8,4,50,37,0,17,4.6,9.2,0,0,0,0,1,0,1.3,7.7
136,Andre Roberts,NYJ,WR,6,2,1,50,4,0,4,2,4,1,2,2,0,0,0,1.3,7.6
137,Daesean Hamilton,DEN,WR,6,4,3,75,44,0,24,11,14.7,0,0,0,0,0,0,1.2,7.4
138,Devante Parker,MIA,WR,2,4,2,50,40,0,36,10,20,0,0,0,0,0,0,3,6
139,Shelton Gibson,PHI,WR,6,3,1,33.3,48,0,48,16,48,0,0,0,0,0,0,1,5.8
140,Tim Patrick,DEN,WR,6,5,2,40,32,0,26,6.4,16,0,0,0,0,0,0,0.9,5.2
141,Robert Foster,BUF,WR,6,9,2,22.2,30,0,19,3.3,15,0,0,0,0,0,0,0.8,5
142,Brian Quick,WAS,WR,4,3,3,100,18,0,6,6,6,0,0,0,0,0,0,1.2,4.8
143,Jawill Davis,NYG,WR,3,6,2,33.3,27,0,22,4.5,13.5,0,0,0,0,0,0,1.6,4.7
143,Dwayne Harris,OAK,WR,5,3,3,100,18,0,7,6,6,1,-1,-1,0,1,0,0.9,4.7
145,Travis Benjamin,LAC,WR,2,6,2,33.3,3,0,2,0.5,1.5,1,19,19,0,0,0,2.1,4.2
146,Deandre Carter,PHI,WR,5,2,2,100,21,0,11,10.5,10.5,0,0,0,0,1,0,0.8,4.1
146,Rishard Matthews,TEN,WR,3,6,3,50,11,0,4,1.8,3.7,0,0,0,0,0,0,1.4,4.1
148,Vyncint Smith,HOU,WR,3,4,1,25,28,0,28,7,28,0,0,0,0,0,0,1.3,3.8
148,Terrance Williams,DAL,WR,3,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,1.3,3.8
150,JJ Nelson,ARI,WR,6,5,2,40,13,0,9,2.6,6.5,0,0,0,0,0,0,0.6,3.3
151,Ray-Ray McCloud,BUF,WR,4,3,3,100,15,0,7,5,5,1,-3,-3,0,2,1,0.8,3.2
152,TJ Jones,DET,WR,5,5,2,40,10,0,6,2,5,0,0,0,0,0,0,0.6,3
153,Jeremy Kerley,BUF,WR,1,4,2,50,7,0,4,1.8,3.5,0,0,0,0,0,0,2.7,2.7
154,Tim White,BAL,WR,3,1,1,100,14,0,14,14,14,0,0,0,0,1,0,0.8,2.4
154,Khadarel Hodge,LAR,WR,3,1,1,100,14,0,14,14,14,0,0,0,0,0,0,0.8,2.4
156,Sammie Coates,HOU,WR,4,2,1,50,12,0,12,6,12,0,0,0,0,0,0,0.6,2.2
156,Josh Malone,CIN,WR,6,4,1,25,12,0,12,3,12,0,0,0,0,0,0,0.4,2.2
158,Justin Hardee,NO,WR,5,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.4,2
158,J'mon Moore,GB,WR,3,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.7,2
158,Victor Bolden Jr.,SF,WR,2,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,1,2
161,Russell Gage,ATL,WR,5,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.4,1.9
162,Marcus Kemp,KC,WR,6,1,1,100,7,0,7,7,7,0,0,0,0,0,0,0.3,1.7
162,Richie James,SF,WR,3,1,1,100,7,0,7,7,7,0,0,0,0,0,0,0.6,1.7
164,Justin Hunter,PIT,WR,3,6,1,16.7,6,0,6,1,6,0,0,0,0,0,0,0.5,1.6
165,Mike Wallace,PHI,WR,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Markus Wheaton,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Deante Burton,GB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Matthew Slater,NE,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Darrius Heyward-Bey,PIT,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Damiere Byrd,CAR,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Tommylee Lewis,NO,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165,Stacy Coley,NYG,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165,Brandon Zylstra,MIN,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Trey Quinn,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Trent Sherfield,ARI,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Cam Sims,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Janarion Grant,BAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
165,Kevin White,CHI,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Robert Tonyan Jr.,GB,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Brandon LaFell,OAK,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Bradley Marquez,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Pharoh Cooper,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Charone Peake,NYJ,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Mike Thomas,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Keon Hatcher,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Jehu Chesson,WAS,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Geremy Davis,LAC,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Jojo Natson,LAR,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Daniel Brown,CHI,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Cody Core,CIN,WR,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Dan Arnold,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Justin Watson,TB,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Javon Wims,CHI,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Brice Butler,DAL,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Nick Williams,TEN,WR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165,Cayleb Jones,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Michael Floyd,WAS,WR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Cameron Batson,TEN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Kaelin Clay,NYG,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5,-1
204,Riley McCarron,NE,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1
204,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,-0.3,-1
207,Rod Streater,CLE,WR,3,0,0,0,0,0,0,0,0,1,-11,-11,0,0,0,-0.4,-1.1
