Week,Team,Home,PointSpread,OverUnder
3,ATL,FALSE,3,54
4,CIN,TRUE,-7.5,46
4,IND,FALSE,-1.5,48
4,NE,TRUE,-3.5,41
4,SEA,FALSE,-1,40
4,HOU,TRUE,-4,40
4,CAR,FALSE,-3,48.5
4,BAL,TRUE,-3.5,45
4,DET,FALSE,-3.5,48
4,WAS,TRUE,-7.5,47.5
4,DEN,FALSE,-3.5,43
4,ARI,TRUE,-9.5,43.5
4,DAL,FALSE,-1.5,44.5
4,LAC,TRUE,-3.5,54
4,PIT,TRUE,-3.5,48.5
4,MIN,TRUE,-3.5,42.5
4,MIA,FALSE,7.5,46
4,JAX,TRUE,1.5,48
4,FUB,FALSE,3.5,41
4,NYJ,TRUE,1,40
4,TEN,FALSE,4,40
4,ATL,TRUE,3,48.5
4,OAK,FALSE,3.5,45
4,CHI,TRUE,3.5,48
4,CLE,FALSE,7.5,47.5
4,TB,TRUE,3.5,43
4,LAR,FALSE,9.5,43.5
4,SF,TRUE,1.5,44.5
4,NO,FALSE,3.5,54
4,KC,FALSE,3.5,48.5
4,NYG,FALSE,3.5,42.5
5,ARI,FALSE,-3.5,42.5
5,MIA,TRUE,-2.5,44
5,MIN,TRUE,-6,38.5
5,PIT,TRUE,-9,50
5,BAL,TRUE,-3.5,44
5,NE,FALSE,-10,48
5,PHI,FALSE,-3.5,46
5,IND,TRUE,-3.5,47.5
5,DEN,TRUE,-4,44.5
5,OAK,TRUE,-3.5,50.5
5,BUF,FALSE,-2.5,41.5
5,CIN,FALSE,-2.5,45.5
5,GB,TRUE,-7,48.5
5,CAR,TRUE,-5.5,46.5
5,SF,TRUE,3.5,42.5
5,TEN,FALSE,2.5,44
5,HOU,FALSE,6,38.5
5,NYJ,FALSE,9,50
5,WAS,FALSE,3.5,44
5,CLE,TRUE,10,48
5,DET,TRUE,3.5,46
5,CHI,FALSE,3.5,47.5
5,ATL,FALSE,4,44.5
5,LAC,FALSE,3.5,50.5
5,LAR,TRUE,2.5,41.5
5,DAL,TRUE,2.5,45.5
5,NYG,FALSE,7,48.5
5,TB,FALSE,5.5,46.5
6,DEN,FALSE,-3,44.5
6,PIT,FALSE,-7.5,49.5
6,NE,TRUE,-7.5,48
6,CAR,FALSE,-2.5,53.5
6,NYG,TRUE,-3.5,42.5
6,BUF,TRUE,-7.5,44.5
6,CHI,TRUE,-2.5,46.5
6,DET,TRUE,-2.5,44.5
6,TEN,TRUE,-7.5,44.5
6,PHI,FALSE,-3,45
6,KC,FALSE,-2,46.5
6,SEA,TRUE,-6.5,45.5
6,GB,TRUE,-5.5,47.5
6,HOU,TRUE,-3,48
6,ARI,TRUE,-7,45.5
6,LAC,TRUE,3,44.5
6,MIA,TRUE,7.5,49.5
6,CIN,FALSE,7.5,48
6,NO,TRUE,2.5,53.5
6,BAL,FALSE,3.5,42.5
6,SF,FALSE,7.5,44.5
6,JAX,FALSE,2.5,46.5
6,LAR,FALSE,2.5,44.5
6,CLE,FALSE,7.5,44.5
6,WAS,TRUE,3,45
6,OAK,TRUE,2,46.5
6,ATL,FALSE,6.5,45.5
6,DAL,FALSE,5.5,47.5
6,IND,FALSE,3,48
6,NYJ,FALSE,7,45.5
7,GB,TRUE,-7.5,46.5
7,NYG,FALSE,-3,44.5
7,BUF,FALSE,-2.5,46
7,NYJ,TRUE,-2.5,40
7,MIN,FALSE,-3,39
7,CIN,TRUE,-11,46.5
7,JAX,TRUE,-2,48
7,KC,TRUE,-6.5,51.5
7,WAS,FALSE,-1,50
7,TEN,TRUE,-4,48.5
7,SF,TRUE,-1,45
7,ATL,TRUE,-4.5,53
7,NE,FALSE,-7,49.5
7,ARI,TRUE,-1.5,43
7,DEN,TRUE,-8.5,40
7,CHI,FALSE,7.5,46.5
7,LAR,TRUE,3,44.5
7,MIA,TRUE,2.5,46
7,BAL,FALSE,2.5,40
7,PHI,TRUE,3,39
7,CLE,FALSE,11,46.5
7,OAK,FALSE,2,48
7,NO,FALSE,6.5,51.5
7,DET,TRUE,1,50
7,IND,FALSE,4,48.5
7,TB,FALSE,1,45
7,LAC,FALSE,4.5,53
7,PIT,TRUE,7,49.5
7,SEA,FALSE,1.5,43
7,HOU,FALSE,8.5,40
8,TEN,TRUE,-3,43.5
8,CIN,TRUE,-3,49
8,NYJ,FALSE,-2.5,45.5
8,NE,FALSE,-5.5,48
8,CAR,TRUE,-2.5,45.5
8,HOU,TRUE,-2,46.5
8,KC,FALSE,-3,50.5
8,SEA,FALSE,-1,50
8,TB,TRUE,0,48.5
8,DEN,TRUE,-4,43
8,ATL,TRUE,-3,51
8,DAL,TRUE,-5,44
8,MIN,FALSE,-5,39.5
8,JAX,FALSE,3,43.5
8,WAS,FALSE,3,49
8,CLE,TRUE,2.5,45.5
8,BUF,TRUE,5.5,48
8,ARI,FALSE,2.5,45.5
8,DET,FALSE,2,46.5
8,IND,TRUE,3,50.5
8,NO,TRUE,1,50
8,OAK,FALSE,0,48.5
8,LAC,FALSE,4,43
8,GB,FALSE,3,51
8,PHI,FALSE,5,44
8,CHI,TRUE,5,39.5
9,ATL,FALSE,-3.5,50.5
9,PUT,FALSE,-3,46.5
9,DAL,FALSE,-7,49
9,KC,TRUE,-7,43
9,MIA,TRUE,-4,45.5
9,MIN,TRUE,-6,42.5
9,NYG,TRUE,-3,43
9,CAR,FALSE,-3,44.5
9,NO,FALSE,-5,53
9,LAC,TRUE,-3.5,47.5
9,GB,TRUE,-7.5,52
9,OAK,TRUE,-1,44.5
9,SEA,TRUE,-6,43.5
9,TB,TRUE,3.5,50.5
9,BAL,TRUE,3,46.5
9,CLE,TRUE,7,49
9,JAX,FALSE,7,43
9,NYJ,FALSE,4,45.5
9,DET,FALSE,6,42.5
9,PHI,FALSE,3,43
9,LAR,TRUE,3,44.5
9,SF,TRUE,5,53
9,TEN,FALSE,3.5,47.5
9,IND,FALSE,7.5,52
9,DEN,FALSE,1,44.5
9,BUF,FALSE,6,43.5
10,BAL,TRUE,-7.5,44
10,CAR,TRUE,-3,44
10,JAX,TRUE,-2.5,42.5
10,NO,TRUE,-3,49.5
10,LAR,FALSE,-1,39
10,PHI,TRUE,-1,49
10,CHI,FALSE,-2.5,45
10,GB,FALSE,-3,48.5
10,WAS,TRUE,-2.5,42
10,LAC,TRUE,-4.5,49
10,PIT,TRUE,-3,50.5
10,ARI,TRUE,-13.5,46.5
10,NE,TRUE,-7.5,49.5
10,CIN,FALSE,-1,49
10,CLE,FALSE,7.5,44
10,KC,FALSE,3,44
10,HOU,FALSE,2.5,42.5
10,DEN,FALSE,3,49.5
10,NYJ,TRUE,1,39
10,ATL,FALSE,1,49
10,TB,TRUE,2.5,45
10,TEN,TRUE,3,48.5
10,MIN,FALSE,2.5,42
10,MIA,FALSE,4.5,49
10,DAL,FALSE,3,50.5
10,SF,FALSE,13.5,46.5
10,SEA,FALSE,7.5,49.5
10,NYG,TRUE,1,49
11,CAR,TRUE,-3.5,52.5
11,CIN,TRUE,-2.5,48
11,PIT,FALSE,-8.5,44.5
11,DAL,TRUE,-7,44.5
11,DET,TRUE,-5.5,47
11,IND,TRUE,-3,53.5
11,KC,TRUE,-7,45
11,MIN,TRUE,-2,40
11,NYG,TRUE,-7,41.5
11,MIA,FALSE,-1,38.5
11,SEA,TRUE,-6.5,43
11,NE,FALSE,-11.5,51.5
11,WAS,TRUE,-3,48
11,OAK,TRUE,-6.5,45.5
11,NO,FALSE,3.5,52.5
11,BUF,FALSE,2.5,48
11,CLE,TRUE,8.5,44.5
11,BAL,FALSE,7,44.5
11,JAX,FALSE,5.5,47
11,TEN,FALSE,3,53.5
11,TB,FALSE,7,45
11,ARI,FALSE,2,40
11,CHI,FALSE,7,41.5
11,LAR,TRUE,1,38.5
11,PHI,FALSE,6.5,43
11,SF,TRUE,11.5,51.5
11,GB,FALSE,3,48
11,HOU,FALSE,6.5,45.5
12,DET,TRUE,-2.5,42.5
12,DAL,TRUE,-5.5,52.5
12,PIT,FALSE,-8.5,50
12,MIA,TRUE,-7,44.5
12,NO,TRUE,-8,44.5
12,LAC,FALSE,-2.5,46
12,ATL,TRUE,-4,49
12,BAL,TRUE,-3.5,41.5
12,BUF,TRUE,-8.5,44
12,TEN,FALSE,-6.5,42
12,NYG,FALSE,-6.5,46
12,SEA,FALSE,-5,46
12,NE,FALSE,-9,48
12,OAK,TRUE,-3.5,48
12,DEN,TRUE,-3.5,40
12,PHI,TRUE,-4,47
12,MIN,FALSE,2.5,42.5
12,WAS,FALSE,5.5,52.5
12,IND,TRUE,8.5,50
12,SF,FALSE,7,44.5
12,LAR,FALSE,8,44.5
12,HOU,TRUE,2.5,46
12,ARI,FALSE,4,49
12,CIN,FALSE,3.5,41.5
12,JAX,FALSE,8.5,44
12,CHI,TRUE,6.5,42
12,CLE,TRUE,6.5,46
12,TB,TRUE,5,46
12,NYJ,TRUE,9,48
12,CAR,FALSE,3.5,48
12,KC,FALSE,3.5,40
12,GB,FALSE,4,47
13,DAL,FALSE,-3,43.5
13,NE,TRUE,-13,44.5
13,NO,TRUE,-6.5,53.5
13,ATL,TRUE,-5,50
13,BAL,TRUE,-3.5,41.5
13,SF,FALSE,-1,44
13,CIN,TRUE,-1.5,42
13,GB,TRUE,-6.5,44.5
13,DEN,FALSE,-3.5,38.5
13,OAK,TRUE,-3,48.5
13,PIT,TRUE,-6.5,50
13,ARI,TRUE,-2.5,48.5
13,LAC,TRUE,-3.5,49
13,SEA,TRUE,-8,43.5
13,NYJ,TRUE,-1.5,48.5
13,MIN,TRUE,3,43.5
13,LAR,FALSE,13,44.5
13,DET,FALSE,6.5,53.5
13,KC,FALSE,5,50
13,MIA,FALSE,3.5,41.5
13,CHI,TRUE,1,44
13,PHI,FALSE,1.5,42
13,HOU,FALSE,6.5,44.5
13,JAX,TRUE,3.5,38.5
13,BUF,FALSE,3,48.5
13,NYG,FALSE,6.5,50
13,WAS,FALSE,2.5,48.5
13,TB,FALSE,3.5,49
13,CAR,FALSE,8,43.5
13,IND,FALSE,1.5,48.5
14,KC,TRUE,-3.5,46
14,IND,TRUE,-6.5,47.5
14,MIN,FALSE,-3,38
14,PIT,FALSE,-2,46
14,CAR,TRUE,-1,48.5
14,CIN,FALSE,-4.5,41.5
14,DET,TRUE,-7.5,42
14,ARI,FALSE,-2,44
14,WAS,FALSE,-2.5,48.5
14,TEN,TRUE,-2,44
14,SF,TRUE,-2.5,43
14,TB,TRUE,-2.5,51.5
14,SEA,FALSE,-3,46
14,ATL,FALSE,-5,44
14,DAL,FALSE,-3.5,47
14,NE,TRUE,-6.5,45
14,OAK,FALSE,3.5,46
14,HOU,FALSE,6.5,47.5
14,JAX,TRUE,3,38
14,BUF,TRUE,2,46
14,LAC,FALSE,1,48.5
14,CLE,TRUE,4.5,41.5
14,CHI,FALSE,7.5,42
14,MIA,TRUE,2,44
14,PHI,TRUE,2.5,48.5
14,DEN,FALSE,2,44
14,NYJ,FALSE,2.5,43
14,NO,FALSE,2.5,51.5
14,GB,TRUE,3,46
14,LAR,TRUE,5,44
14,NYG,TRUE,3.5,47
14,BAL,FALSE,6.5,45
15,SEA,TRUE,-15.5,39.5
15,MIA,FALSE,-2.5,39.5
15,MIN,TRUE,-5.5,45
15,NYG,TRUE,-4,41.5
15,BAL,TRUE,-5,41
15,BUF,TRUE,-10.5,43
15,GB,FALSE,-4.5,40
15,PIT,FALSE,-3,45.5
15,HOU,TRUE,-3.5,39.5
15,KC,TRUE,-6,42.5
15,ARI,TRUE,-3,48
15,ATL,TRUE,-14,51.5
15,OAK,FALSE,-2.5,50
15,NE,FALSE,-3,43
15,DAL,TRUE,-6.5,47.5
15,WAS,TRUE,-7,50.5
15,LAR,FALSE,15.5,39.5
15,NYJ,TRUE,2.5,39.5
15,IND,FALSE,5.5,45
15,DET,FALSE,4,41.5
15,PHI,FALSE,5,41
15,CLE,FALSE,10.5,43
15,CHI,TRUE,4.5,40
15,CIN,TRUE,3,45.5
15,JAX,FALSE,3.5,39.5
15,TEN,FALSE,6,42.5
15,NO,FALSE,3,48
15,SF,FALSE,14,51.5
15,LAC,TRUE,2.5,50
15,DEN,TRUE,3,43
15,TB,FALSE,6.5,47.5
15,CAR,FALSE,7,50.5
16,PHI,TRUE,-1,42.5
16,NE,TRUE,-17,45
16,BUF,TRUE,-4.5,44
16,ATL,FALSE,-3,48.5
16,WAS,FALSE,-3,49
16,LAC,FALSE,-4.5,46
16,GB,TRUE,-6.5,44.5
16,TEN,FALSE,-4.5,44
16,OAK,TRUE,-3.5,51.5
16,LAR,TRUE,-5,39.5
16,NO,TRUE,-3,53
16,SEA,TRUE,-8,43.5
16,HOU,TRUE,-3,41.5
16,PIT,TRUE,-6,46.5
16,KC,TRUE,-3.5,37.5
16,DAL,TRUE,-6.5,46.5
16,NYG,FALSE,1,42.5
16,NYJ,FALSE,17,45
16,MIA,FALSE,4.5,44
16,NE,TRUE,3,48.5
16,CHI,TRUE,3,49
16,CLE,TRUE,4.5,46
16,MIN,FALSE,6.5,44.5
16,JAX,TRUE,4.5,44
16,IND,FALSE,3.5,51.5
16,SF,FALSE,5,39.5
16,TB,FALSE,3,53
16,ARI,FALSE,8,43.5
16,CIN,FALSE,3,41.5
16,BAL,FALSE,6,46.5
16,DEN,FALSE,3.5,37.5
16,DET,FALSE,6.5,46.5
