Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
260,Isaiah Crowell,CLE,RB,7,CIN,3,2,0.7,1,0,0,0,0,0,0,6.2,6.2
260,Christine Michael,SEA,RB,8,NO,1,2,2,1,0,0,0,0,0,0,6.2,6.2
260,Melvin Gordon,LAC,RB,13,TB,1,2,2,1,0,0,0,0,0,0,6.2,6.2
260,Rashad Jennings,NYG,RB,11,CHI,1,2,2,1,0,0,0,0,0,0,6.2,6.2
260,Matt Asiata,MIN,RB,11,ARI,1,2,2,1,0,0,0,0,0,0,6.2,6.2
270,Dwayne Washington,DET,RB,1,IND,2,1,0.5,1,0,0,0,0,0,0,6.1,6.1
270,Chris Thompson,WAS,RB,1,PIT,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Shane Vereen,NYG,RB,3,WAS,1,1,1,1,1,0,0,0,0,0,6.1,6.1
270,Robert Turbin,IND,RB,3,LAC,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Lance Dunbar,DAL,RB,3,CHI,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Jeremy Langford,CHI,RB,2,PHI,2,1,0.5,1,0,0,0,0,0,0,6.1,6.1
270,Duke Johnson,CLE,RB,6,TEN,1,1,1,1,1,0,0,0,0,0,6.1,6.1
270,Matt Asiata,MIN,RB,4,NYG,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Matt Asiata,MIN,RB,5,HOU,2,1,0.5,1,0,0,0,0,0,0,6.1,6.1
270,Jamize Olawale,OAK,FB,5,LAC,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Zach Zenner,DET,RB,7,WAS,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Jonathan Williams,BUF,RB,8,NE,2,1,0.5,1,0,0,0,0,0,0,6.1,6.1
270,Juwan Thompson,DEN,RB,8,LAC,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Mike Gillislee,BUF,RB,9,SEA,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,LeGarrette Blount,NE,RB,15,DEN,2,1,0.5,1,0,0,0,0,0,0,6.1,6.1
270,Ezekiel Elliott,DAL,RB,13,MIN,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,John Kuhn,NO,FB,13,DET,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Doug Martin,TB,RB,13,LAC,3,1,0.3,1,0,0,0,0,0,0,6.1,6.1
270,Jeremy Langford,CHI,RB,16,WAS,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Justin Forsett,DEN,RB,16,KC,1,1,1,1,0,0,0,0,0,0,6.1,6.1
270,Jonathan Stewart,CAR,RB,11,NO,4,1,0.2,1,0,0,0,0,0,0,6.1,6.1
291,Matt Jones,WAS,RB,6,PHI,2,0,0,1,0,0,0,0,0,0,6,6
291,DeMarco Murray,TEN,RB,6,CLE,4,0,0,1,0,0,0,0,0,0,6,6
291,CJ Anderson,DEN,RB,4,TB,4,0,0,1,0,0,0,0,0,0,6,6
291,Chris Ivory,JAX,RB,12,BUF,2,0,0,1,0,0,0,0,0,0,6,6
291,DeMarco Murray,TEN,RB,10,GB,5,16,3.2,0,0,0,0,0,0,0,6,6
296,Aaron Ripkowski,GB,FB,12,PHI,2,-1,-0.5,1,0,0,0,0,0,0,5.9,5.9
297,Jay Ajayi,MIA,RB,12,SF,3,-6,-2,1,0,0,0,0,0,0,5.4,5.4
298,Shane Vereen,NYG,RB,2,NO,4,12,3,0,2,2,12,0,0,0,4.4,4.4
299,Devonta Freeman,ATL,RB,16,CAR,2,11,5.5,0,2,2,10,0,0,0,4.1,4.1
300,CJ Prosise,SEA,RB,10,NE,8,20,2.5,0,1,1,10,0,0,0,4,4
301,Ty Montgomery,GB,RB,6,DAL,0,0,0,0,3,2,19,0,0,0,3.9,3.9
302,Bilal Powell,NYJ,RB,9,MIA,3,3,1,0,2,2,15,0,0,0,3.8,3.8
302,Jerick McKinnon,MIN,RB,14,JAX,2,6,3,0,2,2,12,0,0,0,3.8,3.8
304,Peyton Barber,TB,RB,9,ATL,1,1,1,0,2,2,15,0,0,0,3.6,3.6
305,CJ Anderson,DEN,RB,5,ATL,0,0,0,0,2,2,15,0,0,0,3.5,3.5
306,Lamar Miller,HOU,RB,2,KC,6,19,3.2,0,1,1,5,0,0,0,3.4,3.4
306,Devonta Freeman,ATL,RB,1,TB,4,8,2,0,2,2,6,0,0,0,3.4,3.4
308,David Johnson,ARI,RB,4,LAR,1,1,1,0,2,2,11,0,0,0,3.2,3.2
309,David Johnson,ARI,RB,8,CAR,0,0,0,0,1,1,21,0,0,0,3.1,3.1
310,Dexter McCluster,LAC,RB,3,IND,0,0,0,0,3,2,9,0,0,0,2.9,2.9
310,Jacquizz Rodgers,TB,RB,5,CAR,2,-3,-1.5,0,2,2,12,0,0,0,2.9,2.9
310,Chris Thompson,WAS,RB,8,CIN,1,2,2,0,2,2,7,0,0,0,2.9,2.9
310,Jay Ajayi,MIA,RB,11,LAR,0,0,0,0,2,2,9,0,0,0,2.9,2.9
314,Duke Johnson,CLE,RB,12,NYG,2,6,3,0,2,1,12,0,0,0,2.8,2.8
314,Kyle Juszczyk,BAL,FB,4,OAK,0,0,0,0,3,2,8,0,0,0,2.8,2.8
316,Dan Vitale,CLE,FB,15,BUF,0,0,0,0,1,1,17,0,0,0,2.7,2.7
316,Doug Martin,TB,RB,11,KC,5,16,3.2,0,1,1,1,0,0,0,2.7,2.7
318,David Johnson,ARI,RB,14,MIA,1,6,6,0,0,0,0,0,0,0,2.6,2.6
318,Todd Gurley,LAR,RB,4,ARI,3,8,2.7,0,1,1,8,0,0,0,2.6,2.6
318,LeSean McCoy,BUF,RB,9,SEA,3,5,1.7,0,2,1,11,0,0,0,2.6,2.6
318,Dwayne Washington,DET,RB,14,CHI,2,6,3,0,2,1,10,0,0,0,2.6,2.6
322,Giovani Bernard,CIN,RB,4,MIA,3,2,0.7,0,1,1,13,0,0,0,2.5,2.5
322,DeMarco Murray,TEN,RB,5,MIA,3,15,5,0,2,1,0,0,0,0,2.5,2.5
322,Darren Sproles,PHI,RB,8,DAL,2,3,1.5,0,2,1,12,0,0,0,2.5,2.5
322,DeMarco Murray,TEN,RB,15,KC,0,0,0,0,1,1,15,0,0,0,2.5,2.5
322,Frank Gore,IND,RB,11,TEN,4,14,3.5,0,1,1,1,0,0,0,2.5,2.5
327,Jalston Fowler,TEN,RB,3,OAK,0,0,0,0,1,1,14,0,0,0,2.4,2.4
327,Terron Ward,ATL,RB,8,GB,1,3,3,0,1,1,11,0,0,0,2.4,2.4
327,Alfred Blue,HOU,RB,16,CIN,3,10,3.3,0,1,1,4,0,0,0,2.4,2.4
330,Darren Sproles,PHI,RB,2,CHI,4,23,5.8,0,0,0,0,0,0,0,2.3,2.3
330,Jamize Olawale,OAK,FB,2,ATL,0,0,0,0,1,1,13,0,0,0,2.3,2.3
330,Tim Hightower,NO,RB,8,SEA,10,13,1.3,0,3,1,0,0,0,0,2.3,2.3
330,TJ Yeldon,JAX,RB,15,HOU,1,3,3,0,1,1,10,0,0,0,2.3,2.3
330,Jerick McKinnon,MIN,RB,15,IND,0,0,0,0,1,1,13,0,0,0,2.3,2.3
330,James Develin,NE,RB,15,DEN,0,0,0,0,1,1,13,0,0,0,2.3,2.3
330,Jonathan Stewart,CAR,RB,15,WAS,3,5,1.7,0,1,1,8,0,1,0,2.3,2.3
330,Matt Asiata,MIN,RB,16,GB,1,6,6,0,1,1,7,0,0,0,2.3,2.3
330,Dion Lewis,NE,RB,11,SF,1,4,4,0,1,1,9,0,0,0,2.3,2.3
339,Matt Asiata,MIN,RB,9,DET,6,22,3.7,0,0,0,0,0,0,0,2.2,2.2
339,Javorius Allen,BAL,RB,4,OAK,1,5,5,0,1,1,7,0,0,0,2.2,2.2
339,Ezekiel Elliott,DAL,RB,8,PHI,2,2,1,0,1,1,10,0,0,0,2.2,2.2
339,Le'Veon Bell,PIT,RB,9,BAL,0,0,0,0,2,1,12,0,0,0,2.2,2.2
339,Jamize Olawale,OAK,FB,15,LAC,0,0,0,0,1,1,12,0,0,0,2.2,2.2
339,Theo Riddick,DET,RB,11,JAX,1,7,7,0,2,1,5,0,0,0,2.2,2.2
345,Thomas Rawls,SEA,RB,2,LAR,1,0,0,0,1,1,11,0,0,0,2.1,2.1
345,Lance Dunbar,DAL,RB,4,SF,1,2,2,0,1,1,9,0,0,0,2.1,2.1
345,Kenyan Drake,MIA,RB,14,ARI,1,8,8,0,1,1,3,0,0,0,2.1,2.1
345,Isaiah Crowell,CLE,RB,12,NYG,1,2,2,0,1,1,9,0,0,0,2.1,2.1
345,TJ Yeldon,JAX,RB,14,MIN,2,5,2.5,0,3,2,-4,0,0,0,2.1,2.1
350,Le'Veon Bell,PIT,RB,6,MIA,0,0,0,0,0,0,0,0,0,0,2,2
350,Paul Perkins,NYG,RB,15,DET,3,20,6.7,0,0,0,0,0,0,0,2,2
350,Marcel Reece,SEA,FB,16,ARI,0,0,0,0,0,0,0,0,0,0,2,2
350,Kyle Juszczyk,BAL,FB,10,CLE,0,0,0,0,0,0,0,0,0,0,2,2
350,Bilal Powell,NYJ,RB,3,KC,1,3,3,0,1,1,7,0,0,0,2,2
350,Giovani Bernard,CIN,RB,6,NE,4,7,1.8,0,1,1,3,0,0,0,2,2
350,LeSean McCoy,BUF,RB,13,OAK,2,7,3.5,0,1,1,3,0,0,0,2,2
350,Jeremy Hill,CIN,RB,12,BAL,2,3,1.5,0,1,1,7,0,0,0,2,2
350,Lamar Miller,HOU,RB,12,LAC,3,-1,-0.3,0,1,1,11,0,0,0,2,2
350,Charcandrick West,KC,RB,11,TB,0,0,0,0,1,1,10,0,0,0,2,2
360,Matt Forte,NYJ,RB,1,CIN,6,19,3.2,0,0,0,0,0,0,0,1.9,1.9
360,Mark Ingram,NO,RB,6,CAR,4,19,4.8,0,0,0,0,0,0,0,1.9,1.9
360,Damien Williams,MIA,RB,5,TEN,0,0,0,0,1,1,9,0,0,0,1.9,1.9
360,Peyton Barber,TB,RB,12,SEA,2,5,2.5,0,1,1,4,0,0,0,1.9,1.9
360,Rob Kelley,WAS,RB,10,MIN,4,11,2.8,0,1,1,-2,0,0,0,1.9,1.9
360,Theo Riddick,DET,RB,3,GB,1,-3,-3,0,2,2,2,0,0,0,1.9,1.9
366,Giovani Bernard,CIN,RB,2,PIT,1,4,4,0,1,1,4,0,0,0,1.8,1.8
366,Theo Riddick,DET,RB,4,CHI,2,4,2,0,1,1,4,0,0,0,1.8,1.8
366,CJ Prosise,SEA,RB,8,NO,0,0,0,0,1,1,8,0,0,0,1.8,1.8
366,Darren Sproles,PHI,RB,9,NYG,2,3,1.5,0,3,1,5,0,0,0,1.8,1.8
366,Jordan Howard,CHI,RB,14,DET,1,3,3,0,2,1,5,0,0,0,1.8,1.8
366,Jamize Olawale,OAK,FB,12,CAR,0,0,0,0,1,1,8,0,0,0,1.8,1.8
366,Tim Hightower,NO,RB,11,CAR,1,4,4,0,1,1,4,0,0,0,1.8,1.8
366,Isaiah Crowell,CLE,RB,11,PIT,1,-2,-2,0,2,2,0,0,0,0,1.8,1.8
374,Rob Kelley,WAS,RB,16,CHI,6,17,2.8,0,0,0,0,0,0,0,1.7,1.7
374,Alfred Blue,HOU,RB,14,IND,5,17,3.4,0,0,0,0,0,0,0,1.7,1.7
374,Bilal Powell,NYJ,RB,12,NE,3,17,5.7,0,0,0,0,0,0,0,1.7,1.7
374,Ezekiel Elliott,DAL,RB,11,BAL,5,17,3.4,0,0,0,0,0,0,0,1.7,1.7
374,LeGarrette Blount,NE,RB,11,SF,7,17,2.4,0,0,0,0,0,0,0,1.7,1.7
374,DeMarco Murray,TEN,RB,2,DET,0,0,0,0,1,1,7,0,0,0,1.7,1.7
374,Dwayne Washington,DET,RB,15,NYG,0,0,0,0,1,1,7,0,0,0,1.7,1.7
374,John Kuhn,NO,FB,16,TB,0,0,0,0,1,1,7,0,0,0,1.7,1.7
374,Zach Zenner,DET,RB,14,CHI,1,2,2,0,1,1,5,0,0,0,1.7,1.7
374,Devonta Freeman,ATL,RB,14,LAR,2,4,2,0,1,1,3,0,0,0,1.7,1.7
374,Mark Ingram,NO,RB,10,DEN,0,0,0,0,1,1,7,0,0,0,1.7,1.7
385,Jerick McKinnon,MIN,RB,3,CAR,2,-4,-2,0,0,0,0,0,0,0,1.6,1.6
385,Fozzy Whittaker,CAR,RB,5,TB,1,16,16,0,0,0,0,0,0,0,1.6,1.6
385,Kenneth Farrow,LAC,RB,16,CLE,4,16,4,0,0,0,0,0,0,0,1.6,1.6
385,Tevin Coleman,ATL,RB,4,CAR,1,3,3,0,1,1,3,0,0,0,1.6,1.6
385,Kenneth Dixon,BAL,RB,5,WAS,2,0,0,0,1,1,6,0,0,0,1.6,1.6
385,Todd Gurley,LAR,RB,7,NYG,1,4,4,0,1,1,2,0,0,0,1.6,1.6
385,Jalen Richard,OAK,RB,8,TB,0,0,0,0,1,1,6,0,0,0,1.6,1.6
385,Carlos Hyde,SF,RB,15,ATL,0,0,0,0,1,1,6,0,0,0,1.6,1.6
385,Kyle Juszczyk,BAL,FB,13,MIA,0,0,0,0,1,1,6,0,0,0,1.6,1.6
385,Darren Sproles,PHI,RB,10,ATL,0,0,0,0,1,1,6,0,0,0,1.6,1.6
385,Wendell Smallwood,PHI,RB,11,SEA,2,2,1,0,1,1,4,0,0,0,1.6,1.6
385,Latavius Murray,OAK,RB,11,HOU,2,6,3,0,1,1,0,0,0,0,1.6,1.6
385,Mike Davis,SF,RB,9,NO,1,7,7,0,1,1,9,0,1,1,1.6,1.6
398,Eddie Lacy,GB,RB,1,JAX,5,15,3,0,0,0,0,0,0,0,1.5,1.5
398,Carlos Hyde,SF,RB,2,CAR,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
398,TJ Yeldon,JAX,RB,4,IND,1,15,15,0,0,0,0,0,1,0,1.5,1.5
398,Dion Lewis,NE,RB,16,NYJ,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
398,Dexter McCluster,LAC,RB,6,DEN,0,0,0,0,1,1,5,0,0,0,1.5,1.5
398,Benjamin Cunningham,LAR,RB,7,NYG,1,0,0,0,1,1,5,0,0,0,1.5,1.5
398,John Kuhn,NO,FB,8,SEA,0,0,0,0,1,1,5,0,0,0,1.5,1.5
398,Aaron Ripkowski,GB,FB,8,ATL,2,6,3,0,1,1,-1,0,0,0,1.5,1.5
398,Kenjon Barner,PHI,RB,8,DAL,0,0,0,0,1,1,5,0,0,0,1.5,1.5
398,Justin Forsett,DEN,RB,15,NE,1,0,0,0,1,1,5,0,0,0,1.5,1.5
398,Terrance West,BAL,RB,12,CIN,3,4,1.3,0,1,1,1,0,0,0,1.5,1.5
409,Terron Ward,ATL,RB,9,TB,4,14,3.5,0,0,0,0,0,0,0,1.4,1.4
409,Rex Burkhead,CIN,RB,15,PIT,5,14,2.8,0,1,0,0,0,0,0,1.4,1.4
409,Dion Lewis,NE,RB,12,NYJ,3,14,4.7,0,1,0,0,0,0,0,1.4,1.4
409,Charcandrick West,KC,RB,1,LAC,0,0,0,0,1,1,4,0,0,0,1.4,1.4
409,Giovani Bernard,CIN,RB,3,DEN,2,-1,-0.5,0,1,1,5,0,0,0,1.4,1.4
409,Dexter McCluster,LAC,RB,4,NO,1,2,2,0,2,1,2,0,0,0,1.4,1.4
409,Tevin Coleman,ATL,RB,5,DEN,0,0,0,0,2,1,4,0,0,0,1.4,1.4
409,Devonta Freeman,ATL,RB,7,LAC,2,2,1,0,2,1,2,0,0,0,1.4,1.4
409,Tevin Coleman,ATL,RB,15,SF,2,0,0,0,1,1,4,0,0,0,1.4,1.4
409,Akeem Hunt,HOU,RB,16,CIN,0,0,0,0,1,1,4,0,0,0,1.4,1.4
409,James Starks,GB,RB,11,WAS,1,-2,-2,0,1,1,6,0,0,0,1.4,1.4
420,Frank Gore,IND,RB,6,HOU,3,13,4.3,0,0,0,0,0,0,0,1.3,1.3
420,Devonta Freeman,ATL,RB,9,TB,5,13,2.6,0,0,0,0,0,0,0,1.3,1.3
420,Jonathan Stewart,CAR,RB,9,LAR,3,13,4.3,0,0,0,0,0,0,0,1.3,1.3
420,Terrance West,BAL,RB,15,PHI,1,13,13,0,0,0,0,0,0,0,1.3,1.3
420,Jalen Richard,OAK,RB,13,BUF,3,13,4.3,0,0,0,0,0,0,0,1.3,1.3
420,Charcandrick West,KC,RB,16,DEN,5,13,2.6,0,0,0,0,0,0,0,1.3,1.3
420,Jalen Richard,OAK,RB,1,NO,0,0,0,0,1,1,3,0,0,0,1.3,1.3
420,Ka'Deem Carey,CHI,RB,2,PHI,0,0,0,0,1,1,3,0,0,0,1.3,1.3
420,Robert Turbin,IND,RB,4,JAX,1,2,2,0,1,1,1,0,0,0,1.3,1.3
420,Travaris Cadet,NO,RB,7,KC,0,0,0,0,2,1,3,0,0,0,1.3,1.3
420,Mark Ingram,NO,RB,15,ARI,2,6,3,0,1,1,-3,0,0,0,1.3,1.3
420,Rashad Jennings,NYG,RB,16,PHI,2,5,2.5,0,2,1,-2,0,0,0,1.3,1.3
420,DeMarco Murray,TEN,RB,16,JAX,2,3,1.5,0,2,1,0,0,0,0,1.3,1.3
420,Paul Lasike,CHI,RB,10,TB,0,0,0,0,1,1,3,0,0,0,1.3,1.3
420,TJ Yeldon,JAX,RB,10,HOU,0,0,0,0,1,1,3,0,0,0,1.3,1.3
420,Marcus Murphy,NO,RB,11,CAR,0,0,0,0,1,1,3,0,0,0,1.3,1.3
436,Mike Gillislee,BUF,RB,3,ARI,2,12,6,0,0,0,0,0,0,0,1.2,1.2
436,CJ Anderson,DEN,RB,3,CIN,2,12,6,0,0,0,0,0,0,0,1.2,1.2
436,Derrick Henry,TEN,RB,16,JAX,2,12,6,0,0,0,0,0,0,0,1.2,1.2
436,Alex Collins,SEA,RB,16,ARI,3,12,4,0,0,0,0,0,0,0,1.2,1.2
436,Bilal Powell,NYJ,RB,1,CIN,1,2,2,0,1,1,0,0,0,0,1.2,1.2
436,Shaun Draughn,SF,RB,3,SEA,0,0,0,0,1,1,2,0,0,0,1.2,1.2
436,Jeremy Hill,CIN,RB,2,PIT,1,-2,-2,0,1,1,4,0,0,0,1.2,1.2
436,Latavius Murray,OAK,RB,4,BAL,1,1,1,0,1,1,1,0,0,0,1.2,1.2
436,Tevin Coleman,ATL,RB,16,CAR,0,0,0,0,1,1,2,0,0,0,1.2,1.2
436,Devontae Booker,DEN,RB,10,NO,6,0,0,0,1,1,2,0,0,0,1.2,1.2
446,Shane Vereen,NYG,RB,1,DAL,2,11,5.5,0,0,0,0,0,0,0,1.1,1.1
446,Spencer Ware,KC,RB,14,OAK,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
446,Christine Michael,SEA,RB,10,NE,2,11,5.5,0,0,0,0,0,0,0,1.1,1.1
446,Giovani Bernard,CIN,RB,1,NYJ,0,0,0,0,1,1,1,0,0,0,1.1,1.1
446,Bilal Powell,NYJ,RB,2,BUF,0,0,0,0,2,1,1,0,0,0,1.1,1.1
446,Justin Forsett,DEN,RB,14,TEN,2,0,0,0,1,1,1,0,0,0,1.1,1.1
446,Kenneth Farrow,LAC,RB,14,CAR,2,0,0,0,1,1,1,0,0,0,1.1,1.1
446,Theo Riddick,DET,RB,12,MIN,1,1,1,0,1,1,0,0,0,0,1.1,1.1
454,Daniel Lasco,NO,RB,4,LAC,3,10,3.3,0,0,0,0,0,0,0,1,1
454,Darren Sproles,PHI,RB,5,DET,1,10,10,0,0,0,0,0,0,0,1,1
454,Jacquizz Rodgers,TB,RB,7,SF,5,10,2,0,0,0,0,0,0,0,1,1
454,Todd Gurley,LAR,RB,9,CAR,1,10,10,0,0,0,0,0,0,0,1,1
454,Jonathan Williams,BUF,RB,15,CLE,3,10,3.3,0,0,0,0,0,0,0,1,1
454,DuJuan Harris,SF,RB,7,TB,1,-4,-4,0,1,1,4,0,0,0,1,1
454,Bilal Powell,NYJ,RB,15,MIA,2,1,0.5,0,1,1,-1,0,0,0,1,1
454,James Develin,NE,RB,16,NYJ,0,0,0,0,1,1,0,0,0,0,1,1
454,Chris Thompson,WAS,RB,12,DAL,1,-3,-3,0,1,1,3,0,0,0,1,1
463,Lamar Miller,HOU,RB,1,CHI,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
463,Mike Tolbert,CAR,FB,2,SF,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
463,LeGarrette Blount,NE,RB,4,BUF,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
463,Paul Perkins,NYG,RB,5,GB,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
463,Le'Veon Bell,PIT,RB,7,NE,3,9,3,0,0,0,0,0,0,0,0.9,0.9
463,Matt Asiata,MIN,RB,8,CHI,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
463,Josh Ferguson,IND,RB,13,NYJ,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
463,Rob Kelley,WAS,RB,14,PHI,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
463,Doug Martin,TB,RB,12,SEA,3,9,3,0,0,0,0,0,0,0,0.9,0.9
463,Spencer Ware,KC,RB,12,DEN,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
463,Chris Thompson,WAS,RB,10,MIN,1,9,9,0,0,0,0,0,0,0,0.9,0.9
463,Jordan Howard,CHI,RB,10,TB,1,9,9,0,0,0,0,0,0,0,0.9,0.9
463,Jeremy Hill,CIN,RB,11,BUF,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
463,Jerick McKinnon,MIN,RB,11,ARI,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
463,Carlos Hyde,SF,RB,11,NE,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
463,Matt Forte,NYJ,RB,3,KC,2,4,2,0,1,1,-5,0,0,0,0.9,0.9
463,Latavius Murray,OAK,RB,8,TB,0,0,0,0,1,1,-1,0,0,0,0.9,0.9
463,Ronnie Hillman,LAC,RB,16,CLE,1,0,0,0,1,1,-1,0,0,0,0.9,0.9
481,Jeremy Hill,CIN,RB,6,NE,2,8,4,0,0,0,0,0,0,0,0.8,0.8
481,Darren Sproles,PHI,RB,7,MIN,1,8,8,0,0,0,0,0,0,0,0.8,0.8
481,Akeem Hunt,HOU,RB,15,JAX,2,8,4,0,0,0,0,0,1,0,0.8,0.8
481,DuJuan Harris,SF,RB,13,CHI,2,8,4,0,0,0,0,0,0,0,0.8,0.8
481,Rob Kelley,WAS,RB,13,ARI,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
481,Corey Grant,JAX,RB,16,TEN,2,8,4,0,0,0,0,0,0,0,0.8,0.8
481,Mack Brown,WAS,RB,16,CHI,2,8,4,0,0,0,0,0,0,0,0.8,0.8
481,Tim Hightower,NO,RB,14,TB,1,8,8,0,1,0,0,0,0,0,0.8,0.8
481,Chris Ivory,JAX,RB,11,DET,2,8,4,0,0,0,0,0,0,0,0.8,0.8
481,Mike Gillislee,BUF,RB,11,CIN,2,8,4,0,1,0,0,0,0,0,0.8,0.8
481,Duke Johnson,CLE,RB,3,MIA,1,2,2,0,2,1,-4,0,0,0,0.8,0.8
481,Mike Tolbert,CAR,FB,4,ATL,0,0,0,0,1,1,-2,0,0,0,0.8,0.8
481,John Kuhn,NO,FB,15,ARI,0,0,0,0,1,1,-2,0,0,0,0.8,0.8
494,Alex Collins,SEA,RB,3,SF,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
494,Charcandrick West,KC,RB,6,OAK,1,7,7,0,0,0,0,0,0,0,0.7,0.7
494,Jordan Howard,CHI,RB,4,DET,3,7,2.3,0,1,0,0,0,0,0,0.7,0.7
494,Devontae Booker,DEN,RB,4,TB,1,7,7,0,0,0,0,0,0,0,0.7,0.7
494,Zach Zenner,DET,RB,5,PHI,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
494,Spencer Ware,KC,RB,8,IND,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
494,Antone Smith,TB,RB,9,ATL,1,7,7,0,0,0,0,0,0,0,0.7,0.7
494,Thomas Rawls,SEA,RB,15,LAR,7,7,1,0,0,0,0,0,0,0,0.7,0.7
494,Spencer Ware,KC,RB,15,TEN,4,7,1.8,0,0,0,0,0,0,0,0.7,0.7
494,Jordan Todman,IND,RB,15,MIN,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
494,Carlos Hyde,SF,RB,13,CHI,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
494,Ryan Mathews,PHI,RB,16,NYG,4,7,1.8,0,0,0,0,0,0,0,0.7,0.7
494,Mark Ingram,NO,RB,2,NYG,0,0,0,0,1,1,-3,0,0,0,0.7,0.7
507,Eddie Lacy,GB,RB,3,DET,2,6,3,0,0,0,0,0,0,0,0.6,0.6
507,Fozzy Whittaker,CAR,RB,3,MIN,1,6,6,0,0,0,0,0,0,0,0.6,0.6
507,Ezekiel Elliott,DAL,RB,3,CHI,1,6,6,0,0,0,0,0,0,0,0.6,0.6
507,Derrick Henry,TEN,RB,2,DET,1,6,6,0,0,0,0,0,0,0,0.6,0.6
507,Devonta Freeman,ATL,RB,2,OAK,2,6,3,0,0,0,0,0,0,0,0.6,0.6
507,Tim Hightower,NO,RB,4,LAC,2,6,3,0,0,0,0,0,0,0,0.6,0.6
507,Isaiah Crowell,CLE,RB,5,NE,2,6,3,0,0,0,0,0,0,0,0.6,0.6
507,Le'Veon Bell,PIT,RB,5,NYJ,2,6,3,0,1,0,0,0,0,0,0.6,0.6
507,Aaron Ripkowski,GB,FB,7,CHI,2,6,3,0,0,0,0,0,0,0,0.6,0.6
507,Jerick McKinnon,MIN,RB,7,PHI,1,6,6,0,0,0,0,0,0,0,0.6,0.6
507,Jamize Olawale,OAK,FB,7,JAX,2,6,3,0,0,0,0,0,0,0,0.6,0.6
507,Peyton Barber,TB,RB,7,SF,2,6,3,0,0,0,0,0,0,0,0.6,0.6
507,Knile Davis,KC,RB,9,JAX,1,6,6,0,0,0,0,0,0,0,0.6,0.6
507,Dion Lewis,NE,RB,13,LAR,1,6,6,0,0,0,0,0,0,0,0.6,0.6
507,Thomas Rawls,SEA,RB,14,GB,2,6,3,0,0,0,0,0,0,0,0.6,0.6
507,Frank Gore,IND,RB,12,PIT,4,6,1.5,0,0,0,0,0,0,0,0.6,0.6
507,Jonathan Williams,BUF,RB,12,JAX,1,6,6,0,0,0,0,0,0,0,0.6,0.6
507,Spencer Ware,KC,RB,11,TB,4,6,1.5,0,0,0,0,0,0,0,0.6,0.6
507,Andre Ellington,ARI,RB,11,MIN,2,6,3,0,0,0,0,0,0,0,0.6,0.6
526,Matt Asiata,MIN,RB,1,TEN,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
526,Devontae Booker,DEN,RB,2,IND,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Chris Johnson,ARI,RB,4,LAR,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Spencer Ware,KC,RB,4,PIT,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
526,DJ Foster,NE,RB,5,CLE,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Derrick Henry,TEN,RB,5,MIA,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Alfred Blue,HOU,RB,8,DET,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
526,Melvin Gordon,LAC,RB,8,DEN,4,5,1.2,0,0,0,0,0,0,0,0.5,0.5
