Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
18,LeSean McCoy,BUF,RB,15,CLE,19,153,8.1,2,3,3,16,0,0,0,34.9,34.9
19,Rob Kelley,WAS,RB,11,GB,24,137,5.7,3,2,0,0,0,0,0,34.7,34.7
19,Latavius Murray,OAK,RB,9,DEN,20,114,5.7,3,1,1,13,0,0,0,34.7,34.7
19,Devonta Freeman,ATL,RB,3,NO,14,152,10.9,0,5,5,55,1,0,0,34.7,34.7
22,David Johnson,ARI,RB,16,SEA,28,95,3.4,3,7,4,41,0,1,1,34.6,34.6
23,Le'Veon Bell,PIT,RB,10,DAL,17,57,3.4,1,10,9,77,1,1,0,34.4,34.4
24,Mark Ingram,NO,RB,9,SF,15,158,10.5,1,2,2,13,1,0,0,34.1,34.1
25,Matt Forte,NYJ,RB,2,BUF,30,100,3.3,3,3,2,9,0,0,0,33.9,33.9
26,Matt Forte,NYJ,RB,7,BAL,30,100,3.3,1,4,4,54,1,1,1,33.4,33.4
27,Ty Montgomery,GB,RB,15,CHI,16,162,10.1,2,3,2,1,0,0,0,33.3,33.3
28,Jordan Howard,CHI,RB,8,MIN,26,153,5.9,1,4,4,49,0,0,0,33.2,33.2
29,David Johnson,ARI,RB,12,ATL,13,58,4.5,0,11,8,103,1,0,0,33.1,33.1
30,Ryan Mathews,PHI,RB,10,ATL,19,109,5.7,2,2,2,30,0,0,0,32.9,32.9
31,Jordan Howard,CHI,RB,13,SF,32,117,3.7,3,1,0,0,0,0,0,32.7,32.7
31,Mark Ingram,NO,RB,12,LAR,14,146,10.4,1,2,1,21,1,0,0,32.7,32.7
33,LeSean McCoy,BUF,RB,12,JAX,19,103,5.4,2,2,2,31,0,0,0,32.4,32.4
34,Le'Veon Bell,PIT,RB,16,BAL,20,122,6.1,1,4,3,15,1,0,0,31.7,31.7
35,Jay Ajayi,MIA,RB,7,BUF,28,214,7.6,1,1,1,2,0,0,0,31.6,31.6
36,DeMarco Murray,TEN,RB,10,GB,17,123,7.2,1,3,2,33,0,0,0,31,31
37,Jay Ajayi,MIA,RB,16,BUF,32,206,6.4,1,1,1,3,0,0,0,30.9,30.9
38,Ezekiel Elliott,DAL,RB,15,TB,23,159,6.9,1,3,3,29,0,1,0,30.8,30.8
39,Jeremy Hill,CIN,RB,7,CLE,9,168,18.7,1,2,2,24,0,0,0,30.2,30.2
40,Carlos Hyde,SF,RB,14,NYJ,17,193,11.4,0,1,1,7,1,0,0,30,30
41,Tevin Coleman,ATL,RB,3,NO,12,42,3.5,3,3,3,47,0,0,0,29.9,29.9
41,CJ Anderson,DEN,RB,1,CAR,20,92,4.6,1,5,4,47,1,0,0,29.9,29.9
43,LeSean McCoy,BUF,RB,3,ARI,17,110,6.5,2,4,3,6,0,1,0,29.6,29.6
44,DeMarco Murray,TEN,RB,3,OAK,16,114,7.1,1,5,5,41,0,0,0,29.5,29.5
45,LeGarrette Blount,NE,RB,7,PIT,24,127,5.3,2,1,1,7,0,0,0,29.4,29.4
46,Tevin Coleman,ATL,RB,5,DEN,6,31,5.2,0,6,4,132,1,0,0,29.3,29.3
47,LeSean McCoy,BUF,RB,13,OAK,17,130,7.6,0,7,7,61,0,0,0,29.1,29.1
48,Giovani Bernard,CIN,RB,2,PIT,5,17,3.4,0,11,9,100,1,1,1,28.7,28.7
49,Carlos Hyde,SF,RB,3,SEA,21,103,4.9,2,1,1,2,0,0,0,28.5,28.5
49,LeSean McCoy,BUF,RB,16,MIA,24,128,5.3,1,6,5,17,0,0,0,28.5,28.5
51,Terrance West,BAL,RB,6,NYG,23,87,3.8,2,6,4,36,0,0,0,28.3,28.3
51,Jordan Howard,CHI,RB,5,IND,16,118,7.4,0,3,3,45,1,0,0,28.3,28.3
53,Christine Michael,SEA,RB,3,SF,20,106,5.3,2,3,2,5,0,0,0,28.1,28.1
53,David Johnson,ARI,RB,7,SEA,33,113,3.4,0,13,8,58,0,0,0,28.1,28.1
55,Thomas Rawls,SEA,RB,13,CAR,15,106,7.1,2,1,1,12,0,0,0,27.8,27.8
55,Theo Riddick,DET,RB,1,IND,7,45,6.4,1,5,5,63,1,0,0,27.8,27.8
57,Darren Sproles,PHI,RB,3,PIT,2,-1,-0.5,0,6,6,128,1,0,0,27.7,27.7
58,Spencer Ware,KC,RB,6,OAK,24,131,5.5,1,2,2,32,0,0,0,27.3,27.3
58,Theo Riddick,DET,RB,8,HOU,11,56,5.1,0,11,8,77,1,0,0,27.3,27.3
60,Le'Veon Bell,PIT,RB,12,IND,23,120,5.2,1,5,4,22,0,0,0,27.2,27.2
60,Bilal Powell,NYJ,RB,15,MIA,16,84,5.2,0,12,11,78,0,0,0,27.2,27.2
62,David Johnson,ARI,RB,10,SF,19,55,2.9,1,7,5,46,1,0,0,27.1,27.1
63,David Johnson,ARI,RB,15,NO,12,53,4.4,2,5,4,55,0,0,0,26.8,26.8
64,James White,NE,RB,6,CIN,7,19,2.7,0,9,8,47,2,0,0,26.6,26.6
65,Devonta Freeman,ATL,RB,13,KC,15,56,3.7,2,5,4,49,0,0,0,26.5,26.5
66,Theo Riddick,DET,RB,5,PHI,11,49,4.5,0,6,6,33,2,0,0,26.2,26.2
66,Jeremy Hill,CIN,RB,14,CLE,25,111,4.4,1,4,3,31,0,0,0,26.2,26.2
66,Isaiah Crowell,CLE,RB,4,WAS,16,120,7.5,1,4,3,22,0,0,0,26.2,26.2
66,Le'Veon Bell,PIT,RB,13,NYG,29,118,4.1,0,7,6,64,0,1,1,26.2,26.2
70,David Johnson,ARI,RB,3,BUF,19,83,4.4,2,6,3,28,0,0,0,26.1,26.1
71,Ezekiel Elliott,DAL,RB,12,WAS,20,97,4.8,2,2,2,23,0,0,0,26,26
72,DeMarco Murray,TEN,RB,4,HOU,25,95,3.8,2,2,2,24,0,1,0,25.9,25.9
73,Le'Veon Bell,PIT,RB,4,KC,18,144,8,0,6,5,34,0,0,0,25.8,25.8
74,Ezekiel Elliott,DAL,RB,4,SF,23,138,6,1,1,1,19,0,0,0,25.7,25.7
75,LeGarrette Blount,NE,RB,3,HOU,24,105,4.4,2,0,0,0,0,0,0,25.5,25.5
75,Latavius Murray,OAK,RB,13,BUF,20,82,4.1,2,5,3,23,0,0,0,25.5,25.5
77,Mark Ingram,NO,RB,16,TB,18,90,5,2,3,2,3,0,0,0,25.3,25.3
77,Ryan Mathews,PHI,RB,15,BAL,20,128,6.4,1,1,1,5,0,1,0,25.3,25.3
79,Jay Ajayi,MIA,RB,9,NYJ,24,111,4.6,1,4,3,19,0,1,0,25,25
80,LeGarrette Blount,NE,RB,10,SEA,21,69,3.3,3,0,0,0,0,0,0,24.9,24.9
80,Melvin Gordon,LAC,RB,4,NO,19,36,1.9,2,7,6,43,0,1,1,24.9,24.9
80,Le'Veon Bell,PIT,RB,7,NE,21,81,3.9,0,13,10,68,0,1,0,24.9,24.9
83,Isaiah Crowell,CLE,RB,2,BAL,18,133,7.4,1,1,1,15,0,0,0,24.8,24.8
83,Matt Jones,WAS,RB,4,CLE,22,117,5.3,1,2,2,21,0,0,0,24.8,24.8
85,Deandre Washington,OAK,RB,16,IND,12,99,8.2,2,1,1,18,0,0,0,24.7,24.7
85,DeMarco Murray,TEN,RB,7,IND,25,107,4.3,1,5,3,20,0,0,0,24.7,24.7
87,Charles Sims,TB,RB,3,LAR,13,55,4.2,1,8,6,69,0,0,0,24.4,24.4
87,Le'Veon Bell,PIT,RB,5,NYJ,20,66,3.3,0,11,9,88,0,0,0,24.4,24.4
89,DuJuan Harris,SF,RB,9,NO,10,59,5.9,0,6,5,83,1,1,1,24.2,24.2
90,Jonathan Stewart,CAR,RB,8,ARI,25,95,3.8,2,2,1,25,0,1,1,24,24
90,Melvin Gordon,LAC,RB,2,JAX,24,102,4.2,1,3,3,18,0,0,0,24,24
92,Rashad Jennings,NYG,RB,11,CHI,21,85,4,1,6,5,44,0,0,0,23.9,23.9
93,Matt Forte,NYJ,RB,8,CLE,25,82,3.3,2,3,2,16,0,0,0,23.8,23.8
93,Melvin Gordon,LAC,RB,13,TB,17,84,4.9,1,6,4,54,0,0,0,23.8,23.8
95,DeMarco Murray,TEN,RB,1,MIN,13,42,3.2,0,7,5,35,2,1,1,23.7,23.7
96,Carlos Hyde,SF,RB,5,ARI,22,78,3.5,1,6,6,36,0,0,0,23.4,23.4
97,Carlos Hyde,SF,RB,1,LAR,23,88,3.8,2,3,2,5,0,0,0,23.3,23.3
97,Christine Michael,SEA,RB,6,ATL,18,64,3.6,2,3,3,19,0,1,0,23.3,23.3
99,Zach Zenner,DET,RB,16,DAL,12,67,5.6,2,3,2,25,0,0,0,23.2,23.2
99,David Johnson,ARI,RB,1,NE,16,89,5.6,1,6,4,43,0,0,0,23.2,23.2
99,DeAngelo Williams,PIT,RB,2,CIN,32,94,2.9,0,5,4,38,1,0,0,23.2,23.2
102,Danny Woodhead,LAC,RB,1,KC,16,89,5.6,0,7,5,31,1,0,0,23,23
102,Ameer Abdullah,DET,RB,1,IND,12,63,5.2,0,5,5,57,1,0,0,23,23
104,DeMarco Murray,TEN,RB,8,JAX,21,123,5.9,1,2,1,5,0,0,0,22.8,22.8
104,LeSean McCoy,BUF,RB,14,PIT,12,27,2.2,1,7,6,81,0,0,0,22.8,22.8
104,LeSean McCoy,BUF,RB,4,NE,19,70,3.7,0,6,6,38,1,0,0,22.8,22.8
107,Ezekiel Elliott,DAL,RB,9,CLE,18,92,5.1,2,1,1,5,0,1,0,22.7,22.7
107,Mark Ingram,NO,RB,3,ATL,15,77,5.1,0,6,4,30,1,0,0,22.7,22.7
109,Ty Montgomery,GB,RB,7,CHI,9,60,6.7,0,13,10,66,0,0,0,22.6,22.6
110,Matt Jones,WAS,RB,6,PHI,16,135,8.4,1,0,0,0,0,0,0,22.5,22.5
110,Tevin Coleman,ATL,RB,16,CAR,9,90,10,1,3,3,45,0,0,0,22.5,22.5
110,Mark Ingram,NO,RB,4,LAC,18,56,3.1,1,7,6,49,0,0,0,22.5,22.5
110,Melvin Gordon,LAC,RB,8,DEN,23,111,4.8,0,7,4,44,0,0,0,22.5,22.5
114,Ezekiel Elliott,DAL,RB,6,GB,28,157,5.6,0,4,2,17,0,0,0,22.4,22.4
115,Lamar Miller,HOU,RB,11,OAK,24,104,4.3,1,3,2,9,0,0,0,22.3,22.3
115,CJ Prosise,SEA,RB,10,NE,17,66,3.9,0,7,7,87,0,0,0,22.3,22.3
117,Ezekiel Elliott,DAL,RB,16,DET,12,80,6.7,2,1,1,12,0,0,0,22.2,22.2
117,Lamar Miller,HOU,RB,14,IND,21,107,5.1,1,1,1,15,0,0,0,22.2,22.2
119,Latavius Murray,OAK,RB,2,ATL,8,57,7.1,1,6,6,44,0,0,0,22.1,22.1
119,Kenneth Dixon,BAL,RB,14,NE,11,39,3.5,0,11,8,42,1,0,0,22.1,22.1
121,Bilal Powell,NYJ,RB,10,LAR,4,37,9.2,0,7,7,52,1,0,0,21.9,21.9
122,Terrance West,BAL,RB,13,MIA,10,50,5,1,3,3,18,1,0,0,21.8,21.8
122,Devonta Freeman,ATL,RB,8,GB,11,35,3.2,1,6,4,23,1,0,0,21.8,21.8
122,Isaiah Crowell,CLE,RB,16,LAC,16,54,3.4,2,5,4,4,0,0,0,21.8,21.8
125,Jeremy Hill,CIN,RB,3,DEN,17,97,5.7,2,0,0,0,0,0,0,21.7,21.7
125,Devonta Freeman,ATL,RB,12,ARI,16,60,3.8,2,3,2,17,0,0,0,21.7,21.7
125,DeMarco Murray,TEN,RB,5,MIA,27,121,4.5,0,6,5,16,0,0,0,21.7,21.7
128,Jonathan Stewart,CAR,RB,12,OAK,17,96,5.6,2,1,0,0,0,0,0,21.6,21.6
129,DeMarco Murray,TEN,RB,2,DET,12,89,7.4,0,7,7,56,0,0,0,21.5,21.5
130,Devonta Freeman,ATL,RB,5,DEN,23,88,3.8,1,5,3,35,0,0,0,21.3,21.3
130,LeGarrette Blount,NE,RB,2,MIA,29,123,4.2,1,0,0,0,0,1,0,21.3,21.3
130,Jordan Howard,CHI,RB,15,GB,17,90,5.3,1,4,4,23,0,0,0,21.3,21.3
133,John Kuhn,NO,FB,4,LAC,3,5,1.7,2,2,2,7,1,0,0,21.2,21.2
134,Spencer Ware,KC,RB,7,NO,17,77,4.5,0,2,2,54,1,0,0,21.1,21.1
134,Frank Gore,IND,RB,9,GB,19,60,3.2,2,2,2,11,0,0,0,21.1,21.1
136,Todd Gurley,LAR,RB,3,TB,27,85,3.1,2,2,1,-5,0,0,0,21,21
136,Ezekiel Elliott,DAL,RB,3,CHI,30,140,4.7,0,2,2,20,0,0,0,21,21
136,DeMarco Murray,TEN,RB,9,LAC,14,51,3.6,1,7,7,29,0,0,0,21,21
139,Jacquizz Rodgers,TB,RB,5,CAR,30,101,3.4,0,6,5,28,0,0,0,20.9,20.9
140,LeSean McCoy,BUF,RB,5,LAR,18,150,8.3,0,2,2,8,0,0,0,20.8,20.8
141,Tim Hightower,NO,RB,11,CAR,12,69,5.8,0,9,8,57,0,0,0,20.6,20.6
142,Jonathan Stewart,CAR,RB,6,NO,19,85,4.5,2,1,0,0,0,0,0,20.5,20.5
142,Cameron Artis-Payne,CAR,RB,5,TB,18,85,4.7,2,0,0,0,0,0,0,20.5,20.5
142,Ezekiel Elliott,DAL,RB,13,MIN,20,86,4.3,1,5,4,19,0,1,0,20.5,20.5
142,Matt Forte,NYJ,RB,1,CIN,22,96,4.4,0,7,5,59,0,0,0,20.5,20.5
142,Frank Gore,IND,RB,4,JAX,16,68,4.2,1,6,5,27,0,0,0,20.5,20.5
142,Carlos Hyde,SF,RB,12,MIA,13,65,5,0,6,5,30,1,0,0,20.5,20.5
148,Chris Ivory,JAX,RB,16,TEN,14,45,3.2,1,6,4,69,0,1,1,20.4,20.4
149,Latavius Murray,OAK,RB,7,JAX,18,59,3.3,2,5,2,4,0,0,0,20.3,20.3
149,Terrance West,BAL,RB,4,OAK,21,113,5.4,1,0,0,0,0,1,0,20.3,20.3
149,Jacquizz Rodgers,TB,RB,7,SF,26,154,5.9,0,1,1,9,0,0,0,20.3,20.3
152,Spencer Ware,KC,RB,13,ATL,14,29,2.1,1,4,3,23,1,0,0,20.2,20.2
153,Christine Michael,SEA,RB,4,NYJ,18,58,3.2,0,6,5,32,1,0,0,20,20
154,Tim Hightower,NO,RB,15,ARI,11,37,3.4,2,3,3,11,0,0,0,19.8,19.8
155,CJ Anderson,DEN,RB,7,HOU,16,107,6.7,1,0,0,0,0,0,0,19.7,19.7
155,Derrick Henry,TEN,RB,8,JAX,16,60,3.8,1,5,4,37,0,0,0,19.7,19.7
157,Tevin Coleman,ATL,RB,14,LAR,8,36,4.5,1,3,2,19,1,0,0,19.5,19.5
158,Robert Turbin,IND,RB,15,MIN,7,32,4.6,2,2,2,22,0,0,0,19.4,19.4
158,Ty Montgomery,GB,RB,6,DAL,3,6,2,0,12,10,98,0,2,1,19.4,19.4
160,Latavius Murray,OAK,RB,14,KC,22,103,4.7,1,1,0,0,0,0,0,19.3,19.3
160,Frank Gore,IND,RB,7,TEN,17,61,3.6,0,5,5,22,1,0,0,19.3,19.3
162,Jordan Howard,CHI,RB,4,DET,23,111,4.8,0,4,3,21,0,0,0,19.2,19.2
163,Matt Asiata,MIN,RB,5,HOU,14,55,3.9,1,3,3,46,0,0,0,19.1,19.1
163,DeMarco Murray,TEN,RB,15,KC,18,89,4.9,0,6,5,52,0,0,0,19.1,19.1
165,Alfred Blue,HOU,RB,16,CIN,21,73,3.5,1,4,4,17,0,0,0,19,19
166,Ezekiel Elliott,DAL,RB,8,PHI,22,96,4.4,0,4,4,52,0,0,0,18.8,18.8
166,Todd Gurley,LAR,RB,5,BUF,23,72,3.1,1,5,3,36,0,2,1,18.8,18.8
166,Le'Veon Bell,PIT,RB,6,MIA,10,53,5.3,0,7,6,55,0,0,0,18.8,18.8
169,Lamar Miller,HOU,RB,1,CHI,28,106,3.8,0,4,4,11,0,1,0,18.7,18.7
170,Tim Hightower,NO,RB,12,LAR,15,51,3.4,0,2,2,54,1,0,0,18.5,18.5
170,Jerick McKinnon,MIN,RB,4,NYG,18,85,4.7,1,5,3,10,0,0,0,18.5,18.5
170,Frank Gore,IND,RB,15,MIN,26,101,3.9,0,4,4,14,0,0,0,18.5,18.5
173,Mike Gillislee,BUF,RB,8,NE,12,85,7.1,1,3,3,9,0,0,0,18.4,18.4
173,Devontae Booker,DEN,RB,8,LAC,19,54,2.8,1,6,5,30,0,1,1,18.4,18.4
175,CJ Anderson,DEN,RB,2,IND,20,74,3.7,1,5,3,19,0,0,0,18.3,18.3
175,James White,NE,RB,11,SF,0,0,0,0,6,6,63,1,0,0,18.3,18.3
175,Chris Thompson,WAS,RB,7,DET,12,73,6.1,0,7,7,40,0,0,0,18.3,18.3
178,Melvin Gordon,LAC,RB,10,MIA,24,70,2.9,0,8,5,62,0,0,0,18.2,18.2
178,Fozzy Whittaker,CAR,RB,4,ATL,3,6,2,0,9,9,86,0,0,0,18.2,18.2
180,Le'Veon Bell,PIT,RB,15,CIN,23,93,4,0,8,5,38,0,0,0,18.1,18.1
180,James Starks,GB,RB,11,WAS,9,25,2.8,0,6,5,46,1,0,0,18.1,18.1
180,David Johnson,ARI,RB,14,MIA,20,80,4,0,8,5,41,0,1,1,18.1,18.1
180,Fozzy Whittaker,CAR,RB,2,SF,16,100,6.2,0,4,3,31,0,1,1,18.1,18.1
184,Jonathan Stewart,CAR,RB,15,WAS,25,132,5.3,0,2,1,8,0,1,0,18,18
185,Derrick Henry,TEN,RB,15,KC,9,58,6.4,2,0,0,0,0,0,0,17.8,17.8
185,Latavius Murray,OAK,RB,12,CAR,19,45,2.4,1,4,3,43,0,0,0,17.8,17.8
185,Melvin Gordon,LAC,RB,3,IND,16,35,2.2,1,7,4,43,0,0,0,17.8,17.8
185,David Johnson,ARI,RB,8,CAR,10,24,2.4,0,9,7,84,0,0,0,17.8,17.8
189,Melvin Gordon,LAC,RB,1,KC,14,57,4.1,2,0,0,0,0,0,0,17.7,17.7
189,Todd Gurley,LAR,RB,16,SF,23,67,2.9,1,3,3,20,0,0,0,17.7,17.7
189,Jamize Olawale,OAK,FB,11,HOU,2,-3,-1.5,0,3,3,90,1,0,0,17.7,17.7
192,Ty Montgomery,GB,RB,14,SEA,9,41,4.6,1,4,3,45,0,0,0,17.6,17.6
192,Duke Johnson,CLE,RB,8,NYJ,4,29,7.2,0,8,6,87,0,0,0,17.6,17.6
194,Jalen Richard,OAK,RB,1,NO,3,84,28,1,2,2,11,0,0,0,17.5,17.5
194,Ryan Mathews,PHI,RB,5,DET,11,42,3.8,0,5,5,33,1,1,1,17.5,17.5
196,Duke Johnson,CLE,RB,6,TEN,4,18,4.5,1,6,4,56,0,0,0,17.4,17.4
197,Todd Gurley,LAR,RB,14,ATL,16,61,3.8,1,4,3,22,0,0,0,17.3,17.3
197,David Johnson,ARI,RB,2,TB,12,45,3.8,0,5,3,98,0,0,0,17.3,17.3
197,Rashad Jennings,NYG,RB,13,PIT,6,19,3.2,0,6,6,34,1,0,0,17.3,17.3
200,Tim Hightower,NO,RB,9,SF,23,87,3.8,1,1,1,15,0,0,0,17.2,17.2
200,Mark Ingram,NO,RB,7,KC,16,62,3.9,0,4,4,20,1,1,1,17.2,17.2
202,LeGarrette Blount,NE,RB,16,NYJ,20,50,2.5,2,0,0,0,0,0,0,17,17
202,LeSean McCoy,BUF,RB,1,BAL,16,58,3.6,1,4,4,12,0,0,0,17,17
204,Mike Gillislee,BUF,RB,13,OAK,8,49,6.1,2,0,0,0,0,0,0,16.9,16.9
204,Lamar Miller,HOU,RB,15,JAX,22,63,2.9,1,2,2,26,0,0,0,16.9,16.9
204,Jalen Richard,OAK,RB,16,IND,6,66,11,0,3,3,13,1,0,0,16.9,16.9
204,DeMarco Murray,TEN,RB,11,IND,21,70,3.3,0,3,3,9,1,0,0,16.9,16.9
204,Isaiah Crowell,CLE,RB,7,CIN,12,63,5.2,1,4,3,16,0,0,0,16.9,16.9
204,TJ Yeldon,JAX,RB,1,GB,21,39,1.9,1,6,4,30,0,0,0,16.9,16.9
204,Darren Sproles,PHI,RB,13,CIN,7,14,2,1,6,6,35,0,0,0,16.9,16.9
211,Rob Kelley,WAS,RB,14,PHI,16,63,3.9,1,2,2,25,0,0,0,16.8,16.8
211,Jordan Howard,CHI,RB,16,WAS,18,119,6.6,0,3,1,9,0,0,0,16.8,16.8
211,Devonta Freeman,ATL,RB,16,CAR,13,53,4.1,0,8,8,35,0,0,0,16.8,16.8
214,Chris Thompson,WAS,RB,16,CHI,3,20,6.7,1,1,1,17,1,0,0,16.7,16.7
214,Matt Forte,NYJ,RB,9,MIA,12,92,7.7,1,2,1,5,0,0,0,16.7,16.7
214,Ezekiel Elliott,DAL,RB,11,BAL,25,97,3.9,0,5,4,30,0,0,0,16.7,16.7
214,Tevin Coleman,ATL,RB,1,TB,8,22,2.8,0,6,5,95,0,0,0,16.7,16.7
218,Ryan Mathews,PHI,RB,2,CHI,9,32,3.6,2,1,1,3,0,0,0,16.5,16.5
218,Doug Martin,TB,RB,14,NO,23,66,2.9,1,2,2,19,0,0,0,16.5,16.5
218,Shane Vereen,NYG,RB,3,WAS,11,67,6.1,1,5,2,28,0,1,1,16.5,16.5
218,Jerick McKinnon,MIN,RB,13,DAL,9,41,4.6,0,6,5,14,1,0,0,16.5,16.5
218,TJ Yeldon,JAX,RB,9,KC,7,33,4.7,0,6,5,32,1,1,1,16.5,16.5
223,Chris Ivory,JAX,RB,11,DET,17,39,2.3,0,6,6,75,0,1,1,16.4,16.4
224,Shaun Draughn,SF,RB,7,TB,1,16,16,0,7,5,37,1,0,0,16.3,16.3
224,Theo Riddick,DET,RB,11,JAX,4,13,3.2,0,10,8,70,0,0,0,16.3,16.3
226,Terrance West,BAL,RB,15,PHI,13,77,5.9,0,4,4,45,0,0,0,16.2,16.2
227,CJ Prosise,SEA,RB,11,PHI,4,76,19,1,3,2,5,0,0,0,16.1,16.1
227,Frank Gore,IND,RB,11,TEN,18,50,2.8,0,4,4,71,0,0,0,16.1,16.1
227,Jerick McKinnon,MIN,RB,15,IND,3,12,4,0,9,9,59,0,0,0,16.1,16.1
230,LeSean McCoy,BUF,RB,9,SEA,21,85,4,0,5,4,35,0,0,0,16,16
230,TJ Yeldon,JAX,RB,14,MIN,17,59,3.5,0,9,7,31,0,0,0,16,16
232,Jacquizz Rodgers,TB,RB,16,NO,15,63,4.2,1,2,2,15,0,0,0,15.8,15.8
232,Isaiah Crowell,CLE,RB,1,PHI,12,62,5.2,1,2,2,16,0,0,0,15.8,15.8
232,Isaiah Crowell,CLE,RB,14,CIN,10,113,11.3,0,2,1,5,0,0,0,15.8,15.8
235,Giovani Bernard,CIN,RB,7,CLE,17,80,4.7,1,2,1,7,0,0,0,15.7,15.7
235,Devontae Booker,DEN,RB,7,HOU,17,83,4.9,1,2,1,4,0,1,0,15.7,15.7
235,Ezekiel Elliott,DAL,RB,2,WAS,21,83,4,1,2,2,4,0,2,1,15.7,15.7
235,Jordan Howard,CHI,RB,12,TEN,18,84,4.7,0,5,3,43,0,0,0,15.7,15.7
235,TJ Yeldon,JAX,RB,4,IND,14,71,5.1,0,5,4,46,0,1,0,15.7,15.7
235,Jalen Richard,OAK,RB,5,LAC,8,31,3.9,0,7,6,66,0,0,0,15.7,15.7
241,Travaris Cadet,NO,RB,15,ARI,1,16,16,0,5,5,30,1,0,0,15.6,15.6
241,Giovani Bernard,CIN,RB,5,DAL,9,50,5.6,0,6,6,46,0,0,0,15.6,15.6
241,Darren Sproles,PHI,RB,10,ATL,2,19,9.5,0,10,8,57,0,0,0,15.6,15.6
244,Rob Kelley,WAS,RB,15,CAR,9,8,0.9,1,4,4,47,0,0,0,15.5,15.5
245,Frank Gore,IND,RB,14,HOU,10,41,4.1,0,2,2,33,1,0,0,15.4,15.4
245,LeGarrette Blount,NE,RB,11,SF,19,124,6.5,0,0,0,0,0,0,0,15.4,15.4
245,David Johnson,ARI,RB,4,LAR,17,83,4.9,0,4,4,41,0,1,1,15.4,15.4
248,Frank Gore,IND,RB,3,LAC,21,82,3.9,1,3,1,1,0,1,0,15.3,15.3
248,Frank Gore,IND,RB,2,DEN,13,44,3.4,0,3,3,19,1,0,0,15.3,15.3
248,Darren Sproles,PHI,RB,8,DAL,15,86,5.7,0,7,5,17,0,1,0,15.3,15.3
251,DeMarco Murray,TEN,RB,14,DEN,21,92,4.4,1,2,0,0,0,0,0,15.2,15.2
251,Todd Gurley,LAR,RB,7,NYG,15,57,3.8,0,7,6,35,0,0,0,15.2,15.2
253,Tevin Coleman,ATL,RB,2,OAK,12,46,3.8,1,2,2,25,0,0,0,15.1,15.1
254,Mack Brown,WAS,RB,16,CHI,8,82,10.2,1,1,1,-2,0,0,0,15,15
254,Kapri Bibbs,DEN,RB,9,OAK,2,11,5.5,0,1,1,69,1,0,0,15,15
254,Damien Williams,MIA,RB,10,LAC,2,2,1,1,1,1,18,1,0,0,15,15
254,LeGarrette Blount,NE,RB,6,CIN,13,50,3.8,1,2,2,20,0,0,0,15,15
254,Devonta Freeman,ATL,RB,7,LAC,15,58,3.9,0,6,5,42,0,0,0,15,15
259,Bilal Powell,NYJ,RB,8,CLE,6,76,12.7,1,3,1,3,0,0,0,14.9,14.9
259,LeGarrette Blount,NE,RB,14,BAL,18,72,4,1,1,1,7,0,0,0,14.9,14.9
259,Carlos Hyde,SF,RB,4,DAL,15,74,4.9,1,1,1,5,0,0,0,14.9,14.9
