Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
277,Ryan Mathews,PHI,RB,1,CLE,37,48.1,59.5,0,59.5,59.5,13.7,37
278,James White,NE,RB,7,PIT,25,43.9,0,20,8,20,11.2,44.8
278,Wendell Smallwood,PHI,RB,10,ATL,19,24.1,68.4,5.3,68.4,73.7,7,36.8
280,Chris Ivory,JAX,RB,16,TEN,42,58.3,33.3,14.3,42.9,47.6,20.4,48.6
281,Isaiah Crowell,CLE,RB,7,CIN,38,59.4,31.6,10.5,39.5,42.1,16.9,44.5
281,Tevin Coleman,ATL,RB,1,TB,32,49.2,25,18.8,40.6,43.8,16.7,52.2
283,Devonta Freeman,ATL,RB,4,CAR,34,50.7,38.2,8.8,44.1,47.1,14.4,42.4
283,LeGarrette Blount,NE,RB,11,SF,34,44.7,55.9,0,55.9,55.9,15.4,45.3
285,Christine Michael,SEA,RB,8,NO,28,51.9,35.7,7.1,39.3,42.9,11.2,40
285,Devontae Booker,DEN,RB,2,IND,14,19.7,64.3,7.1,71.4,71.4,6.1,43.6
287,Frank Gore,IND,RB,2,DEN,34,46.6,38.2,8.8,47.1,47.1,15.3,45
287,Shaun Draughn,SF,RB,1,LAR,21,25.9,33.3,9.5,42.9,42.9,10.6,50.5
289,Danny Woodhead,LAC,RB,1,KC,50,68.5,32,14,42,46,23,46
290,LeGarrette Blount,NE,RB,2,MIA,51,63.8,56.9,0,56.9,56.9,21.3,41.8
290,LeSean McCoy,BUF,RB,5,LAR,44,80,40.9,4.5,45.5,45.5,20.8,47.3
292,Mike Gillislee,BUF,RB,8,NE,43,55.1,27.9,7,34.9,34.9,18.4,42.8
293,Doug Martin,TB,RB,13,LAC,36,55.4,47.2,2.8,50,50,13.8,38.3
293,Lance Dunbar,DAL,RB,2,WAS,9,13.2,33.3,22.2,55.6,55.6,5.2,57.8
295,Jordan Howard,CHI,RB,5,IND,63,95.5,25.4,4.8,30.2,30.2,28.3,44.9
295,DeMarco Murray,TEN,RB,1,MIN,50,74.6,26,14,36,40,23.7,47.4
295,DeMarco Murray,TEN,RB,2,DET,41,61.2,29.3,17.1,46.3,46.3,21.5,52.4
298,Melvin Gordon,LAC,RB,2,JAX,51,75,47.1,5.9,52.9,52.9,24,47.1
298,Jordan Howard,CHI,RB,15,GB,49,74.2,34.7,8.2,42.9,42.9,21.3,43.5
298,Devontae Booker,DEN,RB,6,LAC,15,20.5,33.3,13.3,46.7,46.7,7.3,48.7
301,Matt Asiata,MIN,RB,14,JAX,26,39.4,42.3,7.7,50,50,12.1,46.5
301,Damien Williams,MIA,RB,9,NYJ,14,22.2,35.7,21.4,50,57.1,6.9,49.3
301,Malcolm Brown,LAR,RB,5,BUF,8,11.9,25,12.5,37.5,37.5,3.8,47.5
301,Stepfan Taylor,ARI,RB,6,NYJ,4,5.2,50,0,50,50,1.4,35
301,Rex Burkhead,CIN,RB,11,BUF,4,5.5,0,25,25,25,2.4,60
306,David Johnson,ARI,RB,2,TB,41,62.1,29.3,12.2,36.6,41.5,17.3,42.2
307,Deandre Washington,OAK,RB,2,ATL,15,20,46.7,6.7,53.3,53.3,6.2,41.3
308,Lamar Miller,HOU,RB,10,JAX,24,38.1,62.5,0,62.5,62.5,8.3,34.6
309,Mark Ingram,NO,RB,4,LAC,48,65.8,37.5,14.6,50,52.1,22.5,46.9
309,Deandre Washington,OAK,RB,3,TEN,18,27.7,33.3,5.6,38.9,38.9,7.2,40
311,Le'Veon Bell,PIT,RB,10,DAL,74,100,23,13.5,35.1,36.5,34.4,46.5
311,DuJuan Harris,SF,RB,9,NO,53,88.3,18.9,11.3,28.3,30.2,24.2,45.7
311,Jalen Richard,OAK,RB,9,DEN,21,23.9,38.1,14.3,47.6,52.4,9.2,43.8
314,Le'Veon Bell,PIT,RB,4,KC,52,88.1,34.6,11.5,44.2,46.2,25.8,49.6
314,Rob Kelley,WAS,RB,8,CIN,43,47.3,48.8,4.7,48.8,53.5,14.7,34.2
314,Doug Martin,TB,RB,10,CHI,31,41.3,51.6,6.5,54.8,58.1,11.6,37.4
314,Robert Turbin,IND,RB,16,OAK,26,47.3,23.1,7.7,30.8,30.8,10.9,41.9
318,Christine Michael,SEA,RB,4,NYJ,44,73.3,40.9,13.6,52.3,54.5,20,45.5
318,Jeremy Hill,CIN,RB,8,WAS,39,44.3,51.3,2.6,53.8,53.8,14.3,36.7
320,Jay Ajayi,MIA,RB,5,TEN,30,68.2,43.3,3.3,43.3,46.7,10.2,34
320,Deandre Washington,OAK,RB,15,LAC,10,16.1,50,30,60,80,4.4,44
322,Christine Michael,SEA,RB,9,BUF,18,38.3,27.8,0,27.8,27.8,6.1,33.9
323,Jerick McKinnon,MIN,RB,4,NYG,46,62.2,39.1,10.9,45.7,50,18.5,40.2
324,Kenneth Dixon,BAL,RB,14,NE,42,60,26.2,26.2,45.2,52.4,22.1,52.6
325,Terron Ward,ATL,RB,8,GB,17,27,35.3,5.9,41.2,41.2,6.7,39.4
326,Giovani Bernard,CIN,RB,2,PIT,47,61.8,10.6,23.4,29.8,34,28.7,61.1
327,Alfred Blue,HOU,RB,16,CIN,45,70.3,46.7,8.9,55.6,55.6,19,42.2
327,Frank Gore,IND,RB,3,LAC,43,60.6,48.8,7,51.2,55.8,15.3,35.6
327,Darren Sproles,PHI,RB,14,WAS,30,38.5,16.7,10,23.3,26.7,12,40
327,Charles Sims,TB,RB,14,NO,15,22.7,26.7,26.7,46.7,53.3,8,53.3
327,Shane Vereen,NYG,RB,14,DAL,3,4.5,0,66.7,33.3,66.7,2,66.7
332,David Johnson,ARI,RB,1,NE,58,95.1,27.6,10.3,34.5,37.9,23.2,40
333,Doug Martin,TB,RB,14,NO,44,66.7,52.3,4.5,56.8,56.8,16.5,37.5
333,Alfred Morris,DAL,RB,5,CIN,10,17.5,60,10,60,70,3.3,33
335,Carlos Hyde,SF,RB,16,LAR,31,41.3,41.9,9.7,51.6,51.6,14.2,45.8
335,Matt Forte,NYJ,RB,13,IND,24,46.2,37.5,16.7,50,54.2,10.9,45.4
335,Jay Ajayi,MIA,RB,4,CIN,14,31.1,42.9,14.3,57.1,57.1,6.6,47.1
338,Jordan Howard,CHI,RB,16,WAS,39,56.5,46.2,7.7,48.7,53.8,16.8,43.1
339,CJ Anderson,DEN,RB,2,IND,47,66.2,42.6,10.6,48.9,53.2,18.3,38.9
339,Andy Janovich,DEN,FB,1,CAR,27,46.6,3.7,0,3.7,3.7,8.8,32.6
339,Matt Asiata,MIN,RB,10,WAS,23,34.3,39.1,4.3,43.5,43.5,8.5,37
342,Aaron Ripkowski,GB,FB,13,HOU,24,41.4,12.5,4.2,16.7,16.7,8.8,36.7
343,Jordan Howard,CHI,RB,14,DET,34,60.7,38.2,14.7,44.1,52.9,13,38.2
344,Eddie Lacy,GB,RB,5,NYG,26,32.5,42.3,3.8,46.2,46.2,9.4,36.2
345,Shaun Draughn,SF,RB,14,NYJ,27,47.4,25.9,3.7,29.6,29.6,9.7,35.9
346,Matt Jones,WAS,RB,2,DAL,39,58.2,33.3,2.6,35.9,35.9,13.5,34.6
346,Mark Ingram,NO,RB,7,KC,38,51.4,42.1,10.5,52.6,52.6,17.2,45.3
346,Matt Forte,NYJ,RB,10,LAR,34,56.7,58.8,8.8,64.7,67.6,12.9,37.9
346,Duke Johnson,CLE,RB,15,BUF,29,50,17.2,24.1,34.5,41.4,14.3,49.3
346,Kenneth Dixon,BAL,RB,13,MIA,24,33.3,25,16.7,41.7,41.7,11.7,48.8
351,Jacquizz Rodgers,TB,RB,7,SF,51,68,51,2,52.9,52.9,20.3,39.8
351,Wendell Smallwood,PHI,RB,2,CHI,5,6.9,40,20,40,60,1.6,32
351,Kenyan Drake,MIA,RB,15,NYJ,5,10.4,100,0,100,100,1.6,32
354,LeSean McCoy,BUF,RB,4,NE,53,69.7,35.8,11.3,47.2,47.2,22.8,43
354,Latavius Murray,OAK,RB,11,HOU,29,54.7,41.4,17.2,58.6,58.6,14.2,49
354,Marcel Reece,SEA,FB,14,GB,12,16.9,0,16.7,16.7,16.7,5.8,48.3
354,Tim Hightower,NO,RB,3,ATL,6,7.4,50,0,50,50,1.9,31.7
354,Akeem Hunt,HOU,RB,12,LAC,6,8.6,33.3,0,33.3,33.3,1.9,31.7
359,David Johnson,ARI,RB,10,SF,70,88.6,27.1,10,34.3,37.1,27.1,38.7
359,Carlos Hyde,SF,RB,12,MIA,49,62.8,26.5,12.2,36.7,38.8,20.5,41.8
359,Carlos Hyde,SF,RB,4,DAL,44,83,34.1,2.3,36.4,36.4,14.9,33.9
359,Todd Gurley,LAR,RB,11,MIA,43,69.4,46.5,4.7,46.5,51.2,13.6,31.6
359,Latavius Murray,OAK,RB,3,TEN,31,47.7,32.3,3.2,35.5,35.5,10.8,34.8
364,Jalen Richard,OAK,RB,3,TEN,13,20,46.2,7.7,53.8,53.8,5.1,39.2
365,Ezekiel Elliott,DAL,RB,3,CHI,51,75,58.8,3.9,62.7,62.7,21,41.2
365,Jeremy Hill,CIN,RB,1,NYJ,29,50.9,31,0,31,31,9.1,31.4
365,Chris Ivory,JAX,RB,15,HOU,14,26.4,71.4,7.1,71.4,78.6,4.4,31.4
368,Latavius Murray,OAK,RB,14,KC,52,69.3,42.3,1.9,42.3,44.2,19.3,37.1
368,LeGarrette Blount,NE,RB,5,CLE,31,38.8,58.1,0,58.1,58.1,9.7,31.3
370,Terrance West,BAL,RB,3,JAX,17,25.4,58.8,5.9,64.7,64.7,6.3,37.1
370,Derek Watt,LAC,FB,8,DEN,17,21,0,5.9,5.9,5.9,6.3,37.1
370,Jalen Richard,OAK,RB,13,BUF,17,23.9,52.9,0,52.9,52.9,5.3,31.2
370,Andre Ellington,ARI,RB,6,NYJ,8,10.4,62.5,0,62.5,62.5,2.5,31.2
374,Lamar Miller,HOU,RB,15,JAX,48,57.1,45.8,4.2,50,50,16.9,35.2
374,LeSean McCoy,BUF,RB,1,BAL,42,85.7,38.1,9.5,47.6,47.6,17,40.5
376,Kenneth Dixon,BAL,RB,10,CLE,26,31.7,23.1,26.9,42.3,50,13,50
377,Jacquizz Rodgers,TB,RB,8,OAK,45,64.3,42.2,2.2,44.4,44.4,14.8,32.9
377,Jeremy Langford,CHI,RB,3,DAL,15,23.1,20,20,33.3,40,6.6,44
379,Isaiah Crowell,CLE,RB,9,DAL,22,50,27.3,18.2,45.5,45.5,10.7,48.6
380,Lamar Miller,HOU,RB,11,OAK,57,75,42.1,5.3,45.6,47.4,22.3,39.1
380,Aaron Ripkowski,GB,FB,12,PHI,25,35.2,12,8,20,20,9.6,38.4
382,Latavius Murray,OAK,RB,12,CAR,49,66.2,38.8,8.2,44.9,46.9,17.8,36.3
383,Isaiah Crowell,CLE,RB,8,NYJ,41,56.9,26.8,4.9,31.7,31.7,14.3,34.9
383,Jeremy Hill,CIN,RB,15,PIT,37,63.8,54.1,2.7,56.8,56.8,12.1,32.7
383,Mark Ingram,NO,RB,1,OAK,29,42,41.4,6.9,48.3,48.3,10.7,36.9
383,Mark Ingram,NO,RB,11,CAR,25,33.3,28,16,40,44,10.5,42
383,Jerick McKinnon,MIN,RB,7,PHI,16,21.1,68.8,6.2,75,75,5.8,36.2
383,Justin Forsett,DET,RB,7,WAS,16,30.2,50,12.5,62.5,62.5,6.8,42.5
383,Benjamin Cunningham,LAR,RB,3,TB,13,20,15.4,7.7,23.1,23.1,4.9,37.7
383,Derrick Henry,TEN,RB,6,CLE,9,14.5,22.2,22.2,44.4,44.4,4.7,52.2
383,Bobby Rainey,NYG,RB,3,WAS,8,11.9,0,25,12.5,25,3.4,42.5
383,Deandre Washington,OAK,RB,1,NO,8,11,62.5,12.5,75,75,3.4,42.5
383,Brandon Bolden,NE,RB,4,BUF,5,8.9,0,60,40,60,3.5,70
383,Tim Hightower,NO,RB,2,NYG,3,4.8,100,0,100,100,0.9,30
383,Bobby Rainey,NYG,RB,14,DAL,3,4.5,33.3,33.3,66.7,66.7,1.9,63.3
383,Kenyan Drake,MIA,RB,12,SF,3,5.1,33.3,0,33.3,33.3,0.9,30
383,Kapri Bibbs,DEN,RB,1,CAR,2,3.4,0,50,50,50,1.6,80
383,Kerwynn Williams,ARI,RB,16,SEA,2,3.3,0,50,50,50,1.6,80
383,Marcus Murphy,NO,RB,11,CAR,1,1.3,0,100,100,100,1.3,130
400,Carlos Hyde,SF,RB,13,CHI,33,56.9,60.6,6.1,63.6,66.7,10.8,32.7
401,Ezekiel Elliott,DAL,RB,6,GB,59,90.8,47.5,6.8,50.8,54.2,22.4,38
401,Ezekiel Elliott,DAL,RB,2,WAS,43,63.2,48.8,4.7,53.5,53.5,15.7,36.5
401,Frank Gore,IND,RB,15,MIN,39,55.7,66.7,10.3,76.9,76.9,18.5,47.4
401,James White,NE,RB,4,BUF,21,37.5,19,23.8,42.9,42.9,11.2,53.3
405,Todd Gurley,LAR,RB,16,SF,50,84.7,46,6,52,52,17.7,35.4
405,Ty Montgomery,GB,RB,9,IND,31,44.9,22.6,9.7,32.3,32.3,12.1,39
407,LeSean McCoy,BUF,RB,16,MIA,70,75.3,34.3,8.6,41.4,42.9,28.5,40.7
407,Latavius Murray,OAK,RB,1,NO,45,61.6,31.1,4.4,33.3,35.6,14.2,31.6
407,Tim Hightower,NO,RB,11,CAR,43,57.3,27.9,20.9,46.5,48.8,20.6,47.9
410,David Johnson,ARI,RB,3,BUF,79,96.3,24.1,7.6,27.8,31.6,26.1,33
411,DeAngelo Williams,PIT,RB,2,CIN,66,89.2,48.5,7.6,54.5,56.1,23.2,35.2
411,TJ Yeldon,JAX,RB,11,DET,11,16.7,36.4,27.3,54.5,63.6,5.2,47.3
413,James White,NE,RB,14,BAL,29,42.6,6.9,10.3,17.2,17.2,11.4,39.3
414,Melvin Gordon,LAC,RB,4,NO,62,88.6,30.6,11.3,40.3,41.9,24.9,40.2
415,Travaris Cadet,NO,RB,1,OAK,26,37.7,3.8,26.9,15.4,30.8,10.5,40.4
416,Matt Forte,NYJ,RB,1,CIN,54,76.1,40.7,13,50,53.7,20.5,38
416,Terrance West,BAL,RB,5,WAS,31,43.7,35.5,9.7,41.9,45.2,10.9,35.2
418,LeGarrette Blount,NE,RB,8,BUF,36,52.2,50,0,50,50,10.3,28.6
418,Jeremy Langford,CHI,RB,16,WAS,29,42,24.1,6.9,27.6,31,9.3,32.1
418,Mark Ingram,NO,RB,10,DEN,22,43.1,50,9.1,59.1,59.1,8.3,37.7
418,Zach Zenner,DET,RB,13,NO,14,20,64.3,0,64.3,64.3,4,28.6
418,Kenyan Drake,MIA,RB,5,TEN,7,15.9,28.6,42.9,57.1,71.4,4,57.1
423,Jeremy Hill,CIN,RB,13,PHI,37,57.8,62.2,8.1,67.6,70.3,12.5,33.8
423,Fozzy Whittaker,CAR,RB,5,TB,19,35.2,26.3,5.3,31.6,31.6,6.4,33.7
425,CJ Prosise,SEA,RB,10,NE,54,77.1,31.5,13,44.4,44.4,22.3,41.3
425,Jamize Olawale,OAK,FB,8,TB,24,25.5,4.2,8.3,12.5,12.5,8.8,36.7
425,Alfred Morris,DAL,RB,4,SF,12,15.8,58.3,0,58.3,58.3,3.4,28.3
428,Bilal Powell,NYJ,RB,1,CIN,17,23.9,23.5,23.5,35.3,47.1,6.8,40
428,Dwayne Washington,DET,RB,2,TEN,11,13.9,36.4,0,36.4,36.4,3.1,28.2
428,Jordan Howard,CHI,RB,2,PHI,11,21.2,27.3,18.2,45.5,45.5,5.1,46.4
431,DeMarco Murray,TEN,RB,14,DEN,54,80.6,38.9,3.7,40.7,44.4,15.2,28.1
432,DuJuan Harris,SF,RB,16,LAR,5,6.7,0,20,20,20,2.4,48
433,Akeem Hunt,HOU,RB,10,JAX,19,30.2,42.1,10.5,47.4,52.6,6.3,33.2
434,Zach Zenner,DET,RB,7,WAS,32,60.4,28.1,6.2,28.1,34.4,8.9,27.8
434,Terrance West,BAL,RB,12,CIN,23,33.8,56.5,17.4,69.6,73.9,9.4,40.9
436,Melvin Gordon,LAC,RB,5,OAK,46,90.2,34.8,2.2,37,37,14.7,32
436,Eddie Lacy,GB,RB,3,DET,38,70.4,44.7,5.3,47.4,50,14.5,38.2
436,Jordan Howard,CHI,RB,10,TB,29,51.8,51.7,0,51.7,51.7,12,41.4
439,Jonathan Stewart,CAR,RB,15,WAS,51,69.9,49,3.9,51,52.9,18,35.3
439,Frank Gore,IND,RB,11,TEN,44,73.3,40.9,9.1,50,50,16.1,36.6
439,Carlos Hyde,SF,RB,11,NE,40,64.5,47.5,7.5,55,55,14,35
439,Reggie Bush,BUF,RB,9,SEA,8,9.3,0,25,25,25,4.2,52.5
443,Devonta Freeman,ATL,RB,2,OAK,34,53.1,50,0,50,50,9.3,27.4
443,Kyle Juszczyk,BAL,FB,16,PIT,31,41.3,6.5,9.7,12.9,16.1,10.5,33.9
445,Alfred Blue,HOU,RB,8,DET,15,22.4,60,0,60,60,4.1,27.3
446,Carlos Hyde,SF,RB,5,ARI,64,82.1,34.4,9.4,43.8,43.8,23.4,36.6
446,Jalen Richard,OAK,RB,15,LAC,18,29,33.3,27.8,55.6,61.1,8.9,49.4
448,Charles Sims,TB,RB,3,LAR,68,75.6,19.1,11.8,27.9,30.9,24.4,35.9
448,DeMarco Murray,TEN,RB,15,KC,52,78.8,34.6,11.5,44.2,46.2,19.1,36.7
448,Terrance West,BAL,RB,2,CLE,21,28,52.4,14.3,57.1,66.7,6.7,31.9
451,Todd Gurley,LAR,RB,5,BUF,55,82.1,41.8,9.1,47.3,50.9,18.8,34.2
451,Matt Asiata,MIN,RB,4,NYG,29,39.2,20.7,6.9,27.6,27.6,9.8,33.8
453,DeMarco Murray,TEN,RB,7,IND,70,95.9,35.7,7.1,40,42.9,24.7,35.3
453,Tim Hightower,NO,RB,16,TB,15,21.1,53.3,6.7,60,60,5,33.3
455,Melvin Gordon,LAC,RB,3,IND,52,86.7,30.8,13.5,38.5,44.2,17.8,34.2
455,Patrick DiMarco,ATL,FB,9,TB,23,31.5,0,4.3,4.3,4.3,7.1,30.9
455,Mark Ingram,NO,RB,13,DET,20,32.8,35,25,60,60,10.3,51.5
458,Spencer Ware,KC,RB,15,TEN,36,62.1,50,8.3,58.3,58.3,12.5,34.7
458,Bobby Rainey,NYG,RB,5,GB,28,50,17.9,21.4,39.3,39.3,13.4,47.9
458,Thomas Rawls,SEA,RB,1,MIA,22,26.8,54.5,13.6,68.2,68.2,8.8,40
461,Chris Thompson,WAS,RB,7,DET,43,58.9,27.9,16.3,44.2,44.2,18.3,42.6
462,Giovani Bernard,CIN,RB,8,WAS,48,54.5,22.9,2.1,25,25,13.6,28.3
462,LeGarrette Blount,NE,RB,1,ARI,42,59.2,52.4,0,52.4,52.4,12,28.6
462,Devontae Booker,DEN,RB,13,JAX,37,67.3,48.6,2.7,51.4,51.4,10.7,28.9
462,Todd Gurley,LAR,RB,12,NO,34,64.2,38.2,11.8,50,50,12.9,37.9
462,Ronnie Hillman,LAC,RB,15,OAK,13,23.6,53.8,0,53.8,53.8,3.4,26.2
467,Derrick Henry,TEN,RB,14,DEN,18,26.9,66.7,5.6,72.2,72.2,5.7,31.7
468,Deandre Washington,OAK,RB,4,BAL,10,16.7,50,30,80,80,6.6,66
468,Travaris Cadet,NO,RB,10,DEN,10,19.6,0,30,20,30,4.6,46
468,Wendell Smallwood,PHI,RB,7,MIN,5,8.6,80,0,80,80,1.3,26
471,Devonta Freeman,ATL,RB,16,CAR,34,54,38.2,23.5,61.8,61.8,16.8,49.4
472,Kenneth Dixon,BAL,RB,12,CIN,31,45.6,41.9,12.9,54.8,54.8,12,38.7
472,Kenjon Barner,PHI,RB,15,BAL,12,13.8,25,41.7,41.7,66.7,5.1,42.5
474,Chris Ivory,JAX,RB,9,KC,34,44.2,52.9,5.9,55.9,58.8,13.7,40.3
474,Denard Robinson,JAX,RB,13,DEN,25,29.8,68,4,72,72,7.4,29.6
474,Matt Asiata,MIN,RB,16,GB,25,32.1,24,16,36,40,9.4,37.6
477,Ezekiel Elliott,DAL,RB,11,BAL,50,70.4,50,10,58,60,16.7,33.4
477,Chris Thompson,WAS,RB,1,PIT,39,67.2,10.3,5.1,15.4,15.4,11.9,30.5
477,Shane Vereen,NYG,RB,1,DAL,24,42.9,25,20.8,37.5,45.8,9.1,37.9
480,Bilal Powell,NYJ,RB,15,MIA,64,84.2,25,18.8,42.2,43.8,27.2,42.5
481,Theo Riddick,DET,RB,11,JAX,33,57.9,12.1,30.3,36.4,42.4,16.3,49.4
481,Dion Lewis,NE,RB,12,NYJ,23,31.5,26.1,30.4,43.5,56.5,9.8,42.6
483,Frank Gore,IND,RB,7,TEN,57,82.6,29.8,8.8,38.6,38.6,19.3,33.9
484,Frank Gore,IND,RB,16,OAK,26,47.3,50,7.7,53.8,57.7,8.5,32.7
484,Alfred Blue,HOU,RB,14,IND,22,30.1,72.7,4.5,77.3,77.3,6.5,29.5
484,Alfred Morris,DAL,RB,1,NYG,14,17.9,50,7.1,50,57.1,3.5,25
484,Antonio Andrews,TEN,RB,9,LAC,6,9.2,33.3,0,33.3,33.3,1.5,25
484,Kenneth Farrow,LAC,RB,13,TB,6,10.9,66.7,0,66.7,66.7,1.5,25
484,Mike Davis,SF,RB,2,CAR,4,6.2,0,25,25,25,2,50
484,Kenneth Farrow,LAC,RB,6,DEN,2,3,100,0,100,100,0.5,25
491,Darren Sproles,PHI,RB,13,CIN,44,55,15.9,13.6,29.5,29.5,16.9,38.4
491,Mike Gillislee,BUF,RB,11,CIN,29,44.6,48.3,3.4,48.3,51.7,7.2,24.8
491,LeGarrette Blount,NE,RB,12,NYJ,27,37,40.7,3.7,40.7,44.4,6.7,24.8
494,Jay Ajayi,MIA,RB,12,SF,47,79.7,38.3,4.3,40.4,42.6,12.6,26.8
495,Darren Sproles,PHI,RB,10,ATL,31,39.2,6.5,32.3,32.3,38.7,15.6,50.3
495,Derrick Henry,TEN,RB,5,MIA,22,29.7,31.8,0,31.8,31.8,5.4,24.5
497,TJ Yeldon,JAX,RB,9,KC,43,55.8,16.3,14,27.9,30.2,16.5,38.4
497,Rashad Jennings,NYG,RB,1,DAL,32,57.1,56.2,6.2,59.4,62.5,8.8,27.5
497,Zach Zenner,DET,RB,15,NYG,18,29,16.7,27.8,38.9,44.4,9.4,52.2
497,Fozzy Whittaker,CAR,RB,16,ATL,18,26.1,16.7,5.6,22.2,22.2,5.4,30
501,Ezekiel Elliott,DAL,RB,14,NYG,44,66.7,54.5,4.5,54.5,59.1,13.7,31.1
502,Le'Veon Bell,PIT,RB,6,MIA,53,96.4,18.9,13.2,30.2,32.1,18.8,35.5
502,Rashad Jennings,NYG,RB,10,CIN,45,60,33.3,13.3,40,46.7,13.9,30.9
502,Charcandrick West,KC,RB,2,HOU,26,40.6,23.1,7.7,26.9,30.8,7.3,28.1
502,Ryan Mathews,PHI,RB,7,MIN,26,44.8,53.8,3.8,57.7,57.7,8.3,31.9
506,Chris Ivory,JAX,RB,11,DET,39,59.1,43.6,15.4,59,59,16.4,42.1
506,Rob Kelley,WAS,RB,16,CHI,34,50.7,55.9,8.8,61.8,64.7,10.2,30
508,Jordan Howard,CHI,RB,12,TEN,53,66.2,34,9.4,39.6,43.4,15.7,29.6
508,Ty Montgomery,GB,RB,6,DAL,35,50,8.6,34.3,37.1,42.9,19.4,55.4
508,Terrence Magee,SEA,RB,3,SF,5,7.1,60,0,60,60,1.2,24
508,Alfred Morris,DAL,RB,12,WAS,5,8.9,20,0,20,20,1.2,24
512,Matt Jones,WAS,RB,3,NYG,33,46.5,51.5,6.1,57.6,57.6,9.9,30
512,Jeremy Langford,CHI,RB,2,PHI,31,59.6,35.5,6.5,38.7,41.9,9.4,30.3
512,Terrance West,BAL,RB,16,PIT,23,30.7,43.5,13,56.5,56.5,8.5,37
515,Melvin Gordon,LAC,RB,8,DEN,65,80.2,35.4,10.8,41.5,46.2,22.5,34.6
515,Rex Burkhead,CIN,RB,15,PIT,21,36.2,33.3,14.3,42.9,47.6,7,33.3
515,Charcandrick West,KC,RB,6,OAK,8,12.5,37.5,0,37.5,37.5,1.9,23.8
515,Andre Ellington,ARI,RB,12,ATL,8,12.1,0,62.5,25,62.5,3.9,48.8
519,Spencer Ware,KC,RB,2,HOU,36,56.2,27.8,8.3,33.3,36.1,11.5,31.9
519,Jonathan Williams,BUF,RB,11,CIN,11,16.9,36.4,9.1,45.5,45.5,3.6,32.7
519,Christine Michael,SEA,RB,10,NE,11,15.7,45.5,9.1,54.5,54.5,3.6,32.7
522,James White,NE,RB,5,CLE,38,47.5,13.2,15.8,23.7,28.9,12.9,33.9
523,Ezekiel Elliott,DAL,RB,1,NYG,48,61.5,41.7,4.2,43.8,45.8,12.2,25.4
523,CJ Anderson,DEN,RB,4,TB,48,66.7,39.6,2.1,41.7,41.7,12.2,25.4
523,Theo Riddick,DET,RB,13,NO,33,47.1,12.1,18.2,27.3,30.3,12.7,38.5
523,Alfred Morris,DAL,RB,9,CLE,24,32.9,70.8,0,70.8,70.8,5.6,23.3
523,Dion Lewis,NE,RB,11,SF,21,27.6,23.8,23.8,38.1,47.6,7.9,37.6
523,Darren McFadden,DAL,RB,16,DET,21,36.8,66.7,4.8,66.7,71.4,4.9,23.3
523,CJ Spiller,SEA,RB,6,ATL,15,22.7,6.7,40,26.7,46.7,6.5,43.3
523,Mike Tolbert,CAR,FB,13,SEA,9,15.5,44.4,11.1,44.4,55.6,2.1,23.3
523,Kenjon Barner,PHI,RB,8,DAL,6,7.7,50,16.7,66.7,66.7,2.4,40
523,Kapri Bibbs,DEN,RB,4,TB,6,8.3,50,0,50,50,1.4,23.3
523,Stevan Ridley,ATL,RB,9,TB,3,4.1,100,0,100,100,0.7,23.3
534,Latavius Murray,OAK,RB,15,LAC,31,50,41.9,3.2,45.2,45.2,9.2,29.7
534,Bobby Rainey,NYG,RB,4,MIN,28,42.4,14.3,32.1,39.3,46.4,13.5,48.2
534,Jonathan Grimes,HOU,RB,13,GB,25,37.9,20,4,24,24,6.8,27.2
537,Todd Gurley,LAR,RB,6,DET,42,72.4,33.3,9.5,42.9,42.9,13.7,32.6
537,Bilal Powell,NYJ,RB,16,NE,32,57.1,46.9,9.4,53.1,56.2,9.4,29.4
539,Devontae Booker,DEN,RB,8,LAC,54,83.1,35.2,11.1,44.4,46.3,18.4,34.1
539,Frank Gore,IND,RB,6,HOU,47,63.5,46.8,2.1,48.9,48.9,14.8,31.5
541,Spencer Ware,KC,RB,12,DEN,42,48.3,40.5,4.8,45.2,45.2,11.6,27.6
541,Eddie Lacy,GB,RB,6,DAL,31,44.3,54.8,3.2,58.1,58.1,8.1,26.1
543,Ezekiel Elliott,DAL,RB,8,PHI,65,83.3,33.8,6.2,40,40,18.8,28.9
543,DeMarco Murray,TEN,RB,5,MIA,60,81.1,45,10,53.3,55,21.7,36.2
543,Jeremy Langford,CHI,RB,1,HOU,54,96.4,31.5,7.4,35.2,38.9,14.3,26.5
543,Devonta Freeman,ATL,RB,9,TB,46,63,37,4.3,41.3,41.3,12.5,27.2
543,Tevin Coleman,ATL,RB,12,ARI,32,45.7,25,6.2,31.2,31.2,9.3,29.1
548,Fozzy Whittaker,CAR,RB,2,SF,49,59,32.7,8.2,38.8,40.8,18.1,36.9
548,Jacquizz Rodgers,TB,RB,13,LAC,22,33.8,31.8,4.5,36.4,36.4,6,27.3
550,DeMarco Murray,TEN,RB,9,LAC,62,95.4,22.6,11.3,33.9,33.9,21,33.9
550,Rob Kelley,WAS,RB,10,MIN,42,66.7,52.4,2.4,54.8,54.8,10.5,25
